@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-1.2114,4.222,2.0547,6.6821,-9.5689,-0.2324,1.1965,1.0938,5.1793,-1.9624,0.6146,5.158,2.2711,9.7751,-0.4118,2.5701,5.8705,2.4229,7.6561,0.0366,5.2127,-1.971,-0.4714,-0.3781,-0.0904,0.2391,1.8785,0.9047,0.848,0.4816,0.4515,0.9374,3.5287,0.8185,0.7192,0.232,0.2038,0.8786,1.7633,2.1217,-20.8011,1.2033,-11.7965,-9.8038,0.3616,0.0913,0.0796,0.2525,0.22,0.8712,1.2902,0.6836,0.8728,0.5298,0.6765,1.2768,0.0313,3.8356,0.0766,-0.6679,-0.8746,-0.4205,-0.398,0.7781,5.9652,176.6982,13.2928,48.5625,-0.3777,0.7647,4.8475,2.2017,10.375,-0.2481,-47.4853,90.3194,9.5037,53.0625,?,7.8004,-0.1256,-0.0161,6.0375,1.3987,0.2317,36.4514,1.9564,0.0537,6.4545,0.2509,0.0389,4.2406,0,0,4.6807,0.9152,0.1955,0.2751,61.3481,0.3216,0.6984,0.4169,125000,0,0,0,1,DAVANTI_PANTALONI
0.2562,2.8179,1.6787,11.0186,-1.5326,-0.7082,9.8247,3.1344,17.9567,-1.0031,-0.8396,16.4717,4.0585,20.244,-0.8384,4.3344,11.5993,3.4058,13.4047,0.0122,-0.3618,-0.3052,0.0591,0.8435,-0.1634,-0.1937,0.5356,0.4136,0.4929,0.7723,0.9203,1.1917,0.2868,0.1711,0.2429,0.5965,0.847,1.4201,0.7415,0.7222,-40.2619,0.974,-54.2955,-55.7456,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.822,0.887,1.3396,1.5102,0.0056,6.4817,-0.7888,-0.2822,0.0763,0.5599,-0.1273,0.137,23.7909,38.2068,6.1812,26.2,0.3929,-8.0921,148.1339,12.171,44.5605,-0.8712,-30.8451,115.9003,10.7657,55.0092,-2.7779,-2.94,-0.7713,0.2623,0.5079,0.5742,1.1305,0.2579,0.3297,1.2781,-0.8172,-0.4191,0.5129,1.8121,2.9637,1.6355,0.588,0.4763,0.8101,0.1989,68.0341,0.4704,0.835,0.3731,1100,0,0,0,1,DAVANTI_PANTALONI
0.1412,2.3437,1.5309,11.0286,-1.4648,-0.9849,4.4784,2.1162,16.1278,-1.0667,-0.1249,1.6345,1.2785,8.9098,-0.6845,2.1475,4.8507,2.2024,9.4192,0.0101,-0.1433,-1.13,0.0657,7.8836,-0.4587,-0.0582,0.7234,1.1974,0.6951,1.6553,0.9609,0.5805,0.5233,1.4339,0.4832,2.7399,0.9233,0.337,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.005,3.2976,-0.2277,-0.7193,-0.2511,0.573,-0.3916,0.1424,-16.6436,69.7818,8.3536,32.1466,?,-15.2262,149.6823,12.2345,38.6878,?,-35.4768,75.2023,8.6719,44.298,?,1.0931,0.4691,0.4292,0.6828,0.9633,1.4108,0.4662,0.9279,1.9904,0.8309,0.7257,0.8734,1,1,1,0.8309,0.7257,0.8734,0.2102,67.3466,0.5993,-0.7723,-0.9306,1100,0,0,0,1,DAVANTI_PANTALONI
0.0748,4.3382,2.0828,9.4662,-0.5764,0.2283,7.3845,2.7174,16.9421,-1.345,-0.3252,4.7748,2.1851,13.9839,-0.9332,3.4516,4.7472,2.1788,12.5098,0.029,0.3277,-0.23,0.0217,-0.7018,0.0661,-0.0942,0.7665,0.9532,0.956,1.2436,1.2472,1.0029,0.5875,0.9086,0.9139,1.5465,1.5556,1.0058,0.3562,0.5127,-9.2698,1.4395,-26.0245,-18.0788,0.8312,0.8302,0.4661,0.9988,0.5608,0.5615,0.5587,0.6769,0.7567,1.2115,1.3543,1.1178,0.002,5.3983,0.0429,-0.1916,0.411,-0.8882,-0.1166,0.1239,-14.5409,6.3933,2.5285,19.2466,?,33.9633,4.8087,2.1929,8.2881,0.7782,19.4324,23.0642,4.8025,18.1338,0.38,-0.4281,-0.7483,1.7478,1.1531,0.5265,0.4566,1.3295,0.2772,0.2085,-0.6619,-1.7314,2.6159,0,0,1.2775,2.3222,1.0614,0.4571,0.2077,67.9365,-0.5527,0.8088,-0.8388,1100,0,0,0,1,DAVANTI_PANTALONI
-0.3453,11.3767,3.3729,17.5054,-1.0049,-2.0573,21.0619,4.5893,22.2509,-2.2847,0.2089,22.095,4.7005,22.4425,-0.7709,5.9395,23.651,4.8632,18.5965,0.0042,0.1678,-1.6526,-0.0581,-9.8478,-0.3464,0.0352,0.735,0.7176,0.6936,0.9763,0.9437,0.9665,0.5402,0.5149,0.481,0.9532,0.8905,0.9342,0.5669,0.8981,-111.2257,1.5842,-196.1901,-123.8435,1.2889,0.689,0.4675,0.5345,0.3627,0.6786,0.7867,0.78,0.9413,0.9915,1.1965,1.2068,0.0106,9.1142,-0.665,-0.427,0.1652,0.2381,-0.7188,0.0384,33.2395,179.199,13.3865,37.1323,0.1948,-14.6048,343.308,18.5286,57.1854,-2.8351,7.5098,193.9577,13.9269,44.7189,-0.5689,-2.2759,4.4262,-1.9448,0.7225,0.9612,1.3304,0.522,0.9239,1.77,-0.2125,-0.554,2.607,3.0927,1.6179,0.5231,0.6493,0.8303,1.2788,0.1882,65.5002,0.8906,0.7868,0.7162,1100,0,0,0,1,DAVANTI_PANTALONI
-0.396,11.8751,3.446,26.3473,-1.7998,-1.3184,21.2468,4.6094,25.5406,-1.4232,0.1396,18.9698,4.3554,24.7546,-1.1859,6.1203,16.5476,4.0679,19.1293,0.0135,0.3003,-2.8369,-0.0647,-9.4456,-0.2154,0.0228,0.7476,0.7912,0.8471,1.0583,1.1331,1.0707,0.5589,0.626,0.7176,1.12,1.284,1.1464,1.1291,1.2611,-64.5154,1.1169,-57.1401,-51.1575,0.8928,0.831,0.4853,0.9307,0.5435,0.584,1.0316,1.0643,1.3773,1.0317,1.3352,1.2941,0.0069,9.4565,-0.3595,-0.4082,-0.263,-0.4473,-0.2961,0.2937,35.1073,127.9007,11.3093,33.8974,0.2802,-6.9198,287.8928,16.9674,59.8953,-1.7257,4.22,471.5573,21.7154,64.4119,-1.0424,-5.0735,8.3193,-1.6398,0.6665,0.5208,0.7814,0.4443,0.2712,0.6105,-0.3479,-0.4013,1.1535,2.143,1.4932,0.6968,0.5659,0.5263,0.9299,0.1811,70.3554,0.6806,0.7444,0.8325,1100,0,0,0,1,DAVANTI_PANTALONI
-0.4786,4.4468,2.1087,11.5893,-1.6192,-0.4314,7.6999,2.7749,12.3683,-1.019,0.1352,5.8436,2.4174,19.7315,-0.2404,3.6,5.4639,2.3375,16.4658,0.0132,1.1095,-3.54,-0.1329,-3.1907,-0.1198,0.0376,0.7599,0.8723,0.9021,1.1479,1.1871,1.0342,0.5775,0.761,0.8138,1.3177,1.4092,1.0695,1.1477,1.8735,-32.5499,1.6323,-28.3598,-17.3742,0.7223,0.2782,0.2652,0.3851,0.3671,0.9533,0.937,0.5874,0.7038,0.6268,0.7512,1.1983,0.0036,5.6285,-0.276,-0.0784,-0.2727,0.4854,-0.0363,0.3337,-1.7728,593.2556,24.3568,64.8575,-2.5212,-30.506,60.3638,7.7694,42.54,?,-13.9999,250.3996,15.824,49.4385,-0.9855,0.0581,0.1266,2.179,3.135,1.5392,0.491,9.828,2.3692,0.2411,1.0916,1.8924,1.7336,0,0.7397,0,1.5246,1.3119,0.8605,0.1847,72.6946,-0.7233,-0.8116,0.5958,1100,0,0,0,1,DAVANTI_PANTALONI
0.355,6.7037,2.5892,22.8358,-1.0277,-1.2027,37.31,6.1082,50.4878,-0.348,-0.1203,16.1117,4.0139,25.6952,-0.3659,5.8394,27.6138,5.2549,38.2484,0.0225,-0.2952,-2.9501,0.0608,9.9952,-0.206,-0.0206,0.4239,0.645,0.4927,1.5217,1.1624,0.7638,0.1797,0.4161,0.2428,2.3157,1.3511,0.5835,0.8879,1.6814,-13.1578,1.8936,-14.8185,-7.8254,0.3007,0.5987,0.2878,1.9909,0.9572,0.4808,0.4523,0.8887,0.597,1.9649,1.32,0.6718,0.0068,8.4531,-0.2683,-0.0111,-0.2134,0.2476,0.4755,0.5997,-33.7533,79.5723,8.9203,49.4995,?,3.562,290.5809,17.0464,50.9384,-0.9883,-15.5704,568.2565,23.8381,78.3585,-1.173,-9.476,2.1678,-0.2288,0.5233,0.3742,0.7151,0.2738,0.14,0.5114,1.955,1.1702,0.5986,0,0,0.7105,0.9718,0.6317,0.6501,0.2018,75.261,0.3413,-0.5242,-0.8195,1100,0,0,0,1,DAVANTI_PANTALONI
0.208,0.3582,0.5985,2.1238,-1.0154,-0.5589,0.8794,0.9378,3.9545,-1.8048,0.0079,0.4013,0.6335,3.1486,-0.6043,1.3059,0.2891,0.5377,2.3317,0.1257,-0.3723,26.3562,0.1593,-70.7999,-0.4279,0.006,0.6382,0.9447,1.113,1.4804,1.744,1.1781,0.4073,0.8925,1.2387,2.1915,3.0416,1.3879,0.4205,0.9022,-3.192,2.1455,-7.5908,-3.538,0.7474,0.5369,0.3951,0.7184,0.5287,0.7359,0.5371,0.6745,0.9109,1.2559,1.696,1.3504,0.0033,1.9023,-0.3662,-0.1614,0.3712,0.0536,-0.7067,0.0409,-44.115,2.579,1.6059,46.7987,?,-10.1448,2.8775,1.6963,13.0188,?,-1.1923,4.0603,2.015,7.5592,-1.4708,4.3485,36.9997,8.5085,0.9467,0.797,0.8418,0.8963,0.6352,0.7087,3.5947,10.4001,2.8932,1,0,0,3.5947,6.191,1.7222,0.2488,56.2449,0.1522,-0.793,-0.373,1100,0,0,0,1,DAVANTI_PANTALONI
0.334,0.5208,0.7217,2.5263,-0.533,-0.3805,0.8679,0.9316,3.6234,-2.0057,-0.0655,0.5232,0.7233,4.025,-0.6565,1.3274,0.4105,0.6407,2.4679,0.0732,-0.8778,-5.1002,0.2516,5.81,-0.2866,-0.0493,0.7746,0.9977,1.1264,1.288,1.4541,1.129,0.6,0.9954,1.2688,1.6589,2.1145,1.2746,0.3633,0.5506,-4.5037,1.5157,-12.3981,-8.1796,1.3671,0.6782,0.6189,0.4961,0.4527,0.9125,0.6972,0.6277,1.0237,0.9002,1.4682,1.631,0.0028,1.9696,-0.5874,-0.0616,0.6738,0.1346,-0.7044,0.1221,-43.2154,1.027,1.0134,44.8792,?,-6.4737,2.0086,1.4173,10.199,?,10.4763,25.1937,5.0193,14.8788,0.1015,6.6755,-4.1251,-0.6179,0.715,0.2019,0.2824,0.5113,0.0408,0.0797,4.4004,-26.7139,-6.0708,1,0,0,4.4004,3.0163,0.6855,0.2429,60.1654,-0.3971,0.6705,-0.4972,1100,0,0,0,1,DAVANTI_PANTALONI
0.2481,5.7626,2.4005,14.7046,-0.8966,-0.8935,2.7851,1.6689,9.5561,-1.2713,0.1023,1.616,1.2712,6.7334,-0.8974,2.6064,4.2408,2.0593,7.8837,0.0321,-0.2777,2.4246,0.0952,-8.7318,-0.3428,0.0393,1.4384,1.8884,1.1657,1.3128,0.8104,0.6173,2.0691,3.5659,1.3589,1.7235,0.6568,0.3811,1.2996,2.1827,-26.5739,1.6795,-20.4473,-12.1745,1.8428,2.1848,0.9519,1.1856,0.5165,0.4357,1.5388,2.1838,1.8652,1.4192,1.2121,0.8541,0.0047,3.9764,-0.1663,-0.1446,0.2067,0.3656,-0.643,0.0835,-18.2591,344.5516,18.5621,45.4,-4.128,-35.3145,32.0919,5.665,46.3908,?,3.8477,266.7216,16.3316,44.0682,-1.2454,0.517,-4.7455,-9.1781,3.2766,1.1366,0.3469,10.7364,1.2918,0.1203,0.7878,1.4952,1.898,0,0.4511,0,0.9786,1.0302,1.0527,0.1997,73.773,-0.7325,-0.9743,0.6265,1100,0,0,0,1,DIETRO_PANTALONI
0.5746,5.8577,2.4203,12.7972,-0.7461,-1.1718,7.6953,2.774,14.057,-1.3506,0.0485,7.687,2.7725,15.5092,-0.9118,4.2435,4.9383,2.2222,10.3948,0.0534,-0.4903,11.8425,0.1354,-24.1527,-0.2761,0.0114,0.8725,0.8729,1.0891,1.0005,1.2483,1.2476,0.7612,0.762,1.1862,1.0011,1.5583,1.5566,0.677,0.7392,-9.3305,1.0919,-13.7821,-12.622,1.2256,0.9035,0.6674,0.7372,0.5446,0.7388,0.9104,0.8251,1.2311,0.9064,1.3523,1.492,0.0071,6.5228,-0.307,0.4111,0.2319,0.5018,-0.1932,0.184,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.0216,5.1525,2.2699,13.7154,-0.8207,-0.9732,9.6524,3.1068,17.372,-2.1014,0.2252,7.3335,2.708,18.6396,-0.581,3.1713,13.0795,3.6166,15.0173,0.0023,-0.0222,0.0961,0.0068,-4.3215,-0.3069,0.071,0.7306,0.8382,0.6276,1.1473,0.8591,0.7488,0.5338,0.7026,0.3939,1.3162,0.738,0.5607,0.5252,0.9026,-177.8351,1.7184,-338.5743,-197.0303,1.3448,0.6389,0.5005,0.4751,0.3721,0.7833,0.7895,0.7358,0.9133,0.932,1.1568,1.2412,0.0053,4.9546,0.2877,0.5228,0.0469,-0.1409,-0.6809,0.3741,-24.6178,35.5054,5.9586,38.6993,?,-25.3975,102.0087,10.0999,35.5789,?,-22.1663,6.8338,2.6142,28.2593,?,0.9693,1.1106,1.1458,0.59,2.2794,3.8636,0.3481,5.1955,14.927,1.0877,1.3694,1.259,1,1,1,1.0877,1.3694,1.259,0.2232,72.1815,-0.9011,0.1032,-0.4672,1100,0,0,0,1,DIETRO_PANTALONI
0.7749,1.5124,1.2298,6.9217,-0.5116,-0.2437,7.7372,2.7816,19.1211,-0.5907,-0.0828,6.7209,2.5925,16.4856,-0.7805,3.3707,5.2757,2.2969,14.9368,0.0032,-3.1794,-9.355,0.2299,2.9424,-0.0723,-0.0246,0.4421,0.4744,0.5354,1.0729,1.211,1.1287,0.1955,0.225,0.2867,1.1512,1.4666,1.2739,0.33,0.3242,-48.2288,0.9826,-146.1699,-148.764,0.3809,0.4945,0.3056,1.2983,0.8022,0.6179,0.362,0.4199,0.4634,1.1599,1.2801,1.1037,0.0044,4.9507,-0.2382,0.2957,0.2756,0.4404,0.09,0.2054,7.0341,60.4964,7.7779,32.2784,-0.9852,4.0146,74.6593,8.6406,41.1575,-2.6298,-35.8344,17.1858,4.1456,38.4598,?,1.7521,-0.1963,-0.112,0.9002,1.8762,2.0843,0.8103,3.5201,4.3442,0.5372,0.4165,0.7753,1.434,0,0,0.7843,0.8393,1.0701,0.1975,52.8187,0.7364,-0.6901,-0.9012,1100,0,0,0,1,DIETRO_PANTALONI
0.5654,1.5966,1.2636,6.5378,-0.3822,1.4297,5.4615,2.337,10.344,-0.1421,-0.0444,0.8378,0.9153,4.1717,-0.5826,2.3797,4.5987,2.1445,9.2526,0.0339,0.3955,-12.7346,0.2376,-32.2028,0.6008,-0.0187,0.5407,1.3805,0.5892,2.5532,1.0898,0.4268,0.2923,1.9058,0.3472,6.5189,1.1876,0.1822,1.4048,1.1772,-5.5757,0.838,-3.969,-4.7363,0.5222,1.7944,0.4939,3.4358,0.9457,0.2753,0.632,1.5672,0.7066,2.4796,1.118,0.4509,0.008,3.4883,0.6605,0.0018,0.7088,0.3464,0.9499,0.2509,-30.1485,74.1598,8.6116,49.3195,?,-29.844,181.0145,13.4542,40.86,?,14.6186,58.2598,7.6328,22.8607,0.1438,1.0102,-2.0623,-2.0415,0.6401,1.1282,1.7627,0.4097,1.2729,3.107,1.207,-12.8466,-10.6431,1,0,0,1.207,2.1574,1.7873,0.2313,74.6111,-0.9967,-0.3546,0.4201,1100,0,0,0,1,DIETRO_PANTALONI
0.1433,0.6665,0.8164,2.8176,-0.4944,0.2097,1.1082,1.0527,4.8633,-0.3376,0.0126,0.3624,0.602,3.4561,-0.6759,1.2713,0.5856,0.7653,3.8076,0.0516,0.6831,11.3666,0.1127,16.6392,0.165,0.0099,0.7755,1.3561,1.0668,1.7487,1.3757,0.7867,0.6014,1.8391,1.1382,3.0579,1.8924,0.6189,0.7594,0.6688,-4.4968,0.8807,-5.9219,-6.7239,0.5186,0.9142,0.4696,1.7629,0.9055,0.5137,0.5794,0.8152,0.74,1.4071,1.2772,0.9077,0.0013,1.9319,0.8101,-0.3298,0.5981,0.0624,0.8196,0.0851,-25.8639,7.5084,2.7402,35.9985,?,-35.1887,23.0727,4.8034,38.9389,?,18.8213,28.1551,5.3061,20.2194,0.3136,0.735,-1.3742,-1.8696,0.5705,0.5164,0.9053,0.3254,0.2667,0.8195,0.9245,-3.8963,-4.2145,1,0,0,0.9245,1.7804,1.9258,0.2451,79.8739,-0.99,-0.8176,0.856,1100,0,0,0,1,DIETRO_PANTALONI
0.7911,0.7124,0.844,3.4471,-0.255,0.7882,2.4341,1.5602,6.1554,-0.24,-0.126,0.6755,0.8219,4.9559,-0.4655,1.7527,2.013,1.4188,5.5133,0.0295,1.0038,-6.2779,0.4514,-6.2543,0.4497,-0.0719,0.541,1.0269,0.5949,1.8983,1.0996,0.5793,0.2927,1.0546,0.3539,3.6035,1.2092,0.3356,0.5879,0.445,-4.1824,0.7569,-7.1141,-9.3983,0.5533,0.8122,0.4835,1.4678,0.8738,0.5953,0.56,0.6956,0.6252,1.242,1.1165,0.8989,0.006,2.6352,0.7983,-0.0615,0.8222,0.3266,0.9258,0.2367,-24.6027,11.9886,3.4625,35.8795,?,-34.4421,33.6254,5.7987,39.5996,?,13.0509,52.4814,7.2444,20.0409,0.1629,0.7143,-1.8851,-2.6391,0.5971,0.4779,0.8004,0.3565,0.2284,0.6407,0.9061,-9.2031,-10.1573,1,0,0,0.9061,1.7903,1.9759,0.2381,72.0957,-0.964,-0.7619,0.8896,1100,0,0,0,1,DIETRO_PANTALONI
