@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.3322,16.6562,4.0812,30.0855,-0.9992,-0.6685,54.2712,7.3669,51.1032,-1.0305,0.0311,12.362,3.516,19.0759,-1.0504,6.5989,40.3015,6.3483,28.3211,0.0162,0.497,-10.6751,-0.0503,-21.4794,-0.1013,0.0047,0.554,1.1608,0.6429,2.0953,1.1604,0.5538,0.3069,1.3474,0.4133,4.3902,1.3466,0.3067,0.5798,1.5387,-32.2201,2.6539,-55.5741,-20.9404,0.5979,1.6176,0.5228,2.7052,0.8743,0.3232,0.5887,1.5771,1.0623,2.6789,1.8044,0.6736,0.0037,10.0104,0.6229,-0.3588,-0.3044,-0.7516,-0.3631,0.1836,-33.8602,184.4864,13.5826,51.8204,-3.8942,11.628,197.3648,14.0487,50.1587,-0.2023,4.1279,45.0532,6.7122,25.8484,-0.4283,-2.912,-8.2028,2.8169,0.9668,2.0236,2.093,0.9347,4.0949,4.3807,4.8856,5.3193,1.0888,0.2538,0.5851,2.3053,1.0331,2.0048,1.9405,0.1802,54.2436,0.8644,-0.5333,-0.8635,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1573,19.2476,4.3872,25.3436,-0.8325,-0.2723,53.4052,7.3079,44.6092,-0.5321,0.3116,15.7952,3.9743,20.2901,-0.6803,8.114,22.8076,4.7757,29.7801,0.0274,0.5777,-0.5048,-0.0194,-0.8738,-0.0336,0.0384,0.6003,1.1039,0.9186,1.8388,1.5302,0.8322,0.3604,1.2186,0.8439,3.3811,2.3416,0.6925,0.7432,1.4016,-13.7149,1.886,-18.4551,-9.7854,0.475,1.1453,0.4517,2.4112,0.9509,0.3944,0.5681,1.2491,0.851,2.1986,1.498,0.6813,0.0022,12.2664,-0.1746,-0.1095,0.0139,-0.4836,0.0962,0.3208,8.3423,418.5405,20.4583,67.1036,-1.1359,36.4327,40.7753,6.3856,20.256,0.5718,-20.1192,40.545,6.3675,38.5239,?,0.229,-0.4146,-1.8108,3.2038,3.2129,1.0028,10.2646,10.3229,1.0057,-1.3194,0.9264,-0.7021,0.6641,0,0,3.3128,1.7419,0.5258,0.2166,76.3466,-0.365,-0.3034,0.4572,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2901,0.2057,0.4536,1.7791,-2.1379,-0.462,0.6881,0.8295,3.9747,-0.7442,-0.2685,0.4157,0.6448,3.1607,-0.5992,1.0989,0.4717,0.6868,2.9573,0.0218,0.6278,1.0804,-0.264,1.7208,-0.4204,-0.2443,0.5468,0.7035,0.6605,1.2866,1.2078,0.9388,0.299,0.4949,0.4362,1.6552,1.4589,0.8814,0.7148,1.0235,-18.374,1.432,-25.7069,-17.9517,0.2488,0.2869,0.1875,1.153,0.7538,0.6538,0.4476,0.5629,0.6016,1.2575,1.344,1.0688,0.006,1.7196,0.2737,0.192,-0.4946,0.9889,-0.1786,-0.1141,13.7371,3.1294,1.769,7.1,0.6283,-43.1899,0.3974,0.6304,44.248,?,-6.0349,12.2217,3.4959,11.7695,-10.7961,-0.3181,-2.2763,7.1567,2.8062,0.506,0.1803,7.8749,0.2561,0.0325,-0.2713,-1.1143,4.1078,0,19.1467,0,0.1605,0.6033,3.7596,0.4527,63.0907,0.6253,0.7436,-0.0204,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.1504,2.0654,1.4371,7.3495,-1.0055,-1.0989,5.7038,2.3883,9.8388,-2.5607,0.1633,1.819,1.3487,6.0334,-0.495,2.9395,2.2043,1.4847,6.3477,0.1071,-0.1369,0.9211,0.0512,-6.7282,-0.3738,0.0556,0.6018,1.0656,0.968,1.7708,1.6086,0.9084,0.3621,1.1354,0.937,3.1356,2.5875,0.8252,0.5208,1.8444,-4.8417,3.5418,-9.2975,-2.6251,1.3263,0.9081,0.5155,0.6847,0.3887,0.5677,0.747,1.2181,1.1578,1.6307,1.55,0.9505,0.0111,4.2661,0.2887,0.1389,-0.1809,-0.2456,-0.7646,0.4359,-24.1757,45.0296,6.7104,36.3965,?,43.3483,23.8295,4.8816,15.6315,0.6765,1.5835,1.4861,1.2191,4.3361,-0.2476,-0.5577,-15.2677,27.3757,1.3746,5.5046,4.0044,1.8897,30.3003,16.0348,-1.1136,42.293,-37.9785,0,0,13.9015,2.3284,8.3938,3.605,0.4917,69.22,0.9868,0.8123,0.7588,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2414,2.6976,1.6424,7.0215,-0.8449,-0.6742,0.7724,0.8788,3.873,-3.6403,-0.4975,3.8622,1.9652,7.168,-1.5363,2.541,1.6358,1.279,4.7218,0.0958,0.358,0.4852,-0.095,1.3553,-0.2653,-0.1958,1.8689,0.8357,1.2842,0.4472,0.6871,1.5366,3.4926,0.6985,1.6491,0.2,0.4722,2.361,1.0584,0.7406,-6.4273,0.6998,-6.0729,-8.6783,4.5597,1.3467,0.7288,0.2953,0.1598,0.5412,1.8129,0.9796,1.487,0.5403,0.8202,1.5181,0.0086,3.9395,-0.6186,0.5669,0.1849,-0.0366,-0.5769,-0.1683,-85.7616,98.1505,9.9071,99.3546,?,59.6901,68.8922,8.3001,22.4361,0.6952,-30.6033,191.3242,13.832,44.6189,?,-1.4368,2.8024,-1.9504,1.1936,0.7162,0.6001,1.4247,0.513,0.3601,-1.9413,2.2267,-1.147,0,1,0,4.4283,2.2267,0.5028,1.078,176.0551,-0.7988,-0.9534,0.9331,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-1.1254,16.9963,4.1227,17.2352,-1.0494,-2.3731,21.517,4.6386,18.4725,-2.3531,-0.1325,14.8825,3.8578,17.3464,-0.7901,6.7464,14.7972,3.8467,16.3382,0.0166,0.4742,8.4924,-0.1668,17.9072,-0.3518,-0.0196,0.8888,1.0687,1.0717,1.2024,1.2059,1.0029,0.7899,1.142,1.1486,1.4458,1.4541,1.0058,0.6808,1.1527,-32.0473,1.6931,-47.0737,-27.8025,1.5266,0.8679,0.5062,0.5685,0.3316,0.5833,0.933,0.9936,1.0549,1.0649,1.1306,1.0617,0.0133,10.5544,0.8916,0.1634,-0.5423,0.3056,-0.7057,0.0222,-21.2844,70.9415,8.4227,40.2649,?,-25.7177,109.1378,10.4469,41.0461,-3.6637,-19.8623,61.2783,7.828,30.2719,-4.184,0.8276,1.0716,1.2948,0.8062,1.076,1.3345,0.65,1.1577,1.781,1.2487,1.648,1.3198,0,0,1.5072,0.981,1.3301,1.3559,0.1972,68.1251,-0.9381,-0.8805,0.9703,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6867,6.0448,2.4586,17.5465,-1.0404,-0.3368,24.5565,4.9555,28.613,-1.5157,0.3723,13.1088,3.6206,16.6649,-0.693,5.444,14.7965,3.8466,19.2181,0.0258,2.0387,-1.8443,-0.1261,-0.9046,-0.0619,0.0684,0.4961,0.6791,0.6392,1.3687,1.2883,0.9412,0.2462,0.4611,0.4085,1.8733,1.6596,0.8859,0.519,1.3115,-17.5703,2.5271,-33.8544,-13.3966,0.7561,0.8736,0.4359,1.1555,0.5766,0.499,0.6132,1.0529,0.913,1.717,1.4889,0.8671,0.0088,8.1362,0.2026,0.3169,-0.0626,-0.7415,-0.4297,0.4324,-90.4272,9.0032,3.0005,97.1875,?,1.0709,22.831,4.7782,27.375,-0.8718,-0.3131,77.5754,8.8077,28,-1.5311,-84.4422,288.7716,-3.4198,0.628,0.3407,0.5425,0.3943,0.1161,0.2943,7.6225,5.738,0.7528,0,0,1.322,3.5502,3.471,0.9777,0.9323,101.4285,0.948,0.2838,0.1488,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.808,22.2326,4.7151,19.5867,-0.61,-4.0799,14.6816,3.8317,15.2543,-3.5251,0.4799,27.6428,5.2576,19.7346,-0.7275,7.8915,19.8092,4.4508,14.9371,0.0048,-0.198,1.6837,0.1024,-8.5017,-0.517,0.0608,1.2306,0.8968,1.0594,0.7288,0.8609,1.1813,1.5143,0.8043,1.1223,0.5311,0.7412,1.3955,0.6245,0.8929,-103.4524,1.4298,-165.6604,-115.8598,3.6089,1.065,0.8106,0.2951,0.2246,0.7611,1.284,0.9925,1.3113,0.773,1.0212,1.3212,0.0215,12.2504,0.4734,0.4746,0.051,0.2243,-0.7803,0.2376,-21.0198,124.9344,11.1774,39.299,?,-14.6468,702.0883,26.497,72.0581,-1.0565,-19.826,39.0946,6.2526,27.7191,?,1.4351,1.0602,0.7388,0.4218,1.7877,4.2378,0.1779,3.1957,17.9587,1.0616,1.4178,1.3355,0,1,0,0.5454,1.4178,2.5996,0.1661,69.323,-0.3937,-0.9634,0.5862,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.8147,13.2136,3.6351,15.1074,-1.1479,-3.4151,11.1243,3.3353,11.8208,-10.5639,-0.0079,18.0938,4.2537,16.6544,-0.5334,6.1378,17.085,4.1334,14.595,0.0311,0.2386,103.7192,-0.1327,434.7846,-0.5564,-0.0013,1.0899,0.8546,0.8794,0.7841,0.8069,1.0291,1.1878,0.7303,0.7734,0.6148,0.6511,1.059,0.7477,1.3936,-17.2359,1.864,-23.0531,-12.3676,6.8809,0.6476,0.4669,0.0941,0.0679,0.721,1.278,0.9071,1.0351,0.7098,0.8099,1.1411,0.0351,9.6243,0.7374,0.2922,-0.3861,-0.0853,-0.8891,0.3183,-26.7816,98.5689,9.9282,44.9466,?,-13.9552,417.8638,20.4417,61.5267,-1.4248,-13.8637,371.8535,19.2835,53.9962,-1.5173,1.9191,1.9318,1.0066,0.4857,0.5149,1.0601,0.2359,0.2651,1.1237,1.2432,1.381,1.1108,0,0,1.183,0.7305,0.8324,1.1395,0.3323,70.6454,-0.7908,-0.54,0.8321,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.1503,5.9283,2.4348,10.4059,-0.7033,-1.6077,12.4378,3.5267,17.2589,-2.1639,-0.3464,12.9921,3.6045,33.4122,-0.3964,4.8757,10.3128,3.2114,24.0235,0.0179,0.0935,0.434,-0.0308,4.6417,-0.3297,-0.071,0.6904,0.6755,0.7582,0.9784,1.0982,1.1224,0.4766,0.4563,0.5748,0.9573,1.206,1.2598,0.364,0.453,-9.8191,1.2445,-26.9747,-21.6754,1.1199,0.2553,0.2497,0.228,0.223,0.9782,0.6029,0.3114,0.4332,0.5165,0.7184,1.3908,0.0089,7.485,-0.5835,-0.3185,0.2344,0.3816,-0.541,-0.064,-5.2124,325.1352,18.0315,48.4787,-3.8676,-25.1158,102.5462,10.1265,40.6784,-6.1376,-16.2763,23.6108,4.8591,22.6196,?,0.2075,0.3202,1.5431,1.7806,3.7109,2.084,3.1706,13.7706,4.3432,1.1012,1.7029,1.5464,1.7475,0,0,1.1918,2.1432,1.7984,0.1633,56.4409,-0.7712,-0.8758,0.4319,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2553,0.1757,0.4191,1.9194,-0.9729,0.1099,0.4175,0.6461,2.4154,-0.6528,-0.0687,0.3702,0.6084,3.1132,-0.6335,0.905,0.2261,0.4755,1.9977,0.074,2.323,-3.7164,0.282,-1.5998,0.1214,-0.0759,0.6487,0.6889,0.8814,1.0619,1.3587,1.2795,0.4208,0.4745,0.7768,1.1277,1.8461,1.637,0.9922,0.7839,-5.9331,0.7901,-5.9799,-7.5682,0.6657,0.5105,0.451,0.7668,0.6774,0.8835,0.7947,0.6165,0.9608,0.7758,1.2091,1.5584,0.0015,1.3703,0.5206,-0.5185,0.2026,-0.1569,0.5914,0.1375,-37.7117,2.413,1.5534,39.6591,?,1.3671,1.4959,1.2231,4.2587,-0.4491,19.6215,19.4759,4.4131,15.1199,0.475,-27.5844,-1.922,0.0697,1.2701,0.352,0.2771,1.6131,0.1239,0.0768,30.0474,-2.8992,-0.0965,0,0,0.102,9.3124,2.623,0.2817,0.2274,58.8881,0.1185,0.9474,0.365,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5933,3.1624,1.7783,10.5526,-0.8323,-1.5947,10.1369,3.1839,17.5494,-3.209,-0.5761,8.7961,2.9658,16.9286,-1.1224,4.0623,8.8198,2.9698,15.5612,0.0355,0.3721,1.03,-0.1461,2.7681,-0.3926,-0.1418,0.5585,0.5996,0.5988,1.0735,1.0721,0.9987,0.312,0.3595,0.3586,1.1524,1.1493,0.9973,0.3582,0.5354,-8.3794,1.4945,-23.3903,-15.6506,1.3813,0.7221,0.357,0.5228,0.2584,0.4944,0.6013,0.6234,0.6781,1.0367,1.1278,1.0879,0.0098,6.203,0.3877,-0.0514,-0.0598,0.6541,-0.7983,-0.5585,-39.524,17.9955,4.2421,42.5995,?,-11.7277,62.2108,7.8874,31.3187,?,4.2931,60.3303,7.7673,23.2178,-0.4333,3.3701,-9.2065,-2.7318,0.5378,0.5462,1.0155,0.2893,0.2983,1.0312,1.3602,6.0691,4.462,1,0,0,1.3602,1.8348,1.3489,0.2253,58.6955,-0.9193,0.7962,-0.8153,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2173,0.4513,0.6718,2.5223,-0.9613,-0.5462,1.0757,1.0372,3.5448,-1.7792,0.2615,1.0153,1.0076,4.5369,-0.2001,1.4684,0.7999,0.8944,3.6853,0.0449,0.3978,-0.8309,-0.148,-2.0889,-0.372,0.1781,0.6477,0.6667,0.7511,1.0293,1.1596,1.1266,0.4195,0.4445,0.5642,1.0595,1.3448,1.2692,0.5448,1.6343,-7.1292,3.0001,-13.0869,-4.3622,1.0083,0.3402,0.3333,0.3374,0.3306,0.9797,0.7115,0.5559,0.6844,0.7813,0.9619,1.2311,0.0036,2.1613,0.8797,-0.1067,-0.6249,0.2892,-0.342,0.5303,-38.2195,0.078,0.2792,38.6993,?,-1.6267,0.3773,0.6142,2.7588,?,21.786,0.1675,0.4092,1.7395,0.9227,23.4949,-1.7543,-0.0747,0.4546,0.6823,1.501,0.2066,0.4655,2.2529,14.0277,-1.8642,-0.1329,1,0,0,14.0277,22.2474,1.586,0.2473,61.6322,-0.7985,0.6458,-0.4641,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6128,1.6771,1.295,7.7332,-2.1709,-1.0616,3.4648,1.8614,13.0602,-1.8104,0.0617,4.9757,2.2306,15.0027,-0.4664,2.7134,4.2616,2.0644,13.7162,0.0385,0.5772,-9.9326,-0.2259,-17.2073,-0.3913,0.0227,0.6957,0.5806,0.6273,0.8345,0.9017,1.0805,0.484,0.3371,0.3935,0.6963,0.813,1.1676,0.6293,1.1096,-9.6488,1.7632,-15.3326,-8.6959,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.5638,0.8705,0.9522,1.0938,0.0066,4.1857,0.3974,-0.5001,-0.4481,-0.2348,-0.5309,0.6298,-27.434,87.7982,9.3701,43.0786,?,-17.0623,179.7183,13.4059,44.3375,-1.7371,-23.5466,21.7804,4.667,27.8992,?,1.6079,1.1651,0.7246,0.699,2.0078,2.8725,0.4885,4.0311,8.2514,1.5309,1.5441,1.0086,0,1,0,0.9716,1.5441,1.5892,0.2149,70.7195,-0.9346,-0.9332,0.9823,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1978,0.2023,0.4498,2.0386,-0.8701,-0.348,0.7556,0.8692,3.1402,-1.1989,-0.2436,0.593,0.77,4.2209,-0.5754,1.266,0.1677,0.4095,2.2586,0.1819,-0.5685,-0.8121,0.1563,1.4284,-0.2749,-0.1924,0.5174,0.5841,1.0983,1.1288,2.1226,1.8804,0.2677,0.3412,1.2063,1.2742,4.5056,3.5359,0.554,0.6153,-1.8892,1.1106,-3.4103,-3.0706,0.7633,0.4069,0.3949,0.533,0.5173,0.9705,0.6492,0.483,0.9026,0.744,1.3903,1.8688,0.0025,1.826,0.3745,-0.3136,-0.1478,0.1371,-0.0828,0.4408,-35.9568,0.0927,0.3045,36.6592,?,-7.0642,0.2615,0.5114,8.2199,?,22.7895,0.3999,0.6324,2.1591,0.9109,5.09,-1.5778,-0.31,0.5954,0.4815,0.8087,0.3545,0.2318,0.6539,4.4598,-1.6603,-0.3723,1,0,0,4.4598,16.9788,3.8071,0.2308,65.8105,0.0381,0.6724,-0.0711,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3038,8.4962,2.9148,16.0241,-0.5947,-0.8334,17.1576,4.1422,18.5577,-2.3285,-0.0454,22.7928,4.7742,16.2767,-1.1856,6.1392,11.5464,3.398,15.728,0.0236,-0.3645,-6.6899,0.0495,18.3519,-0.1358,-0.0074,0.7037,0.6105,0.8578,0.8676,1.219,1.405,0.4952,0.3728,0.7358,0.7528,1.486,1.974,0.4603,0.6768,-15.7042,1.4703,-34.1161,-23.2033,1.8022,1.3493,0.6238,0.7487,0.3461,0.4623,0.8635,0.9845,1.0188,1.1401,1.1799,1.0349,0.0047,9.6329,0.7149,0.5285,0.0268,0.8718,-0.394,-0.1761,-2.7027,358.1419,18.9246,52.919,-0.4899,-28.8275,19.8466,4.455,33.4198,?,-29.8872,1.1268,1.0615,31.9199,?,0.0938,0.0904,0.9645,4.248,17.8281,4.1968,18.0455,317.8412,17.6133,0.5206,0.5451,1.047,0,0,1,1.5835,1.6579,1.047,0.2202,76.1071,0.6747,-0.1077,-0.0226,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
