@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.7027,1.5979,1.2641,5.6129,-0.6518,0.1739,3.8938,1.9733,8.0771,-0.9448,-0.2728,0.4861,0.6972,2.8208,-0.9975,2.2088,1.6975,1.3029,4.8894,0.0667,4.0402,-2.5761,0.3181,-0.6376,0.0787,-0.1235,0.6406,1.8131,0.9702,2.8303,1.5146,0.5351,0.4104,3.2873,0.9413,8.0105,2.2939,0.2864,0.5645,1.5724,-6.3389,2.7856,-11.2296,-4.0313,0.8182,2.4062,0.6486,2.941,0.7928,0.2696,0.6949,1.9899,1.148,2.8634,1.652,0.5769,0.0084,3.3567,0.9032,-0.1696,0.2201,-0.1409,0.24,-0.4086,0.0265,0.0002,0.0123,0.0484,-0.2734,-0.1386,0.0001,0.0086,0.1475,?,-0.958,0.0001,0.0109,0.9719,?,-0.191,-0.0276,0.1447,1.4292,1.128,0.7893,2.0427,1.2724,0.6229,0.0705,0.0107,0.1517,0,0,1,0.3283,0.0498,0.1517,0.0105,1.1239,0.362,-0.8507,-0.7669,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4981,0.8743,0.935,3.1695,-0.6971,0.8247,0.3745,0.612,2.3541,-0.3059,-0.7208,0.1518,0.3896,1.5824,-5.7109,1.6007,0.2861,0.5349,2.0744,0.1969,0.6041,-0.6911,0.3112,-1.1441,0.5152,-0.4503,1.5279,2.4001,1.7482,1.5709,1.1442,0.7284,2.3343,5.7605,3.0563,2.4677,1.3093,0.5306,2.3608,0.9668,-2.5598,0.4095,-1.0843,-2.6478,1.036,7.9202,0.723,7.645,0.6979,0.0913,1.3463,2.0029,1.5279,1.4877,1.1349,0.7629,0.0128,2.6145,0.3322,0.489,0.328,-0.5357,0.8457,-0.5472,-0.1101,0.001,0.0314,0.1523,?,-0.6817,0.0001,0.0086,0.6953,?,-0.4497,0.0002,0.0154,0.4735,?,0.1615,0.2449,1.5158,3.6662,2.0398,0.5564,13.4411,4.1606,0.3095,0.2191,0.3217,1.4684,1,1,1,0.2191,0.3217,1.4684,0.0087,1.2415,-0.994,0.9879,-0.9891,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6125,10.3039,3.21,12.6964,-0.8087,-0.9795,7.7158,2.7777,11.906,-0.8187,-1.7478,24.4152,4.9412,28.2949,-0.719,6.2123,8.232,2.8691,16.829,0.0607,-0.6253,-0.3504,0.0986,0.5604,-0.1577,-0.2814,1.1556,0.6496,1.1188,0.5622,0.9681,1.7222,1.3354,0.422,1.2517,0.316,0.9373,2.9659,1.0592,0.4797,-5.2153,0.4529,-4.924,-10.873,1.0723,0.4265,0.3918,0.3977,0.3654,0.9187,1.0664,0.4487,0.7544,0.4208,0.7075,1.6813,0.0225,9.0584,0.5968,0.3284,-0.1266,-0.1446,0.1381,-0.0282,-0.0866,0.0063,0.0792,0.2795,-1.2371,-0.0063,0.0071,0.0844,0.3835,-2.3201,-0.7133,0.3883,0.6232,1.9818,-1.0013,13.6475,0.1213,0.0089,0.939,0.1271,0.1354,0.8818,0.0162,0.0183,0.5768,0.1559,0.2703,1.0817,0.1262,0.1166,0.7288,0.141,0.1935,0.0077,1.1228,0.2393,0.9593,0.4112,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1491,4.6714,2.1613,7.9826,-0.3648,0.5432,0.9526,0.976,3.8443,-0.6114,-1.3147,0.2972,0.5452,2.3406,?,2.5309,1.5615,1.2496,5.1619,0.2059,-0.2745,0.1134,-0.0589,-0.4131,0.2146,-0.5195,2.2145,3.9647,1.7296,1.7903,0.781,0.4363,4.904,15.7185,2.9916,3.2052,0.61,0.1903,1.4629,0.9116,-1.594,0.6232,-1.0897,-1.7486,2.4517,0,0.8998,0,0.367,0,2.0765,3.4106,1.5465,1.6425,0.7447,0.4534,0.0154,3.9214,0.5676,-0.2905,0.8644,-0.7636,0.5022,-0.3469,-0.0639,0.0035,0.0592,0.1952,-3.6068,-0.723,0.0001,0.011,0.7381,?,-0.3839,0.0009,0.0294,0.4195,?,0.0884,0.1665,1.8832,5.4035,2.0149,0.3729,29.1979,4.0597,0.139,0.2071,0.3643,1.7593,0,0,1,0.2645,0.4653,1.7593,0.0088,1.18,-0.9688,0.9668,-0.9203,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.3314,11.582,3.4032,12.0894,-2.5348,-1.928,7.3456,2.7103,10.4936,-1.7001,1.2997,3.9996,1.9999,8.573,-0.5938,5.2314,2.7383,1.6548,7.4503,0.2337,0.6906,-1.0244,-0.2545,-1.4835,-0.3685,0.2484,1.2557,1.7017,2.0566,1.3552,1.6378,1.2086,1.5767,2.8958,4.2296,1.8366,2.6825,1.4606,1.3121,2.7142,-3.8165,2.0686,-2.9087,-1.4061,0.88,0.6358,0.3518,0.7225,0.3998,0.5533,1.1521,1.4102,1.6227,1.224,1.4085,1.1507,0.0282,7.87,-0.8491,-0.4487,-0.6967,0.2332,0.5213,0.7053,-0.2915,0.0039,0.0622,0.3556,?,0.3512,0.0111,0.1052,0.3282,0.2873,0.7672,0.007,0.0839,0.2754,0.6848,-0.8301,-0.38,0.4578,0.5912,0.7414,1.2541,0.3495,0.5496,1.5728,-2.6876,-0.5943,0.2211,0,0,0.527,1.0836,1.2913,1.1917,0.0094,1.41,0.77,0.825,0.9855,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-5.1373,7.585,2.7541,9.5566,?,-3.9526,3.3118,1.8198,6.8027,?,-1.7264,2.7529,1.6592,5.4043,-1.8883,7.2382,6.2522,2.5004,6.5541,0.352,1.2997,2.9757,-0.7097,2.2895,-0.5461,-0.2385,1.5134,1.6599,1.1014,1.0968,0.7278,0.6636,2.2903,2.7553,1.2132,1.203,0.5297,0.4403,1.4048,2.7048,-2.6846,1.9254,-1.911,-0.9925,1,0,0,0,0,0.185,1.4048,1.7683,1.4581,1.2588,1.0379,0.8246,0.6098,11.2321,0.2413,-0.3313,-0.944,-0.2314,-0.4885,0.2142,-0.3781,0.0293,0.1711,0.5694,?,0.2256,0.0035,0.0591,0.1741,0.4244,0.5677,0.0595,0.2439,0.6497,0.2519,-1.6761,-0.666,0.3974,2.8931,0.7017,0.2425,8.3699,0.4923,0.0588,-4.4355,-2.6026,0.5868,0,0,0.3483,3.2707,0.8764,0.268,0.0163,1.1715,-0.9869,0.8659,-0.9044,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3176,4.2007,2.0496,9.1792,-0.7684,-0.1112,6.1493,2.4798,9.6095,-1.4392,0.1891,6.5039,2.5503,11.8416,-0.7751,3.7417,3.0026,1.7328,6.6834,0.1722,-2.8561,1.6793,0.0849,-0.588,-0.0297,0.0505,0.8265,0.8037,1.1828,0.9724,1.4311,1.4718,0.6831,0.6459,1.399,0.9455,2.048,2.1661,0.7035,0.7714,-2.8697,1.0966,-4.0795,-3.7203,1.3175,0.7781,0.6429,0.5906,0.488,0.8263,0.9552,0.7752,1.3734,0.8115,1.4378,1.7718,0.0042,5.8384,0.7507,-0.4068,0.0179,-0.2709,-0.1412,-0.1182,0.0086,0.2804,0.5295,1.1651,-0.9265,0.0412,0.253,0.503,1.1385,-1.0037,-0.026,0.4274,0.6537,1.4484,-1.1841,0.208,-0.3302,-1.5875,1.0527,0.81,0.7694,1.1081,0.656,0.592,0.9825,0.7135,0.7262,1.0644,0.912,0.8568,1.0234,0.8044,0.786,0.0005,1.6793,0.9924,0.9892,0.9844,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0397,8.2194,2.867,10.2799,-1.0908,-1.0908,7.1994,2.6832,8.0779,-2.431,0.7008,6.6014,2.5693,12.1386,-1.0781,4.5563,2.9429,1.7155,6.7341,0.1128,0.0364,-0.0567,-0.0087,-1.5565,-0.2394,0.1538,1.0685,1.1158,1.6712,1.0443,1.5641,1.4977,1.1417,1.2451,2.793,1.0906,2.4464,2.2431,0.937,0.8516,-6.2657,0.9088,-6.6867,-7.3574,2.0883,0.8418,0.6478,0.4031,0.3102,0.7696,1.2726,0.8469,1.5265,0.6655,1.1996,1.8026,0.0141,6.9881,0.2027,0.3729,-0.1441,-0.0998,-0.5041,0.1734,-0.2061,0.2212,0.4703,1.1247,-0.9708,-0.1681,0.2131,0.4616,1.1569,-0.9538,-0.3596,0.3431,0.5857,1.4315,-1.3236,1.2259,0.5731,0.4675,1.0188,0.803,0.7882,1.0379,0.6447,0.6212,0.981,0.6795,0.6926,0.9638,0.9264,0.9612,0.9722,0.7857,0.8082,0.0049,1.6724,0.9965,0.9751,0.9553,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7905,2.579,1.6059,7.2185,-0.3601,0.5296,1.4274,1.1947,3.8359,-0.4683,-0.6784,0.998,0.999,3.1501,-3.1112,2.1434,1.7761,1.3327,5.5262,0.0984,1.4926,-1.1653,0.3688,-0.7807,0.2471,-0.3165,1.3442,1.6075,1.205,1.1959,0.8965,0.7496,1.8068,2.5841,1.4521,1.4302,0.8037,0.5619,1.5621,0.8017,-3.1689,0.5132,-2.0287,-3.9526,2.0315,6.9266,0.8659,3.4095,0.4262,0.125,1.8818,2.2915,1.3062,1.2177,0.6941,0.57,0.0124,3.2744,0.395,0.0571,0.6078,-0.8552,0.8994,-0.7022,-0.1348,0.0002,0.0158,0.1512,?,-0.716,0,0.0052,0.7282,?,-0.527,0.0001,0.0119,0.5476,?,0.1883,0.2558,1.3587,3.0334,1.3233,0.4362,9.2016,1.7511,0.1903,0.2076,0.2761,1.3297,1,1,1,0.2076,0.2761,1.3297,0.0096,1.3778,-0.8141,0.3917,-0.7705,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6644,4.2215,2.0546,8.0482,-0.5263,0.7677,0.1975,0.4444,2.0718,-0.1154,-0.617,0.8263,0.909,3.0581,-3.5385,2.1676,1.9584,1.3994,5.0727,0.0796,0.8655,-1.0769,0.3065,-1.2443,0.3542,-0.2846,4.6238,2.2603,1.4682,0.4888,0.3175,0.6496,21.3799,5.1089,2.1556,0.239,0.1008,0.4219,12.9457,1.164,-6.3229,0.0899,-0.4884,-5.432,2.8389,7.8253,0.9567,2.7565,0.337,0.1223,3.8847,2.6317,1.5866,0.6775,0.4084,0.6029,0.0129,3.2012,0.0961,0.0839,0.6008,-0.8173,0.4998,-0.6086,-0.229,0.0004,0.0189,0.2515,?,-0.695,0.0001,0.0098,0.7221,?,-0.5153,0.0001,0.0075,0.5253,?,0.3295,0.4445,1.3487,1.9356,2.5311,1.3077,3.7465,6.4065,1.71,0.3484,0.4788,1.3745,1,1,1,0.3484,0.4788,1.3745,0.0097,1.4393,-0.8902,0.4325,-0.7338,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4317,3.1819,1.7838,6.6649,-0.4387,0.7904,0.4206,0.6485,2.2631,-0.0088,-0.7434,0.6326,0.7954,2.4637,-3.9996,1.9957,1.6162,1.2713,4.7805,0.0659,0.5461,-0.5807,0.2163,-1.0633,0.3961,-0.3725,2.7505,2.2427,1.4031,0.8154,0.5101,0.6257,7.5652,5.0295,1.9688,0.6648,0.2602,0.3915,102.9559,1.0311,-6.0255,0.01,-0.0585,-5.8436,2.065,9.401,0.9052,4.5525,0.4384,0.0963,2.945,2.7052,1.3942,0.9186,0.4734,0.5154,0.0123,3.0814,0.1333,0.0124,0.4947,-0.9008,0.7938,-0.7782,-0.1644,0.0002,0.0155,0.1846,?,-0.7225,0,0.005,0.7367,?,-0.5052,0,0.0059,0.5143,?,0.2276,0.3254,1.43,3.0844,2.6098,0.8461,9.5134,6.811,0.7159,0.2505,0.3589,1.4324,1,1,1,0.2505,0.3589,1.4324,0.0094,1.3921,-0.6,-0.0825,-0.6053,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0877,14.3511,3.7883,23.2329,-0.4456,-2.1129,5.7106,2.3897,10.829,-1.3531,0.1556,9.3165,3.0523,12.5428,-0.571,5.3269,5.4987,2.3449,13.6845,0.1598,-0.0415,0.5633,0.0165,-13.576,-0.3966,0.0292,1.5853,1.2411,1.6155,0.7829,1.0191,1.3017,2.5131,1.5404,2.6099,0.613,1.0385,1.6943,1.1502,1.571,-2.7508,1.3659,-2.3917,-1.751,3.4921,2.0129,0.9867,0.5764,0.2825,0.4902,2.1454,1.8523,1.6978,0.8634,0.7913,0.9166,0.0228,8.0637,0.3056,-0.0974,0.5825,0.4018,0.1888,0.2534,-0.2058,0.012,0.1098,0.4841,-1.5461,-0.2171,0.0217,0.1475,0.7405,-2.4244,-0.6736,0.2018,0.4492,1.9179,-0.9962,0.948,0.3056,0.3223,0.7443,0.2444,0.3283,0.5539,0.0597,0.1078,0.5607,0.3071,0.5478,0.8792,0.1979,0.2251,0.6537,0.2524,0.3861,0.0079,1.2714,0.5226,0.9535,0.5686,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0342,13.2282,3.6371,25.0371,-0.3574,-2.0454,3.5951,1.8961,7.51,-1.6739,-0.0168,4.038,2.0095,8.0751,-0.6536,4.393,5.7484,2.3976,17.4341,0.0698,0.0167,2.0339,-0.0078,121.8145,-0.4656,-0.0038,1.9182,1.8099,1.517,0.9436,0.7908,0.8381,3.6795,3.2759,2.3012,0.8903,0.6254,0.7025,1.402,2.0651,-5.0414,1.4729,-3.5958,-2.4412,6.5675,3.7773,0.9842,0.5751,0.1499,0.2606,3.3338,3.1005,1.4361,0.93,0.4308,0.4632,0.022,6.7374,0.486,0.36,0.402,0.0868,0.0013,0.1438,-0.1229,0.0459,0.2143,0.5899,-1.0366,-0.053,0.0142,0.1192,0.4737,-2.3468,-0.4588,0.5804,0.7619,1.9054,-0.9996,2.3209,0.2679,0.1154,1.7978,0.2814,0.1565,3.232,0.0792,0.0245,0.9038,0.3152,0.3487,2.0462,0.3039,0.1485,1.2452,0.3096,0.2486,0.0051,1.2364,0.6494,0.9856,0.7549,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.2688,2.5506,1.5971,6.3203,-0.7169,0.0249,5.3419,2.3113,9.0009,-0.5481,0.3562,16.9995,4.123,18.7809,-0.8318,4.0693,8.5325,2.921,10.9934,0.0621,10.7963,0.7545,0.0661,0.0699,0.0061,0.0875,0.691,0.3873,0.5467,0.5606,0.7912,1.4115,0.4775,0.15,0.2989,0.3142,0.6261,1.9923,0.8281,0.3094,-3.6265,0.3737,-4.3791,-11.7197,0.6331,0.3591,0.3141,0.5671,0.4961,0.8747,0.7022,0.3365,0.5749,0.4793,0.8188,1.7084,0.0049,6.1025,0.625,0.6062,0.558,0.2331,0.6974,0.3123,0.1962,0.0013,0.036,0.1212,0.4946,-0.4862,0.0028,0.0525,0.5983,?,-0.5709,0.0024,0.0488,0.6439,?,-0.4035,-0.3437,0.8517,0.6865,0.7379,1.075,0.4712,0.5445,1.1556,-0.1982,-0.1842,0.9292,0,0,1,0.2025,0.1882,0.9292,0.0084,1.2532,0.4915,0.8967,0.6792,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
1.0568,1.4497,1.204,5.3815,-0.3219,-0.9136,1.6882,1.2993,4.1539,-1.0583,-0.4262,0.1666,0.4081,1.936,-1.379,2.2348,0.4432,0.6657,3.1209,0.3197,-1.1568,-2.4795,0.4729,2.1434,-0.4088,-0.1907,0.9267,2.9502,1.8086,3.1836,1.9518,0.6131,0.8587,8.7035,3.2712,10.1355,3.8094,0.3758,0.6136,1.1678,-0.8937,1.9032,-1.4566,-0.7653,2.0172,5.0023,0.8875,2.4798,0.4399,0.1774,1.2955,2.7796,1.7243,2.1456,1.331,0.6203,0.0157,3.2518,0.8815,-0.1265,0.802,0.0451,0.8428,0.232,-0.0947,0.0007,0.0257,0.1443,?,-0.6883,0.0001,0.0078,0.7002,?,-0.5059,0.0001,0.0088,0.5216,?,0.1376,0.1872,1.3607,3.2823,2.9241,0.8909,10.7737,8.5502,0.7936,0.2061,0.2766,1.3423,1,1,1,0.2061,0.2766,1.3423,0.0092,1.2889,0.8904,0.9729,0.8391,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3833,3.3339,1.8259,7.0296,-0.3515,0.1999,1.9714,1.4041,4.3159,-0.5653,-0.856,0.3601,0.6001,2.4043,?,2.3385,1.1164,1.0566,4.3834,0.2286,-1.9175,0.4478,-0.1639,-0.2335,0.0855,-0.3661,1.3004,3.0427,1.7281,2.3397,1.3288,0.5679,1.6912,9.258,2.9863,5.4743,1.7658,0.3226,1.1729,0.7604,-1.4071,0.6483,-1.1997,-1.8505,1.8865,0,0.9153,0,0.4852,0,1.6288,2.9238,1.6037,1.7951,0.9846,0.5485,0.0103,3.5523,0.5794,-0.2493,0.8353,-0.8666,0.7113,-0.4804,-0.1349,0.0014,0.0374,0.1897,?,-0.695,0.0002,0.0124,0.7166,?,-0.5299,0.0005,0.0219,0.5593,?,0.1941,0.2546,1.3116,3.0256,1.7075,0.5643,9.1544,2.9156,0.3185,0.2648,0.3392,1.2812,1,1,1,0.2648,0.3392,1.2812,0.0095,1.3598,-0.9489,0.9201,-0.9793,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
1.203,0.8027,0.8959,3.9503,-0.258,0.1507,2.955,1.719,5.1944,-0.7409,-0.6324,0.1993,0.4464,2.0674,-2.2701,2.2872,0.5956,0.7718,3.3059,0.2481,7.9806,-1.9023,0.526,-0.2384,0.0659,-0.2765,0.5212,2.007,1.1609,3.8509,2.2273,0.5784,0.2716,4.0282,1.3476,14.8293,4.9609,0.3345,0.3665,0.5645,-0.7427,1.5404,-2.0265,-1.3156,1.0524,4.967,0.7142,4.7195,0.6786,0.1438,0.7605,1.9108,1.1949,2.5126,1.5713,0.6254,0.0141,3.545,0.3735,-0.4407,0.8487,0.0402,0.5337,-0.2895,-0.1389,0.0004,0.0191,0.1777,?,-0.6825,0,0.0064,0.6883,?,-0.5675,0.0002,0.0145,0.5964,?,0.2035,0.2447,1.2028,2.9741,1.3163,0.4426,8.8451,1.7327,0.1959,0.2581,0.2979,1.1541,1,1,1,0.2581,0.2979,1.1541,0.0093,1.3889,0.4542,-0.637,-0.9037,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
1.0963,3.1566,1.7767,6.9465,-0.5039,0.0905,6.2714,2.5043,9.8482,-0.8913,-0.5112,5.621,2.3709,14.1963,-1.6405,3.7429,2.511,1.5846,8.8256,0.0601,12.108,-2.1446,0.2929,-0.1771,0.0242,-0.1366,0.7095,0.7494,1.1212,1.0563,1.5804,1.4962,0.5033,0.5616,1.2571,1.1157,2.4976,2.2386,0.5015,0.2639,-4.1261,0.5262,-8.2282,-15.6367,0.8871,0.8592,0.4919,0.9685,0.5545,0.5726,0.7054,0.4893,0.7871,0.6937,1.1159,1.6085,0.013,5.4957,0.7808,-0.1977,0.2429,-0.0288,0.1954,-0.3383,-0.1297,0.0123,0.1107,0.3361,-49.5049,0.4374,0.0152,0.1234,0.3637,0.4339,0.8144,0.0031,0.0557,0.1788,0.7934,-0.2965,-0.1592,0.5371,0.897,1.9891,2.2176,0.8046,3.9566,4.9178,-1.1817,-0.4797,0.4059,0.0104,0.0077,0.7423,0.9241,1.8798,2.0341,0.0099,1.3826,-0.9991,0.9584,-0.9489,1100,0,0,0,1,TASCA_GIACCA
