@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.1142,0.0064,0.08,0.4019,-3.5637,7.2866,0.0181,0.1344,0.7092,0.9087,10.014,0.0054,0.0735,0.4016,0.9609,12.3857,0.0136,0.1164,0.6407,0.9499,-0.0157,-0.0114,-0.0092,0.7276,0.5883,0.8085,0.595,1.0882,0.6867,1.829,1.1542,0.6311,0.354,1.1842,0.4716,3.3453,1.3323,0.3982,-0.0445,-0.0318,-0.0258,0.7158,0.581,0.8117,0.0113,0.0086,0.0069,0.7569,0.6073,0.8024,0.5666,1.0007,0.6273,1.766,1.107,0.6268,0.0696,17.4208,-0.7034,-0.0989,-0.5346,0.3847,0.8852,0.7774,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0393,0.011,0.105,0.6049,-2.264,7.4286,0.0213,0.1459,0.6292,0.9187,9.9872,0.0152,0.1231,0.7031,0.9323,12.4479,0.0278,0.1669,0.843,0.9347,-0.0053,-0.0039,-0.0032,0.7438,0.5968,0.8023,0.7198,0.853,0.6294,1.1852,0.8745,0.7379,0.5181,0.7277,0.3962,1.4046,0.7648,0.5445,-0.059,-0.0434,-0.0348,0.7346,0.5889,0.8017,0.024,0.0179,0.0144,0.7454,0.5992,0.8038,0.9614,0.8603,0.7175,0.8949,0.7463,0.834,0.0655,17.4992,-0.6603,-0.0227,-0.3626,0.6084,0.886,0.9112,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0337,0.0121,0.1102,0.7551,-1.7984,8.5993,0.0338,0.184,0.9801,0.8925,9.9699,0.0143,0.1196,0.6265,0.9393,13.1673,0.0315,0.1776,0.8779,0.9356,-0.0039,-0.0034,-0.0026,0.8625,0.6531,0.7572,0.5987,0.9208,0.6202,1.5379,1.0359,0.6736,0.3585,0.8478,0.3847,2.3651,1.0731,0.4537,-0.0596,-0.05,-0.0381,0.839,0.6381,0.7605,0.0296,0.0261,0.0198,0.883,0.6689,0.7575,0.7705,1.2053,0.8602,1.5643,1.1164,0.7137,0.0712,18.6572,-0.5576,0.2193,-0.2651,0.4049,0.8852,0.79,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.1925,0.0155,0.1244,0.6934,-4.268,7.0552,0.0352,0.1875,0.9447,0.8753,9.9621,0.017,0.1303,0.5895,0.9425,12.2102,0.0355,0.1884,0.8218,0.9351,-0.0273,-0.0193,-0.0158,0.7082,0.5778,0.8159,0.6631,0.9542,0.6599,1.439,0.9952,0.6916,0.4397,0.9105,0.4355,2.0706,0.9904,0.4783,-0.0847,-0.0581,-0.0474,0.6858,0.5598,0.8163,0.0174,0.0128,0.0104,0.7385,0.598,0.8099,0.734,1.1763,0.8438,1.6026,1.1496,0.7174,0.0643,17.2154,-0.7984,-0.1921,-0.5783,0.5207,0.8763,0.8674,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0289,2.7286,1.6519,8.85,-1.6463,3.7201,13.2729,3.6432,17.6781,-0.0814,9.5308,2.7591,1.6611,7.4947,0.4075,10.813,6.5171,2.5529,13.2032,0.3389,-0.0078,-0.003,-0.0027,0.3903,0.344,0.8814,0.4534,0.9945,0.6471,2.1933,1.4271,0.6507,0.2056,0.989,0.4187,4.8106,2.0366,0.4234,4.1383,-1.0681,-0.8136,-0.2581,-0.1966,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.5006,1.1808,0.6703,2.3588,1.3389,0.5676,0.0527,14.469,-0.321,0.4391,-0.0283,0.0544,0.7512,0.6731,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.0733,2.6221,1.6193,7.6979,-1.3513,4.8917,10.0796,3.1748,13.6297,-0.061,9.5182,1.748,1.3221,6.2436,0.5005,11.1823,3.9354,1.9838,9.7428,0.4278,-0.015,-0.0077,-0.0066,0.5139,0.4374,0.8512,0.51,1.2248,0.8163,2.4013,1.6004,0.6665,0.2601,1.5001,0.6663,5.7664,2.5613,0.4442,5.642,-0.707,-0.6073,-0.1253,-0.1076,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5648,1.2329,0.7901,2.183,1.3989,0.6408,0.0552,15.6996,-0.3529,0.3656,-0.1002,0.0314,0.7965,0.6062,?,?,?,?,?,0,0,0,0,0,GIACCA
0.0103,5.1508,2.2695,14.2512,-1.0723,3.9572,10.6997,3.271,21.1461,-0.7447,9.3792,3.1547,1.7761,8.6858,0.3805,10.899,3.8446,1.9608,8.533,0.4428,0.0026,0.0011,0.0009,0.4219,0.3631,0.8606,0.6938,1.2778,1.1575,1.8417,1.6682,0.9058,0.4814,1.6328,1.3397,3.3917,2.783,0.8205,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0525,15.1406,-0.1477,0.538,0.0943,-0.1307,0.5963,0.5813,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.0289,2.7286,1.6519,8.85,-1.6463,3.7201,13.2729,3.6432,17.6781,-0.0814,9.5308,2.7591,1.6611,7.4947,0.4075,10.813,6.5171,2.5529,13.2032,0.3389,-0.0078,-0.003,-0.0027,0.3903,0.344,0.8814,0.4534,0.9945,0.6471,2.1933,1.4271,0.6507,0.2056,0.989,0.4187,4.8106,2.0366,0.4234,4.1383,-1.0681,-0.8136,-0.2581,-0.1966,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.5006,1.1808,0.6703,2.3588,1.3389,0.5676,0.0527,14.469,-0.321,0.4391,-0.0283,0.0544,0.7512,0.6731,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.0733,2.6221,1.6193,7.6979,-1.3513,4.8917,10.0796,3.1748,13.6297,-0.061,9.5182,1.748,1.3221,6.2436,0.5005,11.1823,3.9354,1.9838,9.7428,0.4278,-0.015,-0.0077,-0.0066,0.5139,0.4374,0.8512,0.51,1.2248,0.8163,2.4013,1.6004,0.6665,0.2601,1.5001,0.6663,5.7664,2.5613,0.4442,5.642,-0.707,-0.6073,-0.1253,-0.1076,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5648,1.2329,0.7901,2.183,1.3989,0.6408,0.0552,15.6996,-0.3529,0.3656,-0.1002,0.0314,0.7965,0.6062,?,?,?,?,?,0,0,0,0,0,GIACCA
0.0103,5.1508,2.2695,14.2512,-1.0723,3.9572,10.6997,3.271,21.1461,-0.7447,9.3792,3.1547,1.7761,8.6858,0.3805,10.899,3.8446,1.9608,8.533,0.4428,0.0026,0.0011,0.0009,0.4219,0.3631,0.8606,0.6938,1.2778,1.1575,1.8417,1.6682,0.9058,0.4814,1.6328,1.3397,3.3917,2.783,0.8205,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0525,15.1406,-0.1477,0.538,0.0943,-0.1307,0.5963,0.5813,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.2987,3.2638,1.8066,9.1719,-1.2255,3.584,32.6882,5.7174,21.3261,-0.4812,8.8922,2.3984,1.5487,7.2501,0.4164,11.1938,5.055,2.2483,9.884,0.4306,-0.0833,-0.0336,-0.0267,0.4031,0.3202,0.7944,0.316,1.1665,0.8035,3.6917,2.5429,0.6888,0.0998,1.3608,0.6457,13.629,6.4665,0.4745,0.729,-0.9766,-0.6758,-1.3396,-0.9269,0.692,0.2862,0.3318,0.2374,1.1591,0.8295,0.7156,0.4301,1.2651,0.928,2.9415,2.1576,0.7335,0.051,16.0902,0.2012,-0.2518,-0.2239,-0.168,0.6193,0.5021,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.7713,3.6612,1.9134,10.1446,-2.1827,8.8328,6.2309,2.4962,10.4659,0.2905,9.1808,3.4807,1.8657,8.2162,0.3239,13.0232,6.669,2.5824,12.2076,0.3418,-0.0873,-0.084,-0.0592,0.9621,0.6782,0.705,0.7665,1.0256,0.7409,1.3379,0.9666,0.7224,0.5876,1.0519,0.549,1.7901,0.9343,0.5219,-1.6239,-1.7676,-1.0973,1.0885,0.6757,0.6208,0.2161,0.2623,0.1718,1.2138,0.7952,0.6552,0.9693,1.2347,0.831,1.2738,0.8573,0.673,0.0658,19.6637,0.1407,-0.4734,-0.211,0.3687,0.8566,0.7873,?,?,?,?,?,0,0,0,0,0,GIACCA
0.1166,0.0045,0.0669,0.3128,-0.2522,6.353,0.0313,0.1769,0.8487,0.8739,9.9301,0.0055,0.0741,0.4456,0.956,11.7902,0.0148,0.1216,0.6277,0.9479,0.0184,0.0117,0.0099,0.6398,0.5388,0.8422,0.378,0.9024,0.5497,2.3874,1.4543,0.6092,0.1429,0.8143,0.3022,5.6995,2.115,0.3711,-0.0107,-0.0065,-0.0055,0.6079,0.5153,0.8477,0.0371,0.0247,0.0207,0.665,0.559,0.8405,0.3685,0.7018,0.4983,1.9044,1.3521,0.71,0.0608,16.4023,-0.1879,0.4923,0.1102,0.1589,0.8608,0.6449,?,?,?,?,?,0,0,0,0,0,GIACCA
0.1107,0.0078,0.0884,0.4398,-0.2843,6.4751,0.0853,0.2921,1.5258,0.7961,9.9243,0.0108,0.104,0.5623,0.9452,11.8533,0.0336,0.1833,0.8755,0.9291,0.0171,0.0112,0.0093,0.6524,0.5463,0.8373,0.3026,0.8496,0.4822,2.8072,1.5934,0.5676,0.0916,0.7218,0.2325,7.8805,2.5388,0.3222,-0.0163,-0.01,-0.0085,0.6143,0.5189,0.8446,0.0458,0.0334,0.0277,0.7294,0.6056,0.8303,0.2883,0.7821,0.5024,2.7133,1.7428,0.6423,0.0644,16.5189,-0.0178,0.4507,0.1998,0.0018,0.8803,0.4749,?,?,?,?,?,0,0,0,0,0,GIACCA
0.3616,1.4201,1.1917,5.8854,-0.6643,0.2826,13.9944,3.7409,16.7049,-0.6051,9.7497,1.8314,1.3533,7.8583,0.4027,10.466,2.9762,1.7252,7.7745,0.4892,1.2798,0.0371,0.0346,0.029,0.027,0.9316,0.3186,0.8806,0.6908,2.7643,2.1684,0.7844,0.1015,0.7754,0.4772,7.6416,4.7022,0.6153,0.373,-0.4434,-0.3155,-1.1888,-0.8458,0.7115,0.3398,0.2688,0.2323,0.7911,0.6838,0.8643,0.3523,0.7489,0.757,2.1258,2.1487,1.0108,0.0514,13.4945,0.1318,-0.0663,0.0338,0.5733,0.7285,0.8565,?,?,?,?,?,2.8474,0.1293,0.3596,1,0.6667,GIACCA
