@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.9822,0.0622,0.2494,1.7639,0.4749,-7.9683,0.1599,0.3999,8.2718,?,1.9822,0.0622,0.2494,1.7639,0.4749,8.4592,0.0785,0.2802,1.6896,0.8065,-0.2488,1,0.2343,-4.02,-0.942,0.2343,0.6237,1,0.89,1.6033,1.4269,0.89,0.389,1,0.7921,2.5707,2.0361,0.7921,-0.1928,1,0.2265,-5.1863,-1.1749,0.2265,0,1,0.3847,0,0,0.3847,0.2132,1,1.044,4.6896,4.8958,1.044,0.1689,11.9327,0.6788,1,-0.3395,0.6788,-0.9181,-0.3395,1.9237,0.0037,0.0605,0.2159,0.8948,-8.3255,0.0002,0.013,8.3468,?,4.8116,0,0.0052,0.0192,0.996,-0.2311,0.3998,-1.7303,4.6722,11.644,2.4922,21.8296,135.5817,6.2109,-0.22,0.3824,-1.738,0,0.4257,0,0.0259,11.2715,435.8253,0.1961,15.0608,0.9809,-0.4701,-0.1134,DIETRO_PANTALONI
6.6557,17.1595,4.1424,22.9135,0.059,0.6522,4.1257,2.0312,8.2646,-0.5581,6.6557,17.1595,4.1424,22.9135,0.059,9.7867,31.6889,5.6293,31.7807,0.0776,10.2058,1,0.6801,0.098,0.0666,0.6801,2.0394,1,0.7359,0.4903,0.3608,0.7359,4.1592,1,0.5415,0.2404,0.1302,0.5415,-0.4856,1,0.5376,-2.0593,-1.107,0.5376,4.5908,1,0.7068,0.2178,0.1539,0.7068,2.7725,1,0.721,0.3607,0.2601,0.721,0.1966,14.9848,-0.0406,1,0.9955,-0.0406,0.0116,0.9955,6.5429,2.0309,1.4251,5.8259,0.3928,1.331,2.5624,1.6007,5.1508,-0.23,6.569,3.778,1.9437,7.9976,0.0036,4.9159,0.996,0.2026,0.8903,0.7332,0.8236,0.7926,0.5376,0.6782,-3.9132,129.2084,-33.0188,2.2912,1.1953,0.5217,1.1311,0.7285,0.644,0.1951,14.7936,-0.5424,-0.8502,0.0893,DAVANTI_PANTALONI
9.1458,0.0776,0.2786,2.084,0.785,3.6224,0.1507,0.3882,2.8624,0.3487,9.1458,0.0776,0.2786,2.084,0.785,13.4351,0.2179,0.4668,3.4886,0.7571,2.5248,1,0.6807,0.3961,0.2696,0.6807,0.7175,1,0.5968,1.3937,0.8317,0.5968,0.5148,1,0.3561,1.9425,0.6918,0.3561,4.9661,1,0.7,0.2014,0.141,0.7,2.2059,1,0.6751,0.4533,0.306,0.6751,0.7281,1,0.5974,1.3735,0.8205,0.5974,0.2798,21.914,0.9311,1.0002,0.9965,0.9311,0.9575,0.9965,9.0494,0,0.0026,0.0117,0.9987,3.662,0,0.0041,0.0182,0.995,-0.9316,0.0002,0.0126,0.9643,?,2.4712,-9.7136,-3.9308,0.6356,0.2065,0.3249,0.4039,0.0426,0.1056,2.474,-9.376,-3.7898,2.465,0,0,0.6446,0.0122,0.0189,0.2043,13.643,-1.7992,0.8477,-0.5063,DAVANTI_PANTALONI
6.337,7.5931,2.7556,15.1023,0.1646,-3.5978,4.7118,2.1707,8.3956,-6.5875,6.337,7.5931,2.7556,15.1023,0.1646,9.9046,15.0554,3.8801,21.3751,0.1657,-1.7613,1,0.6398,-0.5677,-0.3632,0.6398,1.2695,1,0.7102,0.7877,0.5594,0.7102,1.6115,1,0.5043,0.6205,0.313,0.5043,-0.4082,1,0.7008,-2.4499,-1.717,0.7008,16.3375,1,0.7056,0.0612,0.0432,0.7056,1.7988,1,0.7065,0.5559,0.3928,0.7065,0.2012,16.3494,-0.1365,1,0.9775,-0.1365,-0.3307,0.9775,5.4704,0.5285,0.727,2.2564,0.6626,-2.6601,7.4642,2.7321,8.4295,-1.7861,7.1506,0.0518,0.2275,1.3608,0.8266,-2.0565,0.765,-0.372,0.2661,3.195,12.0066,0.0708,10.2077,144.1591,-0.82,0.6833,-0.8333,2.2105,0.8524,0.3856,0.2677,1.6581,6.1944,0.1956,16.116,0.6951,0.211,0.6772,DAVANTI_PANTALONI
8.138,0.0155,0.1244,0.7581,0.9089,5.454,0.0247,0.1572,0.9438,0.8345,8.138,0.0155,0.1244,0.7581,0.9089,12.7363,0.0441,0.21,1.2466,0.9039,1.4921,1,0.639,0.6702,0.4282,0.639,0.791,1,0.5923,1.2643,0.7488,0.5923,0.6256,1,0.3508,1.5984,0.5607,0.3508,1.5894,1,0.6447,0.6292,0.4056,0.6447,1.4593,1,0.6412,0.6853,0.4394,0.6412,0.8033,1,0.6082,1.2449,0.7571,0.6082,0.2653,21.73,0.6798,1,0.9727,0.6798,0.832,0.9727,8.0734,0.0004,0.0188,0.0605,0.9925,5.4556,0.0008,0.0277,0.0903,0.9836,-1.1071,0,0.0062,1.1226,?,1.4798,-7.2921,-4.9276,0.6763,3.0051,4.4435,0.4574,9.0305,19.7444,1.488,-7.167,-4.8164,1.4746,0,0,0.6698,0.0539,0.0804,0.2043,14.6361,-0.9901,0.0733,0.0083,DAVANTI_PANTALONI
8.933,0.0027,0.0524,0.2559,0.9718,4.421,0.0018,0.0422,0.1857,0.959,8.933,0.0027,0.0524,0.2559,0.9718,13.3845,0.0047,0.0689,0.3373,0.9752,2.0206,1,0.6674,0.4949,0.3303,0.6674,1.2398,1,0.76,0.8066,0.613,0.76,1.5371,1,0.5777,0.6506,0.3758,0.5777,2.0322,1,0.6663,0.4921,0.3279,0.6663,2.0054,1,0.6686,0.4987,0.3334,0.6686,1.3782,1,0.7587,0.7256,0.5505,0.7587,0.2788,22.2871,-0.1691,0.9993,0.9775,-0.1691,0.0328,0.9775,8.7661,0,0.007,0.0241,0.9973,4.3827,0.0002,0.0127,0.0443,0.9899,-0.3411,0.0003,0.0179,0.3696,?,2.0001,-25.6994,-12.8488,0.5525,0.392,0.7094,0.3053,0.1536,0.5032,2.0071,-23.6867,-11.8015,1.9924,0,0,0.5427,0.0651,0.1199,0.2043,13.49,-0.9397,0.9772,-0.9627,DAVANTI_PANTALONI
-7.6057,5.7825,2.4047,13.1202,?,1.7486,1.2935,1.1373,3.869,-0.0802,-7.6057,5.7825,2.4047,13.1202,?,10.9753,11.1535,3.3397,13.3828,0.2911,-4.3495,1,-0.693,-0.2299,0.1593,-0.693,2.1143,1,0.72,0.473,0.3406,0.72,4.4703,1,0.5185,0.2237,0.116,0.5185,45.6667,1,-2.387,0.0219,-0.0523,-2.387,0,1,0,0,0.1897,0,3.3911,1,0.9804,0.2949,0.2891,0.9804,0.2477,17.0027,-0.0033,1,-0.9984,-0.0033,0.0526,-0.9984,-2.8025,2.3838,1.5439,5.7734,?,1.866,0.0476,0.2182,0.6426,0.6942,7.7638,1.6644,1.2901,4.416,0.5333,-1.5018,-0.361,0.2404,7.0767,1.1967,0.1691,50.0801,1.4322,0.0286,-3.9572,-1.144,0.2891,0,0,0.2221,8.9848,1.3074,0.1455,0.1923,12.4323,0.8535,0.9953,0.8561,DAVANTI_PANTALONI
1.3489,48.8141,6.9867,44.3558,-1.4673,0.7191,2.5569,1.599,7.2339,-1.0932,1.3489,48.8141,6.9867,44.3558,-1.4673,7.6374,46.0115,6.7832,36.7467,0.0165,1.8758,1,0.1766,0.5331,0.0942,0.1766,4.3693,1,1.03,0.2289,0.2357,1.03,19.091,1,1.0609,0.0524,0.0556,1.0609,6.982,1,-42.7933,0.1432,-6.129,-42.7933,5.2019,1,0.4812,0.1922,0.0925,0.4812,6.1316,1,1.2071,0.1631,0.1969,1.2071,0.0425,11.8325,0.055,1,-0.4095,0.055,-0.1013,-0.4095,0.9221,5.8859,2.4261,8.3029,-0.6374,0.7596,0.7479,0.8648,2.3739,-0.1561,-9.3766,0.2317,0.4814,9.8059,?,1.214,-0.0983,-0.081,2.8054,5.0398,1.7965,7.8702,25.3998,3.2273,10.0821,0.3296,0.0327,2.4696,0,0,3.4975,0.8467,0.2421,0.1969,12.2697,0.7144,0.7119,0.4983,DAVANTI_PANTALONI
6.273,0.0158,0.1256,0.4915,0.9243,7.6041,0.0058,0.0763,0.3392,0.9566,6.273,0.0158,0.1256,0.4915,0.9243,11.6851,0.0191,0.1381,0.5483,0.9541,0.825,1,0.5368,1.2122,0.6508,0.5368,1.6453,1,0.9088,0.6078,0.5524,0.9088,2.7069,1,0.826,0.3694,0.3051,0.826,0.8022,1,0.5262,1.2466,0.656,0.5262,0.8303,1,0.5432,1.2045,0.6543,0.5432,1.4491,1,0.8966,0.6901,0.6187,0.8966,0.2486,20.1502,-0.1099,0.9999,0.9325,-0.1099,0.2526,0.9325,6.1707,0.0003,0.0159,0.0711,0.9885,7.6184,0.0002,0.013,0.0562,0.9926,-0.2258,0.0005,0.0223,0.2648,?,0.81,-27.3336,-33.7464,1.2284,0.7163,0.5831,1.509,0.5131,0.34,0.8073,-23.1495,-28.6742,0.8107,0,0,1.2644,0.2685,0.2123,0.2087,14.0149,-0.9775,-0.1176,0.1643,DAVANTI_PANTALONI
7.5124,0.0082,0.0903,0.3654,0.9527,6.432,0.0042,0.0648,0.2868,0.9563,7.5124,0.0082,0.0903,0.3654,0.9527,12.4197,0.0139,0.118,0.5222,0.959,1.168,1,0.6049,0.8562,0.5179,0.6049,1.3938,1,0.7652,0.7175,0.549,0.7652,1.9427,1,0.5855,0.5148,0.3014,0.5855,1.1725,1,0.6029,0.8529,0.5142,0.6029,1.1769,1,0.6069,0.8497,0.5156,0.6069,1.2739,1,0.6997,0.785,0.5493,0.6997,0.2587,21.4568,0.1161,1.0002,0.9594,0.1161,0.3932,0.9594,7.4145,0.0002,0.0151,0.0505,0.9932,6.3963,0.0003,0.0175,0.0574,0.9911,-0.5317,0.0001,0.0087,0.5494,?,1.1592,-13.9442,-12.0294,0.8654,1.73,1.9991,0.7489,2.9929,3.9965,1.1595,-13.4443,-11.5946,1.157,0,0,0.8797,0.0919,0.1045,0.2043,14.3425,-1.0094,0.0072,0.0359,DAVANTI_PANTALONI
-6.0508,8.8013,2.9667,14.5845,-6.3905,-7.5935,4.9597,2.227,11.4258,?,-6.0508,8.8013,2.9667,14.5845,-6.3905,11.9089,11.627,3.4098,15.6927,0.1817,0.7968,1,-0.5081,1.2549,-0.6376,-0.5081,1.3321,1,0.87,0.7507,0.6531,0.87,1.7745,1,0.757,0.5635,0.4266,0.757,1.1037,1,-3.6185,0.906,-3.2784,-3.6185,0,1,0.1029,0,0,0.1029,1.2765,1,0.9294,0.7834,0.7281,0.9294,0.2335,20.0803,0.3244,1,-0.8524,0.3244,-0.7102,-0.8524,-6.4487,0.16,0.4,6.7893,?,-7.2568,0.1231,0.3509,8.3755,?,1.2002,0.2008,0.4481,1.6435,0.2392,0.8886,-5.3729,-6.0462,1.14,0.8927,0.783,1.2997,0.7969,0.6131,0.8106,-13.1402,-16.2103,1,0,0,0.8106,4.131,5.0962,0.1996,14.9056,-0.9722,-0.387,0.5879,DIETRO_PANTALONI
7.3794,16.3875,4.0482,14.9702,-0.0071,4.8821,5.0601,2.2495,9.2394,-0.027,7.3794,16.3875,4.0482,14.9702,-0.0071,11.9771,27.1319,5.2088,18.1054,0.1972,1.5115,1,0.6161,0.6616,0.4076,0.6161,1.7996,1,0.7772,0.5557,0.4319,0.7772,3.2386,1,0.604,0.3088,0.1865,0.604,0.4364,1,-0.0239,2.2916,-0.0547,-0.0239,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.6202,1,0.8268,0.6172,0.5103,0.8268,0.2451,19.6604,0.1948,1,0.9788,0.1948,0.3569,0.9788,6.0716,1.1281,1.0621,3.2965,0.5608,6.3006,0.3692,0.6076,2.1888,0.723,4.0786,1.4635,1.2097,3.9864,0.4006,0.9637,1.4886,1.5448,1.7481,0.878,0.5022,3.0558,0.7708,0.2523,0.7367,1.5801,2.1449,0.9498,1.1286,1.1883,1.5061,0.8269,0.5491,0.2054,16.4508,-0.5119,-0.7995,-0.0806,DIETRO_PANTALONI
6.5666,17.4002,4.1714,17.2148,0.0172,1.367,16.5731,4.071,17.3362,-0.389,6.5666,17.4002,4.1714,17.2148,0.0172,10.2141,35.156,5.9292,22.8667,0.0772,4.8036,1,0.6429,0.2082,0.1338,0.6429,1.0246,1,0.7035,0.9759,0.6866,0.7035,1.0499,1,0.4949,0.9525,0.4714,0.4949,-0.062,1,0.1574,-16.1336,-2.5391,0.1574,1.4034,1,0.7069,0.7126,0.5037,0.7069,0.993,1,0.7528,1.0071,0.7581,0.7528,0.1997,16.3998,0.2959,1,0.969,0.2959,0.4576,0.969,5.1269,1.4805,1.2168,4.9421,0.3351,2.4795,1.8962,1.377,5.3685,0.1561,7.6063,2.4771,1.5739,6.9115,0.2078,2.0677,0.674,0.326,0.8836,0.7731,0.8749,0.7808,0.5977,0.7655,2.5083,1.3741,0.5478,1.1684,0.852,0.7292,0.9206,0.7151,0.7767,0.2022,15.2127,0.4329,-0.8371,-0.8046,DIETRO_PANTALONI
4.6392,2.6285,1.6213,6.2544,0.1822,7.2938,3.8283,1.9566,8.9597,0.2966,4.6392,2.6285,1.6213,6.2544,0.1822,10.0027,5.2757,2.2969,10.5583,0.2875,0.636,1,0.4638,1.5722,0.7292,0.4638,0.8286,1,0.7059,1.2068,0.8519,0.7059,0.6866,1,0.4982,1.4565,0.7257,0.4982,0.3689,1,0.3271,2.7106,0.8866,0.3271,0.6005,1,0.5161,1.6654,0.8595,0.5161,0.6981,1,0.5924,1.4325,0.8486,0.5924,0.2087,16.5722,0.1424,1,0.7804,0.1424,0.7253,0.7804,4.4865,0.0677,0.2602,1.0112,0.7953,8.0057,0.2388,0.4887,1.3841,0.8456,3.1523,1.6931,1.3012,3.7386,0.1454,0.5604,1.4233,2.5396,0.5326,0.2,0.3755,0.2836,0.04,0.141,0.5183,6.1777,11.9191,0.5511,1.1291,2.0489,0.7306,0.2705,0.3702,0.2065,15.6445,-0.5594,0.4524,-0.991,DIETRO_PANTALONI
9.0854,0.0077,0.0878,0.3987,0.9572,4.102,0.006,0.0772,0.3666,0.9136,9.0854,0.0077,0.0878,0.3987,0.9572,13.4879,0.0131,0.1143,0.538,0.961,2.2149,1,0.6736,0.4515,0.3041,0.6736,1.1378,1,0.7684,0.8789,0.6754,0.7684,1.2945,1,0.5904,0.7725,0.4561,0.5904,2.3012,1,0.6723,0.4346,0.2921,0.6723,2.1963,1,0.675,0.4553,0.3073,0.675,1.0877,1,0.7412,0.9194,0.6814,0.7412,0.2997,22.2728,-0.2756,0.9986,0.9793,-0.2756,-0.083,0.9793,8.8476,0,0.0067,0.0223,0.9975,4.0785,0.0001,0.0117,0.0404,0.9902,1.1202,0.0002,0.0141,0.049,0.9574,2.1693,7.8983,3.6409,0.5729,0.4752,0.8293,0.3282,0.2258,0.6878,2.1719,8.0235,3.6942,2.156,7.7009,3.5719,0.5519,0.4552,0.8247,0.2179,14.0464,-0.9296,-0.7507,0.6161,DIETRO_PANTALONI
9.0121,0.0098,0.0988,0.432,0.9533,4.3185,0.0095,0.0975,0.4237,0.9067,9.0121,0.0098,0.0988,0.432,0.9533,13.4574,0.0154,0.1242,0.5716,0.9585,2.0869,1,0.6697,0.4792,0.3209,0.6697,1.0132,1,0.7955,0.987,0.7852,0.7955,1.0266,1,0.6329,0.9741,0.6165,0.6329,2.1403,1,0.6668,0.4672,0.3116,0.6668,2.0358,1,0.6705,0.4912,0.3294,0.6705,1.0197,1,0.7558,0.9807,0.7412,0.7558,0.2804,22.3428,-0.3677,0.9999,0.9714,-0.3677,-0.1376,0.9714,8.8225,0.0001,0.0118,0.0421,0.9952,4.2766,0.0007,0.0263,0.0939,0.9782,0.2062,0.0016,0.0405,0.1326,0.5453,2.063,42.7853,20.7396,0.4465,0.2903,0.6501,0.1993,0.0842,0.4226,2.0903,55.3953,26.5013,2.0545,30.3494,14.7721,0.4486,0.3176,0.708,0.2043,13.3053,-1.0221,0.9297,-0.939,DIETRO_PANTALONI
8.4438,0.0319,0.1786,0.8891,0.8994,5.2905,0.021,0.145,0.5939,0.8938,8.4438,0.0319,0.1786,0.8891,0.8994,13.0623,0.0429,0.2071,0.9626,0.9287,1.596,1,0.6464,0.6266,0.405,0.6464,1.2315,1,0.8626,0.812,0.7004,0.8626,1.5167,1,0.7441,0.6593,0.4906,0.7441,1.5886,1,0.6339,0.6295,0.399,0.6339,1.5789,1,0.6546,0.6334,0.4146,0.6546,1.497,1,0.9236,0.668,0.617,0.9236,0.2779,22.178,-0.4991,1.0001,0.9694,-0.4991,-0.2706,0.9694,8.2666,0.0011,0.0324,0.0996,0.988,5.2568,0.0028,0.0529,0.1624,0.9697,0.4411,0.0008,0.0275,0.0947,0.8007,1.5725,18.7409,11.9177,0.6129,1.1808,1.9265,0.3757,1.3943,3.7114,1.578,21.5499,13.6563,1.5488,17.4644,11.2762,0.6131,1.051,1.7143,0.2086,13.9645,-0.998,0.9389,-0.9429,DIETRO_PANTALONI
9.0551,0.0128,0.113,0.4475,0.9518,4.2267,0.019,0.1379,0.6677,0.8523,9.0551,0.0128,0.113,0.4475,0.9518,13.4861,0.0231,0.1519,0.6329,0.9541,2.1423,1,0.6714,0.4668,0.3134,0.6714,0.8189,1,0.7438,1.2211,0.9082,0.7438,0.6706,1,0.5532,1.4912,0.8249,0.5532,2.292,1,0.6711,0.4363,0.2928,0.6711,2.0525,1,0.6728,0.4872,0.3278,0.6728,0.6702,1,0.7071,1.492,1.055,0.7071,0.2809,22.3368,-0.1452,1.0008,0.9591,-0.1452,0.1391,0.9591,8.9167,0.0001,0.0085,0.0297,0.9967,4.0812,0.0003,0.0182,0.0638,0.9845,-0.0666,0.0012,0.0342,0.1227,?,2.1848,-133.8685,-61.2722,0.4642,0.2474,0.533,0.2155,0.0612,0.2841,2.1987,-72.5414,-32.9934,2.1718,0,0,0.4658,0.2423,0.5201,0.2043,13.0646,-0.9874,0.5072,-0.4886,DIETRO_PANTALONI
1.4054,3.827,1.9563,9.1859,-0.7204,7.5341,3.7195,1.9286,7.1566,0.4184,1.4054,3.827,1.9563,9.1859,-0.7204,8.2612,3.8385,1.9592,7.0372,0.4371,0.1865,1,0.1701,5.3607,0.912,0.1701,1.0143,1,0.9985,0.9859,0.9844,0.9985,1.0289,1,0.997,0.9719,0.969,0.997,-0.7471,1,-0.704,-1.3384,0.9423,-0.704,0.4339,1,0.4271,2.3046,0.9843,0.4271,1.2836,1,1.3053,0.7791,1.017,1.3053,0.159,11.8024,0.0213,1,0.1573,0.0213,0.9353,0.1573,2.5383,0.3903,0.6247,2.3632,0.3925,8.5882,0.2438,0.4937,1.2843,0.861,3.6211,2.211,1.4869,4.1218,0.1913,0.2956,0.701,2.3717,1.2653,0.4201,0.332,1.601,0.1765,0.1103,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.1971,14.7476,0.0792,-0.5384,-0.8808,TASCA_GIACCA_ALTA
1.8292,3.666,1.9147,8.3682,-0.3296,8.3139,2.4647,1.5699,7.0352,0.4176,1.8292,3.666,1.9147,8.3682,-0.3296,9.0869,3.0393,1.7434,6.7885,0.4616,0.22,1,0.2013,4.5451,0.9149,0.2013,1.2196,1,1.0983,0.8199,0.9005,1.0983,1.4874,1,1.2062,0.6723,0.8109,1.2062,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.5211,1,0.4992,1.9192,0.958,0.4992,1.1895,1,1.2327,0.8407,1.0363,1.2327,0.1777,12.6825,0.1209,1,0.5565,0.1209,0.8415,0.5565,3.0962,0.3408,0.5838,1.8101,0.5241,8.7613,0.2018,0.4492,1.7147,0.8152,2.687,2.0485,1.4312,4.6226,0.0994,0.3534,1.1523,3.2606,1.2997,0.4079,0.3138,1.6891,0.1664,0.0985,0.2635,3.9062,14.8249,0.4099,0.741,1.8079,1.0557,0.3916,0.3709,0.1974,14.5445,0.0193,-0.4963,-0.8565,TASCA_GIACCA_ALTA
