@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
3.5074,6.6487,2.5785,20.5974,-0.2896,-8.0905,2.9779,1.7257,15.4701,?,3.5074,6.6487,2.5785,20.5974,-0.2896,9.9987,6.3602,2.522,17.6366,0.2298,-0.4335,1,0.3508,-2.3067,-0.8091,0.3508,1.4942,1,1.0224,0.6693,0.6843,1.0224,2.2326,1,1.0454,0.4479,0.4682,1.0454,0.299,1,-0.8791,3.3449,-2.9404,-0.8791,0,1,0.6976,0,0,0.6976,1.3314,1,1.1679,0.7511,0.8772,1.1679,0.0482,15.2801,0.3255,1,0.8079,0.3255,-0.1799,0.8079,3.6114,3.49,1.8682,5.7299,0.2328,-8.3226,0.6481,0.805,9.6311,?,2.376,4.0788,2.0196,5.6921,-0.1805,-0.4339,1.52,-3.5028,2.3206,0.925,0.3986,5.3854,0.8556,0.1589,-0.1805,-1.9976,11.0653,0,1.5489,0,0.5949,1.0066,1.692,0.0476,14.4174,0.7292,-0.6953,-0.0542,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
1.665,14.979,3.8703,27.7575,-0.1399,2.8999,5.0727,2.2523,12.979,-0.2955,1.665,14.979,3.8703,27.7575,-0.1399,5.7889,15.473,3.9336,32.2577,0.0638,0.5741,1,0.2876,1.7417,0.5009,0.2876,1.7184,1,0.9839,0.5819,0.5726,0.9839,2.9529,1,0.9681,0.3387,0.3278,0.9681,1.1507,1,-1.5504,0.869,-1.3473,-1.5504,2.4306,1,0.7068,0.4114,0.2908,0.7068,2.1387,1,0.8605,0.4676,0.4024,0.8605,0.0197,8.551,-0.2679,1,0.9281,-0.2679,-0.146,0.9281,1.5816,9.9246,3.1503,10.7263,-0.1179,3.0589,1.927,1.3882,6.1253,-0.1866,8.3842,2.1518,1.4669,9.2463,0.0031,0.5171,0.1886,0.3648,2.2694,2.1476,0.9463,5.1504,4.6122,0.8955,1.1748,-38.7906,-33.0188,1.8587,1.0344,0.5565,1.7511,1.1601,0.6625,0.0477,13.9176,-0.6507,-0.8447,0.4867,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
9.1336,0.0242,0.1554,1.4389,0.8599,3.8185,0.0465,0.2157,2.1292,0.6102,9.1336,0.0242,0.1554,1.4389,0.8599,13.4707,0.0614,0.2478,2.4016,0.8451,2.3919,1,0.678,0.4181,0.2835,0.678,0.7208,1,0.6272,1.3874,0.8701,0.6272,0.5195,1,0.3933,1.9249,0.7571,0.3933,2.6504,1,0.6741,0.3773,0.2544,0.6741,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6758,1,0.5992,1.4797,0.8866,0.5992,0.0709,22.0857,0.4485,0.9988,0.9738,0.4485,0.6416,0.9738,8.9907,0.0029,0.0542,0.1804,0.9801,3.7674,0.0106,0.1029,0.3479,0.913,-1.0595,0.0091,0.0951,1.1942,?,2.3865,-8.4858,-3.5558,0.5268,0.5696,1.0812,0.2776,0.3245,1.1691,2.4296,-7.431,-3.0585,2.2634,0,0,0.5185,0.151,0.2913,0.0516,13.8175,-0.9985,0.9525,-0.9353,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.7253,9.1995,3.0331,17.0601,-0.1834,1.8458,13.8367,3.7198,15.889,-0.8476,1.7253,9.1995,3.0331,17.0601,-0.1834,5.5908,10.3387,3.2154,18.8541,0.08,0.9347,1,0.3086,1.0698,0.3301,0.3086,0.8154,1,0.9433,1.2264,1.1569,0.9433,0.6649,1,0.8898,1.5041,1.3383,0.8898,0.3627,1,-1.6129,2.7573,-4.4472,-1.6129,1.6764,1,0.7035,0.5965,0.4196,0.7035,1.0737,1,0.9048,0.9314,0.8427,0.9048,0.0159,8.1777,-0.6616,1,0.9225,-0.6616,-0.554,0.9225,1.5522,5.9683,2.443,7.013,-0.0486,2.1601,9.9194,3.1495,9.7612,-1.2396,8.5154,0.6873,0.8291,2.7803,0.6971,0.7186,0.1823,0.2537,0.7757,2.9468,3.7989,0.6017,8.6834,14.432,0.0602,-0.0508,-0.8445,1.5345,0.7287,0.4749,0.7185,2.5224,3.5109,0.0465,13.9183,-0.7917,-0.9552,0.902,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9719,0.0402,0.2005,1.0462,0.8751,5.7247,0.0691,0.2629,1.2092,0.8145,7.9719,0.0402,0.2005,1.0462,0.8751,12.649,0.0279,0.167,1.3385,0.9008,1.3925,1,0.6302,0.7181,0.4526,0.6302,0.7628,1,1.2005,1.3109,1.5738,1.2005,0.5819,1,1.4413,1.7185,2.4769,1.4413,1.3815,1,0.6032,0.7239,0.4366,0.6032,1.2857,1,0.6209,0.7778,0.4829,0.6209,0.8652,1,0.7816,1.1559,0.9034,0.7816,0.0662,21.6685,-0.8111,0.9986,0.8979,-0.8111,-0.4764,0.8979,7.8896,0.0293,0.1712,0.6092,0.9249,5.7191,0.0573,0.2395,0.8384,0.8658,-1.0608,0.0022,0.0471,1.1237,?,1.3795,-7.4376,-5.3914,0.7151,3.6373,5.0864,0.5114,13.23,25.8711,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0513,14.6694,-1.0003,-0.9726,0.9752,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.882,0.0047,0.0686,0.3737,0.9588,4.5008,0.0069,0.0833,0.4118,0.9125,8.882,0.0047,0.0686,0.3737,0.9588,13.3435,0.0059,0.077,0.4418,0.9675,1.9734,1,0.6656,0.5067,0.3373,0.6656,0.8238,1,0.8908,1.2138,1.0813,0.8908,0.6787,1,0.7936,1.4734,1.1693,0.7936,2.0267,1,0.6627,0.4934,0.327,0.6627,1.9288,1,0.6686,0.5185,0.3467,0.6686,0.9075,1,0.8459,1.1019,0.9321,0.8459,0.0702,22.2649,-0.62,1.0056,0.9666,-0.62,-0.369,0.9666,8.7187,0.0014,0.038,0.1209,0.9862,4.4709,0.005,0.071,0.2254,0.9509,-0.3961,0.0014,0.0372,0.4385,?,1.9501,-22.014,-11.2886,0.5349,1.0203,1.9076,0.2861,1.0411,3.6391,1.985,-19.7424,-9.9458,1.9138,0,0,0.5365,0.2758,0.514,0.0516,13.5857,-0.9985,0.931,-0.9276,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.7637,13.7517,3.7083,14.0588,-13.9796,2.1112,0.5493,0.7412,3.869,-0.0802,-1.7637,13.7517,3.7083,14.0588,-13.9796,4.6872,16.7609,4.094,17.7323,0.0608,-0.8354,1,-0.3763,-1.197,0.4504,-0.3763,5.0034,1,0.9058,0.1999,0.181,0.9058,25.0338,1,0.8205,0.0399,0.0328,0.8205,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.262,1,0.0497,3.8163,0.1897,0.0497,3.6337,1,0.7928,0.2752,0.2182,0.7928,0.0188,7.0627,0.2681,1,-0.9833,0.2681,-0.1777,-0.9833,-0.3627,2.6368,1.6238,6.3691,-9.6918,2.0616,0.047,0.2167,0.873,0.6256,8.9696,0.9182,0.9582,4.5234,0.5273,-0.176,-0.0404,0.2298,7.4917,1.6946,0.2262,56.1262,2.8716,0.0512,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0529,12.0967,0.6821,0.9588,0.6394,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.8551,24.6244,4.9623,44.3558,-1.4673,0.268,2.5969,1.6115,7.397,-1.1404,5.8551,24.6244,4.9623,44.3558,-1.4673,9.8139,24.1687,4.9162,36.7467,0.0165,21.8488,1,0.5966,0.0458,0.0273,0.5966,3.0793,1,1.0094,0.3247,0.3278,1.0094,9.4823,1,1.0189,0.1055,0.1074,1.0189,6.6932,1,-42.7933,0.1494,-6.3936,-42.7933,5.2019,1,0.4812,0.1922,0.0925,0.4812,5.9965,1,1.2071,0.1668,0.2013,1.2071,0.0431,14.989,-0.1695,1,0.2593,-0.1695,-0.2187,0.2593,5.3501,9.5333,3.0876,12.9353,-0.3331,0.8726,0.7012,0.8374,4.0075,-0.1697,-4.2821,38.2433,6.1841,18.2158,-1.166,6.1314,-1.2494,-0.2038,3.6873,0.4993,0.1354,13.5965,0.2493,0.0183,5.5579,0.3296,0.0593,2.8322,1.1538,0.4074,3.2277,0.7101,0.22,0.036,13.8976,0.007,0.262,0.5209,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.0142,0.0861,0.2934,1.2854,0.8036,7.8075,0.0609,0.2468,1.139,0.8659,6.0142,0.0861,0.2934,1.2854,0.8036,11.5536,0.0456,0.2136,1.0673,0.9111,0.7703,1,0.5206,1.2982,0.6758,0.5206,1.1889,1,1.3733,0.8411,1.1551,1.3733,1.4134,1,1.8858,0.7075,1.3342,1.8858,0.715,1,0.4808,1.3986,0.6725,0.4808,0.7705,1,0.5452,1.2979,0.7076,0.5452,1.1285,1,1.2044,0.8861,1.0672,1.2044,0.0614,19.8359,-0.7282,0.9998,0.843,-0.7282,-0.2462,0.843,5.8058,0.0933,0.3055,0.8675,0.8601,7.8907,0.0501,0.2239,0.634,0.9229,-0.1753,0.0258,0.1608,0.7452,-0.8897,0.7358,-33.1256,-45.0214,1.3647,1.9005,1.3926,1.8625,3.612,1.9393,0.7024,-15.2028,-21.643,0.7538,15.7265,20.8642,1.3684,1.1642,0.8507,0.0521,13.9235,-0.9998,-0.4311,0.427,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5288,0.0151,0.123,0.8546,0.8928,6.427,0.0072,0.0848,0.4927,0.9261,7.5288,0.0151,0.123,0.8546,0.8928,12.4374,0.0206,0.1436,0.9363,0.9276,1.1714,1,0.6053,0.8537,0.5167,0.6053,1.4502,1,0.857,0.6896,0.591,0.857,2.103,1,0.7345,0.4755,0.3493,0.7345,1.1533,1,0.593,0.867,0.5142,0.593,1.1963,1,0.6161,0.8359,0.515,0.6161,1.7343,1,0.9127,0.5766,0.5263,0.9127,0.0655,21.4846,-0.2737,0.9983,0.9573,-0.2737,0.0175,0.9573,7.4111,0.0013,0.0358,0.2276,0.9699,6.4057,0.0016,0.04,0.2541,0.9609,-0.4545,0.004,0.063,0.549,?,1.1569,-16.3053,-14.0933,0.8944,0.5684,0.6354,0.8,0.323,0.4038,1.176,-13.3585,-11.359,1.1651,0,0,0.8959,0.4146,0.4628,0.0516,14.2713,-0.9937,0.4491,-0.3584,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-6.3916,8.2958,2.8802,20.5355,-6.5541,-7.0221,5.8872,2.4264,14.2775,?,-6.3916,8.2958,2.8802,20.5355,-6.5541,11.9695,10.2253,3.1977,21.7374,0.1382,0.9102,1,-0.534,1.0986,-0.5867,-0.534,1.1871,1,0.9007,0.8424,0.7588,0.9007,1.4091,1,0.8113,0.7097,0.5758,0.8113,1.2479,1,-5.1122,0.8013,-4.0966,-5.1122,0,1,0.1078,0,0,0.1078,1.4383,1,0.9447,0.6953,0.6568,0.9447,0.059,19.9714,-0.1572,1,-0.8487,-0.1572,-0.2895,-0.8487,-6.4595,1.7256,1.3136,8.4321,?,-6.8316,1.023,1.0115,8.5434,?,1.7959,1.7996,1.3415,4.7743,-0.1021,0.9455,-3.5967,-3.8039,1.2988,0.9792,0.754,1.6868,0.9589,0.5685,0.987,19.0657,19.3175,1,0,0,0.987,1.7661,1.7895,0.0493,15.1425,-0.9209,0.6834,-0.4141,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
3.5215,14.7365,3.8388,17.3124,-0.1647,2.7784,5.8569,2.4201,11.5472,-0.2836,3.5215,14.7365,3.8388,17.3124,-0.1647,6.5952,24.3539,4.935,22.0962,0.0202,1.2675,1,0.5339,0.789,0.4213,0.5339,1.5862,1,0.7779,0.6304,0.4904,0.7779,2.5161,1,0.6051,0.3974,0.2405,0.6051,0.9598,1,-5.3761,1.0419,-5.6013,-5.3761,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7835,0.667,0.5226,0.7835,0.0308,10.5011,0.3546,1,0.9622,0.3546,0.5024,0.9622,2.8594,4.9092,2.2157,7.6449,-0.0185,3.3891,3.9903,1.9976,7.4955,0.0515,7.8819,5.4807,2.3411,6.9486,0.2771,0.8437,0.3628,0.43,1.1092,0.9464,0.8533,1.2303,0.8957,0.7281,-0.3418,-0.0522,0.1529,0.9498,0.7808,0.8221,1.0199,1.1002,1.0787,0.0489,14.1393,0.6506,-0.9045,-0.8642,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.9165,16.4901,4.0608,21.6292,-0.355,2.3722,6.3752,2.5249,17.2137,-0.4449,0.9165,16.4901,4.0608,21.6292,-0.355,5.4307,17.1708,4.1438,22.4809,0.0046,0.3864,1,0.1688,2.5882,0.4368,0.1688,1.6083,1,0.98,0.6218,0.6093,0.98,2.5866,1,0.9604,0.3866,0.3713,0.9604,1.0691,1,-54.5254,0.9353,-50.9999,-54.5254,1.3399,1,0.7068,0.7463,0.5275,0.7068,1.2565,1,0.9621,0.7959,0.7657,0.9621,0.0146,8.283,0.0254,1,0.8832,0.0254,0.1302,0.8832,0.7004,7.3253,2.7065,8.5257,-0.1563,2.7842,0.6186,0.7865,5.2808,0.1578,8.8782,1.151,1.0729,7.6454,0.1899,0.2516,0.0789,0.3136,3.4413,2.5227,0.7331,11.8424,6.3642,0.5374,-1.1651,-0.6429,0.5518,1.176,0.7812,0.6643,1.6145,1.1152,0.6907,0.0504,13.7075,-0.0536,-0.8109,-0.3939,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
5.0693,12.9057,3.5925,22.3041,-0.2429,4.3732,16.0641,4.008,18.4872,-0.3933,5.0693,12.9057,3.5925,22.3041,-0.2429,9.5526,21.1428,4.5981,24.3526,0.0406,1.1592,1,0.5307,0.8627,0.4578,0.5307,0.8963,1,0.7813,1.1157,0.8717,0.7813,0.8034,1,0.6104,1.2447,0.7598,0.6104,0.8353,1,-4.2288,1.1972,-5.0627,-4.2288,1.3524,1,0.707,0.7394,0.5227,0.707,1.2065,1,0.9159,0.8289,0.7591,0.9159,0.0451,15.6352,0.174,1,0.9025,0.174,0.4448,0.9025,4.5682,2.0861,1.4443,7.8889,-0.0276,5.3189,8.4483,2.9066,9.0597,-0.0108,5.4871,6.3607,2.522,8.5914,0.0689,0.8589,0.8325,0.9694,0.4969,0.5727,1.1525,0.2469,0.328,1.3282,2.1902,-0.3331,-0.1521,0.8565,0.832,0.9714,0.8708,0.9182,1.0545,0.0479,15.3819,0.2575,-0.5277,-0.9132,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
9.0254,0.0514,0.2267,1.3973,0.854,4.215,0.1006,0.3172,2.0923,0.6297,9.0254,0.0514,0.2267,1.3973,0.854,13.4473,0.054,0.2323,1.3411,0.9047,2.1413,1,0.6712,0.467,0.3134,0.6712,0.7147,1,0.9758,1.3992,1.3654,0.9758,0.5108,1,0.9523,1.9577,1.8643,0.9523,2.2975,1,0.6422,0.4353,0.2795,0.6422,1.6941,1,0.6803,0.5903,0.4016,0.6803,0.6678,1,1.0419,1.4974,1.5602,1.0419,0.0755,22.2657,-0.7608,0.9997,0.9517,-0.7608,-0.5249,0.9517,8.7348,0.0107,0.1034,0.3601,0.9593,4.2929,0.0411,0.2027,0.6946,0.8541,1.1786,0.0022,0.0474,0.1524,0.8785,2.0347,7.4114,3.6425,0.5101,2.1838,4.2807,0.2603,4.769,18.3245,2.089,7.711,3.6912,1.8598,7.061,3.7966,0.5184,2.3631,4.5584,0.0551,14.2063,-0.9985,-0.2995,0.2619,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.9518,0.0259,0.1609,0.9676,0.897,4.4498,0.0417,0.2041,0.97,0.8107,8.9518,0.0259,0.1609,0.9676,0.897,13.4211,0.04,0.2001,1.1655,0.9174,2.0117,1,0.667,0.4971,0.3316,0.667,0.7884,1,0.8044,1.2684,1.0203,0.8044,0.6216,1,0.647,1.6088,1.0409,0.647,2.0288,1,0.651,0.4929,0.3209,0.651,1.8335,1,0.6658,0.5454,0.3631,0.6658,0.9975,1,0.8302,1.0025,0.8323,0.8302,0.0706,22.3535,-0.3547,0.9993,0.9424,-0.3547,-0.0292,0.9424,8.7304,0.0073,0.0853,0.3326,0.9624,4.4583,0.0273,0.1653,0.6458,0.8671,0.1925,0.0017,0.0408,0.2396,0.18,1.9583,45.3504,23.1586,0.5163,2.0933,4.0545,0.2665,4.3817,16.4393,2.0217,161.8675,80.0663,1.8214,30.2822,16.6254,0.5151,1.388,2.6947,0.0516,13.3812,-0.9994,0.2148,-0.2174,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.2739,0.0431,0.2076,1.1081,0.8743,5.5474,0.0492,0.2217,0.9998,0.8336,8.2739,0.0431,0.2076,1.1081,0.8743,12.9528,0.0486,0.2203,1.2367,0.909,1.4915,1,0.6388,0.6705,0.4283,0.6388,0.9362,1,0.9421,1.0681,1.0063,0.9421,0.8765,1,0.8876,1.1408,1.0126,0.8876,1.538,1,0.6238,0.6502,0.4056,0.6238,1.4665,1,0.6485,0.6819,0.4422,0.6485,1.1083,1,0.896,0.9023,0.8084,0.896,0.07,22.0952,-0.614,0.9985,0.9421,-0.614,-0.3114,0.9421,8.086,0.0216,0.147,0.5129,0.9382,5.5237,0.0448,0.2116,0.7331,0.8764,0.45,0.0061,0.0782,0.3188,0.5005,1.4639,17.9671,12.2736,0.6945,1.8796,2.7063,0.4824,3.5329,7.3243,1.4987,24.3845,16.2704,1.3999,13.0086,9.2923,0.6996,1.6089,2.2997,0.053,14.0597,-0.9989,-0.4421,0.4006,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.6693,1.3677,1.1695,6.8412,0.3412,4.819,1.3898,1.1789,4.7155,0.4383,8.6693,1.3677,1.1695,6.8412,0.3412,13.28,1.3039,1.1419,7.244,0.5424,1.799,1,0.6528,0.5559,0.3629,0.6528,0.992,1,1.0242,1.008,1.0324,1.0242,0.9841,1,1.0489,1.0162,1.0659,1.0489,0.9629,1,0.4126,1.0386,0.4285,0.4126,1.2369,1,0.6559,0.8085,0.5303,0.6559,1.4508,1,0.9444,0.6893,0.651,0.9444,0.0693,22.1576,-0.5932,1,0.9393,-0.5932,-0.2884,0.9393,8.6497,0.1053,0.3246,0.9168,0.8973,4.5583,0.3135,0.5599,1.5235,0.7266,0.2591,0.0833,0.2886,1.2076,-0.1131,1.8976,33.3792,17.5905,0.5797,1.1245,1.9397,0.3361,1.2645,3.7625,1.9796,-65.3125,-32.9934,1.6029,8.2325,5.136,0.6018,0.7592,1.2615,0.0515,13.5008,-0.9982,-0.9093,0.904,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
