@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0688,0.1123,0.3352,3.962,-0.7481,0.0926,0.1032,0.3212,2.5272,-0.3629,0.0874,0.1215,0.3486,2.7428,-1.242,0.3696,0.2214,0.4705,2.4531,0.0165,0.7425,0.7866,0.1861,1.0595,0.2506,0.2365,1.0433,0.9614,0.7123,0.9215,0.6827,0.7409,1.0886,0.9243,0.5073,0.8491,0.4661,0.5489,2.5196,1.1159,-41.107,0.4429,-16.315,-36.8362,1.2223,1.8526,0.9086,1.5157,0.7434,0.4904,1.5677,1.4445,1.6151,0.9214,1.0302,1.1181,0.0015,0.5586,0.237,-0.2603,0.3543,-0.2755,0.6226,0.0743,0.3926,0.2991,0.5469,1.991,-0.0515,0.1384,0.0301,0.1734,0.9143,-0.2279,0.0482,0.0344,0.1854,1.6801,-4.9285,2.8373,8.1473,2.8715,3.1531,2.9503,0.9357,9.9418,8.7042,0.8755,0.5749,0.0699,0.1215,2.5428,6.681,2.6274,2.1776,1.185,0.5442,0.0042,0.6669,0.7384,-0.3527,-0.2916,DIETRO_PANTALONI
-0.2534,4.4584,2.1115,14.2673,-0.658,-0.7479,3.702,1.9241,16.2341,-0.4819,-0.274,8.6246,2.9368,25.3823,-0.2955,3.1869,7.3272,2.7069,20.0313,0.0186,0.3388,0.9248,-0.0795,2.7294,-0.2347,-0.086,1.0974,0.719,0.78,0.6552,0.7108,1.0849,1.2043,0.5169,0.6085,0.4292,0.5052,1.1771,1.0725,0.978,-14.8861,0.9119,-13.8801,-15.2208,0.7855,0.4392,0.4216,0.5591,0.5367,0.9599,0.8788,0.5621,0.7122,0.6396,0.8104,1.2671,0.0088,4.8765,0.3961,0.2883,0.4014,0.0816,-0.0008,0.4095,0.6684,1.2315,1.1097,5.9248,-0.3778,-0.6455,1.5493,1.2447,5.9644,-4.8242,1.9158,1.742,1.3199,6.1673,-0.341,-1.0355,0.3489,-0.3369,0.8916,0.8408,0.943,0.7949,0.7069,0.8893,0.3289,1.036,3.1503,4.1991,0.935,0.2227,0.9934,0.9607,0.9671,0.0224,3.8728,-0.2331,-0.4598,0.3547,DAVANTI_PANTALONI
0.0721,0.0331,0.182,1.4197,-2.4311,0.1149,0.1683,0.4102,3.0363,-0.1461,0.0546,0.0682,0.2612,1.893,-0.1695,0.2787,0.2133,0.4619,3.1337,0.0215,0.6274,1.3199,0.2586,2.1037,0.4122,0.1959,0.4436,0.6966,0.394,1.5702,0.8881,0.5656,0.1968,0.4852,0.1552,2.4655,0.7888,0.3199,2.5985,3.6673,-14.6082,1.4113,-5.6219,-3.9834,0.1562,0.2556,0.1292,1.6367,0.8272,0.5054,0.4676,0.75,0.453,1.604,0.9689,0.6041,0.0015,0.4293,-0.9307,-0.93,-0.9037,0.9043,0.9295,0.9315,0.0062,0.0004,0.0188,0.0951,-0.6499,0.039,0.0005,0.0234,0.1068,-0.2538,0.0034,0.0002,0.0136,0.0748,-0.9553,0.1595,1.833,11.4931,0.8002,1.3837,1.7293,0.6402,1.9147,2.9905,1.7318,1.0251,0.5919,0.6763,1.5068,2.2279,0.89,1.2714,1.4286,0.0004,0.0674,0.7747,0.5052,0.4223,DAVANTI_PANTALONI
-0.167,3.4108,1.8468,8.3871,-1.0465,-0.61,5.0028,2.2367,10.7642,-0.7901,-0.2556,3.5302,1.8789,9.1695,-0.5972,3.1513,2.478,1.5742,8.2749,0.0633,0.2738,0.6533,-0.053,2.3862,-0.1936,-0.0811,0.8257,0.9829,1.1732,1.1904,1.4209,1.1936,0.6818,0.9662,1.3764,1.4172,2.0189,1.4246,0.9027,1.2509,-7.6662,1.3857,-8.4925,-6.1286,0.6816,0.7139,0.4639,1.0474,0.6807,0.6498,0.7792,0.9147,1.0136,1.1739,1.3008,1.1081,0.0071,4.8308,0.2375,0.4287,0.0025,0.5582,-0.0845,-0.0162,0.347,0.3374,0.5809,2.634,-0.5028,-0.8321,0.8844,0.9404,3.8463,-5.3875,2.3766,4.2787,2.0685,6.2581,0.0141,-0.417,0.146,-0.3501,0.6177,0.2808,0.4546,0.3815,0.0789,0.2067,0.2716,-9.8456,-36.2439,2.9107,0.2761,0.0949,0.6848,0.4209,0.6146,0.0265,3.856,-0.5573,0.0857,0.0141,DAVANTI_PANTALONI
0.0428,0.0041,0.0637,0.3148,-0.4053,-0.2144,0.0404,0.2009,1.8578,-2.7737,-0.0391,0.017,0.1304,1.0195,-5.3369,0.269,0.0384,0.196,1.5214,0.0182,-0.1996,-1.0939,0.1591,5.4808,-0.7971,-0.1454,0.3172,0.4886,0.3251,1.5406,1.0251,0.6654,0.1006,0.2387,0.1057,2.3734,1.0508,0.4427,0.0665,0.1057,-3.2207,1.5903,-48.4367,-30.4576,0.455,1.3922,0.1446,3.0598,0.3177,0.1038,0.1694,0.3088,0.2069,1.8222,1.2212,0.6702,0.0023,0.3677,0.3262,0.2348,-0.2715,0.6502,-0.8085,-0.722,-0.0239,0.0014,0.0368,0.2083,-7.1444,0.0063,0.0022,0.0471,0.3001,-4.3263,0.0291,0.0004,0.0191,0.157,-0.6013,-3.7878,-0.8212,0.2168,0.78,1.9216,2.4635,0.6084,3.6924,6.0688,0.7495,3.0989,4.1348,0.4538,0.2608,0.5747,0.694,1.3265,1.9116,0.0004,0.0875,0.911,0.1842,0.2799,DAVANTI_PANTALONI
-0.1085,0.0032,0.0569,0.3298,-7.5142,-0.0863,0.0029,0.0542,0.2586,-4.4253,0.0127,0.0023,0.0479,0.2657,-0.8263,0.1528,0.0045,0.0671,0.339,0.0745,1.2569,-8.5779,-0.7101,-6.8246,-0.5649,0.0828,1.0496,1.1873,0.8477,1.1312,0.8077,0.714,1.1016,1.4097,0.7186,1.2797,0.6523,0.5097,1.3797,2.4212,-10.6693,1.7548,-7.7329,-4.4066,0.8125,0.2663,0.1058,0.3277,0.1302,0.3972,1.2752,1.2413,0.9729,0.9734,0.7629,0.7838,0.0015,0.2364,0.7048,-0.2615,-0.927,0.3883,-0.8196,0.0471,-0.0084,0.0002,0.0154,0.0769,-1.5767,0.0254,0.0003,0.0166,0.0854,-0.2954,0.0051,0.0001,0.0106,0.0523,-0.7014,-0.3319,-1.6676,5.0243,0.9278,1.4544,1.5675,0.8609,2.1154,2.4572,2.415,2.181,0.9031,0.4525,0.9702,2.1443,0.9,1.4694,1.6327,0.0003,0.0499,0.6307,0.0604,0.1054,DAVANTI_PANTALONI
0.2127,1.4068,1.1861,6.4045,-0.4698,2.561,4.4659,2.1133,6.6272,-0.0896,1.1251,5.4453,2.3335,9.0639,-0.2325,3.4297,7.4252,2.7249,9.9502,0.0516,0.083,0.189,0.062,2.2761,0.7467,0.3281,0.5612,0.5083,0.4353,0.9056,0.7755,0.8564,0.315,0.2583,0.1895,0.8201,0.6015,0.7334,3.7556,1.1974,-3.7833,0.3188,-1.0074,-3.1597,0.7164,0.5925,0.4153,0.827,0.5797,0.701,0.9664,0.7066,0.6437,0.7312,0.666,0.9109,0.1275,4.8504,0.4816,0.5052,0.5698,0.4126,0.887,0.7494,0.8099,1.2435,1.1151,5.3561,-0.176,2.08,2.9842,1.7275,5.433,-0.0011,-0.6666,1.0265,1.0132,3.5577,-5.9832,0.3894,-1.215,-3.1205,0.6455,1.1006,1.705,0.4167,1.2114,2.9072,131.2,0.2629,0.002,0.8393,8.94,10.6523,0.9858,1.5055,1.5271,0.0268,3.7955,0.6714,-0.6039,-0.6742,DAVANTI_PANTALONI
0.1485,13.2221,3.6362,27.6481,-2.0549,-0.3097,9.6212,3.1018,20.7503,-0.8596,-0.337,16.1861,4.0232,46.036,-1.3624,4.1263,22.2344,4.7153,28.7178,0.0151,-0.4794,-0.4405,0.036,0.919,-0.0751,-0.0817,1.1723,0.9038,0.7711,0.771,0.6578,0.8532,1.3743,0.8169,0.5947,0.5944,0.4327,0.728,1.9389,0.7005,-42.3353,0.3613,-21.8344,-60.4352,0.8111,0.4644,0.3104,0.5726,0.3827,0.6683,1.3324,0.6006,0.9628,0.4507,0.7226,1.603,0.005,6.4206,-0.933,-0.6137,-0.1569,0.4295,0.0852,0.0719,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-0.1042,0.0145,0.1203,0.5527,-2.7587,-0.0883,0.0236,0.1535,0.7485,-2.501,-0.0436,0.0122,0.1105,0.5472,-2.0977,0.2333,0.0164,0.128,0.6381,0.0253,1.1804,2.3881,-0.4469,2.0231,-0.3786,-0.1871,0.7835,1.0886,0.9393,1.3895,1.1989,0.8628,0.6138,1.1851,0.8823,1.9306,1.4373,0.7445,0.7587,1.0947,-24.4435,1.4429,-32.2188,-22.3297,0.6878,0.8324,0.2246,1.2102,0.3265,0.2698,0.7384,1.01,0.8661,1.3678,1.1729,0.8575,0.0015,0.362,0.187,0.0169,-0.4909,0.9837,-0.5843,-0.5149,0.0157,0.0065,0.0808,0.3407,-0.5051,0.054,0.004,0.0632,0.3055,-0.5396,0.0185,0.0013,0.0364,0.1688,-0.5832,0.2907,0.8479,2.9168,1.278,2.2197,1.7369,1.6332,4.9273,3.0169,1.068,1.8395,1.7224,1.141,2.1237,1.8613,1.1154,2.019,1.8101,0.0006,0.1554,0.4702,0.4451,0.7376,DAVANTI_PANTALONI
-0.1259,0.0052,0.072,0.3653,-9.8245,-0.0683,0.008,0.0895,0.4077,-1.9377,-0.0023,0.0069,0.0829,0.3628,-0.8899,0.1884,0.0051,0.0714,0.3594,0.1163,1.8427,54.3092,-0.6684,29.4718,-0.3627,-0.0123,0.8054,0.8693,1.0089,1.0793,1.2527,1.1606,0.6486,0.7557,1.0178,1.165,1.5692,1.347,1.2328,1.9407,-7.011,1.5742,-5.687,-3.6126,0.2431,0.1758,0.083,0.723,0.3413,0.4721,0.8959,1.0068,1.0164,1.1238,1.1345,1.0095,0.0015,0.2884,0.0976,-0.3061,-0.6769,0.896,-0.328,-0.0093,-0.0013,0.0017,0.041,0.1901,-0.7461,0.0075,0.0013,0.0364,0.1442,-0.8058,-0.0065,0.0012,0.0352,0.173,-1.4251,-0.1786,0.206,-1.1529,1.1259,1.1656,1.0353,1.2676,1.3587,1.0718,1.2625,0.7989,0.6328,1.3637,1.5261,1.1191,1.3185,1.0988,0.8333,0.0001,0.092,0.68,0.13,0.6358,DAVANTI_PANTALONI
0.2828,9.6263,3.1026,18.1477,-1.3589,-0.7359,16.602,4.0746,17.5297,-1.0747,-0.1336,9.0498,3.0083,15.7889,-1.0295,5.1944,8.9359,2.9893,12.8402,0.0533,-0.3843,-2.1161,0.0544,5.5061,-0.1417,-0.0257,0.7615,1.0314,1.0379,1.3544,1.3631,1.0064,0.5798,1.0637,1.0773,1.8345,1.8579,1.0128,1.1513,1.3053,-14.4684,1.1337,-12.5669,-11.0844,0.9105,0.9889,0.5672,1.0861,0.623,0.5736,1.0353,1.1494,1.4133,1.1103,1.3652,1.2296,0.0082,7.8504,-0.4652,-0.5921,-0.0397,-0.1414,-0.0281,0.061,0.0888,0.7255,0.8517,4.1197,-0.8582,0.0299,0.5831,0.7636,3.5088,-0.5321,-0.3151,1.7887,1.3374,5.7059,-1.2661,2.9728,-0.2819,-0.0948,1.1154,0.6368,0.5709,1.2442,0.4056,0.326,1.5614,0.5968,0.3822,0.9681,0.8805,0.9096,1.1741,0.722,0.6149,0.0034,2.2205,-0.658,0.0611,-0.1194,DIETRO_PANTALONI
0.5663,9.9848,3.1599,17.4623,-0.4029,-1.737,7.5737,2.752,18.721,-2.4948,0.0125,9.0918,3.0153,15.0675,-0.7119,4.9317,5.6665,2.3804,17.1596,0.0606,-0.326,45.3593,0.1148,-139.1328,-0.3522,0.0025,1.1482,1.048,1.3274,0.9127,1.1561,1.2667,1.3184,1.0982,1.7621,0.833,1.3366,1.6045,0.3753,0.8004,-4.5296,2.1328,-12.0708,-5.6596,2.3236,1.4142,0.6814,0.6086,0.2933,0.4818,0.9328,1.1589,1.0176,1.2425,1.091,0.8781,0.0199,7.5224,0.04,0.2836,0.5085,0.0114,-0.5458,0.1635,1.9188,2.1821,1.4772,5.3235,-0.022,0.5176,2.9866,1.7282,7.4042,-0.51,0.9186,1.0996,1.0486,4.5341,-0.8166,3.7074,2.0887,0.5634,0.8548,1.4087,1.648,0.7306,1.9844,2.716,0.0457,0.0561,1.2269,1.0623,2.087,1.9645,0.719,1.1741,1.633,0.0235,4.4374,0.3952,0.3542,-0.5646,DIETRO_PANTALONI
0.0204,14.3193,3.7841,24.697,-1.0936,-0.7657,10.9595,3.3105,19.939,-0.7913,-0.004,9.7593,3.124,16.8266,-0.8266,5.199,8.5949,2.9317,16.5472,0.034,-0.0266,-5.1401,0.0039,192.9267,-0.1473,-0.0008,1.1431,1.2113,1.2907,1.0597,1.1292,1.0656,1.3066,1.4673,1.666,1.123,1.2751,1.1355,1.4646,1.6942,-22.1631,1.1567,-15.1324,-13.082,1.0598,1.2806,0.6887,1.2083,0.6498,0.5378,1.2386,1.4677,1.4925,1.185,1.205,1.0169,0.0082,8.0497,-0.1673,0.3343,0.0141,0.4054,0.145,0.2055,1.3556,2.5082,1.5837,5.8127,-0.1216,-0.255,2.66,1.6309,7.6306,-1.4064,2.5759,4.2615,2.0643,9.9858,-0.4608,-5.3152,0.5263,-0.099,0.9711,0.7672,0.7901,0.9429,0.5886,0.6242,0.1413,0.2001,1.4157,1.6343,0.7581,0.4639,0.7618,0.5821,0.7641,0.0314,5.3715,-0.4234,0.0069,0.0339,DIETRO_PANTALONI
0.4579,3.5378,1.8809,9.645,-0.9577,-0.8286,13.0321,3.61,15.841,-0.8027,-0.5287,7.8153,2.7956,13.5552,-0.7192,4.5375,4.972,2.2298,10.3647,0.1095,-0.5526,-0.8661,0.1009,1.5673,-0.1826,-0.1165,0.521,0.6728,0.8435,1.2913,1.619,1.2537,0.2715,0.4527,0.7115,1.6675,2.6211,1.5719,0.6689,0.8321,-3.7012,1.2439,-5.5329,-4.4481,0.5606,0.6248,0.4233,1.1145,0.755,0.6774,0.6089,0.7115,0.9306,1.1686,1.5284,1.3078,0.0117,6.9628,-0.4072,-0.0294,-0.0447,0.9029,0.062,0.0961,0.3383,0.512,0.7155,3.0815,-0.4226,-0.2348,0.2914,0.5398,2.6863,-2.042,-0.3669,0.2153,0.464,1.9643,-2.8978,-1.4407,-0.9221,0.64,1.3255,1.5422,1.1635,1.757,2.3784,1.3537,0.5077,0.6269,1.2348,2.4529,4.2983,1.7523,1.1471,1.5688,1.3676,0.0059,1.4971,-0.1669,-0.1521,0.3396,DIETRO_PANTALONI
-0.1121,0.0066,0.0815,0.392,-3.5251,0.1123,0.0117,0.1082,0.497,-0.1884,0.0743,0.0066,0.0811,0.4036,-0.3139,0.2062,0.0131,0.1145,0.5291,0.0566,-0.998,-1.5089,-0.5436,1.5119,0.5447,0.3603,0.7524,1.0045,0.7115,1.3349,0.9455,0.7083,0.5662,1.0089,0.5062,1.782,0.894,0.5017,3.8767,3.1667,-9.6237,0.8169,-2.4824,-3.039,0.2071,0.282,0.1545,1.3614,0.7457,0.5478,0.7888,0.9712,0.741,1.2313,0.9394,0.7629,0.002,0.3298,-0.8705,-0.1421,-0.7846,0.5803,0.9475,0.6416,-0.0173,0.0027,0.052,0.2339,-2.3722,0.0203,0.0005,0.0216,0.1089,-0.5512,0.0032,0.0006,0.0253,0.1271,-1.2538,-0.8544,-5.4697,6.4019,2.4116,2.0594,0.854,5.816,4.2413,0.7292,4.2507,2.3271,0.5475,0.9876,1.23,1.2454,2.1471,1.8403,0.8571,0.0003,0.0862,0.5039,0.638,0.5398,DIETRO_PANTALONI
-0.0419,0.0103,0.1017,0.5749,-2.2219,0.0335,0.0182,0.1348,0.6391,-0.696,0.0125,0.0157,0.1251,0.6115,-0.8599,0.1887,0.0116,0.1077,0.5118,0.0268,-1.2507,-3.34,-0.2222,2.6704,0.1776,0.0665,0.7541,0.8127,0.9436,1.0777,1.2514,1.1611,0.5686,0.6605,0.8905,1.1615,1.566,1.3482,1.5116,1.4022,-28.1706,0.9276,-18.6358,-20.0903,0.4735,0.5426,0.3393,1.146,0.7166,0.6253,0.8996,0.94,1.1233,1.045,1.2488,1.195,0.0006,0.2945,-0.7607,-0.0026,-0.4574,0.6483,0.4335,0.1324,0.0056,0.0006,0.0246,0.1132,-1.3072,0.0373,0.0014,0.0372,0.2115,-0.1874,0.0119,0.0013,0.0361,0.1976,-0.3827,0.1501,0.4721,3.1458,0.6621,0.682,1.0301,0.4383,0.4651,1.0611,1.9223,1.173,0.6102,0.2755,0.3434,1.2463,0.5354,0.573,1.0703,0.0004,0.0903,0.2802,0.2505,0.7649,DIETRO_PANTALONI
-0.0382,0.0131,0.1144,0.7505,-1.8162,0.0602,0.0188,0.1371,0.8145,-0.4338,0.0114,0.0134,0.1156,0.6125,-0.6739,0.1917,0.0137,0.1171,0.7111,0.0516,-0.6344,-3.3527,-0.1994,5.2851,0.3143,0.0595,0.8343,0.989,0.9763,1.1854,1.1702,0.9872,0.6961,0.9781,0.9532,1.4051,1.3693,0.9745,1.964,1.9628,-12.5057,0.9994,-6.3676,-6.3713,0.4691,0.7283,0.3554,1.5526,0.7576,0.4879,0.9214,1.2253,1.0553,1.3299,1.1454,0.8612,0.0008,0.2986,-0.6595,0.191,-0.228,0.6075,0.5173,0.4452,-0.0121,0.0033,0.0577,0.2115,-2.4172,0.0305,0.0056,0.0748,0.3461,-1.4223,0.0271,0.0032,0.0567,0.2425,-0.6473,-0.398,-0.4465,1.1219,0.7714,1.0174,1.3189,0.595,1.0351,1.7396,0.7362,1.5701,2.1328,0.4332,0.4205,0.9707,0.6111,0.8722,1.4273,0.0005,0.1607,0.7652,0.5182,0.7562,DIETRO_PANTALONI
-0.1923,0.0156,0.1248,0.6881,-4.4223,0.2265,0.0321,0.1791,0.9027,-0.1993,0.0388,0.017,0.1304,0.5549,-0.708,0.3426,0.037,0.1925,0.9177,0.0414,-0.8489,-4.9612,-0.5612,5.8441,0.661,0.1131,0.6968,0.9574,0.6485,1.374,0.9308,0.6774,0.4855,0.9166,0.4206,1.888,0.8663,0.4589,3.7412,2.4399,-14.1435,0.6522,-3.7805,-5.7968,0.1686,0.3906,0.1326,2.3169,0.7862,0.3393,0.7623,1.2401,0.7498,1.6268,0.9837,0.6047,0.0032,0.5468,-0.8638,-0.2075,-0.8898,0.6645,0.9421,0.5301,-0.0487,0.0123,0.111,0.4881,-2.6286,-0.0206,0.005,0.071,0.2916,-2.6036,0.0158,0.005,0.071,0.2585,-1.1841,2.3608,-3.0778,-1.3037,1.5624,1.5637,1.0008,2.4412,2.4453,1.0017,1.6784,2.5233,1.5034,1.6625,1.1367,0.6837,1.674,1.8884,1.1281,0.0006,0.2169,0.8621,0.4702,0.6681,DIETRO_PANTALONI
