@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.438,13.9896,3.7403,29.6897,-0.7252,-0.1405,36.9914,6.0821,52.1,-0.4906,0.7653,21.9167,4.6815,24.1182,-0.6455,6.654,29.4193,5.424,35.0987,0.0069,3.1173,-0.5723,-0.0658,-0.1836,-0.0211,0.115,0.615,0.7989,0.6896,1.2992,1.1213,0.8631,0.3782,0.6383,0.4755,1.6878,1.2574,0.745,0.7278,1.319,-51.1957,1.8123,-70.3407,-38.8127,0.4924,1.1742,0.4869,2.3848,0.989,0.4147,0.5699,1.231,0.8459,2.1602,1.4844,0.6872,0.0022,9.9401,0.2591,-0.1434,-0.0467,-0.3519,0.3084,0.3533,-35.9083,98.715,9.9355,53.5965,-4.062,-2.6694,315.5611,17.764,65.2359,-0.5637,-0.2935,82.6046,9.0887,33.931,-0.875,13.4516,122.3323,9.0943,0.5593,1.0932,1.9545,0.3128,1.195,3.8201,1.8288,2.7162,1.4852,0.2538,0.5851,2.3053,0.8216,1.5796,1.9226,0.09,59.0125,0.6071,-0.1662,0.1595,1100,0,0,0,1,PANTALONI
1.5244,14.5463,3.814,24.5362,-0.4553,-1.7007,54.2237,7.3637,44.641,-1.3083,-0.122,25.7143,5.0709,25.4851,-1.0162,8.5612,26.4216,5.1402,28.0445,0.036,-0.8963,-12.4991,0.1781,13.9453,-0.1987,-0.0142,0.5179,0.7521,0.742,1.4521,1.4326,0.9865,0.2683,0.5657,0.5505,2.1087,2.0522,0.9732,0.3034,0.5976,-7.33,1.9697,-24.1602,-12.2657,0.8718,1.3339,0.5795,1.53,0.6648,0.4345,0.5496,0.9628,0.8749,1.7516,1.5918,0.9087,0.0058,12.6728,-0.1437,0.0347,0.2166,-0.3817,-0.4467,0.1629,-13.2379,706.7341,26.5845,72.8668,-1.3194,31.4989,83.9347,9.1616,31.8695,0.3263,-17.6616,38.9872,6.244,38.5239,?,-0.4203,0.7495,-1.7835,2.9017,4.2576,1.4673,8.42,18.1273,2.1529,-2.6856,1.076,-0.4006,0.6641,0,0,2.2864,1.8915,0.8273,0.0981,76.4669,0.4765,-0.4427,0.0162,1100,0,0,0,1,PANTALONI
-0.1667,0.2811,0.5302,3.027,-1.4769,-0.0718,1.1224,1.0595,5.6144,-0.7624,-0.0476,0.6385,0.7991,3.8499,-0.705,1.206,0.6228,0.7892,3.864,0.0206,2.3226,3.5036,-0.1383,1.5085,-0.0595,-0.0395,0.5005,0.6635,0.6719,1.3258,1.3425,1.0126,0.2505,0.4403,0.4514,1.7578,1.8022,1.0253,0.7432,1.1339,-22.2161,1.5257,-29.8935,-19.593,0.3836,0.5412,0.3098,1.4108,0.8075,0.5723,0.5391,0.7863,0.7834,1.4583,1.453,0.9963,0.0009,1.8797,-0.2227,-0.0541,-0.0484,0.9741,0.307,0.3046,15.488,5.049,2.247,7.5,0.6155,-43.1186,0.3849,0.6204,44.248,?,-1.8627,24.2929,4.9288,14.557,-2.8457,-0.3592,-8.3148,23.1485,3.6217,0.4559,0.1259,13.1166,0.2078,0.0158,-0.2713,-1.1143,4.1078,0,5.1525,0,0.1695,0.5152,3.0396,0.2281,62.9002,0.511,0.8633,0.0955,1100,0,0,0,1,PANTALONI
0.045,1.1489,1.0719,5.3768,-0.7598,0.576,8.3479,2.8893,13.2981,-0.4604,-0.119,1.9843,1.4087,6.3116,-0.6598,2.7818,4.0905,2.0225,9.4968,0.0138,0.0782,-0.3785,0.0162,-4.8407,0.2071,-0.0428,0.371,0.7609,0.53,2.0511,1.4286,0.6965,0.1376,0.579,0.2809,4.2069,2.0408,0.4851,0.5538,0.9253,-17.517,1.6709,-31.6321,-18.9313,0.3355,0.8035,0.3173,2.3946,0.9456,0.3949,0.4043,0.8519,0.5662,2.1069,1.4003,0.6646,0.0029,3.952,0.4344,-0.1376,0.479,-0.4765,0.7437,-0.1006,-23.8254,29.6639,5.4465,36.3965,?,42.1479,23.9704,4.896,16.6532,0.6553,5.2989,25.107,5.0107,21.2676,-0.0422,-0.5653,-4.4963,7.954,1.1124,1.087,0.9771,1.2375,1.1815,0.9547,-1.1495,42.293,-36.7913,0,0,2.3676,2.1856,1.7114,0.783,0.2423,71.3288,0.8627,-0.0479,-0.5062,1100,0,0,0,1,PANTALONI
-0.4612,2.2326,1.4942,6.8915,-2.8387,-0.5454,1.2522,1.119,5.7342,-2.1554,0.3855,3.4451,1.8561,9.1327,-0.6762,2.2488,2.5317,1.5911,6.4512,0.0125,0.8457,-1.1964,-0.2051,-1.4147,-0.2425,0.1714,1.3353,0.805,0.9391,0.6029,0.7033,1.1665,1.7829,0.6481,0.8819,0.3635,0.4946,1.3608,1.3011,1.3832,-62.1905,1.0631,-47.7995,-44.9606,0.9879,0.3295,0.2748,0.3335,0.2782,0.834,1.2018,0.7546,1.0683,0.6279,0.8889,1.4157,0.004,3.4771,0.0068,-0.113,-0.5374,-0.0634,-0.5154,0.5277,-81.4129,70.9807,8.425,99.3546,?,54.0936,68.1643,8.2562,27.8483,0.6217,-37.0142,138.0094,11.7477,44.8122,?,-1.505,2.1995,-1.4614,1.0205,0.7172,0.7028,1.0413,0.5143,0.4939,-2.1709,2.2171,-1.0213,0,1,0,3.5677,2.2171,0.6214,0.52,172.5207,-0.799,-0.9569,0.922,1100,0,0,0,1,PANTALONI
-0.7123,15.7093,3.9635,20.35,-1.4928,-1.8794,27.003,5.1964,23.2644,-2.5907,0.5492,15.4647,3.9325,20.7764,-0.4341,5.8766,27.9835,5.2899,20.8682,0.0247,0.379,-1.2971,-0.1212,-3.4221,-0.3198,0.0935,0.7627,1.0079,0.7493,1.3214,0.9823,0.7434,0.5818,1.0158,0.5614,1.7461,0.965,0.5526,0.726,1.9379,-23.0843,2.6692,-31.7955,-11.9121,1.26,0.5635,0.3815,0.4472,0.3028,0.6771,0.8747,0.9795,0.9752,1.1198,1.1148,0.9956,0.0053,9.139,0.821,-0.1453,-0.6465,-0.1736,-0.8047,0.4852,-17.807,52.0478,7.2144,40.2649,?,-29.4848,69.5111,8.3373,44.487,-4.0546,-21.0138,32.2116,5.6755,30.2719,-4.184,0.6039,0.8474,1.4031,0.8653,1.2711,1.469,0.7488,1.6158,2.158,1.1283,1.648,1.4606,0,0,1.5072,0.9051,1.3301,1.4696,0.1024,68.936,-0.9293,-0.8066,0.9282,1100,0,0,0,1,PANTALONI
-1.2248,7.2337,2.6896,17.3918,-2.7466,-1.049,18.1384,4.2589,31.4978,-1.6806,0.4068,9.6499,3.1064,17.4942,-0.6506,5.1569,11.1947,3.3458,22.8859,0.0379,1.1676,-3.011,-0.2375,-2.5788,-0.2034,0.0789,0.6315,0.8658,0.8039,1.371,1.2729,0.9284,0.3988,0.7496,0.6462,1.8796,1.6203,0.862,0.6456,1.8491,-14.1614,2.8639,-21.934,-7.6587,0.3951,0.438,0.1952,1.1086,0.494,0.4456,0.5522,0.9941,0.7599,1.8005,1.3763,0.7644,0.0086,7.7185,0.2703,0.1888,-0.3387,-0.5353,-0.5446,0.4302,-94.172,20.1659,4.4906,100.75,?,-18.328,426.4244,20.65,61.6875,-3.2179,-2.7384,79.683,8.9265,30.625,-1.7684,5.1382,34.3894,6.6929,0.2175,0.5031,2.3133,0.0473,0.2531,5.3515,2.1408,5.1502,2.4058,0,0,1.322,1.6332,3.2898,2.0143,0.4947,122.3479,0.8198,0.4526,0.0942,?,?,?,?,?,PANTALONI
-0.6973,11.8054,3.4359,18.8682,-1.3907,-2.0674,29.4481,5.4266,27.0878,-1.003,0.6145,18.315,4.2796,19.9679,-0.4488,6.0149,28.5275,5.3411,18.1904,0.0134,0.3373,-1.1346,-0.1159,-3.3641,-0.3437,0.1022,0.6332,0.8029,0.6433,1.268,1.016,0.8013,0.4009,0.6446,0.4138,1.6079,1.0323,0.642,0.8092,1.7743,-44.5194,2.1928,-55.0189,-25.0912,0.5836,0.5727,0.4281,0.9812,0.7335,0.7475,0.6966,0.9449,1.0373,1.3566,1.4891,1.0977,0.0058,9.3637,0.6461,0.057,-0.5433,-0.2864,-0.6822,0.4303,-14.4993,107.7151,10.3786,39.299,?,-24.3193,446.265,21.125,72.0581,-1.0565,-24.4787,41.8228,6.4671,30.2399,?,0.5962,0.5923,0.9935,0.4913,1.6048,3.2666,0.2414,2.5755,10.6704,1.0616,1.2996,1.2242,0,1,0,0.5454,1.2996,2.3829,0.0962,70.2303,-0.556,-0.9691,0.6864,1100,0,0,0,1,PANTALONI
-1.2645,10.6947,3.2703,14.2563,-4.3845,-3.1069,31.0394,5.5713,20.1517,-10.4036,1.0165,13.8315,3.7191,19.1329,-0.262,5.0907,41.9359,6.4758,23.3288,0.0108,0.407,-1.244,-0.2484,-3.0565,-0.6103,0.1997,0.587,0.8793,0.505,1.498,0.8603,0.5743,0.3446,0.7732,0.255,2.2441,0.7402,0.3298,0.6314,2.9225,-45.6511,4.6284,-72.2973,-15.6204,1.4983,0.1746,0.1123,0.1166,0.0749,0.6429,0.7074,0.7451,0.6111,1.0532,0.8638,0.8201,0.0175,7.9483,0.8678,-0.3424,-0.8368,-0.5867,-0.9852,0.6681,-20.1731,93.4698,9.668,44.9466,?,-25.8666,351.132,18.7385,64.8419,-1.5554,-18.2634,205.8508,14.3475,53.9962,-1.5173,0.7799,1.1046,1.4163,0.5159,0.6738,1.306,0.2662,0.4541,1.7058,1.1388,1.381,1.2127,0,0,1.183,0.6932,0.8324,1.2009,0.1877,72.3256,-0.8785,-0.5818,0.8036,1100,0,0,0,1,PANTALONI
-1.2502,7.5996,2.7567,14.4191,-1.4508,-1.3572,13.3848,3.6585,16.6607,-1.9848,0.4845,9.1311,3.0218,36.9022,-0.2911,4.0397,17.4357,4.1756,30.9171,0.0077,0.9211,-2.5801,-0.3095,-2.801,-0.336,0.1199,0.7535,0.9123,0.6602,1.2107,0.8762,0.7237,0.5678,0.8323,0.4359,1.4658,0.7677,0.5237,0.7704,1.026,-35.6379,1.3317,-46.2563,-34.7357,1.054,0.2058,0.1888,0.1953,0.1792,0.9174,0.8655,0.3907,0.4664,0.4515,0.5389,1.1936,0.0051,6.3946,0.3089,-0.4248,-0.6348,-0.2358,-0.703,0.539,-3.1594,170.8903,13.0725,48.4787,-3.8676,-26.5515,53.4791,7.3129,40.6784,-6.1376,-19.6368,23.2961,4.8266,24.2996,?,0.119,0.1609,1.3521,1.7876,2.7084,1.5151,3.1955,7.3356,2.2956,1.1012,1.5852,1.4395,1.7475,0,0,1.1918,1.995,1.674,0.0892,55.1037,-0.7733,-0.7069,0.4333,1100,0,0,0,1,PANTALONI
-0.1093,0.3216,0.5671,2.417,-0.9414,-0.2194,0.7958,0.8921,3.7186,-1.168,-0.0059,0.3409,0.5839,3.7095,-0.6357,1.1206,0.2626,0.5125,2.4409,0.0219,0.4982,18.6475,-0.0975,37.43,-0.1958,-0.0052,0.6357,0.9713,1.1066,1.5279,1.7408,1.1393,0.4041,0.9434,1.2245,2.3346,3.0303,1.298,0.585,0.813,-21.4816,1.3897,-36.7181,-26.4217,0.7259,0.549,0.4989,0.7563,0.6873,0.9088,0.65,0.6516,0.9902,1.0024,1.5234,1.5197,0.0007,1.6441,0.0213,-0.3108,0.1041,-0.1678,-0.3008,0.0695,-38.4601,1.8029,1.3427,39.7186,?,-0.3325,3.8452,1.9609,6.3583,-1.1636,15.7415,25.0273,5.0027,17.6407,0.3875,115.6598,-2.4432,-0.0211,0.6847,0.2684,0.392,0.4689,0.072,0.1536,11.6154,-3.5594,-0.3064,0,0,0.102,6.2467,2.2515,0.3604,0.1111,55.9951,0.5059,0.9124,0.7666,1100,0,0,0,1,PANTALONI
-1.2333,7.9425,2.8183,12.9904,-1.5695,-1.182,12.0908,3.4772,16.1802,-1.4292,0.838,10.7313,3.2759,18.9089,-0.4832,4.886,10.5124,3.2423,14.9673,0.01,1.0434,-1.4717,-0.2524,-1.4104,-0.2419,0.1715,0.8105,0.8603,0.8692,1.0615,1.0725,1.0104,0.6569,0.7401,0.7555,1.1267,1.1502,1.0208,0.8335,1.2881,-52.297,1.5454,-62.7417,-40.599,0.759,0.3965,0.3344,0.5224,0.4405,0.8432,0.8029,0.687,0.8679,0.8557,1.081,1.2634,0.0052,7.6889,0.5439,-0.4024,-0.418,-0.0273,-0.5435,0.4444,-21.504,548.1743,23.4131,58.6792,-2.6493,-18.5074,143.0599,11.9608,38.4583,-12.3567,-6.6083,157.3271,12.543,38.4583,-1.3742,1.1619,3.2541,2.8006,1.9575,1.8666,0.9536,3.8318,3.4843,0.9093,1.1973,1.9138,1.5984,5.5845,0.9927,0.1778,1.5258,1.5258,1,0.0792,60.095,-0.868,-0.5701,0.2839,1100,0,0,0,1,PANTALONI
-0.2328,0.2308,0.4804,2.6832,-0.7054,-0.242,0.7119,0.8437,3.7846,-0.9636,0.0812,0.728,0.8532,4.9463,-0.356,1.1576,0.4499,0.6707,3.7246,0.0297,0.9621,-2.8676,-0.2011,-2.9807,-0.209,0.0701,0.5693,0.563,0.7162,0.9888,1.2579,1.2721,0.3242,0.317,0.5129,0.9778,1.5823,1.6182,0.5975,0.8546,-9.7246,1.4301,-16.2744,-11.3795,0.8163,0.4313,0.4099,0.5284,0.5021,0.9502,0.709,0.5425,0.7204,0.7651,1.0161,1.328,0.001,1.7378,0.5394,-0.2902,-0.1573,0.3084,0.1512,0.5906,-38.2627,0.0666,0.2581,38.6993,?,-1.4306,0.3813,0.6175,2.7588,?,21.4676,0.244,0.494,2.0401,0.9093,26.7456,-1.7823,-0.0666,0.418,0.5225,1.25,0.1747,0.273,1.5626,14.0277,-1.8916,-0.1348,1,0,0,14.0277,18.9693,1.3523,0.1233,61.1609,-0.7307,0.5749,-0.4207,1100,0,0,0,1,PANTALONI
-0.3891,1.7704,1.3306,8.9723,-0.7291,-1.1923,4.5279,2.1279,13.8737,-1.8978,0.1729,3.6711,1.916,16.4261,-0.402,2.5224,5.2097,2.2825,13.8304,0.0056,0.3264,-2.2512,-0.1543,-6.8979,-0.4727,0.0685,0.6253,0.6944,0.5829,1.1106,0.9323,0.8394,0.391,0.4823,0.3398,1.2334,0.8691,0.7047,0.4164,0.8033,-48.2776,1.9293,-115.9469,-60.0994,1.0838,0.4429,0.3731,0.4086,0.3442,0.8424,0.6467,0.5462,0.6487,0.8446,1.0031,1.1877,0.0034,3.8647,0.537,0.0961,-0.0412,-0.1172,-0.6539,0.5764,-23.5533,59.1693,7.6922,43.0786,?,-20.7184,104.23,10.2093,44.3375,-1.7371,-26.9714,24.2138,4.9208,32.8186,?,1.1368,0.8733,0.7682,0.7534,1.5632,2.0747,0.5677,2.4436,4.3046,1.5309,1.3126,0.8574,0,1,0,0.9716,1.3126,1.351,0.1112,72.5814,-0.9281,-0.8958,0.8385,1100,0,0,0,1,PANTALONI
-0.1647,0.2426,0.4925,2.331,-1.3063,0.0811,0.5601,0.7484,3.5544,-0.9446,0.0043,0.6701,0.8186,4.4452,-0.5464,1.1015,0.2932,0.5414,3.1299,0.0173,-2.0297,-38.4945,-0.1495,18.9652,0.0736,0.0039,0.6581,0.6017,0.9097,0.9142,1.3822,1.5119,0.4331,0.362,0.8275,0.8358,1.9105,2.2857,0.7647,0.8407,-24.0004,1.0993,-31.3853,-28.5494,0.553,0.3516,0.3173,0.6358,0.5739,0.9026,0.6558,0.5244,0.7448,0.7996,1.1356,1.4202,0.0005,1.6887,-0.077,-0.4496,0.0303,0.096,0.1611,0.251,-35.6218,0.1964,0.4431,36.6592,?,-8.1941,1.7992,1.3414,11.0992,?,22.4819,0.4228,0.6502,3.0594,0.8738,4.3472,-1.5845,-0.3645,0.3304,0.6815,2.0629,0.1091,0.4645,4.2555,3.3029,-1.7309,-0.5241,1,0,0,3.3029,11.9825,3.6279,0.115,66.2979,-0.7075,-0.1853,0.4639,1100,0,0,0,1,PANTALONI
0.5644,3.9318,1.9829,13.1891,-0.4979,0.2035,7.0267,2.6508,15.0483,-1.5773,0.8035,17.4927,4.1824,18.017,-0.8262,4.8269,6.1575,2.4814,11.56,0.0187,2.7732,0.7025,0.1169,0.2533,0.0422,0.1665,0.748,0.4741,0.7991,0.6338,1.0683,1.6855,0.5596,0.2248,0.6385,0.4017,1.1412,2.8409,0.476,0.5378,-19.9214,1.1298,-41.8487,-37.0392,1.508,0.8925,0.7475,0.5918,0.4957,0.8375,0.8764,0.732,1.1409,0.8352,1.3018,1.5586,0.0027,7.2881,0.3169,0.3213,0.4529,0.7467,0.112,0.3946,-8.9133,219.115,14.8025,52.919,-0.4899,-28.5874,10.3495,3.2171,33.4198,?,-30.7639,1.7589,1.3263,32.6996,?,0.3118,0.2897,0.9293,4.6013,11.1612,2.4257,21.1716,124.5717,5.8839,0.5206,0.5321,1.022,0,0,1,1.5835,1.6183,1.022,0.1139,75.6288,0.5643,0.2106,-0.1257,1100,0,0,0,1,PANTALONI
