@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4266,0.3988,0.6315,3.5517,-1.628,-0.2009,1.6018,1.2656,6.8234,-1.366,-0.3825,1.4115,1.188,6.1383,-0.9468,1.7377,0.7612,0.8725,3.9164,0.0691,2.1238,1.1154,-0.2455,0.5252,-0.1156,-0.2201,0.499,0.5316,0.7238,1.0653,1.4506,1.3617,0.249,0.2826,0.5239,1.1349,2.1043,1.8542,0.5585,0.737,-7.5651,1.3196,-13.5452,-10.2646,0.4686,0.4286,0.3212,0.9147,0.6855,0.7494,0.5205,0.5786,0.9069,1.1116,1.7423,1.5673,0.0016,2.5428,-0.1249,-0.1365,-0.0066,0.3928,-0.3042,-0.2175,3.924,113.0933,10.6345,37.6785,-0.5506,-29.6272,7.9515,2.8198,31.9199,?,-23.9797,1.9789,1.4067,26.3397,?,-0.1324,-0.1636,1.2355,3.7713,7.5597,2.0045,14.2228,57.1493,4.0181,0.4191,0.5079,1.2119,0,0,1,1.1804,1.4305,1.2119,0.1041,62.8659,0.7018,0.4743,0.0747,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3459,0.49,0.7,2.4791,-0.4357,0.0694,1.379,1.1743,4.511,-0.8271,0.158,0.9793,0.9896,4.3484,-0.65,1.5654,0.5472,0.7397,3.2861,0.0565,4.9849,2.19,0.221,0.4393,0.0443,0.1009,0.5961,0.7073,0.9463,1.1867,1.5875,1.3378,0.3553,0.5003,0.8954,1.4082,2.5202,1.7897,0.3684,0.4392,-3.8246,1.1921,-10.3805,-8.7076,0.6994,0.6552,0.4958,0.9368,0.7089,0.7567,0.5496,0.5701,0.7544,1.0374,1.3728,1.3233,0.001,2.4093,0.8734,0.3352,0.6272,0.6269,0.7235,0.6054,-39.1662,0.4892,0.6994,40.6799,?,-2.7928,2.0213,1.4217,5.3391,-5.3618,22.4213,0.2225,0.4717,1.86,0.9201,14.0241,-1.7468,-0.1246,0.492,1.4829,3.0144,0.242,2.199,9.0864,9.0404,-1.8993,-0.2101,0,0,0.0361,7.6193,21.8704,2.8704,0.1193,64.4727,-0.7613,0.3051,-0.2155,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1815,4.4283,2.1044,10.9733,-0.7999,-0.618,7.1108,2.6666,13.6723,-1.3822,-0.6726,9.9404,3.1528,29.1402,-0.6964,3.9387,6.8338,2.6142,17.1984,0.0208,0.2937,0.2699,-0.0461,0.9189,-0.1569,-0.1708,0.7892,0.6674,0.805,0.8458,1.0201,1.2061,0.6228,0.4455,0.648,0.7153,1.0405,1.4546,0.6147,0.4077,-13.3236,0.6632,-21.6739,-32.6826,1.0623,0.3549,0.3471,0.3341,0.3268,0.978,0.8026,0.3766,0.638,0.4692,0.795,1.6944,0.0025,5.8468,-0.6531,-0.0393,0.1362,0.2251,-0.2267,-0.1282,15.4514,418.9251,20.4677,65.2786,-1.1847,-28.1536,30.9692,5.565,40.6189,?,-28.8841,5.2917,2.3004,32.4585,?,-0.5488,-0.5349,0.9747,3.6779,8.8976,2.4192,13.5272,79.1672,5.8525,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.1161,81.7092,-0.0776,0.2162,-0.7182,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1255,1.3114,1.1452,4.5142,-0.6741,-0.0471,2.7515,1.6588,6.5787,-0.6466,0.1724,2.4208,1.5559,8.6992,-0.4089,2.31,1.1953,1.0933,5.8018,0.066,-2.6616,0.7278,0.0543,-0.2735,-0.0204,0.0746,0.6904,0.736,1.0475,1.0661,1.5172,1.4231,0.4766,0.5417,1.0972,1.1366,2.302,2.0254,0.7036,0.7199,-4.4334,1.0232,-6.3007,-6.158,0.6749,0.4367,0.4341,0.6471,0.6432,0.994,0.6862,0.5189,0.7781,0.7562,1.1339,1.4994,0.0006,3.3555,0.7016,0.0067,0.3738,0.2829,0.5611,0.6528,-38.7884,2.6986,1.6427,41.8198,?,-2.5471,2.6257,1.6204,5.5786,?,24.6673,2.2019,1.4839,6.9,0.7427,15.2288,-1.5725,-0.1033,1.0138,1.1071,1.092,1.0278,1.2256,1.1925,7.4964,-2.0995,-0.2801,1,0,0,7.4964,6.0608,0.8085,0.1241,66.0028,-0.5331,0.8109,-0.598,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2851,4.112,2.0278,15.3487,-0.6958,-1.0648,8.8888,2.9814,20.7496,-1.387,0.0197,8.9865,2.9977,15.1986,-0.9309,4.0761,6.5882,2.5667,14.6486,0.0084,-0.2678,14.4958,0.07,-54.1306,-0.2612,0.0048,0.6801,0.6764,0.79,0.9945,1.1616,1.1679,0.4626,0.4576,0.6241,0.9891,1.3492,1.364,0.5223,0.8595,-50.4608,1.6454,-96.6037,-58.711,1.0412,1.1499,0.6126,1.1044,0.5884,0.5328,0.7397,1.0099,1.0478,1.3652,1.4165,1.0375,0.0029,6.1961,-0.512,-0.1775,0.0516,0.7013,-0.2603,0.0482,18.4212,24.0309,4.9021,20.7001,0.3989,-25.2921,27.4118,5.2356,30.8395,-31.132,-13.0726,26.3979,5.1379,17.6987,?,-0.7283,-1.4091,1.9347,0.9363,0.9541,1.019,0.8767,0.9103,1.0384,-0.4598,-0.7763,1.6882,35.8824,0,0,0.6712,1.1696,1.7425,0.0892,56.791,0.8876,0.6118,0.2861,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5994,4.6743,2.162,13.0527,-1.1967,-1.9816,11.9179,3.4522,14.5373,-9.8888,0.8072,9.5996,3.0983,13.4498,-0.3514,3.9421,15.5889,3.9483,15.2373,0.0403,-0.3025,0.7425,0.152,-2.455,-0.5027,0.2048,0.6263,0.6978,0.5476,1.1142,0.8744,0.7847,0.3922,0.4869,0.2998,1.2415,0.7645,0.6158,0.5386,2.0331,-11.104,3.7748,-20.6166,-5.4616,4.4507,0.597,0.3742,0.1341,0.0841,0.6268,0.8979,0.9705,0.8566,1.0809,0.9541,0.8827,0.0505,6.0517,-0.5842,-0.0548,0.3842,-0.4807,-0.9461,0.6506,36.3996,18.5641,4.3086,19.6875,0.5882,-10.2551,255.0923,15.9716,67.0625,-0.4965,-21.5043,282.5492,16.8092,61.5625,-1.5321,-3.5494,-1.6927,0.4769,0.2698,0.2563,0.9502,0.0728,0.0657,0.9028,-1.264,-0.755,0.5973,1.0669,1.9666,1.8432,0.2936,0.3198,1.0893,0.2515,80.0332,0.2945,0.5072,0.9476,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4177,4.5836,2.1409,12.3371,-0.9204,-1.281,9.7184,3.1174,17.1639,-1.6755,-0.0915,13.1658,3.6285,30.3024,-0.5091,4.781,6.4341,2.5365,20.389,0.0056,0.3261,4.5658,-0.0874,14.0031,-0.2679,-0.0191,0.6868,0.59,0.844,0.8592,1.229,1.4305,0.4716,0.3481,0.7124,0.7382,1.5105,2.0463,0.5501,0.5784,-51.0783,1.0515,-92.8541,-88.3048,1.0014,0.3199,0.3133,0.3195,0.3129,0.9793,0.7188,0.4071,0.6051,0.5664,0.8418,1.4862,0.0037,7.3253,0.3079,-0.0684,-0.1432,0.6135,-0.3067,0.0622,-20.9008,593.1559,24.3548,70.1385,-1.9975,-30.6386,118.2461,10.8741,45.1187,?,8.993,519.5818,22.7943,65.8173,-0.7303,0.6822,-2.3241,-3.4069,2.2397,1.0685,0.4771,5.0163,1.1416,0.2276,1.0359,1.6826,1.6242,0,0.6151,0,1.5545,1.0657,0.6855,0.1037,83.1835,-0.7023,-0.5616,0.4049,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4801,5.5298,2.3515,10.8606,-0.8973,-1.5636,12.4738,3.5318,18.1452,-1.6145,-0.4823,11.0383,3.3224,24.0263,-0.5114,5.0024,6.9259,2.6317,16.0616,0.0226,0.3071,0.9956,-0.096,3.2421,-0.3126,-0.0964,0.6658,0.7078,0.8935,1.063,1.342,1.2624,0.4433,0.501,0.7984,1.1301,1.801,1.5938,0.4584,0.6318,-13.8564,1.3784,-30.2275,-21.9301,0.8248,0.3601,0.3484,0.4366,0.4224,0.9674,0.5985,0.452,0.6762,0.7552,1.1297,1.4959,0.0046,7.7837,-0.1186,-0.1174,0.0203,0.6158,-0.3327,-0.1681,-7.5057,786.7415,28.0489,72.1786,-1.3822,-33.9121,32.9129,5.737,45.4193,?,-2.2703,334.3059,18.284,59.2178,-0.7657,0.2213,3.306,14.937,4.8891,1.5341,0.3138,23.9038,2.3534,0.0985,0.9221,1.6309,1.7687,0,0.9034,0,1.5892,1.2189,0.767,0.0948,77.2036,-0.2361,-0.585,-0.0843,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2856,1.4476,1.2031,5.4069,-0.3702,-0.4064,3.4765,1.8645,7.0985,-1.2132,-0.1961,3.0489,1.7461,8.6504,-0.4693,2.6406,1.2851,1.1336,5.7431,0.0633,-0.7026,-1.4565,0.1081,2.0729,-0.1539,-0.0743,0.6453,0.689,1.0613,1.0678,1.6447,1.5403,0.4164,0.4748,1.1264,1.1402,2.7051,2.3725,0.3754,0.5287,-3.7627,1.4083,-10.023,-7.1173,1.2304,0.6703,0.6436,0.5448,0.5231,0.9602,0.7617,0.625,0.9415,0.8206,1.236,1.5062,0.0014,3.9255,0.6564,-0.0183,0.1423,0.5603,0.0413,0.1362,-34.9682,1.4584,1.2077,37.0193,?,-22.1156,16.4467,4.0555,28.7399,?,33.9049,1.0802,1.0393,4.0192,0.8876,1.5812,-1.0314,-0.6523,0.2978,1.162,3.9021,0.0887,1.3502,15.2262,1.2881,-1.1663,-0.9055,1,0,0,1.2881,9.2107,7.1507,0.143,90.9888,-0.6847,0.1845,0.481,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2406,1.1883,1.0901,4.7713,-0.3545,-0.0352,2.7008,1.6434,7.5693,-0.9379,0.1669,4.082,2.0204,8.6273,-0.58,2.5558,1.5261,1.2353,5.9367,0.0662,-6.832,1.4416,0.0941,-0.211,-0.0138,0.0653,0.6633,0.5395,0.8824,0.8134,1.3303,1.6355,0.44,0.2911,0.7787,0.6616,1.7698,2.6749,0.3409,0.3943,-2.9671,1.1567,-8.7045,-7.5253,0.9018,0.6451,0.5541,0.7153,0.6144,0.8589,0.6303,0.553,0.8037,0.8774,1.275,1.4532,0.0008,3.7096,0.4396,-0.1967,0.0987,0.4923,0.2733,0.4244,-37.6918,4.7181,2.1721,41.5192,?,-8.9023,21.7261,4.6611,20.2194,?,34.2826,2.7564,1.6603,4.9194,0.8654,4.2339,-1.0994,-0.2597,0.466,1.3083,2.8075,0.2172,1.7117,7.8819,2.0534,-1.3131,-0.6395,1,0,0,2.0534,8.4398,4.1101,0.1417,80.8767,-0.688,0.8535,-0.6241,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3733,0.9601,0.9798,4.203,-0.3749,-0.1946,2.8094,1.6761,7.0211,-0.8786,-0.0678,2.7122,1.6469,7.4636,-0.5165,2.3336,1.2179,1.1036,4.9506,0.038,-1.9179,-5.51,0.16,2.8729,-0.0834,-0.029,0.5846,0.595,0.8879,1.0178,1.5188,1.4923,0.3417,0.354,0.7883,1.0358,2.3068,2.227,0.349,0.4508,-5.8526,1.2917,-16.7706,-12.9835,0.818,0.6212,0.594,0.7594,0.7262,0.9563,0.5986,0.5631,0.849,0.9407,1.4182,1.5076,0.0011,3.4114,0.5113,0.0123,0.165,0.62,0.2438,0.3566,-35.6021,4.6058,2.1461,39.119,?,-11.8159,8.0911,2.8445,17.7597,?,35.2146,4.0563,2.014,5.8197,0.8453,3.0131,-1.011,-0.3355,0.7545,1.0656,1.4123,0.5692,1.1355,1.9947,2.2027,-1.2302,-0.5585,1,0,0,2.2027,6.7218,3.0517,0.1354,82.6327,-0.5909,0.9431,-0.5816,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2541,5.4418,2.3328,16.0616,-1.0452,-0.7548,12.3222,3.5103,22.1014,-0.7632,-0.1206,4.7121,2.1707,15.3235,-0.5165,3.8093,8.6141,2.935,15.9919,0.0101,0.3366,2.1073,-0.0667,6.2601,-0.1982,-0.0317,0.6646,1.0746,0.7948,1.6171,1.196,0.7396,0.4416,1.1549,0.6317,2.615,1.4305,0.547,0.858,1.5727,-50.3304,1.8329,-58.658,-32.0025,0.6265,0.7772,0.4861,1.2406,0.7759,0.6255,0.7267,1.0482,1.0044,1.4423,1.382,0.9582,0.0022,5.9275,-0.3257,-0.2221,0.1271,0.3438,-0.4099,0.2186,12.6859,696.7841,26.3967,83.0994,-1.7426,-29.2186,75.4747,8.6876,45.4178,-17.0285,-23.8792,56.5386,7.5192,38.6978,-4.2442,-0.4342,-0.5313,1.2236,3.0384,3.5106,1.1554,9.232,12.3241,1.3349,1.2308,1.6859,1.3697,12.0273,4.1061,0.3414,1.8297,2.1474,1.1737,0.1076,81.0646,-0.4595,-0.9334,0.3906,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0441,5.9061,2.4303,20.2589,-1.8634,-0.9683,8.9019,2.9836,16.0926,-0.9322,-0.0866,6.2398,2.498,19.5005,-0.532,3.8667,7.0432,2.6539,17.9638,0.0206,-0.0456,-0.51,0.0114,11.1856,-0.2504,-0.0224,0.8145,0.9729,0.9157,1.1944,1.1242,0.9412,0.6635,0.9465,0.8386,1.4266,1.2639,0.8859,1.6981,1.9469,-34.862,1.1465,-20.53,-17.9065,0.8495,0.5558,0.3857,0.6543,0.4541,0.694,1.2589,1.0389,1.1278,0.8252,0.8958,1.0855,0.0026,6.0003,-0.551,-0.3501,-0.0753,0.4192,-0.2101,0.1663,17.0194,611.6581,24.7317,79.0787,-1.362,-27.2384,34.5673,5.8794,40.1398,?,-25.7761,4.1258,2.0312,29.6387,?,-0.6248,-0.6603,1.0567,4.2065,12.1759,2.8945,17.6947,148.2527,8.3784,1.136,1.5385,1.3543,0,0,1,1.9701,2.6681,1.3543,0.111,81.9471,-0.1044,-0.7034,0.2224,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.2909,10.0275,3.1666,17.5153,-1.0034,-1.4033,19.1819,4.3797,22.7796,-0.9342,0.0397,14.7259,3.8374,18.505,-0.5617,5.8201,12.1167,3.4809,16.035,0.025,0.2073,-7.3226,-0.05,-35.3262,-0.2411,0.0068,0.723,0.8252,0.9097,1.1413,1.2582,1.1024,0.5228,0.6809,0.8276,1.3026,1.5831,1.2153,0.7973,1.318,-21.3671,1.6531,-26.7989,-16.2117,0.7424,0.7379,0.5316,0.9939,0.7161,0.7205,0.7689,0.9465,1.0923,1.231,1.4206,1.154,0.0039,9.0264,-0.3606,-0.4415,-0.0637,0.6767,0.1074,0.3936,-16.4683,1120.098,33.4679,84.2987,-1.5592,-24.7069,118.0229,10.8638,46.019,-191.0955,-15.0051,70.6992,8.4083,36.2381,-3.7565,0.6665,1.0975,1.6466,3.0807,3.9803,1.292,9.4905,15.8432,1.6694,1.1219,1.7946,1.5996,137.4968,4.3235,0.0314,1.8318,2.3262,1.2699,0.0904,75.6069,-0.5858,-0.6731,0.1376,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3055,1.1336,1.0647,5.2494,-1.2301,-0.9142,4.3664,2.0896,7.7293,-1.0817,0.0545,3.1263,1.7681,7.8767,-0.5512,2.9709,0.7322,0.8557,4.2359,0.1987,0.3342,-5.6094,-0.1028,-16.7855,-0.3077,0.0183,0.5095,0.6022,1.2443,1.1818,2.442,2.0663,0.2596,0.3626,1.5482,1.3967,5.9634,4.2697,0.7209,1.0345,-2.7575,1.4349,-3.8248,-2.6656,0.634,0.4636,0.4453,0.7313,0.7024,0.9606,0.6792,0.6664,1.2393,0.9813,1.8247,1.8595,0.0026,4.3295,0.4779,0.004,-0.3813,0.4684,-0.1406,0.2834,-41.0591,7.5292,2.7439,45.0592,?,-13.7296,10.1122,3.18,22.3785,?,30.476,12.2328,3.4975,11.5799,0.6805,2.9906,-1.3473,-0.4505,0.8629,0.7845,0.9092,0.7446,0.6155,0.8266,2.0135,-1.8272,-0.9075,1,0,0,2.0135,3.8912,1.9325,0.1423,85.2647,-0.4724,0.9683,-0.3059,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0979,0.7892,0.8884,4.9141,-0.5686,-0.4737,2.7538,1.6594,7.7208,-0.7976,-0.2441,3.2803,1.8112,8.28,-0.5284,2.4795,0.9689,0.9843,4.9475,0.1092,0.2068,0.4013,-0.0395,1.9407,-0.191,-0.0984,0.5354,0.4905,0.9025,0.9162,1.6859,1.84,0.2866,0.2406,0.8146,0.8395,2.8422,3.3856,0.52,0.6222,-2.9363,1.1967,-5.6471,-4.7189,0.7294,0.5783,0.564,0.7928,0.7733,0.9753,0.6365,0.5935,0.9932,0.9325,1.5605,1.6736,0.0015,3.6527,0.3986,-0.0993,0.1531,0.5835,0.1909,0.2704,-40.4999,5.1546,2.2704,44.519,?,-12.0644,4.5732,2.1385,18.8385,?,31.0583,5.0224,2.2411,8.2794,0.7608,3.357,-1.304,-0.3884,1.0617,1.0131,0.9542,1.1271,1.0263,0.9106,2.3632,-1.6902,-0.7152,1,0,0,2.3632,5.3771,2.2753,0.1414,83.6225,-0.8285,0.898,-0.8529,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
