@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.5045,0.3088,0.5557,2.3286,-2.6376,-0.2191,2.3809,1.543,6.385,-1.214,-0.2057,0.6268,0.7917,3.1711,-1.6029,1.6895,0.8068,0.8982,3.5669,0.0754,2.3029,2.4529,-0.2986,1.0652,-0.1297,-0.1217,0.3602,0.7019,0.6187,1.9489,1.7178,0.8814,0.1297,0.4927,0.3828,3.7984,2.951,0.7769,0.4823,0.8646,-5.8054,1.7928,-12.0377,-6.7144,0.222,0.5254,0.1659,2.3671,0.7476,0.3158,0.3647,0.7343,0.6528,2.0135,1.7901,0.8891,0.0064,2.5027,-0.2254,-0.2652,0.0231,0.6235,-0.2832,-0.379,0.1803,0.126,0.355,1.3137,-0.1164,2.7224,0.0218,0.1475,0.5699,0.8045,9.4115,0.0018,0.0428,0.1579,0.9834,0.0662,0.0192,0.2893,2.4064,8.2997,3.449,5.7907,68.8847,11.8957,-0.0584,-0.0146,0.2505,0.4037,0.1236,0.3062,2.305,8.3216,3.6102,0.1065,12.3916,0.0952,-0.4363,-0.9268,1100,0,0,0,1,SINISTRA_PANTALONI
0.8629,0.4526,0.6727,2.4791,-0.4357,0.7222,0.6007,0.7751,3.1319,-0.4368,0.8217,0.8887,0.9427,3.4891,-0.4642,1.8575,0.4329,0.658,2.5974,0.156,1.1949,1.0502,0.4646,0.8789,0.3888,0.4424,0.868,0.7136,1.0225,0.8222,1.178,1.4327,0.7534,0.5093,1.0454,0.676,1.3876,2.0527,0.7901,0.6802,-1.5677,0.8608,-1.9841,-2.3048,0.7922,0.7246,0.5611,0.9147,0.7083,0.7743,0.7916,0.7105,0.9545,0.8976,1.2058,1.3433,0.0148,2.9771,0.7584,-0.2052,0.5477,0.3954,0.8417,0.5353,8.5393,0.0123,0.111,0.2882,0.9668,4.7963,0.0424,0.206,0.5446,0.8926,0.4323,0.0097,0.0986,0.3632,0.4054,1.7804,19.7552,11.096,0.5388,1.1257,2.0895,0.2903,1.2672,4.3659,1.855,33.8991,18.2744,1.7126,14.2153,8.3004,0.5293,0.7937,1.4995,0.1032,13.7679,-0.999,0.9382,-0.9418,1100,0,0,0,1,SINISTRA_PANTALONI
-1.266,3.8654,1.9661,9.4675,-1.0622,-1.1231,4.3892,2.0951,9.1383,-1.1842,-1.7853,27.0085,5.197,29.1402,-0.6964,5.7928,7.7585,2.7854,16.1941,0.078,1.1273,0.7092,-0.2186,0.6291,-0.1939,-0.3082,0.9384,0.3783,0.7058,0.4031,0.7522,1.8658,0.8806,0.1431,0.4982,0.1625,0.5657,3.4811,0.9843,0.4077,-3.5588,0.4142,-3.6156,-8.7297,1.0973,0.2673,0.2614,0.2436,0.2382,0.978,1.036,0.3249,0.5846,0.3136,0.5643,1.7994,0.0265,8.1521,0.1801,-0.0773,0.0702,-0.0527,0.2932,-0.0946,2.3025,0.2385,0.4883,2.842,0.3631,0.019,2.3465,1.5318,5.6437,-0.599,9.3917,0.0802,0.2831,1.6798,0.8262,121.2411,0.2452,0.002,0.3188,1.7246,5.41,0.1016,2.9743,29.2677,-0.7663,0.2028,-0.2647,1.2642,0.4616,0.3651,0.5036,1.6918,3.3597,0.104,12.9764,0.3993,-0.9118,-0.4672,1100,0,0,0,1,SINISTRA_PANTALONI
1.4057,0.6702,0.8186,3.3747,-0.2515,0.2241,1.1896,1.0907,4.3704,-0.8036,0.2123,4.8703,2.2069,8.6992,-0.4089,2.7147,1.4321,1.1967,4.8916,0.2125,6.2732,6.6199,0.5178,1.0553,0.0825,0.0782,0.7506,0.371,0.6841,0.4942,0.9114,1.8441,0.5634,0.1376,0.468,0.2443,0.8307,3.4007,0.3483,0.2686,-0.5137,0.7712,-1.4749,-1.9124,1.1128,0.4367,0.4341,0.3925,0.3901,0.994,0.7722,0.3879,0.6899,0.5024,0.8935,1.7784,0.0155,3.8431,0.6872,-0.2706,-0.2669,0.333,0.1928,0.7913,8.5519,0.0391,0.1978,0.5622,0.9367,4.7423,0.1168,0.3417,0.9977,0.8057,-0.6004,0.036,0.1899,0.9186,?,1.8033,-14.244,-7.8988,0.5787,1.0416,1.7997,0.3349,1.0849,3.239,2.0102,-9.0541,-4.5042,1.7291,0,0,0.5635,0.612,1.0861,0.1053,13.8946,-0.9976,0.8502,-0.8135,1100,0,0,0,1,SINISTRA_PANTALONI
0.2217,6.1705,2.4841,10.7729,-1.4073,-2.6196,4.0972,2.0242,9.1671,-14.2867,0.4326,14.9873,3.8713,13.2404,-0.6821,5.4327,2.8394,1.685,8.4532,0.1905,-0.0846,0.5126,0.0408,-6.0559,-0.4822,0.0796,1.2272,0.6417,1.4742,0.5229,1.2012,2.2975,1.506,0.4117,2.1732,0.2734,1.443,5.2784,0.7351,1.1729,-3.1663,1.5956,-4.3074,-2.6995,7.4625,0.5685,0.4286,0.0762,0.0574,0.7538,1.1752,0.8136,1.2744,0.6924,1.0844,1.5663,0.028,7.9635,-0.6768,-0.5024,-0.2207,0.7988,-0.0882,0.3612,-6.5608,1.2556,1.1205,8.0496,?,3.0394,12.5342,3.5404,10.3796,-0.4986,5.4304,0.6452,0.8033,2.5309,0.6378,-2.1586,-1.2082,0.5597,0.3165,1.395,4.4075,0.1002,1.946,19.4258,2.3309,-1.8065,-0.775,0,0,0.9913,0.7755,3.1805,4.1011,0.0952,16.0832,0.5251,-0.1426,-0.8966,1100,0,0,0,1,SINISTRA_PANTALONI
2.0959,14.6152,3.823,13.0527,-1.1967,-7.2102,7.9848,2.8257,13.2023,?,3.5793,19.3505,4.3989,13.3429,-0.3407,10.0762,9.6115,3.1002,10.3581,0.3476,-0.2907,0.5856,0.208,-2.0144,-0.7156,0.3552,1.3529,0.8691,1.2331,0.6424,0.9115,1.4189,1.8304,0.7553,1.5206,0.4126,0.8308,2.0133,0.5386,2.0972,-1.2883,3.8938,-2.3919,-0.6143,0,0.597,0.3742,0,0,0.6268,0.9887,0.9782,1.2601,0.9895,1.2746,1.2882,0.7562,15.9208,-0.5135,-0.4023,0.0175,-0.389,-0.8316,0.8118,-3.7765,9.4658,3.0766,9.5488,?,-1.2118,4.9641,2.228,6.1875,-3.2869,7.1426,0.1912,0.4373,1.5684,0.8017,3.1163,-0.5287,-0.1697,1.3809,7.0362,5.0954,1.9069,49.5079,25.9631,2.0128,-1.5057,-0.7481,0,0,0.1825,1.5432,6.0884,3.9452,0.1857,12.84,0.9863,0.4731,0.5782,125000,0,0,0,1,SINISTRA_PANTALONI
0.3133,3.8579,1.9642,10.1458,-0.5912,-0.5005,16.3945,4.049,17.1639,-1.6755,0.1984,9.9845,3.1598,12.8904,-0.8948,4.8776,6.8341,2.6142,11.3695,0.0826,-0.6261,1.5793,0.0642,-2.5224,-0.1026,0.0407,0.4851,0.6216,0.7513,1.2814,1.5488,1.2087,0.2353,0.3864,0.5645,1.642,2.3989,1.461,0.3507,0.6193,-3.6844,1.7657,-10.5052,-5.9494,0.9939,0.9372,0.5145,0.943,0.5177,0.549,0.5911,0.7871,0.8924,1.3315,1.5096,1.1338,0.0068,7.6357,0.129,-0.3309,0.2084,0.849,-0.4,-0.3259,5.8876,5.5889,2.3641,7.389,0.1484,7.0145,3.412,1.8472,6.0021,0.3823,-0.6914,2.8486,1.6878,5.9003,-1.148,0.8393,-8.515,-10.1448,1.2798,1.4007,1.0944,1.638,1.962,1.1978,0.3467,-0.4084,-1.1782,0.8929,3.1589,3.5377,1.2311,1.2523,1.0172,0.0998,14.4457,-0.9716,0.0707,-0.2534,1100,0,0,0,1,SINISTRA_PANTALONI
-0.2493,3.5748,1.8907,7.1016,-1.6974,-1.5898,17.3884,4.1699,16.7689,-2.0138,-0.6111,12.096,3.4779,13.0348,-0.9356,5.2378,8.588,2.9305,12.2536,0.0597,0.1568,0.4079,-0.0476,2.6016,-0.3035,-0.1167,0.4534,0.5436,0.6452,1.199,1.4229,1.1868,0.2056,0.2955,0.4162,1.4375,2.0247,1.4085,0.3988,0.7093,-5.7407,1.7784,-14.3937,-8.0934,0.4732,0.3909,0.202,0.8262,0.4269,0.5168,0.4235,0.5448,0.5796,1.2865,1.3685,1.0638,0.0187,8.1952,0.5828,0.1857,-0.2397,0.8712,-0.5881,-0.4296,7.2383,1.2026,1.0966,3.9767,0.5343,5.583,2.8686,1.6937,5.2065,0.3465,-0.1156,8.5389,2.9221,8.4372,-0.6904,1.2965,-62.6081,-48.29,0.6475,0.3753,0.5796,0.4192,0.1408,0.3359,1.6529,-1.3242,-0.8011,1.0719,1.7109,1.5962,0.7638,0.4713,0.6171,0.0994,15.5166,-0.8693,0.8247,-0.9923,1100,0,0,0,1,SINISTRA_PANTALONI
0.2536,1.8707,1.3677,3.9376,-0.4285,0.114,1.1837,1.088,4.126,-0.9308,0.9963,2.9463,1.7165,7.0616,-0.1995,2.3479,1.5579,1.2482,5.2371,0.1458,2.2257,0.2546,0.108,0.1144,0.0485,0.4244,1.2571,0.7968,1.0958,0.6338,0.8717,1.3752,1.5804,0.6349,1.2008,0.4018,0.7598,1.8912,0.5938,1.0058,-1.3208,1.6937,-2.2242,-1.3132,1.2899,0.4682,0.4496,0.363,0.3485,0.9602,0.9543,0.5576,0.7519,0.5843,0.7878,1.3484,0.011,3.4548,0.621,0.0027,0.2976,0.7236,0.7312,0.8488,7.5308,0.0226,0.1503,0.4933,0.9369,6.2461,0.0344,0.1854,0.6218,0.9046,-0.6126,0.0091,0.0954,0.7737,?,1.2057,-12.2927,-10.1957,0.8105,1.5753,1.9436,0.6569,2.4816,3.7776,1.2418,-9.4604,-7.6181,1.199,0,0,0.7934,0.6376,0.8037,0.1043,14.3896,-0.9983,-0.2593,0.2976,1100,0,0,0,1,SINISTRA_PANTALONI
0.5505,1.4504,1.2043,4.3345,-0.4047,0.6115,0.2008,0.4481,1.7552,-0.1035,1.0425,3.2077,1.791,7.0828,-0.3528,2.2621,1.5055,1.227,4.9433,0.0785,0.9002,0.528,0.2433,0.5866,0.2703,0.4608,2.6879,0.6724,0.9815,0.2502,0.3652,1.4597,7.2246,0.4522,0.9634,0.0626,0.1334,2.1307,7.5877,0.676,-2.9671,0.0891,-0.391,-4.3893,1.9399,0.5894,0.5752,0.3038,0.2965,0.976,2.4694,0.612,0.8768,0.2478,0.3551,1.4328,0.0144,3.058,0.1179,-0.7256,-0.2228,-0.3446,-0.5186,0.7186,8.3885,0.0199,0.141,0.4933,0.9426,5.0213,0.0504,0.2245,0.769,0.8585,-0.7053,0.0219,0.1479,1.0017,?,1.6706,-11.8928,-7.1189,0.628,0.9536,1.5184,0.3944,0.9094,2.3055,1.737,-8.089,-4.6569,1.582,0,0,0.6414,0.4924,0.7677,0.1065,14.1151,-0.9936,0.4551,-0.3584,1100,0,0,0,1,SINISTRA_PANTALONI
0.6751,1.4784,1.2159,4.0672,-0.3304,0.5924,0.2949,0.543,2.4304,-0.1662,0.907,2.4121,1.5531,5.9587,-0.2108,2.0621,1.5622,1.2499,4.6099,0.0832,1.1396,0.7443,0.3274,0.6531,0.2873,0.4398,2.2391,0.7829,0.9728,0.3496,0.4344,1.2426,5.0138,0.6129,0.9463,0.1222,0.1887,1.544,2.9159,0.9738,-2.4149,0.334,-0.8282,-2.4799,1.4669,0.6212,0.608,0.4235,0.4145,0.9788,1.6735,0.6826,0.8823,0.4079,0.5272,1.2926,0.0134,2.9373,0.7247,-0.5232,0.2331,-0.1473,0.391,0.6454,7.8923,0.017,0.1302,0.4922,0.9394,5.7343,0.0336,0.1832,0.6555,0.8917,-0.9677,0.0134,0.1159,1.1445,?,1.3763,-8.1558,-5.9258,0.7108,1.1237,1.581,0.5052,1.2627,2.4995,1.4148,-6.6687,-4.7136,1.3428,0,0,0.7508,0.43,0.5728,0.1032,14.5943,-0.9931,-0.1051,0.2126,1100,0,0,0,1,SINISTRA_PANTALONI
-1.2738,5.913,2.4317,10.7377,-3.2449,-2.4216,21.4566,4.6321,22.1014,-0.7632,-0.2168,9.6421,3.1052,15.0961,-0.494,5.9652,8.962,2.9937,13.2625,0.1791,0.526,5.8753,-0.2135,11.1694,-0.406,-0.0363,0.525,0.7831,0.8123,1.4917,1.5473,1.0372,0.2756,0.6132,0.6598,2.2253,2.3942,1.0759,0.858,1.6444,-2.8377,1.9164,-3.3072,-1.7257,0.2018,0.2503,0.1566,1.2406,0.7759,0.6255,0.4858,0.7113,0.8096,1.4641,1.6665,1.1383,0.0295,9.1123,0.406,-0.4862,-0.562,0.3148,0.0476,0.6436,5.8551,1.534,1.2385,5.3366,0.3601,1.8098,1.4391,1.1996,3.7174,0.1129,7.3655,1.1945,1.0929,4.204,0.4929,3.2353,0.7949,0.2457,1.0324,1.1332,1.0977,1.0659,1.2843,1.2048,6.3484,0.7348,0.1157,1.9901,1.0059,0.5054,1.4356,1.2694,0.8843,0.103,15.0304,-0.4291,-0.8284,-0.1187,1100,0,0,0,1,SINISTRA_PANTALONI
-0.6207,9.7087,3.1159,18.6334,-2.4193,-2.6709,5.1086,2.2602,9.0152,-4.967,-0.1215,10.8558,3.2948,19.5005,-0.532,4.9992,8.2149,2.8662,17.3029,0.0567,0.2324,5.1076,-0.1242,21.9786,-0.5343,-0.0243,1.3786,0.9457,1.0871,0.686,0.7886,1.1496,1.9005,0.8943,1.1818,0.4706,0.6219,1.3215,1.7568,1.9469,-12.6881,1.1082,-7.2222,-6.5171,3.6069,0.4281,0.2971,0.1187,0.0824,0.694,2.0669,0.9555,1.0769,0.4623,0.521,1.127,0.0295,7.8581,-0.0105,-0.6843,-0.3301,0.4486,-0.5099,0.1099,4.965,0.3463,0.5885,2.8413,0.5385,0.8827,2.007,1.4167,4.081,-0.1549,8.263,0.1091,0.3303,1.7283,0.8048,5.6246,0.6009,0.1068,0.4154,1.7818,4.2894,0.1726,3.1748,18.3988,-6.0553,0.4653,-0.0768,1.7423,0.6954,0.3991,0.6962,1.644,2.3613,0.1041,14.455,-0.3152,-0.7115,-0.3944,1100,0,0,0,1,SINISTRA_PANTALONI
-0.3927,11.2065,3.3476,16.0126,-0.8315,0.0754,11.2434,3.3531,17.1108,-0.7326,0.4774,11.0241,3.3203,12.9468,-0.3632,4.6807,11.9528,3.4573,13.5586,0.0654,-5.2099,-0.8226,-0.0839,0.1579,0.0161,0.102,0.9984,1.0082,0.9683,1.0099,0.9699,0.9604,0.9967,1.0165,0.9376,1.0199,0.9407,0.9223,1.0048,2.1076,-7.6679,2.0976,-7.6313,-3.6381,0.8853,0.9205,0.6027,1.0398,0.6808,0.6547,0.9358,1.2368,1.181,1.3216,1.262,0.9549,0.0068,7.0879,-0.294,-0.4408,-0.1785,0.8975,0.6818,0.7409,3.6998,0.042,0.2049,0.7131,0.8265,7.914,0.199,0.4461,1.5394,0.8282,4.3241,0.9179,0.9581,3.2924,0.3661,0.4675,0.8556,1.8302,0.4592,0.2138,0.4656,0.2109,0.0457,0.2168,0.4577,1.7863,3.9025,0.4587,0.7912,1.7251,0.4632,0.2166,0.4676,0.106,15.9379,-0.2554,0.0919,-0.979,1100,0,0,0,1,SINISTRA_PANTALONI
-0.7871,0.2564,0.5063,2.0651,-5.9949,-2.2857,3.0017,1.7326,6.2412,-1.8051,0.2747,2.8276,1.6815,6.7554,-0.5006,3.4173,0.3271,0.5719,2.6165,0.4746,0.3444,-2.865,-0.2303,-8.3201,-0.6689,0.0804,0.2923,0.3011,0.8853,1.0303,3.0292,2.94,0.0854,0.0907,0.7837,1.0616,9.1762,8.6438,0.4407,0.7854,-0.7488,1.7821,-1.6993,-0.9535,0.1327,0.0656,0.0593,0.4942,0.4468,0.904,0.3309,0.3057,0.7892,0.9239,2.3853,2.5818,0.0262,4.8223,0.7404,0.6794,-0.5227,0.8893,-0.0024,-0.0469,7.8234,0.0012,0.0353,0.1223,0.9845,5.8957,0.002,0.0447,0.187,0.9687,0.3297,0.0934,0.3057,1.1442,-0.2335,1.327,23.7318,17.8841,0.7907,0.1155,0.1461,0.6251,0.0133,0.0213,1.3459,-35.9179,-26.6878,1.3242,8.519,6.4334,0.6541,0.1069,0.1634,0.1054,14.0879,-0.9075,-0.6229,0.2788,1100,0,0,0,1,SINISTRA_PANTALONI
0.7986,1.1017,1.0496,3.9106,-0.2483,-0.3029,2.254,1.5013,5.6456,-0.9299,-0.1826,4.2954,2.0725,7.6131,-0.4053,2.7274,0.975,0.9874,4.1925,0.2452,-2.6364,-4.3727,0.2928,1.6586,-0.1111,-0.067,0.6991,0.5065,1.063,0.7244,1.5205,2.0989,0.4888,0.2565,1.13,0.5248,2.3118,4.4055,0.2859,0.3542,-0.5712,1.2388,-1.9976,-1.6125,1.0709,0.5783,0.564,0.54,0.5267,0.9753,0.6927,0.5137,0.9328,0.7416,1.3466,1.8159,0.0094,4.1128,0.6548,-0.0002,-0.1388,0.7202,0.4267,0.7787,7.7507,0.0164,0.1279,0.4785,0.9408,6.0017,0.0283,0.1683,0.6357,0.8974,-0.0549,0.0304,0.1742,0.6146,-1.5492,1.2914,-141.0497,-109.2215,0.7603,0.7344,0.9659,0.578,0.5393,0.933,1.3668,-20.3464,-14.8862,1.3038,33.5063,25.6991,0.7527,0.7786,1.0343,0.1054,13.9085,-0.9988,0.3553,-0.3353,1100,0,0,0,1,SINISTRA_PANTALONI
-0.344,1.094,1.046,3.4064,-1.3135,-0.7147,7.0491,2.655,7.7096,-1.287,1.0408,2.1936,1.4811,5.0903,-0.195,3.3147,1.0614,1.0303,3.7497,0.2682,0.4813,-0.3305,-0.1038,-0.6867,-0.2156,0.314,0.394,0.7062,1.0152,1.7926,2.577,1.4376,0.1552,0.4987,1.0307,3.2135,6.6411,2.0666,0.4458,2.3279,-1.4072,5.2222,-3.1568,-0.6045,0.4368,0.3457,0.2874,0.7914,0.6579,0.8313,0.4418,0.6692,0.9084,1.5146,2.0561,1.3575,0.0135,4.8854,0.9338,0.6816,-0.2258,0.8222,-0.0317,0.1623,7.4104,0.067,0.2589,0.7605,0.9012,6.4006,0.0794,0.2818,0.82,0.881,0.2856,0.0562,0.2371,0.7435,0.1238,1.1578,25.9487,22.413,0.9186,1.0918,1.1885,0.8438,1.192,1.4126,1.1427,66.0538,57.805,1.1171,9.0738,8.1227,0.9275,1.0229,1.1029,0.101,14.0966,-0.9983,-0.9063,0.8817,1100,0,0,0,1,SINISTRA_PANTALONI
