@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.30605823,7.7160444,2.777777,16.60073,-3.5535278,-0.23413326,3.2612395,1.8058902,9.27222,-1.0796776,10.358024,18.586332,4.311187,17.962543,0.028142529,11.0194,15.573621,3.9463427,16.391783,0.14018688,1.3071967,-0.029547937,-0.027774492,-0.022604048,-0.02124737,0.93998075,1.538176,0.6443184,0.7038864,0.4188847,0.45761108,1.0924512,2.3659852,0.41514614,0.49545604,0.17546439,0.20940793,1.1934496,2.6912692,-24.906378,-4.847406,-9.25451,-1.80116,0.1946251,0.8176953,0.19724861,0.19123046,0.24122508,0.23386517,0.9694895,1.790373,0.924186,1.0127472,0.5161975,0.5656627,1.0958261,0.10365189,14.04693,-0.43492743,0.08978533,-0.5091416,TASCA_DESTRA_DAVANTI_PANTALONI
-0.06815663,6.26891,2.5037792,9.508348,-1.943817,-0.53464293,1.6310475,1.2771246,6.043639,-1.2725784,10.219839,20.699286,4.549647,17.649584,0.20820217,10.579834,21.401941,4.626223,18.186132,0.2164932,0.12748066,-0.006669051,-0.006442127,-0.05231422,-0.05053415,0.9659735,1.9604814,0.55032384,0.5412145,0.28070852,0.27606204,0.9834474,3.843487,0.30285636,0.29291314,0.07879728,0.07621026,0.96716857,1.8551775,-1.3528333,-1.2494181,-0.7292204,-0.67347634,0.9235567,1.2145479,0.14490192,0.13915433,0.11930523,0.11457295,0.9603346,1.573282,0.5387293,0.5228351,0.3424239,0.3323213,0.97049683,0.102340415,13.25905,0.14163238,-0.5539525,-0.49945635,TASCA_DESTRA_DAVANTI_PANTALONI
0.057321995,2.769794,1.6642698,8.291527,-0.441804,0.005513476,2.7653947,1.6629475,7.153521,-1.3940414,10.020863,14.015661,3.7437496,17.5139,0.10861444,10.317649,13.517987,3.6766815,15.965596,0.19640945,10.396707,0.0057202657,0.005555723,5.5019977E-4,5.3437334E-4,0.9712351,1.0007951,0.44454622,0.4526554,0.44419304,0.45229578,1.0182415,1.0015908,0.19762136,0.20489693,0.19730747,0.20457149,1.0368156,0.60994977,-1.1905649,-0.65109634,-1.9519066,-1.067459,0.5468802,1.9245983,0.2926921,0.28945297,0.15207958,0.15039656,0.98893327,1.1590832,0.47342548,0.5193371,0.4084482,0.4480585,1.0969776,0.10021028,12.712442,-0.12655842,0.18220216,-0.6456657,TASCA_DESTRA_DAVANTI_PANTALONI
-0.24505506,3.1146677,1.7648422,10.1004715,-1.0250578,0.2833839,2.1931746,1.4809371,8.754528,-1.5361677,10.3983345,22.205996,4.7123237,18.67354,0.12523569,10.663827,22.062384,4.697061,18.7887,0.14514376,-0.86474586,-0.02356676,-0.02298003,0.027252818,0.026574316,0.97510344,1.1917063,0.37451634,0.3757333,0.31426898,0.31529015,1.0032494,1.420164,0.14026247,0.14117548,0.09876498,0.099407874,1.0065093,0.9641824,-1.9124445,-1.6026938,-1.9834883,-1.662231,0.83803415,1.4449389,0.23365152,0.22693454,0.1617034,0.15705477,0.9712521,1.1537426,0.5408975,0.5375822,0.46881995,0.46594644,0.9938708,0.104050815,12.925568,-0.008386459,-0.5257528,-0.5036444,TASCA_DESTRA_DAVANTI_PANTALONI
0.04129962,1.789846,1.3378513,7.641183,-1.2651552,0.1378376,15.17807,3.8959043,15.81019,-0.6070298,10.338493,18.573196,4.3096633,15.265186,0.13514392,11.10974,19.019928,4.361184,14.952188,0.20182826,0.2996252,0.0039947424,0.0037174243,0.013332466,0.012406915,0.9305792,0.34339944,0.3104306,0.30676332,0.9039927,0.8933134,0.9881865,0.117923155,0.09636714,0.09410372,0.8172029,0.7980088,0.97651243,0.7146333,-1.78917,-1.1287975,-2.5036197,-1.5795479,0.6309057,0.3428858,0.19111921,0.18007533,0.5573845,0.52517587,0.94221467,0.48330745,0.5005627,0.51104116,1.0357023,1.0573831,1.0209333,0.10339495,14.295645,0.33007097,0.11618268,0.33020204,TASCA_DESTRA_DAVANTI_PANTALONI
0.3704134,4.6065044,2.146277,10.13078,-0.9189131,-0.093249835,2.4595633,1.5682995,8.129757,-1.823412,10.009758,20.488985,4.526476,17.338062,0.16842966,10.339757,20.985628,4.5810075,17.995491,0.16933367,-3.9722686,0.03700523,0.035824187,-0.009315893,-0.009018571,0.96808445,1.3685377,0.4741607,0.46851635,0.34647253,0.34234816,0.9880962,1.8728952,0.22482833,0.21950758,0.120043196,0.11720227,0.97633415,0.9240041,-1.3814714,-1.3224572,-1.4950923,-1.4312243,0.95728165,1.8335141,0.253213,0.24369717,0.13810256,0.13291262,0.9624196,1.2461357,0.5843087,0.5629621,0.4688965,0.45176634,0.963467,0.10017043,12.906045,-0.08799716,-0.38532752,-0.42264777,TASCA_DESTRA_DAVANTI_PANTALONI
-0.44286376,1.5626919,1.2500768,8.014187,-1.7977467,-0.17770828,0.6475068,0.8046781,3.9010403,-0.8841014,9.764562,4.1372237,2.0340166,8.362753,0.45060456,9.887506,4.158984,2.0393589,8.520678,0.44711363,2.4920828,-0.045354187,-0.044790242,-0.01819931,-0.017973015,0.98756576,1.5535116,0.61458534,0.61297536,0.3956104,0.39457405,0.99738044,2.4133985,0.3777151,0.37573886,0.15650755,0.15568869,0.99476784,2.8132045,-0.7507923,-0.74734896,-0.26688153,-0.2656575,0.9954138,1.3834865,0.18818581,0.18587153,0.13602288,0.13435009,0.9877021,2.0543716,0.95831925,0.9405575,0.46647802,0.45783216,0.9814657,0.097762145,11.3536625,0.051730823,0.06537531,0.6180368,TASCA_DESTRA_DAVANTI_PANTALONI
0.043254882,11.506921,3.3921852,13.179911,-0.68493646,-0.084723465,5.6752315,2.3822744,12.819132,-0.8189809,9.747749,21.031637,4.586026,20.379984,-0.02519095,10.806862,16.453167,4.0562506,17.3587,0.15388426,-0.5105419,0.0044374224,0.0040025385,-0.008691592,-0.007839784,0.9019963,1.4239272,0.73967856,0.8362859,0.5194638,0.5873095,1.1306072,2.0275686,0.5471243,0.6993742,0.2698426,0.34493247,1.2782729,0.9282714,10.698813,-1.6970617,11.525523,-1.8281955,-0.15862148,1.1099374,0.39348656,0.38127783,0.3545124,0.34351292,0.9689729,1.0281438,0.6467086,0.7592683,0.62900597,0.73848456,1.1740501,0.10261277,14.029808,-0.14521246,-0.47032142,-0.1745445,TASCA_DESTRA_DAVANTI_PANTALONI
-0.04562467,9.047629,3.0079277,14.531042,-0.99112684,-0.38308603,12.060956,3.4728887,20.880611,-0.7427406,9.667489,43.05966,6.561986,25.15614,-0.052971236,10.790336,41.346054,6.43009,23.758429,0.050133187,0.11909771,-0.004719392,-0.00422829,-0.03962622,-0.0355027,0.8959396,0.86611694,0.45838678,0.46778935,0.5292435,0.54009956,1.0205123,0.75015855,0.21011844,0.21882692,0.2800987,0.29170755,1.0414455,0.8127921,5.7155695,-5.7682858,7.0320187,-7.096877,-1.0092233,0.6090983,0.30547127,0.29177147,0.5015139,0.479022,0.955152,0.69591075,0.57763404,0.6116163,0.8300404,0.87887174,1.0588301,0.09974416,14.555151,-0.15565893,-0.40193883,-0.2616479,TASCA_DESTRA_DAVANTI_PANTALONI
0.13672437,5.202927,2.2809925,10.119229,-1.0600082,-0.2582654,11.260084,3.355605,16.714024,-1.0443785,9.553931,14.941379,3.865408,14.358032,0.1616451,10.404797,14.507543,3.8088768,14.141277,0.18096375,-0.5293948,0.014310797,0.013140514,-0.02703237,-0.024821764,0.91822374,0.679756,0.5901039,0.59886223,0.86811143,0.8809959,1.0148419,0.46206823,0.3482227,0.358636,0.75361747,0.7761538,1.0299041,0.6098318,-1.8808674,-1.6665202,-3.0842395,-2.732754,0.8860381,0.60083985,0.28682137,0.284507,0.47736737,0.4735155,0.991931,0.60543346,0.7047783,0.715581,1.1640887,1.1819317,1.0153278,0.1016851,14.059427,0.36218584,0.14292109,-0.10223988,TASCA_DESTRA_DAVANTI_PANTALONI
