@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.6742,3.0416,1.744,13.7908,-3.3491,-0.6551,9.7994,3.1304,23.0909,-1.24,0.3755,5.2952,2.3011,16.7371,-0.8146,3.6363,5.938,2.4368,15.5498,0.019,-1.0292,1.7951,0.1854,-1.7443,-0.1801,0.1033,0.5571,0.7579,0.7157,1.3604,1.2846,0.9443,0.3104,0.5744,0.5122,1.8506,1.6503,0.8918,0.8308,1.4134,-35.1761,1.7012,-42.3394,-24.8875,0.3076,0.3438,0.2,1.1176,0.6503,0.5819,0.5972,0.824,0.8869,1.3796,1.485,1.0764,0.0053,5.6417,-0.1621,-0.0335,-0.1327,-0.8818,-0.1737,0.2486,-2.9367,2.5342,1.5919,4.8896,?,-8.9424,0.3343,0.5782,9.7133,?,2.1031,0.2778,0.5271,1.7327,0.4178,0.3284,-1.3963,-4.252,2.7534,3.0201,1.0969,7.5811,9.1212,1.2031,0.5034,-3.9319,-7.8108,1,0,0,0.5034,2.822,5.606,0.0502,13.9822,-0.9642,-0.6878,0.7852,-0.0536,0.4577,0.6765,2.7119,-0.708,0.2845,0.387,0.6221,3.7704,-0.5219,-0.0944,1.355,1.1641,4.845,-1.455,-0.1883,0.5676,-3.0143,1.0875,0.5812,0.5344,1.1826,0.3378,0.2856,0.8694,0.3915,0.4503,0.6409,0.8046,1.2554,0.7193,0.5597,0.7782,0.0016,2.0504,0.5993,0.2639,0.5927,DIETRO_PANTALONI
0.1989,0.773,0.8792,5.0539,-0.5191,0.4274,2.7485,1.6579,10.8924,-1.2828,-0.0088,1.0586,1.0289,5.6918,-0.9628,1.9338,1.0629,1.031,5.9859,0.0714,0.4655,-22.4917,0.1029,-48.3179,0.221,-0.0046,0.5303,0.8545,0.8528,1.6113,1.608,0.998,0.2813,0.7302,0.7273,2.5962,2.5858,0.996,0.2821,0.6185,-3.7533,2.1923,-13.3038,-6.0684,0.6973,1.1473,0.5161,1.6454,0.7402,0.4499,0.464,0.8879,0.8443,1.9137,1.8197,0.9509,0.0025,2.8441,-0.2536,0.064,0.1602,-0.5143,0.0244,-0.0499,-0.9525,1.3305,1.1535,4.5629,-1.6582,-9.2048,0.052,0.228,9.5055,?,2.999,0.1647,0.4058,1.4545,0.6083,0.1035,-0.3176,-3.0693,5.0597,2.8424,0.5618,25.601,8.0792,0.3156,0.2994,-1.2602,-4.2085,0,0.4623,0,0.48,3.137,6.5351,0.0509,13.4893,-0.4046,0.0168,0.8384,0.1248,0.3508,0.5923,2.7055,-1.0652,0.0871,0.1974,0.4443,2.4332,-0.5111,-0.2992,0.9947,0.9974,3.3485,-1.2319,1.4329,-0.4173,-0.2912,1.3331,0.5939,0.4455,1.7772,0.3527,0.1985,1.6956,0.755,0.4453,0.8136,0.8732,1.0732,1.1119,0.808,0.7266,0.0018,1.6607,0.6601,-0.0666,-0.1853,DIETRO_PANTALONI
3.1408,2.3004,1.5167,6.9461,-0.0432,-3.4198,20.498,4.5275,13.1635,-4.9287,3.2293,9.6827,3.1117,11.8807,-0.1199,7.1792,12.929,3.5957,11.5405,0.1282,-0.9184,0.9726,0.4375,-1.059,-0.4764,0.4498,0.335,0.4874,0.4218,1.455,1.2591,0.8654,0.1122,0.2376,0.1779,2.117,1.5854,0.7489,0.0263,0.2262,-0.1695,8.6047,-6.4476,-0.7493,2.9989,0.6276,0.503,0.2093,0.1677,0.8014,0.5277,0.5847,0.6019,1.108,1.1406,1.0295,0.056,10.8495,0.1853,0.5455,0.4329,-0.2854,-0.6812,0.8437,4.7123,13.1644,3.6283,10.9322,-0.1242,-4.3325,26.205,5.1191,13.4067,-2.6877,-0.0306,15.8444,3.9805,13.4099,-0.6039,-1.0877,-154.2172,141.7878,0.7088,0.9115,1.286,0.5024,0.8309,1.6539,0.1236,0.2392,1.9353,2.6749,1.1631,0.4348,0.8154,0.8152,0.9998,0.0634,13.9327,0.7531,-0.2121,0.454,0.7057,0.4566,0.6757,2.719,-0.4944,-0.2025,13.6917,3.7002,11.6156,-1.5886,1.8409,1.5692,1.2527,4.2186,-0.1174,-3.4849,0.3834,-0.11,0.1826,0.5394,2.9539,0.0333,0.291,8.7254,0.1262,2.0288,16.0769,0.4055,0.4819,1.1886,0.2341,0.6445,2.7534,0.0196,6.0703,0.3024,0.8826,0.1351,DIETRO_PANTALONI
-2.0516,29.2679,5.41,26.0618,-3.2785,-3.2941,71.909,8.4799,35.3106,-3.5768,0.011,50.7336,7.1228,29.3006,-0.806,10.5202,56.295,7.503,32.8994,0.01,0.6228,-185.7178,-0.195,-298.1976,-0.3131,0.0011,0.638,0.7595,0.721,1.1905,1.1302,0.9493,0.407,0.5769,0.5199,1.4174,1.2774,0.9012,0.7237,1.5272,-60.1193,2.1103,-83.0741,-39.3652,0.7895,0.3754,0.1833,0.4755,0.2322,0.4882,0.7381,0.8895,0.7922,1.2051,1.0733,0.8906,0.02,16.4018,0.8043,-0.0541,-0.695,-0.0112,-0.7448,0.2215,3.1742,12.1715,3.4888,9.3171,-0.0521,1.3428,21.0912,4.5925,12.7476,-1.4008,6.8275,4.4156,2.1013,5.6853,0.3417,2.3638,0.4649,0.1967,0.7597,1.6603,2.1855,0.5771,2.7565,4.7765,0.062,-0.1563,-2.5205,1.6678,1.0254,0.6148,0.7309,1.6388,2.2422,0.0394,14.7127,-0.8057,-0.933,0.9279,-0.6525,1.2179,1.1036,4.7125,-2.6308,-0.3825,5.0459,2.2463,9.2691,-2.0592,1.8899,2.1626,1.4706,4.6442,0.0839,1.7059,-0.3452,-0.2024,0.4913,0.7504,1.5275,0.2414,0.5632,2.3333,0.5473,-8.0314,-14.6751,0.4284,0.256,0.5977,0.5084,1.0147,1.9959,0.0105,4.3466,0.3269,-0.4843,-0.8017,DIETRO_PANTALONI
0.6828,3.4014,1.8443,9.9002,-1.1981,0.4982,3.0969,1.7598,9.8761,-1.7636,0.9863,7.2309,2.689,13.3016,-0.1887,3.1191,5.6876,2.3849,11.0198,0.0251,1.3705,0.6923,0.2189,0.5051,0.1597,0.3162,1.048,0.6859,0.7733,0.6544,0.7379,1.1275,1.0983,0.4704,0.5981,0.4283,0.5445,1.2714,0.8562,2.5559,-19.0506,2.9851,-22.25,-7.4536,1.2603,0.4025,0.3985,0.3194,0.3162,0.99,1.0024,0.7443,0.8984,0.7425,0.8962,1.2071,0.0068,4.734,-0.2834,-0.1058,0.1794,0.0891,0.1295,0.7908,3.3797,11.9714,3.46,9.9634,-0.0896,2.208,5.8548,2.4197,7.2971,-0.589,7.7507,1.8386,1.3559,5.8306,0.3544,1.5307,0.436,0.2849,1.4299,2.5517,1.7845,2.0447,6.5112,3.1844,0.303,-0.2561,-0.8449,1.9911,1.0124,0.5085,1.3654,1.7088,1.2515,0.046,14.5318,-0.7776,-0.869,0.6036,0.4481,0.4249,0.6518,3.2898,-0.3157,-0.7515,1.0956,1.0467,5.3117,-4.4364,1.7284,2.9308,1.712,6.3542,-0.3333,-0.5962,0.2592,-0.4348,0.6227,0.3808,0.6114,0.3878,0.145,0.3738,0.1821,0.4969,2.7288,2.5591,0.5247,0.205,0.6193,0.5177,0.8359,0.0102,3.3639,-0.3877,-0.0676,0.0072,DAVANTI_PANTALONI
-0.071,0.0145,0.1205,0.594,-1.6197,-0.0906,0.027,0.1644,0.8262,-1.4011,0.0068,0.0164,0.1279,0.7195,-0.9111,0.2427,0.0123,0.1108,0.4842,0.0549,0.7838,-10.4905,-0.2926,-13.3842,-0.3733,0.0279,0.7329,0.942,1.087,1.2852,1.483,1.1539,0.5372,0.8874,1.1815,1.6518,2.1993,1.3314,0.7617,1.0706,-13.0669,1.4055,-17.1539,-12.2053,0.659,0.6022,0.4426,0.9139,0.6717,0.735,0.7189,0.8255,1.2268,1.1482,1.7064,1.4861,0.0006,0.3672,0.0439,-0.1929,-0.3517,0.1126,-0.2826,0.1619,7.8879,0.0027,0.0517,0.2077,0.974,5.5159,0.0058,0.0763,0.2882,0.9492,-1.8756,0.0003,0.0162,1.9106,?,1.43,-4.2055,-2.9408,0.678,3.1952,4.713,0.4596,10.2093,22.2119,1.4442,-4.0695,-2.8179,1.4074,0,0,0.7207,0.1087,0.1509,0.0503,15.2794,-0.9895,-0.3916,0.44,0.0265,0.0014,0.038,0.2126,-0.8436,0.0515,0.0029,0.054,0.266,-0.5393,0.018,0.0008,0.0285,0.1421,-0.374,0.5146,1.4708,2.858,0.7047,1.3363,1.8963,0.4966,1.7858,3.5959,1.0437,2.5154,2.41,0.6673,1.1151,1.671,0.7992,1.4962,1.8722,0.0003,0.1255,0.8078,0.2538,0.2761,DAVANTI_PANTALONI
0.7637,4.8301,2.1978,9.419,-0.8158,0.9236,2.83,1.6823,11.4684,-0.3332,0.9664,8.8736,2.9789,14.5217,-0.2382,3.5855,6.0482,2.4593,13.3823,0.0298,0.8269,0.7902,0.213,0.9557,0.2576,0.2695,1.3064,0.7378,0.8936,0.5647,0.684,1.2113,1.7067,0.5443,0.7986,0.3189,0.4679,1.4672,1.4765,1.5146,-10.2803,1.0258,-6.9626,-6.7874,0.603,0.4423,0.3761,0.7335,0.6236,0.8502,0.8213,0.6486,0.7038,0.7897,0.857,1.0851,0.0084,5.3905,-0.3598,-0.1809,-0.0607,0.5224,0.6384,0.8654,3.8908,10.0316,3.1673,9.6802,-0.0516,1.5633,3.579,1.8918,6.1006,-0.5446,7.8838,2.7819,1.6679,6.1222,0.3457,2.4888,0.4935,0.1983,1.6742,1.899,1.1342,2.8029,3.606,1.2865,0.221,-0.147,-0.665,2.3305,0.9838,0.4221,1.5868,1.5812,0.9965,0.0485,14.0354,-0.7895,-0.8597,0.532,0.4463,0.5863,0.7657,3.858,-0.3164,-0.8303,0.5959,0.772,3.0099,-5.4227,1.6175,2.1158,1.4546,5.2882,-0.1888,-0.5375,0.2759,-0.5133,0.9919,0.5264,0.5307,0.9839,0.2771,0.2816,0.3648,1.1041,3.0263,6.2539,0.6588,0.1053,1.2818,0.7295,0.5692,0.0102,3.3793,-0.3036,-0.2881,0.1146,DAVANTI_PANTALONI
-4.1384,35.5338,5.961,21.5938,-4.4057,0.6716,22.0828,4.6992,16.7691,-1.281,3.6252,51.1209,7.1499,36.3358,-0.6678,9.6335,46.652,6.8302,21.8173,0.0014,-6.1618,-1.1416,-0.4296,0.1853,0.0697,0.3763,1.2685,0.8337,0.8727,0.6572,0.688,1.0468,1.6091,0.6951,0.7617,0.432,0.4734,1.0958,1.8688,1.2097,-561.4318,0.6473,-300.4229,-464.1163,0.5434,0.1833,0.1828,0.3374,0.3365,0.9972,1.2877,0.5943,0.9898,0.4615,0.7686,1.6655,0.0298,14.5442,0.0605,0.0895,-0.6677,0.4114,-0.2467,0.2612,3.4371,13.3007,3.647,9.0425,-0.2433,6.0253,3.7477,1.9359,6.2023,0.3483,3.0151,21.8996,4.6797,10.4604,-0.1347,0.5704,1.14,1.9984,1.8839,0.7793,0.4137,3.549,0.6073,0.1711,-0.5338,1.4251,-2.6696,0.7642,0.7889,1.0323,1.4579,0.8644,0.5929,0.0407,14.098,0.5514,-0.9497,-0.7838,1.6059,7.001,2.6459,9.4058,-0.0434,0.8948,1.5544,1.2468,4.3707,-0.0607,1.4357,4.8424,2.2005,6.9353,-0.0213,1.7947,1.1186,0.6233,2.1223,1.2024,0.5666,4.504,1.4458,0.321,1.5627,2.7075,1.7326,2.1878,1.3275,0.6068,2.152,1.3562,0.6302,0.0125,4.0045,0.8656,0.963,0.8565,DAVANTI_PANTALONI
-0.0177,0.0188,0.1372,0.5956,-1.1484,-0.0176,0.0083,0.0911,0.4742,-0.9247,-0.0039,0.0057,0.0757,0.4875,-2.0012,0.1633,0.0068,0.0826,0.4049,0.0572,1.0062,4.4794,-0.1082,4.452,-0.1076,-0.0242,1.5053,1.8127,1.6609,1.2042,1.1034,0.9163,2.266,3.2858,2.7586,1.4501,1.2174,0.8396,1.3975,0.9794,-12.9597,0.7008,-9.2732,-13.2317,1.1252,1.7068,0.6455,1.5168,0.5736,0.3782,1.2561,1.2218,1.4709,0.9727,1.1711,1.2039,0.0001,0.2475,0.5254,-0.0844,-0.1554,0.7457,-0.1526,-0.1227,7.4334,0.0017,0.0417,0.1257,0.9832,6.3693,0.0024,0.0494,0.1506,0.9767,-0.5834,0.0011,0.033,0.6321,?,1.1671,-12.7421,-10.9181,0.8442,1.2627,1.4959,0.7126,1.5945,2.2376,1.1697,-11.6583,-9.9671,1.1619,0,0,0.8351,0.1989,0.2382,0.0524,14.3861,-0.9813,-0.2681,0.3189,0.0287,0.0014,0.0369,0.2029,-0.2505,0.0401,0.002,0.0447,0.219,-0.6173,0.0078,0.0004,0.0192,0.1357,-1.1237,0.7164,3.6829,5.141,0.826,1.9184,2.3225,0.6823,3.6801,5.3938,0.4864,0.5663,1.1643,1.1987,2.5409,2.1197,0.9268,1.4961,1.6142,0.0003,0.0985,0.6575,0.2453,0.4193,DAVANTI_PANTALONI
0.1033,1.045,1.0223,15.6259,-0.7716,-0.1946,0.7339,0.8567,5.6861,-1.5972,-0.0248,0.3983,0.6311,4.1539,-1.2705,0.9527,1.3189,1.1484,9.5554,0.0059,-0.531,-4.1625,0.1085,7.8387,-0.2043,-0.0261,1.1933,1.6199,0.8902,1.3575,0.746,0.5495,1.4239,2.624,0.7924,1.8429,0.5565,0.302,1.9463,2.9279,-120.1139,1.5044,-61.7151,-41.0233,4.0287,4.8212,0.9176,1.1967,0.2278,0.1903,2.7481,3.7618,1.6353,1.3689,0.5951,0.4347,0.0012,1.3918,-0.2676,-0.2398,0.005,-0.7763,-0.2034,0.0323,-1.4921,0.016,0.1264,2.0064,?,-9.6692,0.0004,0.0188,9.6905,?,0.6481,0.0142,0.1193,0.3574,0.5531,0.1543,-2.3022,-14.9188,6.7312,1.0593,0.1574,45.3092,1.1221,0.0248,0.207,-4.5371,-21.9134,1,0,0,0.207,5.6144,27.1167,0.0519,11.8094,-0.9368,0.5286,-0.1945,0.0333,0.0143,0.1194,0.9581,-1.3387,0.0084,0.0272,0.1648,1.349,-0.8108,-0.0671,0.0201,0.1419,0.5907,-3.7012,3.9455,-0.4961,-0.1257,0.7246,0.8414,1.1612,0.525,0.7079,1.3484,0.908,1.1794,1.2989,0.5499,3.2606,5.9297,0.7102,1.6221,2.2839,0.0004,0.2791,0.4528,0.4257,0.3517,DAVANTI_PANTALONI
