@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
6.4508,28.7669,5.3635,37.2689,-0.9382,-4.0763,19.7574,4.4449,25.6961,-3.034,6.4508,28.7669,5.3635,37.2689,-0.9382,12.3655,24.2249,4.9219,26.7695,0.0167,-1.5825,1,0.5217,-0.6319,-0.3296,0.5217,1.2067,1,1.0897,0.8287,0.9031,1.0897,1.456,1,1.1875,0.6868,0.8156,1.1875,0.9335,1,-39.7657,1.0713,-42.5992,-39.7657,3.0186,1,0.7063,0.3313,0.234,0.7063,1.4504,1,1.3922,0.6895,0.9599,1.3922,0.025,19.2863,0.2451,1,0.4986,0.2451,-0.225,0.4986,7.0269,17.5725,4.192,17.7654,-0.8116,-3.8835,8.8316,2.9718,10.1358,-27.475,0.6612,4.8604,2.2046,8.3069,-0.7498,-1.8094,10.6273,-5.8733,1.4106,1.9014,1.348,1.9897,3.6155,1.8171,0.8138,2.2359,2.7474,27.5503,2.0657,0.075,1.7527,2.1386,1.2202,0.0201,13.7147,0.6212,-0.0013,0.3959,?,?,?,?,?,PANTALONI
4.2411,52.9306,7.2753,35.6954,-0.8564,-4.6978,21.4019,4.6262,24.7511,-3.5626,4.2411,52.9306,7.2753,35.6954,-0.8564,12.4133,31.2174,5.5872,25.1131,0.107,-0.9028,1,0.3417,-1.1077,-0.3785,0.3417,1.5726,1,1.3021,0.6359,0.828,1.3021,2.4732,1,1.6956,0.4043,0.6856,1.6956,0.8521,1,-5.4729,1.1736,-6.423,-5.4729,3.5445,1,0.6837,0.2821,0.1929,0.6837,1.4422,1,1.4214,0.6934,0.9856,1.4214,0.0194,19.1104,0.5484,1,0.5044,0.5484,-0.0598,0.5044,4.4283,37.4685,6.1212,16.5226,-0.6867,-4.7534,13.13,3.6235,10.1037,-22.3947,0.7457,2.8075,1.6756,6.4671,-0.4965,-0.9316,5.9385,-6.3744,1.6893,3.6532,2.1626,2.8536,13.3458,4.6768,0.6955,3.1353,4.5079,22.6821,2.2667,0.0999,1.6353,2.5549,1.5623,0.0167,13.2366,0.7782,-0.158,-0.4368,?,?,?,?,?,PANTALONI
-6.7594,0.303,0.5504,8.4724,?,6.4695,0.3162,0.5623,3.1656,0.6166,-6.7594,0.303,0.5504,8.4724,?,11.5489,0.7788,0.8825,4.1942,0.7067,-1.0448,1,-0.5853,-0.9571,0.5602,-0.5853,0.9789,1,0.6237,1.0216,0.6372,0.6237,0.9582,1,0.389,1.0436,0.406,0.389,-1.6638,1,-0.8382,-0.601,0.5038,-0.8382,0,1,0,0,0.5774,0,2.6764,1,2.02,0.3736,0.7548,2.02,0.0574,19.9883,-0.6544,0.9999,-0.963,-0.6544,0.8339,-0.963,-6.8671,0.049,0.2214,7.3761,?,6.7801,0.0559,0.2364,0.8377,0.8819,1.7248,0.0282,0.168,0.5537,0.7192,-1.0128,-3.9813,3.9309,0.9366,1.3179,1.4071,0.8773,1.7368,1.9798,-1.1793,-5.2017,4.411,0,0,3.5971,8.8056,13.3214,1.5128,0.0488,15.372,0.9853,-0.1093,-0.2754,?,?,?,?,?,PANTALONI
6.8676,1.0903,1.0442,4.6192,0.525,-6.958,2.9651,1.722,9.8513,?,6.8676,1.0903,1.0442,4.6192,0.525,12.0661,2.2983,1.516,6.5671,0.5923,-0.987,1,0.5692,-1.0132,-0.5767,0.5692,0.6064,1,0.6888,1.6491,1.1358,0.6888,0.3677,1,0.4744,2.7196,1.2902,0.4744,-0.5183,1,0.5351,-1.9294,-1.0325,0.5351,0,1,0.6037,0,0,0.6037,0.4689,1,0.7034,2.1327,1.5001,0.7034,0.0594,20.6933,0.0346,1,0.842,0.0346,-0.4971,0.842,6.9785,0.6323,0.7952,3.2387,0.6471,-6.2039,1.0417,1.0206,7.4067,?,2.6872,0.1501,0.3874,1.562,0.5289,-1.1248,2.5969,-2.3087,0.7791,2.0525,2.6344,0.607,4.2128,6.94,-0.8016,3.3865,-4.2245,0,2.7678,0,0.4373,2.0734,4.7418,0.0483,15.8696,0.9907,-0.3913,-0.3352,?,?,?,?,?,PANTALONI
3.6567,9.1004,3.0167,11.341,0.0593,2.6176,3.6263,1.9043,7.4895,-0.3691,3.6567,9.1004,3.0167,11.341,0.0593,6.5324,12.7502,3.5707,14.2295,0.1677,1.3969,1,0.5598,0.7158,0.4007,0.5598,1.5842,1,0.8448,0.6312,0.5333,0.8448,2.5096,1,0.7137,0.3985,0.2844,0.7137,-0.3538,1,0.2492,-2.8261,-0.7043,0.2492,2.2038,1,0.7051,0.4538,0.32,0.7051,1.5143,1,0.797,0.6604,0.5263,0.797,0.0288,10.2791,-0.8646,1,0.9808,-0.8646,-0.7799,0.9808,3.04,8.6288,2.9375,8.3372,0.1102,2.9303,2.6273,1.6209,5.3919,-0.198,7.9924,3.2719,1.8089,6.4133,0.3099,1.0374,0.3804,0.3666,1.8123,1.6239,0.8961,3.2843,2.6372,0.803,-1.1589,0.3587,-0.3095,2.0819,1.0083,0.4843,1.5462,1.3,0.8407,0.045,14.1477,-0.9186,-0.9714,0.8974,?,?,?,?,?,PANTALONI
1.4542,26.1157,5.1104,27.2172,-0.4095,3.8766,16.5657,4.0701,17.0101,-1.0328,1.4542,26.1157,5.1104,27.2172,-0.4095,7.879,25.9753,5.0966,26.1351,0.0457,0.3751,1,0.1846,2.6659,0.492,0.1846,1.2556,1,1.0027,0.7964,0.7986,1.0027,1.5765,1,1.0054,0.6343,0.6377,1.0054,0.915,1,-6.3209,1.0929,-6.9084,-6.3209,2.3076,1,0.7051,0.4333,0.3055,0.7051,1.6001,1,1.0414,0.625,0.6509,1.0414,0.0111,11.4665,-0.5956,1,0.8036,-0.5956,-0.483,0.8036,0.8853,7.3167,2.7049,10.0401,-0.0945,4.6076,3.3785,1.8381,8.5527,-0.515,7.8654,1.5971,1.2638,5.9521,0.3196,0.1921,0.1126,0.5858,1.4716,2.1404,1.4544,2.1657,4.5811,2.1153,0.2982,-0.3102,-1.0401,1.6249,1.0487,0.6454,1.1739,1.6868,1.4369,0.0232,14.0595,-0.9512,-0.8917,0.9342,?,?,?,?,?,PANTALONI
6.3513,14.6929,3.8331,20.2802,-0.0444,-6.3321,13.2759,3.6436,17.9658,-44.8,6.3513,14.6929,3.8331,20.2802,-0.0444,12.1851,14.9568,3.8674,22.9264,0.2065,-1.003,1,0.5212,-0.997,-0.5197,0.5212,1.052,1,0.9911,0.9506,0.9421,0.9911,1.1067,1,0.9824,0.9036,0.8876,0.9824,0.0491,1,-0.1447,20.3636,-2.9458,-0.1447,49.5,1,0.6721,0.0202,0.0136,0.6721,1.1288,1,0.8846,0.8859,0.7836,0.8846,0.0566,19.0928,0.4364,1,0.7926,0.4364,-0.1426,0.7926,6.6382,6.1752,2.485,8.1808,0.1461,-5.822,8.1391,2.8529,9.5659,?,-0.9611,3.1563,1.7766,5.6611,-1.6543,-1.1402,-6.9066,6.0574,0.871,1.3987,1.6058,0.7587,1.9565,2.5787,-0.1463,-0.3966,2.7112,0,4.4919,0,0.8552,1.4451,1.6898,0.0458,14.2385,0.9643,0.1712,0.0368,?,?,?,?,?,PANTALONI
2.1217,14.7893,3.8457,17.6528,-0.3324,1.5177,37.6441,6.1355,22.0982,-1.3034,2.1217,14.7893,3.8457,17.6528,-0.3324,7.7224,18.8943,4.3468,18.2638,0.0673,1.398,1,0.2747,0.7153,0.1965,0.2747,0.6268,1,0.8847,1.5954,1.4115,0.8847,0.3929,1,0.7827,2.5454,1.9923,0.7827,0.3522,1,-3.3415,2.8396,-9.4883,-3.3415,1.381,1,0.6766,0.7241,0.4899,0.6766,0.7988,1,0.9665,1.2518,1.2099,0.9665,0.0086,11.6685,-0.7934,1,0.9034,-0.7934,-0.6992,0.9034,1.0873,8.0474,2.8368,10.931,-0.379,2.9506,25.3046,5.0304,14.7147,-1.2422,7.1784,1.3933,1.1804,3.7382,0.5549,0.3685,0.1515,0.411,0.5639,2.4033,4.2616,0.318,5.7757,18.1612,0.3686,-0.6446,-1.7489,1.2078,0.9437,0.7813,0.7429,2.9241,3.9363,0.0201,14.6071,-0.2809,-0.6317,0.8801,?,?,?,?,?,PANTALONI
1.9652,15.9337,3.9917,14.4283,-0.1402,1.6525,43.2627,6.5774,23.4739,-2.6861,1.9652,15.9337,3.9917,14.4283,-0.1402,7.6402,27.2122,5.2165,22.3388,0.0976,1.1892,1,0.2572,0.8409,0.2163,0.2572,0.6069,1,0.7652,1.6478,1.2609,0.7652,0.3683,1,0.5855,2.7152,1.5898,0.5855,0.1037,1,-0.7339,9.6418,-7.0764,-0.7339,1.9871,1,0.5112,0.5032,0.2572,0.5112,0.6147,1,0.6459,1.6269,1.0508,0.6459,0.0162,11.0364,-0.9798,1,0.9479,-0.9798,-0.9436,0.9479,1.1916,7.5084,2.7401,9.0348,-0.052,3.2981,19.6969,4.4381,15.1019,-1.4703,7.0071,7.6166,2.7598,10.4282,-0.0922,0.3613,0.1701,0.4707,0.6174,0.9929,1.6081,0.3812,0.9858,2.586,0.0497,0.5073,10.2089,1.4048,0.8995,0.6403,0.5983,0.8664,1.4482,0.0392,13.9817,-0.9164,-0.7541,0.8637,?,?,?,?,?,PANTALONI
1.1925,13.3586,3.6549,31.1305,-0.209,1.9422,7.5811,2.7534,14.3548,-0.804,1.1925,13.3586,3.6549,31.1305,-0.209,4.8621,17.2751,4.1563,36.0183,0.0116,0.614,1,0.2453,1.6287,0.3995,0.2453,1.3274,1,0.8794,0.7533,0.6625,0.8794,1.7621,1,0.7733,0.5675,0.4388,0.7733,0.8413,1,-12.719,1.1887,-15.1185,-12.719,3.2358,1,0.7066,0.309,0.2184,0.7066,2.1686,1,0.8643,0.4611,0.3985,0.8643,0.0069,7.0567,-0.4923,1,0.8574,-0.4923,-0.4367,0.8574,0.4873,7.7748,2.7883,8.4513,-0.1843,2.5669,4.6066,2.1463,9.492,-0.7233,8.7225,0.8373,0.9151,3.1404,0.6671,0.1898,0.0559,0.2943,1.2991,3.0472,2.3455,1.6878,9.2853,5.5016,0.3301,-0.209,-0.633,1.2956,0.7564,0.5838,0.8904,2.6911,3.0225,0.0245,13.9171,-0.7035,-0.9752,0.6514,?,?,?,?,?,PANTALONI
8.2293,0.4194,0.6476,3.8645,0.6344,5.1918,0.3838,0.6195,2.2316,0.6377,8.2293,0.4194,0.6476,3.8645,0.6344,12.7651,0.6746,0.8214,5.0164,0.6872,1.5851,1,0.6447,0.6309,0.4067,0.6447,1.0454,1,0.7885,0.9566,0.7542,0.7885,1.0928,1,0.6217,0.9151,0.5689,0.6217,1.7072,1,0.6086,0.5858,0.3565,0.6086,1.7161,1,0.6592,0.5827,0.3841,0.6592,1.7317,1,0.7704,0.5775,0.4449,0.7704,0.0341,21.6505,-0.1871,1.0002,0.9582,-0.1871,0.1004,0.9582,8.2075,0.0457,0.2137,0.7319,0.9148,5.078,0.2364,0.4862,1.4774,0.7392,-1.6051,0.1628,0.4035,2.2132,?,1.6163,-5.1133,-3.1637,0.4395,0.5296,1.2049,0.1931,0.2804,1.4519,1.8769,-3.5506,-1.8917,1.5165,0,0,0.4954,0.3307,0.6676,0.0262,14.8906,-0.9921,-0.8995,0.9421,?,?,?,?,?,PANTALONI
5.7045,26.2528,5.1237,22.3755,-0.2178,1.7947,8.734,2.9553,13.849,-0.9502,5.7045,26.2528,5.1237,22.3755,-0.2178,10.1099,27.3332,5.2281,24.6445,0.0517,3.1784,1,0.5642,0.3146,0.1775,0.5642,1.7337,1,0.98,0.5768,0.5653,0.98,3.0058,1,0.9605,0.3327,0.3195,0.9605,0.593,1,-2.9768,1.6862,-5.0195,-2.9768,2.5873,1,0.707,0.3865,0.2733,0.707,1.6157,1,0.9079,0.6189,0.562,0.9079,0.0225,15.5555,-0.3702,1,0.9302,-0.3702,-0.1766,0.9302,4.9764,19.0417,4.3637,12.3574,-0.2635,2.6983,9.572,3.0939,11.7496,-0.3258,4.9114,11.3916,3.3751,9.3398,-0.0639,1.8442,1.0132,0.5494,1.4104,1.2929,0.9167,1.9893,1.6716,0.8403,0.8926,4.5941,5.1468,1.1036,1.1141,1.0095,1.0517,1.3231,1.258,0.0204,14.1451,-0.4539,-0.7291,-0.2101,?,?,?,?,?,PANTALONI
8.8278,0.8946,0.9458,5.6331,0.5597,4.6435,0.3405,0.5835,2.7208,0.5299,8.8278,0.8946,0.9458,5.6331,0.5597,13.3417,1.5509,1.2453,7.3496,0.6083,1.9011,1,0.6617,0.526,0.348,0.6617,1.6209,1,0.7595,0.617,0.4686,0.7595,2.6272,1,0.5768,0.3806,0.2196,0.5768,2.3347,1,0.6273,0.4283,0.2687,0.6273,2.2105,1,0.6818,0.4524,0.3084,0.6818,2.0704,1,0.7665,0.483,0.3702,0.7665,0.0374,22.299,-0.1608,1.0001,0.9876,-0.1608,-0.006,0.9876,8.5713,0.0217,0.1474,0.5752,0.9357,4.7481,0.0723,0.2688,1.0716,0.7894,-0.1336,0.0459,0.2142,0.6948,-3.3004,1.8052,-64.1344,-35.5272,0.5483,0.688,1.2549,0.3006,0.4734,1.5748,2.0845,-15.6977,-7.5308,1.7585,55.3694,31.4872,0.5368,0.8278,1.5422,0.0275,13.4966,-0.9974,0.8457,-0.809,?,?,?,?,?,PANTALONI
1.627,11.1136,3.3337,22.0149,-0.145,2.0189,3.6817,1.9188,9.7726,-0.2315,1.627,11.1136,3.3337,22.0149,-0.145,4.6609,13.5551,3.6817,26.786,0.015,0.8059,1,0.3491,1.2409,0.4332,0.3491,1.7374,1,0.9055,0.5756,0.5212,0.9055,3.0186,1,0.8199,0.3313,0.2716,0.8199,1.5176,1,-6.8153,0.6589,-4.4908,-6.8153,2.4229,1,0.707,0.4127,0.2918,0.707,2.2527,1,0.8219,0.4439,0.3648,0.8219,0.0082,7.0301,-0.1804,1,0.9125,-0.1804,-0.0302,0.9125,1.1879,5.114,2.2614,9.5329,-0.125,2.3347,0.786,0.8866,3.6796,-0.1409,9.0969,0.6471,0.8044,5.5892,0.408,0.5088,0.1306,0.2566,2.5507,2.8112,1.1021,6.506,7.9029,1.2147,2.3303,-0.2749,-0.118,2.6274,0.8976,0.3416,2.5907,1.7056,0.6583,0.0254,13.0748,-0.812,-0.761,0.3498,?,?,?,?,?,PANTALONI
7.9323,0.6203,0.7876,4.2942,0.6046,5.9656,0.1929,0.4392,1.727,0.7479,7.9323,0.6203,0.7876,4.2942,0.6046,12.7173,1.1367,1.0662,5.9127,0.6462,1.3297,1,0.6237,0.7521,0.4691,0.6237,1.7931,1,0.7387,0.5577,0.412,0.7387,3.2152,1,0.5457,0.311,0.1697,0.5457,1.2818,1,0.608,0.7801,0.4743,0.608,1.5855,1,0.6498,0.6307,0.4099,0.6498,2.4866,1,0.7263,0.4022,0.2921,0.7263,0.0341,21.8303,0.3043,1.0001,0.983,0.3043,0.4738,0.983,7.7388,0.0734,0.271,0.9589,0.8839,5.9846,0.1234,0.3514,1.2555,0.8077,-0.494,0.0236,0.1537,0.8046,?,1.2931,-15.6672,-12.1158,0.7713,1.7635,2.2862,0.595,3.1098,5.2267,1.3847,-9.0731,-6.5524,1.2653,0,0,0.7638,1.1917,1.5603,0.0263,14.2174,-0.999,0.4864,-0.465,?,?,?,?,?,PANTALONI
-2.895,23.3497,4.8322,22.1815,-7.1812,4.2044,8.5828,2.9296,14.8666,-0.2408,-2.895,23.3497,4.8322,22.1815,-7.1812,7.8535,28.0447,5.2957,26.8505,0.0265,-0.6886,1,-0.3686,-1.4523,0.5354,-0.3686,1.6494,1,0.9125,0.6063,0.5532,0.9125,2.7205,1,0.8326,0.3676,0.306,0.8326,6.748,1,-26.6474,0.1482,-3.9489,-26.6474,0.2263,1,0.0983,4.419,0.4344,0.0983,1.492,1,0.8261,0.6702,0.5537,0.8261,0.0156,10.9683,0.5105,1,-0.8977,0.5105,-0.1555,-0.8977,-2.1811,8.4556,2.9078,8.9356,?,4.5388,4.7055,2.1692,9.2654,-0.5005,7.4466,2.1843,1.478,5.1721,0.3973,-0.4805,-0.2929,0.6095,1.3405,1.9675,1.4677,1.797,3.871,2.1542,2.8913,-2.6209,-0.9065,0,0,0.7196,0.9644,1.7277,1.7914,0.0238,14.4858,0.7867,0.9775,0.692,?,?,?,?,?,PANTALONI
-10.1186,29.5751,5.4383,27.6155,?,-2.6752,5.5406,2.3538,13.4547,-2.6882,-10.1186,29.5751,5.4383,27.6155,?,14.8174,57.0646,7.5541,37.1328,0.051,3.7824,1,-0.6829,0.2644,-0.1805,-0.6829,2.3104,1,0.7199,0.4328,0.3116,0.7199,5.3379,1,0.5183,0.1873,0.0971,0.5183,2.816,1,-13.8279,0.3551,-4.9105,-13.8279,0,1,0,0,0.0932,0,2.0525,1,0.7437,0.4872,0.3623,0.7437,0.0758,23.1551,-0.0797,1,-0.996,-0.0797,0.0162,-0.996,-8.8124,1.3062,1.1429,9.7673,?,-0.6086,3.3408,1.8278,9.4648,-0.8814,2.4042,7.7318,2.7806,11.25,-0.3316,14.4795,-3.6655,-0.2531,0.6253,0.411,0.6573,0.391,0.1689,0.4321,2.2028,3.486,1.5825,0,0,0.5955,1.032,0.8682,0.8413,0.0477,13.5583,0.614,0.6216,0.6445,?,?,?,?,?,PANTALONI
-2.0741,18.0229,4.2453,13.5991,-8.726,1.4651,6.9599,2.6382,10.8409,-1.255,-2.0741,18.0229,4.2453,13.5991,-8.726,5.5643,22.7945,4.7744,16.4633,0.0993,-1.4156,1,-0.3727,-0.7064,0.2633,-0.3727,1.6092,1,0.8892,0.6214,0.5526,0.8892,2.5895,1,0.7907,0.3862,0.3053,0.7907,2.0222,1,-6.7194,0.4945,-3.3228,-6.7194,0.2908,1,0.0765,3.4384,0.263,0.0765,1.2544,1,0.826,0.7972,0.6585,0.826,0.0188,8.187,0.926,1,-0.9801,0.926,-0.9221,-0.9801,-0.5022,3.4903,1.8682,6.9102,-11.034,2.5336,1.158,1.0761,4.791,-0.3259,8.5496,1.1023,1.0499,4.3848,0.5525,-0.1982,-0.0587,0.2963,1.7361,1.7794,1.025,3.0141,3.1664,1.0505,5.3798,-1.1703,-0.2175,0.1589,0.0586,0.3687,1.4423,1.5759,1.0927,0.0513,12.2796,0.9611,0.959,0.9603,?,?,?,?,?,PANTALONI
-1.6749,14.2872,3.7798,22.9127,-4.9396,0.8723,7.9467,2.819,10.3918,-1.7506,-1.6749,14.2872,3.7798,22.9127,-4.9396,4.6121,21.621,4.6498,27.5248,0.0051,-1.9202,1,-0.3632,-0.5208,0.1891,-0.3632,1.3408,1,0.8129,0.7458,0.6063,0.8129,1.7979,1,0.6608,0.5562,0.3675,0.6608,2.8811,1,-135.2565,0.3471,-46.9463,-135.2565,1.0211,1,0.1394,0.9794,0.1366,0.1394,2.2049,1,0.8324,0.4535,0.3775,0.8324,0.0126,6.9221,0.598,1,-0.9293,0.598,-0.6135,-0.9293,-1.5444,5.074,2.2525,9.8851,-10.9851,1.7214,4.8502,2.2023,8.1549,-1.0934,8.8562,2.5302,1.5907,8.8569,0.0948,-0.8972,-0.1744,0.1944,1.0228,1.4161,1.3845,1.0461,2.0054,1.917,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0458,12.9796,0.3805,0.9029,0.3432,?,?,?,?,?,PANTALONI
