@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4266,0.3988,0.6315,3.5517,-1.628,-0.2009,1.6018,1.2656,6.8234,-1.366,-0.3825,1.4115,1.188,6.1383,-0.9468,1.7377,0.7612,0.8725,3.9164,0.0691,2.1238,1.1154,-0.2455,0.5252,-0.1156,-0.2201,0.499,0.5316,0.7238,1.0653,1.4506,1.3617,0.249,0.2826,0.5239,1.1349,2.1043,1.8542,0.5585,0.737,-7.5651,1.3196,-13.5452,-10.2646,0.4686,0.4286,0.3212,0.9147,0.6855,0.7494,0.5205,0.5786,0.9069,1.1116,1.7423,1.5673,0.0016,2.5428,-0.1249,-0.1365,-0.0066,0.3928,-0.3042,-0.2175,-0.8797,0.8127,0.9015,3.5232,-1.9939,2.316,0.2102,0.4584,1.7873,0.3869,9.4338,0.0129,0.1134,0.3944,0.9591,-0.3798,-0.0932,0.2455,1.9665,7.9494,4.0424,3.8672,63.1926,16.3408,-2.0803,-0.2538,0.122,0.4037,0.1221,0.3025,1.9712,8.9334,4.5319,0.0265,12.739,0.4475,0.4169,-0.5226,0.0115,0.0805,0.2837,1.7474,-1.7873,-0.0184,0.0604,0.2457,1.3362,-0.8032,0.6098,0.1411,0.3756,1.834,0.0148,-0.6232,0.0188,-0.0301,1.1546,0.7554,0.6543,1.333,0.5707,0.4281,1.8826,-40.6611,-21.5986,0.846,0.3368,0.3981,1.3078,0.9528,0.7286,0.0017,1.0139,0.0708,-0.1908,0.0785,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3459,0.49,0.7,2.4791,-0.4357,0.0694,1.379,1.1743,4.511,-0.8271,0.158,0.9793,0.9896,4.3484,-0.65,1.5654,0.5472,0.7397,3.2861,0.0565,4.9849,2.19,0.221,0.4393,0.0443,0.1009,0.5961,0.7073,0.9463,1.1867,1.5875,1.3378,0.3553,0.5003,0.8954,1.4082,2.5202,1.7897,0.3684,0.4392,-3.8246,1.1921,-10.3805,-8.7076,0.6994,0.6552,0.4958,0.9368,0.7089,0.7567,0.5496,0.5701,0.7544,1.0374,1.3728,1.3233,0.001,2.4093,0.8734,0.3352,0.6272,0.6269,0.7235,0.6054,8.501,0.0371,0.1925,0.6154,0.9292,4.8383,0.1115,0.334,1.0724,0.8067,0.566,0.0272,0.165,0.6997,0.118,1.757,15.0205,8.5488,0.5764,1.1664,2.0237,0.3322,1.3605,4.0954,1.8037,86.2521,47.8192,1.566,10.9533,6.9943,0.5739,0.8796,1.5326,0.0259,13.9053,-0.9976,0.3302,-0.3835,0.0332,0.0781,0.2795,1.0788,-0.5957,0.0326,0.0202,0.1421,0.6644,-0.7338,-0.0192,0.0353,0.1879,0.8545,-1.006,1.016,-1.732,-1.7047,1.9666,1.4872,0.7562,3.8674,2.2117,0.5719,1.4324,0.9398,0.6561,1.7643,1.5871,0.8996,1.6238,1.2625,0.7775,0.0001,0.5014,0.692,-0.3699,-0.195,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1815,4.4283,2.1044,10.9733,-0.7999,-0.618,7.1108,2.6666,13.6723,-1.3822,-0.6726,9.9404,3.1528,29.1402,-0.6964,3.9387,6.8338,2.6142,17.1984,0.0208,0.2937,0.2699,-0.0461,0.9189,-0.1569,-0.1708,0.7892,0.6674,0.805,0.8458,1.0201,1.2061,0.6228,0.4455,0.648,0.7153,1.0405,1.4546,0.6147,0.4077,-13.3236,0.6632,-21.6739,-32.6826,1.0623,0.3549,0.3471,0.3341,0.3268,0.978,0.8026,0.3766,0.638,0.4692,0.795,1.6944,0.0025,5.8468,-0.6531,-0.0393,0.1362,0.2251,-0.2267,-0.1282,0.5079,1.3372,1.1564,5.4145,-0.2134,2.2029,2.2722,1.5074,5.934,-0.5535,9.3498,0.0317,0.1781,1.6798,0.8262,0.2306,0.0543,0.2356,0.7671,6.4911,8.4615,0.5885,42.1339,71.5969,0.4505,-0.1192,-0.2647,1.1681,0.4616,0.3951,0.9125,3.2232,3.5325,0.0259,12.7501,-0.6805,-0.1327,-0.4203,0.253,1.7125,1.3086,7.6456,-0.4046,-0.1778,0.9021,0.9498,7.7032,-2.9983,0.9546,1.894,1.3762,4.8599,-0.1546,-1.4224,0.265,-0.1863,1.3778,0.9509,0.6901,1.8984,0.9041,0.4763,0.3813,3.3849,8.8776,2.8252,1.2931,0.4577,0.9925,1.5732,1.5851,0.0027,2.4932,-0.5246,-0.0755,-0.0188,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1255,1.3114,1.1452,4.5142,-0.6741,-0.0471,2.7515,1.6588,6.5787,-0.6466,0.1724,2.4208,1.5559,8.6992,-0.4089,2.31,1.1953,1.0933,5.8018,0.066,-2.6616,0.7278,0.0543,-0.2735,-0.0204,0.0746,0.6904,0.736,1.0475,1.0661,1.5172,1.4231,0.4766,0.5417,1.0972,1.1366,2.302,2.0254,0.7036,0.7199,-4.4334,1.0232,-6.3007,-6.158,0.6749,0.4367,0.4341,0.6471,0.6432,0.994,0.6862,0.5189,0.7781,0.7562,1.1339,1.4994,0.0006,3.3555,0.7016,0.0067,0.3738,0.2829,0.5611,0.6528,8.2338,0.118,0.3436,1.2579,0.8583,5.2261,0.2638,0.5136,1.8845,0.6871,-0.7802,0.0736,0.2713,1.3763,?,1.5755,-10.553,-6.6982,0.6689,1.2662,1.893,0.4474,1.6033,3.5833,1.842,-5.5377,-3.0063,1.4745,0,0,0.6675,0.914,1.3693,0.0264,14.2401,-0.9947,0.8344,-0.7901,0.1668,0.2399,0.4898,1.944,-0.5543,0.0855,0.0975,0.3123,1.8222,-0.9751,0.0301,0.0921,0.3035,1.4793,-1.3603,1.9498,5.5411,2.8418,1.5683,1.6136,1.0289,2.4595,2.6037,1.0586,0.7706,0.8132,1.0552,1.3556,1.9955,1.472,1.0668,1.3141,1.2318,0.0005,0.8749,0.7716,-0.4337,-0.0994,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2851,4.112,2.0278,15.3487,-0.6958,-1.0648,8.8888,2.9814,20.7496,-1.387,0.0197,8.9865,2.9977,15.1986,-0.9309,4.0761,6.5882,2.5667,14.6486,0.0084,-0.2678,14.4958,0.07,-54.1306,-0.2612,0.0048,0.6801,0.6764,0.79,0.9945,1.1616,1.1679,0.4626,0.4576,0.6241,0.9891,1.3492,1.364,0.5223,0.8595,-50.4608,1.6454,-96.6037,-58.711,1.0412,1.1499,0.6126,1.1044,0.5884,0.5328,0.7397,1.0099,1.0478,1.3652,1.4165,1.0375,0.0029,6.1961,-0.512,-0.1775,0.0516,0.7013,-0.2603,0.0482,-2.3573,6.4441,2.5385,8.0496,?,4.7778,4.3019,2.0741,10.3884,-0.498,7.4395,1.6936,1.3014,4.0654,0.5229,-0.4934,-0.3169,0.6422,1.2239,1.9506,1.5938,1.498,3.805,2.5401,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.0241,14.8377,0.5279,0.9032,0.1321,0.1198,0.3831,0.619,3.5995,-0.4204,0.2116,1.153,1.0738,5.8127,-0.7395,-0.6907,2.5742,1.6044,7.5612,-2.6198,0.5662,-0.1735,-0.3064,0.5764,0.3858,0.6693,0.3323,0.1488,0.4479,0.4311,0.1947,0.4516,0.7584,1.2132,1.5997,0.6193,0.4761,0.7688,0.0019,2.1183,0.4904,0.0801,0.5154,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5994,4.6743,2.162,13.0527,-1.1967,-1.9816,11.9179,3.4522,14.5373,-9.8888,0.8072,9.5996,3.0983,13.4498,-0.3514,3.9421,15.5889,3.9483,15.2373,0.0403,-0.3025,0.7425,0.152,-2.455,-0.5027,0.2048,0.6263,0.6978,0.5476,1.1142,0.8744,0.7847,0.3922,0.4869,0.2998,1.2415,0.7645,0.6158,0.5386,2.0331,-11.104,3.7748,-20.6166,-5.4616,4.4507,0.597,0.3742,0.1341,0.0841,0.6268,0.8979,0.9705,0.8566,1.0809,0.9541,0.8827,0.0505,6.0517,-0.5842,-0.0548,0.3842,-0.4807,-0.9461,0.6506,-1.0016,5.1413,2.2674,10.2656,-13.3215,1.0699,3.0776,1.7543,7.0371,-2.069,8.6986,1.0813,1.0398,3.7305,0.6296,-0.9362,-0.1151,0.123,1.2925,2.1805,1.6871,1.6705,4.7548,2.8462,2.0128,-1.5057,-0.7481,0.3126,0.0712,0.2277,1.4588,2.7518,1.8864,0.051,11.7804,0.9668,0.7319,0.7353,0.2352,0.8764,0.9362,4.6682,-0.2766,0.8864,2.7907,1.6706,7.6505,-0.1639,-0.6555,1.9319,1.3899,5.8435,-9.0695,0.2653,-0.3588,-1.3522,0.5604,0.6735,1.2019,0.314,0.4537,1.4446,0.9388,0.1922,0.2047,0.5563,6.3011,11.3263,0.6102,0.7989,1.3092,0.0065,2.5725,0.0165,-0.6021,-0.6601,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4177,4.5836,2.1409,12.3371,-0.9204,-1.281,9.7184,3.1174,17.1639,-1.6755,-0.0915,13.1658,3.6285,30.3024,-0.5091,4.781,6.4341,2.5365,20.389,0.0056,0.3261,4.5658,-0.0874,14.0031,-0.2679,-0.0191,0.6868,0.59,0.844,0.8592,1.229,1.4305,0.4716,0.3481,0.7124,0.7382,1.5105,2.0463,0.5501,0.5784,-51.0783,1.0515,-92.8541,-88.3048,1.0014,0.3199,0.3133,0.3195,0.3129,0.9793,0.7188,0.4071,0.6051,0.5664,0.8418,1.4862,0.0037,7.3253,0.3079,-0.0684,-0.1432,0.6135,-0.3067,0.0622,6.3507,10.5612,3.2498,10.5407,-0.1106,3.8794,4.8983,2.2132,8.5385,0.1213,3.449,13.4285,3.6645,12.4278,-0.34,1.637,1.8413,1.1248,1.4684,0.8868,0.604,2.1561,0.7865,0.3648,-0.8905,0.3329,-0.3739,0.9767,1.0233,1.0478,1.2345,0.8482,0.6871,0.0223,14.3674,-0.4193,-0.5326,-0.4864,0.0447,3.6025,1.898,8.6827,-0.8442,-0.7126,2.9642,1.7217,9.911,-2.8893,0.1908,3.9474,1.9868,7.8773,-0.716,-0.0628,0.2344,-3.734,1.1024,0.9553,0.8666,1.2154,0.9126,0.7509,0.5398,1.2092,2.2401,1.8476,1.0256,0.5551,0.8761,1.1022,1.2582,0.002,4.488,-0.2236,0.339,0.1257,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4801,5.5298,2.3515,10.8606,-0.8973,-1.5636,12.4738,3.5318,18.1452,-1.6145,-0.4823,11.0383,3.3224,24.0263,-0.5114,5.0024,6.9259,2.6317,16.0616,0.0226,0.3071,0.9956,-0.096,3.2421,-0.3126,-0.0964,0.6658,0.7078,0.8935,1.063,1.342,1.2624,0.4433,0.501,0.7984,1.1301,1.801,1.5938,0.4584,0.6318,-13.8564,1.3784,-30.2275,-21.9301,0.8248,0.3601,0.3484,0.4366,0.4224,0.9674,0.5985,0.452,0.6762,0.7552,1.1297,1.4959,0.0046,7.7837,-0.1186,-0.1174,0.0203,0.6158,-0.3327,-0.1681,3.9344,14.0085,3.7428,10.1664,-0.1905,4.0379,3.2942,1.815,6.7397,0.1541,5.674,14.8766,3.857,12.6152,-0.3758,0.9744,0.6934,0.7116,2.0622,0.9704,0.4706,4.2525,0.9416,0.2214,-1.3253,0.4721,-0.3562,1.0719,0.9313,0.8689,1.5084,0.8059,0.5343,0.0218,14.9832,-0.2144,-0.6095,-0.5638,0.3224,1.3744,1.1724,6.9054,-0.283,-0.5461,2.1495,1.4661,7.2899,-2.8916,0.6093,3.2791,1.8108,8.5844,-0.9666,-0.5904,0.5291,-0.8962,0.7996,0.6474,0.8096,0.6394,0.4191,0.6555,0.2812,0.361,1.2838,2.8732,1.233,0.4291,0.9473,0.8044,0.8492,0.0024,3.5037,-0.2475,-0.2816,0.6047,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2856,1.4476,1.2031,5.4069,-0.3702,-0.4064,3.4765,1.8645,7.0985,-1.2132,-0.1961,3.0489,1.7461,8.6504,-0.4693,2.6406,1.2851,1.1336,5.7431,0.0633,-0.7026,-1.4565,0.1081,2.0729,-0.1539,-0.0743,0.6453,0.689,1.0613,1.0678,1.6447,1.5403,0.4164,0.4748,1.1264,1.1402,2.7051,2.3725,0.3754,0.5287,-3.7627,1.4083,-10.023,-7.1173,1.2304,0.6703,0.6436,0.5448,0.5231,0.9602,0.7617,0.625,0.9415,0.8206,1.236,1.5062,0.0014,3.9255,0.6564,-0.0183,0.1423,0.5603,0.0413,0.1362,6.9025,0.2104,0.4587,1.6177,0.7929,6.9142,0.2217,0.4708,1.7053,0.7756,-0.5178,0.0197,0.1405,0.7737,?,0.9983,-13.3306,-13.3533,0.9742,3.2657,3.3522,0.9491,10.665,11.2371,1.0511,-8.0072,-7.6181,1.0281,0,0,0.9486,2.0908,2.2041,0.0262,14.3345,-0.9973,-0.2652,0.29,0.0814,0.0646,0.2542,1.1034,-1.0458,0.0514,0.0471,0.2171,0.8812,-1.2014,0.0827,0.0597,0.2444,1.3351,-1.2054,1.5854,0.9848,0.6212,1.1705,1.04,0.8885,1.37,1.0815,0.7894,1.1728,0.7729,0.659,1.3474,0.8909,0.6612,1.2521,0.8264,0.66,0.0003,0.6101,0.7418,-0.1278,-0.2623,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2406,1.1883,1.0901,4.7713,-0.3545,-0.0352,2.7008,1.6434,7.5693,-0.9379,0.1669,4.082,2.0204,8.6273,-0.58,2.5558,1.5261,1.2353,5.9367,0.0662,-6.832,1.4416,0.0941,-0.211,-0.0138,0.0653,0.6633,0.5395,0.8824,0.8134,1.3303,1.6355,0.44,0.2911,0.7787,0.6616,1.7698,2.6749,0.3409,0.3943,-2.9671,1.1567,-8.7045,-7.5253,0.9018,0.6451,0.5541,0.7153,0.6144,0.8589,0.6303,0.553,0.8037,0.8774,1.275,1.4532,0.0008,3.7096,0.4396,-0.1967,0.0987,0.4923,0.2733,0.4244,8.0671,0.0906,0.301,1.0883,0.8734,5.497,0.1819,0.4265,1.6044,0.7441,-0.7463,0.0443,0.2105,1.0727,?,1.4676,-10.8093,-7.3655,0.7059,1.4302,2.0262,0.4982,2.0454,4.1054,1.6095,-6.9987,-4.3485,1.3711,0,0,0.6783,1.0145,1.4957,0.0268,14.3104,-0.9971,0.4305,-0.3839,0.1096,0.1788,0.4228,1.7891,-0.5481,0.0643,0.0836,0.2891,1.2593,-0.6335,0.0289,0.0702,0.265,1.2753,-1.1678,1.7031,3.7925,2.2268,1.4626,1.5954,1.0908,2.1391,2.5453,1.1899,1.297,0.922,0.7109,1.499,1.9643,1.3104,1.4207,1.4028,0.9874,0.0004,0.8668,0.8505,-0.102,-0.0448,TASCA_SINISTRA_DAVANTI_PANTALONI
