@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.4332,0.4073,0.6382,3.5226,-1.6404,4.4042,2.7856,1.669,7.7838,0.035,9.8006,1.3581,1.1654,6.1099,0.5427,10.8633,2.1768,1.4754,6.2269,0.5628,-0.0984,-0.0442,-0.0399,0.4494,0.4054,0.9022,0.3824,0.5476,0.4325,1.4322,1.1312,0.7899,0.1462,0.2999,0.1871,2.0511,1.2797,0.6239,-7.7444,-0.3018,-0.273,0.039,0.0352,0.9044,0.1654,0.0999,0.0937,0.6038,0.5663,0.938,0.4526,0.5765,0.5657,1.274,1.25,0.9812,0.0292,14.8344,-0.2549,-0.1094,-0.1964,0.4073,0.7311,0.917,0.0168,0.0043,0.0652,0.2082,-1.0775,-0.0743,0.009,0.0946,0.2785,-1.125,-0.5758,0.6204,0.7876,1.9726,-1,-0.2262,-0.0292,0.129,0.6894,0.0828,0.1201,0.4753,0.0069,0.0144,0.7322,0.1095,0.1495,0.7645,0.1016,0.1329,0.7474,0.1055,0.1412,0.0016,1.1541,-0.923,-0.9542,0.9744,3.924,113.0933,10.6345,37.6785,-0.5506,-29.6272,7.9515,2.8198,31.9199,?,-23.9797,1.9789,1.4067,26.3397,?,-0.1324,-0.1636,1.2355,3.7713,7.5597,2.0045,14.2228,57.1493,4.0181,0.4191,0.5079,1.2119,0,0,1,1.1804,1.4305,1.2119,0.1041,62.8659,0.7018,0.4743,0.0747,SINISTRA_PANTALONI
0.3476,0.4876,0.6983,2.4799,-0.4347,5.6181,2.0953,1.4475,5.4364,0.3717,10.1788,0.9983,0.9991,4.2806,0.6608,11.6988,2.0117,1.4183,5.2117,0.6501,0.0619,0.0341,0.0297,0.5519,0.4802,0.8701,0.4824,0.6989,0.4923,1.4488,1.0206,0.7044,0.2327,0.4884,0.2424,2.099,1.0416,0.4962,-0.2336,-0.0901,-0.0776,0.3856,0.3321,0.8612,0.1998,0.137,0.116,0.6855,0.5808,0.8473,0.4562,0.5793,0.4758,1.27,1.0431,0.8213,0.0307,16.4363,0.8941,0.4063,0.7114,0.5753,0.8689,0.9039,-0.1116,0.0012,0.0347,0.1586,?,-0.6763,0.0001,0.0107,0.6953,?,-0.4579,0.0003,0.0161,0.4814,?,0.1651,0.2438,1.477,3.2326,2.154,0.6663,10.4498,4.6397,0.444,0.2281,0.3294,1.4441,1,1,1,0.2281,0.3294,1.4441,0.0022,1.2458,-0.8755,0.7026,-0.8874,-39.1662,0.4892,0.6994,40.6799,?,-2.7928,2.0213,1.4217,5.3391,-5.3618,22.4213,0.2225,0.4717,1.86,0.9201,14.0241,-1.7468,-0.1246,0.492,1.4829,3.0144,0.242,2.199,9.0864,9.0404,-1.8993,-0.2101,0,0,0.0361,7.6193,21.8704,2.8704,0.1193,64.4727,-0.7613,0.3051,-0.2155,SINISTRA_PANTALONI
-0.1671,4.4384,2.1068,11.0557,-0.791,3.0164,14.3381,3.7866,18.4596,-0.7887,9.4836,8.9212,2.9868,23.226,-0.0897,10.7804,10.5464,3.2475,21.3917,0.0258,-0.0554,-0.0176,-0.0155,0.3181,0.2798,0.8797,0.5564,0.7053,0.6487,1.2678,1.166,0.9197,0.3096,0.4975,0.4209,1.6072,1.3595,0.8459,0.5999,2.5529,-8.6115,4.2556,-14.3552,-3.3733,0.5981,0.2896,0.2811,0.4842,0.47,0.9706,0.5989,0.476,0.5168,0.7948,0.8629,1.0857,0.0268,15.2576,-0.2562,-0.0355,-0.1651,0.2647,0.3613,0.955,0.0258,0.0062,0.0785,0.2795,-1.2371,0.1022,0.006,0.0772,0.4498,-1.4742,0.4808,0.5733,0.7572,1.9818,-1.0013,0.2524,0.0537,0.2126,1.0172,0.1037,0.1019,1.0347,0.0107,0.0104,0.5768,0.1559,0.2703,0.6873,0.1262,0.1836,0.6215,0.141,0.2269,0.0013,1.091,0.7381,0.952,0.836,15.4514,418.9251,20.4677,65.2786,-1.1847,-28.1536,30.9692,5.565,40.6189,?,-28.8841,5.2917,2.3004,32.4585,?,-0.5488,-0.5349,0.9747,3.6779,8.8976,2.4192,13.5272,79.1672,5.8525,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.1161,81.7092,-0.0776,0.2162,-0.7182,SINISTRA_PANTALONI
0.1236,1.3323,1.1543,4.5473,-0.6713,5.8555,3.8365,1.9587,7.5821,0.3097,10.0526,2.4153,1.5541,8.7397,0.4576,11.809,3.4876,1.8675,8.9296,0.477,0.0211,0.0123,0.0105,0.5825,0.4958,0.8513,0.5893,0.7427,0.6181,1.2603,1.0488,0.8322,0.3473,0.5516,0.382,1.5884,1.1001,0.6925,-0.5369,-0.2477,-0.2243,0.4613,0.4178,0.9056,0.2477,0.1688,0.1594,0.6816,0.6434,0.9438,0.5997,0.5203,0.5092,0.8675,0.8491,0.9787,0.0314,16.8898,0.575,0.0492,0.3702,0.1748,0.6991,0.8226,-0.0855,0.0024,0.0488,0.1966,-3.6394,-0.7279,0.0002,0.0139,0.7535,?,-0.4273,0.0012,0.0342,0.4726,?,0.1174,0.2,1.7036,3.4981,1.4282,0.4083,12.237,2.0397,0.1667,0.2047,0.3263,1.5942,0,0,1,0.2609,0.416,1.5942,0.0023,1.243,-0.8058,0.6832,-0.255,-38.7884,2.6986,1.6427,41.8198,?,-2.5471,2.6257,1.6204,5.5786,?,24.6673,2.2019,1.4839,6.9,0.7427,15.2288,-1.5725,-0.1033,1.0138,1.1071,1.092,1.0278,1.2256,1.1925,7.4964,-2.0995,-0.2801,1,0,0,7.4964,6.0608,0.8085,0.1241,66.0028,-0.5331,0.8109,-0.598,SINISTRA_PANTALONI
0.3228,4.1313,2.0326,15.2924,-0.6896,6.966,16.3786,4.0471,22.9491,-0.2447,9.6052,9.013,3.0022,14.8923,0.1377,12.5881,11.9526,3.4572,19.063,0.202,0.0463,0.0336,0.0256,0.7252,0.5534,0.763,0.5022,0.677,0.5879,1.348,1.1706,0.8684,0.2522,0.4584,0.3456,1.8172,1.3703,0.7541,1.3835,-2.6247,-1.2938,-1.8972,-0.9352,0.4929,0.4909,0.5241,0.3789,1.0676,0.7719,0.723,0.6664,1.0269,0.8022,1.541,1.2039,0.7812,0.0312,18.3915,-0.1769,-0.1719,-0.3309,0.0316,0.4215,0.8977,-0.0352,0.0239,0.1544,0.4369,-4.3759,0.3013,0.0046,0.0681,0.3282,0.2873,0.8628,0.0049,0.0698,0.3155,0.6547,-0.1167,-0.0408,0.3492,2.2691,2.2129,0.9753,5.1486,4.897,0.9511,-2.6876,-0.5943,0.2211,0.1765,0.0889,0.5039,1.3312,1.3847,1.0401,0.0024,1.2813,-0.3741,0.856,0.113,18.4212,24.0309,4.9021,20.7001,0.3989,-25.2921,27.4118,5.2356,30.8395,-31.132,-13.0726,26.3979,5.1379,17.6987,?,-0.7283,-1.4091,1.9347,0.9363,0.9541,1.019,0.8767,0.9103,1.0384,-0.4598,-0.7763,1.6882,35.8824,0,0,0.6712,1.1696,1.7425,0.0892,56.791,0.8876,0.6118,0.2861,SINISTRA_PANTALONI
0.3781,6.8545,2.6181,15.7637,-2.0627,0.9054,15.4773,3.9341,17.0484,-1.5825,9.901,10.974,3.3127,16.4847,0.2067,10.8673,14.1993,3.7682,17.6701,0.2036,0.4176,0.0382,0.0348,0.0914,0.0833,0.9111,0.6655,0.7903,0.6948,1.1876,1.044,0.8791,0.4429,0.6246,0.4827,1.4104,1.09,0.7729,1.0163,-2.4723,-2.3504,-2.4328,-2.3128,0.9507,0.7797,0.2477,0.232,0.3177,0.2975,0.9365,0.9246,0.9563,0.8921,1.0342,0.9648,0.9329,0.0575,15.0548,-0.013,-0.5141,-0.535,-0.2889,-0.4075,0.9692,-0.0521,0.0442,0.2103,0.682,-5.0541,0.1391,0.0038,0.0613,0.2318,0.2337,0.7991,0.0336,0.1833,0.6808,0.2432,-0.3749,-0.0653,0.174,3.4332,1.1477,0.3343,11.787,1.3171,0.1117,-8.0537,-2.6026,0.3232,0.3725,0.1252,0.3362,2.9429,1.0019,0.3404,0.0047,1.0802,-0.9585,0.9018,-0.8876,36.3996,18.5641,4.3086,19.6875,0.5882,-10.2551,255.0923,15.9716,67.0625,-0.4965,-21.5043,282.5492,16.8092,61.5625,-1.5321,-3.5494,-1.6927,0.4769,0.2698,0.2563,0.9502,0.0728,0.0657,0.9028,-1.264,-0.755,0.5973,1.0669,1.9666,1.8432,0.2936,0.3198,1.0893,0.2515,80.0332,0.2945,0.5072,0.9476,SINISTRA_PANTALONI
-0.4069,4.7941,2.1895,12.6563,-0.8902,5.4719,25.1889,5.0189,25.652,-0.1777,9.9658,13.2082,3.6343,30.3703,-0.008,12.3082,21.1232,4.596,28.9409,0.0638,-0.0744,-0.0408,-0.0331,0.5491,0.4446,0.8097,0.4363,0.6025,0.4764,1.381,1.092,0.7908,0.1903,0.363,0.227,1.9071,1.1925,0.6253,1.5396,24.755,-3.0226,16.0788,-1.9633,-0.1221,0.3074,0.2222,0.2166,0.7229,0.7046,0.9747,0.4934,0.4167,0.4373,0.8446,0.8864,1.0494,0.0309,17.6665,0.4681,-0.0781,0.1394,0.3122,0.7116,0.8539,-0.2081,0.14,0.3742,1.1651,-0.9265,-0.1349,0.1218,0.349,1.1385,-1.0037,-0.24,0.5431,0.737,1.9029,-0.998,1.5432,0.8672,0.5619,1.0722,0.5077,0.4736,1.1495,0.2578,0.2243,0.9825,0.5895,0.6,1.0644,0.635,0.5966,1.0234,0.6123,0.5983,0.0009,1.5096,0.9617,0.8707,0.8386,-20.9008,593.1559,24.3548,70.1385,-1.9975,-30.6386,118.2461,10.8741,45.1187,?,8.993,519.5818,22.7943,65.8173,-0.7303,0.6822,-2.3241,-3.4069,2.2397,1.0685,0.4771,5.0163,1.1416,0.2276,1.0359,1.6826,1.6242,0,0.6151,0,1.5545,1.0657,0.6855,0.1037,83.1835,-0.7023,-0.5616,0.4049,SINISTRA_PANTALONI
-0.5267,5.5974,2.3659,11.823,-1.0634,5.5706,17.2854,4.1576,18.4351,-0.3021,9.5969,11.1386,3.3374,24.0447,0.0703,12.0248,12.8347,3.5826,22.5126,0.1503,-0.0945,-0.0549,-0.0438,0.5805,0.4633,0.7981,0.5691,0.7089,0.6604,1.2457,1.1605,0.9316,0.3238,0.5025,0.4361,1.5519,1.3468,0.8678,1.4245,-3.3502,-1.5302,-2.3519,-1.0742,0.4568,0.4047,0.2215,0.2163,0.5474,0.5344,0.9762,0.6413,0.4917,0.5252,0.7667,0.8189,1.0681,0.0303,17.494,0.0427,-0.1221,-0.1049,0.2186,0.6331,0.8654,-0.1381,0.0822,0.2867,1.1247,-0.9708,-0.0335,0.1076,0.328,1.1569,-0.9538,-0.0548,0.702,0.8378,1.902,-1.0013,4.122,2.5216,0.6118,0.8741,0.3422,0.3915,0.764,0.1171,0.1532,0.981,0.5822,0.5935,0.9638,0.6005,0.623,0.9722,0.5913,0.6082,0.0004,1.3918,0.9654,0.7825,0.8716,-7.5057,786.7415,28.0489,72.1786,-1.3822,-33.9121,32.9129,5.737,45.4193,?,-2.2703,334.3059,18.284,59.2178,-0.7657,0.2213,3.306,14.937,4.8891,1.5341,0.3138,23.9038,2.3534,0.0985,0.9221,1.6309,1.7687,0,0.9034,0,1.5892,1.2189,0.767,0.0948,77.2036,-0.2361,-0.585,-0.0843,SINISTRA_PANTALONI
0.2894,1.4824,1.2175,5.4308,-0.3718,8.2894,4.0575,2.0143,8.4808,0.3775,9.7988,3.0448,1.7449,8.6666,0.4532,12.9727,5.1091,2.2603,9.1683,0.4956,0.0349,0.0295,0.0223,0.846,0.639,0.7553,0.6044,0.6978,0.5387,1.1544,0.8912,0.772,0.3653,0.4869,0.2901,1.3326,0.7942,0.596,-0.2862,-0.2049,-0.1634,0.7159,0.5709,0.7975,0.2906,0.2498,0.2178,0.8595,0.7495,0.872,0.6404,0.6266,0.5923,0.9786,0.925,0.9453,0.0343,19.0553,0.768,0.0318,0.5108,0.3975,0.8517,0.8164,-0.0851,0.0011,0.0337,0.1512,?,-0.7197,0,0.006,0.7305,?,-0.5404,0.0003,0.0175,0.5903,?,0.1183,0.1575,1.3317,5.6196,1.9232,0.3422,31.5802,3.6989,0.1171,0.207,0.2561,1.2376,1,1,1,0.207,0.2561,1.2376,0.0024,1.3452,-0.5738,-0.275,-0.1178,-34.9682,1.4584,1.2077,37.0193,?,-22.1156,16.4467,4.0555,28.7399,?,33.9049,1.0802,1.0393,4.0192,0.8876,1.5812,-1.0314,-0.6523,0.2978,1.162,3.9021,0.0887,1.3502,15.2262,1.2881,-1.1663,-0.9055,1,0,0,1.2881,9.2107,7.1507,0.143,90.9888,-0.6847,0.1845,0.481,SINISTRA_PANTALONI
0.2377,1.2034,1.097,4.8107,-0.3546,6.6897,3.0116,1.7354,8.6466,0.2853,10.0183,4.1077,2.0267,8.6303,0.4381,12.1729,5.3178,2.306,10.7852,0.4336,0.0355,0.0237,0.0195,0.6678,0.5496,0.823,0.6321,0.5413,0.4757,0.8562,0.7525,0.8789,0.3996,0.293,0.2263,0.7332,0.5663,0.7724,-0.3648,-0.1872,-0.1525,0.5131,0.4182,0.815,0.2935,0.2312,0.1865,0.7878,0.6354,0.8066,0.5564,0.5574,0.446,1.0019,0.8017,0.8002,0.033,17.577,0.5843,-0.1606,0.1596,0.4084,0.7426,0.9124,-0.1774,0.0019,0.0431,0.2515,?,-0.7103,0.0002,0.0154,0.73,?,-0.5064,0.001,0.0311,0.5801,?,0.2497,0.3503,1.4027,2.7958,1.3856,0.4956,7.8164,1.9199,0.2456,0.3446,0.4337,1.2585,1,1,1,0.3446,0.4337,1.2585,0.0024,1.394,-0.882,0.74,-0.6085,-37.6918,4.7181,2.1721,41.5192,?,-8.9023,21.7261,4.6611,20.2194,?,34.2826,2.7564,1.6603,4.9194,0.8654,4.2339,-1.0994,-0.2597,0.466,1.3083,2.8075,0.2172,1.7117,7.8819,2.0534,-1.3131,-0.6395,1,0,0,2.0534,8.4398,4.1101,0.1417,80.8767,-0.688,0.8535,-0.6241,SINISTRA_PANTALONI
0.371,0.9771,0.9885,4.2354,-0.3737,7.5208,2.8008,1.6736,6.9704,0.4026,9.8944,2.7094,1.646,7.4819,0.4982,12.5235,4.2463,2.0607,8.4204,0.5269,0.0493,0.0375,0.0296,0.7601,0.6005,0.7901,0.5906,0.6005,0.4797,1.0167,0.8122,0.7988,0.3489,0.3606,0.2301,1.0337,0.6596,0.6381,-0.2452,-0.1551,-0.1229,0.6325,0.5011,0.7921,0.2642,0.2068,0.1732,0.7826,0.6556,0.8378,0.6076,0.5661,0.503,0.9316,0.8278,0.8885,0.0327,18.1888,0.6181,0.0492,0.3597,0.5184,0.8349,0.902,-0.0976,0.0027,0.0521,0.1846,?,-0.7345,0.0002,0.0148,0.7575,?,-0.4989,0.0003,0.0187,0.5397,?,0.1328,0.1955,1.4722,3.5284,2.7839,0.789,12.4498,7.7503,0.6225,0.2437,0.342,1.4034,1,1,1,0.2437,0.342,1.4034,0.0024,1.331,-0.5794,0.7192,-0.4305,-35.6021,4.6058,2.1461,39.119,?,-11.8159,8.0911,2.8445,17.7597,?,35.2146,4.0563,2.014,5.8197,0.8453,3.0131,-1.011,-0.3355,0.7545,1.0656,1.4123,0.5692,1.1355,1.9947,2.2027,-1.2302,-0.5585,1,0,0,2.2027,6.7218,3.0517,0.1354,82.6327,-0.5909,0.9431,-0.5816,SINISTRA_PANTALONI
