@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.5069,23.5972,4.8577,17.029,-1.1149,6.2372,2.5266,1.5895,7.4786,0.3634,1.5069,23.5972,4.8577,17.029,-1.1149,9.1199,9.9925,3.1611,12.8515,0.257,0.2416,1,0.1652,4.139,0.6839,0.1652,3.056,1,1.5367,0.3272,0.5028,1.5367,9.3394,1,2.3615,0.1071,0.2529,2.3615,-2.103,1,-2.0195,-0.4755,0.9603,-2.0195,0.6854,1,0.4655,1.4589,0.6792,0.4655,2.277,1,1.3251,0.4392,0.5819,1.3251,0.0659,14.8855,-0.3522,1,0.2813,-0.3522,0.6639,0.2813,1.3619,13.4827,3.6719,10.107,-0.5098,7.1018,3.2149,1.793,5.2964,0.4574,3.9292,11.8083,3.4363,8.3071,0.0432,0.1918,0.3466,1.8075,2.0479,1.0686,0.5218,4.1939,1.1418,0.2723,-0.7644,-9.1014,11.907,0.6858,0.771,1.1243,1.9083,1.2167,0.6376,0.0823,14.323,0.3485,-0.7723,-0.8608,?,?,?,?,?,PANTALONI
-0.1207,3.2469,1.8019,7.9028,-0.5837,-9.3476,4.6771,2.1627,15.827,?,-0.1207,3.2469,1.8019,7.9028,-0.5837,9.6851,4.778,2.1859,11.4255,0.2821,0.0129,1,-0.0125,77.4475,-0.9652,-0.0125,0.8332,1,0.8243,1.2002,0.9894,0.8243,0.6942,1,0.6796,1.4405,0.9789,0.6796,0.184,1,-0.6488,5.4336,-3.5254,-0.6488,0,1,0.3135,0,0,0.3135,0.4993,1,0.6917,2.0027,1.3852,0.6917,0.0926,12.1516,0.3956,1,-0.2738,0.3956,-0.9738,-0.2738,-0.2872,0.2661,0.5159,1.9513,-2.0078,-9.4368,0.0769,0.2773,9.8019,?,-2.2714,1.6008,1.2652,4.1795,-18.2293,0.0304,0.1265,4.1546,1.8603,0.4077,0.2192,3.4608,0.1663,0.048,0.1329,0.3288,2.4739,0,2.9848,0,0.1991,0.4669,2.3453,0.0961,12.2278,-0.864,0.8869,-0.9515,?,?,?,?,?,PANTALONI
-9.3993,4.9831,2.2323,14.1774,?,-1.1122,3.5524,1.8848,8.9026,-3.0086,-9.3993,4.9831,2.2323,14.1774,?,13.4531,10.464,3.2348,16.5876,0.1991,8.4513,1,-0.6987,0.1183,-0.0827,-0.6987,1.1844,1,0.6901,0.8443,0.5827,0.6901,1.4027,1,0.4762,0.7129,0.3395,0.4762,2.1218,1,-3.4391,0.4713,-1.6208,-3.4391,0,1,0,0,0.1072,0,1.5925,1,0.8547,0.6279,0.5367,0.8547,0.1347,20.469,0.5064,1,-0.9975,0.5064,-0.5547,-0.9975,-9.3466,0.2006,0.4479,9.8047,?,-1.427,2.0646,1.4369,5.0843,?,-0.1062,4.4985,2.121,6.4405,-1.059,6.5498,88.0192,13.4385,0.3117,0.2112,0.6775,0.0972,0.0446,0.459,1.9284,2.9598,1.5348,1,0,0,1.9284,1.5223,0.7894,0.0955,12.5858,-0.9649,0.1432,-0.2448,?,?,?,?,?,PANTALONI
-8.0928,17.632,4.199,24.9272,-3.7256,-4.3178,16.6605,4.0817,19.0834,-3.2151,-8.0928,17.632,4.199,24.9272,-3.7256,13.0588,31.0221,5.5698,27.6306,0.0362,1.8743,1,-0.6197,0.5335,-0.3306,-0.6197,1.0287,1,0.7539,0.9721,0.7328,0.7539,1.0583,1,0.5684,0.9449,0.5371,0.5684,1.3501,1,-18.9292,0.7407,-14.0204,-18.9292,1.1651,1,0.184,0.8583,0.1579,0.184,1.3062,1,0.9022,0.7656,0.6907,0.9022,0.1223,21.1133,0.246,1,-0.9127,0.246,-0.5093,-0.9127,-8.7034,1.4854,1.2188,9.7504,?,-3.5946,4.9993,2.2359,8.7378,?,0.0964,1.0373,1.0185,3.5524,-1.3248,2.4212,-90.3175,-37.3026,0.5451,1.1967,2.1954,0.2971,1.432,4.8198,1.1159,4.8166,4.3164,1,0,0,1.1159,2.7447,2.4597,0.0942,13.1871,-0.9231,-0.8857,0.9151,?,?,?,?,?,PANTALONI
6.3759,21.7862,4.6676,17.5838,-0.1275,2.2468,7.2494,2.6925,10.964,-0.4538,6.3759,21.7862,4.6676,17.5838,-0.1275,10.2709,31.6835,5.6288,19.1839,0.138,2.8378,1,0.6208,0.3524,0.2188,0.6208,1.7336,1,0.8292,0.5768,0.4783,0.8292,3.0053,1,0.6876,0.3327,0.2288,0.6876,0.5812,1,-0.6476,1.7206,-1.1142,-0.6476,2.0678,1,0.7007,0.4836,0.3389,0.7007,1.6038,1,0.9166,0.6235,0.5715,0.9166,0.1021,16.0524,-0.083,1,0.9658,-0.083,0.0832,0.9658,5.6909,9.1385,3.023,9.626,-0.0261,2.9502,4.089,2.0221,6.2984,-0.049,5.9259,6.7272,2.5937,7.3614,0.1799,1.929,0.9604,0.4979,1.495,1.1655,0.7796,2.2349,1.3584,0.6078,0.8314,-0.1514,-0.1821,1.5624,1.0451,0.6689,1.5283,1.3076,0.8556,0.0959,14.6215,-0.5098,-0.8086,-0.0042,?,?,?,?,?,PANTALONI
6.012,27.0591,5.2018,32.7206,-0.4823,6.0675,23.7848,4.877,29.031,-0.1097,6.012,27.0591,5.2018,32.7206,-0.4823,12.4245,32.6373,5.7129,32.3022,0.0986,0.9909,1,0.4839,1.0092,0.4883,0.4839,1.0666,1,0.9105,0.9375,0.8537,0.9105,1.1377,1,0.8291,0.879,0.7288,0.8291,3.7112,1,-3.0137,0.2695,-0.8121,-3.0137,0.8437,1,0.616,1.1852,0.7301,0.616,1.1271,1,1.013,0.8872,0.8987,1.013,0.1123,20.0142,-0.3427,1,0.393,-0.3427,0.5041,0.393,5.8648,4.0297,2.0074,5.7981,0.3423,6.6281,6.8498,2.6172,8.6452,0.0692,-0.3497,6.8543,2.6181,8.5209,-0.5979,0.8848,-16.7689,-18.9513,0.767,0.7667,0.9997,0.5883,0.5879,0.9993,4.6942,-0.9464,-0.2016,0.9491,1.6531,1.7417,0.6707,0.6804,1.0146,0.0952,14.6398,-0.8771,0.7989,-0.9455,?,?,?,?,?,PANTALONI
7.5123,0.3197,0.5654,2.6672,0.7068,6.3295,0.1187,0.3445,1.4187,0.7982,7.5123,0.3197,0.5654,2.6672,0.7068,12.3712,0.6417,0.8011,3.754,0.7432,1.1869,1,0.6072,0.8426,0.5116,0.6072,1.6414,1,0.7059,0.6092,0.43,0.7059,2.6941,1,0.4982,0.3712,0.1849,0.4982,1.1457,1,0.592,0.8728,0.5167,0.592,1.2939,1,0.6224,0.7729,0.4811,0.6224,1.88,1,0.7105,0.5319,0.3779,0.7105,0.1359,21.354,0.5769,1.0001,0.9833,0.5769,0.7157,0.9833,7.2617,0.0152,0.1232,0.4047,0.9462,6.5482,0.0196,0.14,0.4635,0.9309,-0.715,0.0126,0.1123,0.8444,?,1.109,-10.1568,-9.1588,0.8799,1.097,1.2467,0.7743,1.2035,1.5542,1.1397,-8.4308,-7.3971,1.1213,0,0,0.8731,0.4793,0.5489,0.1077,14.5249,-0.9962,-0.0319,0.1119,?,?,?,?,?,PANTALONI
7.6683,0.4641,0.6813,2.9564,0.6812,6.0469,0.1765,0.4202,1.8424,0.7358,7.6683,0.4641,0.6813,2.9564,0.6812,12.4282,0.814,0.9022,4.0015,0.7242,1.2681,1,0.617,0.7886,0.4865,0.617,1.6214,1,0.7551,0.6168,0.4657,0.7551,2.6289,1,0.5702,0.3804,0.2169,0.5702,1.2308,1,0.6012,0.8125,0.4885,0.6012,1.3296,1,0.6392,0.7521,0.4807,0.6392,1.6047,1,0.7388,0.6232,0.4604,0.7388,0.1335,21.3835,0.1871,1,0.9738,0.1871,0.4053,0.9738,7.3766,0.017,0.1306,0.414,0.9458,6.4541,0.0237,0.1538,0.4833,0.9271,0.0199,0.0598,0.2446,0.7724,-0.4394,1.1429,370.0233,323.7483,0.8489,0.5339,0.6289,0.7207,0.285,0.3955,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8567,0.536,0.6257,0.1054,14.0297,-0.9995,0.3085,-0.3308,?,?,?,?,?,PANTALONI
3.172,17.5227,4.186,16.7021,-0.2098,7.0928,2.5775,1.6055,6.5935,0.3778,3.172,17.5227,4.186,16.7021,-0.2098,9.8698,10.64,3.2619,14.2528,0.2906,0.4472,1,0.3214,2.2361,0.7186,0.3214,2.6073,1,1.2833,0.3835,0.4922,1.2833,6.7983,1,1.6469,0.1471,0.2422,1.6469,-0.7233,1,-0.4961,-1.3826,0.6858,-0.4961,1.3028,1,0.6872,0.7676,0.5275,0.6872,2.5331,1,1.1719,0.3948,0.4626,1.1719,0.0839,14.6134,-0.7913,1,0.8402,-0.7913,-0.4576,0.8402,3.5911,5.7133,2.3902,6.452,0.1742,7.7929,0.8232,0.9073,3.2232,0.6464,3.4638,4.075,2.0187,5.651,0.0035,0.4608,1.0368,2.2498,2.6345,1.1841,0.4495,6.9406,1.402,0.202,0.231,67.8731,293.7836,0.8571,1.3778,1.6075,2.0017,1.1417,0.5704,0.0925,14.8478,-0.8541,-0.9331,0.6566,?,?,?,?,?,PANTALONI
6.0988,8.3237,2.8851,12.6755,0.1065,5.3956,7.4251,2.7249,11.6936,-0.0477,6.0988,8.3237,2.8851,12.6755,0.1065,10.7296,12.4516,3.5287,18.4254,0.1221,1.1303,1,0.5684,0.8847,0.5029,0.5684,1.0588,1,0.8176,0.9445,0.7722,0.8176,1.121,1,0.6685,0.8921,0.5963,0.6685,-2.8366,1,0.5892,-0.3525,-0.2077,0.5892,1.271,1,0.6759,0.7868,0.5318,0.6759,1.084,1,0.6879,0.9225,0.6346,0.6879,0.1094,17.6164,-0.1961,1,0.886,-0.1961,0.2301,0.886,5.836,0.8046,0.897,3.4914,0.5443,6.0819,1.6865,1.2986,4.8084,0.4522,4.5555,1.8996,1.3783,4.5799,0.2242,0.9596,1.2811,1.3351,0.6907,0.6508,0.9422,0.4771,0.4236,0.8878,1.0507,3.1504,2.9984,0.8729,1.2977,1.4867,0.7261,0.7623,1.0499,0.103,16.4735,-0.8651,0.4177,-0.7908,?,?,?,?,?,PANTALONI
4.1686,37.7707,6.1458,23.3276,-0.2127,4.7335,8.4141,2.9007,11.7531,-0.2447,4.1686,37.7707,6.1458,23.3276,-0.2127,9.7454,46.1428,6.7928,27.145,0.0543,0.8807,1,0.4277,1.1355,0.4857,0.4277,2.1187,1,0.9047,0.472,0.427,0.9047,4.489,1,0.8186,0.2228,0.1823,0.8186,1.7711,1,-2.6232,0.5646,-1.4811,-2.6232,2.0371,1,0.6701,0.4909,0.329,0.6701,1.9848,1,0.8594,0.5038,0.433,0.8594,0.0804,15.3371,0.3489,1,0.9277,0.3489,0.5965,0.9277,3.6292,6.09,2.4678,6.7903,-0.0034,6.0509,0.4285,0.6546,2.4031,0.6703,5.9462,4.512,2.1242,6.1585,0.2359,0.5998,0.6103,1.0176,3.7698,1.1618,0.3082,14.2111,1.3497,0.095,-0.0047,-0.0122,2.5694,0.9284,0.8396,0.9043,2.8256,1.1026,0.3902,0.0982,15.6279,0.4459,-0.8605,-0.7737,?,?,?,?,?,PANTALONI
4.0137,14.9829,3.8708,17.0292,-0.1659,1.4728,5.6976,2.387,11.6186,-0.5056,4.0137,14.9829,3.8708,17.0292,-0.1659,6.7581,24.3804,4.9377,21.2016,0.0334,2.7252,1,0.5939,0.3669,0.2179,0.5939,1.6216,1,0.7839,0.6167,0.4834,0.7839,2.6297,1,0.6145,0.3803,0.2337,0.6145,0.6211,1,-3.3115,1.61,-5.3317,-3.3115,1.8927,1,0.6659,0.5283,0.3518,0.6659,1.4657,1,0.8032,0.6823,0.548,0.8032,0.0631,10.6288,0.3343,1,0.9611,0.3343,0.4559,0.9611,3.4913,4.2781,2.0683,8.335,-0.0953,2.3114,2.3658,1.5381,5.5513,0.042,8.3803,1.5863,1.2595,5.0703,0.4502,1.5105,0.4166,0.2758,1.3447,1.6422,1.2213,1.8083,2.697,1.4915,-2.9778,-0.1747,0.0587,1.3132,0.8252,0.6284,1.5014,1.6439,1.0949,0.1007,14.2672,-0.1812,-0.6724,-0.5493,?,?,?,?,?,PANTALONI
8.2911,0.9151,0.9566,4.7798,0.5754,5.3026,0.5185,0.72,2.9743,0.5635,8.2911,0.9151,0.9566,4.7798,0.5754,12.9041,1.4359,1.1983,5.9081,0.6492,1.5636,1,0.6425,0.6396,0.4109,0.6425,1.3285,1,0.7983,0.7527,0.6009,0.7983,1.765,1,0.6373,0.5666,0.3611,0.6373,1.6873,1,0.5925,0.5926,0.3511,0.5925,1.6523,1,0.6684,0.6052,0.4045,0.6684,1.607,1,0.809,0.6223,0.5034,0.809,0.1327,21.8848,-0.2179,1,0.9678,-0.2179,0.0328,0.9678,8.3507,0.0017,0.0408,0.1789,0.9788,5.1298,0.0054,0.0737,0.3205,0.9392,0.0856,0.1079,0.3284,0.9617,-0.5629,1.6279,97.5747,59.9395,0.5537,0.1242,0.2243,0.3065,0.0154,0.0503,1.6701,-23.8685,-14.2918,1.6025,13.7266,8.5659,0.5582,0.186,0.3333,0.101,13.7521,-0.9868,0.2145,-0.3342,?,?,?,?,?,PANTALONI
9.0752,0.5141,0.717,3.3313,0.7048,4.2851,0.1732,0.4162,1.79,0.671,9.0752,0.5141,0.717,3.3313,0.7048,13.5416,0.9072,0.9525,4.0534,0.7547,2.1179,1,0.6702,0.4722,0.3164,0.6702,1.7228,1,0.7528,0.5804,0.4369,0.7528,2.9681,1,0.5666,0.3369,0.1909,0.5666,2.1785,1,0.6378,0.459,0.2928,0.6378,2.074,1,0.683,0.4822,0.3293,0.683,1.861,1,0.8219,0.5373,0.4416,0.8219,0.1395,22.4354,-0.1211,1,0.9882,-0.1211,0.0318,0.9882,8.7293,0.0099,0.0994,0.2764,0.9689,4.4563,0.0369,0.1921,0.544,0.8836,-0.2016,0.0232,0.1524,0.6042,-5.9064,1.9589,-43.303,-22.106,0.5177,0.6527,1.2608,0.268,0.426,1.5896,2.0874,-16.6768,-7.9893,1.9035,101.6602,53.4059,0.5082,0.4575,0.9003,0.1011,13.3982,-0.9992,0.7369,-0.7165,?,?,?,?,?,PANTALONI
8.4231,1.2682,1.1261,5.9664,0.5058,5.2687,0.5272,0.7261,3.0957,0.5754,8.4231,1.2682,1.1261,5.9664,0.5058,13.0658,2.0048,1.4159,7.1955,0.6013,1.5987,1,0.6447,0.6255,0.4032,0.6447,1.551,1,0.7953,0.6447,0.5128,0.7953,2.4057,1,0.6326,0.4157,0.263,0.6326,1.4557,1,0.5627,0.687,0.3866,0.5627,1.656,1,0.669,0.6039,0.404,0.669,1.9273,1,0.8292,0.5189,0.4302,0.8292,0.1401,22.1149,-0.1654,1,0.9696,-0.1654,0.0782,0.9696,8.4559,0.0072,0.0846,0.287,0.9666,4.9562,0.0204,0.143,0.4849,0.9067,-0.1506,0.055,0.2345,0.7804,-1.4967,1.7061,-56.1562,-32.9147,0.5915,0.3606,0.6097,0.3498,0.1301,0.3718,1.7627,-17.7622,-10.0768,1.6535,27.5037,16.6337,0.5919,0.3678,0.6214,0.1054,13.6668,-0.9999,0.6216,-0.6096,?,?,?,?,?,PANTALONI
1.6675,4.2925,2.0718,16.4388,-1.817,9.8903,29.2031,5.404,34.9891,0.1053,1.6675,4.2925,2.0718,16.4388,-1.817,10.5854,29.1172,5.396,36.2311,0.135,0.1686,1,0.1575,5.9312,0.9343,0.1575,0.3834,1,0.384,2.6083,1.0015,0.384,0.147,1,0.1474,6.8032,1.0029,0.1474,-2.5743,1,-1.8756,-0.3885,0.7286,-1.8756,0.1492,1,0.1393,6.7017,0.9337,0.1393,0.4698,1,0.4537,2.1284,0.9657,0.4537,0.1048,14.037,-0.6298,1,-0.5457,-0.6298,0.9856,-0.5457,1.6835,0.477,0.6906,2.3597,0.3074,9.5734,0.0385,0.1961,0.6141,0.937,0.8945,0.3764,0.6136,2.4716,-0.0662,0.1759,1.8821,10.7028,3.5216,1.1256,0.3196,12.4015,1.267,0.1022,0.1147,-6.8217,-59.4996,0.3494,1.4698,4.2062,3.8427,0.9547,0.2484,0.1006,12.1644,-0.963,0.4991,-0.67,?,?,?,?,?,GIACCA
2.8176,10.0502,3.1702,14.4953,-0.2893,6.3256,8.3734,2.8937,12.7267,0.1349,2.8176,10.0502,3.1702,14.4953,-0.2893,8.2184,16.8237,4.1017,18.5061,0.1335,0.4454,1,0.3428,2.245,0.7697,0.3428,1.0956,1,0.7729,0.9128,0.7055,0.7729,1.2002,1,0.5974,0.8332,0.4977,0.5974,-1.6397,1,-1.1407,-0.6099,0.6957,-1.1407,0.7643,1,0.5264,1.3085,0.6888,0.5264,1.139,1,0.7833,0.878,0.6877,0.7833,0.0748,12.8961,0.5332,1,0.8031,0.5332,0.8955,0.8031,2.9299,2.3024,1.5174,4.345,0.0677,6.4021,1.4437,1.2016,3.6359,0.5607,6.3321,2.7297,1.6522,4.7237,0.4528,0.4576,0.4627,1.0111,1.2628,0.9184,0.7273,1.5948,0.8435,0.5289,0.068,0.0807,1.1875,0.563,0.5399,0.9589,1.195,0.9198,0.7697,0.0947,15.6641,0.8618,-0.8949,-0.9884,?,?,?,?,?,GIACCA
4.0507,5.9401,2.4372,12.1982,-0.2385,5.9674,8.1213,2.8498,11.177,0.0845,4.0507,5.9401,2.4372,12.1982,-0.2385,8.8868,9.4517,3.0744,11.7843,0.2342,0.6788,1,0.4558,1.4732,0.6715,0.4558,0.8552,1,0.7928,1.1693,0.927,0.7928,0.7314,1,0.6285,1.3672,0.8592,0.6285,-2.2774,1,-0.6518,-0.4391,0.2862,-0.6518,0.8067,1,0.64,1.2396,0.7933,0.64,1.0914,1,1.0351,0.9163,0.9485,1.0351,0.0844,14.2569,0.0187,1,0.7577,0.0187,0.6235,0.7577,3.9514,0.8641,0.9296,3.9992,0.2236,6.2296,1.0865,1.0423,3.5391,0.5697,6.1782,1.6223,1.2737,5.1565,0.3957,0.6343,0.6396,1.0083,0.8918,0.7298,0.8184,0.7953,0.5326,0.6697,0.2457,0.3411,1.388,0.6262,0.6036,0.964,1.13,0.7756,0.6863,0.0982,16.3591,0.268,-0.5172,-0.9429,?,?,?,?,?,GIACCA
1.6675,4.2925,2.0718,16.4388,-1.817,9.8903,29.2031,5.404,34.9891,0.1053,1.6675,4.2925,2.0718,16.4388,-1.817,10.5854,29.1172,5.396,36.2311,0.135,0.1686,1,0.1575,5.9312,0.9343,0.1575,0.3834,1,0.384,2.6083,1.0015,0.384,0.147,1,0.1474,6.8032,1.0029,0.1474,-2.5743,1,-1.8756,-0.3885,0.7286,-1.8756,0.1492,1,0.1393,6.7017,0.9337,0.1393,0.4698,1,0.4537,2.1284,0.9657,0.4537,0.1048,14.037,-0.6298,1,-0.5457,-0.6298,0.9856,-0.5457,1.6835,0.477,0.6906,2.3597,0.3074,9.5734,0.0385,0.1961,0.6141,0.937,0.8945,0.3764,0.6136,2.4716,-0.0662,0.1759,1.8821,10.7028,3.5216,1.1256,0.3196,12.4015,1.267,0.1022,0.1147,-6.8217,-59.4996,0.3494,1.4698,4.2062,3.8427,0.9547,0.2484,0.1006,12.1644,-0.963,0.4991,-0.67,?,?,?,?,?,GIACCA
