@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.1401,9.6354,3.1041,17.4073,-0.9506,-2.1219,41.5657,6.4471,28.208,-1.9744,10.2644,40.4706,6.3617,26.7922,-0.0989,12.4914,45.5175,6.7467,26.8429,0.0473,0.066,-0.0137,-0.0112,-0.2067,-0.1699,0.8217,0.4815,0.4879,0.4601,1.0134,0.9556,0.9429,0.2318,0.2381,0.2117,1.0271,0.9132,0.8891,0.4531,3.5189,-6.3711,7.7672,-14.0627,-1.8105,0.941,0.366,0.3168,0.389,0.3366,0.8654,0.6171,0.6497,0.6485,1.0528,1.0509,0.9981,0.0549,17.8828,0.3647,-0.3868,-0.3002,-0.3901,-0.5558,0.9359,4.9479,9.3913,3.0645,8.714,0.0404,1.8178,33.9151,5.8237,15.3979,-1.0262,4.601,3.8953,1.9737,6.1477,0.1727,2.722,1.0754,0.3951,0.5262,1.5527,2.9507,0.2769,2.4109,8.7067,-0.047,0.2855,-6.0757,1.1949,1.2219,1.0226,0.5659,1.4174,2.5047,0.0366,15.3293,-0.5647,-0.8652,0.7952,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0433,5.6953,2.3865,11.2332,-0.6187,0.6023,9.3943,3.065,15.3369,-0.6181,9.8091,24.1168,4.9109,21.117,-0.0386,10.8169,18.7841,4.3341,18.5117,0.1062,-0.0719,-0.0044,-0.004,0.0614,0.0557,0.9068,0.7786,0.486,0.5506,0.6241,0.7072,1.1331,0.6062,0.2362,0.3032,0.3895,0.5001,1.2839,0.7328,5.4686,-1.9516,7.4624,-2.6631,-0.3569,0.7322,0.3413,0.3351,0.4662,0.4576,0.9817,0.7324,0.5319,0.6068,0.7263,0.8285,1.1407,0.0512,14.3596,0.2043,-0.3985,-0.3135,0.2449,0.2374,0.9777,3.839,13.6858,3.6994,9.5792,0.0027,4.3024,8.2367,2.87,8.4641,-0.214,6.103,3.7404,1.934,6.2412,0.1877,0.8923,0.629,0.705,1.289,1.9128,1.4839,1.6616,3.6589,2.2021,-0.0172,0.0178,-1.0343,1.3776,1.25,0.9074,1.1317,1.5348,1.3562,0.0437,14.4789,-0.983,-0.8315,0.9133,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.5504,5.5232,2.3502,12.9956,-1.0236,5.4322,26.2998,5.1283,22.3644,-0.4149,9.1158,4.859,2.2043,10.1045,0.2173,11.8198,9.8833,3.1438,15.875,0.2014,0.1013,0.0604,0.0466,0.5959,0.4596,0.7712,0.4583,1.0662,0.7476,2.3265,1.6313,0.7012,0.21,1.1367,0.5588,5.4125,2.661,0.4916,1.0024,-2.3436,-1.6417,-2.338,-1.6378,0.7005,0.4063,0.4975,0.3231,1.2244,0.7951,0.6494,0.5811,1.2861,0.8186,2.2133,1.4088,0.6365,0.0562,17.2937,-0.6483,-0.1188,-0.5499,0.093,0.6411,0.7507,3.1786,11.4826,3.3886,9.0775,0.0229,4.317,7.0463,2.6545,8.847,-0.3561,6.7991,2.649,1.6276,4.9751,0.3786,0.7363,0.4675,0.6349,1.2766,2.082,1.631,1.6296,4.3348,2.66,-0.0916,0.0702,-0.7665,1.4241,1.1604,0.8149,1.0261,1.8246,1.7783,0.0458,14.687,-0.9269,-0.9175,0.9479,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3293,10.7967,3.2858,16.0474,-0.7268,6.9558,24.8665,4.9866,25.7999,-0.2753,9.6081,15.5128,3.9386,15.1703,0.0873,12.9968,23.0657,4.8027,21.1177,0.1014,0.0473,0.0343,0.0253,0.724,0.5352,0.7393,0.6589,0.8343,0.6842,1.2661,1.0383,0.8201,0.4342,0.696,0.4681,1.603,1.0781,0.6725,1.2129,-4.6554,-2.8352,-3.8384,-2.3376,0.609,0.4594,0.5591,0.3955,1.2172,0.8609,0.7073,0.622,1.0578,0.7599,1.7007,1.2217,0.7184,0.0625,19.4739,-0.6482,-0.0636,-0.336,0.3973,0.7625,0.8452,2.541,13.735,3.7061,10.226,-0.0714,5.29,5.2694,2.2955,7.9771,-0.0863,6.3585,2.2932,1.5143,5.6232,0.2777,0.4803,0.3996,0.832,1.6145,2.4473,1.5159,2.6066,5.9894,2.2978,1.0758,-0.3153,-0.2931,1.2997,1.2261,0.9433,1.2819,1.8185,1.4186,0.0455,14.5916,-0.9138,-0.9113,0.913,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.2523,6.8466,2.6166,15.8467,-1.5634,2.4094,15.0308,3.877,24.4451,-0.1339,9.1294,18.2279,4.2694,21.688,-0.025,10.6452,16,4,22.4535,0.1693,0.1047,0.0276,0.0237,0.2639,0.2263,0.8576,0.6749,0.6129,0.6542,0.9081,0.9692,1.0674,0.4555,0.3756,0.4279,0.8246,0.9394,1.1392,3.3485,18.2783,-2.1114,5.4586,-0.6305,-0.1155,0.2867,0.2922,0.2287,1.0189,0.7976,0.7828,0.6483,0.7307,0.7058,1.1271,1.0887,0.9659,0.1016,14.5388,0.3073,-0.592,-0.4022,-0.2618,0.1503,0.8703,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3682,14.5006,3.808,25.0521,-0.345,3.1916,23.5579,4.8536,24.2033,-0.4935,10.3621,25.0493,5.0049,25.6317,0.1244,12.2947,29.6434,5.4446,31.0703,0.1259,0.1154,0.0355,0.0299,0.308,0.2596,0.8428,0.7846,0.7608,0.6994,0.9698,0.8915,0.9193,0.6155,0.5789,0.4892,0.9405,0.7947,0.845,0.8035,-1.7645,-1.4359,-2.1959,-1.787,0.8138,1.1493,0.6363,0.524,0.5536,0.4559,0.8236,1.0351,0.9774,0.8063,0.9443,0.779,0.825,0.113,17.6472,0.4404,0.316,0.3743,-0.1483,0.1233,0.9168,1.685,11.9519,3.4572,10.236,-0.347,2.2058,2.1836,1.4777,6.3013,0.0959,8.3711,4.2544,2.0626,6.6579,0.3182,0.7639,0.2013,0.2635,2.3396,1.6761,0.7164,5.4736,2.8093,0.5132,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.0919,13.27,0.7348,-0.9051,-0.8965,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0267,4.3751,2.0917,10.4876,-1.2182,-3.9797,18.6645,4.3202,23.2002,-3.7548,9.9073,12.7867,3.5759,19.2152,-0.0546,11.8856,8.554,2.9247,12.3381,0.3464,0.0067,-0.0027,-0.0023,-0.4017,-0.3348,0.8336,0.4842,0.5849,0.7152,1.2082,1.4772,1.2226,0.2344,0.3422,0.5115,1.4597,2.182,1.4948,0.3144,5.7945,-0.8807,18.4319,-2.8015,-0.152,0.969,0.2595,0.2505,0.2678,0.2585,0.9652,0.452,0.5458,0.85,1.2074,1.8804,1.5574,0.1112,16.4139,0.6216,0.2322,0.0178,0.3611,-0.3456,0.5951,5.9898,0.6628,0.8141,3.0432,0.6073,-2.7774,0.7724,0.8789,3.762,?,-7.1037,0.5514,0.7425,8.1313,?,-2.1566,-0.8432,0.391,0.9263,1.0964,1.1836,0.8581,1.2021,1.4009,-1.2511,-0.5788,0.4627,0,0,1,0.8089,0.3743,0.4627,0.101,15.871,0.1023,0.9225,-0.2759,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.8418,9.0651,3.0108,14.9527,-1.3172,2.1477,24.3721,4.9368,20.0697,-1.2207,9.2937,10.938,3.3073,12.6885,0.1865,11.1392,11.9865,3.4622,13.8997,0.2276,-0.392,-0.0906,-0.0756,0.2311,0.1928,0.8343,0.6099,0.9104,0.8696,1.4927,1.4259,0.9553,0.3719,0.8288,0.7563,2.2282,2.0333,0.9125,0.7705,-2.9218,-2.0758,-3.7922,-2.6942,0.7105,0.714,0.4137,0.3586,0.5794,0.5023,0.8668,0.745,1.1784,1.0758,1.5817,1.4439,0.9129,0.0987,16.5586,0.4982,-0.063,-0.0271,-0.1427,-0.1301,0.9402,3.1015,9.1502,3.0249,8.2162,0.0661,2.1036,7.7451,2.783,10.5937,-1.7024,7.745,5.2354,2.2881,7.7367,0.1607,1.4744,0.4004,0.2716,1.0869,1.322,1.2163,1.1814,1.7478,1.4794,-0.0871,0.3926,-4.5064,2.2442,0.9544,0.4253,0.7756,1.062,1.3693,0.0887,14.1631,-0.8057,-0.9003,0.9774,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.5899,1.2396,1.1134,3.7098,-0.3485,3.3473,8.058,2.8387,9.7539,-0.6338,9.4971,4.3249,2.0796,7.7499,0.4029,10.608,2.8386,1.6848,6.6379,0.5027,0.1762,0.0621,0.0556,0.3525,0.3155,0.8953,0.3922,0.5354,0.6608,1.365,1.6849,1.2344,0.1538,0.2866,0.4367,1.8632,2.8388,1.5236,0.2533,-0.1833,-0.1429,-0.7235,-0.5639,0.7795,0.4608,0.2119,0.2061,0.4599,0.4473,0.9724,0.3803,0.4787,0.5589,1.2586,1.4694,1.1675,0.1146,14.5474,-0.4568,0.6289,0.569,-0.6499,-0.5495,0.9842,2.3922,4.1518,2.0376,6.502,0.1058,3.258,0.6437,0.8023,2.6191,0.3355,7.6436,1.3548,1.164,3.9336,0.5621,0.7343,0.313,0.4262,2.5396,1.7505,0.6893,6.4496,3.0644,0.4751,0.582,0.1524,0.2619,1.8449,0.8095,0.4388,2.4825,1.6529,0.6658,0.0983,13.2938,-0.99,-0.9565,0.9811,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.4209,2.8717,1.6946,7.944,-0.9577,-1.65,5.1321,2.2654,8.3747,-8.9962,9.4423,9.5866,3.0962,12.3355,0.2425,9.9591,10.4631,3.2347,11.9261,0.2999,-0.2551,0.0446,0.0423,-0.1747,-0.1657,0.9481,0.748,0.5473,0.5239,0.7317,0.7004,0.9572,0.5596,0.2996,0.2745,0.5353,0.4905,0.9162,0.5156,-0.984,-0.7608,-1.9083,-1.4756,0.7732,4.8434,0.2492,0.2382,0.0514,0.0492,0.956,0.9486,0.644,0.6661,0.6789,0.7022,1.0343,0.1103,12.6276,-0.0857,-0.8413,-0.7201,-0.3544,-0.5449,0.9723,1.4521,3.6846,1.9195,6.2578,0.0285,2.4913,0.6645,0.8152,2.8496,0.1921,8.4037,0.9337,0.9663,2.5352,0.7347,0.5829,0.1728,0.2965,2.3547,1.9865,0.8436,5.5445,3.9461,0.7117,0.2709,0.0261,0.0965,1.8261,0.674,0.3691,2.196,2.4684,1.124,0.1021,12.3472,-0.9607,-0.7854,0.8628,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1966,0.5169,0.719,3.2848,-1.578,3.5134,1.2906,1.136,5.1963,0.0561,9.1387,2.2627,1.5042,7.9923,0.3939,9.8945,2.067,1.4377,7.6024,0.4592,-0.0559,-0.0215,-0.0199,0.3845,0.3551,0.9236,0.6329,0.478,0.5001,0.7552,0.7902,1.0463,0.4005,0.2284,0.2501,0.5704,0.6244,1.0947,-6.516,-0.3872,-0.3115,0.0594,0.0478,0.8045,0.2315,0.0966,0.0906,0.4175,0.3916,0.9379,0.6322,0.411,0.4321,0.6502,0.6835,1.0513,0.1113,13.2634,-0.6238,0.3962,0.1928,0.0377,0.2981,0.9604,2.4634,3.0905,1.758,5.5469,0.0743,2.3542,0.1092,0.3305,0.9199,0.6729,7.9211,0.5088,0.7133,3.2969,0.644,1.0464,0.311,0.2972,5.3197,2.4647,0.4633,28.2989,6.0746,0.2147,0.2353,0.0747,0.3173,2.1306,0.647,0.3037,6.0297,1.6825,0.279,0.098,12.7387,-0.9454,-0.8147,0.6122,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.5877,4.5169,2.1253,7.8882,-0.8598,-1.5023,9.6203,3.1017,13.5734,-1.5494,9.7063,9.1409,3.0234,11.8108,0.1864,10.6795,6.0414,2.4579,9.4033,0.3526,-0.3912,0.0605,0.055,-0.1548,-0.1407,0.9089,0.6852,0.7029,0.8647,1.0259,1.2619,1.2301,0.4695,0.4941,0.7476,1.0524,1.5924,1.513,0.4421,-1.3477,-0.7119,-3.0485,-1.6104,0.5283,0.7966,0.2922,0.292,0.3668,0.3665,0.9994,0.5812,0.6679,0.8389,1.1492,1.4435,1.256,0.1131,14.0907,-0.5688,-0.8437,-0.8113,0.5116,0.3442,0.9365,2.6359,4.251,2.0618,7.0273,0.0774,1.0124,0.6117,0.7821,2.2031,-0.1146,8.3452,2.6582,1.6304,5.5605,0.4663,2.6037,0.3159,0.1213,2.6362,1.2646,0.4797,6.9496,1.5992,0.2301,-2.6034,0.1214,-0.0466,3.8538,0.7312,0.1897,3.1897,1.2638,0.3962,0.1013,12.0413,-0.8953,-0.9178,0.8396,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5888,0.4553,0.6748,2.7427,-2.0409,3.805,3.2886,1.8135,7.8522,0.1023,9.2561,0.6214,0.7883,3.1765,0.701,10.1735,1.3656,1.1686,5.5538,0.5778,-0.1547,-0.0636,-0.0579,0.4111,0.374,0.9098,0.3721,0.856,0.5774,2.3004,1.5519,0.6746,0.1384,0.7327,0.3334,5.2921,2.4082,0.4551,-2.0578,-0.2472,-0.2422,0.1201,0.1177,0.9799,0.1031,0.0849,0.0686,0.8233,0.6649,0.8077,0.3493,0.8634,0.4938,2.472,1.4139,0.572,0.1152,13.796,-0.2924,0.087,-0.1678,0.2016,0.7722,0.7704,2.3617,3.6759,1.9173,5.5215,0.0255,2.9124,0.2384,0.4883,1.4082,0.6173,7.7997,3.4366,1.8538,5.9609,0.366,0.8109,0.3028,0.3734,3.9265,1.0342,0.2634,15.4174,1.0696,0.0694,0.0636,0.042,0.66,1.5398,0.6026,0.3914,3.9209,0.9263,0.2362,0.0995,13.0738,0.983,-0.9648,-0.9067,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5903,0.0123,0.1111,0.8513,?,9.2555,0.0488,0.221,0.9114,0.9058,9.6004,0.0095,0.0976,0.4582,0.9535,13.3499,0.0317,0.178,0.774,0.9435,-0.0638,-0.0615,-0.0442,0.9641,0.6933,0.7191,0.5027,1.1375,0.6239,2.2628,1.2411,0.5485,0.2527,1.2939,0.3892,5.1202,1.5403,0.3008,-0.0971,-0.0906,-0.0658,0.9332,0.6778,0.7264,0,0,0,0.9823,0.7061,0.7188,0.934,1.8578,1.0999,1.9891,1.1776,0.592,0.1335,19.4462,0.3589,-0.2231,0.1926,0.1743,0.9159,0.5512,-7.7699,0.0054,0.0735,7.9224,?,5.312,0.0125,0.1117,0.381,0.9303,2.762,0.0002,0.0144,0.0457,0.9836,-1.4627,-2.8131,1.9232,0.6579,5.0915,7.7388,0.4329,25.9237,59.889,-1.5584,-2.8962,1.8585,0,0,1.965,20.7961,173.528,8.3443,0.0981,15.844,0.9985,-0.3797,-0.4363,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5141,0.0078,0.0881,0.8074,?,10.8907,0.0189,0.1373,0.6906,0.9385,9.6171,0.0122,0.1105,0.4837,0.9509,14.5386,0.029,0.1702,0.827,0.9447,-0.0472,-0.0535,-0.0354,1.1324,0.7491,0.6615,0.6416,0.797,0.5176,1.2422,0.8067,0.6494,0.4117,0.6352,0.2679,1.543,0.6507,0.4217,-0.0766,-0.0862,-0.0572,1.1254,0.7466,0.6635,0,0,0,1.1402,0.7515,0.6591,1.1691,1.6691,0.9763,1.4276,0.8351,0.585,0.1454,21.0219,0.3704,0.169,0.2772,0.8906,0.9811,0.9633,-6.8079,0.0008,0.028,6.8553,?,6.3238,0.0014,0.038,0.128,0.9799,3.1458,0.0003,0.0167,0.0581,0.9818,-1.0766,-2.1641,2.0102,0.7381,1.6762,2.271,0.5448,2.8096,5.1572,-1.0962,-2.1937,2.0011,0,0,2.0048,53.5639,118.0335,2.2036,0.0981,16.2774,0.9995,-0.9193,-0.9488,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.229,0.2425,0.4924,3.4323,-0.158,7.226,3.9006,1.975,9.5907,-0.0509,10.3395,0.3907,0.6251,4.5341,0.6557,12.7542,1.0357,1.0177,5.0978,0.6347,0.0317,0.0221,0.018,0.6989,0.5666,0.8107,0.2493,0.7878,0.4839,3.1596,1.9406,0.6142,0.0622,0.6206,0.2341,9.9828,3.7661,0.3773,1.0083,-0.0542,-0.0529,-0.0538,-0.0524,0.9752,0.3248,0.225,0.2124,0.6929,0.654,0.9439,0.3579,0.757,0.6733,2.1152,1.8813,0.8894,0.1249,17.8945,-0.7897,-0.0001,-0.6217,0.0262,0.8302,0.5505,2.1741,0.1849,0.43,2.2419,0.4672,6.2724,0.1983,0.4453,2.3922,0.6457,-7.193,0.0435,0.2086,7.7157,?,0.3466,-0.3023,-0.872,0.9656,2.0617,2.1352,0.9323,4.2505,4.5592,0.4509,-0.2547,-0.565,0.6232,0,0,0.9372,0.2906,0.31,0.0969,15.6395,-0.9656,-0.8051,0.9284,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.7411,7.9917,2.827,13.2212,-1.3318,-2.0622,33.5956,5.7962,22.4045,-2.0411,9.8065,12.7328,3.5683,12.7944,0.2021,11.8126,15.7507,3.9687,13.0455,0.304,-0.3594,0.0756,0.0627,-0.2103,-0.1746,0.8302,0.4877,0.7922,0.7123,1.6243,1.4605,0.8991,0.2379,0.6277,0.5074,2.6385,2.133,0.8084,0.5022,-2.3303,-1.3255,-4.6404,-2.6396,0.5688,0.7696,0.3536,0.3025,0.4595,0.3931,0.8555,0.5901,1.0334,1.0135,1.7511,1.7174,0.9808,0.051,17.053,-0.0553,-0.3553,-0.2881,-0.517,-0.7314,0.9029,6.4838,9.6701,3.1097,9.5779,0.0183,0.8057,17.7034,4.2075,11.8354,-0.9933,3.8855,11.0045,3.3173,8.369,-0.0194,8.0478,1.6687,0.2074,0.7391,0.9374,1.2684,0.5462,0.8787,1.6087,-0.0303,-1.1212,36.946,1.6433,1.1885,0.7233,0.8093,1.1444,1.4142,0.0386,14.4096,-0.7628,-0.917,0.9181,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
