@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4559,6.1977,2.4895,14.7071,-2.3121,-0.9164,4.8018,2.1913,8.7833,-1.0645,-0.3858,28.8485,5.3711,19.9843,-0.9027,5.6483,9.1415,3.0235,12.9728,0.1033,0.4975,1.1818,-0.0807,2.3756,-0.1622,-0.0683,1.1361,0.4635,0.8234,0.408,0.7248,1.7764,1.2907,0.2148,0.678,0.1664,0.5253,3.1558,2.267,1.0828,-6.8708,0.4777,-3.0308,-6.3453,1.0437,0.4228,0.3069,0.4051,0.2941,0.726,1.6744,0.7359,1.1337,0.4395,0.6771,1.5405,0.0109,7.9617,0.3793,-0.0912,-0.3524,0.3274,-0.1264,0.3563,-0.0842,0.0211,0.1454,0.5571,-8.3424,0.1039,0.0219,0.148,0.5379,-0.1874,0.6617,0.0106,0.1032,0.4682,0.37,-0.81,-0.1272,0.1571,0.9822,1.409,1.4345,0.9647,1.9852,2.0577,5.8604,-1.8091,-0.3087,0.1316,0.0802,0.6095,1.0357,1.1899,1.1488,0.0068,0.8968,-0.7537,0.9494,-0.7186,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0749,3.3197,1.822,10.4375,-1.7268,-0.8837,2.2654,1.5051,7.1984,-1.3911,0.9067,3.6936,1.9219,9.2341,-0.2473,2.6301,3.9696,1.9924,7.8069,0.0136,-0.0847,0.0826,0.0285,-0.9747,-0.336,0.3447,1.2105,0.948,0.9145,0.7832,0.7554,0.9646,1.4654,0.8988,0.8363,0.6133,0.5707,0.9305,1.5783,3.61,-61.2603,2.2872,-38.8133,-16.9698,1.2714,0.517,0.4836,0.4067,0.3804,0.9354,1.45,1.1303,1.337,0.7795,0.9221,1.1828,0.0127,3.9175,-0.7654,-0.3111,-0.3333,0.1086,-0.1076,0.6387,0.4641,0.0255,0.1596,0.4273,0.338,-0.2159,0.0128,0.1132,0.3693,?,-0.2746,0.0934,0.3056,0.8069,-3.7888,-2.1497,-1.6898,0.7861,1.4094,0.5222,0.3705,1.9864,0.2727,0.1373,-0.5907,-0.3417,0.5785,0,3.8309,0,1.1572,0.5296,0.4577,0.0058,1.0161,-0.7755,0.8373,-0.9778,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1715,3.1747,1.7818,7.4789,-0.5566,0.088,4.3183,2.0781,11.9823,-1.2426,0.3773,5.156,2.2707,10.9162,-0.643,3.1586,2.8521,1.6888,7.1863,0.0643,1.9496,0.4545,0.0543,0.2331,0.0278,0.1195,0.8574,0.7847,1.055,0.9152,1.2305,1.3445,0.7352,0.6157,1.1131,0.8375,1.5141,1.8078,0.4028,0.626,-5.4184,1.5542,-13.4523,-8.6557,0.8993,0.7231,0.6256,0.8042,0.6957,0.8652,0.6242,0.6851,1.0407,1.0977,1.6674,1.519,0.0042,4.6551,0.5263,0.3182,0.1974,0.2903,-0.0587,0.416,-0.6942,0.0021,0.046,0.7567,?,0.3569,0.0047,0.0687,0.1852,0.5786,-0.2642,0.0046,0.0675,0.3954,?,-1.9451,2.6272,-1.3507,0.6691,0.6809,1.0176,0.4477,0.4636,1.0355,-2.9747,1.9135,-0.6433,0,1,0,4.0851,1.9135,0.4684,0.0082,1.3154,0.3294,-0.9666,-0.4638,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2091,5.3706,2.3174,10.4347,-0.7678,0.371,3.9213,1.9802,11.5228,-1.2255,0.321,7.9189,2.8141,18.5776,-1.3355,3.5961,4.5635,2.1362,10.2526,0.0449,-0.5635,-0.6513,-0.0581,1.1559,0.1032,0.0893,1.1703,0.8235,1.0848,0.7037,0.927,1.3173,1.3696,0.6782,1.1768,0.4952,0.8593,1.7353,0.7143,0.4266,-9.4082,0.5973,-13.172,-22.0531,1.14,0.7421,0.5499,0.6509,0.4824,0.741,0.9056,0.5617,1.0178,0.6203,1.1239,1.812,0.0054,5.4837,0.0263,-0.3783,0.0779,-0.1478,0.0444,0.003,-0.6602,0.0051,0.0715,0.7839,?,0.2361,0.0079,0.0892,0.3361,-0.018,0.6147,0.0051,0.0715,0.287,0.5987,-2.7961,-1.0739,0.3841,0.802,0.9996,1.2464,0.6431,0.9991,1.5535,131.8525,-1.8307,-0.0139,0,0,0.4617,2.3323,2.7315,1.1712,0.0094,1.5112,-0.2624,0.9345,-0.4004,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.601,18.3018,4.2781,21.3309,-1.1156,-0.6679,8.6571,2.9423,14.2004,-1.5221,-0.0925,23.4149,4.8389,32.2902,-0.8135,6.1121,13.8323,3.7192,18.5335,0.0489,-0.8999,-6.4987,0.0983,7.2218,-0.1093,-0.0151,1.454,0.8841,1.1503,0.608,0.7911,1.3011,2.1141,0.7816,1.3231,0.3697,0.6259,1.6928,1.3125,0.7766,-11.8112,0.5917,-8.999,-15.2094,1.7908,0.5663,0.5174,0.3162,0.2889,0.9138,1.5021,0.6606,1.1509,0.4398,0.7662,1.7423,0.009,9.0037,0.2485,0.1157,0.0988,0.0883,-0.0697,-0.0292,-0.6501,0.0024,0.0493,0.751,?,0.261,0.0014,0.0375,0.1597,0.5205,0.5028,0.0162,0.1274,0.5143,0.1877,-2.4906,-1.2928,0.5191,1.316,0.3874,0.2944,1.732,0.1501,0.0867,-4.3334,-6.3185,1.4581,0,0,0.5259,4.7032,1.46,0.3104,0.0086,1.4139,0.7628,0.9564,0.6661,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5547,6.6003,2.5691,14.0153,-0.3178,-0.7868,3.2548,1.8041,8.8526,-1.8579,-0.3026,8.5338,2.9213,22.4871,-0.3059,3.8363,4.6904,2.1657,16.8925,0.0598,-0.7049,-1.8327,0.1446,2.5999,-0.2051,-0.0789,1.424,0.8794,1.1863,0.6176,0.833,1.3489,2.0279,0.7734,1.4072,0.3814,0.6939,1.8194,0.5874,0.6418,-3.1455,1.0927,-5.3551,-4.901,3.4333,0.6176,0.5919,0.1799,0.1724,0.9584,1.5832,0.6233,0.8297,0.3937,0.5241,1.3312,0.0111,5.6119,0.3739,0.1257,0.4519,-0.0812,-0.0989,0.5217,-0.2126,0.0402,0.2006,0.6303,-2.3046,-0.1729,0.0818,0.286,0.8386,-1.7283,-0.3376,0.5575,0.7467,1.8796,-0.993,1.2297,0.6298,0.5122,0.7014,0.2687,0.383,0.492,0.0722,0.1467,0.8275,0.4694,0.5672,0.6206,0.2022,0.3259,0.7517,0.3353,0.4461,0.0048,1.3908,0.9521,0.9125,0.85,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0404,18.1259,4.2575,31.5683,-0.7659,-0.7353,14.6909,3.8329,23.265,-0.3842,0.428,10.25,3.2016,21.1038,-0.2937,4.9865,18.9268,4.3505,22.9946,0.0277,-0.055,0.0944,0.0081,-1.7182,-0.1475,0.0858,1.1108,1.3298,0.9786,1.1972,0.881,0.7359,1.2338,1.7684,0.9577,1.4333,0.7762,0.5416,2.1204,2.8578,-20.932,1.3478,-9.8718,-7.3245,1.0636,1.0959,0.7559,1.0303,0.7107,0.6898,1.3569,1.4959,1.3729,1.1024,1.0118,0.9178,0.0092,7.2846,-0.0759,-0.2861,-0.0563,0.432,0.7045,0.605,0.2455,0.0123,0.111,0.3373,0.1768,-0.6581,0.0114,0.1068,0.8106,?,-0.2546,0.0527,0.2295,0.6583,-3.4839,-0.373,-0.9643,2.585,1.0393,0.4837,0.4654,1.0802,0.2339,0.2166,-0.0894,-0.1417,1.5848,0,2.7912,0,0.4161,0.5124,1.2313,0.008,1.1953,0.2606,0.1589,0.9338,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2068,0.3686,0.6072,2.8936,-0.6552,-0.2545,0.1135,0.337,1.4472,-2.4367,-0.1884,0.3818,0.6179,1.9181,-1.7575,0.9568,0.0916,0.3026,1.5203,0.1586,-0.8124,-1.0976,0.2161,1.3511,-0.266,-0.1969,1.8019,0.9826,2.0065,0.5453,1.1136,2.042,3.2467,0.9656,4.0261,0.2974,1.2401,4.1697,1.1163,0.9369,-3.9974,0.8394,-3.581,-4.2664,4.1514,2.5132,0.9675,0.6054,0.2331,0.385,1.9994,1.5086,1.9033,0.7545,0.9519,1.2617,0.0042,1.4309,0.4022,0.5807,0.1864,0.1183,0.2367,-0.2855,0.3942,0.0006,0.0248,0.0984,0.7795,-0.6166,0.0003,0.0164,0.6329,?,-0.1117,0.0009,0.0305,0.1613,?,-0.6393,-3.5288,5.5194,1.5145,0.8135,0.5371,2.2938,0.6617,0.2885,-0.5498,-2.1578,3.9247,0,0,1,0.1555,0.6102,3.9247,0.0081,1.1225,0.9532,0.9124,0.8644,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2058,0.5483,0.7405,3.0286,-0.7353,-0.4857,0.2101,0.4584,1.7207,-2.4223,-0.8327,0.1632,0.404,1.8523,-10.7875,1.3261,0.1347,0.367,1.5089,0.2327,-0.4238,-0.2472,0.1552,0.5832,-0.3662,-0.6279,1.6155,1.8331,2.0178,1.1347,1.249,1.1008,2.6098,3.3602,4.0716,1.2875,1.5601,1.2117,1.0537,0.757,-2.8047,0.7184,-2.6617,-3.7048,3.4712,11.1061,0.8875,3.1995,0.2557,0.0799,1.7601,1.635,2.0071,0.9289,1.1403,1.2276,0.0106,2.0465,-0.0017,-0.0438,0.3042,0.1542,-0.4648,-0.6674,0.2721,0.0018,0.043,0.1407,0.5468,-0.6501,0.0005,0.022,0.6951,?,-0.2233,0.0013,0.0358,0.3158,?,-0.4186,-1.2185,2.9111,1.9532,1.1995,0.6141,3.8149,1.4387,0.3771,-0.2443,-0.5377,2.201,0,0,1,0.2025,0.4456,2.201,0.0079,1.1456,0.9183,0.9485,0.9863,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3724,6.2902,2.508,11.5591,-0.7604,-0.7307,1.6579,1.2876,5.9793,-2.8654,0.7615,7.8952,2.8098,12.361,-0.5946,3.5299,4.6359,2.1531,7.8518,0.034,0.5096,-0.489,-0.1055,-0.9596,-0.207,0.2157,1.9478,0.8926,1.1648,0.4582,0.598,1.305,3.7941,0.7967,1.3568,0.21,0.3576,1.7031,1.1264,1.0832,-18.0895,0.9616,-16.059,-16.6995,4.2448,0.8471,0.8079,0.1996,0.1903,0.9537,1.9332,0.9351,1.4722,0.4837,0.7615,1.5743,0.0112,5.1612,-0.2782,-0.7135,-0.0315,0.0179,-0.4042,0.2122,0.2713,0.1029,0.3207,1.0783,-0.9455,0.2262,0.0961,0.3101,1.0398,-0.951,0.4954,0.2592,0.5091,1.4807,-0.9429,1.1992,0.5477,0.4567,1.0344,0.63,0.609,1.07,0.3969,0.3709,1.034,0.7292,0.7053,1.0399,0.7273,0.6993,1.037,0.7282,0.7022,0.0061,1.4999,0.9687,0.9799,0.9844,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2274,6.5348,2.5563,13.0288,-0.5238,-0.9127,3.5841,1.8932,8.8202,-1.2985,0.3207,8.0044,2.8292,12.58,-0.6338,3.9521,3.4921,1.8687,8.0972,0.109,-0.2491,0.709,0.0575,-2.8464,-0.231,0.0811,1.3503,0.9036,1.368,0.6692,1.0131,1.514,1.8233,0.8164,1.8713,0.4478,1.0264,2.2921,0.8988,0.9178,-4.5227,1.0211,-5.0319,-4.928,2.2282,1.1104,0.9409,0.4984,0.4223,0.8473,1.4771,1.0357,1.609,0.7011,1.0893,1.5536,0.0108,6.0578,0.2459,0.3536,0.3564,0.0906,0.0768,0.1245,0.495,0.0048,0.069,0.2235,0.655,0.1242,0.0026,0.0507,0.198,0.1239,0.7175,0.0147,0.1211,0.4023,0.5203,3.9859,0.6899,0.1731,1.3606,0.5699,0.4189,1.8513,0.3248,0.1754,15.1529,0.9724,0.0642,2.866,0.7724,0.2695,1.1288,0.5555,0.4922,0.0095,1.3368,-0.3031,-0.8887,0.347,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4566,19.791,4.4487,18.4203,-0.4753,-1.3888,6.8129,2.6101,11.8292,-2.2803,1.573,9.3282,3.0542,15.4668,-0.2234,5.4746,10.5723,3.2515,15.3369,0.0575,-0.3288,0.2903,0.0834,-0.8829,-0.2537,0.2873,1.7044,1.4566,1.3682,0.8546,0.8027,0.9393,2.9049,2.1216,1.872,0.7304,0.6444,0.8823,0.7217,2.101,-6.3383,2.9113,-8.7828,-3.0168,3.4624,0.9876,0.7673,0.2852,0.2216,0.7769,1.5572,1.191,1.201,0.7648,0.7713,1.0085,0.0228,7.9789,0.419,0.5226,0.5991,0.211,-0.047,0.7609,0.2407,0.0297,0.1722,0.4622,0.1665,-0.3235,0.0045,0.0671,0.4168,?,-0.4129,0.1695,0.4116,1.1965,-2.4162,-0.744,-0.583,0.7835,2.5685,0.4184,0.1629,6.5972,0.1751,0.0265,-0.2216,-0.1091,0.4925,0,1.5834,0,1.109,0.3863,0.3483,0.0061,1.0663,0.252,0.9269,0.0466,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4148,7.801,2.793,15.8984,-0.3933,-0.9656,3.1054,1.7622,8.9735,-1.4063,0.054,9.0047,3.0008,13.7477,-1.11,3.8741,6.0097,2.4515,12.387,0.0207,-0.4296,7.6796,0.1071,-17.877,-0.2492,0.0139,1.585,0.9308,1.1393,0.5873,0.7188,1.2241,2.5121,0.8663,1.2981,0.3449,0.5167,1.4984,0.8558,0.6206,-17.1089,0.7251,-19.9915,-27.5696,3.0597,1.7513,0.902,0.5724,0.2948,0.5151,1.7717,1.1564,1.2835,0.6527,0.7244,1.1098,0.0112,5.8122,0.3496,0.6621,0.5636,0.1177,0.0973,0.2302,0.2287,0.0087,0.0932,0.3601,0.2983,-0.0355,0.0095,0.0975,0.3583,-0.9381,0.5908,0.0556,0.2357,0.6497,0.2615,-6.4494,0.3872,-0.06,0.9557,0.3953,0.4136,0.9135,0.1562,0.171,-0.8825,0.6653,-0.7539,2.7755,0.5833,0.2102,1.0049,0.5542,0.5515,0.0068,0.9062,0.7072,0.5157,-0.0503,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.2049,0.9209,0.9596,4.8087,-0.7218,0.0846,0.467,0.6834,2.8075,-0.8501,0.1534,0.5465,0.7392,4.1233,-1.1597,1.2693,0.396,0.6293,2.5627,0.0881,-2.4224,-1.3354,-0.1614,0.5512,0.0666,0.1209,1.4043,1.2981,1.525,0.9244,1.086,1.1748,1.972,1.6852,2.3257,0.8546,1.1794,1.3801,1.5626,0.9104,-8.1408,0.5826,-5.2097,-8.9417,1.8405,1.4629,0.9938,0.7948,0.54,0.6793,1.7128,1.1662,1.8764,0.6809,1.0955,1.609,0.0028,1.8744,-0.1846,-0.2455,0.0093,0.3706,0.5225,0.3022,0.6594,0.0001,0.0112,0.0382,0.9432,0.2449,0.0008,0.0278,0.1013,0.6742,0.696,0.0001,0.01,0.0286,0.9598,2.6927,0.9475,0.3519,0.4044,1.1186,2.7665,0.1635,1.2514,7.6536,3.0277,0.9282,0.3066,2.164,0.9445,0.4365,0.3771,1.3353,3.5413,0.0102,1.6003,-0.2913,-0.8615,-0.2223,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2391,0.5219,0.7224,3.349,-0.4537,-0.2356,0.2845,0.5334,2.1249,-0.9442,-0.0216,0.3267,0.5716,2.0826,-0.4385,1.0285,0.1885,0.4342,1.9339,0.1694,-1.0148,-11.0578,0.2324,10.896,-0.229,-0.021,1.3543,1.2638,1.6637,0.9332,1.2285,1.3164,1.8341,1.5972,2.7679,0.8708,1.5091,1.733,1.0129,1.6465,-2.6505,1.6255,-2.6167,-1.6098,2.1078,1.5912,0.9895,0.7549,0.4694,0.6218,1.5761,1.6081,1.7317,1.0203,1.0988,1.0769,0.0035,1.5305,-0.218,-0.4333,0.3935,0.5821,0.4472,0.397,0.628,0.0341,0.1847,1.3235,-0.9423,0.2688,0.0095,0.0976,0.6748,-1.0056,0.6693,0.0388,0.197,1.3945,-0.9755,2.3368,0.9384,0.4016,1.8922,0.9375,0.4955,3.5804,0.8789,0.2455,1.8977,0.9325,0.4914,2.0252,0.9654,0.4767,1.9613,0.9491,0.4839,0.0099,1.6348,0.8692,0.998,0.8956,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1922,1.4073,1.1863,6.1124,-0.7072,0.2115,0.5594,0.7479,2.9587,-0.3564,0.5167,0.1968,0.4436,1.8665,-0.0943,1.3039,0.8121,0.9012,3.4678,0.0589,-0.9084,-0.372,-0.1474,0.4094,0.1622,0.3963,1.5861,2.6742,1.3164,1.686,0.83,0.4923,2.5158,7.1512,1.7329,2.8426,0.6888,0.2423,3.2568,15.7447,-11.6725,4.8345,-3.5841,-0.7414,1.6415,2.0991,0.9717,1.2788,0.592,0.4629,2.0659,3.2748,1.7626,1.5852,0.8532,0.5382,0.0063,1.9791,-0.305,-0.3262,-0.0057,0.6216,0.8143,0.5195,0.6894,0.0001,0.0085,0.0333,0.9527,0.1783,0.0005,0.0224,0.0785,0.653,0.6746,0.0001,0.0103,0.0379,0.9456,3.867,1.022,0.2643,0.3802,0.8289,2.1805,0.1445,0.6871,4.7546,4.5465,1.0197,0.2243,3.1162,1.0121,0.3248,0.4249,0.8807,2.0727,0.0105,1.5423,-0.3288,-0.9682,0.1484,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.042,3.6214,1.903,15.4996,-3.2894,0.5998,28.7873,5.3654,34.7691,-0.1613,0.1976,3.4302,1.8521,8.9992,-0.7612,4.117,19.2897,4.392,31.7458,0.0216,0.0701,0.2127,0.0102,3.0354,0.1457,0.048,0.3547,1.0275,0.4333,2.897,1.2216,0.4217,0.1258,1.0558,0.1877,8.3924,1.4924,0.1778,2.4608,3.0559,-16.9745,1.2418,-6.898,-5.5547,0.1207,0.7072,0.1114,5.8593,0.9227,0.1575,0.4458,1.7223,0.4882,3.8636,1.0952,0.2835,0.0065,5.8037,-0.6406,0.4752,-0.6283,-0.3332,0.8662,-0.3002,0.6136,0.0007,0.0256,0.0936,0.8584,-0.2768,0.0005,0.0226,0.3203,?,-0.1812,0.0021,0.0459,0.2334,?,-2.2171,-3.3863,1.5274,1.1344,0.5579,0.4918,1.2868,0.3113,0.2419,-1.7702,-2.4296,1.3725,0,0,1,0.2921,0.4009,1.3725,0.0072,1.0715,0.2206,-0.2753,0.2097,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1652,9.5373,3.0883,15.1041,-1.0879,-0.0884,6.5964,2.5683,11.5703,-0.6721,0.1428,18.4932,4.3004,25.9837,-1.1828,5.2744,6.8626,2.6197,14.1222,0.0665,1.8693,-1.1565,-0.0313,-0.6187,-0.0168,0.0271,1.2024,0.7181,1.1789,0.5972,0.9804,1.6416,1.4458,0.5157,1.3897,0.3567,0.9612,2.6948,1.6921,0.5589,-7.8238,0.3303,-4.6236,-13.9977,1.0455,0.6077,0.4782,0.5813,0.4574,0.7869,1.3054,0.5813,1.0695,0.4453,0.8193,1.8399,0.0024,7.9457,0.5212,0.4263,0.0012,0.2772,0.1051,0.3028,0.3437,0.0051,0.0711,0.2118,0.5337,-0.2049,0.0115,0.1074,0.3132,?,-0.0832,0.0011,0.0324,0.162,?,-1.6777,-4.1319,2.4629,0.6621,2.191,3.3092,0.4384,4.8005,10.9506,-0.774,-1.4962,1.9332,0,0,1,0.6763,1.3074,1.9332,0.0041,0.6318,-0.9102,-0.775,0.739,?,?,?,?,?,TASCA_GIACCA_ALTA
