@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
4.4389,30.8396,5.5533,23.9323,-0.2112,1.6361,39.4381,6.28,25.7354,-0.9031,4.4389,30.8396,5.5533,23.9323,-0.2112,9.7781,47.5901,6.8986,29.7787,0.0202,2.7131,1,0.454,0.3686,0.1673,0.454,0.8843,1,0.805,1.1308,0.9103,0.805,0.782,1,0.648,1.2788,0.8287,0.648,0.3417,1,-6.7835,2.9268,-19.8541,-6.7835,1.4612,1,0.6501,0.6844,0.4449,0.6501,0.9299,1,0.8037,1.0753,0.8642,0.8037,0.0227,15.0781,-0.8068,1,0.9377,-0.8068,-0.6621,0.9377,3.518,10.4,3.2249,8.7859,0.0324,3.3204,27.1938,5.2148,15.3979,-1.0262,5.5468,4.4029,2.0983,6.385,0.1674,1.0595,0.6342,0.5986,0.6184,1.5369,2.4852,0.3824,2.3621,6.1764,-0.0378,0.2294,-6.0757,1.1949,1.1841,0.991,0.5706,1.376,2.4116,0.0257,15.0316,-0.6573,-0.918,0.8187,295.9441,9579.9473,97.8772,301,0.3568,DAVANTI_PANTALONI
3.4893,27.022,5.1983,23.0539,-0.1959,4.4408,14.9632,3.8682,15.9152,-0.1918,3.4893,27.022,5.1983,23.0539,-0.1959,9.2669,27.2019,5.2155,25.5123,0.0642,0.7857,1,0.3765,1.2727,0.4792,0.3765,1.3438,1,0.9967,0.7441,0.7417,0.9967,1.8059,1,0.9934,0.5537,0.5501,0.9934,1.4742,1,-2.1563,0.6783,-1.4627,-2.1563,1.4436,1,0.7071,0.6927,0.4898,0.7071,1.4485,1,0.9036,0.6903,0.6238,0.9036,0.0231,12.6783,-0.6328,1,0.8863,-0.6328,-0.2795,0.8863,2.7049,11.7989,3.4349,9.5792,0.0027,5.1525,6.9815,2.6422,8.7636,-0.2052,6.3901,2.6827,1.6379,6.2412,0.1877,0.525,0.4233,0.8063,1.3,2.0972,1.6132,1.69,4.3981,2.6024,-0.0172,0.0178,-1.0343,1.3208,1.25,0.9464,1.0931,1.5348,1.4042,0.0301,14.4043,-0.9824,-0.8276,0.8948,195.1185,3309.7202,57.5302,262,0.0542,DAVANTI_PANTALONI
2.5388,13.8068,3.7157,16.6745,-0.407,4.0144,9.0288,3.0048,13.7823,-0.4463,2.5388,13.8068,3.7157,16.6745,-0.407,7.4232,10.5449,3.2473,16.5819,0.0211,0.6324,1,0.342,1.5812,0.5408,0.342,1.2366,1,1.1443,0.8087,0.9253,1.1443,1.5292,1,1.3093,0.6539,0.8562,1.3093,1.1342,1,-13.5135,0.8816,-11.914,-13.5135,1.2436,1,0.6996,0.8041,0.5626,0.6996,1.2098,1,1.0056,0.8266,0.8312,1.0056,0.019,10.3241,-0.5962,1,0.8589,-0.5962,-0.2723,0.8589,2.1265,9.898,3.1461,9.393,-0.011,4.9929,5.629,2.3726,8.8804,-0.3543,7.0218,1.8722,1.3683,4.9751,0.3786,0.4259,0.3028,0.7111,1.326,2.2993,1.734,1.7584,5.2869,3.0067,0.0442,-0.0339,-0.7665,1.4168,1.1604,0.8191,1.0577,1.888,1.785,0.0314,14.4239,-0.9374,-0.8946,0.9345,31.6502,16.8211,4.1014,17,0.6136,DAVANTI_PANTALONI
2.3088,16.4814,4.0597,18.1694,-0.4133,5.4045,10.8483,3.2937,16.6293,-0.3673,2.3088,16.4814,4.0597,18.1694,-0.4133,8.2067,16.3319,4.0413,18.7024,0.0304,0.4272,1,0.2813,2.3408,0.6586,0.2813,1.2326,1,1.0046,0.8113,0.815,1.0046,1.5193,1,1.0092,0.6582,0.6642,1.0092,1.1894,1,-9.047,0.8408,-7.6066,-9.047,1.0571,1,0.6665,0.946,0.6305,0.6665,1.0926,1,0.9715,0.9152,0.8892,0.9715,0.0222,11.6582,-0.2503,1,0.7176,-0.2503,0.3623,0.7176,1.7195,10.5217,3.2437,10.226,-0.0714,5.8754,4.2096,2.0517,7.9771,-0.0863,6.5093,1.5865,1.2596,5.6232,0.2777,0.2927,0.2642,0.9026,1.581,2.5753,1.6289,2.4994,6.632,2.6534,1.0758,-0.3153,-0.2931,1.2997,1.2261,0.9433,1.2819,1.8185,1.4186,0.0314,14.404,-0.9229,-0.8958,0.8825,21.1649,15.2395,3.9038,21,0.3,DAVANTI_PANTALONI
-2.9478,8.801,2.9666,14.9494,-4.186,3.1794,6.1287,2.4756,15.8017,-0.039,-2.9478,8.801,2.9666,14.9494,-4.186,6.0977,14.0359,3.7465,18.9422,0.0163,-0.9272,1,-0.4834,-1.0786,0.5214,-0.4834,1.1983,1,0.7919,0.8345,0.6608,0.7919,1.436,1,0.627,0.6964,0.4366,0.627,20.3226,1,-38.5554,0.0492,-1.8972,-38.5554,0.1895,1,0.1497,5.2757,0.7898,0.1497,0.9461,1,0.7892,1.057,0.8342,0.7892,0.0377,9.742,-0.3086,1,-0.8882,-0.3086,0.6029,-0.8882,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
0.8366,20.8862,4.5701,33.8133,-0.1712,2.1621,13.1312,3.6237,28.91,-0.2222,0.8366,20.8862,4.5701,33.8133,-0.1712,4.9283,36.6901,6.0572,47.0198,0.0035,0.3869,1,0.1697,2.5845,0.4387,0.1697,1.2612,1,0.7545,0.7929,0.5982,0.7545,1.5906,1,0.5693,0.6287,0.3579,0.5693,0.9403,1,-29.6985,1.0635,-31.5841,-29.6985,1.2206,1,0.6118,0.8193,0.5013,0.6118,1.1696,1,0.7191,0.855,0.6148,0.7191,0.0171,8.0248,0.6778,1,0.885,0.6778,0.7784,0.885,1.1271,8.5982,2.9323,10.236,-0.347,2.2233,1.4873,1.2195,6.3013,0.0959,8.7597,3.1404,1.7721,6.6579,0.3182,0.507,0.1287,0.2538,2.4044,1.6547,0.6882,5.7812,2.7379,0.4736,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.0632,12.8235,0.6957,-0.9117,-0.8404,252.4167,1320.243,36.3351,250,0.1857,DAVANTI_PANTALONI
6.8578,20.9381,4.5758,27.5763,-0.9155,-1.9014,14.8149,3.849,25.2619,-0.8295,6.8578,20.9381,4.5758,27.5763,-0.9155,11.6438,18.7872,4.3344,20.2627,0.0774,-3.6067,1,0.589,-0.2773,-0.1633,0.589,1.1888,1,1.0557,0.8412,0.888,1.0557,1.4133,1,1.1145,0.7076,0.7886,1.1145,1.1507,1,-7.7534,0.869,-6.7381,-7.7534,1.0426,1,0.6555,0.9591,0.6287,0.6555,1.0916,1,1.3609,0.9161,1.2467,1.3609,0.0686,18.8631,-0.1019,1,0.6367,-0.1019,-0.1306,0.6367,6.5523,1.7597,1.3265,4.7359,0.4984,-1.1283,7.0881,2.6623,7.6696,-0.9627,-6.2289,4.2329,2.0574,8.1313,?,-5.8073,-1.0519,0.1811,0.4983,0.6448,1.294,0.2483,0.4157,1.6745,-1.2511,-0.5788,0.4627,2.4165,0,0,0.6175,0.5824,0.9432,0.0633,15.5072,0.7368,0.9543,0.7142,2,0,0,0,1,DAVANTI_PANTALONI
2.3617,13.8911,3.7271,17.4558,-0.3012,1.3443,12.308,3.5083,16.5144,-2.073,2.3617,13.8911,3.7271,17.4558,-0.3012,6.0532,16.4109,4.051,19.5001,0.0348,1.7569,1,0.3902,0.5692,0.2221,0.3902,1.0624,1,0.92,0.9413,0.866,0.92,1.1286,1,0.8465,0.886,0.75,0.8465,0.3627,1,-5.7489,2.7573,-15.8513,-5.7489,2.4964,1,0.664,0.4006,0.266,0.664,1.057,1,0.8952,0.9461,0.8469,0.8952,0.0248,9.4909,-0.8281,1,0.875,-0.8281,-0.8928,0.875,2.6997,6.4551,2.5407,8.2162,0.0661,2.6239,5.7295,2.3936,10.5937,-1.7024,8.1248,3.7943,1.9479,7.7367,0.1607,1.0289,0.3323,0.3229,1.0614,1.3043,1.2288,1.1266,1.7013,1.51,-0.0871,0.3926,-4.5064,2.2442,0.9544,0.4253,0.7756,1.062,1.3693,0.0618,14.2599,-0.8156,-0.9049,0.9785,2.4,0.4745,0.6888,2,0.5,DAVANTI_PANTALONI
3.8145,18.4995,4.3011,12.6605,0.0294,2.7213,3.0504,1.7466,6.7995,-0.4143,3.8145,18.4995,4.3011,12.6605,0.0294,7.2135,24.5207,4.9518,15.3755,0.1665,1.4017,1,0.5288,0.7134,0.3772,0.5288,2.4626,1,0.8686,0.4061,0.3527,0.8686,6.0645,1,0.7544,0.1649,0.1244,0.7544,-0.1923,1,0.1247,-5.2,-0.6486,0.1247,2.7131,1,0.7071,0.3686,0.2606,0.7071,1.862,1,0.8234,0.5371,0.4422,0.8234,0.0461,10.5693,-0.9144,1,0.9917,-0.9144,-0.8812,0.9917,1.875,3.3366,1.8266,6.502,0.1058,3.5216,0.5763,0.7591,2.8457,0.3172,8.0402,1.2351,1.1114,3.9492,0.5611,0.5324,0.2332,0.438,2.4062,1.6436,0.6831,5.7897,2.7014,0.4666,0.582,0.1524,0.2619,1.7446,0.8081,0.4632,2.2848,1.6464,0.7206,0.0685,13.4368,-0.9848,-0.9573,0.984,2,0,0,0,1,DAVANTI_PANTALONI
2.908,23.6473,4.8629,15.2654,-0.0501,2.2323,4.2044,2.0505,6.7612,-0.3577,2.908,23.6473,4.8629,15.2654,-0.0501,6.388,32.5886,5.7086,19.0698,0.0727,1.3027,1,0.4552,0.7677,0.3495,0.4552,2.3716,1,0.8518,0.4217,0.3592,0.8518,5.6244,1,0.7256,0.1778,0.129,0.7256,0.4086,1,-0.4871,2.4474,-1.1921,-0.4871,2.9192,1,0.7069,0.3426,0.2422,0.7069,2.2578,1,0.8005,0.4429,0.3546,0.8005,0.0357,8.7814,-0.88,1,0.9804,-0.88,-0.7849,0.9804,1.2298,2.5788,1.6058,6.2578,0.0285,2.8774,0.7477,0.8647,3.1992,0.1748,8.535,0.6915,0.8316,2.5352,0.7347,0.4274,0.1441,0.3371,1.8571,1.9311,1.0399,3.4488,3.7293,1.0813,0.2709,0.0261,0.0965,1.6615,0.674,0.4057,1.956,2.4684,1.2619,0.0694,12.6423,-0.8531,-0.7882,0.7785,11.4656,38.7985,6.2288,18,0.0526,DAVANTI_PANTALONI
3.4569,10.8961,3.3009,10.9559,-0.0752,2.1385,0.6606,0.8128,4.0031,0.0188,3.4569,10.8961,3.3009,10.9559,-0.0752,5.9563,15.4477,3.9304,13.0786,0.0945,1.6165,1,0.5804,0.6186,0.359,0.5804,4.0613,1,0.8399,0.2462,0.2068,0.8399,16.4944,1,0.7054,0.0606,0.0428,0.7054,-10,1,-0.5613,-0.1,0.0561,-0.5613,2.4977,1,0.7055,0.4004,0.2825,0.7055,2.7368,1,0.8377,0.3654,0.3061,0.8377,0.0407,9.1586,-0.5081,1,0.9838,-0.5081,-0.3983,0.9838,1.7046,3.268,1.8078,6.0684,-0.0127,2.4647,0.1044,0.3232,0.9922,0.6561,8.3302,0.7627,0.8733,3.9707,0.6004,0.6916,0.2046,0.2959,5.594,2.07,0.37,31.2925,4.2849,0.1369,-0.0402,-0.0128,0.3173,2.0772,0.6031,0.2903,6.1161,1.5283,0.2499,0.0676,12.5141,-0.9122,-0.8181,0.7442,0,0,0,0,0,DAVANTI_PANTALONI
3.9628,18.5044,4.3017,13.5991,0.0111,0.8467,2.0963,1.4479,5.4779,-1.1504,3.9628,18.5044,4.3017,13.5991,0.0111,6.2298,32.418,5.6937,19.1507,0.0201,4.6802,1,0.6361,0.2137,0.1359,0.6361,2.9711,1,0.7555,0.3366,0.2543,0.7555,8.8272,1,0.5708,0.1133,0.0647,0.5708,-0.0523,1,0.3908,-19.125,-7.4745,0.3908,5.3985,1,0.7037,0.1852,0.1304,0.7037,2.4825,1,0.7101,0.4028,0.286,0.7101,0.0433,9.4053,-0.3688,1,0.9955,-0.3688,-0.3168,0.9955,2.0237,3.5696,1.8893,7.0273,0.0774,1.2374,0.5104,0.7144,2.2031,-0.1146,8.614,1.9518,1.3971,5.5605,0.4663,1.6354,0.2349,0.1437,2.6446,1.3523,0.5114,6.994,1.8288,0.2615,-2.6034,0.1214,-0.0466,3.8538,0.7312,0.1897,3.1897,1.2638,0.3962,0.0682,11.9068,-0.9124,-0.8939,0.8322,1,0,0,0,1,DAVANTI_PANTALONI
3.3114,10.6365,3.2614,9.5768,-0.0246,3.1162,0.8229,0.9071,4.118,0.2509,3.3114,10.6365,3.2614,9.5768,-0.0246,6.1162,16.329,4.0409,12.6018,0.1074,1.0626,1,0.5414,0.9411,0.5095,0.5414,3.5952,1,0.8071,0.2781,0.2245,0.8071,12.9256,1,0.6514,0.0774,0.0504,0.6514,-0.1667,1,-0.1515,-6,0.9091,-0.1515,1.7003,1,0.662,0.5881,0.3893,0.662,2.3256,1,0.76,0.43,0.3268,0.76,0.0429,9.7659,0.7161,1,0.9957,0.7161,0.7558,0.9957,1.6009,3.5861,1.8937,5.6152,0.009,2.6881,0.2598,0.5097,1.5156,0.5881,8.3015,2.7845,1.6687,5.9785,0.3653,0.5955,0.1928,0.3238,3.7152,1.1348,0.3055,13.8025,1.2879,0.0933,0.0235,0.0148,0.6288,1.5398,0.6015,0.3906,3.7049,0.9392,0.2535,0.0677,12.5905,0.9835,-0.9597,-0.9042,15.3435,76.0729,8.722,21,0,DAVANTI_PANTALONI
-7.4823,0.0228,0.151,7.9208,?,5.0366,0.0456,0.2136,0.9397,0.8299,-7.4823,0.0228,0.151,7.9208,?,11.722,0.0251,0.1584,0.7644,0.9374,-1.4856,1,-0.6383,-0.6731,0.4297,-0.6383,0.7071,1,0.9533,1.4142,1.3482,0.9533,0.5,1,0.9087,2.0001,1.8176,0.9087,-1.7281,1,-0.6926,-0.5787,0.4008,-0.6926,0,1,0,0,0.4527,0,8.4286,1,10.3622,0.1186,1.2294,10.3622,0.0781,20.0013,0.581,1.0007,-0.8822,0.581,-0.1275,-0.8822,-7.8314,0.0112,0.1059,7.972,?,5.2223,0.0245,0.1565,0.4393,0.9196,2.7564,0.0003,0.0179,0.0669,0.976,-1.4996,-2.8412,1.8946,0.677,5.9222,8.7478,0.4583,35.0724,76.5244,-1.5864,-2.9277,1.8455,0,0,1.9587,18.1455,119.143,6.566,0.0654,15.8101,0.9982,0.2657,0.2174,4.1432,0,0,0,1,DAVANTI_PANTALONI
-6.5082,0.016,0.1264,6.8903,?,6.1237,0.0129,0.1134,0.5158,0.9194,-6.5082,0.016,0.1264,6.8903,?,11.0559,0.0243,0.1558,0.8121,0.9294,-1.0628,1,-0.5887,-0.9409,0.5539,-0.5887,1.115,1,0.8117,0.8968,0.7279,0.8117,1.2433,1,0.6588,0.8043,0.5299,0.6588,-1.1705,1,-0.6447,-0.8544,0.5508,-0.6447,0,1,0,0,0.5568,0,13.3578,1,8.4846,0.0749,0.6352,8.4846,0.0737,19.1401,0.0998,1.0005,-0.9148,0.0998,0.3085,-0.9148,-6.8331,0.0019,0.043,6.8948,?,6.2892,0.0035,0.0588,0.184,0.9712,3.1598,0.0006,0.0251,0.0865,0.9731,-1.0865,-2.1625,1.9903,0.7322,1.7145,2.3414,0.5362,2.9394,5.4822,-1.1125,-2.2063,1.9832,0,0,1.987,37.4785,79.6904,2.1263,0.0654,16.2821,1.0006,-0.9381,-0.9612,4.1432,0,0,0,1,DAVANTI_PANTALONI
2.3994,1.0832,1.0407,5.6596,0.1288,6.4784,2.5856,1.608,12.3402,-0.3437,2.3994,1.0832,1.0407,5.6596,0.1288,7.5269,1.5824,1.258,8.0399,0.3085,0.3704,1,0.3188,2.7,0.8607,0.3188,0.6472,1,0.8273,1.545,1.2782,0.8273,0.4189,1,0.6845,2.3871,1.6339,0.6845,-0.2652,1,0.2334,-3.7711,-0.8803,0.2334,0.7074,1,0.5588,1.4136,0.7899,0.5588,0.4586,1,0.7039,2.1804,1.5349,0.7039,0.0484,11.319,-0.2727,1,0.4501,-0.2727,0.6713,0.4501,2.0275,0.1804,0.4247,2.8025,0.3339,6.4437,0.1945,0.441,2.7435,0.6137,-7.0834,0.0554,0.2355,7.7157,?,0.3146,-0.2862,-0.9097,0.963,1.8038,1.8731,0.9273,3.2537,3.5087,0.3223,-0.1821,-0.565,0.5924,0,0,1.0215,0.3632,0.3556,0.0648,15.5545,-0.9464,-0.8028,0.9392,4.1337,0.0072,0.0851,1.0569,0.791,DAVANTI_PANTALONI
5.2293,31.2235,5.5878,19.6857,-0.2272,1.4214,19.4158,4.4063,14.1085,-1.1887,5.2293,31.2235,5.5878,19.6857,-0.2272,10.1253,36.051,6.0042,19.3576,0.1507,3.6788,1,0.5165,0.2718,0.1404,0.5165,1.2681,1,0.9306,0.7886,0.7339,0.9306,1.6081,1,0.8661,0.6218,0.5386,0.8661,0.4756,1,-1.0608,2.1026,-2.2305,-1.0608,2.4886,1,0.7038,0.4018,0.2828,0.7038,1.3953,1,1.0169,0.7167,0.7288,1.0169,0.0255,15.0221,-0.836,1,0.961,-0.836,-0.7509,0.961,4.3017,16.0327,4.0041,10.0168,-0.0266,2.6302,18.5189,4.3034,12.3762,-0.9104,5.091,10.2737,3.2053,8.369,-0.0194,1.6355,0.8449,0.5166,0.9305,1.2492,1.3426,0.8658,1.5606,1.8026,0.0441,1.6286,36.946,1.5061,1.1885,0.7891,0.8094,1.1969,1.4788,0.0243,14.2438,-0.8515,-0.904,0.9407,4.1322,4.3995,2.0975,7,0,DAVANTI_PANTALONI
5.5766,30.888,5.5577,37.2689,-0.9382,-5.0251,20.2367,4.4985,25.6961,-3.034,5.5766,30.888,5.5577,37.2689,-0.9382,12.1053,22.9237,4.7879,24.002,0.1183,-1.1098,1,0.4607,-0.9011,-0.4151,0.4607,1.2355,1,1.1608,0.8094,0.9396,1.1608,1.5263,1,1.3474,0.6552,0.8828,1.3474,0.9335,1,-5.6007,1.0713,-5.9998,-5.6007,3.0186,1,0.7063,0.3313,0.234,0.7063,1.4504,1,1.5527,0.6895,1.0706,1.5527,0.0312,18.8996,0.2466,1,0.3879,0.2466,-0.2269,0.3879,6.4005,21.8452,4.6739,17.7654,-0.8116,-4.8291,7.6584,2.7674,9.7993,-501.3291,-0.3299,2.2594,1.5031,6.0968,-1.403,-1.3254,-19.3991,14.6365,1.6889,3.1094,1.8411,2.8524,9.6686,3.3896,0.8138,2.2359,2.7474,502.7023,3.8652,0.0077,1.8129,2.9139,1.6073,0.0267,13.7306,0.6165,-0.3492,-0.1521,0,0,0,0,0,DAVANTI_PANTALONI
2.8617,57.5991,7.5894,35.6954,-0.8564,-5.7687,22.3831,4.7311,21.7756,-7.8903,2.8617,57.5991,7.5894,35.6954,-0.8564,12.4914,31.2016,5.5858,24.2876,0.1363,-0.4961,1,0.2291,-2.0158,-0.4618,0.2291,1.6042,1,1.3587,0.6234,0.847,1.3587,2.5733,1,1.846,0.3886,0.7174,1.846,0.8521,1,-4.2947,1.1736,-5.0403,-4.2947,7.8502,1,0.6837,0.1274,0.0871,0.6837,1.6392,1,1.4697,0.61,0.8966,1.4697,0.024,19.1411,0.5368,1,0.4794,0.5368,-0.0317,0.4794,2.8934,40.2732,6.3461,16.5226,-0.6867,-5.6082,13.0488,3.6123,10.1037,-22.3947,0.6914,2.542,1.5944,6.4671,-0.4965,-0.5159,4.1847,-8.1112,1.7568,3.9804,2.2657,3.0864,15.8432,5.1333,0.6955,3.1353,4.5079,22.6821,2.2667,0.0999,1.6353,2.5549,1.5623,0.0216,13.2986,0.7478,-0.2046,-0.4538,0,0,0,0,0,DAVANTI_PANTALONI
