@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.7478,25.0832,5.0083,24.1953,-0.4972,-8.5899,10.1261,3.1822,18.2824,-7.2642,0.7478,25.0832,5.0083,24.1953,-0.4972,10.8105,18.3303,4.2814,23.1449,0.094,-0.0871,1,0.0692,-11.4866,-0.7946,0.0692,1.5739,1,1.1698,0.6354,0.7433,1.1698,2.4771,1,1.3684,0.4037,0.5524,1.3684,0.5,1,-3.3478,2,-6.6958,-3.3478,7.305,1,0.6326,0.1369,0.0866,0.6326,1.3234,1,1.0454,0.7556,0.7899,1.0454,0.0451,16.3288,-0.1229,1,0.5573,-0.1229,-0.7914,0.5573,20.7355,256.0716,16.0022,55.7983,-0.4904,25.6019,177.3116,13.3158,51.5396,-0.3338,-16.1915,211.3344,14.5373,45.2988,-40.9901,0.8099,-1.2806,-1.5812,1.2017,1.1008,0.916,1.4442,1.2117,0.839,1.4232,0.4152,0.2917,0.9689,34.7044,35.8175,1.0826,1.2318,1.1378,0.1912,67.8372,0.4989,0.8348,0.7274,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.7188,16.3626,4.0451,21.3412,-0.4623,-8.6416,3.5377,1.8809,12.6365,?,0.7188,16.3626,4.0451,21.3412,-0.4623,10.164,8.668,2.9441,17.2814,0.2331,-0.0832,1,0.0707,-12.0218,-0.8502,0.0707,2.1506,1,1.3739,0.465,0.6388,1.3739,4.6253,1,1.8877,0.2162,0.4081,1.8877,0.5339,1,-1.2845,1.8729,-2.4058,-1.2845,0,1,0.6476,0,0,0.6476,1.6889,1,1.2349,0.5921,0.7312,1.2349,0.0456,13.8616,0.3357,1,0.6898,0.3357,-0.2978,0.6898,20.4646,116.3021,10.7843,46.4371,-0.5,34.2511,15.1517,3.8925,25.8606,0.3586,-12.9841,92.639,9.6249,37.9196,?,0.5975,-1.5761,-2.6379,2.7705,1.1205,0.4044,7.6758,1.2554,0.1636,-1.0705,0.4082,-0.3813,0.7678,0,0,1.7957,1.2246,0.682,0.2197,69.5827,0.5401,0.6979,0.8244,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
3.6513,15.1392,3.8909,14.793,-0.0568,-1.4339,32.945,5.7398,15.6071,-2.9384,3.6513,15.1392,3.8909,14.793,-0.0568,8.171,25.1776,5.0177,16.894,0.1525,-2.5463,1,0.4469,-0.3927,-0.1755,0.4469,0.6779,1,0.7754,1.4752,1.1439,0.7754,0.4595,1,0.6013,2.1761,1.3085,0.6013,0.0683,1,-0.2616,14.647,-3.8314,-0.2616,3.5323,1,0.7022,0.2831,0.1988,0.7022,0.9478,1,0.8756,1.055,0.9238,0.8756,0.0267,12.639,-0.6458,1,0.9398,-0.6458,-0.838,0.9398,2.1792,646.9474,25.4352,73.2,-1.6859,2.217,438.8166,20.948,54.5062,-0.3932,-25.94,177.5422,13.3245,45.2838,-27.4156,0.983,-0.084,-0.0855,1.2142,1.9089,1.5721,1.4743,3.6439,2.4716,2.9867,1.0516,0.3521,0.6966,17.1015,24.5494,1.343,1.6165,1.2037,0.13,67.0841,-0.3674,-0.6508,0.7532,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
3.0523,37.6472,6.1357,26.4263,-0.3634,2.4506,20.3919,4.5157,21.0687,-1.4347,3.0523,37.6472,6.1357,26.4263,-0.3634,8.6862,44.8747,6.6989,26.2077,0.0904,1.2455,1,0.3514,0.8029,0.2821,0.3514,1.3587,1,0.9159,0.736,0.6741,0.9159,1.8462,1,0.8389,0.5417,0.4544,0.8389,0.5673,1,-2.7038,1.7627,-4.7659,-2.7038,2.2399,1,0.6727,0.4464,0.3003,0.6727,1.2543,1,1.0083,0.7973,0.8039,1.0083,0.0256,12.9503,-0.7501,1,0.9195,-0.7501,-0.7581,0.9195,-17.5785,229.7226,15.1566,49.2172,?,-30.8729,432.2856,20.7915,70.9503,-1.7026,-19.5544,87.0528,9.3302,35.405,-3.8471,0.5694,0.899,1.5788,0.729,1.6245,2.2284,0.5314,2.6389,4.9658,1.1011,1.7515,1.5906,0,0,3.5941,0.6937,1.3901,2.004,0.209,73.6202,-0.8837,-0.77,0.9134,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
1.6559,14.8579,3.8546,19.1144,-0.1816,2.607,6.3191,2.5138,12.9373,-0.7044,1.6559,14.8579,3.8546,19.1144,-0.1816,5.7959,14.7225,3.837,20.8881,0.0872,0.6352,1,0.2857,1.5744,0.4498,0.2857,1.5334,1,1.0046,0.6522,0.6551,1.0046,2.3513,1,1.0092,0.4253,0.4292,1.0092,0.5494,1,-1.4717,1.8201,-2.6787,-1.4717,2.1312,1,0.7069,0.4692,0.3317,0.7069,1.4775,1,0.9151,0.6768,0.6194,0.9151,0.0184,8.2133,-0.5271,1,0.9467,-0.5271,-0.4428,0.9467,5.3288,103.9794,10.197,39.3585,-2.1844,-0.4556,12.3056,3.5079,17.3386,-5.0217,-32.1895,4.8895,2.2112,33.5999,?,-11.6973,-0.1655,0.0142,2.9068,4.6115,1.5864,8.4498,21.2661,2.5168,1.8672,0.8035,0.4303,4.2925,0,0,2.27,1.1714,0.516,0.1717,45.9267,0.6836,-0.6221,-0.4781,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.8637,0.0466,0.2158,1.9436,0.7893,5.5734,0.0195,0.1396,1.0521,0.8227,7.8637,0.0466,0.2158,1.9436,0.7893,12.4414,0.0631,0.2511,2.1243,0.8475,1.4109,1,0.6321,0.7088,0.448,0.6321,1.5456,1,0.8592,0.647,0.5559,0.8592,2.3888,1,0.7382,0.4186,0.309,0.7382,1.4907,1,0.6167,0.6708,0.4137,0.6167,1.5539,1,0.6622,0.6435,0.4262,0.6622,1.8473,1,0.9149,0.5413,0.4953,0.9149,0.0638,21.3009,-0.4721,1.001,0.9775,-0.4721,-0.2727,0.9775,-30.7974,0.3383,0.5816,31.9794,?,-4.129,0.3651,0.6042,5.3986,?,31.1349,0.1671,0.4088,1.561,0.9511,7.4587,-0.9892,-0.1326,0.9626,1.4227,1.478,0.9265,2.024,2.1845,5.9237,-1.0534,-0.1778,1,0,0,5.9237,20.4868,3.4585,0.2256,66.0614,-0.7344,0.6787,-0.7058,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.8646,17.9703,4.2391,19.262,-0.2296,1.9316,4.9562,2.2263,9.844,-0.4244,1.8646,17.9703,4.2391,19.262,-0.2296,5.6907,19.1969,4.3814,20.3571,0.0811,0.9653,1,0.3277,1.0359,0.3394,0.3277,1.9042,1,0.9675,0.5252,0.5081,0.9675,3.6258,1,0.9361,0.2758,0.2582,0.9361,1.2264,1,-2.0019,0.8154,-1.6324,-2.0019,2.2667,1,0.7071,0.4412,0.312,0.7071,1.9567,1,0.9462,0.5111,0.4836,0.9462,0.0178,8.342,-0.4125,1,0.9346,-0.4125,-0.3789,0.9346,4.7618,99.1806,9.9589,38.3392,-2.3108,3.2735,20.5351,4.5316,20.8191,-2.0709,-32.3735,8.6172,2.9355,35.2188,?,1.4547,-0.1471,-0.1011,2.1977,3.3926,1.5437,4.8298,11.5096,2.383,1.906,0.7598,0.3986,1.7081,0,0,1.8415,1.0886,0.5911,0.1787,47.1464,0.9254,-0.5813,-0.6249,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4128,21.2294,4.6075,23.0206,-1.3215,3.4014,12.0758,3.475,19.8321,-0.8587,1.4128,21.2294,4.6075,23.0206,-1.3215,6.9223,22.1785,4.7094,18.0725,0.1408,0.4154,1,0.2041,2.4075,0.4914,0.2041,1.3259,1,0.9784,0.7542,0.7379,0.9784,1.758,1,0.9572,0.5688,0.5445,0.9572,1.4302,1,-4.424,0.6992,-3.0933,-4.424,0.9294,1,0.4714,1.076,0.5072,0.4714,1.1608,1,1.2738,0.8615,1.0974,1.2738,0.0212,10.6511,-0.2171,1,0.4118,-0.2171,0.1102,0.4118,7.7689,117.5448,10.8418,32.6385,-0.8758,-8.5124,244.1175,15.6243,39.1785,-11.5616,-19.7313,396.8057,19.92,50.0381,-1.866,-0.9127,-0.3937,0.4314,0.6939,0.5443,0.7844,0.4815,0.2962,0.6152,0.4226,0.4678,1.1068,5.5788,0.9966,0.1786,0.8331,0.6523,0.783,0.1229,50.7815,0.8717,-0.9585,-0.9749,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5213,0.0139,0.1177,0.6927,0.9104,6.4079,0.0052,0.072,0.3844,0.942,7.5213,0.0139,0.1177,0.6927,0.9104,12.4184,0.016,0.1264,0.783,0.9382,1.1738,1,0.6057,0.852,0.516,0.6057,1.6339,1,0.9314,0.612,0.5701,0.9314,2.6697,1,0.8675,0.3746,0.325,0.8675,1.1282,1,0.5918,0.8864,0.5246,0.5918,1.1673,1,0.6099,0.8567,0.5225,0.6099,1.8019,1,0.8847,0.555,0.491,0.8847,0.0664,21.4504,-0.533,0.9979,0.9692,-0.533,-0.3033,0.9692,-14.3302,0.0961,0.31,14.9994,?,-32.9569,0.0759,0.2755,33.7799,?,11.8112,0.0512,0.2263,1.0803,0.9117,0.4348,-1.2133,-2.7903,1.1253,1.3698,1.2173,1.2662,1.8764,1.4819,0.444,-1.3442,-3.0272,1,0,0,0.444,13.8842,31.2684,0.2023,59.0983,-0.348,-0.4577,0.4899,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.5587,2.8433,1.6862,10.8247,?,-9.3975,1.9735,1.4048,12.677,?,-2.5587,2.8433,1.6862,10.8247,?,10.3124,2.7221,1.6499,12.1424,0.3386,0.2723,1,-0.2481,3.6727,-0.9113,-0.2481,1.2003,1,1.022,0.8331,0.8515,1.022,1.4407,1,1.0445,0.6941,0.725,1.0445,0.8539,1,-1.7412,1.1711,-2.0391,-1.7412,1,1,0,1,0,0,0.8539,1,0.8915,1.1711,1.044,0.8915,0.0533,14.515,-0.1085,1,-0.6565,-0.1085,-0.6536,-0.6565,-4.8948,63.5912,7.9744,30.1178,-0.6352,43.0681,1.5109,1.2292,3.7201,0.9174,-6.2354,4.9267,2.2196,9.0591,?,-0.1137,0.785,-6.907,6.4876,3.5927,0.5538,42.0885,12.9074,0.3067,-0.283,1.2914,-4.5632,0.4088,0,0,8.096,3.3246,0.4106,0.2317,57.6958,0.5962,0.5126,0.8442,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.9211,17.7022,4.2074,20.1177,-4.1423,4.3953,9.9648,3.1567,13.4431,-0.3485,-1.9211,17.7022,4.2074,20.1177,-4.1423,7.2502,19.5038,4.4163,21.943,0.0427,-0.4371,1,-0.265,-2.288,0.6062,-0.265,1.3328,1,0.9527,0.7503,0.7148,0.9527,1.7765,1,0.9076,0.5629,0.5109,0.9076,4.6642,1,-16.5748,0.2144,-3.5536,-16.5748,0.3924,1,0.1707,2.5481,0.4349,0.1707,1.4965,1,0.9168,0.6682,0.6126,0.9168,0.0273,10.0961,0.7575,1,-0.7573,0.7575,-0.263,-0.7573,23.2081,63.306,7.9565,27.24,0.3505,-12.3365,117.5189,10.8406,53.038,-0.5986,-35.4859,69.2356,8.3208,41.1591,?,-1.8812,-0.654,0.3476,0.734,0.9562,1.3028,0.5387,0.9144,1.6974,-0.7401,-0.3571,0.4825,1.264,0,0,0.5136,0.6618,1.2886,0.2336,74.5173,0.5341,0.834,0.8541,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0462,15.4831,3.9349,14.725,-4.2445,-8.2666,13.6988,3.7012,19.5845,-5.3564,-2.0462,15.4831,3.9349,14.725,-4.2445,10.8048,4.6323,2.1523,10.4705,0.3822,0.2475,1,-0.1894,4.0399,-0.7651,-0.1894,1.0631,1,1.8282,0.9406,1.7197,1.8282,1.1303,1,3.3424,0.8848,2.9572,3.3424,0.7221,1,-1.8399,1.3848,-2.548,-1.8399,0.9113,1,0.1657,1.0974,0.1818,0.1657,0.7519,1,1.4063,1.33,1.8704,1.4063,0.0463,14.4147,-0.7344,1,-0.7546,-0.7344,0.317,-0.7546,-3.9391,521.8043,22.843,67.1387,-0.504,36.6999,80.337,8.9631,40.2603,0.0957,-5.0399,18.2359,4.2703,17.9977,-59.1786,-0.1073,0.7816,-7.2819,2.5486,5.3492,2.0989,6.4952,28.6142,4.4054,-5.2831,1.2712,-0.2406,1.0027,149.2602,148.8571,1.6676,3.7304,2.237,0.1971,62.199,-0.6602,-0.9318,0.603,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.6744,8.3909,2.8967,16.2437,-5.2092,3.2154,11.3003,3.3616,13.6705,-0.4209,-2.6744,8.3909,2.8967,16.2437,-5.2092,6.706,7.7554,2.7849,17.7593,0.0822,-0.8317,1,-0.3988,-1.2023,0.4795,-0.3988,0.8617,1,1.0402,1.1605,1.2071,1.0402,0.7425,1,1.0819,1.3467,1.4571,1.0819,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.2719,1,0.1352,3.6777,0.4972,0.1352,1.1882,1,0.9147,0.8416,0.7698,0.9147,0.026,9.9182,0.6475,1,-0.7037,0.6475,-0.1638,-0.7037,27.5619,84.889,9.2135,28.3203,0.3587,-7.3033,80.1941,8.9551,45.5994,-0.4259,-33.8402,103.8465,10.1905,46.6797,-8.605,-3.7739,-0.8145,0.2158,1.0289,0.9041,0.8788,1.0585,0.8174,0.7722,-1.1629,-0.3787,0.3257,1.3809,9.0863,6.5802,0.6211,0.6067,0.9769,0.2317,72.0086,0.6099,0.7099,0.9866,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.9056,17.249,4.1532,12.1051,-20.7931,1.1432,5.2307,2.2871,8.8298,-1.4392,-2.9056,17.249,4.1532,12.1051,-20.7931,5.9424,22.6082,4.7548,14.9158,0.1046,-2.5417,1,-0.489,-0.3934,0.1924,-0.489,1.8159,1,0.8735,0.5507,0.481,0.8735,3.2976,1,0.763,0.3032,0.2314,0.763,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.1534,1,0.0333,6.5172,0.2173,0.0333,1.3709,1,0.8116,0.7294,0.592,0.8116,0.0245,8.7381,0.9361,1,-0.9866,0.9361,-0.9453,-0.9866,29.6785,112.3432,10.5992,28.875,0.4189,-7.4896,118.1326,10.8689,43.8125,-0.4635,-13.8143,275.3012,16.5922,51.0625,-0.936,-3.9626,-2.1484,0.5422,0.9752,0.6388,0.6551,0.951,0.4081,0.4291,-1.5,-0.843,0.562,1.6597,1.8839,1.1351,0.6591,0.5655,0.858,0.193,62.468,0.7554,0.8958,0.9629,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1872,4.552,2.1335,9.5157,-90.4676,3.3362,5.4419,2.3328,8.7815,-0.8304,-1.1872,4.552,2.1335,9.5157,-90.4676,5.0147,3.3474,1.8296,12.1296,0.1251,-0.3558,1,-0.2367,-2.8102,0.6653,-0.2367,0.9146,1,1.1661,1.0934,1.275,1.1661,0.8365,1,1.3599,1.1955,1.6257,1.3599,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0187,6.255,0.9403,1,-0.8763,0.9403,-0.7222,-0.8763,23.5824,31.9182,5.6496,19.1,0.5159,-17.9227,141.3256,11.888,49.9234,-0.8808,-28.6858,24.0968,4.9089,31.5335,?,-1.3158,-0.8221,0.6248,0.4752,1.1509,2.4218,0.2258,1.3246,5.8649,-0.8706,-0.6455,0.7414,1.4863,0,0,0.3826,0.6057,1.5832,0.2062,73.2005,0.9339,0.8738,0.9833,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6584,3.5594,1.8866,11.7432,-6.8061,3.6008,4.2681,2.0659,9.642,-0.9652,-0.6584,3.5594,1.8866,11.7432,-6.8061,4.6754,3.3598,1.833,13.8592,0.0846,-0.1829,1,-0.1408,-5.4687,0.7701,-0.1408,0.9132,1,1.0293,1.095,1.1271,1.0293,0.834,1,1.0594,1.1991,1.2703,1.0594,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3066,1,0.0994,3.2615,0.3241,0.0994,1.2179,1,0.8473,0.8211,0.6957,0.8473,0.0186,5.6214,0.8843,1,-0.9061,0.8843,-0.6997,-0.9061,21.5287,29.7247,5.452,31.3,0.245,-18.4351,37.6942,6.1396,39.4628,-1.2453,-32.989,25.9481,5.0939,38.2298,?,-1.1678,-0.6526,0.5588,0.888,1.0703,1.2053,0.7886,1.1455,1.4527,-0.4642,-0.2658,0.5725,2.3589,0,0,0.7932,0.8187,1.0323,0.2175,73.6467,0.866,0.9258,0.9761,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.1996,8.3042,2.8817,16.3745,?,-4.8626,14.9338,3.8644,17.1268,-2.1201,-7.1996,8.3042,2.8817,16.3745,?,11.9679,15.6231,3.9526,21.3399,0.1056,1.4806,1,-0.6016,0.6754,-0.4063,-0.6016,0.7457,1,0.7291,1.341,0.9777,0.7291,0.5561,1,0.5315,1.7984,0.9559,0.5315,1.407,1,-6.4977,0.7107,-4.6181,-6.4977,0,1,0,0,0.2301,0,0.9561,1,0.7673,1.0459,0.8026,0.7673,0.0576,19.8727,0.3244,1,-0.9148,0.3244,-0.6204,-0.9148,20.4405,143.204,11.9668,36.5234,0.0843,27.1926,266.0768,16.3119,53.6682,-0.2241,-9.6871,172.0815,13.118,44.519,-8.6418,0.7517,-2.1101,-2.8071,0.7336,0.9122,1.2435,0.5382,0.8322,1.5462,-0.3422,-0.0843,0.2463,0.9098,8.6385,9.495,0.6805,0.8204,1.2055,0.1805,60.2464,-0.4943,-0.2625,0.9051,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.6928,16.8766,4.1081,19.1429,-0.1967,2.7821,3.8636,1.9656,11.1604,-0.5734,1.6928,16.8766,4.1081,19.1429,-0.1967,5.8098,17.3337,4.1634,20.9125,0.0918,0.6084,1,0.2914,1.6435,0.4789,0.2914,2.09,1,0.9867,0.4785,0.4721,0.9867,4.3681,1,0.9736,0.2289,0.2229,0.9736,0.7735,1,-1.4877,1.2929,-1.9235,-1.4877,2.2553,1,0.6947,0.4434,0.308,0.6947,1.7153,1,0.9154,0.583,0.5337,0.9154,0.0196,8.6779,-0.021,1,0.9495,-0.021,0.038,0.9495,-1.2896,471.0738,21.7042,62.3398,-3.6384,-32.2161,83.3606,9.1302,42.0593,?,-20.3973,68.0781,8.2509,44.6991,-1.3955,0.04,0.0632,1.5794,2.3772,2.6305,1.1066,5.651,6.9196,1.2245,1.1626,1.8779,1.6152,0,0.7203,0,1.4822,1.3947,0.9409,0.204,70.9746,-0.7875,-0.9353,0.7892,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
