@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1138,15.2474,3.9048,17.7032,-1.195,-0.7031,13.7733,3.7112,24.1099,-1.0192,-0.0245,18.2898,4.2767,29.4735,-0.8355,5.6025,16.4307,4.0535,17.8201,0.0515,0.1618,4.6411,-0.0203,28.6838,-0.1255,-0.0044,1.0522,0.913,0.9633,0.8678,0.9156,1.0551,1.107,0.8337,0.928,0.7531,0.8383,1.1132,0.792,0.7184,-9.9654,0.9071,-12.5833,-13.872,0.6755,0.5023,0.4293,0.7436,0.6356,0.8547,0.7343,0.6006,0.9934,0.818,1.353,1.654,0.0035,8.4803,-0.2609,-0.1963,0.1699,0.6231,-0.3885,-0.0847,4.8887,25.8247,5.0818,16.4938,-0.9325,-6.5433,2.0402,1.4283,9.7798,?,-0.3678,1.4435,1.2015,5.092,-1.898,-0.7471,-13.2932,17.7924,3.5578,4.2297,1.1888,12.6582,17.89,1.4133,0.8138,2.3865,2.9326,0,4.8574,0,1.6865,3.2391,1.9206,0.0409,14.3472,0.5464,-0.6636,-0.8043,-0.4189,3.6729,1.9165,9.6825,-1.5359,0.0881,6.4254,2.5348,12.1722,-3.5618,2.2752,9.5246,3.0862,12.1936,-0.3162,-4.7565,-0.1841,0.0387,0.7561,0.621,0.8213,0.5716,0.3856,0.6746,0.617,2.0018,3.2442,1.4309,0.4121,0.288,0.7955,0.7941,0.9982,0.0116,5.8512,0.4217,-0.2955,0.0024,DESTRA_PANTALONI
0.3973,24.2183,4.9212,31.075,-0.7964,-0.2875,17.1029,4.1356,20.2161,-1.3264,-0.0702,16.4741,4.0588,22.1287,-1.6391,6.6571,13.7239,3.7046,18.7133,0.0483,-1.3822,-5.6572,0.0597,4.0928,-0.0432,-0.0106,1.19,1.2125,1.3284,1.0189,1.1163,1.0956,1.416,1.4701,1.7647,1.0382,1.2462,1.2004,1.1953,1.0024,-14.5166,0.8386,-12.1451,-14.4818,1.9906,2.063,0.8798,1.0364,0.442,0.4264,1.5371,1.4043,1.6606,0.9136,1.0803,1.1825,0.0025,9.9885,0.0612,-0.1635,0.2563,0.1275,-0.2629,-0.2628,-0.499,25.8649,5.0858,15.4482,-0.7713,-8.02,1.5385,1.2404,9.6718,?,1.0522,3.0836,1.756,6.4671,-0.4965,0.0622,-0.4743,-7.6218,4.1002,2.8962,0.7064,16.8115,8.3878,0.4989,0.6955,3.1353,4.5079,0,2.0181,0,1.5972,2.3887,1.4955,0.0413,14.2846,0.1701,0.0595,-0.7186,-0.7326,2.4526,1.5661,8.0515,-0.8596,-0.0739,14.147,3.7612,19.5764,-2.3715,2.1646,3.2263,1.7962,7.5024,-0.1712,9.9123,-0.3385,-0.0341,0.4164,0.8719,2.094,0.1734,0.7602,4.3848,0.2703,3.3938,12.557,0.7457,0.6759,0.9064,0.4113,1.0732,2.6093,0.0117,6.1188,-0.1057,-0.09,0.0609,DESTRA_PANTALONI
0.1651,0.2574,0.5073,2.761,-1.3923,-0.2896,0.2371,0.4869,2.1423,-0.9635,0.2538,0.1782,0.4222,1.522,-0.4563,0.8234,0.1703,0.4127,1.8753,0.0719,-0.5702,0.6506,0.2006,-1.141,-0.3517,0.3083,1.0419,1.2017,1.2292,1.1534,1.1798,1.0229,1.0855,1.4442,1.511,1.3304,1.392,1.0463,1.5285,3.3694,-11.0658,2.2043,-7.2394,-3.2842,1.0578,1.1043,0.5712,1.044,0.54,0.5173,1.2888,1.814,1.4723,1.4076,1.1424,0.8116,0.0041,1.2801,-0.7445,0.1781,0.1147,0.0897,-0.1101,0.6114,-6.9455,0.037,0.1923,7.3484,?,6.6658,0.033,0.1816,0.6552,0.9055,1.8666,0.0068,0.0823,0.2922,0.8518,-1.042,-3.7211,3.5712,1.0587,2.3368,2.2072,1.1209,5.4605,4.8716,-1.1704,-4.3753,3.7381,0,0,3.5165,11.2157,25.1491,2.2423,0.0971,15.4779,0.9977,0.843,0.8056,-0.403,0.019,0.1379,0.6555,?,0.4009,0.0078,0.0881,0.3848,0.3656,0.181,0.059,0.2428,0.8196,-0.3781,-1.0051,-2.2259,2.2146,1.5649,0.5678,0.3629,2.4489,0.3225,0.1317,-2.9567,2.9147,-0.9858,0,0,1.0197,1.7036,0.7997,0.4694,0.0059,1.0592,-0.4613,-0.5853,-0.0977,DESTRA_PANTALONI
0.0045,2.0542,1.4333,5.9009,-0.8318,-0.5708,1.8365,1.3552,5.0445,-2.1054,-0.3779,1.7633,1.3279,5.5177,-1.372,2.2858,0.8975,0.9474,3.5622,0.1747,-0.0079,-0.012,0.002,1.5105,-0.2497,-0.1653,1.0576,1.0794,1.5129,1.0205,1.4304,1.4017,1.1186,1.165,2.2888,1.0415,2.0462,1.9646,0.7835,0.8396,-3.5525,1.0716,-4.5342,-4.2312,1.983,1.3848,0.7463,0.6983,0.3763,0.5389,1.1698,1.0695,1.6565,0.9142,1.4161,1.549,0.0068,3.4269,0.0174,-0.1296,0.2395,-0.1399,-0.6868,-0.0442,7.0953,1.1647,1.0792,3.2387,0.6471,-6.0425,1.846,1.3587,7.4067,?,2.5027,0.1014,0.3185,1.1778,0.5982,-1.1742,2.8351,-2.4144,0.7943,3.3887,4.2662,0.631,11.4835,18.2001,-0.8016,3.3865,-4.2245,0,3.1307,0,0.4373,2.7499,6.2889,0.0955,15.6404,0.9931,-0.8149,-0.8036,0.3507,0.1441,0.3796,1.5476,-0.326,-0.3371,0.2695,0.5191,1.8578,-3.8552,-0.4167,0.5444,0.7378,2.2511,-3.0076,-1.0404,-0.8417,0.809,0.7313,0.5145,0.7036,0.5347,0.2647,0.495,0.2579,0.2252,0.8732,3.0501,2.0778,0.6812,0.833,0.6875,0.8253,0.0063,1.5365,-0.7745,-0.7349,0.552,DESTRA_PANTALONI
0.6972,1.5178,1.232,5.953,-0.873,-0.5597,0.3529,0.5941,3.5021,-2.2182,-0.4684,4.6697,2.161,9.2651,-1.0231,2.5092,1.263,1.1238,4.7224,0.1045,-1.2456,-1.4883,0.2778,1.1948,-0.223,-0.1867,2.0738,0.5701,1.0962,0.2749,0.5286,1.9228,4.3006,0.325,1.2018,0.0756,0.2794,3.6973,1.1494,0.5922,-5.0374,0.5152,-4.3824,-8.5067,2.9206,0.694,0.6027,0.2376,0.2064,0.8685,1.6998,0.6425,1.2606,0.378,0.7416,1.962,0.01,3.6393,0.124,-0.1507,0.2401,0.0433,-0.3267,-0.1241,4.697,11.5993,3.4058,8.2963,0.1146,1.8216,2.6822,1.6377,4.4727,-0.2489,7.172,5.1347,2.266,6.4133,0.3099,2.5785,0.6549,0.254,2.0796,1.503,0.7227,4.3245,2.259,0.5224,-1.2047,0.3729,-0.3095,2.6163,1.0083,0.3854,1.8549,1.2936,0.6974,0.0868,14.0586,-0.9065,-0.9732,0.9295,0.281,1.2736,1.1285,4.5618,-0.9552,-1.1152,2.158,1.469,4.7931,-7.4372,0.5276,0.4642,0.6813,2.2767,-0.0988,-0.252,0.5325,-2.1135,0.7682,1.6564,2.156,0.5902,2.7435,4.6485,0.5275,10.8906,20.6458,4.1069,1.126,0.2742,0.9517,2.0037,2.1053,0.0125,2.6563,-0.1734,-0.0254,-0.1563,DESTRA_PANTALONI
1.2585,18.6563,4.3193,17.5083,-0.7056,-1.5714,14.0649,3.7503,14.58,-1.9104,-0.7105,6.1379,2.4775,13.862,-1.326,6.069,6.5839,2.5659,10.4724,0.0901,-0.8009,-1.7711,0.2074,2.2115,-0.2589,-0.1171,1.1517,1.7434,1.6833,1.5138,1.4616,0.9655,1.3264,3.0395,2.8336,2.2915,2.1363,0.9323,0.7569,0.9166,-6.9847,1.2111,-9.2286,-7.6202,2.049,1.7224,0.8919,0.8406,0.4353,0.5178,1.2008,1.263,1.6719,1.0518,1.3922,1.3237,0.0108,8.6337,0.0848,0.2307,0.4019,-0.0551,-0.514,0.061,1.9382,12.1952,3.4922,9.8844,-0.0776,3.8478,5.5641,2.3588,8.3488,-0.5343,7.5417,2.9708,1.7236,5.9521,0.3196,0.5037,0.257,0.5102,1.4805,2.0261,1.3686,2.1918,4.105,1.8729,0.2447,-0.2545,-1.0401,1.6858,1.0487,0.6221,1.1839,1.6607,1.4026,0.0441,14.116,-0.9637,-0.8919,0.9522,0.194,1.3085,1.1439,5.0351,-0.5171,-1.2313,3.2866,1.8129,5.4645,-17.8296,1.0291,3.1277,1.7685,5.2562,-0.1305,-0.1576,0.1885,-1.1965,0.631,0.6468,1.0251,0.3981,0.4184,1.0508,0.3317,2.8291,8.5293,11.436,0.7138,0.0624,0.9214,0.9579,1.0396,0.0082,3.3798,-0.1481,0.549,-0.8896,DESTRA_PANTALONI
-0.3917,10.1022,3.1784,18.8235,-0.439,-0.702,7.6171,2.7599,12.2478,-2.7335,0.3941,13.8077,3.7159,22.0649,-0.5484,4.7732,9.545,3.0895,14.1258,0.0309,0.558,-0.9941,-0.0821,-1.7814,-0.1471,0.0826,1.1516,0.8554,1.0288,0.7427,0.8933,1.2027,1.3263,0.7316,1.0584,0.5517,0.798,1.4466,0.6404,0.7348,-12.7685,1.1475,-19.9399,-17.3772,3.9876,0.918,0.8975,0.2302,0.2251,0.9777,1.5369,0.8531,1.3326,0.5551,0.8671,1.562,0.0092,7.1756,-0.2068,-0.2504,0.2632,0.1681,-0.5256,0.1082,4.3269,1.0885,1.0433,5.1245,0.2145,-8.4216,0.2989,0.5468,9.5659,?,-1.5437,2.9212,1.7092,5.4531,-1.8331,-0.5138,-2.803,5.4556,1.9082,0.6104,0.3199,3.6412,0.3726,0.1023,-0.1463,-0.3966,2.7112,0,3.3895,0,0.5357,0.9398,1.7542,0.0989,14.7435,0.8979,-0.1419,-0.3871,0.0844,2.1146,1.4542,5.7507,-1.2234,-0.0819,1.5134,1.2302,6.8979,-0.5016,0.6125,0.7113,0.8434,3.7177,-0.3236,-1.03,0.1378,-0.1338,1.1821,1.7242,1.4587,1.3973,2.973,2.1277,1.3733,3.4812,2.5349,0.563,0.9208,1.6355,0.8337,1.5468,1.8554,0.0064,2.9681,0.2813,0.2506,-0.1138,DESTRA_PANTALONI
2.1338,11.5725,3.4018,15.53,-0.474,-2.2481,19.6135,4.4287,15.2099,-1.6629,2.0059,25.1629,5.0163,17.1567,-0.4794,7.3609,15.7975,3.9746,14.8551,0.0223,-0.9491,1.0637,0.2899,-1.1208,-0.3054,0.2725,0.7681,0.6782,0.8559,0.8829,1.1143,1.2621,0.59,0.4599,0.7326,0.7795,1.2416,1.5928,0.5258,0.8983,-14.7062,1.7085,-27.9696,-16.3713,1.8446,0.9085,0.6934,0.4925,0.3759,0.7632,1.021,0.9052,1.0454,0.8865,1.0239,1.1549,0.0189,11.1061,0.5162,0.6349,0.5228,0.0899,-0.3122,0.6894,2.5393,11.7068,3.4215,10.931,-0.379,0.3636,37.0208,6.0845,14.7147,-1.2422,6.2965,1.2021,1.0964,3.2985,0.5856,6.9837,0.4033,0.0577,0.5623,3.1207,5.5496,0.3162,9.739,30.798,0.3686,-0.6446,-1.7489,1.2078,0.9958,0.8245,0.7429,3.3139,4.4611,0.0349,15.1995,-0.0231,-0.4389,0.881,-0.5479,1.3837,1.1763,4.9219,-2.4044,0.0385,6.326,2.5152,9.5543,-1.0081,1.8576,3.6693,1.9155,6.8552,-0.2956,-14.2162,-0.2949,0.0207,0.4677,0.6141,1.313,0.2187,0.3771,1.7241,0.7247,2.2224,3.0665,0.3039,0.2732,0.8992,0.5151,0.718,1.3937,0.0099,5.03,0.3562,-0.7491,0.1077,DESTRA_PANTALONI
1.2705,5.3573,2.3146,8.7924,-0.2072,-2.892,7.4179,2.7236,10.8964,-34.5787,-1.0216,14.1586,3.7628,15.8649,-1.0629,5.2447,10.4488,3.2325,11.7376,0.0302,-0.4393,-1.2436,0.2423,2.8307,-0.5514,-0.1948,0.8498,0.6151,0.716,0.7238,0.8426,1.1641,0.7222,0.3784,0.5127,0.5239,0.7099,1.3551,0.1425,0.1846,-4.1335,1.2956,-29.003,-22.3864,23.7805,0.947,0.6018,0.0398,0.0253,0.6354,0.8069,0.5542,0.7491,0.6868,0.9283,1.3516,0.0332,7.7526,-0.4131,0.5333,0.7651,-0.2243,-0.7885,0.1557,2.6218,10.9034,3.302,8.94,-0.041,0.9463,28.3251,5.3221,15.1019,-1.4703,6.0003,13.203,3.6336,10.4282,-0.0922,2.7706,0.4369,0.1577,0.6204,0.9088,1.4647,0.3849,0.8258,2.1454,0.0392,0.3997,10.2089,1.4048,0.8995,0.6403,0.592,0.8573,1.4482,0.0662,14.061,-0.8856,-0.7106,0.8494,-1.1349,1.9417,1.3934,5.374,-4.2576,-1.2685,5.1693,2.2736,7.0858,-5.4294,1.343,1.095,1.0464,4.2357,0.0625,0.8947,-0.8451,-0.9445,0.6129,1.3316,2.1728,0.3756,1.7732,4.721,0.7273,-15.4076,-21.1849,0.9275,0.2262,0.2439,0.7584,1.2687,1.6729,0.0217,4.5546,0.5008,0.0406,0.0611,DESTRA_PANTALONI
0.2,10.1113,3.1798,24.507,-0.2875,-0.9411,5.8389,2.4164,11.5561,-1.7538,-0.3488,5.7952,2.4073,22.0158,-0.4034,3.9331,7.3235,2.7062,24.269,0.0163,-0.2125,-0.5734,0.0508,2.6983,-0.2393,-0.0887,1.3159,1.3209,1.175,1.0038,0.8929,0.8896,1.7317,1.7448,1.3807,1.0076,0.7973,0.7913,0.7436,0.8649,-13.6119,1.163,-18.3049,-15.7388,4.5358,1.2133,0.7715,0.2675,0.1701,0.6359,2.1207,1.1132,1.0098,0.5249,0.4762,0.9072,0.0055,6.0431,0.5932,0.5234,0.1964,0.295,-0.2604,0.1133,1.9386,11.3171,3.3641,8.4513,-0.1843,2.0423,8.6208,2.9361,9.492,-0.7233,8.192,1.1072,1.0523,3.1404,0.6671,0.9492,0.2366,0.2493,1.1458,3.197,2.7903,1.3128,10.221,7.7858,0.3301,-0.209,-0.633,1.2956,0.7564,0.5838,0.8904,2.6911,3.0225,0.0466,14.5255,-0.6983,-0.9714,0.6524,0.2075,0.9329,0.9659,4.406,-1.5246,-0.5067,1.8461,1.3587,6.0295,-2.1611,1.6855,3.9382,1.9845,7.7716,-0.2885,-0.4095,0.1231,-0.3006,0.7109,0.4867,0.6847,0.5053,0.2369,0.4688,0.6455,1.529,2.3688,0.915,0.2894,0.3162,0.7307,0.5669,0.7758,0.0095,3.7221,-0.1777,-0.5732,-0.2158,SINISTRA_PANTALONI
-0.185,0.4883,0.6988,3.7698,-0.7279,0.0864,0.1045,0.3233,1.3618,-0.5057,-0.1895,0.0861,0.2935,1.227,-2.4984,0.7465,0.1993,0.4464,2.0558,0.0669,-2.1404,0.9761,-0.2478,-0.456,0.1158,-0.2539,2.1618,2.381,1.5653,1.1014,0.7241,0.6574,4.6734,5.6691,2.4502,1.2131,0.5243,0.4322,3.4722,1.8124,-10.7742,0.522,-3.103,-5.9448,2.4122,6.2202,0.9902,2.5786,0.4105,0.1592,2.7683,3.0723,1.8337,1.1098,0.6624,0.5969,0.0015,1.0832,-0.0138,0.0529,0.0236,-0.1268,0.6596,-0.0102,8.3877,0.0208,0.1443,0.3951,0.954,4.6667,0.1248,0.3532,1.015,0.8049,-1.9576,0.0631,0.2513,2.2132,?,1.7974,-4.2847,-2.3839,0.4084,0.5741,1.4055,0.1668,0.3296,1.9756,1.9573,-3.7028,-1.8917,1.6514,0,0,0.3892,0.1785,0.4586,0.0524,15.0119,-0.9957,-0.8949,0.9312,-0.7099,0.3908,0.6251,1.7186,-10.3355,-0.4587,0.0601,0.2452,0.78,?,0.2964,0.0261,0.1615,0.643,-0.1471,1.5474,-2.3952,-1.5478,2.5499,3.8707,1.518,6.5018,14.9826,2.3044,2.009,19.0033,9.4591,0,0.2705,0,2.2034,2.6728,1.213,0.0048,1.4867,0.9608,-0.6581,-0.5659,SINISTRA_PANTALONI
