@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0603,3.6391,1.9076,16.6026,-1.364,-6.477,9.4066,3.067,22.8996,-21.5573,9.485,2.8074,1.6755,15.2621,0.1419,11.8727,6.8143,2.6104,19.031,0.2182,-0.0093,0.0064,0.0051,-0.6829,-0.5455,0.7989,0.622,1.1385,0.7308,1.8305,1.1749,0.6419,0.3869,1.2963,0.534,3.3507,1.3804,0.412,0.4377,-3.7961,-1.8033,-8.6722,-4.1196,0.475,6.9182,0.3949,0.2885,0.0571,0.0417,0.7306,0.725,1.0878,0.8724,1.5004,1.2033,0.802,0.0583,17.0034,0.2961,0.2954,-0.091,-0.1445,-0.8297,0.5883,3.6114,3.49,1.8682,5.7299,0.2328,-8.3226,0.6481,0.805,9.6311,?,2.376,4.0788,2.0196,5.6921,-0.1805,-0.4339,1.52,-3.5028,2.3206,0.925,0.3986,5.3854,0.8556,0.1589,-0.1805,-1.9976,11.0653,0,1.5489,0,0.5949,1.0066,1.692,0.0476,14.4174,0.7292,-0.6953,-0.0542,0.1294,0.9106,0.9543,7.6488,-0.4023,0.0754,0.2967,0.5447,3.653,-0.6706,0.2015,0.9319,0.9653,4.8962,-0.9739,1.7158,0.642,0.3742,1.7518,0.9885,0.5643,3.0687,0.9772,0.3184,1.4964,0.9083,0.607,2.4945,2.1989,0.8815,2.0939,1.5622,0.7461,0.0013,1.6388,0.1118,-0.1047,0.331,TASCA_DESTRA_DIETRO_PANTALONI
-0.1281,2.2644,1.5048,11.8478,-0.7888,4.0918,8.5521,2.9244,16.7714,-0.3661,9.9794,4.5197,2.126,25.3595,0.1463,11.2476,5.1749,2.2748,25.4211,0.1582,-0.0313,-0.0128,-0.0114,0.41,0.3638,0.8872,0.5146,0.7078,0.6615,1.3756,1.2855,0.9346,0.2648,0.501,0.4376,1.8922,1.6526,0.8734,1.1623,-1.2019,-1.0936,-1.034,-0.9408,0.9099,0.5395,0.223,0.2193,0.4133,0.4065,0.9837,0.7064,0.4672,0.4661,0.6613,0.6597,0.9976,0.0568,15.5339,0.1774,0.2565,0.3745,0.0733,0.2861,0.9469,1.5816,9.9246,3.1503,10.7263,-0.1179,3.0589,1.927,1.3882,6.1253,-0.1866,8.3842,2.1518,1.4669,9.2463,0.0031,0.5171,0.1886,0.3648,2.2694,2.1476,0.9463,5.1504,4.6122,0.8955,1.1748,-38.7906,-33.0188,1.8587,1.0344,0.5565,1.7511,1.1601,0.6625,0.0477,13.9176,-0.6507,-0.8447,0.4867,0.3486,0.6941,0.8331,5.7347,-0.3746,-0.3466,0.8693,0.9323,6.3094,-3.6085,0.9824,1.7072,1.3066,5.8469,-0.3641,-1.0057,0.3548,-0.3528,0.8936,0.6376,0.7136,0.7985,0.4066,0.5092,0.3163,1.0013,3.1654,3.0473,0.9734,0.3194,0.9089,0.9808,1.0791,0.0058,2.0516,-0.2799,-0.0089,-0.0166,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0821,0.0177,0.1329,1.4241,-2.4262,4.0314,0.0922,0.3036,3.0596,0.5317,9.9701,0.0355,0.1883,1.9018,0.8358,10.7576,0.0817,0.2858,2.9685,0.7762,0.0204,0.0082,0.0076,0.4043,0.3747,0.9268,0.4378,0.7057,0.4651,1.6121,1.0623,0.659,0.1916,0.498,0.2163,2.5988,1.1286,0.4343,-0.2903,-0.1042,-0.098,0.3588,0.3375,0.9405,0.0636,0.0359,0.0313,0.5641,0.4926,0.8734,0.4655,0.7488,0.4797,1.6088,1.0307,0.6407,0.0566,14.1123,-0.851,-0.8633,-0.907,0.7846,0.9171,0.9663,8.9907,0.0029,0.0542,0.1804,0.9801,3.7674,0.0106,0.1029,0.3479,0.913,-1.0595,0.0091,0.0951,1.1942,?,2.3865,-8.4858,-3.5558,0.5268,0.5696,1.0812,0.2776,0.3245,1.1691,2.4296,-7.431,-3.0585,2.2634,0,0,0.5185,0.151,0.2913,0.0516,13.8175,-0.9985,0.9525,-0.9353,0.0047,0.0003,0.0181,0.0951,-0.6499,0.035,0.0006,0.0251,0.1218,-0.4293,0.0124,0.0003,0.0167,0.0908,-0.6732,0.1347,0.3793,2.8162,0.7206,1.0813,1.5004,0.5193,1.1691,2.2512,1.0238,1.0251,1.0013,0.6763,1.0619,1.57,0.7807,1.0471,1.3412,0.0002,0.0692,0.6473,0.2909,0.1404,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0382,3.5139,1.8746,8.8639,-0.928,-0.0506,6.6486,2.5785,13.2993,-1.7491,10.003,2.0095,1.4176,9.1509,0.4187,10.4854,2.2918,1.5139,9.4058,0.4278,-0.7551,0.0038,0.0036,-0.0051,-0.0048,0.954,0.727,1.3224,1.2382,1.819,1.7032,0.9364,0.5285,1.7487,1.5333,3.3086,2.901,0.8768,0.5042,-0.6474,-0.6067,-1.284,-1.2033,0.9372,0.9504,0.2921,0.2797,0.3073,0.2943,0.9576,0.6665,0.9686,0.9424,1.4533,1.4139,0.9729,0.0521,13.4001,0.1895,0.508,0.5615,0.2312,-0.0008,0.9346,1.5522,5.9683,2.443,7.013,-0.0486,2.1601,9.9194,3.1495,9.7612,-1.2396,8.5154,0.6873,0.8291,2.7803,0.6971,0.7186,0.1823,0.2537,0.7757,2.9468,3.7989,0.6017,8.6834,14.432,0.0602,-0.0508,-0.8445,1.5345,0.7287,0.4749,0.7185,2.5224,3.5109,0.0465,13.9183,-0.7917,-0.9552,0.902,0.2099,0.2128,0.4613,2.7493,-0.4862,-0.3881,0.656,0.8099,3.8965,-6.1423,1.1843,3.5347,1.8801,6.4087,-0.01,-0.5408,0.1772,-0.3277,0.5696,0.2454,0.4308,0.3244,0.0602,0.1856,0.2684,14.2239,52.994,3.3909,0.2915,0.086,0.7056,0.429,0.608,0.0066,2.0151,-0.6084,0.25,-0.3225,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0711,0.0166,0.1287,0.8357,-0.4112,6.6166,0.1144,0.3382,1.8408,0.7704,9.8986,0.0096,0.0981,0.9992,0.9059,11.9101,0.0556,0.2358,1.8472,0.8613,0.0108,0.0072,0.006,0.6684,0.5555,0.8311,0.3805,1.3118,0.5458,3.4477,1.4344,0.416,0.1448,1.7209,0.2979,11.8864,2.0574,0.1731,-0.0394,-0.0253,-0.0212,0.6417,0.5382,0.8387,0.0739,0.0557,0.0445,0.7546,0.6018,0.7974,0.454,0.8364,0.4524,1.8423,0.9966,0.5409,0.0623,16.6174,0.7614,0.3366,0.7469,0.3566,0.9456,0.6444,7.8896,0.0293,0.1712,0.6092,0.9249,5.7191,0.0573,0.2395,0.8384,0.8658,-1.0608,0.0022,0.0471,1.1237,?,1.3795,-7.4376,-5.3914,0.7151,3.6373,5.0864,0.5114,13.23,25.8711,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0513,14.6694,-1.0003,-0.9726,0.9752,-0.0125,0.0012,0.0344,0.2457,-2.9021,0.0135,0.0017,0.0411,0.329,-2.8617,0.0473,0.0012,0.0353,0.2136,-0.3812,-0.9261,-0.2645,0.2856,0.8361,0.9725,1.1632,0.699,0.9457,1.353,0.7495,3.0989,4.1348,0.739,0.4071,0.5508,0.7468,1.15,1.54,0.0003,0.1045,0.8257,0.388,0.2999,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1194,0.0037,0.0606,0.3416,-5.9292,8.3729,0.0215,0.1466,0.6237,0.9287,9.9703,0.0023,0.0479,0.2665,0.9736,13.0208,0.0112,0.1057,0.5689,0.9573,-0.0143,-0.012,-0.0092,0.8398,0.643,0.7657,0.4131,1.2632,0.5728,3.0582,1.3867,0.4534,0.1706,1.5957,0.3281,9.3525,1.923,0.2056,-0.036,-0.0297,-0.0229,0.8249,0.6358,0.7708,0.0056,0.0049,0.0037,0.8649,0.6555,0.7579,0.5477,1.282,0.6005,2.3406,1.0962,0.4684,0.0685,18.464,0.0177,-0.2859,-0.0884,0.1324,0.9416,0.4787,8.7187,0.0014,0.038,0.1209,0.9862,4.4709,0.005,0.071,0.2254,0.9509,-0.3961,0.0014,0.0372,0.4385,?,1.9501,-22.014,-11.2886,0.5349,1.0203,1.9076,0.2861,1.0411,3.6391,1.985,-19.7424,-9.9458,1.9138,0,0,0.5365,0.2758,0.514,0.0516,13.5857,-0.9985,0.931,-0.9276,0.0002,0.0004,0.0187,0.0993,-0.9002,0.0281,0.0003,0.0185,0.1132,-0.2079,0.0047,0.0001,0.0117,0.0534,-0.7361,0.007,0.0424,6.0469,1.0107,1.599,1.5821,1.0215,2.5568,2.5031,2.415,2.0782,0.8605,0.5577,1.6994,3.0471,0.8774,1.86,2.12,0.0002,0.0542,0.6301,0.001,0.0415,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2999,0.9654,0.9826,7.0004,-1.2202,2.4214,1.8611,1.3642,9.0981,-0.3078,9.4929,0.8258,0.9088,6.7009,0.4859,9.9442,0.8341,0.9133,6.5772,0.5099,-0.1239,-0.0316,-0.0302,0.2551,0.2435,0.9546,0.7202,1.0812,1.0759,1.5012,1.4938,0.9951,0.5187,1.169,1.1575,2.2536,2.2313,0.9901,1.7969,-0.6075,-0.5623,-0.3381,-0.313,0.9256,0.4532,0.2419,0.235,0.5338,0.5184,0.9713,0.7694,1.0447,1.0643,1.3577,1.3833,1.0188,0.0563,12.7074,0.4798,0.4971,0.4665,0.0349,0.2852,0.9196,-0.3627,2.6368,1.6238,6.3691,-9.6918,2.0616,0.047,0.2167,0.873,0.6256,8.9696,0.9182,0.9582,4.5234,0.5273,-0.176,-0.0404,0.2298,7.4917,1.6946,0.2262,56.1262,2.8716,0.0512,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0529,12.0967,0.6821,0.9588,0.6394,0.4068,0.7846,0.8858,5.3561,-0.176,1.0307,2.5934,1.6104,5.5015,-0.0137,-0.3383,0.6211,0.7881,3.5577,-5.9832,0.3947,-1.2025,-3.0468,0.55,1.1239,2.0434,0.3025,1.2631,4.1753,10.7541,0.2629,0.0244,0.8393,8.94,10.6523,0.9736,1.5055,1.5464,0.0067,1.9277,0.7499,-0.6782,-0.7362,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3515,8.8195,2.9698,25.395,-1.7393,0.8178,8.4405,2.9052,18.1278,-0.5256,9.7998,10.2262,3.1978,44.3412,-0.7794,10.7404,8.9575,2.9929,26.2772,0.1432,0.4298,0.0359,0.0327,0.0834,0.0761,0.9124,1.0222,0.9287,0.9923,0.9085,0.9707,1.0685,1.0449,0.8624,0.9846,0.8254,0.9423,1.1416,2.5818,0.8302,-3.6701,0.3216,-1.4215,-4.4207,0.7802,0.372,0.3023,0.4768,0.3874,0.8125,1.4009,0.5727,0.9664,0.4088,0.6899,1.6874,0.0513,14.398,-0.8331,-0.3827,-0.3502,0.2787,0.3233,0.5198,5.3501,9.5333,3.0876,12.9353,-0.3331,0.8726,0.7012,0.8374,4.0075,-0.1697,-4.2821,38.2433,6.1841,18.2158,-1.166,6.1314,-1.2494,-0.2038,3.6873,0.4993,0.1354,13.5965,0.2493,0.0183,5.5579,0.3296,0.0593,2.8322,1.1538,0.4074,3.2277,0.7101,0.22,0.036,13.8976,0.007,0.262,0.5209,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0552,0.0223,0.1492,0.8224,-0.9804,13.6551,0.0718,0.268,1.2415,0.9137,9.8614,0.0191,0.1381,0.839,0.9186,16.8447,0.0799,0.2827,1.4122,0.9202,-0.004,-0.0056,-0.0033,1.3847,0.8106,0.5854,0.5566,1.0806,0.5278,1.9415,0.9483,0.4884,0.3098,1.1678,0.2786,3.7696,0.8993,0.2386,-0.031,-0.043,-0.025,1.3896,0.8074,0.581,0.0289,0.0403,0.0235,1.397,0.8131,0.5821,0.6624,0.9802,0.5824,1.4797,0.8791,0.5941,0.0896,23.6431,0.052,-0.2509,-0.0329,0.7418,0.9798,0.8548,5.8058,0.0933,0.3055,0.8675,0.8601,7.8907,0.0501,0.2239,0.634,0.9229,-0.1753,0.0258,0.1608,0.7452,-0.8897,0.7358,-33.1256,-45.0214,1.3647,1.9005,1.3926,1.8625,3.612,1.9393,0.7024,-15.2028,-21.643,0.7538,15.7265,20.8642,1.3684,1.1642,0.8507,0.0521,13.9235,-0.9998,-0.4311,0.427,0.0601,0.01,0.1001,0.4646,-0.2987,0.0407,0.0188,0.1373,0.8011,-1.2607,0.0249,0.0067,0.0818,0.5127,-1.0888,1.4755,2.4172,1.6383,0.7296,1.2235,1.677,0.5323,1.4969,2.8123,0.2392,0.3999,1.6716,1.0096,1.4575,1.4437,0.58,0.9062,1.5625,0.0004,0.2561,0.2899,0.3634,0.8015,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1301,0.0078,0.0884,0.646,-2.8645,11.8365,0.0145,0.1204,0.6841,0.9438,9.915,0.009,0.0947,0.6196,0.9394,15.4414,0.02,0.1415,0.843,0.9467,-0.011,-0.0131,-0.0084,1.1938,0.7665,0.6421,0.7336,0.9334,0.6245,1.2722,0.8513,0.6691,0.5382,0.8712,0.39,1.6186,0.7247,0.4477,-0.0417,-0.0498,-0.032,1.1957,0.7671,0.6415,0.0137,0.0163,0.0106,1.1901,0.7694,0.6465,0.9443,1.0426,0.7663,1.104,0.8115,0.7351,0.0813,21.8888,0.2259,-0.2853,0.0194,0.6959,0.9519,0.8863,7.4111,0.0013,0.0358,0.2276,0.9699,6.4057,0.0016,0.04,0.2541,0.9609,-0.4545,0.004,0.063,0.549,?,1.1569,-16.3053,-14.0933,0.8944,0.5684,0.6354,0.8,0.323,0.4038,1.176,-13.3585,-11.359,1.1651,0,0,0.8959,0.4146,0.4628,0.0516,14.2713,-0.9937,0.4491,-0.3584,-0.0169,0.0044,0.0666,0.4037,-2.708,-0.0032,0.009,0.0948,0.752,-3.1717,-0.0209,0.0036,0.0603,0.361,-2.4917,5.2572,0.8101,0.1541,0.7024,1.1037,1.5715,0.4933,1.2182,2.4695,0.5158,1.1445,2.2191,0.6041,1.0531,1.7434,0.5369,1.1183,2.0828,0.0001,0.1408,0.6581,0.226,0.6152,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0378,7.3742,2.7155,21.4233,-1.4989,-6.5253,13.1436,3.6254,20.4242,-6.8387,9.7372,5.8036,2.4091,18.6903,0.0133,12.364,10.8473,3.2935,20.2419,0.1588,-0.0058,0.0039,0.0031,-0.6701,-0.5278,0.7875,0.749,1.1272,0.8245,1.5049,1.1008,0.7315,0.561,1.2706,0.6798,2.2647,1.2117,0.535,0.7212,-50.9191,-3.3639,-70.6064,-4.6645,0.0661,3.2903,0.4526,0.3563,0.1376,0.1083,0.7872,1.0489,1.1462,1.0584,1.0928,1.009,0.9233,0.0604,18.2444,-0.3789,-0.1913,0.0368,-0.335,-0.751,0.78,-6.4595,1.7256,1.3136,8.4321,?,-6.8316,1.023,1.0115,8.5434,?,1.7959,1.7996,1.3415,4.7743,-0.1021,0.9455,-3.5967,-3.8039,1.2988,0.9792,0.754,1.6868,0.9589,0.5685,0.987,19.0657,19.3175,1,0,0,0.987,1.7661,1.7895,0.0493,15.1425,-0.9209,0.6834,-0.4141,0.0212,1.3943,1.1808,6.2634,-0.8857,0.0252,0.821,0.9061,4.4348,-0.9365,-0.0628,1.6093,1.2686,5.7059,-1.3023,0.8405,-0.3371,-0.4011,1.3032,0.9308,0.7142,1.6984,0.8664,0.5101,1.3718,0.9115,0.6645,1.4503,1.3402,0.9241,1.4123,1.0977,0.7772,0.0004,2.5456,-0.3737,-0.334,0.2093,TASCA_SINISTRA_DIETRO_PANTALONI
