@RELATION WhereIsSmartphone
@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.7658506,14.640685,3.826315,15.834822,-0.56486684,-0.025330221,10.392517,3.2237427,15.927179,-1.8747973,0.43714347,8.638858,2.9391935,20.274288,-1.4564366,5.4593306,4.646017,2.1554623,12.266679,0.09395074,-30.23466,1.7519433,0.14028288,-0.057944868,-0.0046398034,0.08007272,1.186917,1.3018248,1.7751714,1.096812,1.4956155,1.3636024,1.4087718,1.6947478,3.1512337,1.2029966,2.236866,1.8594116,0.5502955,0.47549963,-4.4937243,0.86408067,-8.166021,-9.450532,1.8264347,1.2260149,0.74741286,0.67126125,0.40921962,0.60962796,0.99420124,0.7810297,1.2908809,0.7855851,1.29841,1.6527936,0.008821922,8.028073,-0.3410573,0.19182095,-0.24391156,TASCA_DESTRA_DAVANTI_PANTALONI
0.38279304,18.98616,4.3573112,20.01952,-1.4986174,-0.33173707,17.601429,4.1954055,19.311043,-1.2365382,0.41425455,10.609112,3.257163,18.467247,-0.543913,6.3490105,7.314954,2.704617,14.746314,0.059125785,-1.1539049,0.9240527,0.060291763,-0.8008049,-0.0522502,0.0652471,1.0385913,1.3377627,1.6110641,1.2880551,1.5512013,1.2042973,1.0786716,1.7896088,2.595527,1.659086,2.4062257,1.450332,1.124625,1.8455927,-12.957339,1.6410741,-11.521476,-7.0206923,0.9279498,0.6698453,0.51121306,0.72185516,0.550906,0.7631808,1.0366876,1.0840554,1.3575948,1.0456915,1.3095505,1.2523297,0.0065435986,9.845936,-0.52300954,0.16636428,-0.2712915,TASCA_DESTRA_DAVANTI_PANTALONI
0.12072693,6.458877,2.5414321,9.720486,-0.9095481,-0.10283747,17.45723,4.178185,16.605719,-0.6981753,0.5106242,8.865757,2.9775422,12.8640995,-0.6331693,5.303033,4.9455986,2.2238703,8.943981,0.16502321,-1.1739585,0.23643011,0.022765638,-0.20139563,-0.0193922,0.09628908,0.60826224,0.85353357,1.142797,1.4032328,1.8787899,1.338901,0.36998293,0.7285195,1.3059849,1.9690624,3.5298517,1.792656,0.6781776,0.92835706,-2.6192777,1.3688996,-3.8622296,-2.8214118,0.52057374,0.6462629,0.47522676,1.2414435,0.91289043,0.7353459,0.58536977,0.75562894,1.0868187,1.2908574,1.8566362,1.4382968,0.005346846,8.015678,0.6284261,0.3769813,0.46973798,TASCA_DESTRA_DAVANTI_PANTALONI
-1.5945334,11.765097,3.4300287,16.593143,-2.2597482,0.35087037,33.874313,5.820164,20.258272,-0.8241074,-0.9265865,14.500385,3.8079371,18.290764,-1.2484912,7.4946337,7.494454,2.7376,14.986954,0.037084237,-4.5445085,1.7208683,-0.2127567,-0.37866986,0.046816215,-0.123633325,0.5893354,0.9007577,1.2529327,1.5284297,2.1260097,1.3909764,0.34731618,0.8113644,1.5698404,2.3360975,4.5199175,1.9348154,1.2568078,1.1326052,-19.929218,0.90117615,-15.857013,-17.59591,0.45834514,0.6257545,0.32705408,1.3652474,0.7135541,0.52265555,0.8190799,0.90718704,1.1071725,1.1075684,1.3517271,1.2204458,0.018772878,11.158766,-0.03163599,0.0057043033,-0.054536056,TASCA_DESTRA_DAVANTI_PANTALONI
1.0372696,20.160875,4.4900866,18.998941,-0.88528436,0.2752207,9.218459,3.0361915,20.781284,-1.898451,0.13760297,10.337971,3.2152715,15.784227,-0.8416438,5.859112,6.5587187,2.5609996,14.2655325,0.046564892,3.7688649,7.5381336,0.1770353,2.0001073,0.04697311,0.023485295,1.4788549,1.3964876,1.7532555,0.9443033,1.1855494,1.2554752,2.1870115,1.9501772,3.0739045,0.8917088,1.4055275,1.576218,0.65543485,1.2367711,-12.805009,1.8869475,-19.536663,-10.35358,1.4055493,1.1758038,0.6735281,0.836544,0.47919205,0.5728235,0.91423327,1.2036662,1.3318074,1.3165854,1.4567479,1.106459,0.01081947,8.66258,-0.3366693,0.18575944,-0.29792947,TASCA_DESTRA_DAVANTI_PANTALONI
0.792807,20.455076,4.522729,17.729582,-0.7828135,0.19792314,9.527123,3.0866039,16.84058,-2.7827911,0.1849344,10.299502,3.2092838,16.060402,-0.9190813,5.857594,6.672206,2.5830615,12.867834,0.082046896,4.0056305,4.2869635,0.13534686,1.0702343,0.033789154,0.03157173,1.4652767,1.4092642,1.750918,0.9617734,1.1949402,1.2424341,2.1470358,1.9860257,3.0657141,0.9250081,1.4278821,1.5436428,0.62838465,1.0121244,-6.7686763,1.6106764,-10.771549,-6.6875935,2.2338188,1.1883094,0.7094268,0.5319632,0.31758478,0.5970052,1.0527892,1.1039314,1.3778218,1.0485778,1.3087347,1.2481046,0.00837805,8.900911,-0.50653505,0.031846233,-0.3754236,TASCA_DESTRA_DAVANTI_PANTALONI
1.5486659,5.3306136,2.3088121,12.473112,-0.4054378,0.1059795,2.3592122,1.5359727,11.157948,-0.84338605,0.5608254,2.7875042,1.669582,8.789871,-0.6121956,2.9183013,4.6849666,2.1644783,9.756498,0.059602074,14.612882,2.7614048,0.53067374,0.18897058,0.036315475,0.19217528,1.5031596,1.3828684,1.0666829,0.9199744,0.7096272,0.7713554,2.2594888,1.9123249,1.1378125,0.8463529,0.50357074,0.5949891,0.704844,1.0780339,-5.818938,1.5294646,-8.25564,-5.397732,1.4662067,1.6277901,0.8554229,1.110205,0.5834259,0.5255118,1.117868,1.4190325,1.2784414,1.2694097,1.1436427,0.9009248,0.016504917,4.2899456,0.042934157,0.5526086,-0.09426184,TASCA_DESTRA_DAVANTI_PANTALONI
0.118818425,0.90815157,0.95296985,5.424762,-0.8249086,-0.13018551,2.0751514,1.4405386,9.533332,-1.3480741,-0.19829133,1.2058579,1.0981156,8.434,-0.94734424,1.7486169,1.2018864,1.0963058,5.2962456,0.051102675,-0.91268545,-0.5992114,0.06794994,0.6565366,-0.07445056,-0.113398954,0.6615372,0.8678229,0.8692555,1.3118279,1.3139935,1.0016507,0.43763146,0.7531166,0.75560516,1.7208922,1.7265787,1.0033044,0.44802132,0.5976497,-8.597116,1.333976,-19.18908,-14.384876,0.73216105,0.6863548,0.5325871,0.93743694,0.72741795,0.7759647,0.56903106,0.64320153,1.0242655,1.1303452,1.800017,1.5924488,0.0027926604,2.5545444,-0.24427968,0.026805254,-0.10863204,TASCA_DESTRA_DAVANTI_PANTALONI
0.40430588,17.95494,4.237327,24.312704,-1.4712635,-1.2129593,8.382014,2.895171,16.48068,-2.5182521,0.08182199,6.1745725,2.4848688,13.200707,-0.86634743,5.1833386,7.285955,2.6992507,13.76202,0.09552409,-0.33332187,4.941286,0.07800105,-14.824368,-0.2340112,0.015785577,1.4635844,1.7052518,1.5698161,1.1651202,1.0725832,0.9205772,2.1420796,2.9078841,2.4643223,1.3575052,1.1504345,0.84746236,1.227036,2.362152,-9.95879,1.9250879,-8.116136,-4.2159815,2.100226,1.3909435,0.64659005,0.6622828,0.3078669,0.46485716,1.4752245,1.8417728,1.7666522,1.2484695,1.197548,0.9592129,0.013208066,7.5977254,-0.031041075,-0.2554681,-0.12790735,TASCA_DESTRA_DAVANTI_PANTALONI
-0.41518062,12.7120285,3.5653932,18.721882,-1.0052677,-0.13054745,10.696284,3.2705173,13.936678,-1.4015107,0.24606739,10.146975,3.1854317,16.856405,-1.434765,5.3163915,5.5412297,2.3539817,10.140745,0.09415839,3.1803043,-1.6872638,-0.078094445,-0.53053534,-0.02455565,0.046284664,1.0901618,1.119281,1.5146223,1.0267109,1.3893554,1.3532101,1.1884527,1.25279,2.2940807,1.0541353,1.9303088,1.8311774,1.1539519,0.94486594,-8.90394,0.8188088,-7.716041,-9.423496,1.6088011,1.3485566,0.8339874,0.838237,0.5183906,0.61842966,1.3433533,1.1106687,1.8462038,0.82678825,1.3743248,1.6622453,0.0053187953,8.007638,-0.33420822,-0.45566538,0.18069932,TASCA_DESTRA_DAVANTI_PANTALONI
