@RELATION WhereIsSmartphone
@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.43047377,17.971827,4.2393193,25.359514,-1.506139,-0.2110102,18.350191,4.2837124,23.088737,-1.1689517,0.68829954,8.647367,2.9406404,21.97206,-1.2079573,6.169501,7.61023,2.7586646,18.827618,0.024464108,-2.0400615,0.62541634,0.06977449,-0.3065674,-0.03420215,0.11156487,0.9896368,1.4416313,1.5367287,1.4567277,1.552821,1.0659652,0.9793809,2.0783005,2.3615353,2.1220555,2.4112532,1.1362818,1.2247684,1.2678537,-32.278946,1.0351784,-26.355143,-25.459518,0.950573,1.0168471,0.5243046,1.0697201,0.5515669,0.5156179,1.0983499,1.154171,1.3469317,1.0508226,1.2263229,1.1670122,0.0041940114,9.143562,-0.43774712,-0.14357542,0.06809543,TASCA_DESTRA_DAVANTI_PANTALONI
0.20655328,22.05719,4.6965084,22.004093,-1.201111,-0.6293011,25.358093,5.035682,21.161346,-1.1964668,0.6781379,16.539536,4.0668826,31.688055,-0.44478643,7.2933235,11.660829,3.4147956,21.454855,0.041403685,-0.32822648,0.3045889,0.028320871,-0.92798394,-0.08628454,0.09298064,0.9326459,1.1548178,1.3753409,1.2382168,1.4746658,1.1909593,0.8698284,1.333604,1.8915628,1.5331805,2.174639,1.4183842,1.0416585,1.2308389,-12.957339,1.1816145,-12.439143,-10.527243,1.0376309,0.45579502,0.44665447,0.4392651,0.43045604,0.9799459,1.0398248,0.6943971,1.0255997,0.667802,0.9863197,1.4769644,0.004739607,11.108629,-0.39128008,-0.15271248,0.12142432,TASCA_DESTRA_DAVANTI_PANTALONI
-0.17698458,8.415591,2.9009638,15.594122,-1.5507321,-0.06627988,25.36105,5.0359755,19.861,-0.92860156,0.39895102,17.447138,4.176977,30.015583,-0.48326778,6.3483434,11.117176,3.334243,19.212618,0.08425391,2.670261,-0.44362482,-0.02787886,-0.16613539,-0.0104405,0.06284333,0.576048,0.6945127,0.8700517,1.2056507,1.5103804,1.2527512,0.33183134,0.48234797,0.75699,1.4535937,2.2812493,1.5693858,0.99139076,0.96943307,-5.363291,0.9778516,-5.4098654,-5.532399,0.59365964,0.30211264,0.29139668,0.50889874,0.4908481,0.96453,0.785163,0.5195342,0.81166047,0.66168964,1.0337477,1.562285,0.0022072522,9.402901,-0.10941181,0.28790498,-0.03676216,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0735538,16.324692,4.040383,20.283121,-1.4770035,0.13008018,31.815214,5.6404977,20.258272,-0.8241074,-0.3290546,19.186012,4.380184,33.043488,-0.59860384,7.6291323,10.3999605,3.224897,21.124258,0.026596582,-8.253016,3.26254,-0.14071769,-0.39531487,0.017050454,-0.043131325,0.71631676,0.92242306,1.252872,1.2877307,1.7490474,1.35824,0.5131096,0.85086423,1.5696878,1.6582505,3.059167,1.8448159,1.3214595,0.977474,-20.954401,0.7396927,-15.857013,-21.437298,0.73732024,0.39615318,0.37732846,0.53728783,0.51175654,0.95248115,1.0012267,0.6138311,0.9601815,0.61307913,0.9590051,1.5642437,0.005651804,11.322212,-0.15012422,0.23242134,-0.16178404,TASCA_DESTRA_DAVANTI_PANTALONI
1.0329239,18.92893,4.350739,19.960842,-0.80814654,-0.0036531687,19.245155,4.38693,25.223297,-1.172212,0.2862956,25.451067,5.044905,34.268837,-0.9975569,7.179686,13.226143,3.6367764,19.32726,0.034794062,-282.7474,3.6078932,0.14386757,-0.012760129,-5.088201E-4,0.039875783,0.9917503,0.86240256,1.1963174,0.8695763,1.2062688,1.3871914,0.9835686,0.7437382,1.4311754,0.756163,1.4550844,1.9243001,0.65543485,0.5213117,-12.805009,0.79536766,-19.536663,-24.563057,0.9507045,0.6434947,0.55130875,0.6768609,0.579895,0.85674167,0.7913653,0.5824779,1.0327818,0.73604184,1.3050634,1.7730831,0.005359362,10.788252,-0.42190692,-0.1616592,0.18244989,TASCA_DESTRA_DAVANTI_PANTALONI
0.3147497,19.390518,4.4034667,25.257427,-1.0577698,0.21855022,27.90824,5.282825,27.026596,-0.8463426,0.5085405,19.900549,4.4610033,27.744505,-1.140722,7.3466997,13.630712,3.6919794,16.858809,0.06386442,1.440171,0.6189275,0.042842325,0.4297597,0.029748082,0.06922027,0.83354396,0.9871023,1.1927116,1.1842235,1.4308923,1.2082958,0.6947955,0.974371,1.4225609,1.4023854,2.047453,1.4599787,1.0479926,0.8781869,-11.288503,0.83797055,-10.771549,-12.854329,0.8385197,0.94705594,0.68156016,1.1294379,0.8128135,0.71966195,0.93453974,0.91035783,1.498174,0.9741243,1.6031142,1.6456978,0.0031837283,11.167628,-0.2618133,-0.04458287,0.19356877,TASCA_DESTRA_DAVANTI_PANTALONI
0.89433485,3.6939487,1.9219648,12.473112,-0.4054378,-0.06070559,3.4413056,1.8550756,15.698305,-1.5934912,0.39960983,2.0703013,1.4388542,9.181158,-0.6839634,2.468656,4.074498,2.0185387,10.334049,0.003933826,-14.732331,2.2380202,0.36227602,-0.15191215,-0.024590543,0.16187343,1.0360574,1.3357606,0.9521565,1.2892728,0.9190191,0.71281976,1.0734149,1.7842566,0.90660214,1.6622245,0.8445962,0.50811195,0.37305233,0.9649165,-88.163734,2.5865448,-236.33075,-91.369286,1.4662067,1.6277901,0.8554229,1.110205,0.5834259,0.5255118,0.7945515,1.3585554,1.2069918,1.7098393,1.5190855,0.8884376,0.004907158,3.5946906,0.017207844,0.4667537,-0.022858525,TASCA_DESTRA_DAVANTI_PANTALONI
0.09702908,0.68129516,0.8254061,5.424762,-0.8249086,-0.10481185,1.5536088,1.2464384,9.533332,-1.3480741,-0.12631682,0.7214447,0.849379,8.434,-0.94734424,1.3907297,1.0585774,1.0288719,5.4944286,0.015595413,-0.92574537,-0.7681407,0.06976847,0.8297537,-0.07536464,-0.090827726,0.6622117,0.97177595,0.80224377,1.4674702,1.2114612,0.825544,0.43852428,0.9443484,0.64359504,2.1534688,1.4676383,0.68152285,0.44802132,0.5976497,-28.170828,1.333976,-62.87832,-47.13602,0.73216105,0.6863548,0.5325871,0.93743694,0.72741795,0.7759647,0.56903106,0.64320153,0.9873205,1.1303452,1.7350906,1.5350095,0.0010088506,2.0210943,-0.28763554,0.007528943,-0.05990624,TASCA_DESTRA_DAVANTI_PANTALONI
0.17592256,16.205229,4.025572,24.312704,-1.4712635,-0.83403504,12.93689,3.596789,20.141567,-1.4135443,-0.021769475,11.9568815,3.4578724,22.34377,-0.74368936,5.888194,7.1552043,2.6749213,14.1539,0.06976872,-0.21092945,-8.081158,0.029877167,38.312134,-0.1416453,-0.0036971394,1.1192127,1.164176,1.504931,1.040174,1.3446336,1.2927006,1.2526371,1.3553057,2.264817,1.0819619,1.8080392,1.6710747,1.227036,1.5188881,-13.635114,1.2378514,-11.112236,-8.977036,1.178898,0.7677625,0.64659005,0.65125436,0.5484699,0.8421746,1.207091,1.0881201,1.7177389,0.90144,1.42304,1.5786299,0.004395179,8.93448,-0.29258016,-0.36810997,0.35206208,TASCA_DESTRA_DAVANTI_PANTALONI
-0.30944914,15.738925,3.9672315,21.176134,-0.79601794,-0.42391747,16.48066,4.059638,22.195309,-1.1745833,0.5097302,21.460178,4.632513,28.809322,-0.6668359,6.518819,11.720051,3.423456,16.98555,0.05474813,0.7299749,-0.60708416,-0.047470123,-0.8316507,-0.0650298,0.07819365,0.97723776,0.8563886,1.1588382,0.87633604,1.1858304,1.3531686,0.95499367,0.7334014,1.3429059,0.7679647,1.4061935,1.8310653,0.7828704,0.8143286,-9.540201,1.0401832,-12.186181,-11.715419,1.1551832,0.68217504,0.65615124,0.5905341,0.5680062,0.9618517,0.95408154,0.7350445,1.2467147,0.7704211,1.3067172,1.6961077,0.0038916753,9.935554,-0.40466487,-0.40702432,0.4759083,TASCA_DESTRA_DAVANTI_PANTALONI
