@RELATION WhereIsSmartphone
@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.68190783,16.62149,4.0769463,25.359514,-1.506139,-0.13062623,11.69897,3.4203756,23.088737,-1.1689517,0.41135067,9.592072,3.097107,21.97206,-1.2079573,5.656073,6.5726333,2.5637147,18.827618,0.024464108,-5.220298,1.6577288,0.12056206,-0.31755444,-0.023094863,0.072727256,1.1919587,1.3163725,1.5902495,1.1043776,1.3341483,1.2080544,1.4207653,1.7328364,2.5288937,1.21965,1.7799517,1.4593955,1.2247684,1.2678537,-32.278946,1.0351784,-26.355143,-25.459518,0.950573,1.0168471,0.5243046,1.0697201,0.5515669,0.5156179,1.0983499,1.154171,1.3469317,1.0508226,1.2263229,1.1670122,0.0053800903,8.381994,-0.46661216,-0.016827617,-0.17596757,TASCA_DESTRA_DAVANTI_PANTALONI
-0.02479936,20.675516,4.547034,22.004093,-1.201111,-0.22797084,26.023127,5.101287,21.161346,-1.1964668,0.8434261,20.559341,4.534241,31.688055,-0.44478643,7.394663,13.340897,3.6525192,21.454855,0.041403685,0.10878304,-0.02940312,-0.0033536837,-0.27029142,-0.030829106,0.11405876,0.8913503,1.0028213,1.2449034,1.1250585,1.3966489,1.2414011,0.7945055,1.0056508,1.5497847,1.2657568,1.950628,1.5410764,1.0416585,1.2308389,-12.957339,1.1816145,-12.439143,-10.527243,1.0376309,0.45579502,0.44665447,0.4392651,0.43045604,0.9799459,1.0398248,0.6943971,1.0255997,0.667802,0.9863197,1.4769644,0.0058269617,11.468713,-0.6036463,-0.18255888,0.13392578,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1884013,7.9999375,2.828416,15.594122,-1.5507321,-0.37016618,26.479614,5.1458344,19.861,-0.92860156,0.6425028,10.76799,3.2814615,22.741009,-0.646048,6.097529,8.653002,2.9415984,12.975884,0.119894505,0.5089641,-0.29323032,-0.030897975,-0.57613164,-0.060707573,0.10537101,0.5496516,0.86193794,0.96152353,1.5681533,1.7493328,1.1155368,0.30211684,0.7429369,0.9245274,2.4591045,3.0601652,1.2444226,0.99139076,1.0621866,-5.363291,1.0714107,-5.4098654,-5.0492926,0.59365964,0.44251585,0.41466162,0.74540335,0.69848377,0.9370548,0.785163,0.68572694,1.2017772,0.87335616,1.5306085,1.7525594,0.005100448,9.006034,-0.019850899,0.2737882,0.065740705,TASCA_DESTRA_DAVANTI_PANTALONI
-0.85770303,16.234283,4.029179,20.283121,-1.4770035,-0.15982062,33.183285,5.7604933,20.258272,-0.8241074,-0.209138,24.359558,4.93554,33.043488,-0.59860384,7.975174,10.978622,3.3134005,21.124258,0.026596582,5.3666606,4.1011343,-0.10754662,0.76418734,-0.020039765,-0.02622363,0.6994504,0.8163603,1.2160254,1.1671455,1.7385442,1.4895694,0.48923075,0.66644406,1.4787177,1.3622285,3.0225363,2.2188175,1.3214595,0.977474,-20.954401,0.7396927,-15.857013,-21.437298,0.73732024,0.39615318,0.37732846,0.53728783,0.51175654,0.95248115,1.0012267,0.6138311,0.9601815,0.61307913,0.9590051,1.5642437,0.0059812143,12.010849,-0.26850393,0.22982687,-0.25489622,TASCA_DESTRA_DAVANTI_PANTALONI
0.76922333,19.466831,4.412123,19.960842,-0.80814654,0.064319246,20.496117,4.5272636,25.223297,-1.172212,-0.054543458,24.823002,4.982269,30.133837,-1.3143603,7.179562,13.838628,3.7200305,19.32726,0.034794062,11.959458,-14.102944,0.107140705,-1.1792294,0.008958658,-0.007597045,0.9745673,0.88556504,1.1860449,0.90867513,1.2169963,1.3393086,0.9497814,0.7842255,1.4067024,0.8256905,1.4810802,1.7937473,0.65543485,0.5213117,-12.805009,0.79536766,-19.536663,-24.563057,0.9507045,0.8478553,0.55130875,0.8918179,0.579895,0.6502392,0.7913653,0.66240627,1.0327818,0.83704233,1.3050634,1.5591366,0.005158882,10.821558,-0.49937853,-0.15314609,0.28001875,TASCA_DESTRA_DAVANTI_PANTALONI
0.73560524,21.08551,4.591896,20.059036,-0.6342472,-0.21171066,17.799788,4.2189794,20.03778,-1.6196281,0.048818454,15.087333,3.8842416,24.784111,-0.91230273,6.637884,10.499432,3.2402825,15.138694,0.07060856,-3.4745781,15.06818,0.110819235,-4.3366933,-0.0318943,0.0073545203,1.0883902,1.182186,1.4171283,1.0861784,1.3020406,1.1987355,1.1845933,1.3975638,2.0082526,1.1797836,1.6953096,1.4369667,0.62838465,0.65840816,-6.7686763,1.0477788,-10.771549,-10.280365,1.6046575,0.94705594,0.75353354,0.59019196,0.46959153,0.79565895,1.0010607,0.80935067,1.3250177,0.808493,1.3236135,1.6371367,0.0051134666,10.206265,-0.38667855,0.07391675,-0.09459857,TASCA_DESTRA_DAVANTI_PANTALONI
1.1626133,4.2962995,2.0727518,12.473112,-0.4054378,0.1588426,2.6468732,1.6269214,11.157948,-0.84338605,0.45886382,2.3231046,1.5241734,9.181158,-0.6839634,2.6485298,3.8390243,1.9593428,10.133267,0.023286508,7.319279,2.5336783,0.43896553,0.346165,0.059973877,0.17325228,1.2740331,1.3599186,1.0578811,1.0674123,0.8303403,0.7779003,1.6231602,1.8493783,1.1191124,1.1393689,0.6894651,0.60512894,0.704844,0.9649165,-14.893636,1.3689789,-21.1304,-15.435155,1.4662067,1.6277901,0.8554229,1.110205,0.5834259,0.5255118,1.117868,1.3585554,1.2309072,1.2153094,1.1011204,0.9060412,0.008399621,3.8916976,0.034538396,0.49536532,-0.04988271,TASCA_DESTRA_DAVANTI_PANTALONI
0.0947684,0.8268393,0.90930706,5.424762,-0.8249086,-0.15162916,1.9635869,1.4012804,9.533332,-1.3480741,-0.14913012,0.8375929,0.915201,8.434,-0.94734424,1.6276339,1.033039,1.0163852,5.4343877,0.026352542,-0.62500113,-0.63547456,0.058224637,1.0167575,-0.09315926,-0.09162387,0.6489116,0.99355996,0.8946481,1.5311177,1.3786902,0.900447,0.4210862,0.98716134,0.8003951,2.3443213,1.9007869,0.8108047,0.44802132,0.5976497,-16.671473,1.333976,-37.211338,-27.895056,0.73216105,0.6863548,0.5325871,0.93743694,0.72741795,0.7759647,0.56903106,0.64320153,0.9982287,1.1303452,1.7542605,1.5519688,0.0016396848,2.3545048,-0.31233338,0.057340868,-0.09677418,TASCA_DESTRA_DAVANTI_PANTALONI
-0.11073372,17.217838,4.1494384,24.312704,-1.4712635,-0.5396644,14.238096,3.7733402,20.141567,-1.4135443,0.34447655,11.647971,3.4129124,20.046871,-0.56444144,5.955782,8.054731,2.838086,13.76202,0.09552409,0.20518997,-0.32145503,-0.01859264,-1.5666215,-0.090611845,0.057839014,1.0996724,1.2158058,1.4620552,1.1056072,1.329537,1.2025402,1.2092795,1.4781835,2.1376054,1.222367,1.7676686,1.446103,1.227036,2.0012367,-9.95879,1.630952,-8.116136,-4.976318,1.178898,0.7677625,0.64659005,0.65125436,0.5484699,0.8421746,1.207091,1.212793,1.7666522,1.0047238,1.4635618,1.4566809,0.0044809743,8.976477,-0.23061799,-0.31759655,0.3054206,TASCA_DESTRA_DAVANTI_PANTALONI
0.023192782,15.151603,3.892506,21.176134,-0.79601794,-0.43864837,12.418149,3.5239394,17.600735,-2.0328858,0.33900505,11.949082,3.4567444,18.384071,-1.3920757,5.730827,6.984343,2.6427908,15.0975485,0.06526196,-0.052873287,0.06841426,0.0040470217,-1.2939287,-0.0765419,0.05915465,1.1045893,1.1260612,1.472877,1.0194387,1.333416,1.3079902,1.2201177,1.268014,2.1693668,1.0392555,1.7779981,1.7108384,0.7955567,0.8772618,-8.90394,1.1027018,-11.192088,-10.149696,2.031708,1.5341549,0.7299943,0.75510603,0.35930082,0.47582832,1.2031392,1.1518741,1.4026207,0.9573905,1.1658008,1.2176858,0.00393521,8.713826,-0.37023482,-0.49496603,0.3738854,TASCA_DESTRA_DAVANTI_PANTALONI
-0.34393477,21.539446,4.641061,23.507687,-1.5163709,-0.57148486,24.611065,4.960954,26.631836,-1.2723317,0.2330644,14.085344,3.7530446,25.44994,-0.5174697,6.9005227,13.117839,3.6218557,19.659922,0.0524948,0.60182655,-1.475707,-0.049841844,-2.452047,-0.08281762,0.03377489,0.9355178,1.2366122,1.2814041,1.3218479,1.3697271,1.0362215,0.8751936,1.5292097,1.6419965,1.7472818,1.8761524,1.0737549,0.94997233,1.6322589,-13.005415,1.7182174,-13.69031,-7.96774,0.79708725,0.5570171,0.45023066,0.69881576,0.5648449,0.80828875,0.8826912,0.9236834,1.1957161,1.04644,1.3546257,1.2945087,0.00494087,10.290557,-0.11112758,-0.14220768,0.22661796,TASCA_DESTRA_DAVANTI_PANTALONI
0.5080027,8.232527,2.869238,19.243008,-0.7766407,0.19051231,16.61692,4.0763855,22.695686,-1.3536679,-0.09520917,7.0319486,2.651782,22.38529,-1.8909018,4.8405075,8.754323,2.9587705,14.248038,0.03479947,2.6665084,-5.335649,0.10494823,-2.000987,0.039357923,-0.019669253,0.70386815,1.0820037,0.9697399,1.5372249,1.3777295,0.8962446,0.49543035,1.1707319,0.9403956,2.3630605,1.8981389,0.8032544,0.6444411,0.5745067,-16.375076,0.89148057,-25.40973,-28.502844,1.1232468,1.3987623,0.73372924,1.245285,0.6532217,0.52455604,0.8478707,0.85962737,1.3505725,1.0138661,1.5928991,1.5711138,0.003825289,7.0529265,-0.3717253,0.028916843,-0.07730842,TASCA_DESTRA_DAVANTI_PANTALONI
0.24659003,18.648497,4.3183904,24.478348,-0.65631145,-0.8739605,12.392678,3.5203235,23.396803,-1.3276076,-0.07330794,7.747832,2.7834928,17.786945,-0.45941374,5.6126075,8.117632,2.849146,14.017508,0.087548785,-0.28215238,-3.3637562,0.043935023,11.921771,-0.15571381,-0.013061298,1.2267027,1.5514286,1.5156789,1.2647145,1.2355715,0.9769569,1.5047996,2.406931,2.297283,1.5995028,1.5266371,0.9544448,0.72683126,1.7323003,-7.211719,2.3833597,-9.922136,-4.1630883,1.4702573,1.2125989,0.9620086,0.82475287,0.6543131,0.79334444,1.0462261,1.3761973,1.7462696,1.3153919,1.6691129,1.2689092,0.0064157504,8.18535,-0.24196923,0.025483977,-0.36060378,TASCA_DESTRA_DAVANTI_PANTALONI
