@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.744,25.1347,5.0135,24.1953,-0.4972,-8.6066,10.179,3.1905,18.2824,-7.2642,0.744,25.1347,5.0135,24.1953,-0.4972,10.8221,18.5115,4.3025,23.1449,0.094,-0.0865,1,0.0688,-11.5673,-0.7953,0.0688,1.5714,1,1.1652,0.6364,0.7415,1.1652,2.4693,1,1.3578,0.405,0.5499,1.3578,0.5,1,-3.3478,2,-6.6958,-3.3478,7.305,1,0.6326,0.1369,0.0866,0.6326,1.3234,1,1.0454,0.7556,0.7899,1.0454,0.0226,16.3569,-0.1191,1,0.5498,-0.1191,-0.7942,0.5498,-0.3292,0.0792,0.2815,0.8693,-1.8488,-0.3427,0.0126,0.1125,0.6109,-10.9964,0.6086,0.0075,0.0865,0.3312,0.5516,0.9606,-0.5408,-0.563,2.5028,3.2553,1.3006,6.2642,10.5969,1.6917,1.0075,-1.3851,-1.3748,5.9924,0.4132,0.069,1.423,2.625,1.8447,0.002,1.3615,0.0366,-0.3714,-0.372,20.75,1261.7865,35.5216,107,0,TASCA_DESTRA_DIETRO_PANTALONI
0.6946,16.242,4.0301,22.1589,-0.5183,-8.6569,3.5065,1.8726,12.696,?,0.6946,16.242,4.0301,22.1589,-0.5183,10.1673,8.5234,2.9195,17.3118,0.2317,-0.0802,1,0.0683,-12.4626,-0.8514,0.0683,2.1522,1,1.3804,0.4646,0.6414,1.3804,4.632,1,1.9056,0.2159,0.4114,1.9056,0.5958,1,-1.4486,1.6783,-2.4312,-1.4486,0,1,0.6476,0,0,0.6476,1.7453,1,1.28,0.573,0.7334,1.28,0.0228,13.8871,0.3386,1,0.6776,0.3386,-0.2998,0.6776,-0.4016,0.0171,0.1309,0.615,-5.0562,-0.3396,0.0059,0.077,0.577,?,0.5785,0.0046,0.0675,0.2874,0.5997,1.1826,-0.6942,-0.587,1.7004,1.9373,1.1393,2.8914,3.7531,1.298,0.8899,-1.1927,-1.3404,0,0.1415,0,1.0659,2.1398,2.0076,0.002,1.3231,-0.5314,0.6954,0.009,8.0393,278.8197,16.6979,49,0,TASCA_DESTRA_DIETRO_PANTALONI
3.6513,15.1392,3.8909,14.793,-0.0568,-1.4339,32.945,5.7398,15.6071,-2.9384,3.6513,15.1392,3.8909,14.793,-0.0568,8.171,25.1776,5.0177,16.894,0.1525,-2.5463,1,0.4469,-0.3927,-0.1755,0.4469,0.6779,1,0.7754,1.4752,1.1439,0.7754,0.4595,1,0.6013,2.1761,1.3085,0.6013,0.0683,1,-0.2616,14.647,-3.8314,-0.2616,3.5323,1,0.7022,0.2831,0.1988,0.7022,0.9478,1,0.8756,1.055,0.9238,0.8756,0.0267,12.639,-0.6458,1,0.9398,-0.6458,-0.838,0.9398,0.1718,0.0491,0.2216,0.9424,-0.7643,-0.2106,0.1511,0.3887,0.9406,-4.2688,0.6197,0.0101,0.1003,0.3049,0.5701,-0.8157,0.2773,-0.3399,0.5702,2.2099,3.8759,0.3251,4.8837,15.0225,0.5357,-1.0099,-1.8851,2.9919,0.7532,0.2517,1.0019,3.0911,3.0853,0.0034,1.2158,-0.147,-0.8002,0.5685,26.3737,328.5506,18.126,40.6131,0.0926,TASCA_DESTRA_DIETRO_PANTALONI
3.0826,38.1431,6.176,26.4787,-0.3661,2.447,21.2039,4.6048,23.5657,-1.718,3.0826,38.1431,6.176,26.4787,-0.3661,8.7365,46.1574,6.7939,27.2085,0.0558,1.2597,1,0.3528,0.7938,0.2801,0.3528,1.3412,1,0.909,0.7456,0.6778,0.909,1.7989,1,0.8264,0.5559,0.4594,0.8264,0.4764,1,-4.4154,2.0992,-9.269,-4.4154,2.2356,1,0.6727,0.4473,0.3009,0.6727,1.1236,1,0.9732,0.89,0.8661,0.9732,0.0129,13.0262,-0.7625,1,0.9217,-0.7625,-0.7704,0.9217,-0.0438,0.0469,0.2166,0.6506,-4.8773,-0.2388,0.0036,0.0597,0.3547,-11.3041,-0.8451,0.0263,0.1621,0.9695,?,0.1834,0.0518,0.2826,3.6271,1.3363,0.3684,13.1558,1.7856,0.1357,1.6569,0.5569,0.3361,3.8402,0,0,1.8344,0.6711,0.3659,0.0023,1.2273,-0.4145,-0.9316,0.4347,2.584,29.4936,5.4308,25,0,TASCA_DESTRA_DIETRO_PANTALONI
1.6524,15.4397,3.9293,19.2667,-0.191,2.5619,6.1609,2.4821,13.0897,-0.6905,1.6524,15.4397,3.9293,19.2667,-0.191,5.8083,15.3288,3.9152,20.8881,0.0872,0.645,1,0.2845,1.5504,0.4411,0.2845,1.5831,1,1.0036,0.6317,0.634,1.0036,2.5061,1,1.0072,0.399,0.4019,1.0072,0.5779,1,-1.548,1.7304,-2.6787,-1.548,2.0892,1,0.7069,0.4786,0.3384,0.7069,1.4719,1,0.9224,0.6794,0.6267,0.9224,0.0091,8.2506,-0.5327,1,0.948,-0.5327,-0.4564,0.948,0.2145,0.0068,0.0823,0.4168,0.2745,0.01,0.0151,0.1228,0.3785,-2.3841,0.428,0.0354,0.1882,0.5896,0.3425,21.5115,0.5011,0.0233,0.6701,0.437,0.6522,0.449,0.191,0.4254,-0.5913,0.5134,-0.8683,5.1355,0.6406,0.1247,1.101,0.7068,0.642,0.0013,0.7501,-0.7002,0.8188,-0.9483,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
7.8634,0.0444,0.2108,1.9614,0.7873,5.5726,0.0205,0.1431,1.2806,0.7842,7.8634,0.0444,0.2108,1.9614,0.7873,12.4406,0.0598,0.2446,2.1621,0.8448,1.4111,1,0.6321,0.7087,0.4479,0.6321,1.4727,1,0.8617,0.679,0.5851,0.8617,2.1688,1,0.7425,0.4611,0.3423,0.7425,1.56,1,0.6172,0.641,0.3956,0.6172,1.5539,1,0.6622,0.6435,0.4262,0.6622,1.5316,1,0.9072,0.6529,0.5923,0.9072,0.032,21.2993,-0.4696,1.0001,0.9747,-0.4696,-0.2572,0.9747,-0.1588,0,0.0025,0.1684,?,-0.7565,0,0.0016,0.7617,?,-0.4699,0.0001,0.008,0.4795,?,0.21,0.338,1.6101,1.6137,0.3182,0.1972,2.6039,0.1012,0.0389,0.2211,0.3512,1.5886,1,1,1,0.2211,0.3512,1.5886,0.0023,1.3852,0.2467,0.566,0.4083,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
1.8854,18.1701,4.2626,19.5547,-0.2254,1.9185,5.0243,2.2415,9.9428,-0.4184,1.8854,18.1701,4.2626,19.5547,-0.2254,5.7099,19.5519,4.4218,21.044,0.0684,0.9828,1,0.3302,1.0175,0.336,0.3302,1.9017,1,0.964,0.5258,0.5069,0.964,3.6164,1,0.9293,0.2765,0.257,0.9293,1.2264,1,-2.3298,0.8154,-1.8997,-2.3298,2.2765,1,0.7065,0.4393,0.3103,0.7065,1.9667,1,0.9292,0.5085,0.4725,0.9292,0.0089,8.3864,-0.4166,1,0.9368,-0.4166,-0.3736,0.9368,0.186,0.0095,0.0977,0.4395,0.2192,-0.0198,0.0143,0.1194,0.3269,-4.0029,0.3768,0.0423,0.2057,0.5951,0.2824,-9.4144,0.4936,-0.0524,0.818,0.475,0.5807,0.6692,0.2256,0.3372,-0.4718,0.5268,-1.1166,8.6152,0.6787,0.0788,1.3446,0.7385,0.5493,0.0011,0.6618,-0.6029,0.7835,-0.9453,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4112,20.983,4.5807,23.0206,-1.3215,3.3868,12.0179,3.4667,19.9558,-0.8656,1.4112,20.983,4.5807,23.0206,-1.3215,6.8952,21.8924,4.6789,18.0725,0.1408,0.4167,1,0.2047,2.4,0.4912,0.2047,1.3214,1,0.979,0.7568,0.7409,0.979,1.746,1,0.9585,0.5727,0.549,0.9585,1.4153,1,-4.424,0.7066,-3.1258,-4.424,0.927,1,0.4714,1.0787,0.5085,0.4714,1.1536,1,1.2738,0.8669,1.1042,1.2738,0.0106,10.6019,-0.2087,1,0.4262,-0.2087,0.1064,0.4262,0.2901,0.0432,0.2078,0.4952,0.2129,0.1906,0.0233,0.1527,0.3688,0.1478,0.4389,0.0191,0.1383,0.3302,0.502,1.5222,0.661,0.4343,1.3608,1.503,1.1045,1.8517,2.259,1.22,2.0929,0.4022,0.1922,1.4536,0.9487,0.6527,1.3427,1.4997,1.1169,0.0015,0.9197,0.9893,0.9977,0.9931,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5214,0.0136,0.1164,0.6927,0.9104,6.4073,0.0052,0.0719,0.3904,0.9411,7.5214,0.0136,0.1164,0.6927,0.9104,12.4183,0.016,0.1264,0.783,0.9382,1.1739,1,0.6057,0.8519,0.516,0.6057,1.6203,1,0.9211,0.6172,0.5685,0.9211,2.6255,1,0.8485,0.3809,0.3232,0.8485,1.1293,1,0.5918,0.8855,0.5241,0.5918,1.1673,1,0.6099,0.8567,0.5225,0.6099,1.7744,1,0.8847,0.5636,0.4986,0.8847,0.0333,21.4502,-0.5019,0.9965,0.9635,-0.5019,-0.2595,0.9635,0.6401,0,0.0043,0.0137,0.9789,0.3469,0,0.0066,0.0181,0.9493,0.6691,0,0.0039,0.0135,0.9799,1.8453,0.9567,0.5185,0.652,1.1187,1.7158,0.4251,1.2515,2.944,1.8713,0.9582,0.512,1.8148,0.9592,0.5286,0.7563,1.0097,1.335,0.0027,1.6561,-0.8917,-0.9554,0.7363,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.5111,2.7985,1.6729,13.4979,-4.0493,-9.3746,2.0171,1.4202,12.677,?,-2.5111,2.7985,1.6729,13.4979,-4.0493,10.266,2.7168,1.6483,15.0849,0.1783,0.2679,1,-0.2446,3.7333,-0.9132,-0.2446,1.1779,1,1.0149,0.849,0.8617,1.0149,1.3874,1,1.0301,0.7208,0.7425,1.0301,0.8539,1,-3.306,1.1711,-3.8717,-3.306,0,1,0.1456,0,0,0.1456,1.0648,1,0.8948,0.9392,0.8404,0.8948,0.0265,14.4274,-0.0788,1,-0.642,-0.0788,-0.6831,-0.642,-0.3976,0.0011,0.0329,0.4351,?,0.5581,0.0003,0.0161,0.1083,0.8301,-0.4585,0.0048,0.069,0.5293,?,-0.7124,0.8671,-1.217,2.0432,0.477,0.2335,4.1745,0.2275,0.0545,-0.8223,0.822,-0.9997,0,1,0,4.0181,0.822,0.2046,0.0022,1.4142,0.8668,0.4809,0.6569,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.9654,17.912,4.2323,20.176,-4.1572,4.3592,9.9538,3.155,14.3679,-0.3198,-1.9654,17.912,4.2323,20.176,-4.1572,7.2642,19.7372,4.4427,22.0333,0.0425,-0.4509,1,-0.2706,-2.2179,0.6001,-0.2706,1.3415,1,0.9526,0.7455,0.7102,0.9526,1.7995,1,0.9075,0.5557,0.5043,0.9075,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.3594,1,0.17,2.7827,0.4731,0.17,1.4042,1,0.9157,0.7121,0.6521,0.9157,0.0137,10.1195,0.7584,1,-0.7658,0.7584,-0.2692,-0.7658,0.2121,0.0322,0.1796,0.6574,-0.9558,0.2132,0.0128,0.113,0.3824,0.2233,0.4355,0.0089,0.0944,0.5162,0.1051,0.995,0.4871,0.4896,1.5897,1.9018,1.1964,2.527,3.6169,1.4313,-2.9229,-5.2996,1.8131,0.6828,0.5827,0.8534,1.7192,1.2734,0.7407,0.0014,0.9196,-0.9238,0.789,-0.5486,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0429,15.5526,3.9437,15.0475,-3.8072,-8.2613,13.4953,3.6736,19.5845,-5.3564,-2.0429,15.5526,3.9437,15.0475,-3.8072,10.7958,4.6482,2.156,10.4705,0.3822,0.2473,1,-0.1892,4.0439,-0.7652,-0.1892,1.0735,1,1.8292,0.9315,1.7039,1.8292,1.1524,1,3.346,0.8677,2.9034,3.346,0.7221,1,-1.8399,1.3848,-2.548,-1.8399,1.016,1,0.1847,0.9843,0.1818,0.1847,0.7683,1,1.4371,1.3015,1.8704,1.4371,0.0232,14.4023,-0.7363,1,-0.7632,-0.7363,0.3343,-0.7632,-0.4484,0.02,0.1414,0.5744,?,0.4647,0.0028,0.0525,0.1862,0.6858,-0.3589,0.0497,0.223,0.8534,-1.6819,-0.965,1.2497,-1.2951,2.6932,0.6344,0.2356,7.2531,0.4025,0.0555,-1.4132,1.0733,-0.7595,0,0,1.8626,3.0848,0.6731,0.2182,0.002,1.3172,0.8605,0.9403,0.6534,20.9365,1804.1031,42.4747,147,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.655,8.4416,2.9054,19.0215,-2.5264,3.2273,11.5539,3.3991,13.6705,-0.4209,-2.655,8.4416,2.9054,19.0215,-2.5264,6.7379,7.5512,2.7479,17.7593,0.0822,-0.8227,1,-0.394,-1.2155,0.479,-0.394,0.8548,1,1.0573,1.1699,1.237,1.0573,0.7306,1,1.1179,1.3687,1.5301,1.1179,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.5606,1,0.2788,1.7837,0.4972,0.2788,1.3914,1,1.0711,0.7187,0.7698,1.0711,0.013,9.9992,0.6579,1,-0.6484,0.6579,-0.1259,-0.6484,0.0991,0.0476,0.2181,0.7956,-1.5377,0.21,0.0045,0.0671,0.2954,0.296,0.482,0.0167,0.1293,0.4977,0.283,0.4719,0.2056,0.4357,3.2533,1.6872,0.5186,10.5837,2.8465,0.269,-3.8818,-2.4538,0.6321,0.7471,0.4516,0.6045,2.6929,1.5985,0.5936,0.0014,0.8882,-0.8576,-0.3548,0.3068,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.9056,17.249,4.1532,12.1051,-20.7931,1.1432,5.2307,2.2871,8.8298,-1.4392,-2.9056,17.249,4.1532,12.1051,-20.7931,5.9424,22.6082,4.7548,14.9158,0.1046,-2.5417,1,-0.489,-0.3934,0.1924,-0.489,1.8159,1,0.8735,0.5507,0.481,0.8735,3.2976,1,0.763,0.3032,0.2314,0.763,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.1534,1,0.0333,6.5172,0.2173,0.0333,1.3709,1,0.8116,0.7294,0.592,0.8116,0.0245,8.7381,0.9361,1,-0.9866,0.9361,-0.9453,-0.9866,-0.0313,0.0425,0.2062,0.5504,-3.6076,0.2016,0.025,0.158,0.4492,0.1697,0.6377,0.0352,0.1877,0.7277,0.0264,-0.1552,-0.0491,0.3161,1.3048,1.0986,0.842,1.7025,1.2069,0.7089,-4.6951,-21.8432,4.6523,0.2208,0.1598,0.7238,1.2253,0.7564,0.6173,0.0038,1.0117,-0.9923,0.8732,-0.9231,4.4253,12.095,3.4778,12,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1872,4.552,2.1335,9.5157,-90.4676,3.3362,5.4419,2.3328,8.7815,-0.8304,-1.1872,4.552,2.1335,9.5157,-90.4676,5.0147,3.3474,1.8296,12.1296,0.1251,-0.3558,1,-0.2367,-2.8102,0.6653,-0.2367,0.9146,1,1.1661,1.0934,1.275,1.1661,0.8365,1,1.3599,1.1955,1.6257,1.3599,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0187,6.255,0.9403,1,-0.8763,0.9403,-0.7222,-0.8763,0.0848,0.0147,0.1214,0.4882,-2.5714,0.2294,0.0001,0.0116,0.0508,0.808,0.7253,0.0076,0.0874,0.3787,0.5038,0.3698,0.117,0.3163,10.4898,1.3885,0.1324,110.0355,1.9278,0.0175,-1.6431,-0.9144,0.5565,0.5163,0.1791,0.347,9.6045,1.2893,0.1342,0.0038,1.0939,-0.67,0.9981,-0.6417,34.5091,16.0352,4.0044,23.201,0.4103,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6584,3.5594,1.8866,11.7432,-6.8061,3.6008,4.2681,2.0659,9.642,-0.9652,-0.6584,3.5594,1.8866,11.7432,-6.8061,4.6754,3.3598,1.833,13.8592,0.0846,-0.1829,1,-0.1408,-5.4687,0.7701,-0.1408,0.9132,1,1.0293,1.095,1.1271,1.0293,0.834,1,1.0594,1.1991,1.2703,1.0594,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3066,1,0.0994,3.2615,0.3241,0.0994,1.2179,1,0.8473,0.8211,0.6957,0.8473,0.0186,5.6214,0.8843,1,-0.9061,0.8843,-0.6997,-0.9061,0.1497,0.006,0.0773,0.5458,-1.021,0.2083,0.002,0.0443,0.2685,0.3245,0.6822,0.0029,0.0539,0.3425,0.517,0.7186,0.2194,0.3053,1.7463,1.4351,0.8218,3.0497,2.0596,0.6754,-2.1382,-0.7521,0.3518,0.6795,0.3808,0.5605,2.0327,1.5933,0.7839,0.0036,1.0547,-0.9754,0.7366,-0.731,36.0857,22.0175,4.6923,25.3598,0.3401,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.1767,8.2237,2.8677,16.3745,?,-4.8429,15.0287,3.8767,17.2767,-2.0638,-7.1767,8.2237,2.8677,16.3745,?,11.9366,15.456,3.9314,21.3399,0.1056,1.4819,1,-0.6012,0.6748,-0.4057,-0.6012,0.7397,1,0.7294,1.3518,0.9861,0.7294,0.5472,1,0.5321,1.8275,0.9724,0.5321,1.407,1,-6.4977,0.7107,-4.6181,-6.4977,0,1,0,0,0.2363,0,0.9478,1,0.7673,1.0551,0.8096,0.7673,0.0287,19.8105,0.3245,1,-0.9132,0.3245,-0.6219,-0.9132,-0.202,0.0391,0.1978,0.6839,-1.9177,0.524,0.0228,0.1509,0.5799,0.1814,-0.1005,0.0572,0.2391,0.7233,-0.8832,-0.3855,2.0093,-5.2121,1.3113,0.8274,0.631,1.7194,0.6845,0.3981,-3.4975,1.325,-0.3789,0.3309,0.6102,1.8443,1.1794,0.9455,0.8017,0.0015,1.0057,-0.4625,0.6537,-0.7733,7.2781,276.2863,16.6219,56,0,TASCA_SINISTRA_DAVANTI_PANTALONI
1.6909,16.5411,4.0671,19.2786,-0.2051,2.8177,3.9047,1.976,11.2199,-0.5818,1.6909,16.5411,4.0671,19.2786,-0.2051,5.8149,16.8323,4.1027,20.9444,0.0904,0.6001,1,0.2908,1.6664,0.4846,0.2908,2.0582,1,0.9913,0.4859,0.4816,0.9913,4.2362,1,0.9827,0.2361,0.232,0.9827,0.7952,1,-1.5757,1.2576,-1.9816,-1.5757,2.2553,1,0.6947,0.4434,0.308,0.6947,1.7183,1,0.9205,0.582,0.5357,0.9205,0.0099,8.6719,-0.0234,1,0.9486,-0.0234,0.0379,0.9486,-0.0716,0.0179,0.1336,0.4819,-1.7459,0.0463,0.0442,0.2104,0.8643,-2.1204,0.4406,0.655,0.8093,1.9059,-0.9879,-1.5492,-0.1626,0.105,0.6354,0.1651,0.2599,0.4037,0.0273,0.0676,0.5217,0.3235,0.6201,0.6336,0.183,0.2889,0.5576,0.2528,0.4535,0.0012,1.21,0.945,0.9458,0.9343,3.3083,0.2615,0.5114,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
