@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.2317,22.0035,4.6908,31.075,-0.7964,-0.4733,12.5145,3.5376,20.2161,-1.3264,0.0474,13.5243,3.6775,22.1287,-1.6391,6.0641,11.5487,3.3983,19.156,0.0258,-0.4896,4.8861,0.0382,-9.9796,-0.078,0.0078,1.326,1.2755,1.3803,0.9619,1.041,1.0822,1.7582,1.627,1.9053,0.9253,1.0836,1.1711,1.1953,1.0024,-27.2054,0.8386,-22.7609,-27.1402,1.9906,2.063,0.8798,1.0364,0.442,0.4264,1.5371,1.4043,1.6222,0.9136,1.0553,1.1552,0.0018,9.071,0.1451,-0.1493,0.1776,0.0948,-0.2436,-0.1705,2.8934,40.2732,6.3461,16.5226,-0.6867,-5.6082,13.0488,3.6123,10.1037,-22.3947,0.6914,2.542,1.5944,6.4671,-0.4965,-0.5159,4.1847,-8.1112,1.7568,3.9804,2.2657,3.0864,15.8432,5.1333,0.6955,3.1353,4.5079,22.6821,2.2667,0.0999,1.6353,2.5549,1.5623,0.0216,13.2986,0.7478,-0.2046,-0.4538,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.0494,1.566,1.2514,4.986,-1.4301,-0.3833,2.5332,1.5916,6.5049,-0.7164,0.1041,0.2824,0.5314,2.5969,-0.485,1.9535,0.7257,0.8519,4.0777,0.0763,-0.1289,0.4746,0.0253,-3.6804,-0.1962,0.0533,0.7863,2.3549,1.469,2.995,1.8683,0.6238,0.6182,5.5453,2.1579,8.9702,3.4906,0.3891,1.0807,3.4596,-8.7143,3.2012,-8.0635,-2.5189,0.5414,1.1732,0.4648,2.1671,0.8585,0.3962,0.7665,1.9199,1.2228,2.5048,1.5952,0.6369,0.0027,2.8391,-0.7179,-0.2452,-0.4517,0.435,0.3693,0.1166,-7.0375,0.0671,0.2591,7.3092,?,6.664,0.0626,0.2502,0.8251,0.8856,1.4715,0.0082,0.0905,0.4536,0.7491,-1.056,-4.7825,4.5288,1.0353,2.8638,2.766,1.0719,8.2013,7.651,-1.1443,-5.3985,4.7175,0,0,3.9902,8.8587,16.1152,1.8191,0.0654,15.173,0.9967,0.6482,0.5881,4.0472,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.6548,1.8288,1.3523,6.7406,-1.1956,-0.3347,5.8283,2.4142,9.3578,-0.6261,-0.1424,0.5168,0.7189,4.2467,-0.7119,2.687,1.5149,1.2308,6.7667,0.0454,-1.9564,-4.5989,0.2437,2.3508,-0.1246,-0.053,0.5602,1.8812,1.0987,3.3583,1.9615,0.5841,0.3138,3.5388,1.2072,11.2779,3.8473,0.3411,1.0187,2.0784,-11.3929,2.0402,-11.1833,-5.4816,0.5335,1.2376,0.4331,2.3199,0.8118,0.3499,0.7203,1.5873,0.9961,2.2036,1.3829,0.6276,0.005,4.0375,-0.9418,-0.6382,-0.2077,0.6097,0.1876,0.2313,-5.6306,0.0326,0.1807,5.9308,?,7.8455,0.0248,0.1576,0.5809,0.9286,1.6887,0.0715,0.2674,0.8377,0.6039,-0.7177,-3.3343,4.6459,1.1467,0.6756,0.5892,1.3148,0.4565,0.3472,-0.7847,-4.6433,5.9176,0,0,3.8485,10.209,7.0802,0.6935,0.0649,15.1648,0.9357,-0.3002,-0.616,4.0144,0.0005,0.0217,0.0472,0.9883,TASCA_DESTRA_DAVANTI_PANTALONI
0.0698,0.2982,0.5461,2.761,-1.3923,-0.2946,0.2675,0.5172,2.522,-1.3114,0.2341,0.2067,0.4546,1.8653,-0.7847,0.8701,0.1618,0.4023,1.8753,0.0719,-0.2368,0.2979,0.0802,-1.2583,-0.3386,0.2691,1.0558,1.2012,1.3575,1.1378,1.2858,1.1301,1.1146,1.4429,1.8428,1.2945,1.6533,1.2772,1.123,1.9593,-11.0658,1.7447,-9.8536,-5.6478,1.0578,1.1043,0.5712,1.044,0.54,0.5173,1.0948,1.4802,1.4723,1.3521,1.3448,0.9946,0.0025,1.3526,-0.6884,-0.1577,0.0107,0.1598,-0.133,0.3543,-6.924,0.0512,0.2263,7.3761,?,6.7102,0.0534,0.2312,0.8377,0.8819,1.7717,0.0233,0.1525,0.4545,0.7695,-1.0319,-3.9082,3.7875,0.9792,1.4839,1.5154,0.9588,2.2019,2.2964,-1.1793,-4.8615,4.1224,0,0,3.5971,8.8056,16.2306,1.8432,0.0649,15.4058,0.987,0.1581,0.0008,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2077,0.0144,0.1202,0.5627,-0.1208,-0.1725,0.0171,0.1308,0.6989,-2.8208,0.2397,0.0125,0.1118,0.5998,-0.0853,0.4027,0.0122,0.1106,0.4715,0.2691,-1.204,0.8667,0.5158,-0.7198,-0.4284,0.5952,0.9186,1.0751,1.0862,1.1703,1.1824,1.0104,0.8439,1.1558,1.1799,1.3696,1.3982,1.0208,0.1175,1.2857,-0.3492,10.9429,-2.972,-0.2716,2.7447,0.9085,0.7782,0.331,0.2835,0.8566,0.8051,0.9381,1.1933,1.1652,1.4821,1.272,0.0024,0.6344,-0.0176,-0.1014,0.496,-0.0458,-0.5307,0.5838,-8.56,0.0002,0.0123,8.5766,?,4.3051,0.0025,0.0501,0.1709,0.9613,2.1033,0.0029,0.0541,0.176,0.9185,-1.9883,-4.0698,2.0468,0.2447,0.2266,0.9261,0.0599,0.0514,0.8576,-2.0202,-4.3246,2.1407,0,0,2.0453,50.1716,48.7211,0.9711,0.0654,14.9683,0.9795,-0.9817,-0.9929,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.0715,0.0153,0.1239,0.5785,-0.7754,-0.3349,0.0193,0.139,0.7642,-8.761,0.1581,0.0127,0.1125,0.6782,-0.3546,0.4183,0.0146,0.1206,0.6469,0.108,-0.2135,0.4522,0.1709,-2.1183,-0.8005,0.3779,0.891,1.1005,1.0265,1.2352,1.1521,0.9328,0.7938,1.2111,1.0538,1.5256,1.3274,0.8701,0.3684,1.4233,-3.2247,3.8634,-8.7534,-2.2657,4.1625,0.6508,0.4493,0.1564,0.1079,0.6904,0.7571,0.853,0.8944,1.1267,1.1813,1.0485,0.0025,0.6206,0.3133,0.0631,-0.1243,0.0456,-0.8483,0.3622,-7.9083,0.0039,0.0625,7.9965,?,5.4909,0.0085,0.0923,0.3079,0.9457,1.8798,0.0001,0.0097,0.0349,0.9816,-1.4403,-4.2071,2.9211,0.6772,6.4268,9.4909,0.4585,41.3035,90.077,-1.4911,-4.3043,2.8866,0,0,2.9961,25.9704,229.2742,8.8283,0.0654,15.2789,1.0016,-0.8047,-0.8392,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0895,1.8061,1.3439,5.9009,-0.8318,-0.5584,1.8284,1.3522,5.7211,-1.4863,-0.4452,1.4064,1.1859,5.5177,-1.372,2.2095,0.677,0.8228,3.5622,0.1747,0.1602,0.201,-0.0405,1.2543,-0.2527,-0.2015,0.9939,1.1332,1.6334,1.1402,1.6434,1.4413,0.9878,1.2842,2.6679,1.3001,2.7009,2.0775,0.7835,0.8396,-3.5525,1.0716,-4.5342,-4.2312,1.3999,1.3848,0.7463,0.9892,0.5331,0.5389,1.0314,1.0695,1.6565,1.0369,1.6061,1.549,0.0048,3.2853,-0.0985,0.0741,0.2309,-0.1943,-0.587,-0.0261,6.9956,0.8167,0.9037,3.2387,0.6471,-6.1828,1.3144,1.1465,7.4067,?,2.6109,0.1183,0.3439,1.4845,0.5415,-1.1315,2.6794,-2.3681,0.7882,2.6278,3.3338,0.6213,6.9054,11.1143,-0.8016,3.3865,-4.2245,0,2.8341,0,0.4373,2.1817,4.9895,0.0642,15.7893,0.9921,-0.618,-0.5923,4.872,1.4462,1.2026,5.1599,0.4454,TASCA_DESTRA_DAVANTI_PANTALONI
0.3021,1.8673,1.3665,6.5809,-1.49,0.0631,1.1259,1.0611,5.9902,-0.8546,-0.4464,2.6542,1.6292,11.0348,-1.5394,1.9298,2.218,1.4893,6.6783,0.0039,4.7866,-0.6769,0.1566,-0.1414,0.0327,-0.2313,1.2878,0.8388,0.9175,0.6513,0.7125,1.0939,1.6585,0.7035,0.8419,0.4242,0.5076,1.1967,1.4267,0.5887,-149.3087,0.4126,-104.6545,-253.6227,0.8182,0.6082,0.3942,0.7433,0.4818,0.6481,1.0986,0.5964,0.9854,0.5429,0.897,1.6523,0.0036,2.8473,0.2716,-0.3607,-0.2701,-0.0417,-0.109,-0.1957,2.8133,8.4521,2.9072,8.6382,0.1104,2.187,0.2138,0.4623,2.3521,0.328,8.0424,10.1906,3.1923,12.1508,-0.2727,1.2864,0.3498,0.2719,6.2881,0.9107,0.1448,39.5408,0.8294,0.021,0.9335,-0.4116,-0.4409,2.7743,1.017,0.3666,3.6726,0.7109,0.1936,0.0583,13.2591,-0.1697,-0.9363,0.4593,4.2845,0.1148,0.3388,2.5568,0.6184,TASCA_DESTRA_DAVANTI_PANTALONI
0.2602,0.5059,0.7113,4.1218,-0.7274,-0.0859,0.3449,0.5873,3.3237,-1.1291,-0.4264,2.244,1.498,5.8452,-1.3004,1.5786,0.8598,0.9273,3.2623,0.0443,-3.0283,-0.6101,0.1648,0.2015,-0.0544,-0.2701,1.2111,0.4748,0.7671,0.3921,0.6334,1.6155,1.4667,0.2254,0.5884,0.1537,0.4012,2.61,0.9847,0.5253,-11.4899,0.5334,-11.6683,-21.8739,1.5285,0.9391,0.6991,0.6144,0.4574,0.7444,1.2401,0.7052,1.2635,0.5686,1.0188,1.7917,0.0034,2.2679,0.4969,0.0944,0.1015,0.3024,-0.2474,-0.3342,5.7774,3.2266,1.7963,5.0212,0.4667,1.1425,1.3263,1.1517,3.3762,-0.7813,7.3251,3.3405,1.8277,5.8223,0.321,5.0569,0.7887,0.156,1.5597,0.9828,0.6301,2.4328,0.9659,0.397,-2.9668,1.5959,-0.5379,4.9672,1.0979,0.221,1.4872,0.8624,0.5799,0.0622,14.6471,-0.9574,-0.9853,0.9681,10.3098,11.4024,3.3767,10.7257,0.2786,TASCA_DESTRA_DAVANTI_PANTALONI
0.8741,2.1726,1.474,6.9454,-0.4434,-0.3885,3.162,1.7782,7.2157,-1.4785,-0.4417,5.9085,2.4307,11.616,-1.8428,3.1307,2.5517,1.5974,7.7054,0.0955,-2.2499,-1.979,0.2792,0.8796,-0.1241,-0.1411,0.8289,0.6064,0.9227,0.7315,1.1132,1.5217,0.6871,0.3677,0.8514,0.5352,1.2392,2.3155,0.4957,0.2834,-2.6219,0.5716,-5.2894,-9.2529,1.6528,1.1776,0.5648,0.7125,0.3417,0.4796,0.9625,0.5979,0.9014,0.6212,0.9365,1.5075,0.007,4.6883,0.6025,0.6399,0.3015,0.617,-0.1879,-0.1592,3.1207,10.314,3.2115,8.2612,0.0402,1.7382,6.2774,2.5055,6.9803,-0.9898,7.9226,4.1125,2.0279,5.9837,0.3577,1.7954,0.3939,0.2194,1.2818,1.5837,1.2355,1.643,2.508,1.5264,-0.0997,0.1039,-1.0421,2.4536,0.924,0.3766,1.1835,1.3806,1.1666,0.0576,13.9899,-0.9376,-0.9506,0.9878,4.0949,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1157,1.9993,1.414,6.8066,-0.6052,-0.6533,2.6801,1.6371,6.6366,-3.3437,0.0268,1.4844,1.2183,6.069,-0.906,2.2155,1.6963,1.3024,6.2689,0.0165,0.1771,-4.3146,-0.0522,-24.3635,-0.2949,0.0121,0.8637,1.1606,1.0857,1.3437,1.257,0.9355,0.746,1.3469,1.1787,1.8055,1.58,0.8751,0.5023,0.8896,-24.407,1.7709,-48.5877,-27.4365,2.7754,1.3317,0.6653,0.4798,0.2397,0.4996,1.0256,1.1215,1.0858,1.0935,1.0586,0.9681,0.0044,3.3386,-0.2584,0.1764,0.4432,-0.3895,-0.7961,0.2889,7.0284,0.357,0.5975,2.1745,0.7399,-6.7662,0.456,0.6753,7.6126,?,0.3883,0.092,0.3034,1.5744,-0.1916,-1.0387,18.1004,-17.4252,0.8849,1.9697,2.226,0.783,3.8797,4.955,-0.8125,-24.4347,30.0745,0,6.3267,0,0.2856,1.3812,4.8351,0.0647,14.2113,0.9912,0.2951,0.3788,4.0472,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.4708,2.1899,1.4798,7.5039,-1.0235,-0.2381,1.1428,1.069,7.837,-1.271,-0.1697,3.9197,1.9798,10.2122,-1.2375,2.3441,2.065,1.437,7.2859,0.0319,-1.9769,-2.7746,0.2008,1.4035,-0.1016,-0.0724,1.3843,0.7475,1.0298,0.54,0.7439,1.3778,1.9162,0.5587,1.0605,0.2916,0.5534,1.8982,0.8654,0.672,-15.8158,0.7766,-18.2765,-23.5353,1.0746,0.8125,0.4928,0.7561,0.4585,0.6065,0.9575,0.7348,1.0299,0.7674,1.0756,1.4016,0.0037,3.4049,0.0208,0.215,-0.0335,0.2314,-0.3266,-0.0676,0.9775,8.9617,2.9936,9.7173,-0.1981,1.69,4.2718,2.0668,8.0055,-0.9215,8.7983,1.7792,1.3339,5.7642,0.4075,0.5784,0.1111,0.1921,1.4484,2.2443,1.5495,2.0979,5.0369,2.401,0.4185,-0.4053,-0.9686,1.9468,0.8338,0.4283,1.2138,1.6858,1.3888,0.0597,13.4719,-0.9594,-0.8589,0.8872,14.7648,34.7547,5.8953,18.5326,0.1827,TASCA_DESTRA_DAVANTI_PANTALONI
0.6339,1.0724,1.0356,5.953,-0.873,-0.414,0.3949,0.6284,3.5021,-2.2182,-0.377,3.3485,1.8299,9.2651,-1.0231,2.0517,1.3216,1.1496,4.7595,0.0974,-1.5313,-1.6813,0.309,1.0979,-0.2018,-0.1838,1.6479,0.5659,0.9008,0.3434,0.5466,1.5917,2.7155,0.3203,0.8114,0.1179,0.2988,2.5336,1.1494,0.5922,-5.4017,0.5152,-4.6994,-9.1219,2.9206,0.694,0.6027,0.2376,0.2064,0.8685,1.6998,0.6425,1.2508,0.378,0.7358,1.9467,0.0056,3.0217,-0.0012,-0.1503,0.2626,0.0995,-0.4595,-0.1327,3.5468,10.4365,3.2306,8.3372,0.1102,2.4879,2.7058,1.6449,5.1644,-0.2086,7.7583,4.1323,2.0328,6.4133,0.3099,1.4256,0.4572,0.3207,1.9639,1.5892,0.8092,3.8571,2.5256,0.6548,-1.1589,0.3587,-0.3095,2.1928,1.0083,0.4598,1.6144,1.3,0.8053,0.0588,14.0391,-0.9272,-0.9727,0.9239,7.6926,12.2813,3.5045,16.7461,0.1983,TASCA_DESTRA_DAVANTI_PANTALONI
0.1911,2.1334,1.4606,7.5097,-0.9109,-0.1532,2.0745,1.4403,8.3559,-1.8472,-0.3894,2.6535,1.6289,8.5576,-1.9618,2.2359,2.0737,1.44,6.0358,0.0303,-1.2472,-0.4908,0.0855,0.3935,-0.0685,-0.1741,1.0141,0.8967,1.0143,0.8842,1.0002,1.1312,1.0284,0.804,1.0288,0.7818,1.0004,1.2796,0.6603,0.6316,-18.9543,0.9564,-28.7037,-30.0123,1.3391,1.3602,0.6314,1.0157,0.4715,0.4642,0.8987,0.8776,1.2442,0.9764,1.3844,1.4178,0.003,3.3252,0.5341,-0.2541,-0.2189,0.0627,-0.3734,-0.2608,1.4186,4.8434,2.2008,5.6985,-0.0666,7.3609,0.6994,0.8363,2.43,0.7306,4.6113,13.2306,3.6374,10.8741,-0.4983,0.1927,0.3076,1.5963,2.6315,0.605,0.2299,6.9249,0.3661,0.0529,-0.054,0.0983,-1.8226,0.5922,0.7362,1.2431,2.345,0.524,0.2235,0.0583,14.4761,0.8242,-0.9786,-0.7183,60.1498,933.384,30.5513,140.3935,0.0287,TASCA_DESTRA_DAVANTI_PANTALONI
0.3706,20.0786,4.4809,21.2749,-0.9848,-0.2614,19.289,4.3919,29.4565,-0.8184,-0.681,19.5006,4.4159,29.4585,-1.6745,6.4123,18.4203,4.2919,26.2017,0.019,-1.4178,-0.5442,0.0578,0.3838,-0.0408,-0.1062,1.0203,1.0147,1.044,0.9946,1.0233,1.0289,1.0409,1.0296,1.09,0.9891,1.0472,1.0586,0.7963,0.5723,-20.8069,0.7188,-26.1309,-36.3537,0.6617,0.9731,0.4013,1.4707,0.6065,0.4124,0.7222,0.7222,0.812,0.9999,1.1242,1.1243,0.0031,9.4521,-0.0802,0.1487,0.4109,-0.2133,0.1259,-0.1458,2.6764,8.9401,2.99,9.3533,0.0033,3.463,8.4405,2.9053,10.6008,-0.5455,7.3262,5.9514,2.4396,8.9848,0.0292,0.7729,0.3653,0.4727,1.0292,1.2256,1.1909,1.0592,1.5022,1.4182,-0.0083,0.1148,-13.8588,1.3682,1.014,0.7411,0.8823,1.041,1.1799,0.0196,14.214,-0.9346,-0.8239,0.7477,0.1471,0.1255,0.3542,1,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.6863,13.244,3.6392,17.5083,-0.7056,-1.2216,10.1111,3.1798,14.58,-1.9104,-0.6681,5.2227,2.2853,13.862,-1.326,4.8159,7.7948,2.7919,10.7239,0.0682,-0.5618,-1.0272,0.1425,1.8284,-0.2537,-0.1387,1.1445,1.5924,1.3035,1.3914,1.1389,0.8185,1.3098,2.5358,1.6991,1.936,1.2972,0.67,0.7569,0.9166,-9.2219,1.2111,-12.1844,-10.0609,2.049,1.7224,0.8919,0.8406,0.4353,0.5178,1.2008,1.263,1.6326,1.0518,1.3596,1.2926,0.0052,6.929,0.0614,0.2249,0.4328,0.0271,-0.484,-0.0054,1.3751,8.762,2.9601,9.8844,-0.0776,4.4069,4.3294,2.0807,8.5527,-0.515,7.7278,2.048,1.4311,5.9521,0.3196,0.312,0.1779,0.5703,1.4226,2.0684,1.4539,2.0238,4.2782,2.1139,0.2447,-0.2545,-1.0401,1.6249,1.0487,0.6454,1.1557,1.6607,1.4369,0.0304,14.0498,-0.9591,-0.893,0.9339,0.2703,0.7378,0.8589,4,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2066,7.9152,2.8134,18.8235,-0.439,-0.4459,5.7646,2.401,12.2478,-2.7335,-0.0229,10.1311,3.1829,22.0649,-0.5484,4.0216,7.8794,2.807,14.2425,0.0228,0.4633,9.0079,-0.0514,19.4428,-0.1109,-0.0057,1.1718,0.8839,1.0023,0.7543,0.8553,1.1339,1.3731,0.7813,1.0045,0.569,0.7316,1.2858,0.6404,0.7348,-17.2414,1.1475,-26.9248,-23.4644,3.9876,0.918,0.8975,0.2302,0.2251,0.9777,1.5369,0.8531,1.3216,0.5551,0.8599,1.5492,0.0034,6.0809,-0.1642,-0.225,0.1945,0.0892,-0.4904,0.1473,5.7333,4.8933,2.2121,8.0855,0.1475,-7.0629,4.5634,2.1362,9.5659,?,-0.6613,3.7598,1.939,5.6611,-1.6543,-0.8118,-8.6696,10.6801,1.0355,1.1408,1.1017,1.0723,1.3015,1.2137,-0.1463,-0.3966,2.7112,0,4.4472,0,0.8452,1.4283,1.6898,0.0625,14.5432,0.9618,0.4872,0.4271,2.7671,3.4252,1.8507,6,0.25,TASCA_DESTRA_DAVANTI_PANTALONI
