@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0644,2.9663,1.7223,14.3442,-2.5565,-0.0588,45.618,6.7541,59.6104,-0.3288,0.2505,25.1709,5.0171,39.7139,-0.4115,6.298,34.1609,5.8447,52.4179,0.0145,1.0954,-0.2569,-0.0102,-0.2345,-0.0093,0.0398,0.255,0.3433,0.2947,1.3462,1.1556,0.8584,0.065,0.1178,0.0868,1.8123,1.3354,0.7368,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0899,0.1433,0.0758,1.5944,0.8434,0.529,0.2406,0.3612,0.2736,1.501,1.1372,0.7576,0.0007,9.1439,-0.2513,-0.1505,-0.297,0.7241,0.6399,0.5639,2.8937,1.8871,1.3737,4.0054,0.2073,8.2833,2.7243,1.6506,5.0114,0.486,2.8923,6.2049,2.491,8.3982,-0.0189,0.3493,1.0005,2.8639,0.8323,0.5515,0.6626,0.6927,0.3041,0.4391,0.221,-6.7311,-30.4522,0.5182,0.613,1.1829,0.7993,0.4769,0.5967,0.0239,14.0763,-0.7572,0.7756,-0.9815,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0881,4.2788,2.0685,16.47,-1.9606,-0.1536,8.7338,2.9553,16.671,-1.2056,0.159,15.1026,3.8862,21.8028,-1.2382,4.6943,6.135,2.4769,13.2551,0.0525,0.5736,-0.5542,-0.0188,-0.9661,-0.0327,0.0339,0.6999,0.5323,0.8351,0.7605,1.1931,1.569,0.4899,0.2833,0.6974,0.5783,1.4236,2.4617,1.1969,0.9043,-14.8398,0.7555,-12.3983,-16.411,0.736,0.5711,0.3976,0.7759,0.5403,0.6963,0.9879,0.7554,1.2425,0.7646,1.2577,1.6449,0.0006,6.9806,0.3568,0.1727,-0.1048,-0.1098,-0.1306,0.323,1.5972,2.9548,1.719,4.6635,0.0005,5.3973,1.7749,1.3323,4.4084,0.4683,7.542,2.8686,1.6937,5.121,0.4309,0.2959,0.2118,0.7156,1.2903,1.0149,0.7866,1.6648,1.0301,0.6187,0.0006,0.0006,1.0017,0.5627,0.5185,0.9215,1.0578,0.9107,0.8609,0.0235,14.5364,0.9329,-0.946,-0.9902,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0628,3.1576,1.777,8.9696,-0.9968,-0.2275,8.8892,2.9815,13.7912,-1.3549,0.1999,8.388,2.8962,14.6385,-0.8802,4.1211,3.5471,1.8834,9.0701,0.0141,0.2762,-0.3144,-0.0152,-1.1382,-0.0552,0.0485,0.596,0.6135,0.9435,1.0294,1.583,1.5378,0.3552,0.3764,0.8902,1.0598,2.506,2.3647,0.5643,0.6534,-34.4957,1.1579,-61.13,-52.7942,0.767,0.577,0.4883,0.7522,0.6366,0.8463,0.6504,0.6127,0.9889,0.9421,1.5205,1.6139,0.0008,6.1941,0.3964,0.0404,-0.106,-0.0294,-0.261,0.3453,2.2227,3.4575,1.8594,4.9092,0.0469,5.2947,1.4429,1.2012,4.2077,0.4904,7.4682,2.5173,1.5866,5.5848,0.3744,0.4198,0.2976,0.709,1.5479,1.172,0.7571,2.3961,1.3735,0.5732,0.0596,0.0723,1.2116,0.6238,0.577,0.925,1.1667,0.879,0.7534,0.024,14.9856,0.7895,-0.8693,-0.9771,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0644,2.9663,1.7223,14.3442,-2.5565,-0.0588,45.618,6.7541,59.6104,-0.3288,0.2505,25.1709,5.0171,39.7139,-0.4115,6.298,34.1609,5.8447,52.4179,0.0145,1.0954,-0.2569,-0.0102,-0.2345,-0.0093,0.0398,0.255,0.3433,0.2947,1.3462,1.1556,0.8584,0.065,0.1178,0.0868,1.8123,1.3354,0.7368,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0899,0.1433,0.0758,1.5944,0.8434,0.529,0.2406,0.3612,0.2736,1.501,1.1372,0.7576,0.0007,9.1439,-0.2513,-0.1505,-0.297,0.7241,0.6399,0.5639,2.8937,1.8871,1.3737,4.0054,0.2073,8.2833,2.7243,1.6506,5.0114,0.486,2.8923,6.2049,2.491,8.3982,-0.0189,0.3493,1.0005,2.8639,0.8323,0.5515,0.6626,0.6927,0.3041,0.4391,0.221,-6.7311,-30.4522,0.5182,0.613,1.1829,0.7993,0.4769,0.5967,0.0239,14.0763,-0.7572,0.7756,-0.9815,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0881,4.2788,2.0685,16.47,-1.9606,-0.1536,8.7338,2.9553,16.671,-1.2056,0.159,15.1026,3.8862,21.8028,-1.2382,4.6943,6.135,2.4769,13.2551,0.0525,0.5736,-0.5542,-0.0188,-0.9661,-0.0327,0.0339,0.6999,0.5323,0.8351,0.7605,1.1931,1.569,0.4899,0.2833,0.6974,0.5783,1.4236,2.4617,1.1969,0.9043,-14.8398,0.7555,-12.3983,-16.411,0.736,0.5711,0.3976,0.7759,0.5403,0.6963,0.9879,0.7554,1.2425,0.7646,1.2577,1.6449,0.0006,6.9806,0.3568,0.1727,-0.1048,-0.1098,-0.1306,0.323,1.5972,2.9548,1.719,4.6635,0.0005,5.3973,1.7749,1.3323,4.4084,0.4683,7.542,2.8686,1.6937,5.121,0.4309,0.2959,0.2118,0.7156,1.2903,1.0149,0.7866,1.6648,1.0301,0.6187,0.0006,0.0006,1.0017,0.5627,0.5185,0.9215,1.0578,0.9107,0.8609,0.0235,14.5364,0.9329,-0.946,-0.9902,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0628,3.1576,1.777,8.9696,-0.9968,-0.2275,8.8892,2.9815,13.7912,-1.3549,0.1999,8.388,2.8962,14.6385,-0.8802,4.1211,3.5471,1.8834,9.0701,0.0141,0.2762,-0.3144,-0.0152,-1.1382,-0.0552,0.0485,0.596,0.6135,0.9435,1.0294,1.583,1.5378,0.3552,0.3764,0.8902,1.0598,2.506,2.3647,0.5643,0.6534,-34.4957,1.1579,-61.13,-52.7942,0.767,0.577,0.4883,0.7522,0.6366,0.8463,0.6504,0.6127,0.9889,0.9421,1.5205,1.6139,0.0008,6.1941,0.3964,0.0404,-0.106,-0.0294,-0.261,0.3453,2.2227,3.4575,1.8594,4.9092,0.0469,5.2947,1.4429,1.2012,4.2077,0.4904,7.4682,2.5173,1.5866,5.5848,0.3744,0.4198,0.2976,0.709,1.5479,1.172,0.7571,2.3961,1.3735,0.5732,0.0596,0.0723,1.2116,0.6238,0.577,0.925,1.1667,0.879,0.7534,0.024,14.9856,0.7895,-0.8693,-0.9771,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7141,2.2904,1.5134,10.4514,-1.1093,0.0758,4.5798,2.14,11.532,-0.8425,-0.0284,1.9702,1.4036,6.8046,-1.0527,2.5787,2.7072,1.6453,7.8983,0.017,-9.4262,25.1578,-0.2769,-2.6689,0.0294,-0.011,0.7072,1.0782,0.9198,1.5246,1.3007,0.8531,0.5001,1.1625,0.846,2.3245,1.6917,0.7278,1.0423,1.5751,-40.1559,1.5111,-38.525,-25.4948,0.7917,1.4948,0.6167,1.8881,0.7789,0.4126,0.9063,1.5359,1.3232,1.6947,1.4601,0.8615,0.0019,3.9915,-0.7474,-0.3382,-0.2273,0.6567,0.101,-0.0804,-1.7334,4.0602,2.015,6.7201,?,4.3724,2.0563,1.434,4.5221,0.4073,7.5951,10.2481,3.2013,10.8567,-0.1683,-0.3964,-0.2282,0.5757,1.4052,0.6294,0.4479,1.9745,0.3962,0.2007,-2.1623,4.296,-1.9867,0,0,0.8211,1.4861,0.619,0.4165,0.0237,13.8882,-0.9726,0.9697,-0.9203,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0629,3.9989,1.9997,11.6458,-1.2009,-0.7452,4.5894,2.1423,13.8442,-0.9203,-0.3487,1.8866,1.3735,6.4139,-1.1079,2.922,2.6178,1.618,8.147,0.0414,-0.0845,-0.1805,0.0215,2.1372,-0.255,-0.1193,0.9335,1.4559,1.236,1.5597,1.3241,0.8489,0.8713,2.1196,1.5276,2.4326,1.7532,0.7207,0.9577,1.8849,-18.0452,1.9681,-18.8415,-9.5736,0.734,1.739,0.6226,2.3694,0.8483,0.358,0.8412,1.8157,1.4294,2.1585,1.6993,0.7873,0.0022,4.3572,0.5514,-0.0615,-0.0184,0.0104,-0.2746,-0.1186,-4.5602,12.512,3.5372,9.3042,?,3.831,3.3648,1.8343,8.9126,-0.2909,4.4421,25.0942,5.0094,12.8606,-0.3905,-1.1903,-1.0266,0.8624,1.9283,0.7061,0.3662,3.7185,0.4986,0.1341,4.6329,2.5764,0.5561,0,0,0.7465,1.0439,0.7235,0.693,0.0198,14.157,0.0243,0.9859,0.17,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2031,0.8652,0.9301,4.705,-1.2023,-0.0024,1.08,1.0392,5.9297,-1.0716,0.1228,0.689,0.83,5.2573,-0.3968,1.3513,0.8644,0.9297,4.0573,0.0646,84.6087,-1.6535,-0.1503,-0.0195,-0.0018,0.0909,0.895,1.1206,1.0005,1.252,1.1178,0.8928,0.8011,1.2557,1.0009,1.5676,1.2495,0.7971,0.8374,1.7199,-9.164,2.0538,-10.9432,-5.3282,0.7464,0.5676,0.4925,0.7605,0.6599,0.8677,0.7935,0.8949,1.1596,1.1279,1.4615,1.2958,0.0007,2.0132,-0.5394,0.4289,-0.0835,0.2604,0.2773,0.3575,7.9218,0.1105,0.3325,1.0298,0.8777,5.7117,0.1928,0.4391,1.3816,0.7833,0.6735,0.0338,0.1837,0.6253,0.3845,1.3869,11.7623,8.4808,0.7572,1.8096,2.39,0.5733,3.2747,5.712,1.4794,18.9094,12.7815,1.3203,8.2847,6.2747,0.7454,1.6468,2.2094,0.0281,14.307,-0.9974,-0.7258,0.6825,?,?,?,?,?,TASCA_GIACCA_ALTA
0.462,0.5111,0.7149,3.064,-0.4956,0.2886,1.0355,1.0176,4.7572,-0.5159,0.0424,1.0153,1.0076,5.8999,-0.7086,1.4026,0.8932,0.9451,4.4991,0.0262,1.6009,10.8852,0.3294,6.7992,0.2058,0.0303,0.7026,0.7095,0.7565,1.0099,1.0767,1.0662,0.4936,0.5034,0.5722,1.0199,1.1593,1.1367,0.6271,0.415,-8.3859,0.6617,-13.3716,-20.2093,0.6528,0.5933,0.4434,0.9088,0.6793,0.7474,0.6441,0.5193,0.681,0.8063,1.0574,1.3114,0.0015,2.1541,0.121,-0.0112,0.2219,0.8753,0.6665,0.5643,8.1698,0.022,0.1483,0.5171,0.9385,5.3828,0.0599,0.2447,0.8176,0.8598,-0.5055,0.1107,0.3327,0.9591,-16.1001,1.5178,-16.1616,-10.6484,0.6059,0.4457,0.7356,0.3671,0.1987,0.5411,1.5727,-8.7309,-5.5514,1.4409,149.7881,103.9547,0.6325,0.5391,0.8524,0.0265,14.0619,-0.9969,-0.8597,0.8829,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2457,4.6686,2.1607,13.275,-1.646,-1.4839,15.1614,3.8938,19.768,-2.8459,-0.1481,11.977,3.4608,16.1822,-0.6552,4.785,11.1952,3.3459,15.7312,0.0529,0.1656,1.6586,-0.0513,10.0173,-0.3101,-0.031,0.5549,0.6243,0.6458,1.1251,1.1637,1.0343,0.3079,0.3898,0.417,1.2659,1.3543,1.0698,0.5645,1.2892,-9.4022,2.2836,-16.6547,-7.2931,0.9761,0.5132,0.3021,0.5258,0.3095,0.5886,0.6715,0.8203,0.8439,1.2216,1.2566,1.0287,0.0039,6.8728,0.5209,-0.013,-0.4295,-0.0307,-0.8537,0.1614,1.4991,7.0018,2.6461,9.9139,-0.0456,3.4714,4.3566,2.0873,11.3854,-1.3016,8.2137,3.0235,1.7388,6.8103,0.267,0.4319,0.1825,0.4226,1.2677,1.5218,1.2004,1.6072,2.3158,1.4409,0.0671,-0.1742,-2.5954,1.9168,1.0205,0.5324,0.8708,1.4557,1.6718,0.0237,13.7775,-0.5796,-0.9777,0.6639,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1056,5.4989,2.345,13.5678,-1.494,-1.0215,8.5919,2.9312,22.1172,-0.6335,0.0663,7.5951,2.7559,14.266,-0.7105,4.0044,6.7096,2.5903,13.7501,0.0523,0.1034,-1.5934,-0.0264,-15.4158,-0.2551,0.0165,0.8,0.8509,0.9053,1.0636,1.1316,1.0639,0.64,0.724,0.8196,1.1312,1.2805,1.132,0.9476,1.3716,-10.7172,1.4475,-11.31,-7.8135,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9511,0.9867,1.5503,1.6085,1.0375,0.0027,6.0758,0.5229,0.2606,-0.261,0.2109,-0.427,0.208,1.6538,8.5048,2.9163,9.154,-0.0714,4.2168,7.9485,2.8193,12.5182,-0.8599,7.5854,1.6526,1.2855,3.9996,0.5311,0.3922,0.218,0.5559,1.0344,2.2685,2.1931,1.07,5.1463,4.8097,0.1053,-0.1346,-1.2778,1.2695,1.0018,0.7892,0.7313,2.2887,3.1299,0.0232,14.4368,-0.5844,-0.9798,0.4767,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.2457,4.6686,2.1607,13.275,-1.646,-1.4839,15.1614,3.8938,19.768,-2.8459,-0.1481,11.977,3.4608,16.1822,-0.6552,4.785,11.1952,3.3459,15.7312,0.0529,0.1656,1.6586,-0.0513,10.0173,-0.3101,-0.031,0.5549,0.6243,0.6458,1.1251,1.1637,1.0343,0.3079,0.3898,0.417,1.2659,1.3543,1.0698,0.5645,1.2892,-9.4022,2.2836,-16.6547,-7.2931,0.9761,0.5132,0.3021,0.5258,0.3095,0.5886,0.6715,0.8203,0.8439,1.2216,1.2566,1.0287,0.0039,6.8728,0.5209,-0.013,-0.4295,-0.0307,-0.8537,0.1614,1.4991,7.0018,2.6461,9.9139,-0.0456,3.4714,4.3566,2.0873,11.3854,-1.3016,8.2137,3.0235,1.7388,6.8103,0.267,0.4319,0.1825,0.4226,1.2677,1.5218,1.2004,1.6072,2.3158,1.4409,0.0671,-0.1742,-2.5954,1.9168,1.0205,0.5324,0.8708,1.4557,1.6718,0.0237,13.7775,-0.5796,-0.9777,0.6639,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1056,5.4989,2.345,13.5678,-1.494,-1.0215,8.5919,2.9312,22.1172,-0.6335,0.0663,7.5951,2.7559,14.266,-0.7105,4.0044,6.7096,2.5903,13.7501,0.0523,0.1034,-1.5934,-0.0264,-15.4158,-0.2551,0.0165,0.8,0.8509,0.9053,1.0636,1.1316,1.0639,0.64,0.724,0.8196,1.1312,1.2805,1.132,0.9476,1.3716,-10.7172,1.4475,-11.31,-7.8135,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9511,0.9867,1.5503,1.6085,1.0375,0.0027,6.0758,0.5229,0.2606,-0.261,0.2109,-0.427,0.208,1.6538,8.5048,2.9163,9.154,-0.0714,4.2168,7.9485,2.8193,12.5182,-0.8599,7.5854,1.6526,1.2855,3.9996,0.5311,0.3922,0.218,0.5559,1.0344,2.2685,2.1931,1.07,5.1463,4.8097,0.1053,-0.1346,-1.2778,1.2695,1.0018,0.7892,0.7313,2.2887,3.1299,0.0232,14.4368,-0.5844,-0.9798,0.4767,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0961,8.4605,2.9087,35.9036,-1.6811,-0.9117,29.6322,5.4435,47.3402,-0.3871,-0.1459,7.3655,2.714,18.8316,-0.9125,4.1676,28.9513,5.3806,41.3319,0.0003,0.1054,0.6588,-0.0231,6.2498,-0.2188,-0.035,0.5343,1.0718,0.5406,2.0058,1.0117,0.5044,0.2855,1.1487,0.2922,4.0231,1.0235,0.2544,1.7041,2.5055,-2154.429,1.4703,-1264.2446,-859.8729,0.3924,1.36,0.3239,3.4662,0.8255,0.2382,0.7584,1.9066,0.8687,2.5139,1.1454,0.4556,0.0025,6.2878,0.1046,0.2889,0.1647,0.6373,0.4295,0.1438,-2.2704,7.2454,2.6917,9.5482,?,3.7538,1.8982,1.3777,8.4228,-0.2838,7.9594,4.425,2.1036,7.9249,0.1352,-0.6048,-0.2853,0.4716,1.9537,1.2796,0.655,3.817,1.6374,0.429,5.1277,-7.7084,-1.5033,0,0,0.716,1.1336,1.2048,1.0628,0.024,14.0773,0.3888,0.9886,0.3167,?,?,?,?,?,TASCA_GIACCA_BASSA
