@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-1.2748,19.0466,4.3642,22.5749,-1.799,-11.1656,110.558,10.5147,52.3637,-1.6696,9.4321,13.6598,3.6959,18.0934,-0.0192,17.1659,63.8566,7.991,29.9815,0.1952,0.1142,-0.1352,-0.0743,-1.1838,-0.6505,0.5495,0.4151,1.1808,0.5461,2.8449,1.3158,0.4625,0.1723,1.3944,0.2983,8.0937,1.7313,0.2139,0.4431,42.6208,-1.9952,96.1977,-4.5033,-0.0468,0.4112,0.4543,0.2165,1.1049,0.5265,0.4765,0.4311,1.2477,0.753,2.8941,1.7465,0.6035,0.2934,25.7114,0.7141,-0.6084,-0.6186,-0.7074,-0.6741,0.7549,-28.2544,288.939,16.9982,50.1266,-4.2553,19.5933,217.7539,14.7565,39.1037,0.0627,-0.5582,24.6458,4.9645,17.0441,-0.8342,-1.442,50.6145,-35.0991,1.1519,3.424,2.9724,1.3269,11.7237,8.8353,-15.5193,5.2362,-0.3374,0.2286,1.0264,4.4895,1.2819,2.941,2.2943,0.6878,53.9894,0.9085,-0.4981,-0.7907,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0262,15.21,3.9,20.4904,-0.7316,-13.5047,32.98,5.7428,26.83,?,9.7122,12.8174,3.5801,15.3233,0.2125,17.1664,43.0268,6.5595,27.1162,0.1982,0.0019,-0.0027,-0.0015,-1.3905,-0.7867,0.5658,0.6791,1.0893,0.5946,1.6041,0.8755,0.5458,0.4612,1.1867,0.3535,2.5731,0.7665,0.2979,0.3227,-2.094,-1.2918,-6.4894,-4.0034,0.6169,0,0.6081,0.3499,0,0,0.5754,0.7637,1.3372,0.7557,1.7509,0.9894,0.5651,0.3395,26.0754,0.079,0.172,0.0548,-0.8983,-0.9767,0.9541,23.4994,42.3488,6.5076,21.875,0.3037,31.7837,16.6498,4.0804,14.743,0.6472,-22.9091,57.4163,7.5774,38.5239,?,0.7394,-1.0258,-1.3874,1.5948,0.8588,0.5385,2.5435,0.7376,0.29,0.3528,-0.2477,-0.7021,0.7518,0,0,1.4838,0.5678,0.3827,0.9324,78.1923,-0.1169,0.7868,0.4692,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6436,0.0887,0.2978,1.21,?,11.2457,1.4993,1.2245,4.5315,0.6839,9.6532,0.6425,0.8016,3.1604,0.7318,14.8401,2.064,1.4367,5.473,0.7051,-0.0572,-0.0667,-0.0434,1.165,0.7578,0.6505,0.2432,0.3715,0.2073,1.5276,0.8523,0.5579,0.0591,0.138,0.043,2.3336,0.7264,0.3113,-0.1234,-0.1403,-0.0925,1.1367,0.7492,0.6591,0,0,0,1.2164,0.7724,0.635,0.267,0.3829,0.2211,1.4338,0.828,0.5774,0.2909,21.5424,0.7205,0.5855,0.6705,0.9785,0.9968,0.9919,13.1152,0.4622,0.6799,2.2,0.8451,-42.9258,0.1074,0.3277,43.7372,?,-8.8344,1.676,1.2946,10.7717,?,-0.3055,-1.4846,4.8589,2.0744,0.5252,0.2532,4.303,0.2758,0.0641,-0.2744,-1.1143,4.0604,0,0,1,0.0503,0.2042,4.0604,0.897,64.8755,0.5698,0.0713,-0.6464,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3946,2.1482,1.4657,6.2433,-1.3573,-6.2712,12.9146,3.5937,12.0045,?,10.115,2.4624,1.5692,6.0263,0.5648,12.3279,7.3449,2.7102,8.7291,0.4769,0.0629,-0.039,-0.032,-0.62,-0.5087,0.8205,0.4078,0.934,0.5408,2.2901,1.326,0.579,0.1663,0.8724,0.2925,5.2446,1.7583,0.3353,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.1913,0.1587,0,0,0.8297,0.5201,1.036,0.7152,1.992,1.3752,0.6904,0.2335,17.6575,0.1648,0.2515,0.0368,-0.5542,-0.9121,0.8336,-28.9436,39.3386,6.272,36.3965,?,40.1858,25.532,5.0529,15.4272,0.6793,0.5828,0.7003,0.8369,3.6134,-0.3126,-0.7202,-49.6666,68.9579,1.2413,7.4948,6.038,1.5408,56.1718,36.4573,-1.1136,42.293,-37.9785,0,0,17.4768,2.3592,10.0726,4.2694,0.9711,69.935,0.9855,0.7147,0.6562,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.6313,2.9172,1.708,6.3845,-0.609,-0.0778,7.3366,2.7086,8.9409,-0.7659,10.2941,3.6299,1.9052,6.3363,0.4986,10.8011,3.5938,1.8957,6.7186,0.5045,-8.1167,0.0613,0.0584,-0.0076,-0.0072,0.9531,0.6306,0.8965,0.901,1.4217,1.4288,1.005,0.3976,0.8037,0.8117,2.0211,2.0415,1.0101,0.6232,-0.3836,-0.3533,-0.6155,-0.567,0.9211,0.7837,0.314,0.2927,0.4007,0.3734,0.932,0.7141,1.0076,0.9503,1.4111,1.3308,0.9431,0.2022,14.3735,-0.1829,0.2835,0.3359,-0.7213,-0.6865,0.9848,-95.2331,9.4911,3.0808,99.3546,?,66.2364,47.712,6.9074,17.8111,0.758,-17.9598,54.3078,7.3694,37.9503,?,-1.4378,5.3026,-3.688,0.446,0.418,0.9373,0.1989,0.1748,0.8785,-1.7804,2.618,-1.4704,0,1,0,5.5782,2.618,0.4693,2.3017,179.4293,-0.1605,-0.6377,0.8585,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-1.9627,24.1178,4.911,17.6913,-1.1048,-0.0697,52.1117,7.2188,24.1334,-0.6744,9.9094,26.0431,5.1032,17.1421,0.1137,13.5139,21.7005,4.6584,16.1722,0.2026,28.1757,-0.1981,-0.1452,-0.007,-0.0052,0.7333,0.6803,0.9623,1.0542,1.4146,1.5496,1.0955,0.4628,0.9261,1.1114,2.001,2.4014,1.2001,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5832,0.4346,0.4144,0.7452,0.7106,0.9536,0.7331,1.032,1.0939,1.4078,1.4923,1.06,0.202,20.6805,0.7264,0.2508,0.0805,-0.2137,-0.2877,0.8761,-25.5095,104.3886,10.2171,40.2649,?,-19.9966,161.4936,12.708,40.892,-3.6462,-16.3316,102.5993,10.1291,29.7882,-4.1011,1.2757,1.562,1.2244,0.804,1.0087,1.2546,0.6464,1.0174,1.574,1.2547,1.6813,1.34,0,0,1.5072,0.9847,1.3517,1.3728,0.7259,64.5442,-0.9247,-0.8655,0.9769,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4567,2.0288,1.4244,6.3532,-1.0663,-11.2211,30.4715,5.5201,23.9666,-94.9442,10.4097,14.5494,3.8144,15.9945,0.1571,15.5223,40.5916,6.3712,26.6968,0.1211,0.0407,-0.0439,-0.0294,-1.078,-0.7229,0.6706,0.258,0.3734,0.2236,1.4472,0.8664,0.5987,0.0666,0.1394,0.05,2.0944,0.7507,0.3584,0.1382,-1.0994,-0.891,-7.9533,-6.4455,0.8104,12.3089,0.162,0.1012,0.0132,0.0082,0.6247,0.2651,0.3972,0.238,1.4984,0.8977,0.5991,0.3125,22.8523,-0.3705,0.4164,0.3951,-0.9141,-0.9848,0.9688,-89.4911,10.1709,3.1892,93.5,?,2.7334,23.4673,4.8443,17.6875,-0.2094,1.8074,28.5153,5.34,15.5,-0.6644,-32.7396,-49.5138,1.5124,0.6583,0.5972,0.9072,0.4334,0.3567,0.823,30.5306,15.1111,0.4949,0,0,1.5705,5.2862,6.0323,1.1411,1.8276,98.3992,0.975,-0.7045,-0.8255,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.3739,35.9402,5.995,19.7543,-0.6272,-11.0285,6.3455,2.519,15.9826,?,13.0491,27.6329,5.2567,15.4881,0.2688,18.4867,25.7033,5.0698,17.4332,0.3636,-0.2153,0.1819,0.1284,-0.8452,-0.5966,0.7059,2.3799,1.1405,1.1825,0.4792,0.4969,1.0369,5.6639,1.3006,1.3983,0.2296,0.2469,1.0751,0.4764,-1.3372,-0.7645,-2.8069,-1.6048,0.5717,0,0.5731,0.4432,0,0,0.7733,1.236,1.2755,1.1331,1.0319,0.9168,0.8884,0.352,29.793,-0.7386,0.3566,0.5627,-0.6785,-0.8291,0.9568,-29.7506,81.3047,9.0169,39.299,?,5.6105,527.9863,22.978,67.1982,-0.9277,-14.3931,11.5047,3.3919,22.9187,?,-5.3027,2.067,-0.3898,0.3924,2.6584,6.7744,0.154,7.0671,45.893,1.2152,1.7147,1.4111,0,1,0,0.5848,1.7147,2.932,0.6841,65.3142,0.5883,-0.9471,-0.387,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-1.899,23.1852,4.8151,15.2216,-1.1641,-11.3003,20.065,4.4794,19.3438,?,11.1211,29.5899,5.4397,16.6545,0.1943,16.8745,43.0739,6.5631,24.1146,0.1512,0.168,-0.1708,-0.1125,-1.0161,-0.6697,0.659,1.0749,0.8852,0.7337,0.8235,0.6825,0.8288,1.1555,0.7836,0.5383,0.6781,0.4658,0.687,0.4233,-2.0385,-1.9055,-4.8159,-4.5016,0.9347,0,0.3403,0.2476,0,0,0.7276,0.7869,0.914,0.6312,1.1615,0.8022,0.6906,0.3194,27.0167,-0.0016,0.4574,0.2253,-0.8029,-0.9634,0.9283,-35.4586,41.8827,6.4717,44.9466,?,4.5525,133.0658,11.5354,43.0004,-0.6947,-2.0372,457.3673,21.3861,53.9962,-1.5173,-7.7887,17.4058,-2.2347,0.561,0.3026,0.5394,0.3148,0.0916,0.2909,2.55,1.381,0.5416,0,0,1.183,1.0453,0.8324,0.7964,0.7162,65.0332,0.1135,-0.046,0.9268,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.4258,4.5531,2.1338,9.6761,-0.6155,-1.4091,46.3995,6.8117,23.0942,-0.8226,9.1898,28.9614,5.3816,33.2805,0.0199,11.3946,36.6967,6.0578,33.5605,0.0367,0.3022,-0.0463,-0.0374,-0.1533,-0.1237,0.8065,0.3133,0.3965,0.3522,1.2657,1.1245,0.8884,0.0981,0.1572,0.1241,1.6021,1.2644,0.7892,0.3537,-5.448,-2.8803,-15.403,-8.1433,0.5287,0.4727,0.1764,0.1719,0.3731,0.3637,0.9746,0.419,0.2907,0.2883,0.6939,0.6881,0.9917,0.198,16.8107,0.4798,-0.373,-0.4701,-0.3242,-0.3131,0.9676,-19.0067,278.0659,16.6753,45.8389,-5.2625,-21.7143,185.0688,13.604,40.6784,-6.1376,-11.8422,5.4493,2.3344,16.7389,?,0.8753,1.605,1.8336,1.2258,7.1434,5.8277,1.5025,51.0276,33.9618,1.1012,2.3012,2.0897,1.2843,0,0,1.1269,2.7385,2.4302,0.6637,55.3534,-0.8598,-0.8658,0.4957,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0703,0.1025,0.3202,1.2685,-0.3876,4.7456,0.2997,0.5475,1.849,0.6811,9.7771,0.0205,0.1432,0.5787,0.9422,10.8837,0.0847,0.291,1.0133,0.911,0.0148,0.0072,0.0065,0.4854,0.436,0.8983,0.5848,2.2353,1.1001,3.8223,1.881,0.4921,0.342,4.9967,1.2101,14.6098,3.5383,0.2422,-0.0897,-0.0376,-0.0342,0.4187,0.3809,0.9098,0.1577,0.0913,0.0803,0.5792,0.5095,0.8796,0.686,2.1919,1.2518,3.195,1.8247,0.5711,0.2312,14.7589,0.2892,-0.4388,0.0644,0.1225,0.9004,0.5412,-36.6439,2.0753,1.4406,38.2797,?,2.1184,0.95,0.9747,3.598,-0.2243,23.1618,10.5821,3.253,10.3195,0.6348,-17.2979,-1.5821,0.0915,1.478,0.4429,0.2996,2.1845,0.1961,0.0898,58.0718,-2.1338,-0.0367,0,0,0.104,10.6391,3.7094,0.3487,0.9234,61.9904,-0.9189,0.921,-0.7108,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.7666,3.8948,1.9735,10.3821,-0.8027,7.9986,8.9394,2.9899,11.3648,0.1046,9.1591,8.3637,2.892,12.2848,0.0758,12.5208,12.8835,3.5894,15.6863,0.1222,-0.0958,-0.0837,-0.0612,0.8733,0.6388,0.7315,0.6601,0.6824,0.5498,1.0338,0.833,0.8057,0.4357,0.4657,0.3023,1.0688,0.6939,0.6492,-3.4837,-4.5866,-2.1179,1.3166,0.6079,0.4618,0.4538,0.4333,0.3223,0.9548,0.7103,0.7439,0.9135,0.8451,0.6619,0.9251,0.7245,0.7832,0.2649,18.7954,-0.1423,-0.0109,-0.0654,0.5953,0.8679,0.9099,-37.6311,25.5566,5.0554,42.5995,?,-16.785,60.0254,7.7476,29.8798,?,5.8614,80.102,8.95,23.2178,-0.4333,2.2419,-6.4201,-2.8636,0.6525,0.5648,0.8657,0.4258,0.3191,0.7494,1.4257,6.0691,4.257,1,0,0,1.4257,1.8348,1.2869,0.9048,63.7204,-0.9316,0.8992,-0.9744,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.7717,0.2318,0.4814,2.4538,-1.0469,4.0573,0.4996,0.7068,3.303,0.4154,10.3751,1.6758,1.2945,4.5964,0.6647,11.1901,1.8888,1.3743,4.8674,0.6694,-0.1902,-0.0744,-0.069,0.3911,0.3626,0.9272,0.6811,0.3719,0.3503,0.546,0.5143,0.9419,0.4639,0.1383,0.1227,0.2981,0.2645,0.8872,-0.5346,-0.1377,-0.1273,0.2576,0.2382,0.9244,0.2122,0.0875,0.0814,0.4122,0.3838,0.931,0.7429,0.5338,0.5041,0.7186,0.6786,0.9443,0.2482,15.3079,0.7196,0.3087,0.403,0.6387,0.7353,0.991,-38.0124,0.0432,0.2079,38.6398,?,-1.9526,0.4447,0.6669,2.7588,?,22.122,0.0555,0.2356,0.7202,0.968,19.4677,-1.7183,-0.0883,0.3117,0.8823,2.8303,0.0972,0.7784,8.0106,14.0061,-1.7742,-0.1267,1,0,0,14.0061,53.6504,3.8305,0.9783,62.0869,-0.7912,-0.3402,0.2459,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.833,2.2685,1.5062,7.8473,-2.1014,-0.1359,7.2607,2.6946,12.2651,-0.8272,11.2348,8.9359,2.9893,13.2725,0.3469,11.6554,9.5489,3.0901,14.2422,0.3433,6.1287,-0.0741,-0.0715,-0.0121,-0.0117,0.9639,0.559,0.5039,0.4874,0.9014,0.872,0.9674,0.3124,0.2539,0.2376,0.8125,0.7604,0.9358,0.9576,-0.7542,-0.7141,-0.7876,-0.7458,0.9469,0.377,0.1245,0.1167,0.3303,0.3095,0.9371,0.6398,0.5912,0.551,0.9241,0.8612,0.9319,0.2397,14.7936,0.1708,-0.3499,-0.3512,-0.0311,-0.0321,0.9941,-35.7885,32.5727,5.7072,43.0786,?,-6.786,148.3906,12.1816,39.8376,-1.4593,-19.9856,17.6963,4.2067,25.8591,?,5.2739,1.7907,0.3395,0.4685,1.3567,2.8958,0.2195,1.8406,8.3854,1.8224,1.6659,0.9141,0,1,0,1.0814,1.6659,1.5406,0.884,67.9214,-0.8984,-0.8843,0.963,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0957,0.2813,0.5304,2.0297,-0.8773,6.8464,0.7844,0.8856,2.8412,0.651,10.0933,0.8633,0.9291,4.1545,0.6726,12.2414,0.8339,0.9132,3.5933,0.7544,0.014,0.0095,0.0078,0.6783,0.5593,0.8245,0.5989,0.5709,0.5809,0.9532,0.9699,1.0175,0.3587,0.3259,0.3374,0.9086,0.9406,1.0353,-0.1789,-0.1111,-0.0859,0.621,0.4802,0.7733,0.1328,0.0852,0.0739,0.6416,0.5565,0.8673,0.7144,0.4886,0.5649,0.6839,0.7907,1.1562,0.2595,17.4084,0.5139,-0.2718,0.0576,0.0041,0.5457,0.8394,-36.0248,0.1157,0.3402,36.6592,?,-7.3116,0.0522,0.2285,7.6187,?,22.9944,0.6002,0.7747,2.1591,0.9109,4.9271,-1.5667,-0.318,1.4889,0.4391,0.2949,2.2168,0.1928,0.087,4.8117,-1.6603,-0.3451,1,0,0,4.8117,16.9788,3.5286,0.9225,66.3308,0.3118,0.8409,0.5449,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3138,13.7205,3.7041,15.4055,-0.5855,1.1307,8.4403,2.9052,14.0175,-0.4862,9.4381,35.154,5.9291,16.3113,0.0366,10.8722,29.5658,5.4374,17.7482,0.0839,0.2775,0.0333,0.0289,0.1198,0.104,0.8681,1.275,0.6247,0.6812,0.49,0.5343,1.0904,1.6256,0.3903,0.4641,0.2401,0.2855,1.189,1.2407,-9.1709,-3.5003,-7.3919,-2.8213,0.3817,1.0302,0.5739,0.5015,0.5571,0.4869,0.874,1.099,0.9445,0.868,0.8594,0.7898,0.919,0.1981,14.8736,0.0512,0.6679,0.7036,-0.0833,-0.0765,0.9798,11.0997,337.3055,18.3659,50.8789,-0.4324,-27.6517,37.1223,6.0928,33.4198,?,-30.5044,1.2497,1.1179,31.9199,?,-0.4014,-0.3639,0.9065,3.0144,16.4292,5.4503,9.0863,269.9177,29.7059,0.4596,0.4812,1.047,0,0,1,1.5224,1.594,1.047,0.8884,76.4929,0.7515,0.6233,0.1873,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
2.1172,2.3127,1.5208,6.5384,-0.2946,-3.3944,5.8368,2.4159,9.3513,-10.6211,9.7232,3.5811,1.8924,6.5299,0.5147,10.8997,3.4722,1.8634,6.6756,0.5348,-0.6237,0.2177,0.1942,-0.3491,-0.3114,0.8921,0.6295,0.8036,0.8161,1.2767,1.2965,1.0156,0.3962,0.6458,0.6661,1.6299,1.681,1.0314,0.1741,-0.2149,-0.1939,-1.2342,-1.1137,0.9024,6.2764,0.3754,0.352,0.0598,0.0561,0.9376,0.6992,1.0013,0.9794,1.4321,1.4008,0.9782,0.219,15.5674,-0.6412,-0.1114,0.348,0.2027,-0.3896,0.7894,29.5859,6.1796,2.4859,7.9375,0.7622,38.543,6.6307,2.575,13.4375,0.6801,29.7357,185.5975,13.6234,40.875,0.1473,0.7676,0.995,1.2962,0.9654,0.1825,0.189,0.932,0.0333,0.0357,0.8906,3.6018,4.0442,0.7946,0.6962,0.8761,0.5907,0.1942,0.3287,1.1868,97.8646,0.4565,-0.5128,0.0919,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
