@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.30605823,7.7160444,2.777777,16.60073,-3.5535278,-0.23413326,3.2612395,1.8058902,9.27222,-1.0796776,10.358024,18.586332,4.311187,17.962543,0.028142529,11.0194,15.573621,3.9463427,16.391783,0.14018688,1.3071967,-0.029547937,-0.027774492,-0.022604048,-0.02124737,0.93998075,1.538176,0.6443184,0.7038864,0.4188847,0.45761108,1.0924512,2.3659852,0.41514614,0.49545604,0.17546439,0.20940793,1.1934496,2.6912692,-24.906378,-4.847406,-9.25451,-1.80116,0.1946251,0.8176953,0.19724861,0.19123046,0.24122508,0.23386517,0.9694895,1.790373,0.924186,1.0127472,0.5161975,0.5656627,1.0958261,0.10365189,14.04693,-0.43492743,0.08978533,-0.5091416,TASCA_DESTRA_DAVANTI_PANTALONI
-0.06815663,6.26891,2.5037792,9.508348,-1.943817,-0.53464293,1.6310475,1.2771246,6.043639,-1.2725784,10.219839,20.699286,4.549647,17.649584,0.20820217,10.579834,21.401941,4.626223,18.186132,0.2164932,0.12748066,-0.006669051,-0.006442127,-0.05231422,-0.05053415,0.9659735,1.9604814,0.55032384,0.5412145,0.28070852,0.27606204,0.9834474,3.843487,0.30285636,0.29291314,0.07879728,0.07621026,0.96716857,1.8551775,-1.3528333,-1.2494181,-0.7292204,-0.67347634,0.9235567,1.2145479,0.14490192,0.13915433,0.11930523,0.11457295,0.9603346,1.573282,0.5387293,0.5228351,0.3424239,0.3323213,0.97049683,0.102340415,13.25905,0.14163238,-0.5539525,-0.49945635,TASCA_DESTRA_DAVANTI_PANTALONI
0.057321995,2.769794,1.6642698,8.291527,-0.441804,0.005513476,2.7653947,1.6629475,7.153521,-1.3940414,10.020863,14.015661,3.7437496,17.5139,0.10861444,10.317649,13.517987,3.6766815,15.965596,0.19640945,10.396707,0.0057202657,0.005555723,5.5019977E-4,5.3437334E-4,0.9712351,1.0007951,0.44454622,0.4526554,0.44419304,0.45229578,1.0182415,1.0015908,0.19762136,0.20489693,0.19730747,0.20457149,1.0368156,0.60994977,-1.1905649,-0.65109634,-1.9519066,-1.067459,0.5468802,1.9245983,0.2926921,0.28945297,0.15207958,0.15039656,0.98893327,1.1590832,0.47342548,0.5193371,0.4084482,0.4480585,1.0969776,0.10021028,12.712442,-0.12655842,0.18220216,-0.6456657,TASCA_DESTRA_DAVANTI_PANTALONI
-0.24505506,3.1146677,1.7648422,10.1004715,-1.0250578,0.2833839,2.1931746,1.4809371,8.754528,-1.5361677,10.3983345,22.205996,4.7123237,18.67354,0.12523569,10.663827,22.062384,4.697061,18.7887,0.14514376,-0.86474586,-0.02356676,-0.02298003,0.027252818,0.026574316,0.97510344,1.1917063,0.37451634,0.3757333,0.31426898,0.31529015,1.0032494,1.420164,0.14026247,0.14117548,0.09876498,0.099407874,1.0065093,0.9641824,-1.9124445,-1.6026938,-1.9834883,-1.662231,0.83803415,1.4449389,0.23365152,0.22693454,0.1617034,0.15705477,0.9712521,1.1537426,0.5408975,0.5375822,0.46881995,0.46594644,0.9938708,0.104050815,12.925568,-0.008386459,-0.5257528,-0.5036444,TASCA_DESTRA_DAVANTI_PANTALONI
0.04129962,1.789846,1.3378513,7.641183,-1.2651552,0.1378376,15.17807,3.8959043,15.81019,-0.6070298,10.338493,18.573196,4.3096633,15.265186,0.13514392,11.10974,19.019928,4.361184,14.952188,0.20182826,0.2996252,0.0039947424,0.0037174243,0.013332466,0.012406915,0.9305792,0.34339944,0.3104306,0.30676332,0.9039927,0.8933134,0.9881865,0.117923155,0.09636714,0.09410372,0.8172029,0.7980088,0.97651243,0.7146333,-1.78917,-1.1287975,-2.5036197,-1.5795479,0.6309057,0.3428858,0.19111921,0.18007533,0.5573845,0.52517587,0.94221467,0.48330745,0.5005627,0.51104116,1.0357023,1.0573831,1.0209333,0.10339495,14.295645,0.33007097,0.11618268,0.33020204,TASCA_DESTRA_DAVANTI_PANTALONI
0.3704134,4.6065044,2.146277,10.13078,-0.9189131,-0.093249835,2.4595633,1.5682995,8.129757,-1.823412,10.009758,20.488985,4.526476,17.338062,0.16842966,10.339757,20.985628,4.5810075,17.995491,0.16933367,-3.9722686,0.03700523,0.035824187,-0.009315893,-0.009018571,0.96808445,1.3685377,0.4741607,0.46851635,0.34647253,0.34234816,0.9880962,1.8728952,0.22482833,0.21950758,0.120043196,0.11720227,0.97633415,0.9240041,-1.3814714,-1.3224572,-1.4950923,-1.4312243,0.95728165,1.8335141,0.253213,0.24369717,0.13810256,0.13291262,0.9624196,1.2461357,0.5843087,0.5629621,0.4688965,0.45176634,0.963467,0.10017043,12.906045,-0.08799716,-0.38532752,-0.42264777,TASCA_DESTRA_DAVANTI_PANTALONI
-0.44286376,1.5626919,1.2500768,8.014187,-1.7977467,-0.17770828,0.6475068,0.8046781,3.9010403,-0.8841014,9.764562,4.1372237,2.0340166,8.362753,0.45060456,9.887506,4.158984,2.0393589,8.520678,0.44711363,2.4920828,-0.045354187,-0.044790242,-0.01819931,-0.017973015,0.98756576,1.5535116,0.61458534,0.61297536,0.3956104,0.39457405,0.99738044,2.4133985,0.3777151,0.37573886,0.15650755,0.15568869,0.99476784,2.8132045,-0.7507923,-0.74734896,-0.26688153,-0.2656575,0.9954138,1.3834865,0.18818581,0.18587153,0.13602288,0.13435009,0.9877021,2.0543716,0.95831925,0.9405575,0.46647802,0.45783216,0.9814657,0.097762145,11.3536625,0.051730823,0.06537531,0.6180368,TASCA_DESTRA_DAVANTI_PANTALONI
0.034566384,11.320049,3.3645282,13.2817955,-0.6979614,-0.11772547,6.141625,2.4782302,12.819132,-0.8189809,9.74349,21.195414,4.6038475,20.482506,-0.0250617,10.790461,17.173687,4.144115,19.685028,0.042742975,-0.29361856,0.003547639,0.0032034207,-0.012082474,-0.010910143,0.9029726,1.3576335,0.7308079,0.811881,0.53829545,0.598012,1.1109363,1.8431685,0.53408015,0.6591508,0.289762,0.3576183,1.2341796,0.94592375,10.902266,-6.2113805,11.525523,-6.5664706,-0.56973296,1.1099374,0.39146766,0.3803833,0.35269347,0.342707,0.9716852,1.0360917,0.64844584,0.6747156,0.6258576,0.6512123,1.0405118,0.051285595,14.173658,-0.14871515,-0.4511774,-0.13750221,TASCA_DESTRA_DAVANTI_PANTALONI
-0.038988125,8.824366,2.9705834,14.592661,-0.9947193,-0.3351785,12.693728,3.562826,22.569183,-0.6509946,9.6688795,43.36557,6.585254,25.233194,-0.052800935,10.791595,42.026157,6.4827585,23.887152,0.0449868,0.11632048,-0.004032331,-0.003612823,-0.0346657,-0.031059217,0.89596385,0.8337717,0.45109624,0.4582283,0.5410309,0.54958487,1.0158105,0.69517523,0.20348783,0.20997317,0.29271445,0.30204353,1.031871,0.81772196,5.750236,-6.4671535,7.0320187,-7.908744,-1.1246761,0.5351586,0.30522966,0.29248103,0.5703537,0.5465315,0.95823264,0.6465746,0.5783121,0.6109,0.8944243,0.94482523,1.0563501,0.04986993,14.508524,-0.16197349,-0.41913137,-0.2488845,TASCA_DESTRA_DAVANTI_PANTALONI
0.1282921,5.5488906,2.3556082,10.239681,-1.034638,-0.2675978,11.134315,3.336812,16.825962,-1.0580701,9.566247,15.173709,3.8953445,16.524326,0.035156712,10.438429,14.497268,3.8075278,14.641899,0.15196869,-0.47942135,0.013410912,0.012290365,-0.027973123,-0.025635831,0.9164451,0.70594573,0.604724,0.6186713,0.85661536,0.87637234,1.023064,0.4983594,0.36569113,0.38275424,0.7337899,0.7680285,1.04666,0.60194045,-8.647936,-1.9844861,-14.366763,-3.2968147,0.22947513,0.615573,0.29385445,0.29148334,0.47736737,0.4735155,0.991931,0.6085644,0.61967313,0.69934106,1.018254,1.1491653,1.1285644,0.05090877,14.132054,0.34998056,0.15622737,-0.11502498,TASCA_DESTRA_DAVANTI_PANTALONI
