@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
9.869148,20.094673,4.4827085,13.994997,0.23735644,-1.3987421,4.8565097,2.203749,8.906778,-1.2037778,9.869148,20.094673,4.4827085,13.994997,0.23735644,241.8025,40332.363,200.8292,651.2823,0.057692457,-7.0557313,1.0,0.040814914,-0.14172876,-0.0057846466,0.040814914,2.0341284,1.0,0.022321,0.49161103,0.01097325,0.022321,4.137678,1.0,4.98227E-4,0.24168144,1.2041222E-4,4.98227E-4,-0.89526796,1.0,0.109233685,-1.116984,-0.12201228,0.109233685,4.5404444,1.0,0.026550617,0.22024275,0.005847581,0.026550617,1.5712749,1.0,0.021488374,0.6364259,0.013675757,0.021488374,0.28053996,21.789862,-0.9066071,0.9999995,-0.9066071,TASCA_DESTRA_DAVANTI_PANTALONI
7.035769,15.713984,3.9640868,12.014166,0.13175033,-1.0577455,13.390874,3.6593542,13.320201,-0.6008995,7.035769,15.713984,3.9640868,12.014166,0.13175033,144.94173,15410.065,124.13728,365.9805,0.049422584,-6.6516657,1.0,0.048542053,-0.15033829,-0.007297729,0.048542053,1.083275,1.0,0.031933088,0.92312664,0.029478285,0.031933088,1.1734846,1.0,0.0010197221,0.8521629,8.689693E-4,0.0010197221,-0.3646298,1.0,0.09580868,-2.7425075,-0.26275602,0.09580868,1.6630385,1.0,0.03594004,0.601309,0.02161107,0.03594004,0.9019508,1.0,0.03282734,1.1087079,0.03639593,0.03282734,0.20012288,17.426285,-0.32226712,0.9999987,-0.32226712,TASCA_DESTRA_DAVANTI_PANTALONI
8.449189,22.656849,4.759921,13.762081,0.12414976,1.0917667,2.3152196,1.5215846,4.865782,-0.61568666,8.449189,22.656849,4.759921,13.762081,0.12414976,191.59845,28556.234,168.9859,483.54718,0.027505888,7.739006,1.0,0.044098422,0.12921555,0.005698202,0.044098422,3.1282659,1.0,0.028167563,0.31966594,0.00900421,0.028167563,9.786047,1.0,7.9341163E-4,0.1021863,8.107581E-5,7.9341163E-4,-1.0520707,1.0,0.14263386,-0.95050645,-0.1355744,0.14263386,5.217456,1.0,0.031601116,0.1916643,0.006056805,0.031601116,2.828339,1.0,0.02846068,0.35356438,0.010062682,0.02846068,0.23997462,18.61154,-0.8191301,0.9999995,-0.8191301,TASCA_DESTRA_DAVANTI_PANTALONI
9.752055,12.945859,3.5980353,16.42218,0.03280788,-5.528816,4.5617075,2.1358154,9.785706,-5.813378,9.752055,12.945859,3.5980353,16.42218,0.03280788,251.22636,22091.47,148.632,613.3686,0.0050362935,-1.7638595,1.0,0.0388178,-0.5669386,-0.022007309,0.0388178,1.6846191,1.0,0.024207676,0.593606,0.014369821,0.024207676,2.8379414,1.0,5.860116E-4,0.3523681,2.064918E-4,5.860116E-4,-0.06671723,1.0,0.17942001,-14.988632,-2.6892607,0.17942001,11.82193,1.0,0.027542526,0.08458856,0.0023297826,0.027542526,1.6781805,1.0,0.026773755,0.5958835,0.015954038,0.026773755,0.30955064,25.092772,-0.55919254,0.9999985,-0.55919254,TASCA_DESTRA_DAVANTI_PANTALONI
10.781863,34.984276,5.9147506,22.123169,-0.042276546,-5.561119,9.595061,3.0975895,10.834259,-38.280483,10.781863,34.984276,5.9147506,22.123169,-0.042276546,342.98685,80591.81,283.88696,956.0124,0.006836286,-1.9387938,1.0,0.03143521,-0.5157846,-0.016213797,0.03143521,1.9094688,1.0,0.02083488,0.52370584,0.010911348,0.02083488,3.6460712,1.0,4.340922E-4,0.27426782,1.1905752E-4,4.340922E-4,0.084989265,1.0,-0.13636439,11.766192,-1.6044896,-0.13636439,76.95591,1.0,0.022050666,0.012994454,2.8653635E-4,0.022050666,2.0419643,1.0,0.02314109,0.48972455,0.01133276,0.02314109,0.33123097,27.209358,-0.80318844,1.0000002,-0.80318844,TASCA_DESTRA_DAVANTI_PANTALONI
7.2387786,16.937687,4.115542,16.756622,-0.10614059,-1.6516496,23.098196,4.8060584,16.579285,-1.3491741,7.2387786,16.937687,4.115542,16.756622,-0.10614059,164.50139,17211.312,131.1919,460.316,0.024332404,-4.3827567,1.0,0.044004362,-0.2281669,-0.010040338,0.044004362,0.8563237,1.0,0.031370398,1.1677827,0.036633804,0.031370398,0.7332905,1.0,9.84102E-4,1.3637161,0.0013420357,9.84102E-4,0.16886479,1.0,-0.1400614,5.921898,-0.8294293,-0.1400614,2.1464736,1.0,0.032108642,0.4658804,0.014958788,0.032108642,1.0106963,1.0,0.03640243,0.98941684,0.03601718,0.03640243,0.22062893,18.952154,-0.5364216,1.0000008,-0.5364216,TASCA_DESTRA_DAVANTI_PANTALONI
10.781643,24.227472,4.922141,16.154388,0.13360356,-5.701294,16.71892,4.0888777,14.521454,-5.2900066,10.781643,24.227472,4.922141,16.154388,0.13360356,330.1661,65822.54,256.55902,808.5685,0.017813409,-1.891087,1.0,0.03265521,-0.5287964,-0.017267957,0.03265521,1.2037878,1.0,0.019185219,0.8307112,0.015937377,0.019185219,1.4491051,1.0,3.680726E-4,0.69008106,2.5399993E-4,3.680726E-4,-0.20397487,1.0,0.16987209,-4.9025645,-0.83280885,0.16987209,8.076345,1.0,0.022649106,0.12381838,0.0028043755,0.022649106,1.1124498,1.0,0.019978998,0.89891696,0.01795946,0.019978998,0.33913723,27.408981,-0.7309965,0.9999961,-0.7309965,TASCA_DESTRA_DAVANTI_PANTALONI
9.145381,26.076277,5.1064935,19.171509,0.0054972065,-0.2271843,1.243361,1.1150609,4.5012817,-0.98452723,9.145381,26.076277,5.1064935,19.171509,0.0054972065,220.72356,39590.09,198.97258,740.23956,0.00412626,-40.25534,1.0,0.041433644,-0.024841426,-0.0010292707,0.041433644,4.5795646,1.0,0.025664307,0.21836138,0.0056040934,0.025664307,20.97241,1.0,6.5865665E-4,0.047681693,3.1405863E-5,6.5865665E-4,-0.04745538,1.0,0.034551565,-21.072426,-0.7280853,0.034551565,8.499064,1.0,0.025934763,0.11766,0.0030514842,0.025934763,4.2591224,1.0,0.02589906,0.23479016,0.0060808444,0.02589906,0.26948994,19.227316,0.092503585,1.0000005,0.092503585,TASCA_DESTRA_DAVANTI_PANTALONI
7.0869546,8.143718,2.85372,14.908264,-0.25800458,1.2233295,6.622589,2.5734391,12.973022,-0.4877005,7.0869546,8.143718,2.85372,14.908264,-0.25800458,124.856445,4382.488,66.20036,280.33325,0.022970615,5.793169,1.0,0.05676082,0.1726171,0.009797889,0.05676082,1.108913,1.0,0.043107316,0.90178406,0.03887349,0.043107316,1.2296879,1.0,0.0018582408,0.8132145,0.0015111483,0.0018582408,0.7189413,1.0,-0.46390888,1.3909342,-0.6452667,-0.46390888,1.3589991,1.0,0.041302647,0.7358356,0.030391958,0.041302647,1.1491743,1.0,0.053180505,0.87019,0.046277143,0.053180505,0.21035105,16.398388,-0.37962788,1.000003,-0.37962788,TASCA_DESTRA_DAVANTI_PANTALONI
6.747977,13.555667,3.681802,12.552887,0.023610216,2.8479824,8.709327,2.9511569,12.000641,-0.34678045,6.747977,13.555667,3.681802,12.552887,0.023610216,135.00203,12071.792,109.871704,367.9899,0.011025708,2.3693886,1.0,0.04998426,0.42204982,0.02109585,0.04998426,1.2475792,1.0,0.03351001,0.8015523,0.026860027,0.03351001,1.5564541,1.0,0.0011229209,0.64248604,7.2146096E-4,0.0011229209,-0.098233156,1.0,0.07398829,-10.179862,-0.7531906,0.07398829,1.442822,1.0,0.034551706,0.6930862,0.023947312,0.034551706,1.046018,1.0,0.034112044,0.95600647,0.032611333,0.034112044,0.20747885,16.867434,0.50487244,0.9999993,0.50487244,TASCA_DESTRA_DAVANTI_PANTALONI
