@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
6.4826,27.5283,5.2467,31.8631,-0.6571,-4.0819,19.6289,4.4305,25.6961,-3.034,6.4826,27.5283,5.2467,31.8631,-0.6571,12.3062,23.9521,4.8941,26.7695,0.0167,-1.5882,1,0.5268,-0.6297,-0.3317,0.5268,1.1842,1,1.0721,0.8444,0.9053,1.0721,1.4024,1,1.1493,0.713,0.8195,1.1493,0.6538,1,-27.8501,1.5296,-42.5992,-27.8501,3.0186,1,0.7063,0.3313,0.234,0.7063,1.24,1,1.1903,0.8065,0.9599,1.1903,0.0502,19.1977,0.2448,1,0.5361,0.2448,-0.234,0.5361,-0.2727,2.0446,1.4299,9.6568,-1.5292,-0.351,3.9913,1.9978,12.0291,-3.5815,1.3022,6.9538,2.637,12.168,-0.3162,0.7768,-0.2094,-0.2695,0.7157,0.5422,0.7576,0.5123,0.294,0.574,0.6209,1.9974,3.217,1.4542,0.413,0.284,0.8028,0.7936,0.9886,0.0069,4.3602,0.3108,-0.2789,0.031,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.294,52.5562,7.2496,33.1485,-0.724,-4.7161,21.2078,4.6052,24.5083,-3.7295,4.294,52.5562,7.2496,33.1485,-0.724,12.4388,30.7146,5.5421,25.1131,0.107,-0.9105,1,0.3452,-1.0983,-0.3791,0.3452,1.5742,1,1.3081,0.6352,0.831,1.3081,2.4782,1,1.7111,0.4035,0.6905,1.7111,0.7203,1,-4.6264,1.3883,-6.423,-4.6264,3.7105,1,0.6837,0.2695,0.1843,0.6837,1.3525,1,1.32,0.7393,0.9759,1.32,0.0392,19.0912,0.5516,1,0.5079,0.5516,-0.0515,0.5079,-0.0014,2.0816,1.4428,8.0515,-0.8596,-0.2425,8.1509,2.855,19.5764,-2.3715,0.9645,4.5309,2.1286,9.127,-0.4248,0.0059,-0.0015,-0.2515,0.5054,0.6778,1.3413,0.2554,0.4594,1.799,0.2703,1.3677,5.0603,0.7457,0.6759,0.9064,0.4113,0.8822,2.1449,0.0051,4.7502,-0.0569,-0.3953,0.0385,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-6.7594,0.303,0.5504,8.4724,?,6.4695,0.3162,0.5623,3.1656,0.6166,-6.7594,0.303,0.5504,8.4724,?,11.5489,0.7788,0.8825,4.1942,0.7067,-1.0448,1,-0.5853,-0.9571,0.5602,-0.5853,0.9789,1,0.6237,1.0216,0.6372,0.6237,0.9582,1,0.389,1.0436,0.406,0.389,-1.6638,1,-0.8382,-0.601,0.5038,-0.8382,0,1,0,0,0.5774,0,2.6764,1,2.02,0.3736,0.7548,2.02,0.0574,19.9883,-0.6544,0.9999,-0.963,-0.6544,0.8339,-0.963,-0.1999,0.0722,0.2686,0.9731,-2.0638,0.2319,0.039,0.1974,0.7504,-0.2373,0.0542,0.0605,0.2459,1.1064,-0.8602,-0.8618,-3.6901,4.2817,1.3606,1.0922,0.8027,1.8513,1.1929,0.6443,4.5555,1.2812,0.2813,0.5237,0.534,1.0197,1.2969,0.8796,0.6782,0.0015,0.723,-0.7821,-0.4142,0.2914,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
6.8676,1.0903,1.0442,4.6192,0.525,-6.958,2.9651,1.722,9.8513,?,6.8676,1.0903,1.0442,4.6192,0.525,12.0661,2.2983,1.516,6.5671,0.5923,-0.987,1,0.5692,-1.0132,-0.5767,0.5692,0.6064,1,0.6888,1.6491,1.1358,0.6888,0.3677,1,0.4744,2.7196,1.2902,0.4744,-0.5183,1,0.5351,-1.9294,-1.0325,0.5351,0,1,0.6037,0,0,0.6037,0.4689,1,0.7034,2.1327,1.5001,0.7034,0.0594,20.6933,0.0346,1,0.842,0.0346,-0.4971,0.842,0.4607,0.2515,0.5015,1.8311,-0.4047,-0.3096,0.2383,0.4882,2.1509,-2.183,-0.1657,0.3877,0.6226,2.3587,-2.5239,-1.4882,-2.7806,1.8685,1.0274,0.8055,0.7841,1.0555,0.6489,0.6148,0.3577,0.3123,0.8732,1.929,1.9475,1.0096,0.8513,0.7763,0.9119,0.0029,1.5029,-0.6288,-0.3255,0.2794,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.6567,9.1004,3.0167,11.341,0.0593,2.6176,3.6263,1.9043,7.4895,-0.3691,3.6567,9.1004,3.0167,11.341,0.0593,6.5324,12.7502,3.5707,14.2295,0.1677,1.3969,1,0.5598,0.7158,0.4007,0.5598,1.5842,1,0.8448,0.6312,0.5333,0.8448,2.5096,1,0.7137,0.3985,0.2844,0.7137,-0.3538,1,0.2492,-2.8261,-0.7043,0.2492,2.2038,1,0.7051,0.4538,0.32,0.7051,1.5143,1,0.797,0.6604,0.5263,0.797,0.0288,10.2791,-0.8646,1,0.9808,-0.8646,-0.7799,0.9808,0.0986,0.7011,0.8373,4.5618,-0.9552,-0.4735,1.5599,1.249,5.2706,-4.0408,0.3219,0.3241,0.5693,2.3971,-0.1569,-0.2082,0.3061,-1.4706,0.6704,1.4707,2.1937,0.4495,2.163,4.8125,0.5275,6.8557,12.9967,2.2314,1.126,0.5046,0.8655,1.9031,2.1988,0.0029,1.7048,-0.2515,0.0761,-0.2663,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
1.4611,25.5321,5.0529,26.9339,-0.3948,3.9122,16.8117,4.1002,17.0101,-1.0328,1.4611,25.5321,5.0529,26.9339,-0.3948,7.8811,25.3397,5.0339,26.1351,0.0457,0.3735,1,0.1854,2.6777,0.4964,0.1854,1.2324,1,1.0038,0.8115,0.8145,1.0038,1.5187,1,1.0076,0.6585,0.6635,1.0076,0.8822,1,-6.0945,1.1335,-6.9084,-6.0945,2.3076,1,0.7051,0.4333,0.3055,0.7051,1.5834,1,1.0306,0.6316,0.6509,1.0306,0.0225,11.4497,-0.5986,1,0.8018,-0.5986,-0.4867,0.8018,0.0795,0.6868,0.8287,5.018,-0.5198,-0.5899,2.0633,1.4364,5.536,-13.6537,0.6027,1.8321,1.3535,5.4228,-0.1663,-0.1347,0.1318,-0.9788,0.5769,0.6123,1.0612,0.3328,0.3749,1.1262,0.3327,2.2195,6.6707,8.7395,0.7101,0.0813,0.9064,0.9253,1.0209,0.0043,2.059,-0.1879,0.5651,-0.8705,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
6.3513,14.6929,3.8331,20.2802,-0.0444,-6.3321,13.2759,3.6436,17.9658,-44.8,6.3513,14.6929,3.8331,20.2802,-0.0444,12.1851,14.9568,3.8674,22.9264,0.2065,-1.003,1,0.5212,-0.997,-0.5197,0.5212,1.052,1,0.9911,0.9506,0.9421,0.9911,1.1067,1,0.9824,0.9036,0.8876,0.9824,0.0491,1,-0.1447,20.3636,-2.9458,-0.1447,49.5,1,0.6721,0.0202,0.0136,0.6721,1.1288,1,0.8846,0.8859,0.7836,0.8846,0.0566,19.0928,0.4364,1,0.7926,0.4364,-0.1426,0.7926,0.0594,1.3164,1.1474,5.7507,-1.2234,0.1061,1.2374,1.1124,6.8979,-0.5016,0.646,0.6925,0.8322,4.7159,-0.5385,0.5593,0.0919,0.1643,1.0314,1.3788,1.3368,1.0639,1.901,1.7869,1.3733,1.9171,1.396,0.563,0.8438,1.4986,0.8337,1.2194,1.4627,0.0034,2.597,0.274,0.2132,0.0368,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.0976,14.8641,3.8554,17.1565,-0.2949,1.4756,37.2585,6.104,22.0982,-1.3034,2.0976,14.8641,3.8554,17.1565,-0.2949,7.6907,18.8164,4.3378,18.1432,0.0683,1.4215,1,0.2727,0.7035,0.1919,0.2727,0.6316,1,0.8888,1.5832,1.4072,0.8888,0.3989,1,0.79,2.5066,1.9801,0.79,0.3125,1,-2.9381,3.2002,-9.4026,-2.9381,1.381,1,0.6804,0.7241,0.4927,0.6804,0.7764,1,0.9456,1.288,1.218,0.9456,0.017,11.6379,-0.7877,1,0.9024,-0.7877,-0.6965,0.9024,-0.2495,0.8272,0.9095,4.705,-2.2884,-0.0278,3.2039,1.7899,9.549,-1.007,0.9262,2.7086,1.6458,6.8338,-0.2916,8.9818,-0.2693,-0.03,0.5081,0.5526,1.0876,0.2582,0.3054,1.1829,0.6834,2.1223,3.1055,0.3007,0.2704,0.8992,0.4927,0.6885,1.3973,0.0049,2.8164,0.3134,-0.7431,0.1097,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
1.9652,15.9337,3.9917,14.4283,-0.1402,1.6525,43.2627,6.5774,23.4739,-2.6861,1.9652,15.9337,3.9917,14.4283,-0.1402,7.6402,27.2122,5.2165,22.3388,0.0976,1.1892,1,0.2572,0.8409,0.2163,0.2572,0.6069,1,0.7652,1.6478,1.2609,0.7652,0.3683,1,0.5855,2.7152,1.5898,0.5855,0.1037,1,-0.7339,9.6418,-7.0764,-0.7339,1.9871,1,0.5112,0.5032,0.2572,0.5112,0.6147,1,0.6459,1.6269,1.0508,0.6459,0.0162,11.0364,-0.9798,1,0.9479,-0.9798,-0.9436,0.9479,-0.5621,1.3189,1.1484,5.374,-4.2576,-0.5249,3.1613,1.778,7.0858,-5.4294,0.7785,0.9392,0.9691,4.8709,-0.0781,1.0709,-0.722,-0.6742,0.6459,1.185,1.8346,0.4172,1.4042,3.3659,0.7273,12.3353,16.9607,0.9275,0.2262,0.2439,0.7584,1.1033,1.4547,0.0055,2.6498,0.5967,-0.2661,-0.1802,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
1.1742,12.3338,3.512,22.6123,-0.3124,1.9761,7.6992,2.7747,14.243,-0.7899,1.1742,12.3338,3.512,22.6123,-0.3124,4.8687,15.3247,3.9147,23.5542,0.0344,0.5942,1,0.2412,1.6829,0.4059,0.2412,1.2657,1,0.8971,0.7901,0.7088,0.8971,1.602,1,0.8048,0.6242,0.5024,0.8048,0.8563,1,-6.4114,1.1679,-7.4877,-6.4114,2.1653,1,0.7063,0.4618,0.3262,0.7063,1.5876,1,0.96,0.6299,0.6047,0.96,0.0139,7.0737,-0.4767,1,0.8455,-0.4767,-0.4316,0.8455,0.1074,0.4962,0.7044,4.406,-1.5246,-0.3171,0.9892,0.9946,5.8127,-2.0612,0.5692,3.3559,1.8319,7.6584,-0.2697,-0.3387,0.1887,-0.5572,0.7082,0.3845,0.5429,0.5016,0.1479,0.2948,0.6798,1.6354,2.4056,0.9191,0.2894,0.3148,0.758,0.5753,0.759,0.0036,2.401,-0.1996,-0.3393,-0.2426,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
8.2343,0.4254,0.6522,3.8264,0.638,5.1932,0.3833,0.6191,2.2221,0.6387,8.2343,0.4254,0.6522,3.8264,0.638,12.772,0.6881,0.8295,4.9973,0.6884,1.5856,1,0.6447,0.6307,0.4066,0.6447,1.0535,1,0.7863,0.9492,0.7463,0.7863,1.1098,1,0.6182,0.901,0.557,0.6182,1.7169,1,0.611,0.5825,0.3559,0.611,1.7187,1,0.6592,0.5818,0.3836,0.6592,1.722,1,0.7657,0.5807,0.4447,0.7657,0.0682,21.6619,-0.178,1,0.959,-0.178,0.1072,0.959,-0.421,0.2865,0.5352,1.7175,-10.3285,-0.2686,0.0727,0.2697,1.0692,-2.697,0.1886,0.0303,0.174,0.6419,-0.1452,1.5673,-2.2329,-1.4246,1.9848,3.0753,1.5494,3.9393,9.4572,2.4007,2.0076,19.2396,9.5832,0.5242,0.2705,0.5159,1.6064,2.6755,1.6656,0.0029,0.9359,0.8839,-0.6423,-0.6761,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
5.7103,26.1386,5.1126,22.3755,-0.2178,1.8158,8.677,2.9457,13.1087,-0.8704,5.7103,26.1386,5.1126,22.3755,-0.2178,10.1284,26.8832,5.1849,24.5301,0.0561,3.1449,1,0.5638,0.318,0.1793,0.5638,1.7356,1,0.9861,0.5762,0.5681,0.9861,3.0124,1,0.9723,0.332,0.3228,0.9723,0.656,1,-2.7434,1.5244,-4.182,-2.7434,2.6216,1,0.707,0.3814,0.2697,0.707,1.7069,1,0.9122,0.5859,0.5344,0.9122,0.045,15.59,-0.3713,1,0.9307,-0.3713,-0.177,0.9307,-0.3096,0.9362,0.9676,4.9507,-0.9919,-0.2554,1.9765,1.4059,7.354,-3.2797,0.3985,4.89,2.2113,8.5353,-0.8737,1.2123,-0.7771,-0.641,0.6883,0.4376,0.6358,0.4737,0.1915,0.4042,0.4374,0.6194,1.416,1.4464,0.5456,0.3772,0.6732,0.58,0.8616,0.0031,3.7854,-0.0654,-0.1564,-0.1171,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
8.8197,0.8895,0.9431,5.5724,0.5631,4.6499,0.3338,0.5777,2.5172,0.5619,8.8197,0.8895,0.9431,5.5724,0.5631,13.3328,1.544,1.2426,7.303,0.6102,1.8968,1,0.6615,0.5272,0.3488,0.6615,1.6325,1,0.759,0.6126,0.4649,0.759,2.6651,1,0.5761,0.3752,0.2162,0.5761,2.2247,1,0.6281,0.4495,0.2824,0.6281,2.2199,1,0.6807,0.4505,0.3066,0.6807,2.2137,1,0.763,0.4517,0.3447,0.763,0.0748,22.2892,-0.1535,1,0.9878,-0.1535,0.0012,0.9878,-0.0857,0.0203,0.1424,0.5853,-1.7685,0.0126,0.0059,0.0766,0.3375,-0.683,0.0542,0.0235,0.1534,0.6366,-0.4299,-6.8077,-1.5791,0.232,1.8587,0.9285,0.4995,3.4548,0.8621,0.2495,2.7296,1.9534,0.7156,1.0542,0.4749,0.4505,1.7342,0.9195,0.5302,0.0006,0.3146,0.2644,-0.2012,0.1761,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.5722,10.391,3.2235,21.4912,-0.149,2.02,3.5846,1.8933,9.7726,-0.2315,1.5722,10.391,3.2235,21.4912,-0.149,4.604,12.1942,3.492,26.042,0.0155,0.7783,1,0.3415,1.2849,0.4388,0.3415,1.7026,1,0.9231,0.5873,0.5422,0.9231,2.8988,1,0.8521,0.345,0.294,0.8521,1.5176,1,-6.8153,0.6589,-4.4908,-6.8153,2.3569,1,0.7071,0.4243,0.3,0.7071,2.1991,1,0.8252,0.4547,0.3753,0.8252,0.0162,6.9436,-0.1782,1,0.9071,-0.1782,-0.0316,0.9071,0.1887,0.4146,0.6439,6.0648,-0.4657,-0.378,0.1235,0.3514,2.9021,-4.0999,0.5538,1.7107,1.3079,5.8714,-0.5228,-0.4992,0.3407,-0.6825,1.8321,0.4923,0.2687,3.3566,0.2424,0.0722,0.8259,0.9559,1.1574,7.2715,1.0732,0.1476,2.0898,1.0329,0.4943,0.0037,1.7439,-0.3678,0.5153,-0.2365,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9316,0.6182,0.7862,4.1133,0.6149,5.9665,0.1927,0.439,1.7174,0.7493,7.9316,0.6182,0.7862,4.1133,0.6149,12.7166,1.1357,1.0657,5.6708,0.6557,1.3293,1,0.6237,0.7523,0.4692,0.6237,1.791,1,0.7378,0.5583,0.4119,0.7378,3.2078,1,0.5443,0.3117,0.1697,0.5443,1.2794,1,0.608,0.7816,0.4752,0.608,1.5591,1,0.6484,0.6414,0.4159,0.6484,2.395,1,0.7253,0.4175,0.3029,0.7253,0.0679,21.8296,0.3109,0.9999,0.983,0.3109,0.4794,0.983,-0.1074,0.0542,0.2327,1.0008,-1.7645,-0.0526,0.0235,0.1535,0.7722,-1.7103,0.0743,0.0234,0.153,0.7253,-0.5474,2.0412,-1.4464,-0.7086,1.5166,1.5216,1.0033,2.3001,2.3152,1.0066,1.3108,2.4898,1.8994,1.2706,0.7724,0.6079,1.296,1.38,1.0648,0.0008,0.4769,0.5858,0.5442,0.0945,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.8572,23.3604,4.8333,22.1815,-7.1812,4.2678,8.6405,2.9395,13.5598,-0.2415,-2.8572,23.3604,4.8333,22.1815,-7.1812,7.8733,27.9148,5.2834,25.1807,0.0864,-0.6695,1,-0.3629,-1.4937,0.5421,-0.3629,1.6443,1,0.9148,0.6082,0.5564,0.9148,2.7036,1,0.8368,0.3699,0.3095,0.8368,7.3813,1,-8.1755,0.1355,-1.1076,-8.1755,0.2482,1,0.0984,4.0284,0.3963,0.0984,1.6358,1,0.8809,0.6113,0.5385,0.8809,0.0311,10.924,0.5129,1,-0.8945,0.5129,-0.148,-0.8945,0.1884,0.2095,0.4577,2.5848,-0.5791,0.3827,1.4168,1.1903,5.9505,-0.3919,-0.7169,1.9726,1.4045,5.0436,-10.4437,0.4922,-0.2628,-0.5339,0.3845,0.3259,0.8475,0.1478,0.1062,0.7182,0.5658,0.2059,0.364,0.3829,3.7141,9.7,0.4344,0.5125,1.1798,0.0044,1.8819,0.3166,-0.234,-0.1533,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-10.1186,29.5751,5.4383,27.6155,?,-2.6752,5.5406,2.3538,13.4547,-2.6882,-10.1186,29.5751,5.4383,27.6155,?,14.8174,57.0646,7.5541,37.1328,0.051,3.7824,1,-0.6829,0.2644,-0.1805,-0.6829,2.3104,1,0.7199,0.4328,0.3116,0.7199,5.3379,1,0.5183,0.1873,0.0971,0.5183,2.816,1,-13.8279,0.3551,-4.9105,-13.8279,0,1,0,0,0.0932,0,2.0525,1,0.7437,0.4872,0.3623,0.7437,0.0758,23.1551,-0.0797,1,-0.996,-0.0797,0.0162,-0.996,0.3068,2.0629,1.4363,6.667,-0.942,0.1099,3.4769,1.8646,7.7055,-0.75,-0.1401,5.1552,2.2705,12.1929,-1.2974,2.7906,-2.189,-0.7844,0.7703,0.6326,0.8212,0.5933,0.4002,0.6744,0.9793,0.4697,0.4796,0.7797,0.6469,0.8297,0.8652,0.5468,0.632,0.0018,3.9224,0.326,-0.7782,-0.5023,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0741,18.0229,4.2453,13.5991,-8.726,1.4651,6.9599,2.6382,10.8409,-1.255,-2.0741,18.0229,4.2453,13.5991,-8.726,5.5643,22.7945,4.7744,16.4633,0.0993,-1.4156,1,-0.3727,-0.7064,0.2633,-0.3727,1.6092,1,0.8892,0.6214,0.5526,0.8892,2.5895,1,0.7907,0.3862,0.3053,0.7907,2.0222,1,-6.7194,0.4945,-3.3228,-6.7194,0.2908,1,0.0765,3.4384,0.263,0.0765,1.2544,1,0.826,0.7972,0.6585,0.826,0.0188,8.187,0.926,1,-0.9801,0.926,-0.9221,-0.9801,0.2369,0.4129,0.6426,3.6065,-0.2158,0.5997,2.3769,1.5417,4.9822,-0.1969,-1.4525,0.7429,0.8619,3.4441,-24.3964,0.3949,-0.1631,-0.4129,0.4168,0.7455,1.7887,0.1737,0.5558,3.1996,0.7809,0.1935,0.2478,0.7127,21.8739,30.6937,0.7239,1.0472,1.4466,0.0091,3.0327,0.4094,-0.4573,-0.6167,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
