@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.2871,0.118,0.3435,3.4947,-1.4129,0.192,0.1751,0.4184,4.077,-1.0794,1.0652,0.9979,0.9989,4.3589,-0.1218,1.3144,0.8173,0.904,4.1884,0.022,-1.4949,-0.2695,-0.2184,0.1803,0.1461,0.8104,0.821,0.3439,0.38,0.4189,0.4629,1.105,0.674,0.1183,0.1444,0.1755,0.2142,1.221,0.9669,4.3238,-21.7263,4.4716,-22.4692,-5.0248,0.7387,0.3727,0.3382,0.5046,0.4578,0.9073,0.8572,0.8017,0.8344,0.9353,0.9734,1.0407,0.0057,1.7983,0.0531,-0.2619,-0.1582,-0.0052,0.0238,0.9232,0.3894,0.2954,0.5435,1.991,-0.0515,0.1386,0.0298,0.1728,0.9186,-0.2336,0.0488,0.0319,0.1786,1.6801,-4.9285,2.8088,7.9732,2.8387,3.146,3.043,0.9673,9.8973,9.2597,0.9356,0.5608,0.0699,0.1246,2.5428,6.681,2.6274,2.1674,1.185,0.5467,0.0021,0.663,0.7524,-0.3664,-0.315,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
2.0515,9.574,3.0942,24.8411,-0.1818,-0.9437,6.1638,2.4827,16.5074,-0.4915,-1.0446,5.5673,2.3595,19.6386,-0.9872,4.4681,7.5322,2.7445,22.3007,0.0447,-2.174,-1.9638,0.4592,0.9033,-0.2112,-0.2338,1.2463,1.3114,1.1274,1.0522,0.9046,0.8597,1.5533,1.7197,1.2711,1.1071,0.8183,0.7391,0.7025,0.3917,-3.666,0.5576,-5.2185,-9.3589,1.8992,2.127,0.9005,1.1199,0.4741,0.4234,1.5048,1.2649,1.1139,0.8406,0.7402,0.8806,0.0131,6.5843,0.1875,0.2275,0.6867,-0.0458,-0.06,0.0375,0.6503,1.2244,1.1065,5.9248,-0.3778,-0.6538,1.5418,1.2417,6.3094,-3.6085,1.9207,1.6835,1.2975,6.1673,-0.341,-0.9946,0.3386,-0.3404,0.8911,0.8528,0.957,0.7941,0.7273,0.9158,0.3289,1.036,3.1503,3.141,0.935,0.2977,0.9391,0.9607,1.023,0.0112,3.881,-0.2113,-0.4307,0.3522,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0206,0.0378,0.1943,2.6784,-1.4569,-0.02,0.0818,0.286,3.9484,-1.2108,0.0444,0.0047,0.0685,0.5652,-0.6779,0.176,0.0961,0.3099,2.6743,0.0069,-1.0282,0.4633,0.117,-0.4506,-0.1138,0.2525,0.6795,2.8367,0.6269,4.1748,0.9227,0.221,0.4617,8.0467,0.3931,17.4293,0.8514,0.0488,0.7345,6.9557,-85.896,9.4705,-116.9508,-12.349,0.6104,3.2364,0.4048,5.3021,0.6632,0.1251,0.6783,4.7391,1.0015,6.9862,1.4764,0.2113,0.0003,0.2644,0.8721,0.4773,-0.0475,0.28,0.059,0.0036,0.0062,0.0004,0.0189,0.0972,-0.6563,0.039,0.0006,0.0236,0.11,-0.2446,0.0026,0.0002,0.0154,0.0951,-1.486,0.1578,2.3301,14.7657,0.799,1.2232,1.531,0.6383,1.4963,2.344,1.7812,0.6778,0.3805,0.6639,1.5347,2.3117,0.8835,1.0225,1.1573,0.0002,0.0683,0.7875,0.4631,0.4366,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.5198,8.0994,2.8459,19.2553,-0.1913,-2.1442,5.8667,2.4221,10.9923,-1.3414,-0.6226,1.6039,1.2665,5.2846,-1.5391,3.9365,7.3691,2.7146,16.4798,0.0062,-0.7088,-2.441,0.3861,3.444,-0.5447,-0.1582,1.175,2.2472,1.0484,1.9125,0.8923,0.4665,1.3806,5.0497,1.0991,3.6577,0.7961,0.2177,0.491,0.9653,-30.0739,1.966,-61.2496,-31.1545,3.4428,7.7658,0.9747,2.2557,0.2831,0.1255,1.7517,3.6437,1.1684,2.0801,0.667,0.3207,0.0141,5.9771,-0.4669,-0.0845,0.8181,0.179,-0.6856,-0.1235,0.3566,0.354,0.595,2.7493,-0.4862,-0.8341,0.8959,0.9465,3.9531,-5.5649,2.3699,4.2835,2.0697,6.2581,0.0141,-0.4275,0.1505,-0.352,0.6286,0.2875,0.4573,0.3951,0.0826,0.2091,0.2684,-10.0484,-37.4373,3.0721,0.2914,0.0949,0.6955,0.4393,0.6317,0.0132,3.862,-0.5527,0.0678,0.0257,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0403,0.0094,0.0969,0.8502,-2.2164,-0.0652,0.0173,0.1317,1.7079,-0.7357,0.0188,0.0064,0.0801,0.4956,-0.9655,0.1568,0.0148,0.1216,0.9868,0.0241,-0.6176,2.1485,0.257,-3.4786,-0.4161,0.1196,0.7358,1.2101,0.7966,1.6445,1.0827,0.6583,0.5414,1.4642,0.6346,2.7044,1.1722,0.4334,0.8093,2.4063,-24.0448,2.9734,-29.7123,-9.9927,0.2686,1.0482,0.2614,3.9019,0.9731,0.2494,0.4978,1.7153,0.8616,3.4458,1.7308,0.5023,0.0004,0.237,0.321,-0.1642,-0.1187,0.1306,0.0723,0.0184,-0.0236,0.0013,0.0361,0.2243,-7.0947,0.0068,0.002,0.0452,0.3194,-4.6675,0.0284,0.0003,0.018,0.157,-0.6013,-3.4463,-0.8313,0.2412,0.7988,2.0029,2.5075,0.638,4.0115,6.2875,0.7475,3.3344,4.4609,0.4917,0.2826,0.5747,0.7023,1.4286,2.034,0.0002,0.0862,0.9091,0.2748,0.3442,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.02,0.0033,0.0578,0.3352,-1.0022,-0.0279,0.0025,0.0498,0.2796,-1.382,0.0348,0.0044,0.0666,0.3176,-0.6509,0.1032,0.002,0.0448,0.2358,0.045,-0.7155,0.5744,0.1936,-0.8028,-0.2706,0.3371,1.1614,0.8676,1.2914,0.747,1.1119,1.4885,1.3488,0.7526,1.6676,0.558,1.2364,2.2157,1.0344,1.3399,-15.1031,1.2953,-14.6013,-11.2721,1.4264,0.8702,0.6781,0.6101,0.4754,0.7792,1.199,1.0554,1.4216,0.8802,1.1857,1.347,0.0003,0.1574,-0.3914,0.1306,0.2366,-0.1931,-0.316,0.4088,-0.0084,0.0002,0.0152,0.0769,-1.5767,0.0253,0.0003,0.0167,0.0908,-0.3764,0.0049,0.0001,0.0104,0.0534,-0.6779,-0.3318,-1.7092,5.152,0.9085,1.4588,1.6058,0.8253,2.128,2.5785,1.8955,2.181,1.1506,0.4525,0.9377,2.0724,0.8471,1.44,1.7,0.0001,0.0497,0.6299,0.0796,0.1316,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.4375,3.4411,1.855,6.5323,-63.6809,-0.1786,0.755,0.8689,4.0588,-1.2376,-1.8685,4.8042,2.1918,8.8542,-9.0345,3.4592,6.4994,2.5494,8.6772,0.0162,13.6455,1.3045,-0.7047,0.0956,-0.0516,-0.5402,2.1349,0.8463,0.7276,0.3964,0.3408,0.8598,4.5576,0.7163,0.5295,0.1572,0.1162,0.7392,2.8648,0.8067,-45.0857,0.2816,-15.7376,-55.8856,0.0557,0.1145,0.0115,2.0557,0.2057,0.1,1.6094,0.7378,0.7528,0.4584,0.4678,1.0204,0.0354,5.1302,-0.0274,0.6634,-0.9079,0.0459,-0.0033,-0.8998,0.8099,1.2435,1.1151,5.3561,-0.176,2.08,2.9842,1.7275,5.433,-0.0011,-0.6666,1.0265,1.0132,3.5577,-5.9832,0.3894,-1.215,-3.1205,0.6455,1.1006,1.705,0.4167,1.2114,2.9072,131.2,0.2629,0.002,0.8393,8.94,10.6523,0.9858,1.5055,1.5271,0.0268,3.7955,0.6714,-0.6039,-0.6742,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0615,27.1017,5.2059,48.007,-2.2194,0.3561,2.5556,1.5986,8.4781,-1.0752,-0.7833,10.7468,3.2782,36.7579,-0.6006,4.3771,26.2352,5.122,35.3063,0.0153,-5.7887,2.6317,-0.471,-0.4546,0.0814,-0.179,3.2565,1.588,1.0164,0.4876,0.3121,0.64,10.605,2.5218,1.033,0.2378,0.0974,0.4096,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,3.65,0.6493,0.4159,0.1779,0.1139,0.6405,5.6625,1.306,1.3597,0.2306,0.2401,1.0411,0.0116,6.3533,0.0083,0.6221,-0.6286,0.1911,0,-0.1025,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0889,0.0213,0.146,0.7631,-0.8235,-0.0804,0.0209,0.1445,0.6643,-1.8529,-0.0012,0.0146,0.1209,0.6316,-1.2916,0.2386,0.0143,0.1194,0.5911,0.0179,-1.1052,-72.1733,0.3726,65.3047,-0.3371,-0.0052,1.0102,1.208,1.2227,1.1958,1.2104,1.0122,1.0205,1.4593,1.495,1.43,1.4651,1.0245,0.7988,0.9682,-31.9566,1.212,-40.0059,-33.0074,1.7973,1.5186,0.6953,0.8449,0.3868,0.4579,1.1488,1.2083,1.291,1.0518,1.1237,1.0684,0.0006,0.3623,-0.4194,-0.0966,0.5908,0.1549,-0.6363,-0.0618,0.0152,0.0065,0.0809,0.3407,-0.5051,0.0533,0.004,0.0635,0.3055,-0.5396,0.0181,0.0013,0.0364,0.173,-0.5607,0.2848,0.8397,2.9488,1.2747,2.2206,1.742,1.625,4.9309,3.0345,1.068,1.8395,1.7224,1.141,2.0418,1.7896,1.1154,1.9691,1.7654,0.0003,0.1552,0.474,0.4465,0.7388,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0059,0.0096,0.0978,0.5027,-1.1426,-0.0066,0.0045,0.0673,0.325,-0.978,-0.026,0.0036,0.0597,0.3741,-1.7645,0.1228,0.0033,0.0578,0.2796,0.0487,-0.901,-0.2274,0.0482,0.2523,-0.0535,-0.212,1.4534,1.6399,1.6941,1.1283,1.1656,1.0331,2.1125,2.6894,2.8701,1.2731,1.3587,1.0672,1.6683,1.1227,-18.7191,0.673,-11.2207,-16.6727,1.4278,1.7337,0.7982,1.2142,0.5591,0.4604,1.5467,1.3438,1.7979,0.8688,1.1624,1.338,0.0001,0.1829,0.0068,-0.2183,0.1595,0.0052,0.1116,-0.1326,-0.0014,0.0017,0.041,0.1901,-0.7461,0.0071,0.0013,0.0365,0.1463,-0.8084,-0.0066,0.0012,0.0353,0.1741,-1.4401,-0.2005,0.2131,-1.0625,1.1228,1.161,1.034,1.2608,1.3478,1.0691,1.2419,0.7906,0.6366,1.3457,1.5261,1.1341,1.2993,1.092,0.8405,0.0001,0.0921,0.6825,0.1331,0.6339,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4216,13.1475,3.6259,21.7366,-1.1885,-0.2708,8.4078,2.8996,14.8275,-1.4492,0.2333,3.3226,1.8228,15.1552,-1.0417,4.3828,5.9742,2.4442,11.6574,0.0334,-1.5568,1.8072,0.0962,-1.1609,-0.0618,0.0532,1.2505,1.9892,1.4835,1.5908,1.1863,0.7458,1.5637,3.957,2.2007,2.5305,1.4073,0.5562,1.3455,1.5266,-29.2675,1.1346,-21.7526,-19.1716,1.6406,1.3381,0.8235,0.8156,0.502,0.6155,1.466,1.4343,1.8646,0.9784,1.2719,1.3001,0.0028,6.3859,-0.178,-0.097,0.0159,0.1866,-0.0512,0.0789,0.0936,0.7329,0.8561,4.1891,-0.8751,0.032,0.578,0.7603,3.5088,-0.5321,-0.3168,1.7905,1.3381,5.7454,-1.2818,2.9224,-0.2954,-0.1011,1.126,0.6398,0.5682,1.2679,0.4093,0.3228,1.6043,0.6057,0.3776,0.9755,0.8873,0.9096,1.1939,0.7291,0.6107,0.0017,2.2132,-0.6612,0.0654,-0.1164,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.9413,9.1251,3.0208,14.655,-0.3115,0.6613,5.979,2.4452,11.1381,-0.9281,-0.8513,8.4447,2.906,16.7151,-1.148,4.637,6.9782,2.6416,11.7077,0.0262,2.9355,-2.2804,0.4187,-0.7769,0.1426,-0.1836,1.2354,1.0395,1.1435,0.8414,0.9256,1.1001,1.5262,1.0806,1.3077,0.708,0.8568,1.2102,0.6492,0.3896,-11.0315,0.6001,-16.992,-28.3136,1.9343,1.436,0.9294,0.7424,0.4805,0.6472,1.3158,0.8768,1.2517,0.6664,0.9514,1.4277,0.012,6.6884,0.3311,0.1476,0.7281,0.1692,0.0146,-0.1751,1.9223,2.1848,1.4781,5.3876,-0.0217,0.5183,3.0018,1.7326,7.4095,-0.5111,0.9199,1.0972,1.0475,4.5801,-0.835,3.7085,2.0896,0.5635,0.8531,1.4111,1.654,0.7278,1.9912,2.7359,0.0456,0.0549,1.2025,1.0754,2.1127,1.9645,0.7271,1.1763,1.6178,0.0119,4.4483,0.3983,0.3495,-0.5602,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.9463,18.5673,4.309,22.5426,-0.2397,-0.097,11.2583,3.3553,17.0591,-0.4802,-0.609,9.7526,3.1229,24.3522,-2.0642,5.4214,14.3552,3.7888,19.7159,0.0206,-20.0547,-3.196,0.359,0.1594,-0.0179,-0.1123,1.2842,1.3798,1.1373,1.0744,0.8856,0.8242,1.6492,1.9038,1.2934,1.1544,0.7843,0.6794,0.7877,0.2657,-10.5281,0.3373,-13.3662,-39.6215,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.3214,0.9257,1.1434,0.7005,0.8652,1.2352,0.011,8.0026,0.0936,0.104,0.7064,-0.1693,0.3719,-0.2501,1.3852,2.5647,1.6015,5.8575,-0.1206,-0.2542,2.6318,1.6223,7.6306,-1.4064,2.605,4.1204,2.0299,9.9858,-0.4608,-5.4483,0.5318,-0.0976,0.9872,0.789,0.7992,0.9745,0.6224,0.6387,0.1413,0.2001,1.4157,1.6485,0.7647,0.4639,0.7676,0.5866,0.7641,0.016,5.3795,-0.4267,-0.0247,0.0409,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.9965,4.7068,2.1695,9.6629,-1.1833,0.7483,5.4096,2.3258,11.2146,-0.3852,-0.4956,5.4422,2.3328,11.3878,-1.2782,3.8477,2.5528,1.5977,8.468,0.1138,-1.3316,2.0106,-0.259,-1.5099,0.1945,-0.1288,0.9328,0.93,1.3579,0.997,1.4557,1.4601,0.8701,0.8649,1.8438,0.994,2.1191,2.1319,1.6794,0.8197,-4.8155,0.4881,-2.8673,-5.875,0.5467,0.8854,0.4632,1.6197,0.8473,0.5231,0.8616,0.8485,1.1411,0.9848,1.3243,1.3448,0.0072,5.69,0.3731,0.2103,-0.0895,0.1873,0.5302,-0.0888,0.3362,0.5105,0.7145,3.1371,-0.4272,-0.2324,0.2923,0.5407,2.6863,-2.042,-0.3661,0.2155,0.4642,1.9771,-2.8903,-1.4469,-0.9184,0.6347,1.3215,1.5391,1.1646,1.7463,2.3687,1.3564,0.5207,0.6392,1.2276,2.4892,4.3252,1.7376,1.1678,1.5867,1.3587,0.0029,1.502,-0.159,-0.1457,0.3337,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0077,0.0073,0.0855,0.4285,-0.7462,-0.0278,0.0087,0.0932,0.4644,-1.6737,-0.0074,0.0045,0.0667,0.429,-0.6511,0.1318,0.004,0.063,0.3409,0.023,-0.2778,-1.0369,0.0586,3.7329,-0.2109,-0.0565,0.9173,1.2808,1.3575,1.3963,1.48,1.0599,0.8414,1.6404,1.8429,1.9497,2.1904,1.1234,0.6298,1.0823,-22.7753,1.7184,-36.1627,-21.0439,1.4126,0.9444,0.7031,0.6685,0.4978,0.7446,0.9226,0.9988,1.2568,1.0826,1.3623,1.2584,0.0002,0.1955,-0.2847,-0.1267,0.3946,-0.1761,-0.3266,0.1096,-0.0179,0.0027,0.0524,0.2403,-2.4646,0.0205,0.0005,0.0216,0.1089,-0.5512,0.0032,0.0007,0.0255,0.1324,-1.3485,-0.8746,-5.5823,6.3824,2.431,2.0546,0.8452,5.91,4.2214,0.7143,4.4162,2.248,0.509,0.9876,1.23,1.2454,2.2059,1.8145,0.8226,0.0002,0.0867,0.503,0.6471,0.5514,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0189,0.0176,0.1326,0.7386,-0.7209,-0.026,0.0077,0.0876,0.4419,-0.7697,0.0008,0.0088,0.0936,0.4524,-0.9308,0.1714,0.0057,0.0753,0.4015,0.0688,-0.7266,22.2778,0.1101,-30.6592,-0.1516,0.0049,1.515,1.4164,1.7609,0.9349,1.1623,1.2433,2.2952,2.0061,3.1009,0.874,1.3511,1.5458,1.6097,1.4188,-10.422,0.8814,-6.4743,-7.3458,1.7187,1.8319,0.9954,1.0658,0.5791,0.5434,1.6713,1.6327,1.8396,0.9769,1.1007,1.1267,0.0002,0.2566,-0.0192,-0.2196,0.1566,-0.3832,-0.0467,-0.0078,0.0055,0.0006,0.0249,0.1154,-1.3507,0.0371,0.0014,0.0371,0.2126,-0.1934,0.0115,0.0013,0.0362,0.1997,-0.3976,0.1475,0.4747,3.2183,0.6693,0.6865,1.0257,0.448,0.4713,1.0521,1.9247,1.1665,0.6061,0.2755,0.3434,1.2463,0.5427,0.5775,1.0642,0.0002,0.0903,0.298,0.2655,0.7654,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
