@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
4.4682,32.0606,5.6622,28.3288,-0.8051,-6.8842,17.747,4.2127,25.6961,-3.034,4.4682,32.0606,5.6622,28.3288,-0.8051,12.263,18.8089,4.3369,17.9477,0.2291,-0.6491,1,0.3644,-1.5407,-0.5614,0.3644,1.3441,1,1.3056,0.744,0.9714,1.3056,1.8065,1,1.7045,0.5535,0.9435,1.7045,0.6538,1,-2.369,1.5296,-3.6237,-2.369,2.4638,1,0.6741,0.4059,0.2736,0.6741,1.1025,1,1.5784,0.9071,1.4317,1.5784,0.0934,19.2495,0.0866,1,0.2695,0.0866,-0.3765,0.2695,-0.4306,3.6756,1.9172,9.6568,-1.5292,0.0791,6.3682,2.5235,12.0291,-3.5815,2.2866,9.5263,3.0865,12.168,-0.3162,-5.4412,-0.1883,0.0346,0.7597,0.6212,0.8176,0.5772,0.3858,0.6685,0.6209,1.9974,3.217,1.4542,0.413,0.284,0.8028,0.7936,0.9886,0.0233,5.8612,0.4192,-0.2938,0.002,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0797,50.3927,7.0988,33.1485,-0.724,-7.8258,18.3687,4.2859,20.2332,-21.3105,-0.0797,50.3927,7.0988,33.1485,-0.724,12.2026,31.5049,5.6129,23.3834,0.1685,0.0102,1,-0.0065,98.1498,-0.6413,-0.0065,1.6563,1,1.2647,0.6037,0.7636,1.2647,2.7434,1,1.5995,0.3645,0.583,1.5995,0.7203,1,-2.9377,1.3883,-4.0785,-2.9377,21.2022,1,0.6837,0.0472,0.0322,0.6837,1.6383,1,1.4176,0.6104,0.8653,1.4176,0.0799,18.6417,0.2909,1,0.4223,0.2909,-0.1733,0.4223,-0.7236,2.4674,1.5708,8.0515,-0.8596,-0.0773,13.905,3.7289,19.5764,-2.3715,2.1805,3.1962,1.7878,7.5024,-0.1712,9.3645,-0.3318,-0.0354,0.4212,0.8786,2.0858,0.1774,0.772,4.3505,0.2703,3.3938,12.557,0.7457,0.6759,0.9064,0.4113,1.0732,2.6093,0.0235,6.1206,-0.1078,-0.0871,0.0538,TASCA_DESTRA_DAVANTI_PANTALONI
-6.7759,0.2491,0.4991,8.4724,?,6.3808,0.2564,0.5064,2.314,0.7039,-6.7759,0.2491,0.4991,8.4724,?,11.5172,0.6497,0.806,4.179,0.7078,-1.0619,1,-0.5883,-0.9417,0.554,-0.5883,0.9857,1,0.6192,1.0145,0.6282,0.6192,0.9716,1,0.3834,1.0293,0.3946,0.3834,-1.5401,1,-0.8369,-0.6493,0.5434,-0.8369,0,1,0,0,0.5464,0,3.6613,1,2.0274,0.2731,0.5537,2.0274,0.114,19.9327,-0.6875,1.0001,-0.9677,-0.6875,0.8483,-0.9677,-0.403,0.019,0.1379,0.6555,?,0.4009,0.0078,0.0881,0.3848,0.3656,0.181,0.059,0.2428,0.8196,-0.3781,-1.0051,-2.2259,2.2146,1.5649,0.5678,0.3629,2.4489,0.3225,0.1317,-2.9567,2.9147,-0.9858,0,0,1.0197,1.7036,0.7997,0.4694,0.0059,1.0592,-0.4613,-0.5853,-0.0977,TASCA_DESTRA_DAVANTI_PANTALONI
7.1262,1.2256,1.1071,4.4437,0.5431,-6.5762,4.2732,2.0672,9.8513,?,7.1262,1.2256,1.1071,4.4437,0.5431,12.2107,2.4348,1.5604,6.3881,0.6034,-1.0836,1,0.5836,-0.9228,-0.5386,0.5836,0.5355,1,0.7095,1.8673,1.3248,0.7095,0.2868,1,0.5034,3.4866,1.7551,0.5034,-0.5361,1,0.5433,-1.8653,-1.0135,0.5433,0,1,0.6037,0,0,0.6037,0.4511,1,0.6956,2.2169,1.5421,0.6956,0.1191,20.8287,0.1625,1,0.8146,0.1625,-0.4296,0.8146,0.3507,0.1441,0.3796,1.5476,-0.326,-0.3371,0.2695,0.5191,1.8578,-3.8552,-0.4167,0.5444,0.7378,2.2511,-3.0076,-1.0404,-0.8417,0.809,0.7313,0.5145,0.7036,0.5347,0.2647,0.495,0.2579,0.2252,0.8732,3.0501,2.0778,0.6812,0.833,0.6875,0.8253,0.0063,1.5365,-0.7745,-0.7349,0.552,TASCA_DESTRA_DAVANTI_PANTALONI
5.4657,11.3158,3.3639,11.0036,0.0873,1.2203,2.8384,1.6847,5.4234,-0.5931,5.4657,11.3158,3.3639,11.0036,0.0873,8.2173,19.182,4.3797,14.2295,0.1677,4.4789,1,0.6651,0.2233,0.1485,0.6651,1.9967,1,0.7681,0.5008,0.3847,0.7681,3.9867,1,0.5899,0.2508,0.148,0.5899,-0.5209,1,0.3669,-1.9196,-0.7043,0.3669,3.5413,1,0.7051,0.2824,0.1991,0.7051,2.0289,1,0.7733,0.4929,0.3811,0.7733,0.0775,12.8444,-0.854,1,0.9977,-0.854,-0.8429,0.9977,0.281,1.2736,1.1285,4.5618,-0.9552,-1.1152,2.158,1.469,4.7931,-7.4372,0.5276,0.4642,0.6813,2.2767,-0.0988,-0.252,0.5325,-2.1135,0.7682,1.6564,2.156,0.5902,2.7435,4.6485,0.5275,10.8906,20.6458,4.1069,1.126,0.2742,0.9517,2.0037,2.1053,0.0125,2.6563,-0.1734,-0.0254,-0.1563,TASCA_DESTRA_DAVANTI_PANTALONI
3.2396,46.272,6.8024,27.1624,-0.4107,2.2032,25.7983,5.0792,16.8506,-1.0149,3.2396,46.272,6.8024,27.1624,-0.4107,10.1358,41.451,6.4382,25.8592,0.0531,1.4704,1,0.3196,0.6801,0.2174,0.3196,1.3393,1,1.0566,0.7467,0.7889,1.0566,1.7936,1,1.1163,0.5575,0.6224,1.1163,0.9316,1,-5.4565,1.0734,-5.8568,-5.4565,2.3024,1,0.7051,0.4343,0.3062,0.7051,1.612,1,1.0504,0.6204,0.6516,1.0504,0.0514,16.1845,-0.5504,1,0.7836,-0.5504,-0.419,0.7836,0.1993,1.3164,1.1473,5.018,-0.512,-1.2278,3.2865,1.8129,5.4581,-18.2322,1.0303,3.1182,1.7658,5.2327,-0.1309,-0.1623,0.1934,-1.1916,0.6329,0.6497,1.0266,0.4005,0.4222,1.054,0.3284,2.8059,8.5444,11.6943,0.7173,0.0613,0.9194,0.959,1.0431,0.0163,3.3779,-0.1447,0.5491,-0.888,TASCA_DESTRA_DAVANTI_PANTALONI
3.902,12.8536,3.5852,20.2802,-0.0444,-9.1216,7.5851,2.7541,17.5735,?,3.902,12.8536,3.5852,20.2802,-0.0444,11.2771,19.7748,4.4469,22.9264,0.2065,-0.4278,1,0.346,-2.3377,-0.8089,0.346,1.3018,1,0.8062,0.7682,0.6193,0.8062,1.6946,1,0.65,0.5901,0.3836,0.65,0.0491,1,-0.1447,20.3636,-2.9458,-0.1447,0,1,0.6721,0,0,0.6721,1.154,1,0.8846,0.8665,0.7665,0.8846,0.1099,17.0341,-0.1622,1,0.8157,-0.1622,-0.6619,0.8157,0.0844,2.1146,1.4542,5.7507,-1.2234,-0.0819,1.5134,1.2302,6.8979,-0.5016,0.6125,0.7113,0.8434,3.7177,-0.3236,-1.03,0.1378,-0.1338,1.1821,1.7242,1.4587,1.3973,2.973,2.1277,1.3733,3.4812,2.5349,0.563,0.9208,1.6355,0.8337,1.5468,1.8554,0.0064,2.9681,0.2813,0.2506,-0.1138,TASCA_DESTRA_DAVANTI_PANTALONI
4.5152,16.4121,4.0512,17.1565,-0.2949,-2.0346,46.0704,6.7875,22.0982,-1.3034,4.5152,16.4121,4.0512,17.1565,-0.2949,9.9644,24.5178,4.9515,18.1432,0.0683,-2.2192,1,0.4531,-0.4506,-0.2042,0.4531,0.5969,1,0.8182,1.6754,1.3708,0.8182,0.3562,1,0.6694,2.8071,1.8791,0.6694,0.3125,1,-2.9381,3.2002,-9.4026,-2.9381,1.381,1,0.6804,0.7241,0.4927,0.6804,0.7764,1,0.9456,1.288,1.218,0.9456,0.0684,16.1758,-0.7752,1,0.885,-0.7752,-0.6961,0.885,-0.538,1.3908,1.1793,4.705,-2.2884,0.0376,6.3218,2.5143,9.549,-1.007,1.8426,3.6526,1.9112,6.8338,-0.2916,-14.3122,-0.292,0.0204,0.469,0.6171,1.3156,0.22,0.3808,1.7308,0.6834,2.1223,3.1055,0.3007,0.2704,0.8992,0.4927,0.6885,1.3973,0.0196,5.0207,0.3573,-0.7503,0.1058,TASCA_DESTRA_DIETRO_PANTALONI
3.879,24.2812,4.9276,14.4283,-0.1402,-2.074,58.5241,7.6501,23.1836,-2.8144,3.879,24.2812,4.9276,14.4283,-0.1402,9.8529,44.4014,6.6634,22.3388,0.0976,-1.8703,1,0.3937,-0.5347,-0.2105,0.3937,0.6441,1,0.7395,1.5525,1.1481,0.7395,0.4149,1,0.5469,2.4103,1.3181,0.5469,0.1037,1,-0.7339,9.6418,-7.0764,-0.7339,2.082,1,0.5112,0.4803,0.2455,0.5112,0.6224,1,0.6459,1.6068,1.0378,0.6459,0.0586,15.7925,-0.9845,1,0.9464,-0.9845,-0.9513,0.9464,-1.1349,1.9417,1.3934,5.374,-4.2576,-1.2685,5.1693,2.2736,7.0858,-5.4294,1.343,1.095,1.0464,4.2357,0.0625,0.8947,-0.8451,-0.9445,0.6129,1.3316,2.1728,0.3756,1.7732,4.721,0.7273,-15.4076,-21.1849,0.9275,0.2262,0.2439,0.7584,1.2687,1.6729,0.0217,4.5546,0.5008,0.0406,0.0611,TASCA_DESTRA_DIETRO_PANTALONI
2.151,22.5151,4.745,22.6123,-0.3124,1.2356,13.4451,3.6667,14.243,-0.7899,2.151,22.5151,4.745,22.6123,-0.3124,6.9036,21.5956,4.6471,23.0264,0.0561,1.7409,1,0.3116,0.5744,0.179,0.3116,1.2941,1,1.0211,0.7728,0.789,1.0211,1.6746,1,1.0426,0.5972,0.6226,1.0426,0.8563,1,-3.9365,1.1679,-4.5973,-3.9365,2.1653,1,0.7063,0.4618,0.3262,0.7063,1.5876,1,0.982,0.6299,0.6185,0.982,0.0353,10.5598,-0.4434,1,0.8786,-0.4434,-0.4207,0.8786,0.2104,0.9293,0.964,4.406,-1.5246,-0.505,1.8207,1.3493,5.8127,-2.0612,1.6854,3.9293,1.9822,7.6584,-0.2697,-0.4166,0.1248,-0.2996,0.7144,0.4863,0.6807,0.5104,0.2365,0.4634,0.6798,1.6354,2.4056,0.9191,0.2894,0.3148,0.758,0.5753,0.759,0.0191,3.713,-0.1812,-0.5689,-0.2163,TASCA_SINISTRA_DAVANTI_PANTALONI
8.3179,0.5201,0.7212,3.7324,0.6446,4.82,0.4354,0.6599,2.1566,0.6463,8.3179,0.5201,0.7212,3.7324,0.6446,12.7374,0.8406,0.9169,4.769,0.6979,1.7257,1,0.653,0.5795,0.3784,0.653,1.0929,1,0.7866,0.915,0.7197,0.7866,1.1943,1,0.6187,0.8373,0.518,0.6187,1.7177,1,0.6142,0.5822,0.3576,0.6142,1.7223,1,0.6651,0.5806,0.3862,0.6651,1.7307,1,0.7826,0.5778,0.4522,0.7826,0.1352,21.4558,-0.192,1,0.9626,-0.192,0.0799,0.9626,-0.7101,0.3917,0.6258,1.7175,-10.4089,-0.4586,0.0603,0.2456,0.7789,?,0.2965,0.0259,0.1611,0.6419,-0.1474,1.5482,-2.3945,-1.5466,2.5481,3.8855,1.5249,6.4927,15.0969,2.3252,2.0118,19.0033,9.4462,0,0.2691,0,2.205,2.6755,1.2134,0.0095,1.4867,0.9612,-0.6541,-0.5625,TASCA_SINISTRA_DAVANTI_PANTALONI
8.9269,10.3244,3.2132,18.5574,-0.0369,1.7175,6.5589,2.561,9.3275,-0.3876,8.9269,10.3244,3.2132,18.5574,-0.0369,13.0673,18.782,4.3338,23.9229,0.0575,5.1975,1,0.6831,0.1924,0.1314,0.6831,1.2546,1,0.7414,0.797,0.5909,0.7414,1.5741,1,0.5497,0.6353,0.3492,0.5497,0.2536,1,-0.453,3.9436,-1.7864,-0.453,2.6625,1,0.7051,0.3756,0.2648,0.7051,1.9895,1,0.7757,0.5026,0.3899,0.7757,0.1385,20.3658,0.0157,1,0.9933,0.0157,0.1039,0.9933,-0.3798,0.7846,0.8858,4.296,-1.3466,-0.0259,1.6525,1.2855,5.2487,-2.1165,-1.3311,1.7358,1.3175,5.0511,-3.7158,14.6393,0.2853,0.0195,0.6891,0.6723,0.9757,0.4748,0.452,0.952,0.6916,0.6194,0.8956,1.087,1.7092,1.5724,0.8185,0.8505,1.0391,0.015,3.3405,-0.2992,-0.1895,0.4718,TASCA_SINISTRA_DAVANTI_PANTALONI
9.0974,1.1179,1.0573,4.9857,0.6091,4.4009,0.4067,0.6377,2.1435,0.601,9.0974,1.1179,1.0573,4.9857,0.6091,13.6215,1.9901,1.4107,6.5206,0.652,2.0671,1,0.6679,0.4838,0.3231,0.6679,1.6579,1,0.7495,0.6032,0.4521,0.7495,2.7487,1,0.5617,0.3638,0.2044,0.5617,2.4064,1,0.6359,0.4156,0.2643,0.6359,2.3743,1,0.6807,0.4212,0.2867,0.6807,2.3259,1,0.7646,0.4299,0.3287,0.7646,0.1528,22.5957,-0.1063,1,0.989,-0.1063,0.041,0.989,-0.0247,0.0095,0.0976,0.4465,-1.1117,0.0015,0.0044,0.0661,0.313,-0.7059,0.0533,0.0334,0.1828,0.6259,-0.406,-16.3821,-0.4622,0.0282,1.4752,0.5336,0.3617,2.1763,0.2847,0.1308,1.815,1.3006,0.7166,1.1525,0.4749,0.4121,1.4266,0.7133,0.5,0.0007,0.2704,0.2123,-0.6713,0.1348,TASCA_SINISTRA_DAVANTI_PANTALONI
3.4707,11.7848,3.4329,20.3914,-0.0902,1.2664,2.1022,1.4499,6.7245,-0.3758,3.4707,11.7848,3.4329,20.3914,-0.0902,5.6502,19.4421,4.4093,24.9126,0.0582,2.7405,1,0.6143,0.3649,0.2241,0.6143,2.3677,1,0.7786,0.4224,0.3288,0.7786,5.606,1,0.6061,0.1784,0.1081,0.6061,0.9189,1,-1.0971,1.0883,-1.194,-1.0971,3.8266,1,0.7071,0.2613,0.1848,0.7071,3.0324,1,0.8185,0.3298,0.2699,0.8185,0.0545,8.7759,-0.3164,1,0.9872,-0.3164,-0.243,0.9872,0.3514,0.7252,0.8516,6.0648,-0.4657,-0.5666,0.1539,0.3923,2.9021,-4.0999,1.345,2.1394,1.4627,5.8714,-0.5228,-0.6201,0.2612,-0.4213,2.1708,0.5822,0.2682,4.7126,0.339,0.0719,0.8259,0.9559,1.1574,7.2715,1.0732,0.1476,2.0898,1.0329,0.4943,0.0161,2.8297,-0.3225,0.4886,0.1228,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9209,0.6366,0.7979,4.0466,0.6211,5.6819,0.1581,0.3976,1.7174,0.7493,7.9209,0.6366,0.7979,4.0466,0.6211,12.5704,1.1822,1.0873,5.6708,0.6557,1.3941,1,0.6301,0.7173,0.452,0.6301,2.0068,1,0.7338,0.4983,0.3657,0.7338,4.0272,1,0.5385,0.2483,0.1337,0.5385,1.2924,1,0.6142,0.7737,0.4752,0.6142,1.5591,1,0.6484,0.6414,0.4159,0.6484,2.3562,1,0.7136,0.4244,0.3029,0.7136,0.1336,21.5237,0.3613,1.0001,0.9882,0.3613,0.4997,0.9882,-0.2099,0.0532,0.2306,1.0008,-1.7645,-0.0659,0.0332,0.1822,0.7722,-1.7103,0.079,0.0332,0.1822,0.7253,-0.5474,3.1863,-2.6575,-0.8341,1.2661,1.2655,0.9996,1.603,1.6016,0.9991,1.3108,2.4898,1.8994,1.2706,0.7724,0.6079,1.296,1.38,1.0648,0.0025,0.5737,0.6916,0.4932,0.0143,TASCA_SINISTRA_DAVANTI_PANTALONI
-5.0001,36.0886,6.0074,22.1815,-7.1812,3.1396,12.4259,3.525,13.5598,-0.2415,-5.0001,36.0886,6.0074,22.1815,-7.1812,9.9915,44.6309,6.6806,25.1807,0.0864,-1.5926,1,-0.5004,-0.6279,0.3142,-0.5004,1.7042,1,0.8992,0.5868,0.5276,0.8992,2.9043,1,0.8086,0.3443,0.2784,0.8086,7.3813,1,-8.1755,0.1355,-1.1076,-8.1755,0.2482,1,0.0984,4.0284,0.3963,0.0984,1.6358,1,0.8809,0.6113,0.5385,0.8809,0.0814,14.5656,0.4489,1,-0.8957,0.4489,-0.0704,-0.8957,0.28,0.3582,0.5985,2.5848,-0.5791,0.7844,2.4105,1.5526,5.9505,-0.3919,-1.3944,2.9305,1.7119,4.9219,-14.4305,0.357,-0.2008,-0.5625,0.3855,0.3496,0.9069,0.1486,0.1222,0.8226,0.5658,0.2059,0.364,0.3829,5.1319,13.4029,0.4344,0.5252,1.209,0.0171,3.1123,0.3121,-0.1652,0.0148,TASCA_SINISTRA_DAVANTI_PANTALONI
-9.405,3.0949,1.7592,13.5724,?,-2.8304,2.419,1.5553,6.5116,-22.7143,-9.405,3.0949,1.7592,13.5724,?,13.7009,5.8143,2.4113,10.7317,0.4416,3.3228,1,-0.6865,0.301,-0.2066,-0.6865,1.1311,1,0.7296,0.8841,0.645,0.7296,1.2794,1,0.5323,0.7816,0.416,0.5323,2.1761,1,-1.5991,0.4595,-0.7348,-1.5991,0,1,0,0,0.0143,0,2.0843,1,1.2647,0.4798,0.6068,1.2647,0.1417,21.6535,-0.0343,1,-0.9873,-0.0343,-0.1139,-0.9873,0.2395,0.6231,0.7894,3.6689,-0.4822,-0.3039,2.9226,1.7096,6.4043,-1.0646,0.1385,0.51,0.7142,3.5638,-1.091,-0.788,1.7292,-2.1943,0.4618,1.1053,2.3938,0.2132,1.2218,5.7302,0.3615,0.6419,1.776,0.798,1.4523,1.8201,0.5729,1.0295,1.7971,0.0043,2.7465,0.1659,-0.131,-0.8119,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.4095,24.9862,4.9986,13.5991,-8.726,0.0112,9.1953,3.0324,9.5193,-1.7308,-4.4095,24.9862,4.9986,13.5991,-8.726,8.1234,32.0666,5.6627,16.4633,0.0993,-392.7151,1,-0.5428,-0.0025,0.0014,-0.5428,1.6484,1,0.8827,0.6066,0.5355,0.8827,2.7173,1,0.7792,0.368,0.2868,0.7792,2.0222,1,-6.7194,0.4945,-3.3228,-6.7194,0.4011,1,0.0765,2.4932,0.1907,0.0765,1.4286,1,0.826,0.7,0.5782,0.826,0.0717,12.7614,0.9267,1,-0.9797,0.9267,-0.9456,-0.9797,0.3675,0.757,0.87,3.6065,-0.2158,1.6254,2.4849,1.5764,4.7965,-0.1523,-1.9044,0.7022,0.838,3.3084,?,0.2261,-0.193,-0.8535,0.5519,1.0383,1.8812,0.3046,1.078,3.5387,1.0096,0.1935,0.1917,0.7127,0,0,0.7519,1.0901,1.4498,0.0291,4.3442,0.3829,-0.5805,-0.672,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.7298,26.1801,5.1166,22.9127,-4.9396,-0.9796,6.0552,2.4607,9.3569,-2.4111,-2.7298,26.1801,5.1166,22.9127,-4.9396,5.8801,39.7033,6.3011,27.5248,0.0051,2.7867,1,-0.4643,0.3588,-0.1666,-0.4643,2.0793,1,0.812,0.4809,0.3905,0.812,4.3236,1,0.6594,0.2313,0.1525,0.6594,2.8811,1,-135.2565,0.3471,-46.9463,-135.2565,1.4063,1,0.1394,0.7111,0.0991,0.1394,2.4488,1,0.8324,0.4084,0.3399,0.8324,0.0398,9.496,0.6581,1,-0.9318,0.6581,-0.7653,-0.9318,0.2608,2.5141,1.5856,8.2124,-2.0335,1.346,8.1105,2.8479,11.298,-0.4875,-0.8642,3.1767,1.7823,5.7918,-3.9088,0.1938,-0.3018,-1.5575,0.5568,0.8896,1.5978,0.31,0.7914,2.5531,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0162,4.8942,0.0925,0.2881,-0.7151,TASCA_SINISTRA_DAVANTI_PANTALONI
