@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
3.480884,20.375107,4.5138793,20.583546,-0.41718027,4.0079017,11.369077,3.3718061,13.015135,-0.24717426,3.480884,20.375107,4.5138793,20.583546,-0.41718027,8.452778,20.966242,4.578891,19.44135,0.057637405,0.86850536,1.0,0.41180357,1.1514034,0.47415203,0.41180357,1.3387126,1.0,0.98580194,0.7469863,0.7363806,0.98580194,1.7921515,1.0,0.9718054,0.5579886,0.5422563,0.9718054,2.3490598,1.0,-5.0957255,0.4257022,-2.1692617,-5.0957255,1.3917896,1.0,0.70402277,0.7184994,0.50583994,0.70402277,1.5815084,1.0,1.0587507,0.6323077,0.6694563,1.0587507,0.031739715,11.952359,-0.8117016,1.0,-0.8117016,TASCA_DESTRA_DAVANTI_PANTALONI
2.933344,22.987991,4.7945795,21.298908,-0.16066302,3.9556677,13.274755,3.6434536,14.975159,-0.48122597,2.933344,22.987991,4.7945795,21.298908,-0.16066302,8.161455,25.49771,5.0495257,22.865864,0.13024025,0.7415547,1.0,0.3594143,1.3485183,0.48467678,0.3594143,1.3159436,1.0,0.9495109,0.759911,0.7215437,0.9495109,1.7317075,1.0,0.90157086,0.57746476,0.52062535,0.90157086,0.6059935,1.0,-0.8610604,1.6501827,-1.420907,-0.8610604,1.8151022,1.0,0.698012,0.5509332,0.38455796,0.698012,1.4222827,1.0,0.9314718,0.70309514,0.6549133,0.9314718,0.028660215,11.646792,-0.8218028,0.99999976,-0.8218028,TASCA_DESTRA_DAVANTI_PANTALONI
1.5029596,2.5466688,1.5958285,7.0706964,-0.30478978,6.5726037,3.497446,1.870146,7.711364,0.29643136,1.5029596,2.5466688,1.5958285,7.0706964,-0.30478978,7.1738415,4.8436623,2.2008321,9.6345825,0.2795982,0.22867036,1.0,0.20950556,4.3731074,0.91619027,0.20950556,0.8533176,1.0,0.72510237,1.1718966,0.849745,0.72510237,0.72815096,1.0,0.5257734,1.3733416,0.72206646,0.5257734,-0.5083621,1.0,-0.4417022,-1.9671017,0.8688731,-0.4417022,0.494421,1.0,0.4051945,2.0225677,0.8195333,0.4051945,0.91691905,1.0,0.73388714,1.0906088,0.8003838,0.73388714,0.03453871,9.909,0.32916746,1.0000002,0.32916746,TASCA_DESTRA_DAVANTI_PANTALONI
1.5377631,2.5172493,1.5865842,11.165132,-0.18965517,4.7174935,3.9093332,1.9772034,11.51675,0.08896283,1.5377631,2.5172493,1.5865842,11.165132,-0.18965517,5.5193543,5.4647307,2.3376763,15.460175,0.15653735,0.32597038,1.0,0.27861285,3.0677636,0.8547184,0.27861285,0.80243856,1.0,0.6787014,1.2462014,0.8457986,0.6787014,0.6439076,1.0,0.46063557,1.5530179,0.71537524,0.46063557,-1.5827233,1.0,-0.6203559,-0.6318224,0.39195478,-0.6203559,0.74241865,1.0,0.5120286,1.3469489,0.68967634,0.5120286,0.96946895,1.0,0.7221866,1.0314926,0.74493015,0.7221866,0.025973147,8.075099,0.28249633,0.9999994,0.28249633,TASCA_DESTRA_DAVANTI_PANTALONI
2.9866254,10.570257,3.2511933,14.465918,-0.045434877,3.4330306,11.850186,3.44241,14.045293,-0.5527313,2.9866254,10.570257,3.2511933,14.465918,-0.045434877,6.9922285,13.72502,3.7047296,16.348598,0.16680758,0.86996764,1.0,0.427135,1.1494681,0.49097803,0.427135,0.94445264,1.0,0.8775791,1.0588143,0.9291933,0.8775791,0.8919908,1.0,0.7701451,1.1210878,0.8634003,0.7701451,0.12574473,1.0,-0.19208229,7.952619,-1.5275574,-0.19208229,1.529729,1.0,0.70520234,0.65371054,0.4609982,0.70520234,1.0299478,1.0,0.88484144,0.97092307,0.859113,0.88484144,0.027214684,10.54307,-0.63972896,1.0000005,-0.63972896,TASCA_DESTRA_DAVANTI_PANTALONI
3.3591886,16.404121,4.0502,16.92201,-0.07695532,5.499173,12.030346,3.468479,14.425352,-0.14749588,3.3591886,16.404121,4.0502,16.92201,-0.07695532,8.804944,20.12079,4.4856205,18.764088,0.15850508,0.6108534,1.0,0.38151163,1.6370541,0.6245552,0.38151163,1.1677165,1.0,0.9029297,0.85637224,0.77324396,0.9029297,1.3635619,1.0,0.81528217,0.7333734,0.59790623,0.81528217,0.6521353,1.0,-0.3421163,1.5334241,-0.5246094,-0.3421163,1.2499107,1.0,0.7046579,0.8000572,0.5637666,0.7046579,1.1730744,1.0,0.90182966,0.8524609,0.7687745,0.90182966,0.03633497,12.452239,-0.63339967,1.0000005,-0.63339967,TASCA_DESTRA_DAVANTI_PANTALONI
2.2234368,8.798852,2.966286,11.242821,-3.3296485E-4,3.7496111,7.150293,2.6740031,13.436209,-0.87922114,2.2234368,8.798852,2.966286,11.242821,-3.3296485E-4,6.334123,8.573834,2.928111,12.871611,0.24694154,0.592978,1.0,0.3510252,1.6864033,0.59197,0.3510252,1.1093054,1.0,1.0130373,0.90146506,0.9132178,1.0130373,1.2305583,1.0,1.0262446,0.8126393,0.83396673,1.0262446,5.952948E-4,1.0,-8.8660617E-4,1679.84,-1.4893564,-8.8660617E-4,1.571925,1.0,0.6575466,0.63616264,0.41830656,0.6575466,0.83675545,1.0,0.87345874,1.1950923,1.0438638,0.87345874,0.024467798,8.905554,-0.8597099,0.9999999,-0.8597099,TASCA_DESTRA_DAVANTI_PANTALONI
3.4021113,18.479776,4.298811,18.845398,-0.09207242,2.6103597,26.17793,5.1164374,17.267212,-0.9362734,3.4021113,18.479776,4.298811,18.845398,-0.09207242,8.295834,24.279306,4.9274035,24.797682,0.013572902,1.3033113,1.0,0.4100988,0.7672764,0.31465912,0.4100988,0.84019613,1.0,0.87242925,1.1901983,1.0383638,0.87242925,0.7059296,1.0,0.7611328,1.4165719,1.0781993,0.7611328,0.19029404,1.0,-4.6565537,5.255025,-24.470306,-4.6565537,1.9350773,1.0,0.6864482,0.5167752,0.35473943,0.6864482,1.0913979,1.0,0.75996614,0.9162561,0.69632363,0.75996614,0.014442796,12.465423,-0.8211004,0.99999946,-0.8211004,TASCA_DESTRA_DAVANTI_PANTALONI
3.2300653,30.049797,5.4817696,25.72586,-0.21200815,3.0974872,34.635506,5.885194,25.863922,-0.74269825,3.2300653,30.049797,5.4817696,25.72586,-0.21200815,9.21236,40.328564,6.350477,30.060766,0.034313295,1.0428019,1.0,0.35062298,0.958955,0.33623165,0.35062298,0.93145096,1.0,0.8632059,1.0735939,0.92673254,0.8632059,0.8676009,1.0,0.7451244,1.1526036,0.85883313,0.7451244,0.4082558,1.0,-4.2129927,2.4494448,-10.319493,-4.2129927,1.4301848,1.0,0.68186843,0.6992103,0.47676945,0.68186843,0.994662,1.0,0.85579526,1.0053667,0.860388,0.85579526,0.014261383,13.633847,-0.8019969,0.99999976,-0.8019969,TASCA_DESTRA_DAVANTI_PANTALONI
1.5723219,17.016409,4.125095,19.529755,-0.2654393,4.005579,20.62199,4.5411444,20.78302,-0.84553725,1.5723219,17.016409,4.125095,19.529755,-0.2654393,7.7609572,15.411374,3.9257324,21.407454,0.032529693,0.39253297,1.0,0.2025938,2.5475566,0.5161192,0.2025938,0.90838224,1.0,1.0507835,1.1008582,1.1567637,1.0507835,0.8251584,1.0,1.1041461,1.2118886,1.338102,1.1041461,0.4302314,1.0,-5.691324,2.3243306,-13.228519,-5.691324,1.3704703,1.0,0.6974741,0.72967654,0.5089305,0.6974741,0.9396976,1.0,0.9122876,1.0641721,0.97083104,0.9122876,0.012217017,11.128007,-0.6866913,1.0,-0.6866913,TASCA_DESTRA_DAVANTI_PANTALONI
