@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
10.492051,7.131391,2.6704664,8.292007,0.42909408,-0.45628715,1.8937225,1.3761259,4.657415,-1.2413197,10.492051,7.131391,2.6704664,8.292007,0.42909408,14.904474,14.387672,3.7931085,11.609294,0.43727344,-22.994404,1.0,0.70395315,-0.04348884,-0.030614106,0.70395315,1.9405683,1.0,0.7040311,0.51531297,0.36279637,0.7040311,3.7658057,1.0,0.49565983,0.26554742,0.13162118,0.49565983,-2.4161444,1.0,0.6908538,-0.41388255,-0.28593233,0.6908538,6.989627,1.0,0.70402277,0.14306915,0.100723945,0.70402277,1.7803884,1.0,0.714256,0.5616752,0.40117985,0.714256,0.2969003,22.221191,-0.822631,0.9999982,-0.822631,TASCA_DESTRA_DAVANTI_PANTALONI
9.869148,20.094673,4.4827085,13.994997,0.23735644,-1.3987421,4.8565097,2.203749,8.906778,-1.2037778,9.869148,20.094673,4.4827085,13.994997,0.23735644,14.158209,41.34759,6.430209,19.975233,0.24019253,-7.0557313,1.0,0.6970619,-0.14172876,-0.098793715,0.6970619,2.0341284,1.0,0.6971326,0.49161103,0.3427181,0.6971326,4.137678,1.0,0.4859938,0.24168144,0.11745568,0.4859938,-0.89526796,1.0,0.68977016,-1.116984,-0.7704622,0.68977016,4.5404444,1.0,0.698012,0.22024275,0.15373209,0.698012,1.5712749,1.0,0.70061743,0.6364259,0.44589108,0.70061743,0.28053996,21.789862,-0.9066071,0.9999995,-0.9066071,TASCA_DESTRA_DAVANTI_PANTALONI
3.5163553,1.384892,1.1768143,5.4853435,-0.012236893,7.3935328,2.3215568,1.5236655,6.9903135,0.36221847,3.5163553,1.384892,1.1768143,5.4853435,-0.012236893,9.000318,3.4794848,1.8653377,9.077089,0.32128334,0.47559878,1.0,0.39069235,2.1026125,0.8214747,0.39069235,0.77235734,1.0,0.63088536,1.2947375,0.81683093,0.63088536,0.5965359,1.0,0.3980164,1.676345,0.6672128,0.3980164,-0.016703116,1.0,-0.015432863,-59.869072,0.9239512,-0.015432863,0.494421,1.0,0.4051945,2.0225677,0.8195333,0.4051945,0.78470635,1.0,0.60430646,1.2743621,0.7701052,0.60430646,0.17820644,14.431549,0.56319857,1.0000031,0.56319857,TASCA_DESTRA_DAVANTI_PANTALONI
2.2248325,4.4158754,2.1013985,10.694061,-0.13946219,6.045014,4.955545,2.2261052,9.465715,0.25121078,2.2248325,4.4158754,2.1013985,10.694061,-0.13946219,7.1334333,9.343388,3.0566955,14.201492,0.22520742,0.36804423,1.0,0.31188804,2.7170646,0.84742,0.31188804,0.94397986,1.0,0.68747395,1.0593446,0.72827184,0.68747395,0.89109784,1.0,0.4726204,1.1222112,0.5303799,0.4726204,-0.4121612,1.0,-0.31707937,-2.4262352,0.7693091,-0.31707937,0.74241865,1.0,0.5120286,1.3469489,0.68967634,0.5120286,1.1297679,1.0,0.75302374,0.88513756,0.66652966,0.75302374,0.13629666,10.886384,0.64338595,0.9999999,0.64338595,TASCA_DESTRA_DAVANTI_PANTALONI
7.035769,15.713984,3.9640868,12.014166,0.13175033,-1.0577455,13.390874,3.6593542,13.320201,-0.6008995,7.035769,15.713984,3.9640868,12.014166,0.13175033,10.928463,25.510454,5.0507874,15.259514,0.2223119,-6.6516657,1.0,0.6438022,-0.15033829,-0.09678812,0.6438022,1.083275,1.0,0.7848453,0.92312664,0.7245116,0.7848453,1.1734846,1.0,0.6159821,0.8521629,0.5249171,0.6159821,-0.3646298,1.0,0.41792923,-2.7425075,-1.1461741,0.41792923,1.6630385,1.0,0.70520234,0.601309,0.42404452,0.70520234,0.9019508,1.0,0.787323,1.1087079,0.8729112,0.787323,0.20012288,17.426285,-0.32226712,0.9999987,-0.32226712,TASCA_DESTRA_DAVANTI_PANTALONI
8.449189,22.656849,4.759921,13.762081,0.12414976,1.0917667,2.3152196,1.5215846,4.865782,-0.61568666,8.449189,22.656849,4.759921,13.762081,0.12414976,12.223536,42.18364,6.4948936,18.600328,0.16584899,7.739006,1.0,0.691223,0.12921555,0.08931677,0.691223,3.1282659,1.0,0.7328713,0.31966594,0.23427399,0.7328713,9.786047,1.0,0.5371004,0.1021863,0.054884303,0.5371004,-1.0520707,1.0,0.52748656,-0.95050645,-0.5013794,0.52748656,5.217456,1.0,0.7046579,0.1916643,0.13505775,0.7046579,2.828339,1.0,0.7398838,0.35356438,0.26159656,0.7398838,0.23997462,18.61154,-0.8191301,0.9999995,-0.8191301,TASCA_DESTRA_DAVANTI_PANTALONI
6.8702936,5.8759346,2.4240327,9.590406,0.146691,0.6133764,14.654762,3.8281538,13.436209,-0.87922114,6.8702936,5.8759346,2.4240327,9.590406,0.146691,10.585537,9.131138,3.0217772,11.636602,0.31919613,11.20078,1.0,0.64902645,0.0892795,0.05794476,0.64902645,0.6332119,1.0,0.8021878,1.5792501,1.2668551,0.8021878,0.40095735,1.0,0.6435052,2.494031,1.6049218,0.6435052,-0.2622631,1.0,0.3021846,-3.8129652,-1.1522194,0.3021846,1.571925,1.0,0.6575466,0.63616264,0.41830656,0.6575466,0.71377325,1.0,0.82415867,1.4010051,1.1546504,0.82415867,0.1947081,17.189934,-0.8813231,0.99999934,-0.8813231,TASCA_DESTRA_DAVANTI_PANTALONI
9.764617,13.218995,3.6357937,16.699493,0.032280654,-5.6247582,4.5068355,2.1229308,11.878052,-2.366227,9.764617,13.218995,3.6357937,16.699493,0.032280654,15.105334,25.107126,5.010701,23.376862,0.070091695,-1.7360065,1.0,0.646435,-0.5760347,-0.372369,0.646435,1.7126294,1.0,0.7256058,0.5838975,0.42367938,0.7256058,2.933099,1.0,0.5265037,0.3409363,0.17950423,0.5265037,-0.06671723,1.0,0.316143,-14.988632,-4.738551,0.316143,4.8904867,1.0,0.6864482,0.20447864,0.14036399,0.6864482,1.4059118,1.0,0.71435994,0.71128213,0.5081115,0.71435994,0.1569563,25.30238,-0.4684792,0.99999815,-0.4684792,TASCA_DESTRA_DAVANTI_PANTALONI
10.789803,34.51666,5.875088,22.123169,-0.042276546,-5.6303988,9.420756,3.069325,11.298431,-39.963375,10.789803,34.51666,5.875088,22.123169,-0.042276546,16.45543,72.214005,8.497882,28.56364,0.082407676,-1.9163479,1.0,0.65569866,-0.5218259,-0.34216055,0.65569866,1.9141304,1.0,0.6913591,0.5224304,0.36118707,0.6913591,3.6638947,1.0,0.47797737,0.2729336,0.13045609,0.47797737,0.08141029,1.0,-0.34981015,12.28346,-4.296879,-0.34981015,76.95591,1.0,0.68186843,0.012994454,0.008860508,0.68186843,1.9580743,1.0,0.774522,0.5107058,0.39555293,0.774522,0.1676775,27.266823,-0.80304843,0.99999934,-0.80304843,TASCA_DESTRA_DAVANTI_PANTALONI
7.254782,17.476269,4.180463,18.939423,-0.22718847,-1.839775,21.833382,4.6726203,16.579285,-1.3491741,7.254782,17.476269,4.180463,18.939423,-0.22718847,11.82502,25.603342,5.0599747,19.493969,0.119006135,-3.9432986,1.0,0.6135112,-0.2535948,-0.15558325,0.6135112,0.89467204,1.0,0.82618254,1.117728,0.9234474,0.82618254,0.80043805,1.0,0.6825776,1.249316,0.8527551,0.6825776,0.36823338,1.0,-1.3315117,2.715669,-3.6159453,-1.3315117,2.186779,1.0,0.6974741,0.4572936,0.31895044,0.6974741,1.1423546,1.0,0.9715529,0.8753849,0.85048276,0.9715529,0.11088786,19.059162,-0.49886036,1.0000015,-0.49886036,TASCA_DESTRA_DAVANTI_PANTALONI
