@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-2.1854,4.0181,2.0045,11.183,-2.5523,-8.9721,7.2367,2.6901,15.9893,?,-2.1854,4.0181,2.0045,11.183,-2.5523,9.8784,7.7403,2.7821,14.3089,0.2705,0.2436,1,-0.2212,4.1055,-0.9083,-0.2212,0.7451,1,0.7205,1.342,0.9669,0.7205,0.5552,1,0.5191,1.801,0.9349,0.5191,0.5025,1,-1.5141,1.99,-3.013,-1.5141,0,1,0.1605,0,0,0.1605,0.6994,1,0.7815,1.4298,1.1174,0.7815,0.0988,13.757,0.1152,1,-0.411,0.1152,-0.9363,-0.411,-0.382,0.1536,0.3919,1.4291,-3.6858,-0.0729,0.2653,0.515,2.3082,-1.2735,-0.938,0.6972,0.835,3.3026,-6.6605,5.238,0.4073,0.0778,0.7609,0.4693,0.6168,0.5789,0.2203,0.3805,0.8694,0.3915,0.4503,0.3004,0.7074,2.3549,0.6192,0.4327,0.6989,0.0106,1.881,0.5873,0.8296,0.8407,?,?,?,?,?,DIETRO_PANTALONI
-0.0868,1.6027,1.266,5.1725,-0.8912,-9.1538,0.8851,0.9408,11.3487,?,-0.0868,1.6027,1.266,5.1725,-0.8912,9.3273,0.8999,0.9486,4.2532,0.631,0.0095,1,-0.0093,105.4882,-0.9814,-0.0093,1.3456,1,1.3346,0.7432,0.9918,1.3346,1.8107,1,1.7811,0.5523,0.9837,1.7811,0.2148,1,-0.3351,4.656,-1.5601,-0.3351,0,1,0.2373,0,0,0.2373,0.4558,1,1.2161,2.194,2.6683,1.2161,0.0954,11.3884,-0.2213,1,0.2678,-0.2213,-0.9822,0.2678,0.2164,0.0585,0.2418,0.8513,-0.3011,0.2535,0.081,0.2846,1.2059,-0.5455,-0.6931,0.4267,0.6533,1.9461,-12.7376,0.8535,-0.3122,-0.3658,0.8499,0.3702,0.4356,0.7223,0.1371,0.1898,0.4629,0.1092,0.2359,0.8385,4.6185,5.5079,0.7059,0.4374,0.6196,0.008,1.2653,0.6,-0.753,-0.5047,?,?,?,?,?,DIETRO_PANTALONI
5.8893,6.7608,2.6001,7.4147,0.2477,-10.1344,1.1472,1.0711,11.6443,?,5.8893,6.7608,2.6001,7.4147,0.2477,13.3339,8.9508,2.9918,8.1042,0.5341,-0.5811,1,0.4417,-1.7208,-0.76,0.4417,2.4276,1,0.8691,0.4119,0.358,0.8691,5.8935,1,0.7553,0.1697,0.1282,0.7553,-0.2097,1,0.2629,-4.7686,-1.2536,0.2629,0,1,0.5667,0,0,0.5667,0.6368,1,0.9149,1.5704,1.4368,0.9149,0.2572,21.913,-0.7551,1,0.9871,-0.7551,-0.8476,0.9871,0.9741,0.2312,0.4808,1.6702,0.082,3.0354,1.633,1.2779,5.0532,-0.1261,2.1008,1.681,1.2965,4.1163,-0.0903,0.3209,0.4637,1.4449,0.3763,0.3709,0.9856,0.1416,0.1375,0.9714,-0.2637,-0.4375,1.6594,0.4055,0.4819,1.1886,0.3305,0.4057,1.2276,0.0749,6.1919,-0.6428,0.9191,-0.559,?,?,?,?,?,DIETRO_PANTALONI
11.3555,35.4008,5.9499,17.6308,0.0904,-4.1577,22.3521,4.7278,16.9506,-7.2484,11.3555,35.4008,5.9499,17.6308,0.0904,17.1367,74.6664,8.641,24.9551,0.134,-2.7312,1,0.6626,-0.3661,-0.2426,0.6626,1.2585,1,0.6886,0.7946,0.5471,0.6886,1.5838,1,0.4741,0.6314,0.2994,0.4741,-0.1176,1,0.4538,-8.5018,-3.8585,0.4538,9.4319,1,0.6727,0.106,0.0713,0.6727,1.0401,1,0.7065,0.9614,0.6792,0.7065,0.171,27.3132,-0.4305,1,0.9844,-0.4305,-0.5702,0.9844,-1.4243,1.0626,1.0308,4.2949,-3.8788,-0.8545,9.3878,3.064,9.2691,-2.0592,2.8337,2.4175,1.5548,4.6442,0.0839,1.6668,-0.5026,-0.3016,0.3364,0.663,1.9706,0.1132,0.4395,3.8833,0.5473,-8.0314,-14.6751,0.2905,0.1737,0.5977,0.4634,0.9248,1.9959,0.0339,7.0688,0.3492,-0.1514,-0.8917,?,?,?,?,?,DIETRO_PANTALONI
7.4504,12.3961,3.5208,13.2872,0.1786,-0.5331,3.6229,1.9034,7.998,-2.0166,7.4504,12.3961,3.5208,13.2872,0.1786,10.7684,23.7579,4.8742,18.1255,0.2079,-13.9749,1,0.6919,-0.0716,-0.0495,0.6919,1.8497,1,0.7223,0.5406,0.3905,0.7223,3.4216,1,0.5218,0.2923,0.1525,0.5218,-0.5404,1,0.6072,-1.8503,-1.1236,0.6072,6.1013,1,0.7069,0.1639,0.1159,0.7069,1.6613,1,0.7331,0.6019,0.4413,0.7331,0.1111,16.4865,-0.1973,1,0.9974,-0.1973,-0.2399,0.9974,0.6579,0.7217,0.8495,3.2898,-0.3157,-0.8171,1.4514,1.2047,5.3117,-4.4364,2.3746,3.747,1.9357,6.3542,-0.3333,-0.8052,0.277,-0.3441,0.7051,0.4389,0.6224,0.4972,0.1926,0.3874,0.1821,0.4969,2.7288,2.5591,0.5247,0.205,0.6193,0.5177,0.8359,0.0273,4.6271,-0.4738,-0.2687,0.4563,?,?,?,?,?,DAVANTI_PANTALONI
7.9994,0.0139,0.1179,0.5725,0.9309,5.4191,0.003,0.0545,0.2464,0.9555,7.9994,0.0139,0.1179,0.5725,0.9309,12.5442,0.0212,0.1458,0.6841,0.9468,1.4761,1,0.6377,0.6774,0.432,0.6377,2.1614,1,0.8087,0.4627,0.3742,0.8087,4.6719,1,0.6541,0.214,0.14,0.6541,1.457,1,0.633,0.6863,0.4344,0.633,1.4956,1,0.6438,0.6686,0.4305,0.6438,2.3237,1,0.8368,0.4304,0.3601,0.8368,0.128,21.4179,-0.2741,1.0004,0.9893,-0.2741,-0.1209,0.9893,0.0367,0.0005,0.0226,0.0887,-0.1075,0.0562,0.001,0.0315,0.1645,-0.1868,0.0134,0.0006,0.0237,0.125,-0.448,0.6531,2.7308,4.1814,0.7168,0.9526,1.3289,0.5138,0.9074,1.7659,0.3324,0.2226,0.6697,0.5776,0.9275,1.6059,0.539,0.7094,1.3162,0.0007,0.1157,0.7478,0.3499,0.4886,?,?,?,?,?,DAVANTI_PANTALONI
7.9091,14.9672,3.8687,13.1956,0.1731,-0.8203,1.0622,1.0306,4.8226,-1.5521,7.9091,14.9672,3.8687,13.1956,0.1731,11.2821,29.4923,5.4307,18.625,0.1754,-9.6419,1,0.701,-0.1037,-0.0727,0.701,3.7538,1,0.7124,0.2664,0.1898,0.7124,14.0913,1,0.5075,0.071,0.036,0.5075,-0.9418,1,0.697,-1.0618,-0.7401,0.697,8.4449,1,0.7065,0.1184,0.0837,0.7065,2.7362,1,0.7085,0.3655,0.2589,0.7085,0.1219,16.8961,0.295,1,0.9998,0.295,0.2796,0.9998,0.7807,0.6841,0.8271,3.7021,-0.2631,-0.9222,0.7421,0.8615,3.0099,-5.4227,1.8353,2.9835,1.7273,5.2882,-0.1888,-0.8466,0.4254,-0.5025,0.9601,0.4789,0.4988,0.9218,0.2293,0.2488,0.3035,0.9184,3.0263,6.2539,0.6588,0.1053,1.23,0.7001,0.5692,0.0239,4.1099,-0.5761,-0.2879,0.4774,?,?,?,?,?,DAVANTI_PANTALONI
7.8045,0.6572,0.8106,3.3385,0.6573,4.8492,10.6745,3.2672,13.0492,-0.7365,7.8045,0.6572,0.8106,3.3385,0.6573,12.5308,0.3039,0.5513,2.7537,0.8065,1.6094,1,0.6228,0.6213,0.387,0.6228,0.2481,1,1.4704,4.0303,5.9263,1.4704,0.0616,1,2.1621,16.2436,35.1205,2.1621,-1.1569,1,0.5578,-0.8644,-0.4821,0.5578,1.2964,1,0.6844,0.7714,0.5279,0.6844,0.2558,1,1.2124,3.9087,4.7389,1.2124,0.1296,21.2099,-0.7642,1,0.9075,-0.7642,-0.6334,0.9075,0.4135,0.4447,0.6669,2.6372,-0.1741,0.3492,0.1567,0.3959,1.553,-0.192,0.4805,0.7093,0.8422,3.5974,-0.0418,1.1843,0.8605,0.7266,1.6845,0.7918,0.4701,2.8375,0.627,0.221,1.5627,2.7075,1.7326,1.7241,0.6505,0.3773,1.6981,0.7331,0.4317,0.0078,1.3734,0.8216,0.9314,0.7284,?,?,?,?,?,DAVANTI_PANTALONI
7.5695,0.0073,0.0852,0.3428,0.9556,6.3645,0.003,0.0544,0.2487,0.9618,7.5695,0.0073,0.0852,0.3428,0.9556,12.4542,0.0107,0.1036,0.4545,0.9642,1.1893,1,0.6078,0.8408,0.511,0.6078,1.5649,1,0.8222,0.639,0.5254,0.8222,2.449,1,0.676,0.4083,0.276,0.676,1.1802,1,0.6039,0.8473,0.5117,0.6039,1.1878,1,0.6093,0.8419,0.5129,0.6093,1.378,1,0.7541,0.7257,0.5472,0.7541,0.1325,21.5035,-0.13,0.9944,0.958,-0.13,0.1434,0.958,0.0137,0.0004,0.0192,0.0854,-0.9074,0.0486,0.0005,0.0229,0.094,0.0713,0.0071,0.0002,0.0133,0.0566,-0.523,0.2817,1.9206,6.8179,0.8379,1.4437,1.723,0.7021,2.0842,2.9687,-5.6321,2.0911,-0.3713,0.4426,1.2053,2.7229,0.9091,1.5094,1.6604,0.0005,0.0804,0.656,-0.0213,0.3972,?,?,?,?,?,DAVANTI_PANTALONI
-1.4304,0.3513,0.5927,5.4868,-1.0525,-9.6547,0.0723,0.2689,10.5132,?,-1.4304,0.3513,0.5927,5.4868,-1.0525,9.8989,0.0926,0.3044,2.1444,0.8083,0.1482,1,-0.1445,6.7496,-0.9753,-0.1445,2.2045,1,1.9474,0.4536,0.8834,1.9474,4.8598,1,3.7925,0.2058,0.7804,3.7925,0.2676,1,-0.3112,3.7366,-1.163,-0.3112,0,1,0.239,0,0,0.239,0.5219,1,2.5587,1.9161,4.9027,2.5587,0.1038,12.6281,0.5091,1,-0.6407,0.5091,-0.8557,-0.6407,0.0144,0.0137,0.117,0.9581,-1.3387,0.0407,0.0202,0.1423,1.1247,-0.5097,-0.0192,0.001,0.0324,0.2232,-5.0355,0.3535,-0.7502,-2.122,0.8228,3.6162,4.3952,0.6769,13.0769,19.3174,1.4443,2.9446,2.0388,0.5499,11.0759,20.1423,0.8519,4.2919,5.0383,0.0005,0.2005,0.4048,-0.2347,-0.4468,?,?,?,?,?,DAVANTI_PANTALONI
-6.9683,30.8604,5.5552,16.2638,?,-0.2924,2.2056,1.4851,5.7581,-1.5294,-6.9683,30.8604,5.5552,16.2638,?,10.0339,60.4459,7.7747,22.0333,0.0425,23.8291,1,-0.6945,0.042,-0.0291,-0.6945,3.7406,1,0.7145,0.2673,0.191,0.7145,13.9921,1,0.5105,0.0715,0.0365,0.5105,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0,1,0,0,0.0989,0,2.8245,1,0.7381,0.354,0.2613,0.7381,0.1038,15.126,0.4806,1,-0.9997,0.4806,-0.4803,-0.9997,-0.9726,1.8015,1.3422,4.2906,-2.6434,2.2515,3.3952,1.8426,6.555,-0.1664,-2.0987,2.0298,1.4247,4.6008,?,-0.432,0.4634,-1.0728,0.7284,0.9421,1.2933,0.5306,0.8875,1.6727,3.3289,0.6766,0.2033,0.2095,0,0,0.6546,0.9326,1.4248,0.034,5.7866,-0.7759,0.5931,-0.8434,?,?,?,?,?,DAVANTI_PANTALONI
0.7663,0.0927,0.3045,1.915,0.1723,-9.7703,0.008,0.0895,10.1514,?,0.7663,0.0927,0.3045,1.915,0.1723,9.8393,0.015,0.1225,0.7571,0.9271,-0.0784,1,0.0779,-12.7504,-0.993,0.0779,3.4023,1,2.4846,0.2939,0.7303,2.4846,11.5758,1,6.1731,0.0864,0.5333,6.1731,-0.0393,1,0.0414,-25.4575,-1.0544,0.0414,0,1,0.2228,0,0,0.2228,0.1886,1,2.5294,5.301,13.4083,2.5294,0.1035,11.3029,-0.2653,1,0.7077,-0.2653,-0.8572,0.7077,-0.0353,0.0005,0.0216,0.1474,-1.7855,0.2743,0.0334,0.1828,0.752,0.0582,-0.0856,0.0022,0.0471,0.1969,?,-0.1287,0.4125,-3.2054,0.1182,0.4587,3.8816,0.014,0.2104,15.0668,-2.0335,0.4798,-0.2359,0.0663,0,0,0.196,0.7485,3.8184,0.003,0.3977,-0.1138,0.268,-0.9021,?,?,?,?,?,DAVANTI_PANTALONI
-4.9816,14.1155,3.7571,14.4715,-16.1486,-1.7882,1.8803,1.3712,5.9176,-2.1674,-4.9816,14.1155,3.7571,14.4715,-16.1486,7.6887,23.8266,4.8812,17.7593,0.0822,2.7859,1,-0.6479,0.359,-0.2326,-0.6479,2.7399,1,0.7697,0.365,0.2809,0.7697,7.5071,1,0.5924,0.1332,0.0789,0.5924,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.4517,1,0.0436,2.2139,0.0966,0.0436,2.4455,1,0.8149,0.4089,0.3332,0.8149,0.0757,12.0908,0.1245,1,-0.99,0.1245,-0.2038,-0.99,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-9.2351,2.5879,1.6087,11.5496,?,-2.3367,3.0873,1.7571,6.2441,-5.037,-9.2351,2.5879,1.6087,11.5496,?,13.3511,6.0448,2.4586,8.1185,0.5127,3.9521,1,-0.6917,0.253,-0.175,-0.6917,0.9156,1,0.6543,1.0922,0.7147,0.6543,0.8382,1,0.4281,1.193,0.5107,0.4281,2.2169,1,-1.3524,0.4511,-0.61,-1.3524,0,1,0,0,0.0621,0,1.8497,1,1.4226,0.5406,0.7691,1.4226,0.3015,20.9236,0.7841,1,-0.996,0.7841,-0.833,-0.996,1.5381,1.1509,1.0728,3.7153,-0.1705,2.1004,1.5193,1.2326,4.0256,0.0374,-2.0125,0.3381,0.5814,2.7269,?,0.7323,-0.7643,-1.0437,0.8704,1.8451,2.1199,0.7576,3.4044,4.4939,-3.4609,0.1985,-0.0573,0.759,0,0,0.9229,1.3625,1.4763,0.0748,5.768,-0.081,-0.6757,-0.2506,?,?,?,?,?,DAVANTI_PANTALONI
-4.1726,6.2713,2.5043,9.4117,?,-0.2495,4.5778,2.1396,7.7702,-1.0522,-4.1726,6.2713,2.5043,9.4117,?,6.4288,10.6744,3.2672,12.1296,0.1251,16.7216,1,-0.649,0.0598,-0.0388,-0.649,1.1704,1,0.7665,0.8544,0.6549,0.7665,1.3699,1,0.5875,0.73,0.4289,0.5875,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0,1,0,0,0.2731,0,1.2113,1,0.7759,0.8256,0.6406,0.7759,0.1181,10.2368,0.8322,1,-0.9823,0.8322,-0.8035,-0.9823,-0.9606,0.4122,0.642,1.8546,?,1.0991,0.6353,0.797,2.4259,-0.065,-2.1762,0.9114,0.9546,3.0451,?,-0.874,0.4414,-0.505,0.8055,0.6725,0.8349,0.6488,0.4522,0.697,12.518,0.609,0.0487,0,1,0,0.7645,0.609,0.7966,0.0524,4.2603,-0.5601,0.7739,-0.7607,?,?,?,?,?,DAVANTI_PANTALONI
-2.3025,10.5778,3.2523,11.7432,-6.8061,1.0025,8.0122,2.8306,9.2475,-1.0496,-2.3025,10.5778,3.2523,11.7432,-6.8061,5.2806,12.8904,3.5903,13.8592,0.0846,-2.2968,1,-0.436,-0.4354,0.1898,-0.436,1.149,1,0.9059,0.8703,0.7884,0.9059,1.3202,1,0.8206,0.7575,0.6216,0.8206,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3334,1,0.0994,2.9992,0.298,0.0994,1.2699,1,0.8473,0.7875,0.6672,0.8473,0.0681,8.2432,0.8803,1,-0.9585,0.8803,-0.8424,-0.9585,-0.4398,0.7195,0.8482,2.67,-4.296,1.4978,7.4972,2.7381,8.9883,-0.4102,-1.7998,3.6408,1.9081,6.2672,-41.9198,-0.2936,0.2444,-0.8322,0.3098,0.4445,1.435,0.096,0.1976,2.0592,0.8284,0.3538,0.4271,0.0791,3.4526,43.6497,0.297,0.426,1.4342,0.0476,5.1628,-0.8421,0.7986,-0.7392,?,?,?,?,?,DAVANTI_PANTALONI
-7.6115,7.4615,2.7316,16.3745,?,-3.0318,3.3476,1.8297,10.4236,-8.7531,-7.6115,7.4615,2.7316,16.3745,?,11.4619,11.9578,3.458,20.8486,0.1262,2.5105,1,-0.6641,0.3983,-0.2645,-0.6641,1.493,1,0.7899,0.6698,0.5291,0.7899,2.2289,1,0.624,0.4487,0.28,0.624,1.7504,1,-5.4376,0.5713,-3.1065,-5.4376,0,1,0,0,0.0448,0,1.5709,1,0.7854,0.6366,0.5,0.7854,0.1141,18.3344,-0.0125,1,-0.9731,-0.0125,-0.1788,-0.9731,-0.7553,0.5687,0.7541,3.497,-4.7372,0.4399,0.7642,0.8742,3.6893,-1.4494,0.5471,0.5996,0.7744,3.3272,-0.517,-1.7169,-1.3806,0.8041,0.8626,0.9738,1.1289,0.7441,0.9484,1.2744,1.3227,2.5463,1.9251,0.4047,0.2779,0.6868,0.9479,1.051,1.1088,0.0105,2.4338,0.1019,0.2279,0.3193,?,?,?,?,?,DAVANTI_PANTALONI
7.4155,14.3356,3.7862,15.9033,0.0059,1.3615,4.3533,2.0865,10.6379,-0.6338,7.4155,14.3356,3.7862,15.9033,0.0059,10.85,27.1359,5.2092,19.9198,0.1349,5.4467,1,0.6835,0.1836,0.1255,0.6835,1.8147,1,0.7268,0.5511,0.4005,0.7268,3.293,1,0.5283,0.3037,0.1604,0.5283,-0.0227,1,0.0302,-43.9756,-1.3281,0.0302,2.4569,1,0.6947,0.407,0.2828,0.6947,1.495,1,0.7984,0.6689,0.534,0.7984,0.1125,16.7373,0.5757,1,0.9936,0.5757,0.572,0.9936,0.9118,0.9911,0.9955,4.3451,-0.3316,-0.5085,0.6735,0.8207,3.7651,-2.9887,1.7788,1.8242,1.3506,5.002,-0.3111,-1.7931,0.5126,-0.2859,1.2131,0.7371,0.6076,1.4716,0.5433,0.3692,0.3836,0.9117,2.3769,3.4568,0.8553,0.2474,1.154,0.8687,0.7527,0.0219,3.8409,-0.2988,-0.0586,0.3447,?,?,?,?,?,DAVANTI_PANTALONI
6.566,0.0124,0.1112,0.5427,0.9208,7.2855,0.008,0.0895,0.3416,0.954,6.566,0.0124,0.1112,0.5427,0.9208,11.8032,0.0198,0.1409,0.6959,0.9428,0.9012,1,0.5563,1.1096,0.6172,0.5563,1.2435,1,0.7897,0.8042,0.635,0.7897,1.5462,1,0.6236,0.6467,0.4033,0.6236,0.8918,1,0.5508,1.1214,0.6176,0.5508,0.9239,1,0.5639,1.0824,0.6104,0.5639,1.5889,1,0.7799,0.6294,0.4908,0.7799,0.1256,20.4175,0.1089,1.001,0.9246,0.1089,0.488,0.9246,0.0285,0.0026,0.0508,0.1816,-0.6676,0.0594,0.003,0.0547,0.219,-0.3078,0.023,0.0004,0.019,0.0694,-0.1444,0.4802,1.2397,2.5816,0.9293,2.6761,2.8799,0.8635,7.1618,8.2937,1.4107,8.2997,5.8833,0.6503,1.7948,2.7598,0.8293,2.6154,3.1538,0.0007,0.1374,0.7388,0.168,0.4942,?,?,?,?,?,DAVANTI_PANTALONI
