@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-1.4003,5.6029,2.367,7.6152,-8.3278,-0.9099,2.562,1.6006,6.4277,-3.9266,-0.867,1.4977,1.2238,5.4863,-2.7107,2.5924,6.4823,2.546,7.947,0.0351,1.5389,1.6152,-0.5402,1.0496,-0.351,-0.3344,1.4788,1.9342,0.9297,1.3079,0.6287,0.4807,2.187,3.7411,0.8643,1.7106,0.3952,0.231,1.3271,1.6964,-23.5219,1.2783,-17.7242,-13.8658,0.6257,0.5522,0.0991,0.8824,0.1584,0.1795,1.1847,1.388,0.9583,1.1716,0.8088,0.6904,0.0428,4.0609,0.7696,0.6309,-0.9436,0.8052,-0.8826,-0.7733,5.9652,176.6982,13.2928,48.5625,-0.3777,0.7647,4.8475,2.2017,10.375,-0.2481,-47.4853,90.3194,9.5037,53.0625,?,7.8004,-0.1256,-0.0161,6.0375,1.3987,0.2317,36.4514,1.9564,0.0537,6.4545,0.2509,0.0389,4.2406,0,0,4.6807,0.9152,0.1955,0.2751,61.3481,0.3216,0.6984,0.4169,?,?,?,?,?,DAVANTI_PANTALONI
-0.098,3.3679,1.8352,14.7071,-2.3121,-0.8188,2.7793,1.6671,8.7833,-1.0645,-0.9192,16.5499,4.0682,19.9843,-0.9027,3.8947,9.0531,3.0088,14.1136,0.0244,0.1197,0.1066,-0.0252,0.8908,-0.2102,-0.236,1.1008,0.4511,0.6099,0.4098,0.5541,1.3521,1.2118,0.2035,0.372,0.1679,0.307,1.8281,2.267,1.0828,-29.0409,0.4777,-12.8105,-26.8197,1.0437,0.4228,0.3069,0.4051,0.2941,0.726,1.6744,0.7359,1.0421,0.4395,0.6223,1.416,0.0062,5.4851,0.4055,-0.0556,-0.4179,0.3523,-0.2294,0.1926,23.7909,38.2068,6.1812,26.2,0.3929,-8.0921,148.1339,12.171,44.5605,-0.8712,-30.8451,115.9003,10.7657,55.0092,-2.7779,-2.94,-0.7713,0.2623,0.5079,0.5742,1.1305,0.2579,0.3297,1.2781,-0.8172,-0.4191,0.5129,1.8121,2.9637,1.6355,0.588,0.4763,0.8101,0.1989,68.0341,0.4704,0.835,0.3731,?,?,?,?,?,DAVANTI_PANTALONI
0.2536,1.8428,1.3575,10.4375,-1.7268,-0.607,1.236,1.1117,7.1984,-1.3911,0.421,2.1087,1.4521,9.2341,-0.2473,1.6938,2.9283,1.7112,7.8069,0.0136,-0.4179,0.6025,0.1497,-1.4419,-0.3583,0.2485,1.2211,0.9348,0.7933,0.7656,0.6497,0.8486,1.491,0.8739,0.6293,0.5861,0.4221,0.7201,1.5783,3.61,-61.2603,2.2872,-38.8133,-16.9698,1.2714,0.517,0.4836,0.4067,0.3804,0.9354,1.45,1.1303,1.337,0.7795,0.9221,1.1828,0.0039,2.5058,-0.6808,-0.312,-0.295,0.0071,-0.2353,0.6795,-16.6436,69.7818,8.3536,32.1466,?,-15.2262,149.6823,12.2345,38.6878,?,-35.4768,75.2023,8.6719,44.298,?,1.0931,0.4691,0.4292,0.6828,0.9633,1.4108,0.4662,0.9279,1.9904,0.8309,0.7257,0.8734,1,1,1,0.8309,0.7257,0.8734,0.2102,67.3466,0.5993,-0.7723,-0.9306,?,?,?,?,?,DAVANTI_PANTALONI
0.1962,2.6095,1.6154,7.6618,-0.5946,0.3154,4.5214,2.1264,13.5088,-1.5283,0.0489,4.0588,2.0146,10.9162,-0.643,2.9656,2.5356,1.5924,8.0853,0.0544,0.6222,4.009,0.0662,6.4436,0.1064,0.0165,0.7597,0.8018,1.0145,1.0555,1.3354,1.2652,0.5771,0.6429,1.0291,1.114,1.7832,1.6007,0.3499,0.6688,-6.1408,1.9115,-17.5509,-9.1818,0.8993,0.7231,0.5619,0.8042,0.6249,0.7771,0.5672,0.7019,0.9476,1.2375,1.6708,1.3501,0.0019,4.3565,0.3068,0.2226,0.2212,0.1288,-0.205,0.374,-14.5409,6.3933,2.5285,19.2466,?,33.9633,4.8087,2.1929,8.2881,0.7782,19.4324,23.0642,4.8025,18.1338,0.38,-0.4281,-0.7483,1.7478,1.1531,0.5265,0.4566,1.3295,0.2772,0.2085,-0.6619,-1.7314,2.6159,0,0,1.2775,2.3222,1.0614,0.4571,0.2077,67.9365,-0.5527,0.8088,-0.8388,?,?,?,?,?,DAVANTI_PANTALONI
-1.6622,16.8641,4.1066,18.4316,-1.9029,-1.2907,14.7566,3.8414,16.9024,-2.2645,-0.0527,10.9026,3.3019,25.8488,-0.6977,5.3614,18.2106,4.2674,16.8373,0.0222,1.2878,31.5299,-0.31,24.4829,-0.2407,-0.0098,1.069,1.2437,0.9623,1.1634,0.9002,0.7738,1.1428,1.5468,0.9261,1.3535,0.8103,0.5987,1.0305,1.1373,-31.5512,1.1037,-30.6173,-27.7411,1.2263,0.417,0.3687,0.3401,0.3007,0.8842,1.0905,0.7131,1.0947,0.6539,1.0039,1.5352,0.0053,8.1298,0.1604,-0.5109,-0.6218,-0.0886,-0.5783,0.2612,33.2841,178.5749,13.3632,37.1323,0.1948,-14.5466,343.4004,18.5311,57.1854,-2.8351,7.5177,192.9219,13.8896,44.7189,-0.5689,-2.2881,4.4274,-1.935,0.7211,0.9621,1.3342,0.52,0.9256,1.78,-0.2125,-0.554,2.607,3.0927,1.6179,0.5231,0.6493,0.8303,1.2788,0.0944,65.5332,0.8891,0.7874,0.714,?,?,?,?,?,DAVANTI_PANTALONI
-0.7188,22.1313,4.7044,35.5324,-0.6073,-0.5156,11.0662,3.3266,21.927,-0.7013,-0.5361,18.1178,4.2565,34.7819,-0.9534,6.1532,14.5236,3.811,27.1115,0.0224,1.394,1.3408,-0.1168,0.9618,-0.0838,-0.0871,1.4142,1.1052,1.2344,0.7815,0.8729,1.1169,1.9999,1.2215,1.5238,0.6108,0.7619,1.2475,1.4853,0.7909,-21.5873,0.5324,-14.5337,-27.2959,1.7153,1.2415,0.7971,0.7238,0.4647,0.642,1.6205,1.0216,1.3106,0.6304,0.8088,1.2829,0.0026,9.0694,0.1342,0.0413,-0.0755,-0.0217,0.0268,0.0968,35.1736,127.1733,11.2771,33.8974,0.2802,-6.9396,285.6384,16.9008,59.8953,-1.7257,4.2772,469.946,21.6782,64.4119,-1.0424,-5.0685,8.2234,-1.6224,0.6673,0.5202,0.7796,0.4452,0.2706,0.6078,-0.3479,-0.4013,1.1535,2.143,1.4932,0.6968,0.5659,0.5263,0.9299,0.0909,70.3574,0.6826,0.7475,0.8319,?,?,?,?,?,DAVANTI_PANTALONI
0.546,4.2563,2.0631,14.0644,-0.3225,-0.4174,4.1132,2.0281,10.6349,-1.1793,-0.1261,4.6197,2.1493,22.4871,-0.3059,3.1324,3.6653,1.9145,17.7587,0.0116,-1.3079,-4.3296,0.1743,3.3104,-0.1333,-0.0403,1.0172,0.9599,1.0776,0.9436,1.0593,1.1227,1.0348,0.9213,1.1613,0.8904,1.1222,1.2604,0.5959,0.6511,-16.4492,1.0927,-27.6042,-25.2631,2.1793,0.6176,0.5919,0.2834,0.2716,0.9584,1.3225,0.6254,0.792,0.4729,0.5989,1.2663,0.0019,4.5925,0.4866,0.0705,0.3255,-0.0314,-0.0619,0.3431,-1.7137,592.2028,24.3352,64.8575,-2.5212,-30.5254,60.6117,7.7854,42.54,?,-14.0121,249.2532,15.7878,49.4385,-0.9855,0.0561,0.1223,2.1785,3.1258,1.5414,0.4931,9.7704,2.3759,0.2432,1.0916,1.8924,1.7336,0,0.7397,0,1.5246,1.3119,0.8605,0.0926,72.6326,-0.7211,-0.8151,0.5991,?,?,?,?,?,DAVANTI_PANTALONI
0.3986,16.5972,4.074,32.1505,-0.7984,-0.9181,8.9624,2.9937,23.5831,-0.377,0.0588,9.337,3.0557,21.1038,-0.2937,4.6444,14.3314,3.7857,23.4023,0.0104,-0.4342,6.7774,0.0858,-15.6094,-0.1977,0.0127,1.3608,1.3333,1.0761,0.9797,0.7908,0.8072,1.8519,1.7776,1.1581,0.9599,0.6254,0.6515,2.2105,2.9793,-57.9234,1.3478,-26.2033,-19.4418,1.0438,1.0959,0.7559,1.0498,0.7242,0.6898,1.3633,1.5234,1.3738,1.1175,1.0077,0.9018,0.0027,6.9398,0.0155,0.1027,0.2643,0.3506,0.5784,0.613,-33.7714,79.5995,8.9219,49.4995,?,3.6051,290.3,17.0382,50.9384,-0.9883,-15.6181,565.4418,23.779,78.3585,-1.173,-9.3677,2.1623,-0.2308,0.5236,0.3752,0.7165,0.2742,0.1408,0.5134,1.955,1.1702,0.5986,0,0,0.7105,0.9718,0.6317,0.6501,0.1013,75.2404,0.3467,-0.5246,-0.82,?,?,?,?,?,DAVANTI_PANTALONI
0.256,0.5339,0.7307,3.4889,-0.6536,-0.2558,0.244,0.4939,2.0393,-1.4838,-0.1263,0.3372,0.5807,2.2816,-1.2495,1.0662,0.1253,0.354,1.973,0.1177,-1.0008,-2.0264,0.2401,2.0248,-0.24,-0.1185,1.4794,1.2583,2.0643,0.8506,1.3954,1.6405,2.1886,1.5833,4.2614,0.7234,1.9471,2.6914,1.132,1.0882,-5.2413,0.9613,-4.63,-4.8166,2.5697,2.0802,0.9436,0.8095,0.3672,0.4536,1.7108,1.5292,1.7684,0.8938,1.0336,1.1564,0.0011,1.6292,0.0752,0.057,0.372,0.405,-0.1138,-0.1513,-44.1087,2.587,1.6084,46.7987,?,-10.1477,2.8927,1.7008,13.0188,?,-1.2032,4.0506,2.0126,7.5592,-1.4708,4.3467,36.6599,8.434,0.9457,0.7992,0.8451,0.8943,0.6387,0.7141,3.5947,10.4001,2.8932,1,0,0,3.5947,6.191,1.7222,0.1244,56.2446,0.1408,-0.7946,-0.365,?,?,?,?,?,DAVANTI_PANTALONI
0.0976,0.612,0.7823,3.9803,-0.6959,-0.2227,0.2496,0.4996,2.3155,-1.148,-0.2863,0.5078,0.7126,2.7025,-1.6829,1.1288,0.2363,0.4861,2.3664,0.073,-0.4384,-0.341,0.0865,0.7778,-0.1973,-0.2536,1.5657,1.0978,1.6094,0.7012,1.0279,1.466,2.4515,1.2052,2.5901,0.4916,1.0566,2.1491,1.3198,0.9635,-8.7607,0.73,-6.6381,-9.093,2.1773,2.33,0.9194,1.0702,0.4223,0.3946,1.719,1.4728,1.682,0.8568,0.9785,1.1421,0.001,1.7062,0.1915,-0.1889,0.3953,0.3623,-0.1482,-0.6327,-43.2161,1.0301,1.0149,44.8792,?,-6.4648,1.9785,1.4066,10.199,?,10.4699,25.2213,5.0221,14.8788,0.1015,6.6848,-4.1277,-0.6175,0.7216,0.2021,0.2801,0.5206,0.0408,0.0784,4.4004,-26.7139,-6.0708,1,0,0,4.4004,3.0163,0.6855,0.1218,60.1508,-0.401,0.6721,-0.4976,?,?,?,?,?,DAVANTI_PANTALONI
-0.0811,3.7159,1.9277,11.5591,-0.7604,-0.4602,1.1397,1.0676,6.8071,-1.8666,0.4194,4.6412,2.1543,12.5942,-0.6247,2.4639,3.8205,1.9546,7.8823,0.0302,0.1761,-0.1933,-0.0329,-1.0973,-0.1868,0.1702,1.8057,0.8948,0.9862,0.4955,0.5462,1.1022,3.2605,0.8006,0.9726,0.2456,0.2983,1.2148,1.1264,1.0311,-20.3412,0.9153,-18.058,-19.7283,2.7651,0.8471,0.8079,0.3063,0.2922,0.9537,1.6981,0.9178,1.4665,0.5405,0.8636,1.5978,0.0031,3.5709,-0.2016,-0.5907,-0.0913,-0.0604,-0.3736,0.253,-18.2591,344.5516,18.5621,45.4,-4.128,-35.3145,32.0919,5.665,46.3908,?,3.8477,266.7216,16.3316,44.0682,-1.2454,0.517,-4.7455,-9.1781,3.2766,1.1366,0.3469,10.7364,1.2918,0.1203,0.7878,1.4952,1.898,0,0.4511,0,0.9786,1.0302,1.0527,0.1997,73.773,-0.7325,-0.9743,0.6265,?,?,?,?,?,DIETRO_PANTALONI
-0.039,5.6918,2.3858,13.7749,-0.6111,-0.8946,4.2861,2.0703,9.8024,-1.2122,0.5092,7.6594,2.7676,14.365,-0.8033,3.8599,3.7999,1.9493,9.0228,0.053,0.0436,-0.0766,-0.0101,-1.7566,-0.2318,0.1319,1.1524,0.862,1.2239,0.7481,1.0621,1.4197,1.328,0.7431,1.4979,0.5596,1.128,2.0157,0.9727,0.8165,-10.3502,0.8394,-10.6405,-12.6767,1.9296,1.0734,0.8974,0.5563,0.4651,0.8361,1.4053,0.9589,1.5267,0.6824,1.0864,1.5921,0.0028,5.8653,0.2452,0.4819,0.3252,-0.0261,-0.2168,0.3314,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DIETRO_PANTALONI
0.2857,9.9967,3.1618,18.4203,-0.4753,-0.7438,4.1673,2.0414,11.8339,-2.2816,0.7612,5.4095,2.3258,15.7147,-0.243,3.0525,11.4702,3.3868,16.2253,0.0029,-0.3842,0.3754,0.0936,-0.9771,-0.2437,0.2494,1.5488,1.3594,0.9336,0.8777,0.6028,0.6867,2.3989,1.848,0.8715,0.7704,0.3633,0.4716,0.7213,1.9315,-123.8701,2.678,-171.7412,-64.1315,3.4624,0.9876,0.7673,0.2852,0.2216,0.7769,1.5566,1.1722,1.1353,0.753,0.7294,0.9685,0.003,4.4385,0.3784,0.5157,0.4478,0.0654,-0.2672,0.7474,-24.6404,35.4437,5.9535,38.6993,?,-25.3853,102.213,10.11,35.5789,?,-22.1601,6.8009,2.6079,28.2593,?,0.9707,1.1119,1.1455,0.5889,2.2829,3.8768,0.3468,5.2116,15.0293,1.0877,1.3694,1.259,1,1,1,1.0877,1.3694,1.259,0.1119,72.1857,-0.9011,0.1057,-0.469,?,?,?,?,?,DIETRO_PANTALONI
0.6603,4.9644,2.2281,16.2998,-0.4285,-0.6553,3.4487,1.8571,9.6086,-1.5766,0.0497,5.1987,2.2801,14.4645,-1.007,3.123,4.7264,2.174,12.599,0.004,-1.0076,13.2967,0.2114,-13.196,-0.2098,0.0159,1.1998,0.9772,1.0249,0.8145,0.8542,1.0488,1.4395,0.9549,1.0503,0.6634,0.7297,1.0999,0.8316,0.6737,-97.0766,0.8101,-116.7286,-144.0899,3.0597,1.5832,0.902,0.5174,0.2948,0.5697,1.6964,1.1269,1.2937,0.6643,0.7626,1.1481,0.0025,4.6519,0.4194,0.5729,0.423,0.08,-0.1323,0.2084,6.9745,61.2949,7.8291,32.2784,-0.9852,3.9313,77.2005,8.7864,41.4581,-2.6563,-35.7767,18.2941,4.2772,38.4598,?,1.7741,-0.1949,-0.1099,0.891,1.8304,2.0543,0.794,3.3505,4.22,0.5318,0.4165,0.7831,1.434,0,0,0.7786,0.8393,1.078,0.0986,52.7968,0.7404,-0.6931,-0.9063,?,?,?,?,?,DIETRO_PANTALONI
-0.3523,1.0993,1.0485,6.055,-1.1679,0.5106,1.2577,1.1215,4.5138,-0.4061,0.9617,1.6308,1.277,7.0792,-0.4673,1.9555,1.4732,1.2137,5.4548,0.0406,-0.69,-0.3664,-0.1802,0.5309,0.2611,0.4918,0.9349,0.821,0.8638,0.8782,0.924,1.0521,0.874,0.6741,0.7462,0.7712,0.8537,1.107,2.502,1.4468,-14.1228,0.5782,-5.6445,-9.7614,0.8701,0.5789,0.4912,0.6654,0.5646,0.8485,1.3414,0.8553,1.11,0.6376,0.8275,1.2978,0.003,2.9813,-0.2698,-0.2873,-0.2996,0.4567,0.7208,0.7921,-30.1017,73.3735,8.5658,49.3195,?,-29.9107,179.1702,13.3854,40.86,?,14.6613,58.0851,7.6214,22.8607,0.1438,1.0064,-2.0531,-2.0401,0.6399,1.1239,1.7563,0.4095,1.2632,3.0846,1.207,-12.8466,-10.6431,1,0,0,1.207,2.1574,1.7873,0.116,74.6736,-0.9967,-0.362,0.4275,?,?,?,?,?,DIETRO_PANTALONI
0.0951,0.5302,0.7281,3.7016,-0.6068,-0.1491,0.2809,0.53,2.4386,-0.7336,0.3809,0.8411,0.9171,3.4207,-0.2283,1.1976,0.3942,0.6278,2.805,0.0927,-0.6378,0.2497,0.0794,-0.3914,-0.1245,0.318,1.3739,0.7939,1.1597,0.5779,0.8441,1.4608,1.8877,0.6303,1.345,0.3339,0.7125,2.1338,1.3546,2.1983,-4.8775,1.6229,-3.6008,-2.2187,1.6378,0.8273,0.7452,0.5051,0.455,0.9008,1.5179,1.0821,1.3197,0.7129,0.8694,1.2195,0.0011,1.7529,-0.3695,-0.4557,-0.0515,0.4952,0.3678,0.7684,-25.8394,7.2768,2.6975,35.9985,?,-35.2322,22.2858,4.7208,38.9389,?,18.803,27.8847,5.2806,20.2194,0.3136,0.7334,-1.3742,-1.8738,0.5714,0.5108,0.894,0.3265,0.261,0.7992,0.9245,-3.8963,-4.2145,1,0,0,0.9245,1.7804,1.9258,0.1229,79.8746,-0.9897,-0.8182,0.8573,?,?,?,?,?,DIETRO_PANTALONI
-0.4042,0.9505,0.9749,6.1274,-0.7114,0.3843,0.5004,0.7074,3.1489,-0.4436,0.8043,1.1025,1.05,4.6311,-0.3824,1.573,1.0369,1.0183,3.7246,0.0537,-1.0517,-0.5026,-0.257,0.4779,0.2443,0.5113,1.3782,0.9285,0.9574,0.6737,0.6947,1.0311,1.8995,0.8621,0.9166,0.4539,0.4826,1.0632,2.6322,1.9882,-12.0536,0.7553,-4.5794,-6.0627,1.6415,1.0688,0.9097,0.6511,0.5542,0.8511,1.9459,1.3231,1.6451,0.6799,0.8454,1.2434,0.0026,2.3909,-0.2455,-0.3884,-0.2254,0.4381,0.7116,0.7853,-24.6011,11.9535,3.4574,35.8795,?,-34.4473,33.5578,5.7929,39.5996,?,13.0446,52.465,7.2433,20.0409,0.1629,0.7142,-1.8859,-2.6407,0.5968,0.4773,0.7998,0.3562,0.2278,0.6396,0.9061,-9.2031,-10.1573,1,0,0,0.9061,1.7903,1.9759,0.1191,72.093,-0.9639,-0.7615,0.8895,?,?,?,?,?,DIETRO_PANTALONI
