@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-1.9777,21.2451,4.6092,26.7702,-1.3254,-1.0573,14.6381,3.826,27.4893,-0.862,-0.3143,21.2689,4.6118,30.2838,-0.6269,6.5028,19.9932,4.4714,20.8613,0.0241,1.8706,6.2925,-0.3041,3.3638,-0.1626,-0.0483,1.2047,0.9994,1.0308,0.8296,0.8557,1.0314,1.4514,0.9989,1.0626,0.6882,0.7322,1.0638,1.199,1.3075,-29.6725,1.0905,-24.7482,-22.6942,0.7798,0.6185,0.5386,0.7931,0.6907,0.8708,0.9738,0.884,1.2832,0.9077,1.3177,1.4517,0.0151,9.8642,-0.0569,-0.2749,-0.4626,0.2855,-0.1098,0.2554,-0.6611,0.017,0.1303,0.8241,?,0.1658,0.0349,0.1868,0.668,-0.1002,-0.5977,0.0196,0.1399,0.7661,?,-3.9865,1.1062,-0.2775,0.6974,0.9308,1.3346,0.4864,0.8664,1.7813,13.5492,1.0757,0.0794,0,1,0,1.2336,1.0757,0.872,0.006,1.4407,0.8244,0.5592,0.7303,1100,0,0,0,1,DAVANTI_PANTALONI
-2.1196,27.2604,5.2211,24.734,-1.4017,-1.1882,14.2482,3.7747,19.0408,-2.6936,0.2472,13.7163,3.7036,21.0673,-1.2987,6.88,13.8559,3.7224,16.3435,0.0424,1.7839,-8.5758,-0.3081,-4.8074,-0.1727,0.0359,1.3832,1.4098,1.4026,1.0192,1.0141,0.9949,1.9132,1.9874,1.9674,1.0388,1.0283,0.9899,1.0396,1.2128,-19.9547,1.1666,-19.1946,-16.4531,1.9977,1.1237,0.6034,0.5625,0.3021,0.537,1.299,1.174,1.5134,0.9038,1.165,1.289,0.0166,10.3047,0.1731,-0.2533,-0.3098,0.0478,-0.499,0.0863,0.0642,0.0691,0.2628,0.7589,-1.0773,-0.3172,0.2909,0.5393,1.4344,-1.0678,0.175,0.2709,0.5205,1.6653,-1.0278,-0.2023,0.3669,-1.8132,0.4873,0.505,1.0361,0.2375,0.255,1.0736,0.5314,0.4663,0.8776,0.5267,0.4449,0.8447,0.5291,0.4557,0.8613,0.0025,1.3973,0.397,-0.6664,-0.9213,1100,0,0,0,1,DAVANTI_PANTALONI
-0.0541,0.3485,0.5904,2.8065,-1.5252,-0.044,0.3482,0.5901,2.7696,-1.0355,0.0667,0.1901,0.436,2.1925,-1.5184,0.8353,0.1984,0.4454,2.1659,0.0519,1.2281,-0.8105,-0.0647,-0.6599,-0.0527,0.0799,1.0005,1.3539,1.3254,1.3532,1.3247,0.9789,1.0011,1.8331,1.7566,1.8312,1.7548,0.9583,1.2031,1.2823,-14.3104,1.0659,-11.895,-11.16,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.0133,1.28,1.2958,1.2632,1.2787,1.0123,0.0006,1.2725,-0.6977,-0.0261,-0.2486,0.3337,0.1399,-0.0786,0.5591,0.0011,0.0334,0.1006,0.8353,-0.301,0.0054,0.0733,0.3997,?,-0.7339,0.0005,0.022,0.7573,?,-1.8573,-0.7618,0.4102,0.456,1.5192,3.3315,0.2079,2.3078,11.0989,-1.2758,-0.6733,0.5278,0,0,1,0.2516,0.1328,0.5278,0.0064,1.594,0.9945,0.9338,0.9561,1100,0,0,0,1,DAVANTI_PANTALONI
0.2273,1.2268,1.1076,4.1699,-0.5917,0.5395,3.3979,1.8433,7.5972,-0.5371,-0.0138,1.1824,1.0874,5.4326,-0.9462,2.2098,1.2668,1.1255,5.2028,0.0206,0.4213,-16.4456,0.1029,-39.0313,0.2441,-0.0063,0.6009,1.0186,0.9841,1.6952,1.6378,0.9661,0.361,1.0376,0.9684,2.8738,2.6824,0.9334,0.5839,0.5869,-14.1335,1.005,-24.204,-24.0828,0.53,0.9385,0.4931,1.7707,0.9304,0.5254,0.5489,0.7676,0.8015,1.3984,1.4602,1.0442,0.0039,3.2364,-0.3212,0.1487,0.3801,-0.1537,0.509,0.0308,-0.3931,0.0043,0.0657,0.4473,?,-0.4524,0.0035,0.0596,0.6056,?,0.005,0.0009,0.0301,0.1551,-1.5728,0.869,-78.7763,-90.6518,1.1023,2.1846,1.9819,1.215,4.7725,3.9281,0.7386,4.7161,6.3851,1,0,0,0.7386,2.883,3.9033,0.004,0.8677,-0.9745,-0.2564,0.0948,1100,0,0,0,1,DAVANTI_PANTALONI
1.3303,2.902,1.7035,6.7878,-0.2105,-0.817,0.9498,0.9746,4.5933,-3.7756,-0.6609,2.6085,1.6151,7.1714,-1.7063,2.5549,2.8067,1.6753,6.1322,0.0334,-1.6283,-2.0127,0.5207,1.2361,-0.3198,-0.2587,1.7479,1.0548,1.0168,0.6034,0.5817,0.964,3.0553,1.1125,1.0339,0.3641,0.3384,0.9294,0.3251,0.2611,-5.5633,0.8031,-17.1151,-21.3101,5.83,2.1161,0.8838,0.363,0.1516,0.4177,1.4778,0.9465,1.1069,0.6405,0.749,1.1695,0.0112,3.8995,-0.5622,-0.1098,0.9081,-0.0336,-0.6199,-0.2473,0.1571,0.062,0.2489,1.1403,-1.0977,0.0973,0.009,0.0951,0.3183,-0.5858,0.8123,0.1898,0.4357,1.7918,-0.8703,1.6139,0.1934,0.1198,2.6186,0.5713,0.2182,6.857,0.3263,0.0476,5.0756,0.7156,0.141,2.7085,0.5674,0.2095,3.5829,0.6364,0.1776,0.0055,1.2763,-0.376,0.7224,0.3329,1100,0,0,0,1,DAVANTI_PANTALONI
1.774,23.9473,4.8936,23.1221,-0.5643,-1.5605,13.4683,3.6699,14.07,-3.6039,-0.6497,4.5468,2.1323,9.4529,-1.0466,5.6257,16.3182,4.0396,15.3978,0.0276,-1.1368,-2.7306,0.3153,2.4021,-0.2774,-0.1155,1.3334,2.295,1.2114,1.7211,0.9085,0.5279,1.7781,5.2669,1.4675,2.9622,0.8254,0.2786,0.7573,1.7255,-19.0903,2.2783,-25.2069,-11.0638,4.8364,3.2002,0.9334,0.6617,0.193,0.2917,1.6434,2.446,1.5016,1.4884,0.9138,0.6139,0.0166,8.1775,-0.3736,0.0483,0.6629,0.0422,-0.6169,-0.0654,0.0295,0.0303,0.1741,0.597,-3.3983,-0.2697,0.0011,0.0331,0.39,?,-0.8497,0.0097,0.0983,0.9133,?,-0.1094,-0.0347,0.3174,5.2653,1.771,0.3363,27.7233,3.1363,0.1131,1.1826,0.5051,0.4271,0,0,1,1.5306,0.6537,0.4271,0.006,1.2635,0.763,-0.9106,-0.8792,1100,0,0,0,1,DAVANTI_PANTALONI
-1.2196,9.8701,3.1417,19.4052,-0.8329,-1.0684,8.0825,2.843,14.9453,-3.1588,0.452,12.5935,3.5487,22.4544,-0.6578,5.0801,7.5721,2.7517,14.9965,0.0453,1.1416,-2.6986,-0.2401,-2.3639,-0.2103,0.089,1.1051,0.8853,1.1417,0.8011,1.0332,1.2896,1.2212,0.7837,1.3035,0.6418,1.0674,1.6631,0.7768,0.9897,-12.3836,1.274,-15.9419,-12.5129,2.9461,0.7817,0.674,0.2653,0.2288,0.8622,1.2984,0.8642,1.294,0.6656,0.9966,1.4973,0.0115,7.6925,-0.0535,-0.0955,-0.0127,-0.0052,-0.5709,-0.0295,-0.6652,0.0143,0.1195,0.8124,?,-0.2269,0.0265,0.1627,0.5816,-8.6963,-0.2301,0.0046,0.0681,0.3578,?,2.932,2.8914,0.9862,0.7344,1.7552,2.3899,0.5394,3.0807,5.7115,1.5575,2.2704,1.4578,0,1,0,1.3968,2.2704,1.6254,0.0051,1.1285,-0.7752,-0.7376,0.574,?,?,?,?,?,DAVANTI_PANTALONI
1.2726,9.2087,3.0346,14.4984,-0.9918,-2.0904,21.884,4.678,16.5901,-2.3,0.6361,14.5,3.8079,15.7304,-0.6794,6.0666,15.1835,3.8966,15.0629,0.0477,-0.6088,2.0006,0.2098,-3.2862,-0.3446,0.1049,0.6487,0.7969,0.7788,1.2285,1.2005,0.9772,0.4208,0.6351,0.6065,1.5092,1.4413,0.955,0.6243,1.1344,-9.5771,1.8169,-15.3393,-8.4425,1.4479,0.7772,0.4602,0.5367,0.3179,0.5922,0.8739,0.9217,0.9625,1.0547,1.1014,1.0443,0.0173,9.3081,-0.5594,0.4061,0.6082,-0.3057,-0.7957,0.5084,-0.0825,0.0577,0.2403,0.6514,-3.5115,-0.1622,0.0579,0.2406,0.7898,-0.8382,-0.8182,0.0109,0.1044,0.8916,?,0.5085,0.1008,0.1983,0.9985,2.3016,2.3051,0.997,5.2975,5.3134,1.4077,0.5687,0.404,0.336,0,0,0.8247,0.7306,0.8859,0.0057,1.3057,-0.6409,-0.761,0.9704,1100,0,0,0,1,DIETRO_PANTALONI
1.5868,7.4494,2.7294,9.1097,-0.1523,-2.7861,16.7648,4.0945,14.7211,-15.5349,-0.9248,3.711,1.9264,9.6204,-1.4088,4.4938,18.8669,4.3436,15.801,0.0116,-0.5695,-1.7157,0.3531,3.0126,-0.62,-0.2058,0.6666,1.4168,0.6284,2.1255,0.9426,0.4435,0.4443,2.0074,0.3948,4.5176,0.8886,0.1967,0.0871,0.2141,-6.4685,2.4582,-74.2846,-30.2194,8.8794,1.9794,0.4945,0.2229,0.0557,0.2498,0.6188,0.9469,0.5765,1.5302,0.9317,0.6088,0.0222,6.9097,-0.9554,-0.3034,0.9636,0.3004,-0.9829,-0.3303,-0.0592,0.1059,0.3255,0.9233,-3.9882,-0.2107,0.0078,0.0881,0.3175,-9.5997,-0.765,0.0286,0.1692,0.9005,?,0.2808,0.0773,0.2754,3.6946,1.9234,0.5206,13.65,3.6994,0.271,2.5672,0.8198,0.3193,6.1793,0,0,2.908,1.0254,0.3526,0.0053,1.2281,-0.8204,-0.9353,0.839,1100,0,0,0,1,DIETRO_PANTALONI
1.2403,13.2819,3.6444,29.6336,-0.1852,-1.0307,6.6787,2.5843,10.8477,-1.4593,-0.6787,5.3763,2.3187,22.9016,-0.4864,3.8344,13.6955,3.7007,29.1706,0.0128,-1.2034,-1.8276,0.3235,1.5187,-0.2688,-0.177,1.4102,1.5718,0.9848,1.1146,0.6983,0.6265,1.9887,2.4704,0.9698,1.2422,0.4877,0.3926,0.7195,0.618,-12.212,0.8589,-16.972,-19.7596,5.6682,1.6227,0.8461,0.2863,0.1493,0.5214,2.7318,1.294,1.0159,0.4737,0.3719,0.7851,0.0125,5.7717,-0.282,0.2966,0.8316,0.1336,-0.433,0.1932,-0.082,0.0275,0.1657,0.6559,-1.7066,0.1313,0.0123,0.1107,0.4779,-0.7003,0.5385,0.5858,0.7654,1.9238,-0.9538,-0.6249,-0.1524,0.2438,1.4972,0.2165,0.1446,2.2416,0.0469,0.0209,2.1009,0.4403,0.2096,0.8621,0.2461,0.2855,1.3723,0.3409,0.2484,0.004,1.2041,0.8656,0.9441,0.8708,1100,0,0,0,1,DAVANTI_PANTALONI
0.1152,0.4282,0.6544,3.9564,-0.7786,-0.2464,0.1277,0.3573,1.6207,-1.608,-0.1875,0.2432,0.4931,1.87,-1.8776,0.8523,0.1818,0.4264,2.1753,0.0409,-0.4675,-0.6142,0.1351,1.3139,-0.2891,-0.22,1.8312,1.3269,1.5346,0.7246,0.838,1.1565,3.3533,1.7607,2.3551,0.5251,0.7023,1.3376,1.7332,1.4195,-18.6525,0.819,-10.7617,-13.1404,3.5794,3.4229,0.9807,0.9563,0.274,0.2865,2.4411,2.1157,1.8188,0.8667,0.7451,0.8597,0.0024,1.2694,-0.1698,0.1859,-0.074,-0.0592,-0.0936,-0.6019,-0.0553,0.0104,0.102,0.3663,-6.7443,-0.7567,0.0002,0.0146,0.776,?,-0.365,0.0014,0.0369,0.4826,?,0.0731,0.1514,2.0729,6.9943,2.7624,0.3949,48.9202,7.6308,0.156,0.4111,0.661,1.6078,0,0,1,0.4721,0.759,1.6078,0.006,1.1965,-0.2842,0.9206,-0.622,1100,0,0,0,1,DAVANTI_PANTALONI
1.3984,17.1285,4.1387,22.0206,-0.698,-0.0693,8.4712,2.9105,11.9658,-1.1443,-1.2659,12.33,3.5114,20.0825,-0.5605,5.9431,6.1719,2.4843,13.3812,0.1107,-20.1822,-1.1046,0.2353,0.0547,-0.0117,-0.213,1.422,1.1786,1.6659,0.8289,1.1716,1.4134,2.022,1.3892,2.7752,0.687,1.3725,1.9977,1.4176,1.255,-5.436,0.8853,-3.8347,-4.3315,2.324,1.0077,0.8619,0.4336,0.3709,0.8553,1.8403,1.0965,1.6456,0.5958,0.8942,1.5008,0.0137,8.9918,-0.1444,-0.1442,0.4673,-0.4451,-0.3254,0.0467,-0.1912,0.1917,0.4378,1.1972,-0.9561,-0.0142,0.0747,0.2733,0.8803,-0.7339,-0.3623,0.5026,0.7089,1.9461,-1.0005,13.5015,0.5276,0.0391,1.6017,0.6175,0.3855,2.5654,0.3813,0.1486,1.5705,0.6012,0.3828,1.2055,0.6291,0.5219,1.36,0.6152,0.4523,0.003,1.4769,0.9702,0.8926,0.8623,1100,0,0,0,1,DAVANTI_PANTALONI
0.3022,0.8112,0.9007,4.5969,-0.3289,-0.1332,0.2959,0.544,2.235,-0.8881,0.1928,0.0749,0.2736,1.7437,-1.3864,0.9461,0.4332,0.6581,3.5266,0.0272,-2.2683,1.5676,0.3194,-0.6911,-0.1408,0.2038,1.6557,3.2914,1.3685,1.9879,0.8265,0.4158,2.7415,10.8335,1.8728,3.9517,0.6831,0.1729,1.0823,1.1232,-11.5261,1.0378,-10.6495,-10.2619,2.9221,4.7339,0.9541,1.62,0.3265,0.2016,2.0568,2.6363,1.3035,1.2818,0.6338,0.4944,0.0029,1.3607,0.2978,-0.2068,0.7523,0.0691,0.4621,0.0362,-0.1907,0.0002,0.0123,0.2228,?,-0.6817,0.0001,0.0072,0.7006,?,-0.4903,0,0.0039,0.4993,?,0.2797,0.3889,1.3903,1.6922,3.1248,1.8466,2.8637,9.7647,3.4098,0.318,0.4463,1.4032,1,1,1,0.318,0.4463,1.4032,0.0064,1.3627,-0.943,-0.5332,0.2993,1100,0,0,0,1,DAVANTI_PANTALONI
1.3668,6.5333,2.556,16.4748,-0.2208,-0.4179,3.7032,1.9244,9.3715,-1.0235,-0.1433,2.1719,1.4738,9.1822,-0.9342,3.0753,5.0143,2.2393,13.4435,0.0069,-3.2704,-9.5396,0.4444,2.917,-0.1359,-0.0466,1.3282,1.7344,1.1415,1.3058,0.8594,0.6581,1.7642,3.008,1.3029,1.705,0.7385,0.4332,0.6287,0.6719,-32.1006,1.0689,-51.0624,-47.7732,2.9138,2.8426,0.9969,0.9756,0.3421,0.3507,1.758,1.7942,1.2255,1.0206,0.6971,0.683,0.0103,4.4212,0.2908,0.1075,0.7666,0.0017,0.0603,0.0499,-0.0146,0.0072,0.0851,0.2469,-1.8659,-0.1674,0.0052,0.0721,0.5485,?,-0.8195,0.0227,0.1507,0.9314,?,0.0872,0.0178,0.2043,1.1799,0.5646,0.4786,1.3921,0.3188,0.229,0.293,0.1726,0.5889,0,0,1,0.4501,0.2651,0.5889,0.006,1.0619,0.4798,-0.6764,-0.8734,1100,0,0,0,1,DAVANTI_PANTALONI
0.1173,0.7154,0.8458,4.4193,-0.5664,-0.0854,0.1561,0.3951,1.9648,-0.6897,0.0134,0.2813,0.5303,2.887,-0.8503,0.9451,0.2807,0.5298,2.9053,0.032,-1.3742,8.7749,0.1241,-6.3854,-0.0903,0.0141,2.141,1.5949,1.5964,0.7449,0.7457,1.001,4.5838,2.5437,2.5486,0.5549,0.556,1.002,1.9927,1.2045,-16.6356,0.6045,-8.3483,-13.8107,2.4262,1.8081,0.94,0.7452,0.3874,0.5199,2.2493,1.5308,1.5211,0.6806,0.6763,0.9937,0.001,1.3668,0.5207,-0.0652,0.2757,-0.146,0.2712,-0.1499,-0.1273,0.001,0.031,0.2022,?,-0.7111,0.0001,0.01,0.724,?,-0.5055,0.0002,0.0133,0.5342,?,0.179,0.2518,1.4068,3.0932,2.3259,0.7519,9.568,5.41,0.5654,0.2793,0.3785,1.3553,1,1,1,0.2793,0.3785,1.3553,0.0063,1.3438,-0.9102,0.4463,-0.6183,1100,0,0,0,1,DAVANTI_PANTALONI
-1.7523,13.4273,3.6643,14.3972,-3.7013,-0.5205,8.8878,2.9812,12.9942,-1.1687,-0.5899,9.2843,3.047,11.196,-1.4052,5.3477,6.6906,2.5866,10.7406,0.0742,3.3666,2.9704,-0.3277,0.8823,-0.0973,-0.1103,1.2291,1.2026,1.4166,0.9784,1.1526,1.178,1.5107,1.4462,2.0069,0.9573,1.3284,1.3877,1.6187,1.7329,-13.1684,1.0705,-8.1353,-7.5993,0.5111,0.6579,0.264,1.2872,0.5165,0.4012,1.108,1.2859,1.3404,1.1606,1.2098,1.0424,0.0135,7.6814,0.1911,-0.0172,-0.7554,0.5312,-0.254,-0.1772,0.2758,0.0189,0.1375,0.397,0.3009,-0.143,0.0216,0.1469,0.4413,-1.2732,-0.7949,0.0009,0.0307,0.8711,?,-1.9292,-0.347,0.1799,0.9363,4.4864,4.7916,0.8766,20.1278,22.9599,-0.6913,-0.1961,0.2837,2.9253,0,0,0.8997,0.4558,0.5066,0.006,1.2681,0.9011,0.1463,-0.2875,1100,0,0,0,1,DAVANTI_PANTALONI
0.9362,6.9386,2.6341,17.4313,-0.414,-0.0034,2.939,1.7144,7.5282,-0.9451,0.2248,9.8717,3.1419,13.7587,-0.7218,4.252,2.5965,1.6114,12.3651,0.0392,-279.1325,4.1644,0.2202,-0.0149,-0.0008,0.0529,1.5365,0.8384,1.6347,0.5456,1.0639,1.9498,2.3608,0.7029,2.6722,0.2977,1.1319,3.8019,1.3952,0.8848,-10.1231,0.6342,-7.2556,-11.441,3.1852,1.5427,0.9579,0.4844,0.3007,0.6209,2.3155,1.2669,1.4097,0.5472,0.6088,1.1127,0.0067,6.2715,0.1471,0.438,0.4975,0.1782,0.3766,0.349,-0.4452,0.0107,0.1033,0.5866,?,0.4486,0.0028,0.0525,0.1734,0.6841,0.4937,0.0093,0.0964,0.3121,0.5045,-0.9925,-0.9018,0.9087,1.9683,1.0714,0.5444,3.8741,1.148,0.2963,-1.562,-1.8458,1.1817,0,0,0.8714,3.3825,1.8792,0.5556,0.0056,1.3874,-0.881,0.8369,-0.9546,?,?,?,?,?,DAVANTI_PANTALONI
