@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.3309,15.2475,3.9048,30.1431,-0.9281,-6.518,49.9968,7.0708,52.3637,-1.6696,9.1402,14.3167,3.7837,20.3786,-0.017,12.9789,37.2465,6.103,34.2918,0.0795,0.0508,-0.0362,-0.0255,-0.7131,-0.5022,0.7042,0.5522,1.032,0.6398,1.8687,1.1586,0.62,0.305,1.065,0.4094,3.4922,1.3423,0.3844,0.4431,42.6208,-4.8986,96.1977,-11.0565,-0.1149,0.797,0.7802,0.4197,0.9789,0.5265,0.5379,0.5756,1.4792,0.879,2.5695,1.527,0.5943,0.0562,19.2506,0.3283,-0.0169,-0.1236,-0.4749,-0.7284,0.7489,-35.9935,95.2577,9.76,52.5467,-4.509,-2.7717,312.2788,17.6714,65.2359,-0.5637,-0.3358,82.5544,9.0859,33.931,-0.875,12.9859,107.1923,8.2545,0.5523,1.0742,1.9449,0.305,1.1539,3.7827,1.8288,2.7162,1.4852,0.2286,0.5271,2.3053,0.8055,1.5486,1.9226,0.1805,59.0135,0.5988,-0.1666,0.1649,?,?,?,?,?,DESTRA_PANTALONI
0.3281,14.2101,3.7696,23.0395,-0.8349,-6.1504,64.4653,8.029,36.8822,-2.6691,8.982,16.0275,4.0034,21.5629,-0.0113,13.3614,34.7892,5.8982,29.5381,0.1266,-0.0533,0.0365,0.0246,-0.6847,-0.4603,0.6722,0.4695,0.9416,0.6391,2.0055,1.3613,0.6788,0.2204,0.8866,0.4085,4.0222,1.853,0.4607,0.3907,43.615,-2.4494,111.6225,-6.2688,-0.0562,1.2491,0.5889,0.3713,0.4714,0.2972,0.6305,0.6247,1.0685,0.78,1.7104,1.2486,0.73,0.0556,19.6972,-0.021,-0.128,-0.0629,-0.169,-0.671,0.744,-13.3063,702.525,26.5052,72.8668,-1.3194,31.5327,84.3401,9.1837,31.8695,0.3263,-17.6611,39.5982,6.2927,38.5239,?,-0.422,0.7534,-1.7854,2.8861,4.212,1.4594,8.3297,17.7413,2.1299,-2.6856,1.076,-0.4006,0.6641,0,0,2.2864,1.8915,0.8273,0.1965,76.4569,0.4759,-0.4402,0.027,?,?,?,?,?,DESTRA_PANTALONI
-0.2928,0.1915,0.4376,1.8965,-1.7624,11.9263,1.2779,1.1304,5.545,0.635,9.5724,0.521,0.7218,3.7343,0.6832,15.3067,1.647,1.2833,6.6438,0.6542,-0.0245,-0.0306,-0.0191,1.2459,0.7792,0.6254,0.3871,0.6062,0.341,1.5661,0.8808,0.5624,0.1498,0.3675,0.1163,2.4527,0.7759,0.3163,-0.1254,-0.1503,-0.0963,1.198,0.7673,0.6405,0.0452,0.0583,0.0357,1.2889,0.7906,0.6134,0.342,0.5079,0.2855,1.4849,0.8346,0.5621,0.0761,21.9308,0.0727,0.0588,0.0612,0.8528,0.9825,0.935,15.488,5.049,2.247,7.5,0.6155,-43.1186,0.3849,0.6204,44.248,?,-1.8627,24.2929,4.9288,14.557,-2.8457,-0.3592,-8.3148,23.1485,3.6217,0.4559,0.1259,13.1166,0.2078,0.0158,-0.2713,-1.1143,4.1078,0,5.1525,0,0.1695,0.5152,3.0396,0.2281,62.9002,0.511,0.8633,0.0955,?,?,?,?,?,DESTRA_PANTALONI
-0.0994,1.5973,1.2639,7.2759,-0.9766,-6.8742,5.1051,2.2594,12.0045,?,9.9912,1.7273,1.3143,6.0263,0.5648,12.3209,3.7141,1.9272,8.7291,0.4769,0.0145,-0.01,-0.0081,-0.688,-0.5579,0.8109,0.5594,0.9616,0.6558,1.7192,1.1724,0.682,0.3129,0.9248,0.4301,2.9555,1.3745,0.4651,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.0603,17.8402,0.281,0.0094,-0.1691,-0.4667,-0.849,0.8517,-23.8254,29.6639,5.4465,36.3965,?,42.1479,23.9704,4.896,16.6532,0.6553,5.2989,25.107,5.0107,21.2676,-0.0422,-0.5653,-4.4963,7.954,1.1124,1.087,0.9771,1.2375,1.1815,0.9547,-1.1495,42.293,-36.7913,0,0,2.3676,2.1856,1.7114,0.783,0.2423,71.3288,0.8627,-0.0479,-0.5062,?,?,?,?,?,DESTRA_PANTALONI
-0.3497,1.4734,1.2138,7.1837,-0.8104,5.1121,12.1923,3.4918,12.8962,-0.43,9.5464,2.371,1.5398,7.168,0.4327,11.4207,2.9941,1.7303,7.5785,0.4744,-0.0684,-0.0366,-0.0306,0.5355,0.4476,0.8359,0.3476,0.7883,0.7015,2.2677,2.0179,0.8899,0.1208,0.6214,0.4921,5.1424,4.0721,0.7919,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.44,0.314,0.2752,0.7137,0.6255,0.8764,0.557,1.0022,0.9479,1.7991,1.7017,0.9458,0.0539,16.2869,-0.3946,0.5036,0.2626,-0.248,0.2627,0.8424,-81.4129,70.9807,8.425,99.3546,?,54.0936,68.1643,8.2562,27.8483,0.6217,-37.0142,138.0094,11.7477,44.8122,?,-1.505,2.1995,-1.4614,1.0205,0.7172,0.7028,1.0413,0.5143,0.4939,-2.1709,2.2171,-1.0213,0,1,0,3.5677,2.2171,0.6214,0.52,172.5207,-0.799,-0.9569,0.922,?,?,?,?,?,DESTRA_PANTALONI
-0.4859,9.7707,3.1258,17.3801,-1.1215,6.7676,34.212,5.8491,24.1101,-0.6689,9.7573,9.8405,3.137,16.5632,0.1494,13.5477,11.5244,3.3948,15.2296,0.2563,-0.0718,-0.0498,-0.0359,0.6936,0.4995,0.7202,0.5344,0.9964,0.9208,1.8646,1.723,0.9241,0.2856,0.9929,0.8478,3.4766,2.9687,0.8539,0.9507,-3.1584,-1.7503,-3.3221,-1.841,0.5542,0.5671,0.4207,0.4,0.7419,0.7054,0.9508,0.7209,1.0493,1.1412,1.4556,1.5831,1.0876,0.0603,20.2657,0.7092,0.1057,0.1518,0.0233,0.1296,0.8716,-17.761,51.2418,7.1583,40.2649,?,-29.5683,66.4659,8.1527,44.487,-4.0546,-21.0803,30.5173,5.5242,30.2719,-4.184,0.6007,0.8425,1.4026,0.878,1.2958,1.4758,0.7709,1.6791,2.178,1.1283,1.648,1.4606,0,0,1.5072,0.9051,1.3301,1.4696,0.2052,68.9833,-0.9298,-0.8013,0.9235,?,?,?,?,?,DESTRA_PANTALONI
-0.4091,4.9601,2.2271,17.6286,-1.0653,-7.697,22.5821,4.7521,25.5614,-101.3286,9.9124,9.0024,3.0004,16.6671,0.1518,13.1033,22.5142,4.7449,26.6968,0.1211,0.0532,-0.0413,-0.0312,-0.7765,-0.5874,0.7565,0.4687,0.7423,0.4694,1.5838,1.0015,0.6323,0.2196,0.551,0.2203,2.5085,1.003,0.3999,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.0647,19.1075,0.2056,0.2688,-0.0172,-0.4882,-0.8709,0.8402,-94.172,20.1659,4.4906,100.75,?,-18.328,426.4244,20.65,61.6875,-3.2179,-2.7384,79.683,8.9265,30.625,-1.7684,5.1382,34.3894,6.6929,0.2175,0.5031,2.3133,0.0473,0.2531,5.3515,2.1408,5.1502,2.4058,0,0,1.322,1.6332,3.2898,2.0143,0.4947,122.3479,0.8198,0.4526,0.0942,?,?,?,?,?,DESTRA_PANTALONI
0.2425,12.2472,3.4996,19.4996,-0.6248,3.0639,77.6218,8.8103,29.6773,-1.1621,9.7085,15.4378,3.9291,20.0046,0.0504,13.6677,22.201,4.7118,25.2354,0.0801,0.0792,0.025,0.0177,0.3156,0.2242,0.7103,0.3972,0.8907,0.7427,2.2423,1.8698,0.8339,0.1578,0.7933,0.5516,5.028,3.4963,0.6954,0.4701,-7.0565,-3.4111,-15.0114,-7.2565,0.4834,0.8743,0.5697,0.4375,0.6516,0.5003,0.7679,0.6571,0.9748,0.7727,1.4835,1.176,0.7927,0.0522,20.7432,-0.3305,0.4597,0.5719,-0.3365,-0.4164,0.9554,-14.4623,106.8998,10.3392,39.299,?,-24.2099,453.1786,21.288,72.0581,-1.0565,-24.4872,41.7129,6.4586,30.2399,?,0.5974,0.5906,0.9887,0.4857,1.6009,3.2961,0.2359,2.5627,10.8642,1.0616,1.2996,1.2242,0,1,0,0.5454,1.2996,2.3829,0.1915,70.2601,-0.549,-0.9687,0.6827,?,?,?,?,?,DESTRA_PANTALONI
-0.659,6.7897,2.6057,15.2216,-1.1641,3.6246,81.1655,9.0092,30.0193,-1.812,9.7069,9.5615,3.0922,16.6545,0.1943,13.724,16.9652,4.1189,24.1338,0.1506,-0.1818,-0.0679,-0.048,0.3734,0.2641,0.7073,0.2892,0.8427,0.6326,2.9136,2.1873,0.7507,0.0837,0.7101,0.4002,8.4888,4.7842,0.5636,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6589,0.3403,0.2476,0.5164,0.3757,0.7276,0.5071,0.914,0.6307,1.8025,1.2439,0.6901,0.0519,20.6449,0.2568,0.2348,0.0006,-0.3785,-0.5533,0.9234,-20.1731,93.4698,9.668,44.9466,?,-25.8666,351.132,18.7385,64.8419,-1.5554,-18.2634,205.8508,14.3475,53.9962,-1.5173,0.7799,1.1046,1.4163,0.5159,0.6738,1.306,0.2662,0.4541,1.7058,1.1388,1.381,1.2127,0,0,1.183,0.6932,0.8324,1.2009,0.1877,72.3256,-0.8785,-0.5818,0.8036,?,?,?,?,?,DESTRA_PANTALONI
-0.6137,3.3385,1.8272,9.5848,-0.8152,4.265,24.9996,5,23.1945,-0.8023,9.912,6.0278,2.4552,19.8061,0.0284,11.9122,9.2796,3.0462,19.2411,0.0778,-0.1439,-0.0619,-0.0515,0.4303,0.358,0.8321,0.3654,0.7442,0.5998,2.0365,1.6414,0.806,0.1335,0.5539,0.3598,4.1474,2.694,0.6496,0.4169,-7.4235,-2.6503,-17.8065,-6.3572,0.357,0.4103,0.259,0.2531,0.6313,0.6168,0.977,0.4132,0.4839,0.4981,1.1711,1.2055,1.0294,0.0581,17.4677,-0.1251,-0.3253,-0.4805,0.0063,0.0782,0.9299,-3.0702,168.0024,12.9616,48.4787,-3.8676,-26.6126,51.9998,7.2111,40.6784,-6.1376,-19.6663,23.1261,4.809,24.2996,?,0.1154,0.1561,1.3532,1.7974,2.6953,1.4995,3.2308,7.2646,2.2485,1.1012,1.5852,1.4395,1.7475,0,0,1.1918,1.995,1.674,0.1787,55.1084,-0.7689,-0.7037,0.426,?,?,?,?,?,SINISTRA_PANTALONI
0.015,0.2076,0.4556,1.919,-0.9739,5.679,0.598,0.7733,3.2027,0.5522,9.8983,0.3164,0.5625,3.3504,0.7236,11.4457,0.3463,0.5885,2.6761,0.7948,0.0026,0.0015,0.0013,0.5737,0.4962,0.8648,0.5892,0.81,0.7742,1.3749,1.3141,0.9558,0.3471,0.6561,0.5994,1.8902,1.7269,0.9136,-0.2397,-0.1079,-0.0913,0.4502,0.3809,0.8462,0.1359,0.0802,0.0745,0.5899,0.5483,0.9294,0.5992,0.5727,0.7171,0.9559,1.1968,1.252,0.061,15.9618,0.009,-0.314,-0.2432,-0.0879,0.5784,0.76,-38.4724,1.7298,1.3152,39.7186,?,-0.3346,3.8592,1.9645,6.3583,-1.1636,15.7054,24.6671,4.9666,17.1005,0.3949,114.9747,-2.4496,-0.0213,0.6695,0.2648,0.3955,0.4482,0.0701,0.1565,11.6154,-3.5594,-0.3064,0,0,0.104,6.2467,2.3227,0.3718,0.2222,55.9748,0.5214,0.9131,0.7765,?,?,?,?,?,SINISTRA_PANTALONI
-0.5621,3.2018,1.7893,12.5065,-0.5864,3.7832,28.598,5.3477,21.1342,-0.6652,9.7926,8.0664,2.8401,18.5985,0.0514,11.875,9.3739,3.0617,17.744,0.1095,-0.1486,-0.0574,-0.0473,0.3863,0.3186,0.8246,0.3346,0.63,0.5844,1.8829,1.7467,0.9276,0.112,0.3969,0.3416,3.5453,3.0508,0.8605,0.5476,-4.5866,-2.1179,-8.3764,-3.8678,0.4618,0.6212,0.4021,0.3956,0.6473,0.6369,0.9839,0.5918,0.6724,0.7048,1.1363,1.1911,1.0482,0.0571,16.7077,0.0974,0.0536,-0.0648,-0.01,0.415,0.8335,-21.4112,551.6184,23.4866,58.6792,-2.6493,-18.5204,142.4406,11.9348,38.4583,-12.3567,-6.678,156.9105,12.5264,38.4583,-1.3742,1.1561,3.2062,2.7734,1.9679,1.875,0.9528,3.8726,3.5155,0.9078,1.1973,1.9138,1.5984,5.5845,0.9927,0.1778,1.5258,1.5258,1,0.1581,60.1256,-0.8688,-0.5708,0.2844,?,?,?,?,?,SINISTRA_PANTALONI
0.0511,0.385,0.6205,2.5416,-0.9733,5.0287,0.7395,0.8599,3.5431,0.472,9.9892,0.7058,0.8401,4.7968,0.6502,11.2311,0.7678,0.8762,4.912,0.6672,0.0102,0.0051,0.0045,0.5034,0.4478,0.8894,0.7216,0.7386,0.7081,1.0236,0.9814,0.9588,0.5207,0.5455,0.5015,1.0477,0.9631,0.9193,-0.3958,-0.1406,-0.1273,0.3553,0.3216,0.9051,0.192,0.0939,0.0873,0.4894,0.4546,0.9289,0.7173,0.5299,0.5174,0.7386,0.7213,0.9765,0.0628,15.5274,0.827,-0.211,0.1717,0.0979,0.5183,0.9002,-38.2613,0.0664,0.2578,38.6993,?,-1.4315,0.3806,0.6169,2.7588,?,21.4668,0.2423,0.4923,2.0401,0.9093,26.729,-1.7824,-0.0667,0.4179,0.5236,1.2532,0.1746,0.2742,1.5704,14.0277,-1.8916,-0.1348,1,0,0,14.0277,18.9693,1.3523,0.2466,61.1596,-0.7272,0.582,-0.429,?,?,?,?,?,SINISTRA_PANTALONI
-0.3804,1.2831,1.1327,7.414,-1.9135,3.0811,6.1573,2.4814,12.9237,-0.5148,10.0401,2.5709,1.6034,14.6859,0.2642,10.8418,2.9083,1.7054,15.1487,0.2789,-0.1235,-0.0379,-0.0351,0.3069,0.2842,0.9261,0.4565,0.7065,0.6642,1.5476,1.455,0.9402,0.2084,0.4991,0.4412,2.395,2.1171,0.884,1.1087,-0.9234,-0.831,-0.8329,-0.7495,0.8999,0.2983,0.1275,0.1211,0.4275,0.4061,0.95,0.5737,0.5048,0.4894,0.88,0.8531,0.9694,0.0565,14.6077,0.408,-0.2503,-0.074,-0.0972,0.1018,0.9615,-23.5263,58.3848,7.641,43.0786,?,-20.7626,102.9535,10.1466,44.3375,-1.7371,-26.9937,24.0683,4.9059,32.8186,?,1.1331,0.8715,0.7692,0.7531,1.5575,2.0682,0.5671,2.4258,4.2776,1.5309,1.3126,0.8574,0,1,0,0.9716,1.3126,1.351,0.2225,72.6044,-0.926,-0.8954,0.8374,?,?,?,?,?,SINISTRA_PANTALONI
-0.0874,0.2567,0.5066,2.2375,-1.0627,7.0016,0.5997,0.7744,3.4171,0.6078,9.937,0.5658,0.7522,4.0388,0.6777,12.1887,0.6312,0.7945,3.9175,0.7303,-0.0125,-0.0088,-0.0072,0.7046,0.5744,0.8153,0.6542,0.6736,0.6377,1.0295,0.9747,0.9468,0.428,0.4537,0.4067,1.0599,0.9501,0.8964,-0.2177,-0.1357,-0.1087,0.6236,0.4993,0.8006,0.1245,0.0866,0.0747,0.6953,0.5999,0.8628,0.6548,0.554,0.5712,0.8461,0.8723,1.031,0.065,17.3702,-0.1014,-0.3643,-0.3414,0.0819,0.6284,0.8259,-35.6206,0.1954,0.4421,36.6592,?,-8.1952,1.7994,1.3414,11.0992,?,22.4828,0.4278,0.6541,3.0594,0.8738,4.3465,-1.5844,-0.3645,0.3295,0.6759,2.0509,0.1086,0.4568,4.2064,3.3029,-1.7309,-0.5241,1,0,0,3.3029,11.9825,3.6279,0.2295,66.2985,-0.7047,-0.1773,0.4687,?,?,?,?,?,SINISTRA_PANTALONI
0.1809,4.8061,2.1923,15.4055,-0.5855,6.1369,13.8649,3.7236,16.4417,-0.3868,9.9086,14.7373,3.8389,16.3113,0.0366,12.3603,16.5057,4.0627,17.9061,0.0832,0.0295,0.0183,0.0146,0.6194,0.4965,0.8016,0.5888,0.5711,0.5396,0.9699,0.9165,0.9449,0.3466,0.3261,0.2912,0.9408,0.84,0.8929,1.2407,-9.1709,-3.5003,-7.3919,-2.8213,0.3817,0.8195,0.5739,0.4975,0.7002,0.607,0.8669,0.937,0.9445,0.8604,1.008,0.9182,0.9109,0.0617,17.9289,0.0474,0.3786,0.3832,0.2876,0.4667,0.9615,-8.8449,222.2633,14.9085,52.919,-0.4899,-28.5621,10.5439,3.2471,33.4198,?,-30.7637,1.7597,1.3265,32.6996,?,0.3097,0.2875,0.9284,4.5913,11.2386,2.4478,21.0798,126.3055,5.9918,0.5206,0.5321,1.022,0,0,1,1.5835,1.6183,1.022,0.227,75.6467,0.573,0.2109,-0.1222,?,?,?,?,?,SINISTRA_PANTALONI
1.0734,22.4841,4.7417,32.4067,-1.3482,-3.316,7.0849,2.6617,14.9035,-3.3881,10.4081,23.2652,4.8234,26.3547,-0.0058,12.0718,27.5833,5.252,24.8695,0.1071,-0.3237,0.1031,0.0889,-0.3186,-0.2747,0.8622,1.7814,0.9831,0.9028,0.5518,0.5068,0.9184,3.1735,0.9664,0.8151,0.3045,0.2569,0.8435,1.6169,123.1498,-6.2343,76.1634,-3.8557,-0.0506,4.0634,0.5267,0.4955,0.1296,0.1219,0.9407,2.1744,1.2296,1.3031,0.5655,0.5993,1.0597,0.0572,17.1797,-0.3255,-0.4638,-0.463,0.0062,-0.2313,0.9135,38.778,111.9774,10.5819,42,0.1894,33.7191,333.7574,18.269,97.75,-0.3345,20.8161,277.0678,16.6454,65,-0.3542,1.15,1.8629,1.6199,0.5792,0.6357,1.0975,0.3355,0.4042,1.2046,-0.4005,-0.5772,1.4412,0.7073,1.0794,1.526,0.4297,0.6462,1.5038,0.2888,96.7344,0.427,-0.3756,0.1355,?,?,?,?,?,SINISTRA_PANTALONI
