@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.2905,18.4897,4.3,23.5287,-1.7004,-11.0351,112.502,10.6067,52.3637,-1.6696,9.4676,14.3235,3.7846,19.1528,-0.0181,17.1733,63.4688,7.9667,30.2883,0.1922,0.1169,-0.1363,-0.0751,-1.1656,-0.6426,0.5513,0.4054,1.1362,0.5397,2.8026,1.3314,0.4751,0.1644,1.2909,0.2913,7.8544,1.7726,0.2257,0.4524,43.5202,-2.0558,96.1977,-4.5441,-0.0472,0.4442,0.4632,0.2324,1.0427,0.5231,0.5017,0.4493,1.2285,0.7768,2.734,1.7288,0.6324,0.146,25.757,0.7151,-0.5969,-0.6124,-0.6619,-0.6585,0.7509,-27.8605,296.2206,17.2111,51.1765,-3.8334,19.9062,219.7699,14.8246,39.1037,0.0627,-0.6275,24.4242,4.9421,17.0441,-0.8342,-1.3996,44.399,-31.7228,1.161,3.4826,2.9997,1.3479,12.1282,8.998,-15.5193,5.2362,-0.3374,0.2538,1.1394,4.4895,1.3087,3.0026,2.2943,0.3425,54.0604,0.908,-0.4908,-0.7867,?,?,?,?,?,DESTRA_PANTALONI
0.041,14.8674,3.8558,22.5003,-0.6566,-13.5204,33.6252,5.7987,26.83,?,9.7811,12.7318,3.5682,15.3233,0.2125,17.2021,43.788,6.6172,27.1162,0.1982,-0.003,0.0042,0.0024,-1.3823,-0.786,0.5686,0.6649,1.0806,0.5827,1.6251,0.8763,0.5392,0.4421,1.1677,0.3395,2.641,0.7679,0.2908,0.3324,-2.157,-1.3307,-6.4894,-4.0034,0.6169,0,0.698,0.4016,0,0,0.5754,0.8386,1.4684,0.8298,1.7509,0.9894,0.5651,0.1703,26.0755,0.0985,0.1508,0.0434,-0.8933,-0.9759,0.9515,23.6423,42.2561,6.5005,21.875,0.3037,31.6938,15.6486,3.9558,14.743,0.6472,-22.8729,57.0747,7.5548,38.5239,?,0.746,-1.0336,-1.3856,1.6433,0.8604,0.5236,2.7003,0.7404,0.2742,0.3528,-0.2477,-0.7021,0.7518,0,0,1.4838,0.5678,0.3827,0.4661,78.2091,-0.0922,0.802,0.4646,?,?,?,?,?,DESTRA_PANTALONI
-0.6436,0.0887,0.2978,1.21,?,11.2457,1.4993,1.2245,4.5315,0.6839,9.6532,0.6425,0.8016,3.1604,0.7318,14.8401,2.064,1.4367,5.473,0.7051,-0.0572,-0.0667,-0.0434,1.165,0.7578,0.6505,0.2432,0.3715,0.2073,1.5276,0.8523,0.5579,0.0591,0.138,0.043,2.3336,0.7264,0.3113,-0.1234,-0.1403,-0.0925,1.1367,0.7492,0.6591,0,0,0,1.2164,0.7724,0.635,0.267,0.3829,0.2211,1.4338,0.828,0.5774,0.2909,21.5424,0.7205,0.5855,0.6705,0.9785,0.9968,0.9919,13.1152,0.4622,0.6799,2.2,0.8451,-42.9258,0.1074,0.3277,43.7372,?,-8.8344,1.676,1.2946,10.7717,?,-0.3055,-1.4846,4.8589,2.0744,0.5252,0.2532,4.303,0.2758,0.0641,-0.2744,-1.1143,4.0604,0,0,1,0.0503,0.2042,4.0604,0.897,64.8755,0.5698,0.0713,-0.6464,?,?,?,?,?,DESTRA_PANTALONI
-0.3946,2.1482,1.4657,6.2433,-1.3573,-6.2712,12.9146,3.5937,12.0045,?,10.115,2.4624,1.5692,6.0263,0.5648,12.3279,7.3449,2.7102,8.7291,0.4769,0.0629,-0.039,-0.032,-0.62,-0.5087,0.8205,0.4078,0.934,0.5408,2.2901,1.326,0.579,0.1663,0.8724,0.2925,5.2446,1.7583,0.3353,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.1913,0.1587,0,0,0.8297,0.5201,1.036,0.7152,1.992,1.3752,0.6904,0.2335,17.6575,0.1648,0.2515,0.0368,-0.5542,-0.9121,0.8336,-28.9436,39.3386,6.272,36.3965,?,40.1858,25.532,5.0529,15.4272,0.6793,0.5828,0.7003,0.8369,3.6134,-0.3126,-0.7202,-49.6666,68.9579,1.2413,7.4948,6.038,1.5408,56.1718,36.4573,-1.1136,42.293,-37.9785,0,0,17.4768,2.3592,10.0726,4.2694,0.9711,69.935,0.9855,0.7147,0.6562,?,?,?,?,?,DESTRA_PANTALONI
0.6313,2.9172,1.708,6.3845,-0.609,-0.0778,7.3366,2.7086,8.9409,-0.7659,10.2941,3.6299,1.9052,6.3363,0.4986,10.8011,3.5938,1.8957,6.7186,0.5045,-8.1167,0.0613,0.0584,-0.0076,-0.0072,0.9531,0.6306,0.8965,0.901,1.4217,1.4288,1.005,0.3976,0.8037,0.8117,2.0211,2.0415,1.0101,0.6232,-0.3836,-0.3533,-0.6155,-0.567,0.9211,0.7837,0.314,0.2927,0.4007,0.3734,0.932,0.7141,1.0076,0.9503,1.4111,1.3308,0.9431,0.2022,14.3735,-0.1829,0.2835,0.3359,-0.7213,-0.6865,0.9848,-95.2331,9.4911,3.0808,99.3546,?,66.2364,47.712,6.9074,17.8111,0.758,-17.9598,54.3078,7.3694,37.9503,?,-1.4378,5.3026,-3.688,0.446,0.418,0.9373,0.1989,0.1748,0.8785,-1.7804,2.618,-1.4704,0,1,0,5.5782,2.618,0.4693,2.3017,179.4293,-0.1605,-0.6377,0.8585,?,?,?,?,?,DESTRA_PANTALONI
-2.0213,24.0395,4.903,17.6913,-1.1048,-0.0718,52.9873,7.2792,24.1334,-0.6744,9.9189,25.7843,5.0778,17.2737,0.1129,13.5578,21.4718,4.6338,16.3692,0.2007,28.1575,-0.2038,-0.1491,-0.0072,-0.0053,0.7316,0.6736,0.9656,1.0581,1.4335,1.5709,1.0958,0.4537,0.9323,1.1196,2.055,2.4678,1.2008,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5832,0.4316,0.4104,0.7402,0.7038,0.9508,0.7331,1.0242,1.0808,1.3971,1.4743,1.0553,0.1023,20.7841,0.7339,0.2408,0.0691,-0.2128,-0.2844,0.8739,-25.4649,103.4658,10.1718,40.2649,?,-20.201,155.6442,12.4757,40.892,-3.6462,-16.5275,98.8199,9.9408,29.7882,-4.1011,1.2606,1.5408,1.2223,0.8153,1.0232,1.255,0.6648,1.047,1.575,1.2547,1.6813,1.34,0,0,1.5072,0.9847,1.3517,1.3728,0.3683,64.7021,-0.9247,-0.8622,0.9756,?,?,?,?,?,DESTRA_PANTALONI
-0.4567,2.0288,1.4244,6.3532,-1.0663,-11.2211,30.4715,5.5201,23.9666,-94.9442,10.4097,14.5494,3.8144,15.9945,0.1571,15.5223,40.5916,6.3712,26.6968,0.1211,0.0407,-0.0439,-0.0294,-1.078,-0.7229,0.6706,0.258,0.3734,0.2236,1.4472,0.8664,0.5987,0.0666,0.1394,0.05,2.0944,0.7507,0.3584,0.1382,-1.0994,-0.891,-7.9533,-6.4455,0.8104,12.3089,0.162,0.1012,0.0132,0.0082,0.6247,0.2651,0.3972,0.238,1.4984,0.8977,0.5991,0.3125,22.8523,-0.3705,0.4164,0.3951,-0.9141,-0.9848,0.9688,-89.4911,10.1709,3.1892,93.5,?,2.7334,23.4673,4.8443,17.6875,-0.2094,1.8074,28.5153,5.34,15.5,-0.6644,-32.7396,-49.5138,1.5124,0.6583,0.5972,0.9072,0.4334,0.3567,0.823,30.5306,15.1111,0.4949,0,0,1.5705,5.2862,6.0323,1.1411,1.8276,98.3992,0.975,-0.7045,-0.8255,?,?,?,?,?,DESTRA_PANTALONI
2.4242,35.7856,5.9821,19.7543,-0.6272,-11.0241,6.105,2.4708,15.9826,?,13.0181,27.3597,5.2307,15.4881,0.2688,18.4566,25.482,5.048,17.551,0.3602,-0.2199,0.1862,0.1313,-0.8468,-0.5973,0.7053,2.4211,1.1437,1.1851,0.4724,0.4895,1.0362,5.8617,1.308,1.4043,0.2231,0.2396,1.0737,0.4764,-1.3372,-0.7705,-2.8069,-1.6173,0.5762,0,0.5731,0.4425,0,0,0.7721,1.236,1.2755,1.1255,1.0319,0.9106,0.8825,0.1758,29.7454,-0.7387,0.3543,0.5608,-0.6772,-0.8285,0.9559,-29.5847,83.2367,9.1234,39.299,?,6.1327,527.8089,22.9741,67.3782,-0.923,-14.4353,11.9031,3.4501,24.1791,?,-4.8241,2.0495,-0.4248,0.3971,2.6444,6.659,0.1577,6.9928,44.342,1.2152,1.6253,1.3375,0,1,0,0.5833,1.6253,2.7866,0.3417,65.4067,0.6095,-0.9485,-0.4141,?,?,?,?,?,DESTRA_PANTALONI
-1.899,23.1852,4.8151,15.2216,-1.1641,-11.3003,20.065,4.4794,19.3438,?,11.1211,29.5899,5.4397,16.6545,0.1943,16.8745,43.0739,6.5631,24.1146,0.1512,0.168,-0.1708,-0.1125,-1.0161,-0.6697,0.659,1.0749,0.8852,0.7337,0.8235,0.6825,0.8288,1.1555,0.7836,0.5383,0.6781,0.4658,0.687,0.4233,-2.0385,-1.9055,-4.8159,-4.5016,0.9347,0,0.3403,0.2476,0,0,0.7276,0.7869,0.914,0.6312,1.1615,0.8022,0.6906,0.3194,27.0167,-0.0016,0.4574,0.2253,-0.8029,-0.9634,0.9283,-35.4586,41.8827,6.4717,44.9466,?,4.5525,133.0658,11.5354,43.0004,-0.6947,-2.0372,457.3673,21.3861,53.9962,-1.5173,-7.7887,17.4058,-2.2347,0.561,0.3026,0.5394,0.3148,0.0916,0.2909,2.55,1.381,0.5416,0,0,1.183,1.0453,0.8324,0.7964,0.7162,65.0332,0.1135,-0.046,0.9268,?,?,?,?,?,DESTRA_PANTALONI
-0.4283,4.3122,2.0766,9.6761,-0.6155,-1.3009,46.6463,6.8298,23.2926,-0.8099,9.1304,24.5584,4.9556,33.3774,0.0171,11.3359,32.2529,5.6792,33.5605,0.0367,0.3292,-0.0469,-0.0378,-0.1425,-0.1148,0.8054,0.304,0.419,0.3656,1.3782,1.2026,0.8726,0.0924,0.1756,0.1337,1.8994,1.4463,0.7614,0.3537,-6.3579,-2.8803,-17.9755,-8.1433,0.453,0.4654,0.1764,0.1719,0.379,0.3694,0.9746,0.4154,0.2899,0.2883,0.6979,0.694,0.9945,0.0993,16.738,0.4582,-0.4083,-0.4981,-0.3188,-0.2956,0.9662,-18.8511,276.9831,16.6428,45.8389,-5.2625,-21.8929,183.0838,13.5308,40.6784,-6.1376,-11.8483,5.4781,2.3405,16.7389,?,0.8611,1.591,1.8478,1.23,7.1107,5.7811,1.5129,50.5617,33.4209,1.1012,2.3012,2.0897,1.2843,0,0,1.1269,2.7385,2.4302,0.3358,55.4125,-0.858,-0.8665,0.4941,?,?,?,?,?,SINISTRA_PANTALONI
0.0672,0.0963,0.3103,1.2685,-0.3876,4.7515,0.3033,0.5508,1.947,0.6698,9.7768,0.0192,0.1386,0.5808,0.942,10.886,0.0812,0.2849,1.0133,0.911,0.0141,0.0069,0.0062,0.486,0.4365,0.8981,0.5635,2.2398,1.0893,3.9749,1.9332,0.4864,0.3175,5.0166,1.1866,15.8001,3.7374,0.2365,-0.0897,-0.0376,-0.0342,0.4187,0.3809,0.9098,0.155,0.0913,0.0803,0.5889,0.5181,0.8798,0.6515,2.1842,1.2518,3.3525,1.9214,0.5731,0.1156,14.7599,0.3183,-0.4693,0.0856,0.0752,0.903,0.4944,-36.5954,2.1847,1.4781,38.2797,?,2.0833,1.0648,1.0319,4.1382,-0.4081,23.2563,10.6432,3.2624,10.8597,0.6229,-17.566,-1.5736,0.0896,1.4324,0.4531,0.3163,2.0517,0.2053,0.1,31.9173,-2.1338,-0.0669,0,0,0.102,9.2504,3.5249,0.3811,0.4618,62.0268,-0.925,0.9206,-0.7211,?,?,?,?,?,SINISTRA_PANTALONI
-0.7642,3.8195,1.9544,10.4571,-0.8157,7.9915,9.2817,3.0466,11.8643,0.0785,9.1258,8.7844,2.9638,12.2848,0.0758,12.4879,13.666,3.6967,16.0333,0.1198,-0.0956,-0.0837,-0.0612,0.8757,0.6399,0.7308,0.6415,0.6594,0.5287,1.0279,0.8241,0.8017,0.4115,0.4348,0.2795,1.0566,0.6792,0.6428,-4.6503,-4.6609,-2.1522,1.0023,0.4628,0.4618,0.4473,0.4333,0.3162,0.9685,0.7068,0.7297,0.8814,0.8512,0.6522,0.9658,0.74,0.7662,0.1321,18.7492,-0.1376,-0.0065,-0.0628,0.6274,0.8779,0.9184,-37.5085,27.1918,5.2146,42.5995,?,-16.892,61.8474,7.8643,31.3187,?,5.911,80.7659,8.987,23.2178,-0.4333,2.2205,-6.3455,-2.8577,0.6631,0.5802,0.8751,0.4397,0.3367,0.7658,1.3602,6.0691,4.462,1,0,0,1.3602,1.8348,1.3489,0.4517,63.7544,-0.9326,0.892,-0.9714,?,?,?,?,?,SINISTRA_PANTALONI
-0.7608,0.2567,0.5066,2.543,-0.9744,4.0792,0.4804,0.6931,3.4475,0.4051,10.371,1.6966,1.3025,4.6006,0.6645,11.1935,1.9145,1.3837,4.912,0.6672,-0.1865,-0.0734,-0.068,0.3933,0.3644,0.9265,0.7309,0.3889,0.3661,0.5321,0.5009,0.9414,0.5343,0.1513,0.1341,0.2832,0.2509,0.8862,-0.5346,-0.1378,-0.1274,0.2577,0.2383,0.9251,0.2223,0.0939,0.0873,0.4226,0.3926,0.9289,0.7376,0.5528,0.5177,0.7494,0.7018,0.9366,0.1255,15.3298,0.7128,0.2806,0.3763,0.668,0.759,0.9914,-38.0033,0.0387,0.1968,38.6398,?,-1.9597,0.4345,0.6592,2.7588,?,22.1198,0.0552,0.235,0.7202,0.968,19.3925,-1.7181,-0.0886,0.2985,0.8375,2.8052,0.0891,0.7014,7.8694,14.0061,-1.7742,-0.1267,1,0,0,14.0061,53.6504,3.8305,0.4946,62.0828,-0.783,-0.3273,0.2214,?,?,?,?,?,SINISTRA_PANTALONI
-0.7913,2.1024,1.45,7.8618,-2.0894,-0.113,7.3063,2.703,12.3079,-0.822,11.0482,8.2138,2.866,15.0496,0.2595,11.4715,8.7273,2.9542,15.8278,0.2702,7.001,-0.0716,-0.069,-0.0102,-0.0099,0.9631,0.5364,0.5059,0.4908,0.9431,0.915,0.9701,0.2878,0.256,0.2409,0.8895,0.8372,0.9412,0.9576,-1.0083,-0.9074,-1.053,-0.9476,0.8999,0.3767,0.1252,0.1173,0.3324,0.3115,0.9371,0.6388,0.5224,0.4967,0.8178,0.7776,0.9508,0.1191,14.5592,0.0897,-0.4168,-0.4113,0.0072,0.0204,0.9933,-35.7869,31.6181,5.623,43.0786,?,-6.8215,148.3021,12.1779,39.8376,-1.4593,-19.9844,17.7131,4.2087,25.8591,?,5.2462,1.7907,0.3413,0.4617,1.336,2.8935,0.2132,1.785,8.3724,1.8224,1.6659,0.9141,0,1,0,1.0814,1.6659,1.5406,0.4468,67.9459,-0.8962,-0.8833,0.9632,?,?,?,?,?,SINISTRA_PANTALONI
0.1071,0.2858,0.5346,2.0297,-0.8773,6.8601,0.7952,0.8917,2.8638,0.649,10.0884,0.8757,0.9358,4.197,0.6693,12.2459,0.8441,0.9188,3.7212,0.7457,0.0156,0.0106,0.0087,0.68,0.5602,0.8238,0.5996,0.5713,0.5819,0.9529,0.9706,1.0185,0.3595,0.3264,0.3386,0.9081,0.942,1.0374,-0.1791,-0.1117,-0.0869,0.6236,0.4855,0.7785,0.1325,0.0852,0.0739,0.643,0.5577,0.8673,0.7087,0.4836,0.5454,0.6824,0.7696,1.1278,0.1298,17.4211,0.5129,-0.2807,0.05,0.003,0.5453,0.8391,-36.014,0.1193,0.3454,36.6592,?,-7.3058,0.0506,0.2249,7.6187,?,23.0047,0.6055,0.7782,2.1591,0.9109,4.9295,-1.5655,-0.3176,1.5359,0.4439,0.289,2.3589,0.1971,0.0835,4.8117,-1.6603,-0.3451,1,0,0,4.8117,16.9788,3.5286,0.4612,66.3245,0.3146,0.8454,0.5457,?,?,?,?,?,SINISTRA_PANTALONI
0.2483,14.1064,3.7558,16.0125,-0.5934,1.0632,7.6036,2.7575,14.0175,-0.4862,9.3982,35.7843,5.982,16.3113,0.0366,10.8125,30.1021,5.4865,17.7482,0.0839,0.2335,0.0264,0.023,0.1131,0.0983,0.8692,1.3621,0.6279,0.6846,0.461,0.5026,1.0903,1.8552,0.3942,0.4686,0.2125,0.2526,1.1888,1.3005,-9.6132,-3.6691,-7.3919,-2.8213,0.3817,1.0654,0.5935,0.5187,0.5571,0.4869,0.874,1.1423,0.9817,0.9022,0.8594,0.7898,0.919,0.0996,14.7633,0.0407,0.6784,0.7208,-0.0864,-0.0809,0.9818,11.029,333.1811,18.2532,50.8789,-0.4324,-27.7357,36.7808,6.0647,33.4198,?,-30.5084,1.2514,1.1186,31.9199,?,-0.3976,-0.3615,0.9091,3.0097,16.3172,5.4215,9.0586,266.2522,29.3924,0.4596,0.4812,1.047,0,0,1,1.5224,1.594,1.047,0.4493,76.4398,0.7506,0.6346,0.1894,?,?,?,?,?,SINISTRA_PANTALONI
2.1172,2.3127,1.5208,6.5384,-0.2946,-3.3944,5.8368,2.4159,9.3513,-10.6211,9.7232,3.5811,1.8924,6.5299,0.5147,10.8997,3.4722,1.8634,6.6756,0.5348,-0.6237,0.2177,0.1942,-0.3491,-0.3114,0.8921,0.6295,0.8036,0.8161,1.2767,1.2965,1.0156,0.3962,0.6458,0.6661,1.6299,1.681,1.0314,0.1741,-0.2149,-0.1939,-1.2342,-1.1137,0.9024,6.2764,0.3754,0.352,0.0598,0.0561,0.9376,0.6992,1.0013,0.9794,1.4321,1.4008,0.9782,0.219,15.5674,-0.6412,-0.1114,0.348,0.2027,-0.3896,0.7894,29.5859,6.1796,2.4859,7.9375,0.7622,38.543,6.6307,2.575,13.4375,0.6801,29.7357,185.5975,13.6234,40.875,0.1473,0.7676,0.995,1.2962,0.9654,0.1825,0.189,0.932,0.0333,0.0357,0.8906,3.6018,4.0442,0.7946,0.6962,0.8761,0.5907,0.1942,0.3287,1.1868,97.8646,0.4565,-0.5128,0.0919,?,?,?,?,?,SINISTRA_PANTALONI
