@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.2033,2.2863,1.512,11.5357,-0.8521,-0.0267,4.0543,2.0135,11.8115,-1.1408,-0.022,3.3728,1.8365,14.2264,-0.333,2.4549,3.7296,1.9312,10.4093,0.0289,-7.6093,-9.243,0.0828,1.2147,-0.0109,-0.009,0.7509,0.8233,0.783,1.0964,1.0426,0.951,0.5639,0.6779,0.613,1.2021,1.0871,0.9043,0.8432,1.4935,-17.1498,1.7712,-20.3393,-11.4831,1.1289,0.5836,0.5811,0.517,0.5147,0.9957,0.9766,0.8109,1.1082,0.8303,1.1347,1.3667,0.0021,3.6357,0.6026,-0.2575,0.0653,-0.2015,-0.0588,0.4124,-0.5279,0.0012,0.0344,0.5642,?,-0.3282,0.005,0.0704,0.4138,?,0.595,0.0031,0.056,0.1697,0.7424,1.6084,-0.8871,-0.5515,0.4884,0.6132,1.2555,0.2386,0.3761,1.5763,1.3632,-1.1534,-0.846,1,0,0,1.3632,3.3238,2.4381,0.009,1.4511,-0.756,-0.0774,0.5262,31.4549,26.4301,5.141,14.9399,0.601,30.7075,19.6275,4.4303,13.8,0.6429,-3.8781,11.6949,3.4198,13.678,-11.6789,1.0243,-8.111,-7.9183,1.1604,1.5033,1.2955,1.3466,2.26,1.6783,0.9058,-1.7858,-1.9715,0.9689,34.7044,35.8175,1.0826,1.0923,1.0089,0.4597,66.1328,-0.9765,0.2713,-0.0904,TASCA_DESTRA_DIETRO_PANTALONI
0.1468,0.8588,0.9267,7.2232,-1.6595,-0.2213,1.1338,1.0648,4.4896,-1.1417,-0.1196,0.6885,0.8297,5.0479,-1.2205,1.4173,0.7572,0.8702,4.7202,0.0631,-0.6633,-1.2272,0.1036,1.85,-0.1561,-0.0844,0.8703,1.1169,1.065,1.2833,1.2237,0.9536,0.7575,1.2474,1.1343,1.6468,1.4974,0.9093,1.8832,1.6245,-14.1866,0.8626,-7.5332,-8.7331,1.2956,1.1947,0.5391,0.9221,0.4161,0.4512,1.6089,1.4309,1.5303,0.8894,0.9512,1.0694,0.003,2.1276,-0.1291,0.1389,-0.1711,0.1656,-0.2974,-0.1671,-0.479,0.0005,0.0229,0.5134,?,-0.3404,0.0014,0.0374,0.3836,?,0.5311,0.0016,0.0405,0.1622,0.7264,1.4072,-0.9019,-0.6409,0.6114,0.5641,0.9226,0.3738,0.3182,0.8512,1.3384,-1.1926,-0.8911,1,0,0,1.3384,3.1661,2.3657,0.0083,1.3505,-0.5681,-0.8823,0.6463,24.8792,12.445,3.5278,15.6586,0.4942,36.6637,4.3857,2.0942,7.7408,0.808,-5.1374,1.0201,1.01,6.839,?,0.6786,-4.8427,-7.1366,1.6845,3.4928,2.0735,2.8376,12.1997,4.2993,0.4696,-2.2372,-4.7637,0.7678,0,0,2.0229,2.2896,1.1319,0.4646,66.6803,-0.9562,-0.392,0.6021,TASCA_DESTRA_DIETRO_PANTALONI
2.1483,6.2543,2.5009,8.2275,-0.3933,-1.7517,2.2525,1.5008,5.6295,-3.064,-0.3466,1.054,1.0267,4.0533,-1.6155,3.9748,1.5656,1.2512,4.6397,0.2467,-1.2264,-6.1989,0.5405,5.0545,-0.4407,-0.0872,1.6663,2.4359,1.9987,1.4619,1.1995,0.8205,2.7766,5.9336,3.9949,2.137,1.4388,0.6733,0.5472,0.9276,-1.5285,1.6953,-2.7935,-1.6478,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,1.4615,2.0298,1.7733,1.3889,1.2133,0.8736,0.0279,5.765,0.3397,0.1244,0.7647,-0.1941,-0.1491,0.0149,0.2126,0.0932,0.3052,0.9424,-0.7643,-0.5674,0.0431,0.2075,0.7621,?,0.5566,0.0117,0.108,0.3049,0.5701,-0.3747,0.382,-1.0195,1.471,2.8268,1.9217,2.1639,7.9908,3.6928,0.5357,-1.0099,-1.8851,0,0.7532,0,1.2366,3.0911,2.4997,0.0081,1.4647,0.0861,-0.8975,-0.0844,-16.1912,590.3842,24.2978,73.2,-1.6859,18.456,342.118,18.4964,49.9234,-0.2761,-17.0728,190.0078,13.7843,45.2838,-27.4156,-0.8773,0.9484,-1.081,1.3136,1.7627,1.3418,1.7257,3.1072,1.8005,4.254,1.0516,0.2472,0.6966,17.1015,24.5494,1.4662,1.6165,1.1025,0.2961,64.3817,0.4761,-0.3617,0.5142,TASCA_DESTRA_DIETRO_PANTALONI
3.5705,23.5757,4.8555,18.0711,-0.6437,-1.1768,31.8024,5.6394,23.1106,-1.9645,-0.0679,36.3928,6.0326,25.6999,-1.088,9.1695,21.8297,4.6722,15.9114,0.1081,-3.034,-52.5879,0.3894,17.3329,-0.1283,-0.0074,0.861,0.8049,1.0392,0.9348,1.207,1.2912,0.7413,0.6478,1.08,0.8739,1.4568,1.6671,0.4621,0.5285,-3.6689,1.1436,-7.9397,-6.9426,1.4103,0.8932,0.6163,0.6334,0.437,0.6899,0.7819,0.7032,1.1357,0.8992,1.4525,1.6152,0.0409,13.7313,-0.2551,0.3706,0.6348,0.1745,-0.5564,0.1947,-0.1304,0.0761,0.2759,0.6506,-4.8768,-0.2255,0.0065,0.0806,0.3481,-14.6244,-0.7396,0.0293,0.1713,0.9232,?,0.5784,0.1763,0.3049,3.4243,1.6109,0.4704,11.7257,2.595,0.2213,1.6567,0.5848,0.353,4.9682,0,0,1.8687,0.7047,0.3771,0.0081,1.2036,-0.3553,-0.9887,0.3787,-29.0862,184.3449,13.5774,49.2172,?,-19.4142,582.9364,24.1441,67.7322,-1.58,-16.666,153.1603,12.3758,35.405,-3.8471,1.4982,1.7452,1.1649,0.5623,1.0971,1.9509,0.3162,1.2036,3.8061,1.1865,1.7515,1.4761,0,0,3.5941,0.7266,1.3901,1.9131,0.3994,76.0929,-0.8736,-0.8829,0.9436,TASCA_DESTRA_DIETRO_PANTALONI
0.1043,4.1499,2.0371,9.6638,-0.3763,-0.7172,1.0187,1.0093,6.2327,-0.7139,-0.2892,2.1792,1.4762,7.7622,-0.8009,2.2804,2.7565,1.6603,8.112,0.0163,-0.1455,-0.3608,0.0458,2.4804,-0.3145,-0.1268,2.0183,1.38,1.227,0.6837,0.6079,0.8891,4.0736,1.9043,1.5055,0.4675,0.3696,0.7906,1.0179,0.7655,-19.6701,0.752,-19.3246,-25.6965,1.9307,1.629,0.8515,0.8437,0.441,0.5227,1.5505,1.245,1.1913,0.8029,0.7683,0.9569,0.0082,3.4438,-0.0171,0.5315,0.5652,-0.0086,-0.2898,0.2249,0.2668,0.0077,0.0877,0.4043,0.2962,-0.0573,0.021,0.1449,0.3779,-2.3782,0.5448,0.0428,0.2068,0.5791,0.3541,-4.6577,0.4898,-0.1052,0.6051,0.4241,0.7009,0.3661,0.1798,0.4912,-0.6396,0.5359,-0.8378,5.1355,0.6407,0.1248,1.0699,0.6981,0.6525,0.0064,0.9492,-0.544,0.6911,-0.9317,0.1634,154.4365,12.4272,39.3585,-2.1844,-3.1676,9.7227,3.1181,15.419,-15.0652,-31.7083,9.2444,3.0405,33.5999,?,-0.0516,-0.0052,0.0999,3.9855,4.0873,1.0255,15.8841,16.7059,1.0517,1.8672,0.8035,0.4303,12.8776,0,0,2.5526,1.1714,0.4589,0.3354,46.4319,0.5422,-0.6121,-0.4992,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0188,0.0188,0.1371,0.7589,-1.1693,-0.0524,0.0057,0.0753,0.3177,-2.025,-0.1478,0.019,0.1377,0.7213,-3.4988,0.2408,0.0104,0.102,0.492,0.1277,-0.3588,-0.1272,0.0781,0.3545,-0.2176,-0.6139,1.8209,0.9956,1.3444,0.5468,0.7383,1.3503,3.3158,0.9912,1.8074,0.2989,0.5451,1.8234,1.9234,0.7292,-5.6781,0.3791,-2.9521,-7.7863,3.3311,2.1821,0.6203,0.6551,0.1862,0.2843,2.3888,1.0522,1.5426,0.4405,0.6458,1.466,0.0016,0.3499,0.1072,0.0904,0.0021,-0.2099,0.2621,-0.7029,-0.1575,0,0.0021,0.1611,?,-0.7555,0,0.0007,0.7569,?,-0.4631,0,0.0054,0.4735,?,0.2084,0.3401,1.6316,2.8344,0.3797,0.134,8.0336,0.1442,0.018,0.2128,0.3402,1.5984,1,1,1,0.2128,0.3402,1.5984,0.0092,1.3761,-0.6766,0.8592,-0.8691,-31.2695,0.1268,0.3561,31.9794,?,-3.6911,0.1787,0.4227,4.6188,?,30.8306,0.1045,0.3233,1.3809,0.9565,8.4717,-1.0142,-0.1197,0.8424,1.1015,1.3075,0.7097,1.2133,1.7096,6.9237,-1.0534,-0.1521,1,0,0,6.9237,23.158,3.3448,0.4497,65.7912,-0.7058,0.3764,-0.5749,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1818,5.5543,2.3568,13.349,-0.3468,-0.5454,1.0828,1.0406,5.0503,-0.9716,-0.2124,3.6215,1.903,11.9764,-0.7488,2.734,3.1597,1.7775,10.8517,0.023,-0.3333,-0.8558,0.0665,2.5674,-0.1995,-0.0777,2.2649,1.2384,1.3259,0.5468,0.5854,1.0706,5.1296,1.5337,1.7579,0.299,0.3427,1.1462,1.3812,0.6703,-13.4321,0.4853,-9.7252,-20.039,3.8694,1.4473,0.8923,0.374,0.2306,0.6165,2.6432,1.1146,1.2301,0.4217,0.4654,1.1036,0.0067,4.1585,0.1602,0.6516,0.6477,0.1588,0.0374,0.4121,0.2433,0.0125,0.1118,0.4215,0.2491,-0.1022,0.0145,0.1204,0.3239,-4.1969,0.5129,0.0468,0.2163,0.5844,0.2953,-2.3796,0.4743,-0.1993,0.9288,0.5169,0.5565,0.8626,0.2672,0.3097,-0.5348,0.5711,-1.0679,9.0093,0.677,0.0751,1.3017,0.7213,0.5541,0.0063,0.8894,-0.3412,0.6587,-0.8982,-1.3063,124.4867,11.1574,37.0789,-2.5931,0.1498,21.5104,4.6379,20.0394,-2.34,-32.289,17.1079,4.1362,35.2188,?,-8.7199,0.0405,-0.0046,2.4057,2.6975,1.1213,5.7873,7.2766,1.2573,1.906,0.7598,0.3986,1.72,0,0,1.8503,1.0528,0.569,0.3513,44.6077,0.881,-0.7138,-0.8375,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.385,8.7313,2.9549,16.3626,-2.1439,-2.8195,39.686,6.2997,24.978,-3.5518,1.9376,35.3125,5.9424,27.4726,-0.215,6.0292,59.2308,7.6962,23.9793,0.0027,0.1365,-0.1987,-0.0639,-1.4551,-0.4676,0.3214,0.4691,0.4972,0.3839,1.0601,0.8185,0.7721,0.22,0.2473,0.1474,1.1239,0.67,0.5962,0.5725,2.2952,-174.827,4.0092,-305.3822,-76.1703,0.9484,0.2302,0.2165,0.2427,0.2282,0.9404,0.6551,0.5956,0.6824,0.9092,1.0417,1.1457,0.037,8.3698,-0.5489,-0.8943,-0.3588,0.3845,-0.4598,0.6048,0.4339,0.0442,0.2103,0.4766,0.2422,0.2994,0.0225,0.15,0.351,0.1884,0.5376,0.0184,0.1355,0.315,0.525,1.4491,0.807,0.5569,1.4017,1.5518,1.1071,1.9648,2.408,1.2256,1.8698,0.4377,0.2341,1.4546,0.9486,0.6522,1.3582,1.5134,1.1143,0.0081,1.2709,0.9799,0.9966,0.9864,2.3457,167.514,12.9427,32.6385,-0.8758,-18.7229,266.7711,16.3331,37.9791,-18.7854,-7.8613,485.8806,22.0427,49.9176,-1.8591,-0.1253,-0.2984,2.3817,0.7924,0.5872,0.741,0.6279,0.3448,0.549,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.2198,53.7502,0.8242,-0.9477,-0.9617,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0144,0.0103,0.1016,0.6524,-1.9804,-0.0532,0.0027,0.0519,0.2764,-2.16,-0.1038,0.0178,0.1335,0.604,-3.1901,0.1881,0.0093,0.0962,0.4522,0.0458,-0.2711,-0.139,0.0767,0.5128,-0.283,-0.5518,1.9587,0.7608,1.0559,0.3884,0.5391,1.3879,3.8364,0.5789,1.115,0.1509,0.2906,1.9262,2.2947,0.9427,-19.978,0.4108,-8.7063,-21.1928,2.5027,1.5184,0.4619,0.6067,0.1846,0.3042,2.3605,1.0801,1.4427,0.4576,0.6112,1.3357,0.0013,0.2687,-0.2328,0.1409,-0.1836,-0.0218,-0.0169,-0.7432,0.6364,0,0.0015,0.0048,0.9925,0.3532,0,0.0023,0.0102,0.9714,0.6718,0,0.0016,0.0049,0.9927,1.8016,0.9472,0.5258,0.6458,0.9549,1.4786,0.4171,0.9118,2.1861,1.8287,0.9459,0.5172,1.7899,0.946,0.5286,0.468,0.9684,2.069,0.0105,1.6614,-0.5195,-0.9473,0.5746,-14.44,0.0336,0.1833,14.8193,?,-32.7803,0.0287,0.1696,33.0597,?,11.948,0.0204,0.1428,0.6592,0.9461,0.4405,-1.2086,-2.7436,1.0809,1.2833,1.1873,1.1683,1.6469,1.4096,0.4483,-1.2797,-2.8549,1,0,0,0.4483,22.4815,50.1528,0.4017,59.1684,-0.4292,-0.3288,0.1336,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0912,0.3498,0.5915,5.4884,-0.326,-0.1349,0.3714,0.6094,3.6106,-0.8769,0.0257,1.5443,1.2427,16.3338,-0.7701,0.7908,1.6673,1.2913,10.1306,0.008,0.6757,-3.5487,-0.1153,-5.252,-0.1706,0.0325,0.9706,0.476,0.4581,0.4904,0.4719,0.9624,0.9421,0.2265,0.2098,0.2405,0.2227,0.9262,0.8,0.1899,-16.6219,0.2374,-20.7776,-87.5302,2.1515,0.4485,0.4053,0.2085,0.1884,0.9036,1.5201,0.336,0.5418,0.2211,0.3564,1.6123,0.0017,1.141,0.5351,0.7656,0.3257,0.3128,0.0059,0.2591,-0.4028,0,0.005,0.4127,?,0.552,0,0.0039,0.0201,0.9646,-0.5172,0.0001,0.0082,0.5293,?,-0.7296,0.7788,-1.0674,1.2591,0.6021,0.4782,1.5854,0.3626,0.2287,-0.7538,0.7798,-1.0345,0,1,0,20.5248,0.7798,0.038,0.009,1.472,-0.0466,-0.4942,0.7815,-10.556,0.7355,0.8576,11.6989,?,42.0132,0.2644,0.5142,2.1606,0.9503,-8.1712,0.3717,0.6097,9.0591,?,-0.2513,1.2919,-5.1416,1.6679,1.4066,0.8434,2.7819,1.9786,0.7113,-0.283,1.2914,-4.5632,0,1,0,5.4145,1.2914,0.2385,0.464,60.7404,0.8243,0.6003,0.5845,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.3565,7.7054,2.7759,10.708,-2.4336,-1.1638,9.3788,3.0625,9.8052,-1.1205,0.6052,9.4089,3.0674,13.4387,-0.667,5.0287,4.7662,2.1832,10.6671,0.0461,1.1656,-2.2415,-0.2698,-1.9231,-0.2314,0.1203,0.9064,0.905,1.2715,0.9984,1.4028,1.405,0.8216,0.8189,1.6167,0.9968,1.9678,1.9741,1.4648,1.4115,-14.7287,0.9636,-10.0551,-10.4349,0.6744,0.3868,0.2789,0.5736,0.4135,0.7209,1.0921,0.7968,1.0038,0.7296,0.9192,1.2598,0.0199,7.5592,0.0341,-0.4276,-0.6392,0.3031,0.0341,0.6469,0.1506,0.0564,0.2376,0.657,-0.9559,0.2425,0.0194,0.1392,0.381,0.2261,0.3852,0.0109,0.1043,0.3942,0.1364,0.6208,0.3909,0.6296,1.7067,2.2783,1.335,2.9127,5.1908,1.7821,-2.8852,-5.1574,1.7876,0.6824,0.736,1.0786,1.7245,1.6668,0.9666,0.005,0.8965,-0.9712,0.8966,-0.8205,23.2653,95.9413,9.795,27.24,0.3505,-8.1002,202.53,14.2313,50.8774,-0.5334,-33.9926,121.7557,11.0343,41.0995,?,-2.8722,-0.6844,0.2383,0.6883,0.8877,1.2897,0.4737,0.788,1.6634,-0.8305,-0.3576,0.4306,1.264,0,0,0.5354,0.6628,1.2379,0.4419,72.5363,0.7611,0.8344,0.9829,TASCA_SINISTRA_DAVANTI_PANTALONI
