@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.3742,0.58,0.7616,3.7079,-2.7017,0.3915,0.5614,0.7493,3.6374,-0.4168,0.0691,0.6228,0.7892,5.2592,-1.432,0.9957,1.0708,1.0348,4.1037,0.0096,-0.9558,-5.4145,-0.3758,5.6647,0.3932,0.0694,1.0164,0.965,0.736,0.9494,0.7241,0.7626,1.0332,0.9313,0.5416,0.9014,0.5243,0.5816,2.5288,0.8739,-68.1988,0.3456,-26.9685,-78.0397,0.3902,0.4632,0.2417,1.1872,0.6196,0.5219,1.0194,0.705,0.9035,0.6916,0.8864,1.2816,0.0014,1.5557,-0.5097,0.433,-0.7124,0.5512,0.5869,-0.0451,-25.2108,6.09,2.4678,28.0197,?,-26.1933,4.9989,2.2358,29.9393,?,-10.0393,0.472,0.687,12.2391,?,0.9625,2.5112,2.6091,1.1038,3.5919,3.2543,1.2183,12.9021,10.5905,0.9359,2.2894,2.4462,1,1,1,0.9359,2.2894,2.4462,0.0995,61.4433,-0.9664,-0.7863,0.668,?,?,?,?,?,SINISTRA_PANTALONI
-0.0062,1.4281,1.195,8.7668,-1.6432,-0.1803,5.6816,2.3836,13.7124,-0.6077,-0.1091,1.9355,1.3912,7.2669,-1.5747,2.3627,3.5071,1.8727,8.9951,0.0052,0.0345,0.0569,-0.0026,1.6517,-0.0763,-0.0462,0.5014,0.859,0.6381,1.7133,1.2728,0.7429,0.2514,0.7378,0.4072,2.9354,1.62,0.5519,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0005,3.4663,-0.0009,0.415,-0.2254,0.6317,0.0692,-0.042,17.3893,19.0517,4.3648,13.7405,0.3457,-38.8302,22.8059,4.7755,53.9398,?,-100.3906,5.3275,2.3081,103.3798,?,-0.4478,-0.1732,0.3868,0.914,1.8911,2.069,0.8354,3.5761,4.2808,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.281,156.6102,0.9462,-0.5778,-0.7802,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0305,1.3317,1.154,7.6347,-1.3433,-0.0854,4.4853,2.1179,10.0255,-0.9689,-0.0946,1.5353,1.2391,6.2609,-1.1764,2.2302,2.3959,1.5479,5.6109,0.0063,0.3573,0.3227,-0.0137,0.9031,-0.0383,-0.0424,0.5449,0.9313,0.7456,1.7092,1.3682,0.8005,0.2969,0.8674,0.5559,2.9214,1.8721,0.6408,0.8871,1.2932,-123.776,1.4578,-139.5238,-95.7097,0.6398,1.1326,0.577,1.7701,0.9018,0.5095,0.7615,1.2194,1.3607,1.6013,1.7868,1.1158,0.0003,3.2897,-0.0442,0.2957,-0.1481,0.6613,-0.1134,-0.1111,15.0828,37.961,6.1612,16.4398,0.2238,-40.5862,21.8151,4.6707,53.2791,?,-98.5356,6.4198,2.5337,101.3992,?,-0.3716,-0.1531,0.4119,1.3191,2.4317,1.8434,1.7401,5.9131,3.3981,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.2774,154.2045,0.9179,-0.3127,-0.6432,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0058,2.6074,1.6147,14.1918,-1.0724,-0.3029,5.7371,2.3952,20.009,-2.9866,-0.1793,2.2164,1.4888,8.5168,-1.0189,2.4576,4.6449,2.1552,15.2729,0.0028,-0.0193,-0.0325,0.0024,1.6892,-0.1233,-0.073,0.6741,1.0846,0.7492,1.6089,1.1114,0.6908,0.4545,1.1764,0.5613,2.5885,1.2351,0.4772,0.4899,1.7086,-173.2653,3.4874,-353.6594,-101.4103,1.3644,1.6233,0.4471,1.1898,0.3277,0.2754,0.7093,1.6663,0.9292,2.3493,1.3101,0.5576,0.0009,3.6328,0.0887,0.4588,-0.2507,0.4827,-0.2334,-0.2061,16.3688,16.9556,4.1177,13.62,0.3162,-41.5235,12.1617,3.4874,52.4399,?,-97.5444,2.8969,1.702,98.9395,?,-0.3942,-0.1678,0.4257,1.1808,2.4193,2.0489,1.3942,5.853,4.1982,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.2772,155.4366,0.98,-0.7242,-0.8069,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0062,1.4281,1.195,8.7668,-1.6432,-0.1803,5.6816,2.3836,13.7124,-0.6077,-0.1091,1.9355,1.3912,7.2669,-1.5747,2.3627,3.5071,1.8727,8.9951,0.0052,0.0345,0.0569,-0.0026,1.6517,-0.0763,-0.0462,0.5014,0.859,0.6381,1.7133,1.2728,0.7429,0.2514,0.7378,0.4072,2.9354,1.62,0.5519,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0005,3.4663,-0.0009,0.415,-0.2254,0.6317,0.0692,-0.042,17.3893,19.0517,4.3648,13.7405,0.3457,-38.8302,22.8059,4.7755,53.9398,?,-100.3906,5.3275,2.3081,103.3798,?,-0.4478,-0.1732,0.3868,0.914,1.8911,2.069,0.8354,3.5761,4.2808,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.281,156.6102,0.9462,-0.5778,-0.7802,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0305,1.3317,1.154,7.6347,-1.3433,-0.0854,4.4853,2.1179,10.0255,-0.9689,-0.0946,1.5353,1.2391,6.2609,-1.1764,2.2302,2.3959,1.5479,5.6109,0.0063,0.3573,0.3227,-0.0137,0.9031,-0.0383,-0.0424,0.5449,0.9313,0.7456,1.7092,1.3682,0.8005,0.2969,0.8674,0.5559,2.9214,1.8721,0.6408,0.8871,1.2932,-123.776,1.4578,-139.5238,-95.7097,0.6398,1.1326,0.577,1.7701,0.9018,0.5095,0.7615,1.2194,1.3607,1.6013,1.7868,1.1158,0.0003,3.2897,-0.0442,0.2957,-0.1481,0.6613,-0.1134,-0.1111,15.0828,37.961,6.1612,16.4398,0.2238,-40.5862,21.8151,4.6707,53.2791,?,-98.5356,6.4198,2.5337,101.3992,?,-0.3716,-0.1531,0.4119,1.3191,2.4317,1.8434,1.7401,5.9131,3.3981,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.2774,154.2045,0.9179,-0.3127,-0.6432,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0058,2.6074,1.6147,14.1918,-1.0724,-0.3029,5.7371,2.3952,20.009,-2.9866,-0.1793,2.2164,1.4888,8.5168,-1.0189,2.4576,4.6449,2.1552,15.2729,0.0028,-0.0193,-0.0325,0.0024,1.6892,-0.1233,-0.073,0.6741,1.0846,0.7492,1.6089,1.1114,0.6908,0.4545,1.1764,0.5613,2.5885,1.2351,0.4772,0.4899,1.7086,-173.2653,3.4874,-353.6594,-101.4103,1.3644,1.6233,0.4471,1.1898,0.3277,0.2754,0.7093,1.6663,0.9292,2.3493,1.3101,0.5576,0.0009,3.6328,0.0887,0.4588,-0.2507,0.4827,-0.2334,-0.2061,16.3688,16.9556,4.1177,13.62,0.3162,-41.5235,12.1617,3.4874,52.4399,?,-97.5444,2.8969,1.702,98.9395,?,-0.3942,-0.1678,0.4257,1.1808,2.4193,2.0489,1.3942,5.853,4.1982,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.2772,155.4366,0.98,-0.7242,-0.8069,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1999,3.6099,1.9,15.011,-0.6692,-0.8206,4.5243,2.127,12.8385,-2.3279,-0.5941,3.1907,1.7862,13.4386,-2.2633,2.9767,3.5306,1.879,12.9041,0.0038,0.2436,0.3364,-0.0671,1.3813,-0.2757,-0.1996,0.8933,1.0637,1.0112,1.1908,1.132,0.9506,0.7979,1.1314,1.0225,1.418,1.2815,0.9037,0.6701,0.6457,-123.2693,0.9635,-183.9563,-190.9179,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1692,1.117,1.1633,0.9553,0.9949,1.0414,0.0028,4.5314,-0.1319,-0.4716,0.1589,0.4731,-0.5975,-0.4988,13.469,349.7583,18.7018,53.8788,-0.3752,-27.9211,50.1732,7.0833,40.3198,?,-6.3361,221.7626,14.8917,42.5995,-1.4483,-0.4824,-2.1258,4.4067,2.6403,1.2559,0.4757,6.971,1.5772,0.2262,0.3646,0.5833,1.6,0,2.2518,0,1.3363,1.2648,0.9465,0.0842,61.1282,0.3651,0.7927,0.1012,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4386,4.1262,2.0313,18.3462,-0.6209,-0.7199,2.9498,1.7175,8.8562,-1.5121,-0.4117,2.5493,1.5966,9.8908,-1.5508,2.7141,3.1388,1.7717,12.7036,0.0144,0.6093,1.0654,-0.1616,1.7486,-0.2652,-0.1517,1.1827,1.2722,1.1466,1.0757,0.9694,0.9012,1.3988,1.6186,1.3146,1.1571,0.9398,0.8122,1.3183,1.1687,-37.793,0.8865,-28.6682,-32.3388,3.2106,2.9191,0.8781,0.9092,0.2735,0.3008,2.0716,1.8549,1.4442,0.8954,0.6971,0.7786,0.0024,4.1546,0.3033,-0.3409,-0.0263,0.6533,-0.4395,-0.5029,6.466,129.8721,11.3961,37.3184,-0.8029,-33.3197,13.4401,3.6661,41.5192,?,-14.8066,61.3234,7.8309,31.9778,-3.5559,-0.1941,-0.4367,2.2503,3.1085,1.4553,0.4682,9.663,2.1178,0.2192,0.4003,0.6659,1.6635,0,2.9489,0,0.8988,1.167,1.2984,0.0954,60.8774,-0.6097,0.5421,-0.9128,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1081,0.0101,0.1004,0.6617,-1.3651,-0.0344,0.0357,0.189,1.2848,-0.723,0.0055,0.0086,0.0925,0.6942,-1.166,0.236,0.0116,0.1075,0.8168,0.0412,-3.144,19.7021,0.4582,-6.2665,-0.1457,0.0233,0.5314,1.0851,0.9342,2.0419,1.7581,0.861,0.2824,1.1774,0.8728,4.1693,3.0908,0.7413,0.7084,1.0221,-10.8841,1.4428,-15.3645,-10.6489,0.3752,0.873,0.3284,2.3268,0.8753,0.3762,0.515,0.9533,0.8101,1.8509,1.5729,0.8498,0.0003,0.3474,0.0652,0.578,0.0768,0.2591,-0.0053,0.1218,-41.068,0.097,0.3114,41.6397,?,-7.4801,0.2427,0.4927,8.7585,?,-6.2727,0.0847,0.291,6.839,?,5.4903,6.5471,1.1925,0.6321,1.07,1.6929,0.3995,1.145,2.8658,4.7542,6.0886,1.2807,1,1,1,4.7542,6.0886,1.2807,0.1091,54.8208,-0.3565,0.0778,-0.5545,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1144,0.0146,0.1206,0.6316,-0.3756,0.011,0.0811,0.2848,1.6475,-0.6189,-0.0022,0.0267,0.1633,1.0584,-0.4882,0.3136,0.0371,0.1927,1.1805,0.0387,10.4019,-52.5628,0.3646,-5.0532,0.0351,-0.0069,0.4236,0.7387,0.6259,1.7439,1.4776,0.8473,0.1795,0.5457,0.3918,3.0411,2.1832,0.7179,0.2738,0.4968,-3.6323,1.814,-13.264,-7.3118,0.4512,0.6456,0.3739,1.4309,0.8287,0.5792,0.3834,0.5968,0.535,1.5566,1.3955,0.8965,0.0003,0.463,0.3609,0.6138,0.3908,0.4178,0.5046,0.4189,-41.2739,0.0709,0.2663,41.9388,?,-7.4484,0.18,0.4242,8.6395,?,-4.687,0.2455,0.4954,5.3391,?,5.5413,8.8061,1.5892,0.6277,0.5374,0.8563,0.394,0.2888,0.7332,4.8543,7.8551,1.6182,1,1,1,4.8543,7.8551,1.6182,0.1147,53.4093,-0.0213,-0.2598,-0.5101,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2726,0.7714,0.8783,5.7641,-0.5887,-0.1143,8.3629,2.8919,17.7962,-0.6256,-0.137,0.9364,0.9677,7.8309,-1.506,2.0505,5.9722,2.4438,10.9196,0.004,-2.3856,-1.9892,0.1329,0.8338,-0.0557,-0.0668,0.3037,0.9077,0.3594,2.9885,1.1833,0.396,0.0922,0.8238,0.1292,8.9311,1.4003,0.1568,0.3119,0.4539,-49.3136,1.4553,-158.1137,-108.6496,0.3314,1.1611,0.3309,3.5035,0.9986,0.285,0.3239,0.7361,0.5279,2.2726,1.6297,0.7171,0.0009,2.8567,0.0614,-0.0525,0.3306,0.5797,0.2454,0.0291,13.9734,25.3708,5.0369,19.0796,0.374,13.0418,5.3101,2.3044,12.059,0.4779,-51.5625,9.1657,3.0275,53.5187,?,1.0714,-0.271,-0.2529,2.1858,1.6637,0.7612,4.7778,2.768,0.5794,1.0326,-0.213,-0.2063,1.3195,0,0,1.5822,0.3565,0.2253,0.1447,78.5777,0.9468,0.9811,0.9768,?,?,?,?,?,TASCA_GIACCA_BASSA
