@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.5166,15.4242,3.9274,30.0202,-0.9744,-7.8672,55.4532,7.4467,52.3637,-1.6696,8.9999,14.2403,3.7736,20.3786,-0.017,13.6937,40.7573,6.3841,34.1338,0.0897,0.0657,-0.0574,-0.0377,-0.8741,-0.5745,0.6572,0.5274,1.0407,0.6152,1.9733,1.1664,0.5911,0.2781,1.0831,0.3784,3.8941,1.3606,0.3494,0.4524,43.5202,-4.4075,96.1977,-9.7425,-0.1013,0.7752,0.7588,0.4055,0.9789,0.5231,0.5344,0.5733,1.4731,0.8795,2.5695,1.5341,0.597,0.0399,20.5119,0.3887,-0.0959,-0.2271,-0.5283,-0.7113,0.7516,-35.3824,128.9925,11.3575,53.4622,-4.0493,2.4696,308.7201,17.5704,64.4272,-0.5443,3.4504,51.3438,7.1655,25.8484,-0.4283,-14.3274,-10.2547,0.7157,0.6464,1.585,2.4521,0.4178,2.5123,6.0128,1.8881,5.5311,2.9295,0.2538,0.5851,2.3053,0.8298,2.0683,2.4925,0.1188,56.3174,0.6767,-0.3229,-0.3664,0,0,0,0,0,DAVANTI_PANTALONI
-0.0455,14.6343,3.8255,24.7862,-0.8249,-8.2388,61.9628,7.8716,43.628,-1.5972,9.3577,16.2016,4.0251,21.5629,-0.0113,14.4802,38.57,6.2105,29.7691,0.1197,0.0055,-0.0049,-0.0031,-0.8804,-0.569,0.6462,0.486,0.9504,0.616,1.9556,1.2675,0.6481,0.2362,0.9033,0.3794,3.8245,1.6065,0.4201,0.4176,46.6124,-2.7671,111.6225,-6.6265,-0.0594,0.8086,0.637,0.4016,0.7878,0.4967,0.6305,0.5681,1.1495,0.8326,2.0233,1.4655,0.7243,0.0424,21.3168,-0.176,-0.1451,-0.032,-0.2183,-0.7118,0.7424,-7.5317,783.4028,27.9893,72.8668,-1.3194,31.1362,86.2748,9.2884,31.8695,0.3263,-18.9752,36.4592,6.0381,38.5239,?,-0.2419,0.3969,-1.6409,3.0134,4.6354,1.5383,9.0803,21.4871,2.3663,-2.6856,1.076,-0.4006,0.6641,0,0,2.2864,1.8915,0.8273,0.1266,76.4012,0.5246,-0.3762,0.0615,0,0,0,0,0,DAVANTI_PANTALONI
-0.2053,0.1895,0.4353,1.8965,-1.7624,11.7456,1.2532,1.1194,4.7393,0.6705,9.5962,0.4826,0.6947,3.7343,0.6832,15.1793,1.6038,1.2664,5.9886,0.6773,-0.0175,-0.0214,-0.0135,1.224,0.7738,0.6322,0.3889,0.6266,0.3437,1.6114,0.884,0.5486,0.1512,0.3927,0.1182,2.5967,0.7814,0.3009,-0.1254,-0.1503,-0.0963,1.198,0.7673,0.6405,0.0477,0.0583,0.037,1.2206,0.7751,0.635,0.4002,0.5079,0.3167,1.2691,0.7914,0.6236,0.1005,21.7287,0.2325,0.0225,0.1586,0.8859,0.9863,0.9503,14.9604,5.5554,2.357,7.5,0.6155,-43.0464,0.4826,0.6947,44.248,?,-3.0833,25.8707,5.0863,14.557,-2.8457,-0.3475,-4.852,13.9609,3.3929,0.4634,0.1366,11.5115,0.2147,0.0187,-0.2713,-1.1143,4.1078,0,5.1525,0,0.1695,0.5152,3.0396,0.3025,63.0827,0.6646,0.853,0.2135,4.1432,0,0,0,1,DAVANTI_PANTALONI
0.1144,1.4669,1.2111,7.2759,-0.9766,-6.5164,5.9489,2.439,12.0045,?,9.9036,2.1105,1.4527,6.0263,0.5648,12.0725,4.3369,2.0825,8.7291,0.4769,-0.0176,0.0116,0.0095,-0.658,-0.5398,0.8203,0.4966,0.8337,0.5816,1.6789,1.1712,0.6976,0.2466,0.695,0.3382,2.8187,1.3717,0.4866,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.0785,17.3141,0.1591,0.0451,-0.0582,-0.4507,-0.8371,0.8543,-22.8164,34.7641,5.8961,36.3965,?,43.9334,16.8782,4.1083,15.6315,0.6765,2.7993,4.1834,2.0453,7.6398,-0.1269,-0.5193,-8.1507,15.6942,1.4352,2.8827,2.0086,2.0597,8.3101,4.0346,-1.1136,42.293,-37.9785,0,0,7.1269,2.3284,4.7641,2.0461,0.3284,69.6244,0.978,0.6349,0.5175,4.872,1.4462,1.2026,5.1599,0.4454,DAVANTI_PANTALONI
-0.3436,1.8878,1.374,7.1837,-0.8104,4.1866,12.508,3.5367,12.1192,-0.4705,9.4342,2.8333,1.6832,7.168,0.4327,11.002,2.835,1.6838,7.5785,0.4744,-0.0821,-0.0364,-0.0312,0.4438,0.3805,0.8575,0.3885,0.8163,0.816,2.1011,2.1005,0.9997,0.1509,0.6663,0.6659,4.4146,4.4119,0.9994,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.4815,0.314,0.2752,0.6522,0.5716,0.8764,0.5928,1.0022,0.9479,1.6907,1.5992,0.9458,0.0684,15.6122,-0.4318,0.5446,0.3516,-0.3988,0.0405,0.8732,-82.2348,91.2036,9.5501,99.3546,?,56.527,66.8219,8.1745,26.3723,0.6418,-35.0702,168.3394,12.9746,44.8122,?,-1.4548,2.3449,-1.6118,1.1683,0.7361,0.63,1.3649,0.5418,0.3969,-2.1031,2.2171,-1.0542,0,1,0,3.7674,2.2171,0.5885,0.7005,173.8321,-0.8471,-0.9631,0.944,7.6926,12.2813,3.5045,16.7461,0.1983,DAVANTI_PANTALONI
-0.6922,12.6761,3.5603,17.6913,-1.1048,5.6451,39.6922,6.3002,24.1666,-0.6729,9.5667,11.6335,3.4108,17.2737,0.1129,13.2339,12.7354,3.5687,16.3692,0.2007,-0.1226,-0.0724,-0.0523,0.5901,0.4266,0.7229,0.5651,1.0438,0.9977,1.8471,1.7654,0.9558,0.3194,1.0896,0.9953,3.4119,3.1167,0.9135,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5818,0.4316,0.4104,0.7419,0.7054,0.9508,0.7321,1.0242,1.0808,1.399,1.4763,1.0553,0.0376,19.9726,0.7234,0.1314,0.1773,-0.0667,0.0276,0.8552,-19.7469,53.4654,7.312,40.2649,?,-27.9595,83.0232,9.1117,43.1366,-3.9012,-20.6608,42.2638,6.5011,30.2719,-4.184,0.7063,0.9558,1.3533,0.8025,1.1247,1.4016,0.644,1.265,1.9644,1.1727,1.648,1.4053,0,0,1.5072,0.9334,1.3301,1.425,0.1351,69.2061,-0.9356,-0.865,0.9502,0.2703,0.7378,0.8589,4,0,DAVANTI_PANTALONI
-0.3982,5.0932,2.2568,17.6286,-1.0653,-8.8176,23.4723,4.8448,25.5614,-101.3286,9.9983,9.7699,3.1257,16.6671,0.1518,13.8108,25.4722,5.047,26.6968,0.1211,0.0452,-0.0398,-0.0288,-0.8819,-0.6385,0.7239,0.4658,0.722,0.4472,1.55,0.9599,0.6193,0.217,0.5213,0.1999,2.4025,0.9215,0.3836,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.0913,20.3921,0.266,0.2744,-0.0338,-0.5511,-0.8893,0.8605,-93.4747,24.5873,4.9586,100.75,?,-10.027,287.0854,16.9436,58.9375,-3.0299,-4.3609,93.8551,9.6879,30.625,-1.7684,9.3223,21.4349,2.2993,0.2927,0.5118,1.7489,0.0856,0.262,3.0588,2.2736,5.1502,2.2652,0,0,1.322,1.7094,3.2898,1.9245,0.6446,115.6751,0.923,0.6012,0.4719,2.7671,3.4252,1.8507,6,0.25,DAVANTI_PANTALONI
0.3057,15.9918,3.999,19.7543,-0.6272,1.2349,89.6233,9.467,29.8789,-1.1501,9.9183,20.4281,4.5197,20.1195,0.0502,14.0496,28.6432,5.3519,25.3546,0.0758,0.2475,0.0308,0.0218,0.1245,0.0879,0.7059,0.4224,0.8848,0.7472,2.0946,1.7689,0.8445,0.1784,0.7828,0.5583,4.3873,3.129,0.7132,0.4764,-7.1657,-3.6625,-15.0412,-7.6878,0.5111,0.8736,0.5731,0.4425,0.656,0.5065,0.7721,0.6611,0.9819,0.7791,1.4851,1.1784,0.7935,0.0342,21.5951,-0.3541,0.4534,0.5648,-0.3436,-0.4201,0.9577,-17.307,111.2897,10.5494,39.299,?,-21.0148,550.6724,23.4664,72.0581,-1.0565,-22.7162,43.229,6.5749,29.6387,?,0.8236,0.7619,0.9251,0.4496,1.6045,3.5691,0.2021,2.5744,12.7385,1.0616,1.3259,1.249,0,1,0,0.5454,1.3259,2.4312,0.1214,70.2738,-0.506,-0.962,0.6584,17.4897,17.4828,4.1812,25,0.0385,DIETRO_PANTALONI
-0.6137,8.9462,2.991,15.2216,-1.1641,1.8725,95.8612,9.7909,30.0193,-1.812,9.6722,12.5482,3.5423,16.6545,0.1943,13.8729,22.3332,4.7258,24.1338,0.1506,-0.3278,-0.0635,-0.0442,0.1936,0.135,0.6972,0.3055,0.8444,0.6329,2.764,2.0718,0.7496,0.0933,0.7129,0.4006,7.6394,4.2923,0.5619,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6589,0.3403,0.2476,0.5164,0.3757,0.7276,0.5071,0.914,0.6307,1.8025,1.2439,0.6901,0.0658,21.0262,0.2843,0.2483,0.0031,-0.4138,-0.571,0.9269,-22.1753,108.3326,10.4083,44.9466,?,-21.825,402.6583,20.0663,64.6469,-1.5477,-16.9447,267.1842,16.3458,53.9962,-1.5173,1.0161,1.3087,1.288,0.5187,0.6368,1.2276,0.269,0.4055,1.507,1.1445,1.381,1.2067,0,0,1.183,0.6953,0.8324,1.1973,0.2362,71.6416,-0.8601,-0.5714,0.8139,6.5416,32.2002,5.6745,22.6253,0.1533,DIETRO_PANTALONI
-0.504,4.1917,2.0474,10.2939,-0.7187,3.3302,30.3298,5.5073,23.2926,-0.8099,9.7416,9.1125,3.0187,33.3774,0.0171,11.6865,13.303,3.6473,33.5605,0.0367,-0.1513,-0.0517,-0.0431,0.3419,0.285,0.8336,0.3718,0.6782,0.5613,1.8244,1.5099,0.8276,0.1382,0.46,0.3151,3.3284,2.2799,0.685,0.413,-7.4235,-3.363,-17.9755,-8.1433,0.453,0.4654,0.1764,0.1719,0.379,0.3694,0.9746,0.4419,0.3084,0.3067,0.6979,0.694,0.9945,0.0369,17.1478,-0.0585,-0.3019,-0.4516,-0.0709,-0.0101,0.9352,-3.1386,227.5885,15.086,48.4787,-3.8676,-26.2168,70.8117,8.415,40.6784,-6.1376,-18.3663,24.5244,4.9522,23.2788,?,0.1197,0.1709,1.4274,1.7928,3.0463,1.6992,3.214,9.2801,2.8874,1.1012,1.6547,1.5026,1.7475,0,0,1.1918,2.0825,1.7474,0.1153,55.3964,-0.7762,-0.7982,0.4498,0.5197,0.2496,0.4996,1,0,DAVANTI_PANTALONI
0.0296,0.2292,0.4787,1.919,-0.9739,5.5587,0.6529,0.808,3.0379,0.5652,9.8791,0.264,0.5138,3.096,0.739,11.3714,0.3351,0.5789,2.6497,0.7965,0.0053,0.003,0.0026,0.5627,0.4888,0.8688,0.5925,0.9317,0.827,1.5726,1.3959,0.8876,0.351,0.8681,0.6839,2.4732,1.9484,0.7878,-0.2397,-0.108,-0.0913,0.4505,0.3809,0.8456,0.1391,0.0819,0.0747,0.589,0.5368,0.9113,0.6317,0.6198,0.7242,0.9812,1.1465,1.1684,0.0405,15.8534,0.0406,-0.3594,-0.235,-0.0407,0.6558,0.7257,-38.2655,2.2478,1.4993,39.7186,?,0.3831,2.9722,1.724,5.1575,-0.7549,17.1074,25.9334,5.0925,17.5797,0.3896,-99.8712,-2.2368,0.0224,0.8696,0.2944,0.3385,0.7562,0.0867,0.1146,17.9023,-3.5401,-0.1977,0,0,0.102,7.7012,2.2594,0.2934,0.1497,56.9412,0.4843,0.931,0.7099,0,0,0,0,0,DAVANTI_PANTALONI
-0.6564,3.9166,1.979,12.5815,-0.5959,2.1519,27.5933,5.2529,21.317,-0.6558,9.905,10.0134,3.1644,18.5985,0.0514,11.5469,11.364,3.3711,17.744,0.1095,-0.305,-0.0663,-0.0568,0.2173,0.1864,0.8578,0.3767,0.6254,0.5871,1.66,1.5582,0.9387,0.1419,0.3911,0.3446,2.7556,2.4281,0.8811,0.5564,-4.6609,-2.1522,-8.3764,-3.8678,0.4618,0.6124,0.4021,0.3956,0.6566,0.6461,0.9839,0.5902,0.6765,0.7091,1.1462,1.2014,1.0482,0.0368,16.0095,0.1258,0.0828,-0.0284,0.0238,0.3584,0.8702,-33.5041,153.6834,12.3969,49.6185,-6.0691,-13.9289,105.0953,10.2516,38.3392,-12.3153,-3.581,171.3208,13.089,38.4583,-1.3742,2.4054,9.3561,3.8897,1.2093,0.9471,0.7832,1.4623,0.8971,0.6134,1.2013,1.9138,1.593,2.4377,0.4333,0.1778,1.2942,1.2902,0.9969,0.1321,59.3167,-0.8299,-0.4744,0.0229,0.3841,0.5626,0.7501,3,0,DAVANTI_PANTALONI
-0.0858,0.3979,0.6308,2.543,-0.9744,5.0218,0.9152,0.9567,4.4127,0.3472,10.1164,0.8486,0.9212,4.6006,0.6645,11.3486,0.938,0.9685,4.912,0.6672,-0.0171,-0.0085,-0.0076,0.4964,0.4425,0.8914,0.6594,0.6848,0.6513,1.0385,0.9878,0.9511,0.4348,0.4689,0.4242,1.0785,0.9757,0.9047,-0.5346,-0.1378,-0.1274,0.2577,0.2383,0.9251,0.1905,0.0939,0.0873,0.493,0.458,0.9289,0.5763,0.5528,0.5177,0.9592,0.8983,0.9366,0.0423,15.6639,0.8933,-0.1203,0.2756,0.1185,0.5277,0.9043,-38.2069,0.0626,0.2501,38.6993,?,-1.668,0.2706,0.5202,2.7588,?,21.5882,0.2589,0.5088,2.0401,0.9093,22.9055,-1.7698,-0.0773,0.4808,0.4916,1.0224,0.2312,0.2417,1.0453,14.0277,-1.8916,-0.1348,1,0,0,14.0277,18.9693,1.3523,0.1645,61.4631,-0.7134,0.4963,-0.1881,0,0,0,0,0,DAVANTI_PANTALONI
-0.4215,1.7228,1.3126,7.8618,-2.0894,2.8035,7.9759,2.8242,14.0884,-0.6505,10.2093,3.7634,1.9399,15.0496,0.2595,11.0246,4.1878,2.0464,15.8278,0.2702,-0.1504,-0.0413,-0.0382,0.2746,0.2543,0.926,0.4648,0.6766,0.6414,1.4558,1.3801,0.948,0.216,0.4578,0.4114,2.1194,1.9046,0.8987,0.9576,-1.0083,-0.9074,-1.053,-0.9476,0.8999,0.2981,0.1252,0.1173,0.42,0.3936,0.9371,0.558,0.5224,0.4967,0.9361,0.8901,0.9508,0.038,14.8972,0.4355,-0.2326,-0.0732,-0.1276,0.0618,0.9653,-24.9474,71.0076,8.4266,43.0786,?,-19.7955,135.5324,11.6418,44.3375,-1.7371,-25.323,21.3299,4.6184,31.0196,?,1.2603,0.9852,0.7817,0.7238,1.8246,2.5207,0.5239,3.329,6.3541,1.5309,1.3888,0.9071,0,1,0,0.9716,1.3888,1.4293,0.1458,71.8502,-0.9387,-0.9232,0.9323,3.6272,0.2338,0.4835,1,0.75,DAVANTI_PANTALONI
-0.0347,0.2858,0.5346,2.2416,-1.0587,6.8631,0.5831,0.7636,2.8638,0.649,9.932,0.5814,0.7625,4.197,0.6693,12.1027,0.7242,0.851,4.0233,0.725,-0.0051,-0.0035,-0.0029,0.691,0.5671,0.8206,0.7001,0.7011,0.6282,1.0015,0.8973,0.896,0.4901,0.4915,0.3946,1.0029,0.8051,0.8028,-0.2177,-0.1357,-0.1087,0.6236,0.4993,0.8006,0.1334,0.0858,0.0744,0.643,0.5577,0.8673,0.7827,0.5341,0.5572,0.6824,0.7118,1.0432,0.0431,17.252,-0.1208,-0.3882,-0.3491,0.252,0.6972,0.8688,-35.7401,0.1803,0.4246,36.6592,?,-7.8153,1.3854,1.177,10.0189,?,22.6881,0.2979,0.5458,2.1591,0.9109,4.5731,-1.5753,-0.3445,0.3608,0.778,2.1567,0.1301,0.6053,4.6512,3.659,-1.6603,-0.4538,1,0,0,3.659,16.9788,4.6403,0.1537,66.2436,-0.6098,0.1828,0.2396,0,0,0,0,0,DAVANTI_PANTALONI
0.208,6.1187,2.4736,16.0125,-0.5934,5.5651,15.8467,3.9808,17.2477,-0.3621,9.6442,17.6226,4.1979,16.3113,0.0366,12.0327,18.8252,4.3388,18.6254,0.0803,0.0374,0.0216,0.0173,0.577,0.4625,0.8015,0.6214,0.5892,0.5701,0.9483,0.9175,0.9675,0.3861,0.3472,0.325,0.8992,0.8418,0.9361,1.3005,-9.6132,-3.6691,-7.3919,-2.8213,0.3817,0.7936,0.5935,0.4962,0.7478,0.6253,0.8361,0.9284,0.9817,0.8597,1.0574,0.926,0.8758,0.0394,17.4775,0.0504,0.4419,0.4515,0.2188,0.4071,0.9612,-6.9491,275.7278,16.6051,52.919,-0.4899,-28.8546,13.285,3.6449,33.4198,?,-30.2257,1.1726,1.0829,32.28,?,0.2408,0.2299,0.9546,4.5557,15.3343,3.3659,20.7548,235.1413,11.3295,0.5206,0.539,1.0353,0,0,1,1.5835,1.6394,1.0353,0.1497,75.8397,0.6325,0.0681,-0.0287,297.1519,8394.5586,91.6218,330,0.1316,DAVANTI_PANTALONI
1.7077,2.3927,1.5468,7.2737,-0.4402,-2.8923,4.5322,2.1289,11.6013,-2.7979,9.7784,4.2906,2.0714,10.7929,0.2482,10.71,3.412,1.8472,9.3944,0.353,-0.5904,0.1746,0.1595,-0.2958,-0.2701,0.913,0.7266,0.7468,0.8374,1.0278,1.1525,1.1214,0.5279,0.5577,0.7013,1.0563,1.3283,1.2575,0.2601,-0.624,-0.4338,-2.3988,-1.6678,0.6953,1.6534,0.3518,0.3479,0.2128,0.2104,0.9888,0.627,0.6739,0.7743,1.0749,1.2349,1.1489,0.0718,14.9152,-0.4283,-0.4784,-0.2153,0.2087,-0.142,0.903,38.4405,92.9247,9.6397,26.375,0.491,33.9588,23.8653,4.8852,18.4375,0.5816,25.7656,232.9586,15.263,44.9375,0.0638,1.132,1.4919,1.318,1.9732,0.6316,0.3201,3.8937,0.3989,0.1024,0.9927,8.3061,8.3673,1.1759,1.0794,0.918,1.4305,0.5869,0.4103,0.3986,98.1649,-0.453,-0.7669,0.0803,2,0,0,0,1,DAVANTI_PANTALONI
