@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.109,3.6833,1.9192,20.6553,-1.3185,-0.0073,2.3621,1.5369,12.93,-1.216,-0.1456,2.7004,1.6433,17.1007,-1.2199,1.9421,5.0072,2.2377,13.8875,0.0027,-14.8877,-0.7488,0.0561,0.0503,-0.0038,-0.075,1.2487,1.1679,0.8577,0.9353,0.6868,0.7344,1.5593,1.364,0.7356,0.8747,0.4717,0.5393,1.6556,1.25,-308.6478,0.755,-186.4272,-246.9201,1.5268,1.1565,0.6397,0.7574,0.419,0.5532,1.5975,1.2079,1.4873,0.7561,0.9311,1.2314,0.0005,2.8898,0.2561,-0.0023,0.0881,-0.0762,-0.0176,-0.1687,-17.8979,42.936,6.5526,32.3914,?,53.9924,36.8216,6.0681,19.4702,0.6781,1.6854,120.0064,10.9547,33.3542,-0.7169,-0.3315,-10.6197,32.0362,1.0798,0.5981,0.5539,1.1661,0.3578,0.3068,-0.7898,2.3258,-2.9447,0,0,3.1131,1.6636,0.9711,0.5837,0.1448,82.2141,0.9268,-0.566,-0.7414,TASCA_DESTRA_DIETRO_PANTALONI
0.0118,4.2785,2.0685,23.6129,-0.3465,-0.2636,2.5628,1.6009,15.9756,-0.5209,-0.1129,2.4686,1.5712,19.0225,-0.8002,2.1152,4.9181,2.2177,20.415,0.0031,-0.0447,-0.1044,0.0056,2.3356,-0.1246,-0.0534,1.2921,1.3165,0.9327,1.0189,0.7219,0.7085,1.6695,1.7332,0.8699,1.0382,0.5211,0.5019,1.1106,0.7186,-95.0798,0.647,-85.6148,-132.316,1.6695,1.6596,0.8563,0.9941,0.5129,0.516,1.4781,1.2413,1.1566,0.8398,0.7825,0.9318,0.0008,3.1082,0.4678,0.3768,0.2357,0.0204,-0.0608,0.1073,-22.8583,75.0273,8.6618,38.6398,?,-14.9536,263.9593,16.2468,52.6199,-0.9446,-21.7106,22.1058,4.7017,26.9989,?,1.5286,1.0529,0.6888,0.5331,1.8423,3.4555,0.2842,3.394,11.9407,1.5117,1.4312,0.9467,0,1,0,0.7343,1.4312,1.949,0.0921,65.6971,-0.8095,-0.9379,0.9069,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0075,0.0215,0.1467,2.6612,-1.4625,-0.0246,0.041,0.2025,3.9273,-1.259,-0.1076,0.0045,0.0671,0.5541,-1.7722,0.177,0.0479,0.2189,2.7113,0.0042,0.3055,0.0699,-0.0425,0.2288,-0.139,-0.6076,0.7248,2.1857,0.6703,3.0154,0.9248,0.3067,0.5254,4.7772,0.4493,9.0929,0.8553,0.0941,0.7221,4.4621,-136.6065,6.1793,-189.1781,-30.615,0.6216,5.407,0.3969,8.6985,0.6385,0.0734,0.6776,4.8029,0.9815,7.088,1.4485,0.2044,0.0003,0.2617,0.8053,0.3477,-0.0789,0.1802,0.0327,-0.1747,-41.8857,0.0555,0.2357,42.659,?,-2.3257,0.2616,0.5114,3.2394,?,-9.4037,0.1513,0.3889,10.2585,?,18.0102,4.4542,0.2473,0.4608,0.6059,1.315,0.2123,0.3671,1.7291,13.1686,4.1584,0.3158,1,1,1,13.1686,4.1584,0.3158,0.1131,53.6151,0.4271,-0.4684,-0.5959,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1185,3.0398,1.7435,15.3251,-0.3046,-0.3783,3.0211,1.7381,8.4058,-0.9636,-0.0826,0.668,0.8173,5.2543,-0.9621,2.0529,2.6786,1.6366,11.9051,0.0073,-0.3134,-1.4343,0.0577,4.5771,-0.1843,-0.0403,1.0031,2.1332,1.0653,2.1266,1.062,0.4994,1.0062,4.5504,1.1348,4.5224,1.1279,0.2494,0.8673,1.3887,-41.0946,1.6011,-47.3811,-29.5931,2.7442,4.3868,0.9796,1.5986,0.357,0.2233,1.8232,2.9167,1.2873,1.5998,0.7061,0.4413,0.0011,3.0389,0.6056,0.3137,0.1683,0.154,-0.1023,0.0119,-16.1837,31.8621,5.6446,27.7191,-19.0951,6.4694,82.7222,9.0952,29.2206,0.0041,-34.3251,8.2965,2.8804,36.7798,?,-2.5016,0.4715,-0.1885,0.6206,1.9597,3.1577,0.3852,3.8404,9.9708,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.1005,57.0419,0.5193,0.0829,0.8863,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0434,0.0107,0.1035,0.8122,-3.1044,-0.0955,0.0194,0.1392,1.6931,-0.7228,-0.2007,0.0151,0.1231,0.6985,-3.515,0.2749,0.0209,0.1446,0.9882,0.0166,0.454,0.216,-0.1577,0.4758,-0.3473,-0.7299,0.7432,0.8407,0.7154,1.1312,0.9626,0.851,0.5524,0.7068,0.5119,1.2795,0.9266,0.7242,0.8649,1.1298,-36.8472,1.3062,-42.6029,-32.6152,0.2014,1.2792,0.1969,6.3527,0.978,0.1539,0.4797,1.1629,0.8219,2.4239,1.7133,0.7068,0.0006,0.4066,0.0601,0.2706,-0.3757,0.2194,-0.2613,-0.7366,-35.5557,0.084,0.2897,36.5997,?,-8.1008,1.0099,1.0049,10.4385,?,23.6948,0.0942,0.3069,1.2589,0.9484,4.3891,-1.5006,-0.3419,0.2883,0.944,3.274,0.0831,0.8911,10.7192,3.5062,-1.5803,-0.4507,1,0,0,3.5062,29.0739,8.2921,0.1141,67.3514,-0.6587,-0.013,-0.3525,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0446,0.0039,0.0625,0.3882,-0.6408,-0.029,0.0024,0.0485,0.2926,-1.4501,-0.1145,0.0044,0.0661,0.3275,-5.5263,0.1517,0.0035,0.0596,0.3139,0.0607,-1.5386,-0.389,0.2937,0.2529,-0.1909,-0.7549,1.2873,0.9454,1.0485,0.7344,0.8145,1.1091,1.657,0.8937,1.0993,0.5393,0.6634,1.2301,0.8755,0.5467,-7.4784,0.6244,-8.5421,-13.68,1.9812,4.7144,0.7081,2.3796,0.3574,0.1502,1.3268,1.1853,1.2369,0.8934,0.9322,1.0435,0.0003,0.2227,-0.2464,-0.0574,0.4039,-0.1903,-0.0108,-0.8193,-24.5911,0.1521,0.39,25.3189,?,-28.0639,0.0563,0.2372,28.5599,?,18.8426,0.0511,0.226,1.1398,0.9415,0.8763,-1.3051,-1.4894,1.6441,1.7257,1.0497,2.7029,2.9781,1.1018,0.8865,-1.3791,-1.5556,1,0,0,0.8865,22.2129,25.0562,0.11,71.4975,-0.6625,0.2732,-0.0717,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.2668,3.9753,1.9938,7.0254,-18.8729,-0.1134,0.3925,0.6265,3.1758,-1.5054,-0.8671,3.3681,1.8352,8.2773,-9.0665,1.965,6.2441,2.4988,9.3384,0.007,11.1699,1.4611,-0.6447,0.1308,-0.0577,-0.4412,3.1824,1.0864,0.7979,0.3414,0.2507,0.7344,10.1278,1.1803,0.6366,0.1165,0.0629,0.5394,3.4964,0.8949,-102.027,0.256,-29.1804,-114.0038,0.2789,0.4299,0.0376,1.5416,0.1348,0.0874,2.2122,0.8487,0.7523,0.3837,0.3401,0.8864,0.035,2.9116,0.0504,0.848,-0.9691,-0.0109,-0.0495,-0.9325,-8.8599,198.9153,14.1037,53.375,-0.493,-6.3499,4.4682,2.1138,12.875,?,-26.2852,14.2295,3.7722,31.125,?,1.3953,0.3371,0.2416,6.6722,3.7389,0.5604,44.5184,13.979,0.314,1.3689,0.5663,0.4137,0,0,1,4.1456,1.7149,0.4137,0.1635,48.2256,-0.7918,0.6634,-0.2315,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3553,15.0459,3.8789,47.044,-1.2226,-0.6354,2.914,1.707,9.3674,-1.5773,0.0673,7.6453,2.765,36.4042,-0.5403,3.6763,12.6246,3.5531,31.4348,0.0153,-0.5591,5.2784,0.0966,-9.4405,-0.1728,0.0183,2.2723,1.4029,1.0917,0.6174,0.4804,0.7782,5.1634,1.968,1.1918,0.3811,0.2308,0.6056,4.514,2.0266,-52.9161,0.449,-11.7226,-26.1109,5.8235,0.8955,0.663,0.1538,0.1139,0.7404,5.0221,1.2923,1.4966,0.2573,0.298,1.1581,0.0019,5.389,-0.0499,0.604,-0.0589,0.0108,0.0195,0.056,-37.3915,425.7894,20.6347,59.5184,-20.1071,-19.1794,44.7291,6.688,29.0985,?,9.7362,1240.8405,35.2256,112.6785,-0.9401,1.9496,-3.8405,-1.9699,3.0853,0.5858,0.1899,9.5193,0.3431,0.036,1.9485,1.0385,0.5329,0,0.0486,0,2.0454,0.5282,0.2582,0.1123,88.8797,0.4375,-0.5316,-0.5407,TASCA_SINISTRA_DAVANTI_PANTALONI
0.133,0.032,0.1788,1.0604,-0.4484,-0.1909,0.027,0.1643,0.9347,-4.6572,-0.038,0.0218,0.1475,0.863,-0.9861,0.3302,0.0273,0.1651,0.7717,0.063,-0.6966,-3.5028,0.4027,5.0282,-0.5781,-0.115,1.0885,1.2122,1.0832,1.1136,0.9951,0.8936,1.1849,1.4693,1.1732,1.24,0.9902,0.7985,0.4266,0.7662,-6.322,1.796,-14.8182,-8.2507,4.4311,1.685,0.8889,0.3803,0.2006,0.5275,1.1345,1.2288,1.3741,1.0832,1.2112,1.1182,0.0006,0.5037,-0.327,-0.2547,0.6086,-0.1661,-0.776,-0.0129,-7.0219,2.7453,1.6569,9.4193,?,-54.2221,0.3587,0.5989,55.2597,?,10.5397,4.8287,2.1974,7.0801,0.4511,0.1295,-0.6662,-5.1445,2.7664,0.754,0.2726,7.6528,0.5685,0.0743,0.1705,-1.6185,-9.4953,1,0,0,0.1705,1.3304,7.805,0.1485,71.7836,-0.9323,-0.8212,0.7528,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0412,0.014,0.1184,0.749,-0.6898,-0.0448,0.0055,0.0745,0.5111,-1.7832,-0.118,0.0079,0.0888,0.7128,-1.7312,0.194,0.0075,0.0865,0.4582,0.0849,-0.9182,-0.3488,0.2122,0.3798,-0.2311,-0.6085,1.5896,1.333,1.3696,0.8386,0.8616,1.0275,2.5267,1.7769,1.8759,0.7033,0.7424,1.0557,0.9337,0.6767,-7.1904,0.7247,-7.7012,-10.6263,2.4137,1.6982,0.8852,0.7036,0.3667,0.5213,1.4654,1.0507,1.6346,0.717,1.1154,1.5558,0.0004,0.2913,-0.0971,-0.0963,0.4674,-0.1794,-0.1891,-0.4326,-19.3956,0.3178,0.5638,21.5988,?,-49.6771,0.1311,0.3621,50.3387,?,16.9291,0.1657,0.4071,1.9196,0.8926,0.3904,-1.1457,-2.9344,1.557,1.3848,0.8893,2.4244,1.9176,0.7909,0.4291,-1.3534,-3.1542,1,0,0,0.4291,11.252,26.2242,0.1472,86.0018,-0.6345,-0.6922,0.684,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0683,8.2733,2.8763,22.5925,-1.1495,-0.2851,5.085,2.255,13.2687,-1.1613,-0.1443,5.254,2.2922,29.1014,-2.8494,3.5764,5.9287,2.4349,22.064,0.0083,-0.2395,-0.4733,0.0191,1.976,-0.0797,-0.0403,1.2755,1.2549,1.1813,0.9838,0.9261,0.9414,1.627,1.5747,1.3955,0.9678,0.8577,0.8862,1.6946,0.5609,-65.1034,0.331,-38.4177,-116.0785,1.7121,1.3903,0.4724,0.8121,0.2759,0.3398,1.7027,0.7763,1.024,0.4559,0.6014,1.319,0.0008,5.2276,-0.1435,0.0882,-0.0292,-0.0683,-0.0615,-0.1834,20.017,51.286,7.1614,25.65,0.2243,26.0993,17.0953,4.1346,13.9526,0.5763,7.0197,52.7791,7.2649,25.174,-0.4224,0.767,2.8515,3.718,1.7321,0.9858,0.5691,3,0.9717,0.3239,0.3908,-0.992,-2.5387,1.0041,1.8683,1.8606,1.8384,1.0189,0.5542,0.0869,55.2684,-0.9282,0.67,-0.7552,TASCA_SINISTRA_DIETRO_PANTALONI
0.5634,6.4308,2.5359,15.1847,-0.6678,-0.7433,4.3016,2.074,12.1576,-1.7385,0.5128,5.7436,2.3966,16.4516,-0.5685,3.4214,5.9029,2.4296,13.3058,0.0083,-0.7579,1.0987,0.1647,-1.4497,-0.2173,0.1499,1.2227,1.0581,1.0438,0.8654,0.8537,0.9864,1.495,1.1196,1.0894,0.7489,0.7287,0.973,0.7878,1.0197,-54.4179,1.2944,-69.0784,-53.3674,2.0508,0.868,0.6786,0.4233,0.3309,0.7817,1.249,0.923,1.1412,0.739,0.9137,1.2364,0.0029,4.9994,0.1725,0.2492,0.4116,0.2387,-0.2631,0.3784,-11.9169,10.0172,3.165,20.7596,?,5.0014,139.9613,11.8305,45.7184,-1.3518,-31.7201,15.4591,3.9318,35.3989,?,-2.3827,0.3757,-0.1577,0.2675,0.805,3.0089,0.0716,0.648,9.0536,0.79,0.5864,0.7424,0,1,0,0.4541,0.5864,1.2915,0.0928,55.3878,0.6955,-0.616,-0.7591,TASCA_SINISTRA_DIETRO_PANTALONI
0.1474,6.1344,2.4768,19.26,-0.5972,-0.4976,5.3098,2.3043,13.7628,-0.9328,-0.016,4.6727,2.1617,26.176,-0.8975,2.9998,7.3877,2.718,14.6889,0.0087,-0.2962,-9.1938,0.0491,31.0346,-0.1659,-0.0053,1.0748,1.1458,0.9112,1.066,0.8478,0.7953,1.1553,1.3128,0.8304,1.1363,0.7187,0.6325,1.0842,0.5816,-55.853,0.5365,-51.5147,-96.0252,1.6934,0.8741,0.8138,0.5162,0.4806,0.931,1.3994,0.7358,1.3112,0.5258,0.937,1.782,0.0014,4.3546,0.3788,0.2221,0.1781,0.072,-0.1581,0.0237,-8.775,4.8731,2.2075,11.3388,?,3.7688,20.7023,4.55,28.1387,-3.3026,-34.8276,2.4426,1.5629,35.939,?,-2.3283,0.252,-0.1082,0.4852,1.4125,2.9113,0.2354,1.995,8.4754,0.525,0.3155,0.601,0,1,0,0.403,0.3155,0.783,0.0976,48.9566,-0.3209,0.0921,-0.9154,TASCA_SINISTRA_DIETRO_PANTALONI
0.3238,7.4576,2.7309,17.69,-0.6108,-1.1425,4.9585,2.2268,13.9723,-1.446,-0.1058,9.5177,3.0851,28.2944,-2.407,4.0907,6.6216,2.5732,21.682,0.0442,-0.2834,-3.0592,0.0792,10.7947,-0.2793,-0.0259,1.2264,0.8852,1.0613,0.7218,0.8654,1.1989,1.504,0.7835,1.1263,0.521,0.7488,1.4374,0.8121,0.3356,-6.6843,0.4132,-8.2311,-19.9197,1.9226,1.3224,0.4841,0.6878,0.2518,0.3661,1.2661,0.6252,0.8159,0.4938,0.6444,1.305,0.0032,6.2418,0.2554,0.041,0.4329,0.2303,-0.2456,-0.3817,-7.6747,27.3904,5.2336,17.6987,?,-16.0621,314.5814,17.7364,49.8581,-2.1841,-22.3427,64.9255,8.0576,35.0388,?,0.4778,0.3435,0.7189,0.2951,0.6495,2.2012,0.0871,0.4219,4.8453,0.5175,0.5051,0.976,0,1,0,0.355,0.5051,1.4229,0.077,51.3819,-0.4345,0.3534,-0.9524,TASCA_SINISTRA_DIETRO_PANTALONI
0.2079,0.0514,0.2268,1.3286,-0.4948,-0.1161,0.096,0.3098,2.1992,-1.0971,-0.2385,0.0444,0.2106,2.3304,-0.6671,0.4638,0.0902,0.3004,1.8101,0.0369,-1.7906,-0.8717,0.4482,0.4868,-0.2503,-0.5141,0.732,1.0768,0.755,1.471,1.0314,0.7011,0.5359,1.1596,0.5701,2.1639,1.0638,0.4916,0.3823,0.4716,-6.3455,1.2337,-16.6002,-13.4551,0.8476,0.6358,0.4729,0.7502,0.558,0.7438,0.6041,0.5701,0.734,0.9437,1.215,1.2875,0.0009,0.7319,-0.7388,0.0758,0.5483,-0.2737,-0.3561,-0.2115,-24.4465,0.2671,0.5169,25.1999,?,-25.1946,0.1582,0.3978,26.6998,?,-12.1999,0.1212,0.3482,12.8998,?,0.9703,2.0038,2.0651,1.2994,1.4845,1.1424,1.6886,2.2039,1.3052,0.9438,1.9535,2.0698,1,1,1,0.9438,1.9535,2.0698,0.1044,61.841,-0.7223,-0.455,0.5487,TASCA_SINISTRA_DIETRO_PANTALONI
0.0934,0.0244,0.1561,0.9659,-0.3802,-0.0723,0.0164,0.1282,0.8676,-1.8464,-0.1288,0.01,0.1,0.7091,-1.5255,0.2583,0.0146,0.121,0.7157,0.0351,-1.2909,-0.7253,0.3616,0.5619,-0.2801,-0.4985,1.2173,1.5601,1.29,1.2817,1.0597,0.8268,1.4817,2.434,1.664,1.6427,1.123,0.6836,0.4727,0.6212,-10.2205,1.314,-21.6196,-16.4527,2.2959,2.4926,0.9435,1.0857,0.4109,0.3785,1.1133,1.3622,1.3495,1.2236,1.2122,0.9907,0.0005,0.3893,-0.1062,-0.0879,0.6031,-0.4067,-0.0749,-0.3812,-25.1182,0.1674,0.4091,25.679,?,-26.6206,0.1444,0.3799,27.9587,?,-8.9213,0.1433,0.3786,9.8389,?,0.9436,2.8155,2.984,1.0768,1.0807,1.0036,1.1595,1.1679,1.0072,0.9185,2.61,2.8417,1,1,1,0.9185,2.61,2.8417,0.0991,60.6601,-0.7433,-0.0225,-0.24,TASCA_SINISTRA_DIETRO_PANTALONI
0.0733,0.024,0.155,0.9311,-0.8972,-0.0496,0.011,0.105,0.6166,-1.0638,-0.1624,0.0125,0.112,0.7129,-3.5908,0.2601,0.0141,0.1189,0.6797,0.0363,-1.477,-0.451,0.2816,0.3053,-0.1907,-0.6245,1.4754,1.384,1.3034,0.938,0.8834,0.9418,2.1769,1.9155,1.6988,0.8799,0.7804,0.8869,1.3854,0.7897,-17.2145,0.57,-12.4255,-21.7992,1.6428,3.1607,0.6959,1.924,0.4236,0.2202,1.5101,1.3061,1.3699,0.8649,0.9071,1.0488,0.0005,0.3951,-0.0418,-0.4474,0.6149,-0.1089,0.0265,-0.678,-20.9946,0.7363,0.8581,22.6196,?,-29.5463,0.2594,0.5093,30.5389,?,-9.5772,0.0264,0.1625,9.8999,?,0.7106,2.1921,3.0851,1.6849,5.2797,3.1335,2.8389,27.8748,9.8189,0.7407,2.2848,3.0848,1,1,1,0.7407,2.2848,3.0848,0.1013,60.1182,-0.8561,0.0968,-0.0631,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0678,1.0578,1.0285,6.6593,-2.3757,0.2126,0.5497,0.7414,3.8575,-0.3853,-0.3039,0.121,0.3478,2.0409,-2.6576,0.9605,0.948,0.9737,4.8109,0.0162,-0.3191,0.2233,-0.0706,-0.6996,0.2213,-0.3164,1.3872,2.9571,1.0563,2.1317,0.7615,0.3572,1.9243,8.7447,1.1158,4.5443,0.5798,0.1276,4.3682,3.1605,-59.0429,0.7235,-13.5167,-18.6816,0.7084,3.5355,0.4034,4.9906,0.5694,0.1141,1.7263,3.263,1.3842,1.8901,0.8018,0.4242,0.001,1.3976,-0.3892,0.2018,-0.563,-0.1315,0.6761,-0.2058,-25.2108,6.09,2.4678,28.0197,?,-26.1933,4.9989,2.2358,29.9393,?,-10.0393,0.472,0.687,12.2391,?,0.9625,2.5112,2.6091,1.1038,3.5919,3.2543,1.2183,12.9021,10.5905,0.9359,2.2894,2.4462,1,1,1,0.9359,2.2894,2.4462,0.0995,61.4433,-0.9664,-0.7863,0.668,TASCA_SINISTRA_DIETRO_PANTALONI
