@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
3.4809,20.3751,4.5139,20.5835,-0.4172,4.0079,11.3691,3.3718,13.0151,-0.2472,3.4809,20.3751,4.5139,20.5835,-0.4172,8.4528,20.9662,4.5789,19.4414,0.0576,0.8685,1,0.4118,1.1514,0.4742,0.4118,1.3387,1,0.9858,0.747,0.7364,0.9858,1.7922,1,0.9718,0.558,0.5423,0.9718,2.3491,1,-5.0957,0.4257,-2.1693,-5.0957,1.3918,1,0.704,0.7185,0.5058,0.704,1.5815,1,1.0588,0.6323,0.6695,1.0588,0.0317,11.9524,-0.8117,1,0.8584,-0.8117,-0.4858,0.8584,2.8543,10.762,3.2806,8.837,-0.0065,3.9954,12.0751,3.4749,10.7014,-0.6085,6.8345,2.5763,1.6051,4.9354,0.3861,0.7144,0.4176,0.5846,0.9441,2.0439,2.165,0.8913,4.1774,4.6871,0.014,-0.0183,-1.3042,1.3198,1.0921,0.8275,0.8258,1.7905,2.1683,0.0421,14.7798,-0.9064,-0.9481,0.9695,1.4115,244.8272,15.647,43.4,-1.4943,-8.3347,159.3358,12.6228,37.5775,-0.9745,-29.6203,7.8242,2.7972,36.6577,?,-0.1694,-0.0477,0.2814,1.2396,5.5938,4.5127,1.5365,31.291,20.3645,1.4019,0.7093,0.5059,0.9143,0,0,1.1549,1.1839,1.0251,0.154,58.6262,-0.9305,0.3404,-0.0129,TASCA_DESTRA_DAVANTI_PANTALONI
2.9333,22.988,4.7946,21.2989,-0.1607,3.9557,13.2748,3.6435,14.9752,-0.4812,2.9333,22.988,4.7946,21.2989,-0.1607,8.1615,25.4977,5.0495,22.8659,0.1302,0.7416,1,0.3594,1.3485,0.4847,0.3594,1.3159,1,0.9495,0.7599,0.7215,0.9495,1.7317,1,0.9016,0.5775,0.5206,0.9016,0.606,1,-0.8611,1.6502,-1.4209,-0.8611,1.8151,1,0.698,0.5509,0.3846,0.698,1.4223,1,0.9315,0.7031,0.6549,0.9315,0.0287,11.6468,-0.8218,1,0.906,-0.8218,-0.6097,0.906,2.3409,10.3865,3.2228,9.0586,-0.021,4.4944,6.8268,2.6128,10.8182,-0.6921,7.1559,2.1349,1.4611,5.1628,0.3805,0.5209,0.3271,0.6281,1.2335,2.2057,1.7882,1.5214,4.8652,3.1978,0.042,-0.0586,-1.3952,1.3878,1.0646,0.7671,0.8373,1.7546,2.0954,0.0438,14.5289,-0.8262,-0.9569,0.9161,-4.505,178.8002,13.3716,37.2,-4.3913,-10.1969,79.097,8.8937,37.0106,-0.8353,-29.5952,6.2217,2.4943,33.38,?,0.4418,0.1522,0.3445,1.5035,5.3608,3.5656,2.2605,28.7383,12.7132,1.7987,0.9077,0.5046,0.3422,0,0,1.0051,1.1144,1.1088,0.1581,53.018,-0.7622,-0.4083,0.8549,TASCA_DESTRA_DAVANTI_PANTALONI
1.503,2.5467,1.5958,7.0707,-0.3048,6.5726,3.4974,1.8701,7.7114,0.2964,1.503,2.5467,1.5958,7.0707,-0.3048,7.1738,4.8437,2.2008,9.6346,0.2796,0.2287,1,0.2095,4.3731,0.9162,0.2095,0.8533,1,0.7251,1.1719,0.8497,0.7251,0.7282,1,0.5258,1.3733,0.7221,0.5258,-0.5084,1,-0.4417,-1.9671,0.8689,-0.4417,0.4944,1,0.4052,2.0226,0.8195,0.4052,0.9169,1,0.7339,1.0906,0.8004,0.7339,0.0345,9.909,0.3292,1,0.5924,0.3292,0.9463,0.5924,1.3068,3.011,1.7352,5.6766,-0.0399,6.3949,0.262,0.5118,2.1236,0.7283,7.0591,0.5277,0.7264,2.3808,0.698,0.2044,0.1851,0.9059,3.3904,2.3887,0.7046,11.4945,5.706,0.4964,-0.0383,-0.0396,1.0346,0.6984,0.6925,0.9916,2.6731,2.3843,0.892,0.0481,14.7861,-0.3916,-0.702,-0.3523,3.3735,102.774,10.1377,32.9,-1.812,-17.8857,6.0358,2.4568,24.7817,?,-30.1593,2.0758,1.4408,33.5525,?,-0.1886,-0.1119,0.593,4.1264,7.0364,1.7052,17.0274,49.5114,2.9077,0.8555,0.6318,0.7386,0,0,1,1.3276,0.9806,0.7386,0.1761,57.7626,-0.466,0.3993,-0.8597,TASCA_DESTRA_DAVANTI_PANTALONI
1.5378,2.5172,1.5866,11.1651,-0.1897,4.7175,3.9093,1.9772,11.5168,0.089,1.5378,2.5172,1.5866,11.1651,-0.1897,5.5194,5.4647,2.3377,15.4602,0.1565,0.326,1,0.2786,3.0678,0.8547,0.2786,0.8024,1,0.6787,1.2462,0.8458,0.6787,0.6439,1,0.4606,1.553,0.7154,0.4606,-1.5827,1,-0.6204,-0.6318,0.392,-0.6204,0.7424,1,0.512,1.3469,0.6897,0.512,0.9695,1,0.7222,1.0315,0.7449,0.7222,0.026,8.0751,0.2825,1,0.6467,0.2825,0.8851,0.6467,1.3546,0.7258,0.8519,3.4201,0.0404,4.2141,0.5575,0.7467,3.1221,0.5095,8.6649,0.2826,0.5316,2.6167,0.7148,0.3214,0.1563,0.4863,1.141,1.6025,1.4045,1.3018,2.5681,1.9727,0.0444,0.022,0.4945,0.5599,0.3885,0.6938,1.0955,1.307,1.1931,0.0487,14.2336,0.4267,-0.6499,-0.9522,-2.4325,74.795,8.6484,31.6,-3.7164,-2.8969,8.3682,2.8928,13.2007,-11.5385,-18.9305,7.7476,2.7835,24.2372,?,0.8397,0.1285,0.153,2.9897,3.1071,1.0393,8.938,9.6539,1.0801,2.0497,1.0273,0.5012,6.3639,0,0,2.3938,1.3038,0.5446,0.0965,28.9743,0.4327,0.8192,0.2578,TASCA_DESTRA_DAVANTI_PANTALONI
2.9866,10.5703,3.2512,14.4659,-0.0454,3.433,11.8502,3.4424,14.0453,-0.5527,2.9866,10.5703,3.2512,14.4659,-0.0454,6.9922,13.725,3.7047,16.3486,0.1668,0.87,1,0.4271,1.1495,0.491,0.4271,0.9445,1,0.8776,1.0588,0.9292,0.8776,0.892,1,0.7701,1.1211,0.8634,0.7701,0.1257,1,-0.1921,7.9526,-1.5276,-0.1921,1.5297,1,0.7052,0.6537,0.461,0.7052,1.0299,1,0.8848,0.9709,0.8591,0.8848,0.0272,10.5431,-0.6397,1,0.9291,-0.6397,-0.4231,0.9291,2.3238,3.4723,1.8634,6.6415,0.1086,3.6021,8.1969,2.863,11.2169,-1.0535,8.0933,0.688,0.8295,3.0288,0.6538,0.6451,0.2871,0.4451,0.6509,2.2465,3.4516,0.4236,5.0468,11.9138,-0.1406,0.1414,-1.0058,1.3639,0.8515,0.6243,0.5921,2.1928,3.7034,0.0458,14.9139,-0.8365,-0.8932,0.9166,-7.885,52.9403,7.276,29.5,-146.4911,-1.1468,71.6815,8.4665,34.9859,-0.2857,-19.2824,5.2898,2.3,22.1671,?,6.8759,0.4089,0.0595,0.8594,3.1635,3.6812,0.7385,10.008,13.5509,3.7687,1.3218,0.3507,0.0074,0,0,0.8432,1.3308,1.5783,0.1043,33.3639,-0.4697,-0.3396,0.9461,TASCA_DESTRA_DAVANTI_PANTALONI
3.3592,16.4041,4.0502,16.922,-0.077,5.4992,12.0303,3.4685,14.4254,-0.1475,3.3592,16.4041,4.0502,16.922,-0.077,8.8049,20.1208,4.4856,18.7641,0.1585,0.6109,1,0.3815,1.6371,0.6246,0.3815,1.1677,1,0.9029,0.8564,0.7732,0.9029,1.3636,1,0.8153,0.7334,0.5979,0.8153,0.6521,1,-0.3421,1.5334,-0.5246,-0.3421,1.2499,1,0.7047,0.8001,0.5638,0.7047,1.1731,1,0.9018,0.8525,0.7688,0.9018,0.0363,12.4522,-0.6334,1,0.8251,-0.6334,-0.1461,0.8251,2.3439,7.9549,2.8204,8.5742,0.0164,5.7671,7.5358,2.7451,11.0978,-0.4253,6.4342,0.5916,0.7691,3.2655,0.5521,0.4064,0.3643,0.8963,1.0274,3.667,3.5691,1.0556,13.4469,12.7384,-0.0433,0.0356,-0.8228,1.1196,1.1958,1.0681,0.7726,2.6257,3.3985,0.0448,14.8399,-0.9496,-0.722,0.8301,-7.0169,108.7578,10.4287,32.9,-15.0712,-10.5712,151.1611,12.2948,45.2626,-0.7342,-37.4496,15.9728,3.9966,40.7848,?,0.6638,0.1874,0.2823,0.8482,2.6094,3.0763,0.7195,6.8089,9.4637,1.61,0.7565,0.4699,0.0784,0,0,0.7269,0.8067,1.1098,0.1977,60.3185,-0.9238,-0.7854,0.9257,TASCA_DESTRA_DAVANTI_PANTALONI
2.2234,8.7989,2.9663,11.2428,-0.0003,3.7496,7.1503,2.674,13.4362,-0.8792,2.2234,8.7989,2.9663,11.2428,-0.0003,6.3341,8.5738,2.9281,12.8716,0.2469,0.593,1,0.351,1.6864,0.592,0.351,1.1093,1,1.013,0.9015,0.9132,1.013,1.2306,1,1.0262,0.8126,0.834,1.0262,0.0006,1,-0.0009,1679.84,-1.4894,-0.0009,1.5719,1,0.6575,0.6362,0.4183,0.6575,0.8368,1,0.8735,1.1951,1.0439,0.8735,0.0245,8.9056,-0.8597,1,0.9788,-0.8597,-0.8634,0.9788,2.0565,7.0378,2.6529,8.1396,0.0413,4.1245,5.2938,2.3008,11.7479,-0.8228,7.7899,1.9788,1.4067,4.2988,0.5179,0.4986,0.264,0.5295,1.153,1.8859,1.6356,1.3294,3.5566,2.6753,-0.0662,0.076,-1.1483,1.3174,0.9522,0.7228,0.6929,1.8935,2.7329,0.0453,14.4339,-0.5573,-0.971,0.3961,-26.3815,47.31,6.8782,42.917,?,-13.393,133.3111,11.546,54.691,-0.7021,-26.676,104.7059,10.2326,34.8005,?,1.9698,0.989,0.5021,0.5957,0.6722,1.1284,0.3549,0.4518,1.2732,1.9024,1.2332,0.6482,0,1,0,0.7847,1.2332,1.5716,0.1992,70.1157,-0.4341,-0.9493,0.6346,TASCA_DESTRA_DAVANTI_PANTALONI
3.3931,18.7375,4.3287,18.5681,-0.0936,2.5868,26.1763,5.1163,16.809,-0.987,3.3931,18.7375,4.3287,18.5681,-0.0936,8.2667,25.0308,5.0031,24.2886,0.0218,1.3117,1,0.4105,0.7624,0.3129,0.4105,0.8461,1,0.8652,1.1819,1.0226,0.8652,0.7158,1,0.7486,1.397,1.0458,0.7486,0.1903,1,-2.941,5.255,-15.4551,-2.941,2.0071,1,0.6839,0.4982,0.3407,0.6839,1.1047,1,0.7645,0.9053,0.6921,0.7645,0.0287,12.4043,-0.8095,1,0.9577,-0.8095,-0.6985,0.9577,2.7678,7.3237,2.7062,9.1444,-0.0824,3.5457,20.2551,4.5006,14.0697,-1.2033,6.7933,2.1972,1.4823,4.3333,0.4528,0.7806,0.4074,0.5219,0.6013,1.8257,3.0362,0.3616,3.3332,9.2186,0.0906,-0.1941,-2.1433,1.323,1.0669,0.8064,0.6499,2.1103,3.2469,0.0429,15.2,-0.7171,-0.8282,0.9586,4.5275,155.7303,12.4792,40.0787,-0.8817,-6.691,139.4563,11.8092,42.0578,-0.5043,-41.6269,9.7223,3.1181,44.7586,?,-0.6767,-0.1088,0.1607,1.0567,4.0022,3.7873,1.1167,16.0179,14.344,1.3319,0.4196,0.315,0.7618,0,0,0.9529,0.8954,0.9397,0.2232,66.6422,-0.7085,-0.5343,0.8877,TASCA_DESTRA_DAVANTI_PANTALONI
3.2395,30.0516,5.4819,24.2334,-0.1417,3.0804,34.632,5.8849,23.9763,-0.7869,3.2395,30.0516,5.4819,24.2334,-0.1417,9.182,40.9034,6.3956,29.9575,0.0344,1.0517,1,0.3528,0.9509,0.3355,0.3528,0.9315,1,0.8571,1.0735,0.9202,0.8571,0.8677,1,0.7347,1.1524,0.8467,0.7347,0.2848,1,-2.8157,3.5106,-9.8849,-2.8157,1.5819,1,0.6841,0.6321,0.4325,0.6841,1.0107,1,0.8089,0.9894,0.8003,0.8089,0.0285,13.5538,-0.8084,1,0.8978,-0.8084,-0.5696,0.8978,2.5971,9.3325,3.0549,9.2649,-0.0187,4.1913,28.2491,5.315,15.8723,-0.9132,5.6,2.9148,1.7073,5.5685,0.2078,0.6196,0.4638,0.7485,0.5748,1.7893,3.1131,0.3304,3.2017,9.6915,0.0225,-0.1165,-5.1881,1.0963,1.2939,1.1803,0.5837,1.6638,2.8504,0.0385,14.798,-0.7741,-0.8449,0.9134,0.1078,119.4013,10.9271,32.9376,-2.1735,-5.2769,289.4782,17.0141,54.8996,-0.5722,-38.1534,53.7862,7.3339,43.4387,?,-0.0204,-0.0028,0.1383,0.6422,1.4899,2.3199,0.4125,2.2199,5.382,1.1291,0.5193,0.46,0.2972,0,0,0.6,0.7583,1.2638,0.1985,63.923,-0.6,-0.7063,0.9616,TASCA_DESTRA_DAVANTI_PANTALONI
1.5825,17.3072,4.1602,19.506,-0.2639,3.9812,20.7351,4.5536,20.783,-0.8455,1.5825,17.3072,4.1602,19.506,-0.2639,7.809,15.2279,3.9023,19.6153,0.1135,0.3975,1,0.2026,2.5158,0.5098,0.2026,0.9136,1,1.0661,1.0946,1.1669,1.0661,0.8347,1,1.1365,1.1981,1.3617,1.1365,0.4277,1,-1.6213,2.3379,-3.7906,-1.6213,1.3705,1,0.6975,0.7297,0.5089,0.6975,0.9386,1,0.9944,1.0655,1.0595,0.9944,0.0243,11.2742,-0.6763,1,0.8275,-0.6763,-0.4428,0.8275,1.0727,7.2974,2.7014,9.1055,-0.1362,4.7765,14.8378,3.852,15.5425,-1.0912,7.0219,0.7523,0.8674,3.247,0.5885,0.2246,0.1528,0.6802,0.7013,3.1144,4.441,0.4918,9.6995,19.722,0.1346,-0.2351,-1.7464,1.0782,1.0156,0.9419,0.5858,2.8043,4.7868,0.0455,14.839,-0.7041,-0.7961,0.8583,-3.4019,109.2466,10.4521,36.6577,-3.9677,-6.9521,157.7142,12.5584,53.5187,-0.441,-40.0259,41.9499,6.4769,44.0994,?,0.4893,0.085,0.1737,0.8323,1.6138,1.939,0.6927,2.6042,3.7596,1.7876,0.6639,0.3714,0.1987,0,0,0.685,0.8313,1.2136,0.2168,60.7889,-0.3981,-0.7227,0.8867,TASCA_DESTRA_DAVANTI_PANTALONI
