@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.714,1.6501,1.2846,5.3977,-0.5885,0.2188,3.9551,1.9887,7.8761,-0.9122,-0.2941,0.4766,0.6904,2.813,-1.003,2.2442,1.6895,1.2998,4.7498,0.0933,3.2629,-2.4278,0.3181,-0.7441,0.0975,-0.131,0.6459,1.8607,0.9883,2.8807,1.53,0.5311,0.4172,3.4622,0.9767,8.2983,2.341,0.2821,0.5322,1.4196,-4.0891,2.6674,-7.6832,-2.8804,0.825,2.4196,0.6486,2.9329,0.7862,0.2681,0.6853,1.9188,1.1364,2.7999,1.6582,0.5922,0.0174,3.431,0.9068,-0.165,0.244,-0.1313,0.2486,-0.4081,0.0862,0.036,0.1898,0.6516,-0.7481,-0.0853,0.0528,0.2298,0.8214,-2.4063,0.6154,0.1285,0.3585,1.6727,0.0174,-1.0101,0.1401,-0.1387,0.8257,0.5294,0.6411,0.6817,0.2802,0.4111,0.4806,-9.3905,-19.5411,1.5457,0.2189,0.1416,0.7932,0.3895,0.4911,0.0136,0.9735,0.5949,-0.631,-0.7594,?,?,?,?,?,DAVANTI_PANTALONI
0.503,0.8388,0.9158,2.895,-0.5742,0.8171,0.378,0.6149,2.3074,-0.28,-0.7181,0.1557,0.3946,1.5594,-6.3287,1.5871,0.2902,0.5387,2.0573,0.2035,0.6156,-0.7005,0.317,-1.1379,0.5149,-0.4525,1.4895,2.3208,1.7001,1.5581,1.1413,0.7325,2.2187,5.3859,2.8902,2.4275,1.3027,0.5366,2.0924,0.7842,-2.0089,0.3748,-0.9601,-2.5617,1.0201,8.6425,0.712,8.472,0.6979,0.0824,1.2547,1.8564,1.4072,1.4796,1.1216,0.758,0.0255,2.5966,0.3212,0.4903,0.3294,-0.545,0.858,-0.5488,0.4238,0.0135,0.1161,0.4422,0.3459,0.175,0.0077,0.0875,0.3119,0.1355,-0.1079,0.0094,0.0967,0.3429,-4.1942,2.4221,-3.926,-1.6209,1.326,1.1995,0.9046,1.7584,1.4389,0.8183,4.7849,-0.8447,-0.1765,1.874,10.2418,5.4653,1.4178,1.2897,0.9097,0.0098,0.7188,0.6024,-0.3115,-0.245,?,?,?,?,?,DAVANTI_PANTALONI
0.4331,9.3805,3.0628,11.6025,-0.958,-0.984,7.5705,2.7515,11.5638,-0.7665,-2.0987,17.6673,4.2032,20.6309,-1.3418,5.8875,5.5161,2.3486,10.8855,0.0909,-0.4402,-0.2064,0.0736,0.4689,-0.1671,-0.3565,1.1131,0.7287,1.3041,0.6546,1.1715,1.7897,1.2391,0.531,1.7006,0.4285,1.3724,3.2029,1.1314,0.4802,-5.2153,0.4245,-4.6097,-10.8601,0.9052,0.6726,0.4949,0.7431,0.5467,0.7358,1.0033,0.5624,1.0659,0.5605,1.0623,1.8953,0.0502,8.6673,0.6034,0.168,-0.4009,-0.1417,0.174,-0.4737,1.0484,5.2737,2.2965,7.3476,-0.3499,-0.6475,2.8882,1.6995,7.7032,-2.9983,2.5079,1.0603,1.0297,3.3966,0.1865,-1.6192,0.4181,-0.2582,1.3513,2.2302,1.6504,1.826,4.9738,2.7239,0.3297,-2.4466,-7.4208,2.8252,1.3037,0.4615,0.9538,2.1632,2.2679,0.0595,5.5529,-0.5319,-0.8071,0.3148,?,?,?,?,?,DAVANTI_PANTALONI
-0.1447,4.6763,2.1625,7.9826,-0.3648,0.5371,0.9752,0.9875,3.8443,-0.6114,-1.3108,0.3005,0.5482,2.3293,?,2.5354,1.5513,1.2455,5.1445,0.2086,-0.2695,0.1104,-0.0571,-0.4097,0.2118,-0.517,2.1899,3.9449,1.7362,1.8015,0.7928,0.4401,4.7955,15.5625,3.0145,3.2452,0.6286,0.1937,1.4629,0.916,-1.5736,0.6262,-1.0757,-1.7179,2.4517,0,0.8998,0,0.367,0,2.0765,3.427,1.5517,1.6504,0.7473,0.4528,0.0303,3.9277,0.5674,-0.2874,0.8599,-0.766,0.4994,-0.3483,0.8148,0.0867,0.2944,0.8609,0.3117,0.4412,0.0517,0.2274,0.9207,0.002,-0.2493,0.0753,0.2745,1.192,-2.4466,1.8466,-3.2687,-1.7701,1.2942,1.0725,0.8287,1.675,1.1502,0.6867,207.6911,-0.4607,-0.0022,1.3556,3.6163,2.6676,0.935,0.7222,0.7724,0.0204,1.5507,0.4567,0.2494,0.4465,?,?,?,?,?,DAVANTI_PANTALONI
-1.4012,11.8761,3.4462,12.0894,-2.5348,-1.9209,7.6583,2.7674,10.4936,-1.7001,1.3097,4.1059,2.0263,8.573,-0.5938,5.303,2.8869,1.6991,6.7144,0.3093,0.7294,-1.0698,-0.2642,-1.4666,-0.3622,0.247,1.2453,1.7007,2.0282,1.3657,1.6287,1.1926,1.5507,2.8925,4.1138,1.8652,2.6528,1.4222,1.3121,2.7142,-2.8826,2.0686,-2.1969,-1.0621,0.88,0.6358,0.3518,0.7225,0.3998,0.5533,1.1521,1.4102,1.8005,1.224,1.5628,1.2768,0.0566,7.9704,-0.8529,-0.4443,-0.7003,0.2423,0.5343,0.6857,-0.0076,0.4544,0.6741,2.242,-0.9055,-0.2133,2.2261,1.492,5.7251,-0.7594,-2.9933,2.3542,1.5343,5.4638,?,0.0356,0.0025,0.0713,0.4518,0.4393,0.9724,0.2041,0.193,0.9456,0.4311,0.195,0.4523,0.3616,0,0,0.3916,0.4103,1.0478,0.0625,4.7977,0.3801,-0.2065,0.7608,?,?,?,?,?,DAVANTI_PANTALONI
-5.1373,7.585,2.7541,9.5566,?,-3.9526,3.3118,1.8198,6.8027,?,-1.7264,2.7529,1.6592,5.4043,-1.8883,7.2382,6.2522,2.5004,6.5541,0.352,1.2997,2.9757,-0.7097,2.2895,-0.5461,-0.2385,1.5134,1.6599,1.1014,1.0968,0.7278,0.6636,2.2903,2.7553,1.2132,1.203,0.5297,0.4403,1.4048,2.7048,-2.6846,1.9254,-1.911,-0.9925,1,0,0,0,0,0.185,1.4048,1.7683,1.4581,1.2588,1.0379,0.8246,0.6098,11.2321,0.2413,-0.3313,-0.944,-0.2314,-0.4885,0.2142,1.0161,2.4197,1.5555,4.6682,-0.2766,2.6891,5.6903,2.3854,7.6505,-0.1639,-2.6867,1.6698,1.2922,5.2632,?,0.3779,-0.3782,-1.0009,0.6521,1.2038,1.846,0.4252,1.4491,3.4078,0.9388,0.1922,0.2047,0.5563,0,0,0.6102,0.887,1.4536,0.0894,7.2677,-0.4923,-0.5188,-0.2852,?,?,?,?,?,DAVANTI_PANTALONI
0.286,3.9431,1.9857,8.9043,-0.7154,-0.1027,5.929,2.4349,9.2625,-1.4909,0.2154,6.6877,2.5861,11.6113,-0.7406,3.7061,2.9636,1.7215,6.6834,0.1722,-2.7844,1.3279,0.0772,-0.4769,-0.0277,0.0581,0.8155,0.7679,1.1535,0.9416,1.4144,1.5022,0.6651,0.5896,1.3305,0.8866,2.0006,2.2566,0.6698,0.7517,-2.6719,1.1222,-3.9889,-3.5546,1.3959,0.7781,0.6429,0.5574,0.4606,0.8263,0.9613,0.7669,1.3323,0.7977,1.3859,1.7373,0.0081,5.7354,0.7411,-0.3711,-0.0229,-0.2237,-0.133,-0.0154,-0.292,6.1631,2.4826,7.4522,-1.1429,-1.911,5.5124,2.3479,9.7636,-3.0326,-1.9005,0.5679,0.7536,3.2697,?,0.1528,0.1536,1.0055,1.0574,3.2943,3.1155,1.118,10.8523,9.7065,0.5413,1.2156,2.2456,1.4364,0,0,0.7633,2.2792,2.9861,0.0589,6.6495,-0.4016,0.413,-0.5171,?,?,?,?,?,DAVANTI_PANTALONI
-0.0665,7.6415,2.7643,9.5981,-1.1953,-1.0642,7.1394,2.672,7.9262,-2.5983,0.7681,6.4495,2.5396,11.9398,-1.0896,4.4656,3.0158,1.7366,6.5508,0.1156,0.0625,-0.0866,-0.0149,-1.3855,-0.2383,0.172,1.0346,1.0885,1.5918,1.0521,1.5386,1.4624,1.0703,1.1848,2.5338,1.107,2.3673,2.1385,0.9131,0.8394,-6.1055,0.9193,-6.6867,-7.2736,1.9848,0.7652,0.5903,0.3855,0.2974,0.7715,1.2109,0.8039,1.4652,0.6638,1.21,1.8227,0.0286,6.8719,0.1965,0.3722,-0.1236,-0.1022,-0.5047,0.1967,0.2948,1.0275,1.0136,3.9008,-0.3886,-2.2182,2.3213,1.5236,5.5328,-46.6291,-1.5028,1.1952,1.0932,4.5491,-11.4605,-0.1329,-0.1962,1.4761,0.6653,0.9272,1.3936,0.4426,0.8597,1.9422,0.2015,0.2609,1.2946,24.1818,7.6944,0.3182,0.705,0.8575,1.2162,0.0586,4.5631,-0.4402,-0.6708,0.7915,?,?,?,?,?,DAVANTI_PANTALONI
0.82,2.6155,1.6172,7.1248,-0.3425,0.5361,1.4502,1.2043,3.8337,-0.4687,-0.6736,1.002,1.001,3.0983,-3.2183,2.151,1.8545,1.3618,5.5262,0.0984,1.5295,-1.2174,0.3812,-0.7959,0.2492,-0.3131,1.3429,1.6156,1.1876,1.203,0.8843,0.7351,1.8035,2.6102,1.4104,1.4473,0.782,0.5403,1.4855,0.7689,-3.0136,0.5176,-2.0287,-3.9193,2.0333,7.2258,0.8659,3.5538,0.4259,0.1198,1.8585,2.2996,1.2893,1.2374,0.6937,0.5607,0.0253,3.2852,0.4098,0.0363,0.6262,-0.8577,0.9012,-0.7025,0.2505,0.0181,0.1344,0.5629,-0.1026,0.1211,0.0302,0.1737,0.596,-0.657,-0.0073,0.1224,0.3499,1.1354,-1.7411,2.0695,-34.4049,-16.6248,0.7738,0.3842,0.4965,0.5988,0.1476,0.2465,0.2217,0.0727,0.3277,1.4193,1.2324,0.8684,0.9444,0.4958,0.5249,0.0059,0.7328,0.7441,-0.0265,-0.2182,?,?,?,?,?,DAVANTI_PANTALONI
0.6773,4.1203,2.0298,7.9269,-0.5387,0.7635,0.2033,0.4508,2.0718,-0.1154,-0.5778,0.7876,0.8874,2.7443,-3.0728,2.144,1.8901,1.3748,4.8686,0.0873,0.8872,-1.1723,0.3159,-1.3214,0.3561,-0.2695,4.5023,2.2873,1.4765,0.508,0.3279,0.6455,20.271,5.2317,2.1799,0.2581,0.1075,0.4167,12.9457,1.3404,-5.9621,0.1035,-0.4605,-4.4479,2.7736,7.6453,0.9658,2.7565,0.3482,0.1263,3.8262,2.8885,1.6282,0.7549,0.4255,0.5637,0.0255,3.1576,0.0852,0.0329,0.6233,-0.8399,0.5024,-0.6015,0.1703,0.1556,0.3945,1.647,-0.4252,0.0025,0.0705,0.2655,1.2411,-0.628,-0.0833,0.1329,0.3645,1.0938,-1.682,68.0095,-2.0449,-0.0301,1.4859,1.0822,0.7283,2.2078,1.1712,0.5305,1.0264,0.7164,0.698,1.5158,2.8338,1.8695,1.327,1.5059,1.1348,0.0041,0.865,0.9427,-0.4629,-0.5009,?,?,?,?,?,DAVANTI_PANTALONI
0.4066,3.1541,1.776,6.6649,-0.4387,0.7803,0.4157,0.6447,2.2631,-0.0088,-0.7351,0.6268,0.7917,2.4531,-3.978,1.9808,1.5875,1.26,4.7491,0.072,0.521,-0.5531,0.2053,-1.0616,0.394,-0.3711,2.7545,2.2432,1.4095,0.8144,0.5117,0.6284,7.5875,5.032,1.9868,0.6632,0.2619,0.3948,102.9559,1.0367,-5.5118,0.0101,-0.0535,-5.3166,2.065,9.401,0.9052,4.5525,0.4384,0.0963,2.945,2.717,1.4034,0.9226,0.4765,0.5165,0.0239,3.0544,0.1199,0.023,0.4879,-0.8936,0.7846,-0.7783,0.1179,0.0605,0.2459,0.8556,-0.5201,-0.004,0.0624,0.2497,0.8897,-0.7043,-0.0439,0.1216,0.3488,1.2454,-2.046,-29.6504,-2.6827,0.0905,0.9846,0.705,0.716,0.9695,0.4971,0.5127,0.7961,0.3499,0.4395,1.0781,1.3765,1.2768,0.9616,0.687,0.7144,0.0026,0.7283,0.8671,-0.0493,-0.313,?,?,?,?,?,DAVANTI_PANTALONI
0.1478,14.8282,3.8507,23.0252,-0.4327,-1.9621,5.5907,2.3645,10.1472,-1.2167,0.0789,9.4889,3.0804,11.9256,-0.5512,5.2826,5.8795,2.4248,13.6845,0.1598,-0.0753,1.8728,0.028,-24.8582,-0.3714,0.0149,1.6286,1.2501,1.5881,0.7676,0.9751,1.2704,2.6523,1.5627,2.522,0.5892,0.9509,1.6139,1.2486,1.6411,-2.671,1.3143,-2.1392,-1.6276,3.5107,2.0904,0.9867,0.5954,0.281,0.472,2.2691,1.9307,1.6826,0.8509,0.7415,0.8715,0.0419,7.9929,0.2686,-0.1358,0.622,0.3603,0.1586,0.208,1.9461,1.678,1.2954,5.1964,-0.0838,-0.3551,1.1559,1.0751,5.2498,-1.311,3.0838,3.3426,1.8283,6.5294,-0.1822,-5.4809,0.6311,-0.1151,1.2049,0.7085,0.5881,1.4517,0.502,0.3458,0.1349,0.3991,2.9593,2.1107,0.8681,0.4113,0.9898,0.7958,0.804,0.078,6.0966,-0.1639,-0.4169,0.0286,?,?,?,?,?,DIETRO_PANTALONI
0.074,16.324,4.0403,24.6963,-0.3389,-2.0061,3.8361,1.9586,7.4375,-1.6481,-0.0374,4.035,2.0087,7.7642,-0.6884,4.5359,7.652,2.7662,17.4341,0.0698,-0.0369,-1.9779,0.0163,53.6331,-0.4423,-0.0082,2.0628,2.0114,1.4606,0.975,0.708,0.7262,4.2553,4.0456,2.1333,0.9507,0.5013,0.5273,1.3504,1.9745,-4.7808,1.4622,-3.5403,-2.4213,6.5675,4.0113,0.9842,0.6108,0.1499,0.2454,3.3205,3.1808,1.4166,0.9579,0.4266,0.4453,0.0427,6.9102,0.5089,0.3821,0.5255,0.1154,0.0974,0.1838,1.9484,2.7199,1.6492,5.2124,-0.09,-0.2807,1.7403,1.3192,4.579,-2.7846,3.7167,1.1269,1.0616,3.9851,0.3353,-6.9402,0.5242,-0.0755,1.2502,1.5536,1.2427,1.5629,2.4136,1.5443,0.1278,-0.2142,-1.6762,3.9523,0.7976,0.2018,1.1383,1.308,1.149,0.0895,6.7607,-0.3108,-0.5836,0.2195,?,?,?,?,?,DIETRO_PANTALONI
0.28,2.6361,1.6236,6.2539,-0.73,0.0517,5.2388,2.2888,8.8476,-0.5629,0.3617,16.9856,4.1214,18.5867,-0.828,4.0707,8.502,2.9158,10.7209,0.0853,5.417,0.7742,0.0688,0.1429,0.0127,0.0889,0.7094,0.3939,0.5568,0.5554,0.785,1.4134,0.5032,0.1552,0.3101,0.3084,0.6162,1.9978,0.8281,0.3135,-2.6385,0.3785,-3.1861,-8.4176,0.6386,0.3555,0.3084,0.5568,0.483,0.8675,0.7068,0.3365,0.5833,0.476,0.8253,1.7337,0.01,6.1037,0.6387,0.601,0.5586,0.2374,0.6924,0.3224,0.3192,1.6516,1.2851,4.5491,-0.3431,-0.9304,1.4731,1.2137,4.5502,-3.0465,-0.641,0.1646,0.4057,1.4486,?,-0.3431,-0.498,1.4515,1.0589,3.1674,2.9913,1.1212,10.0322,8.948,0.3392,0.8023,2.3649,3.012,0,0,0.9998,3.1404,3.1411,0.0255,2.7663,0.5596,-0.0166,0.3428,?,?,?,?,?,DIETRO_PANTALONI
1.0655,1.5232,1.2342,5.3815,-0.3219,-0.9009,1.7127,1.3087,4.0352,-1.0259,-0.4191,0.1735,0.4165,1.8307,-1.5839,2.2492,0.473,0.6877,3.048,0.3355,-1.1826,-2.5424,0.4737,2.1498,-0.4006,-0.1863,0.9431,2.9633,1.7945,3.1422,1.9029,0.6056,0.8894,8.7811,3.2203,9.8735,3.6209,0.3667,0.6413,1.1678,-0.8514,1.8208,-1.3275,-0.7291,2.0438,5.7457,0.8875,2.8112,0.4342,0.1545,1.3336,2.9395,1.7656,2.2041,1.3239,0.6006,0.031,3.2741,0.8813,-0.0852,0.8051,0.0644,0.8433,0.287,0.234,0.0601,0.2451,0.8086,-0.3917,0.5095,0.0421,0.2052,0.7039,0.1981,-0.019,0.0341,0.1847,0.8823,-0.6968,0.4593,-12.2956,-26.7729,1.1945,1.3271,1.1111,1.4268,1.7613,1.2345,-1.309,0.6281,-0.4798,0.6619,1.1174,1.6881,1.1487,0.9165,0.7978,0.0119,0.9331,0.8719,-0.1725,0.2219,?,?,?,?,?,DIETRO_PANTALONI
-0.361,3.3593,1.8328,6.8954,-0.3608,0.2028,1.9927,1.4116,4.1665,-0.5977,-0.8595,0.3742,0.6117,2.4043,?,2.3496,1.1159,1.0564,4.2883,0.2325,-1.78,0.42,-0.1536,-0.236,0.0863,-0.3658,1.2984,2.9961,1.735,2.3076,1.3363,0.5791,1.6858,8.9764,3.0103,5.3248,1.7857,0.3354,1.1729,0.7604,-1.4071,0.6483,-1.1997,-1.8505,1.9431,0,0.9069,0,0.4667,0,1.655,2.868,1.6079,1.7329,0.9716,0.5607,0.0203,3.5683,0.5696,-0.2226,0.8291,-0.8606,0.7164,-0.4794,0.4396,0.1665,0.4081,1.348,-0.6391,0.3048,0.039,0.1976,0.8801,-0.2662,-0.1387,0.0645,0.2539,1.0254,-2.9702,1.4421,-3.1703,-2.1984,2.0653,1.607,0.7781,4.2656,2.5826,0.6054,2.8403,0.6851,0.2412,1.1831,3.1842,2.6913,1.5316,1.3146,0.8583,0.0118,1.1365,0.2591,0.4947,0.7436,?,?,?,?,?,DIETRO_PANTALONI
1.184,0.816,0.9033,3.9403,-0.2588,0.1454,2.958,1.7199,5.1944,-0.7409,-0.6345,0.2045,0.4523,2.0524,-2.3251,2.2813,0.5998,0.7745,3.3059,0.2481,8.1413,-1.8662,0.519,-0.2292,0.0638,-0.2781,0.5252,1.9973,1.1663,3.8028,2.2207,0.584,0.2759,3.9892,1.3604,14.4612,4.9315,0.341,0.3665,0.5645,-0.7427,1.5404,-2.0265,-1.3156,1.0491,5.0713,0.7119,4.8339,0.6786,0.1404,0.7586,1.9199,1.1919,2.5309,1.5713,0.6208,0.0276,3.5417,0.3696,-0.4631,0.8474,0.0464,0.5299,-0.3117,-0.0016,0.1457,0.3817,1.3629,-1.3898,0.1994,0.0285,0.1688,0.7007,-0.3505,-0.2013,0.0917,0.3028,1.1813,-1.0116,-0.0078,0.0078,-0.9907,2.2611,1.2605,0.5575,5.1128,1.589,0.3108,4.3588,1.3342,0.3061,1.0992,0.9712,0.8835,1.9451,1.1537,0.5931,0.0058,0.8411,0.6854,0.5487,0.574,?,?,?,?,?,DIETRO_PANTALONI
1.1739,3.008,1.7344,6.9465,-0.5039,0.2386,6.5132,2.5521,9.8482,-0.8913,-0.4977,5.6807,2.3834,12.6696,-1.3566,3.7786,2.607,1.6146,7.172,0.0729,4.9204,-2.3585,0.3107,-0.4793,0.0631,-0.1317,0.6796,0.7277,1.0742,1.0708,1.5806,1.4761,0.4618,0.5295,1.1538,1.1466,2.4983,2.179,0.5015,0.3191,-4.1261,0.6364,-8.2282,-12.9301,0.8871,0.8592,0.5971,0.9685,0.6731,0.695,0.7054,0.5483,0.9686,0.7773,1.3731,1.7665,0.0276,5.5779,0.7758,-0.1377,0.2749,0.0491,0.2381,-0.3327,1.004,0.4039,0.6355,2.1928,0.053,2.5014,1.2214,1.1052,4.0172,0.084,0.5751,0.0774,0.2782,1.4804,-0.3564,0.4014,1.7457,4.3492,0.5751,2.2848,3.973,0.3307,5.2201,15.7847,0.3334,-0.3156,-0.9466,0.528,2.1217,4.0182,0.5459,1.4812,2.7136,0.0586,4.1079,0.8353,0.5359,0.2642,?,?,?,?,?,TASCA_GIACCA_ALTA
