@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.8994,13.2959,3.6464,17.6804,-2.3997,1.6395,114.3419,10.6931,52.1,-0.4906,2.7501,25.721,5.0716,18.9648,-0.2939,9.2337,79.1578,8.8971,34.5869,0.0214,-0.5486,-0.327,-0.0974,0.5961,0.1776,0.2978,0.341,0.719,0.4098,2.1084,1.2019,0.57,0.1163,0.5169,0.168,4.4455,1.4445,0.3249,0.7278,2.897,-16.5179,3.9804,-22.6949,-5.7017,0.1488,0.3548,0.1471,2.3848,0.989,0.4147,0.3394,0.9323,0.5112,2.7472,1.5063,0.5483,0.0333,13.6214,0.4156,-0.5603,-0.3193,-0.3234,0.4211,0.5289,-0.5359,0.0214,0.1464,0.7181,?,0.3642,0.0298,0.1726,0.4656,0.2332,-0.5065,0.0386,0.1965,0.6524,?,-1.4714,1.0579,-0.719,0.8483,0.7451,0.8783,0.7196,0.5551,0.7714,-5.0712,1.1007,-0.217,0,1,0,1.5422,1.1007,0.7137,0.0082,1.4066,0.986,0.7533,0.7324,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.455,13.3667,3.656,22.7206,-0.3476,-0.6592,40.916,6.3966,25.753,-1.7607,1.8464,13.6282,3.6916,15.8163,-0.2614,7.6302,25.472,5.047,22.4358,0.0446,-5.241,1.8712,0.4528,-0.357,-0.0864,0.242,0.5716,0.9904,0.7244,1.7327,1.2674,0.7315,0.3267,0.9808,0.5248,3.0023,1.6063,0.535,0.3568,1.7883,-5.5963,5.0116,-15.6835,-3.1294,1.8073,1.3446,0.718,0.744,0.3972,0.534,0.8823,1.4365,1.0127,1.6283,1.1479,0.705,0.0405,11.8485,-0.0019,0.1665,0.5396,-0.8833,-0.433,0.6603,0.1137,0.0854,0.2922,0.7589,-1.0773,0.3215,0.2535,0.5034,1.2278,-0.7687,-0.3186,0.4082,0.6389,1.6719,-1.0196,0.3535,-0.3567,-1.009,0.5804,0.4573,0.788,0.3368,0.2091,0.6209,0.7376,0.4663,0.6322,0.5263,0.4413,0.8385,0.6181,0.4539,0.7344,0.0048,1.6065,0.9862,-0.9349,-0.9775,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3816,0.0331,0.1819,0.7744,?,-0.2212,1.1738,1.0834,4.0534,-0.524,-0.0731,0.7506,0.8663,3.3423,-0.4802,1.2703,0.5436,0.7373,3.2894,0.0597,1.7249,5.2222,-0.3004,3.0276,-0.1742,-0.0575,0.1679,0.2099,0.2467,1.2505,1.4695,1.1751,0.0282,0.0441,0.0609,1.5639,2.1594,1.3808,0.5556,0.7142,-3.7055,1.2854,-6.6694,-5.1885,0,0,0,1.1779,0.7603,0.6454,0.191,0.2317,0.2354,1.2128,1.2322,1.0161,0.0088,1.9758,0.1675,0.0814,0.1201,0.9944,0.5089,0.4913,0.599,0.0001,0.0105,0.0332,0.9456,-0.2128,0.0006,0.0245,0.2598,?,-0.7067,0.0001,0.0117,0.7232,?,-2.8149,-0.8476,0.3011,0.4288,0.8992,2.0972,0.1838,0.8086,4.3982,-2.2222,-0.7982,0.3592,0,0,1,0.1279,0.046,0.3592,0.0186,1.5186,0.9925,0.8985,0.9408,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.4193,2.0754,1.4406,5.3768,-0.7598,2.6304,20.5532,4.5336,13.186,-0.4481,-0.0878,2.4108,1.5527,6.3116,-0.6598,4.9197,7.9385,2.8175,8.889,0.0769,0.1594,-4.7735,0.0852,-29.9444,0.5347,-0.0179,0.3178,0.9278,0.5113,2.9199,1.6091,0.5511,0.101,0.8609,0.2614,8.5255,2.589,0.3037,0.569,0.9253,-3.1359,1.6262,-5.5114,-3.3891,0.3355,0.8035,0.3173,2.3946,0.9456,0.3949,0.4078,0.8519,0.6049,2.0892,1.4834,0.71,0.0523,6.6718,0.5098,-0.2475,0.6984,-0.6455,0.8971,-0.4469,-0.3256,0.0055,0.0739,0.4434,?,-0.519,0.0036,0.0599,0.6056,?,0.0107,0.0004,0.0205,0.0726,-0.2343,0.6273,-30.3387,-48.3626,1.2342,3.5967,2.9141,1.5233,12.9361,8.4921,0.7322,32.1624,43.9241,1,0,0,0.7322,6.1051,8.3378,0.012,0.8627,-0.9866,-0.9595,0.9515,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-2.009,3.7284,1.9309,6.2341,-4.4789,-1.1425,2.4777,1.5741,5.7342,-2.1554,2.2782,4.1305,2.0324,7.3624,-0.3513,4.2648,2.6797,1.637,5.5111,0.1564,1.7585,-0.8818,-0.4711,-0.5015,-0.2679,0.5342,1.2267,0.9501,1.1796,0.7745,0.9616,1.2415,1.5048,0.9027,1.3914,0.5999,0.9246,1.5414,1.3011,2.6626,-4.9863,2.0465,-3.8325,-1.8727,0.6261,0.2088,0.1742,0.3335,0.2782,0.834,1.0872,0.8467,1.1312,0.7788,1.0405,1.3359,0.0636,6.5561,-0.3423,0.2712,-0.1616,-0.3344,-0.4393,0.7667,0.2479,0.1704,0.4128,1.1403,-1.0977,-0.0235,0.0034,0.0585,0.1985,-1.453,0.5386,0.449,0.6701,1.7764,-0.8846,-10.5352,0.4603,-0.0437,7.0576,0.6161,0.0873,49.8101,0.3795,0.0076,5.0756,0.7156,0.141,6.7186,0.5767,0.0858,5.7454,0.6419,0.1117,0.0116,1.3838,-0.3908,0.9747,-0.2294,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-3.6246,37.5157,6.125,20.35,-1.4928,-7.2238,45.7166,6.7614,23.1913,-2.6203,2.8324,37.2753,6.1053,20.7764,-0.4341,11.9291,51.5468,7.1796,20.4892,0.0424,0.5018,-1.2797,-0.3038,-2.5504,-0.6056,0.2374,0.9059,1.0032,0.8531,1.1075,0.9418,0.8504,0.8206,1.0064,0.7278,1.2265,0.8869,0.7231,0.726,1.9379,-13.4368,2.6692,-18.5074,-6.9338,1.2743,0.5635,0.3815,0.4422,0.2994,0.6771,0.8775,0.9795,0.9932,1.1162,1.1319,1.014,0.0865,18.7409,0.8568,0.0619,-0.6633,-0.2775,-0.8989,0.5002,-0.1305,0.0534,0.231,0.5971,-3.3969,-0.2773,0.0029,0.0534,0.3929,?,-0.7813,0.0226,0.1505,0.8968,?,0.4707,0.1671,0.355,4.3232,1.5354,0.3552,18.6897,2.3574,0.1261,1.1741,0.5144,0.4381,0,0,1,1.5197,0.6658,0.4381,0.0085,1.2754,0.9192,-0.9019,-0.9912,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1293,3.0792,1.7548,7.1397,-1.186,0.3939,33.2272,5.7643,25.0992,-1.1361,0.8455,14.1254,3.7584,16.0574,-0.7526,6.3271,11.2867,3.3596,14.6407,0.0966,-0.3283,-0.153,-0.0204,0.4658,0.0623,0.1336,0.3044,0.4669,0.5223,1.5337,1.7158,1.1187,0.0927,0.218,0.2728,2.3523,2.9439,1.2515,0.2902,0.5618,-2.4745,1.936,-8.5275,-4.4048,0.278,0.3565,0.2015,1.2825,0.725,0.5653,0.2845,0.4446,0.4877,1.5631,1.7143,1.0968,0.0192,9.3125,-0.4014,0.3537,0.2734,-0.8992,-0.3207,0.3484,-0.7503,0.0025,0.0504,0.8124,?,-0.0539,0.0053,0.073,0.226,-2.768,-0.225,0.0012,0.0343,0.2702,?,13.9142,3.3345,0.2396,0.6908,1.4708,2.1291,0.4772,2.1634,4.5331,4.8931,3.0065,0.6144,0,1,0,3.5945,3.0065,0.8364,0.016,1.0483,0.9221,0.0203,-0.3215,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.9639,31.5618,5.618,18.8682,-1.3907,-3.8424,70.9307,8.422,27.0878,-1.003,4.7183,34.8779,5.9058,18.1228,-0.315,12.5138,18.7313,4.328,13.9964,0.2409,0.2509,-0.2043,-0.077,-0.8144,-0.3071,0.377,0.6671,0.9513,1.2981,1.4261,1.946,1.3646,0.445,0.9049,1.685,2.0337,3.7868,1.862,0.8092,2.5285,-2.4717,3.1248,-3.0546,-0.9775,0.5836,0.5727,0.4281,0.9812,0.7335,0.7475,0.6966,1.0411,1.3481,1.4947,1.9353,1.2948,0.0629,19.3174,0.5537,-0.0046,-0.6893,-0.7361,-0.8078,0.6018,-0.386,0.0099,0.0996,0.5072,?,0.1168,0.0556,0.2357,0.7479,-0.7333,-0.6898,0.0078,0.0881,0.8405,?,-3.3063,0.5596,-0.1693,0.4226,1.1307,2.6754,0.1786,1.2784,7.158,1.6029,0.6034,0.3765,0,1,0,0.6781,0.6034,0.8898,0.0082,1.3075,0.4961,0.3023,0.9582,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-5.1488,20.2257,4.4973,14.2563,-4.3845,-11.7763,19.9373,4.4651,18.3846,?,4.9858,28.9622,5.3817,19.1329,-0.262,15.2288,27.2587,5.221,20.5886,0.127,0.4372,-1.0327,-0.3381,-2.3619,-0.7733,0.3274,1.0072,0.8357,0.8614,0.8297,0.8552,1.0308,1.0145,0.6983,0.742,0.6884,0.7314,1.0625,0.6314,2.9225,-3.8766,4.6284,-6.1394,-1.3265,0,0.1746,0.1123,0,0,0.6429,0.7754,0.7451,0.6924,0.9609,0.8929,0.9293,0.2757,23.7705,0.8695,0.2165,-0.755,-0.2649,-0.9788,0.4474,-0.4627,0.0723,0.2688,0.8055,-10.9764,-0.1021,0.0042,0.0645,0.2219,-6.4084,-0.5807,0.0314,0.1771,0.7939,?,4.5328,0.7969,0.1758,4.1705,1.5176,0.3639,17.3932,2.303,0.1324,3.8456,0.9299,0.2418,2.2452,0,0,3.6296,1.0146,0.2795,0.015,1.1547,-0.2825,-0.9338,0.5235,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-4.5725,7.5272,2.7436,13.1867,-1.8352,-5.3598,18.5826,4.3108,16.0751,-2.2174,1.7686,30.5855,5.5304,36.9022,-0.2911,9.4625,19.9206,4.4633,30.2287,0.0298,0.8531,-2.5854,-0.4832,-3.0306,-0.5664,0.1869,0.6364,0.4961,0.6147,0.7795,0.9658,1.2391,0.4051,0.2461,0.3779,0.6076,0.9328,1.5354,0.7704,1.026,-9.1985,1.3317,-11.9392,-8.9656,0.9309,0.1627,0.1493,0.1748,0.1604,0.9174,0.8203,0.3573,0.4362,0.4356,0.5318,1.2208,0.0781,15.2247,0.3428,-0.4548,-0.5478,-0.3297,-0.6883,0.7304,-0.2177,0.0537,0.2318,0.6559,-1.7066,0.0498,0.0262,0.1618,0.4853,-0.7259,-0.3022,0.7072,0.8409,1.8932,-0.9898,-4.3688,0.7204,-0.1649,1.4327,0.2756,0.1924,2.0526,0.076,0.037,2.026,0.4391,0.2167,0.8618,0.2547,0.2955,1.3514,0.3464,0.2563,0.004,1.3198,0.8299,0.9745,0.8992,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4455,0.1402,0.3745,1.3699,-2.0361,-0.9031,0.6369,0.7981,2.6002,-3.3566,0.0801,0.0245,0.1567,0.6637,-0.5283,1.2427,0.2779,0.5272,1.7833,0.1777,0.4933,-5.5624,-0.3585,-11.2768,-0.7267,0.0644,0.4692,2.3901,0.7104,5.0937,1.5139,0.2972,0.2202,5.7126,0.5047,25.9457,2.292,0.0883,0.4586,4.0042,-2.3831,8.7322,-5.197,-0.5952,0.756,1.039,0.208,1.3745,0.2752,0.2002,0.5268,2.0641,0.7682,3.918,1.4581,0.3722,0.0107,1.7301,0.3462,-0.8136,-0.3993,-0.1706,-0.9606,0.225,-0.1793,0.0071,0.0841,0.3218,?,-0.7555,0.0004,0.02,0.776,?,-0.403,0.0019,0.0434,0.4845,?,0.2373,0.4448,1.8745,4.2041,1.94,0.4615,17.6741,3.7635,0.2129,0.4147,0.6642,1.6017,1,1,1,0.4147,0.6642,1.6017,0.0093,1.3378,-0.9686,0.9957,-0.9873,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1488,6.5154,2.5525,9.3138,-0.8423,1.0906,15.1913,3.8976,16.1802,-1.4292,1.1665,7.7549,2.7848,11.6134,-1.1296,5.1259,5.7588,2.3998,11.1288,0.0749,-0.1364,-0.1275,-0.029,0.935,0.2128,0.2276,0.6549,0.9166,1.0637,1.3996,1.6242,1.1604,0.4289,0.8402,1.1314,1.9589,2.6379,1.3466,0.4473,0.6913,-4.7285,1.5454,-10.571,-6.8403,0.759,0.927,0.4203,1.2213,0.5537,0.4533,0.5756,0.802,0.8369,1.3932,1.4539,1.0435,0.0174,8.158,-0.1759,-0.5006,0.4187,0.9116,-0.2775,-0.253,0.2039,0.2625,0.5124,1.1972,-0.956,0.2126,0.1088,0.3299,0.8301,-0.6318,0.2339,0.478,0.6914,1.5522,-1.094,0.9594,0.8717,0.9087,1.5531,0.7411,0.4772,2.4122,0.5492,0.2277,1.8205,0.7216,0.3964,1.2032,0.8257,0.6862,1.4422,0.7713,0.5348,0.0041,1.6594,0.9729,0.9939,0.9867,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6071,0.2815,0.5306,2.6399,-0.6778,-0.7128,0.819,0.905,3.4379,-1.175,0.4855,1.5072,1.2277,4.6403,-0.2721,1.8216,0.4016,0.6337,2.8367,0.261,0.8517,-1.2505,-0.3333,-1.4682,-0.3913,0.2665,0.5863,0.4322,0.8373,0.7372,1.428,1.9372,0.3438,0.1868,0.701,0.5434,2.0392,3.7527,0.5742,1.0744,-1.0643,1.8711,-1.8536,-0.9906,0.9954,0.4313,0.4099,0.4333,0.4118,0.9502,0.7679,0.5689,0.9306,0.7409,1.2119,1.6358,0.0118,2.71,0.7331,0.1586,0.1673,0.7534,0.6713,0.8626,-0.1989,0.0002,0.0154,0.2228,?,-0.6783,0.0001,0.0075,0.6863,?,-0.4878,0,0.0043,0.4937,?,0.2932,0.4077,1.3906,2.0518,3.5687,1.7393,4.21,12.7358,3.0251,0.3247,0.4513,1.3902,1,1,1,0.3247,0.4513,1.3902,0.0096,1.3649,-0.9905,-0.975,0.9637,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8121,4.0101,2.0025,8.9723,-0.7291,-3.5149,6.4678,2.5432,13.8737,-1.8978,1.4442,10.3231,3.213,16.4261,-0.402,5.4876,5.7867,2.4055,12.2089,0.1222,0.231,-0.5623,-0.148,-2.4337,-0.6405,0.2632,0.7874,0.6233,0.8325,0.7915,1.0572,1.3356,0.62,0.3885,0.693,0.6265,1.1177,1.7839,0.4164,0.8033,-2.2256,1.9293,-5.3451,-2.7705,1.0838,0.4429,0.3731,0.4086,0.3442,0.8424,0.6467,0.5462,0.7349,0.8446,1.1364,1.3454,0.0418,8.2551,0.2824,0.163,0.4009,0.0421,-0.4174,0.6246,-0.1207,0.0011,0.0332,0.1607,?,-0.2272,0.0097,0.0983,0.5488,?,-0.657,0.0277,0.1665,0.8797,?,0.5313,0.1837,0.3458,0.3374,0.1992,0.5904,0.1138,0.0397,0.3486,0.2929,0.1827,0.6238,1,1,1,0.2929,0.1827,0.6238,0.0076,1.0048,-0.3656,-0.1209,-0.8486,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2036,0.3237,0.569,2.1424,-1.606,0.3858,0.4716,0.6868,2.1959,-0.5589,0.2044,1.0338,1.0168,4.4452,-0.5464,1.3377,0.2717,0.5212,2.6377,0.1718,-0.5277,-0.9959,-0.1522,1.8874,0.2884,0.1528,0.8285,0.5596,1.0916,0.6754,1.3176,1.9507,0.6864,0.3131,1.1916,0.4562,1.736,3.8054,1.6771,0.8407,-2.4126,0.5012,-1.4385,-2.8698,0.5836,0.286,0.2581,0.49,0.4423,0.9026,0.9756,0.482,0.8122,0.494,0.8325,1.6853,0.0051,1.9944,0.5807,-0.3163,0.0478,0.0178,0.4101,0.5661,-0.1653,0.0007,0.0258,0.2022,?,-0.6982,0,0.0052,0.7063,?,-0.5145,0,0.007,0.5348,?,0.2368,0.3213,1.3571,4.9558,3.6618,0.7389,24.5603,13.4091,0.546,0.2863,0.3781,1.3207,1,1,1,0.2863,0.3781,1.3207,0.0094,1.378,-0.9158,0.7797,-0.9206,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.608,8.2879,2.8789,13.1891,-0.4979,-0.8817,8.077,2.842,13.2951,-2.2541,1.8739,38.2468,6.1844,18.017,-0.8262,7.3913,6.855,2.6182,10.6015,0.1,-1.8238,0.8581,0.2175,-0.4705,-0.1193,0.2535,1.013,0.4655,1.0996,0.4595,1.0855,2.3621,1.0261,0.2167,1.209,0.2112,1.1783,5.5794,0.476,0.5378,-3.72,1.1298,-7.8146,-6.9165,2.1551,0.8925,0.7475,0.4141,0.3468,0.8375,0.992,0.732,1.2441,0.7379,1.2541,1.6995,0.0276,10.8502,0.7533,0.6454,0.4738,0.7729,0.2098,0.4303,0.4547,0.0074,0.086,0.3259,0.4262,0.024,0.0213,0.146,0.4027,-1.0743,-0.7881,0.0026,0.0511,0.8712,?,18.9371,-0.577,-0.0305,0.5892,1.6823,2.8552,0.3471,2.83,8.1522,-1.1605,-0.2778,0.2394,2.9253,0,0,0.8092,0.374,0.4622,0.0096,1.3795,0.6764,-0.0227,-0.7501,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
