@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.7296,14.6567,3.8284,29.6897,-0.7252,0.1885,45.4841,6.7442,52.1,-0.4906,0.7215,22.1432,4.7057,22.5732,-0.5401,6.8495,36.457,6.038,35.0987,0.0069,-3.8701,-1.0113,-0.1065,0.2613,0.0275,0.1053,0.5677,0.8136,0.6341,1.4332,1.117,0.7793,0.3222,0.6619,0.402,2.0541,1.2476,0.6074,0.7278,1.5765,-51.1957,2.166,-70.3407,-32.4749,0.4924,1.1742,0.4869,2.3848,0.989,0.4147,0.5699,1.3153,0.8459,2.308,1.4844,0.6431,0.0035,10.1482,0.2715,-0.1256,-0.1099,-0.3172,0.3412,0.4254,-0.3001,2.5987,1.612,9.6825,-1.5359,-0.3298,5.0149,2.2394,12.1722,-3.5618,1.5485,8.4494,2.9068,12.1936,-0.3162,0.9099,-0.1938,-0.213,0.7199,0.5546,0.7704,0.5182,0.3076,0.5935,0.617,2.0018,3.2442,1.4309,0.4121,0.288,0.7955,0.7941,0.9982,0.0054,5.0013,0.3282,-0.2792,0.0601,PANTALONI
1.5202,15.9695,3.9962,24.5362,-0.4553,-3.2071,55.744,7.4662,44.641,-1.3083,1.4287,16.816,4.1007,21.8202,-0.7263,8.5009,30.9015,5.5589,28.0445,0.036,-0.474,1.064,0.1788,-2.2447,-0.3773,0.1681,0.5352,0.9745,0.7189,1.8207,1.3431,0.7377,0.2865,0.9497,0.5168,3.3149,1.8039,0.5442,0.3034,0.8362,-7.33,2.7561,-24.1602,-8.7661,0.8718,1.3339,0.5795,1.53,0.6648,0.4345,0.5496,1.1245,0.8749,2.0459,1.5918,0.7781,0.013,12.622,-0.1648,-0.0117,0.2771,-0.2828,-0.6464,0.43,-0.3725,1.9835,1.4084,8.0515,-0.8596,-0.0535,9.8965,3.1459,19.5764,-2.3715,1.7146,3.4611,1.8604,7.6765,-0.1984,6.9669,-0.2173,-0.0312,0.4477,0.757,1.691,0.2004,0.5731,2.8593,0.2703,2.9288,10.8365,0.7457,0.6759,0.9064,0.4113,1.0488,2.5502,0.006,4.9999,-0.0672,-0.2243,-0.0489,PANTALONI
0.0809,0.6879,0.8294,3.6905,-0.6491,0.0331,5.8013,2.4086,8.1631,-0.6719,-0.0179,5.0761,2.253,7.6457,-0.6786,3.0644,2.1829,1.4775,6.2175,0.0916,2.4443,-4.521,0.0264,-1.8496,0.0108,-0.0058,0.3443,0.3681,0.5614,1.069,1.6302,1.5249,0.1186,0.1355,0.3151,1.1429,2.6576,2.3254,0.4428,0.47,-2.3174,1.0614,-5.2335,-4.9308,0.4583,0.4913,0.327,1.0719,0.7134,0.6655,0.4521,0.4827,0.5936,1.0677,1.3129,1.2297,0.0006,4.7531,0.6062,0.4605,0.2694,0.9789,0.464,0.4687,-0.0952,0.0392,0.1979,0.8452,-1.5255,0.0654,0.0795,0.282,1.0413,-0.6503,0.1154,0.0111,0.1053,0.4626,-0.2802,-1.456,-0.8246,0.5663,0.7018,1.8787,2.677,0.4925,3.5294,7.1664,1.2442,5.0421,4.0526,0.5304,0.9263,1.7463,0.8117,1.8272,2.2512,0.0011,0.5456,-0.744,-0.2226,0.1614,PANTALONI
-0.1232,0.2965,0.5445,2.7221,-1.1099,-0.6246,11.8817,3.447,13.4209,-0.7705,-0.4756,9.9705,3.1576,12.5827,-0.6332,4.244,4.7685,2.1837,10.4525,0.0348,0.1972,0.259,-0.029,1.3133,-0.1472,-0.1121,0.158,0.1724,0.2494,1.0916,1.5785,1.446,0.025,0.0297,0.0622,1.1917,2.4917,2.0909,0.2452,0.2935,-3.8039,1.1973,-15.5158,-12.959,0.1702,0.1675,0.1191,0.9839,0.7,0.7115,0.2028,0.2163,0.2604,1.0666,1.284,1.2038,0.0053,6.3322,0.4427,0.3652,0.0323,0.9942,0.2602,0.259,0.021,0.0442,0.2101,0.8324,-0.8956,-0.0283,0.0529,0.23,0.9337,-1.5245,-0.0874,0.0334,0.1829,0.7877,-1.0302,-0.7416,-0.2401,0.3238,0.9138,1.1489,1.2573,0.835,1.32,1.5809,0.6975,0.984,1.4107,1.1873,1.1319,0.9533,0.8916,1.0568,1.1854,0.0006,0.5179,-0.1733,-0.0857,-0.123,PANTALONI
-0.0398,0.2245,0.4738,2.1803,-0.7841,-0.0626,0.9941,0.9971,5.0883,-0.9131,0.0276,0.5963,0.7722,3.8499,-0.705,1.1253,0.5548,0.7448,3.4172,0.0232,0.6355,-1.4406,-0.0353,-2.2668,-0.0556,0.0245,0.4752,0.6136,0.6361,1.2912,1.3386,1.0367,0.2258,0.3765,0.4046,1.6672,1.7919,1.0748,0.3946,0.602,-11.7947,1.5257,-29.8935,-19.593,0.4595,0.5412,0.3493,1.1779,0.7603,0.6454,0.4285,0.5663,0.638,1.3217,1.4891,1.1266,0.0005,1.7764,-0.0558,0.0326,0.1828,0.987,0.1393,0.1909,-0.3146,0.0389,0.1972,0.7077,-12.5511,0.3064,0.0273,0.1652,0.647,-0.0668,0.0636,0.0783,0.2799,1.1064,-0.8602,-1.0267,-4.9421,4.8136,1.1937,0.7046,0.5903,1.4249,0.4965,0.3484,16.1841,1.2812,0.0792,0.0861,0.0878,1.0197,1.0939,0.6397,0.5848,0.0029,0.8688,-0.7168,-0.539,0.3699,PANTALONI
0.0215,0.0124,0.1115,0.5701,-0.7332,-0.013,0.0642,0.2533,1.2468,-1.1486,0.0049,0.0161,0.1267,0.6204,-0.705,0.2764,0.0169,0.13,0.6211,0.0894,-1.6475,4.3878,0.0777,-2.6633,-0.0472,0.0177,0.4402,0.88,0.8577,1.9993,1.9485,0.9746,0.1938,0.7745,0.7357,3.997,3.7967,0.9499,0.3618,0.94,-3.9532,2.5978,-10.9253,-4.2056,0.5669,0.9039,0.4822,1.5946,0.8507,0.5335,0.4573,0.9188,0.9179,2.0095,2.0074,0.999,0.0002,0.3975,-0.0001,0.0497,0.1056,0.2602,-0.0868,0.0317,-0.021,0.0001,0.0089,0.0458,?,0.0236,0.0003,0.0164,0.0778,-0.1231,-0.0004,0.0001,0.0118,0.048,-1.0455,-0.8915,46.9061,-52.6152,0.5456,0.7591,1.3912,0.2977,0.5762,1.9355,5.375,1.8696,0.3478,0,0,2.9546,0.589,0.9556,1.6222,0.0002,0.0548,-0.2904,-0.0474,0.7433,PANTALONI
0.0042,0.0112,0.106,0.5593,-0.758,0.0024,0.0426,0.2064,1.1648,-0.8866,0.0032,0.0118,0.1088,0.5435,-0.8234,0.2336,0.0111,0.1054,0.6388,0.0697,1.7991,1.3291,0.0181,0.7387,0.0101,0.0136,0.5134,0.9741,1.0051,1.8974,1.9577,1.0318,0.2636,0.9489,1.0102,3.6001,3.8326,1.0646,0.4405,0.9826,-5.0374,2.2306,-11.4348,-5.1264,0.5153,1.0674,0.4634,2.0714,0.8992,0.4341,0.4802,1.0291,0.8756,2.1433,1.8236,0.8508,0,0.3401,-0.3063,-0.0475,0.1026,0.3712,0.0513,0.041,-0.0187,0.0001,0.0111,0.049,-45.0025,0.0325,0.0001,0.0117,0.0661,0.1268,0.0003,0.0001,0.0092,0.0448,-0.8261,-0.5734,-57.1345,99.6455,0.947,1.2008,1.2679,0.8969,1.4418,1.6076,-5.0001,2.3684,-0.4737,0.0141,0.0435,3.087,0.7419,1.0952,1.4762,0.0003,0.0582,-0.3785,-0.1823,0.6013,PANTALONI
0.3178,1.0546,1.0269,5.3768,-0.7598,1.1061,9.4619,3.076,13.186,-0.4481,-0.0492,2.3448,1.5313,6.3116,-0.6598,3.0473,4.9021,2.2141,9.4968,0.0138,0.2873,-6.4643,0.1043,-22.5021,0.363,-0.0161,0.3338,0.6706,0.4638,2.0088,1.3893,0.6916,0.1115,0.4498,0.2151,4.0353,1.9302,0.4783,0.569,0.9253,-17.517,1.6262,-30.7865,-18.9313,0.3355,0.8035,0.3173,2.3946,0.9456,0.3949,0.4078,0.8519,0.5662,2.0892,1.3885,0.6646,0.0076,4.2948,0.3538,-0.1405,0.5256,-0.5177,0.8054,-0.1786,0.2745,0.1862,0.4315,1.6947,-0.4521,-0.2639,0.2768,0.5262,2.1509,-2.183,-0.2016,0.4685,0.6845,2.2511,-3.0076,-1.0404,-1.3619,1.3089,0.8201,0.6304,0.7687,0.6726,0.3975,0.5909,0.3577,0.3123,0.8732,1.7271,2.0778,1.203,0.7879,0.7528,0.9555,0.0029,1.4103,-0.7255,-0.5594,0.4251,PANTALONI
-0.7649,1.4413,1.2005,5.0484,-3.324,-0.8821,2.6736,1.6351,10.6919,-3.7779,0.5405,6.2951,2.509,12.8362,-0.5656,2.2647,6.9363,2.6337,10.6021,0.0115,0.8671,-1.415,-0.3377,-1.632,-0.3895,0.2387,0.7342,0.4785,0.4558,0.6517,0.6208,0.9527,0.5391,0.229,0.2078,0.4247,0.3854,0.9076,0.4591,0.8369,-31.5623,1.8232,-68.7555,-37.7119,0.5217,0.1424,0.1089,0.2729,0.2086,0.7645,0.4722,0.3933,0.4762,0.833,1.0085,1.2107,0.0085,3.5558,0.8402,-0.5967,-0.8734,-0.4812,-0.8452,0.6961,0.392,0.7314,0.8552,3.7934,-0.1533,-1.0652,3.5306,1.879,7.6272,-8.7493,0.144,0.5057,0.7112,3.5493,-0.5205,-0.368,2.7226,-7.3988,0.4551,1.2025,2.6422,0.2072,1.4461,6.981,0.0737,0.4149,5.6333,4.2044,1.4091,0.3352,0.4973,1.0688,2.1489,0.0076,2.0357,-0.6659,0.4974,-0.745,PANTALONI
0.6834,0.474,0.6884,2.6704,-0.1545,0.0914,2.6549,1.6294,10.7032,-0.2861,0.2642,2.085,1.4439,6.226,-0.5634,1.8223,2.4381,1.5615,8.568,0.0046,7.4757,2.5864,0.375,0.346,0.0502,0.145,0.4225,0.4768,0.4409,1.1284,1.0435,0.9247,0.1785,0.2273,0.1944,1.2733,1.0889,0.8552,0.1501,0.1593,-9.0488,1.0612,-60.2943,-56.8179,0.2779,0.5808,0.2687,2.0897,0.9669,0.4627,0.2495,0.4289,0.3117,1.7191,1.2492,0.7267,0.0049,2.7406,-0.1822,0.1381,0.5409,-0.0237,0.5499,0.4023,0.1739,0.6889,0.83,3.9682,-0.2506,-0.5298,0.5547,0.7448,2.4078,-14.3674,0.2026,0.165,0.4062,2.0752,-0.5247,-0.3282,0.8583,-2.6151,1.1144,2.0433,1.8335,1.242,4.175,3.3616,0.3532,1.1134,3.1522,20.2517,2.3312,0.1151,1.6481,1.9122,1.1602,0.0039,1.2765,-0.0943,-0.3775,-0.4719,PANTALONI
0.4207,2.9349,1.7132,6.9327,-0.8257,0.0782,2.4115,1.5529,7.0403,-1.2517,0.5164,11.5755,3.4023,13.7142,-0.8974,3.7962,2.9607,1.7207,7.398,0.0826,5.3767,0.8147,0.1108,0.1515,0.0206,0.136,1.1032,0.5035,0.9956,0.4564,0.9025,1.9773,1.2171,0.2535,0.9913,0.2083,0.8145,3.9097,0.8012,0.4834,-4.7045,0.6034,-5.872,-9.7322,1.2145,0.5254,0.4709,0.4326,0.3877,0.8963,0.9847,0.5055,0.9371,0.5134,0.9516,1.8538,0.0044,5.5442,-0.7189,-0.3955,-0.191,0.2888,0.1214,0.446,-0.0031,0.4111,0.6412,4.1856,-1.1708,-0.6534,1.4524,1.2051,5.4529,-4.6781,0.882,0.4612,0.6791,2.4824,0.0047,0.0047,-0.0035,-0.7408,0.532,0.9442,1.7747,0.2831,0.8915,3.1494,0.5025,-192.5507,-383.1922,2.0078,0.7731,0.385,0.7676,1.6861,2.1967,0.0073,2.2164,0.048,-0.4509,-0.7118,PANTALONI
0.2228,1.0485,1.024,5.4294,-1.0563,-0.0108,3.5488,1.8838,11.4031,-1.7128,0.196,2.9269,1.7108,8.0914,-0.5934,2.1887,2.8218,1.6798,8.5657,0.0179,-20.6629,1.1366,0.1018,-0.055,-0.0049,0.0895,0.5436,0.5985,0.6096,1.1011,1.1214,1.0185,0.2955,0.3582,0.3716,1.2125,1.2576,1.0373,0.3874,0.9256,-17.9056,2.3893,-46.2221,-19.3458,0.6281,0.52,0.3027,0.8278,0.482,0.5822,0.4761,0.671,0.6338,1.4093,1.3312,0.9446,0.002,3.2687,0.6859,-0.3352,-0.2957,-0.6934,-0.3996,0.6015,-0.3369,1.0622,1.0306,4.1888,-2.4626,0.2923,0.9512,0.9753,4.8432,-0.4796,-0.3035,0.4194,0.6476,2.3161,-1.3827,-1.1527,1.11,-0.963,1.0567,1.5914,1.5059,1.1167,2.5325,2.2678,1.8975,2.2165,1.1681,0.3696,1.2445,3.3673,0.8649,1.8086,2.0911,0.0036,2.1752,-0.9245,0.4404,-0.3521,PANTALONI
-0.0589,1.5577,1.2481,6.6002,-0.9749,-1.6655,7.9056,2.8117,17.8988,-1.7035,0.6349,6.6396,2.5767,12.4629,-0.6685,3.2027,9.0258,3.0043,12.4142,0.0052,0.0354,-0.0928,-0.0184,-2.6234,-0.52,0.1982,0.4439,0.4844,0.4154,1.0912,0.9359,0.8577,0.197,0.2346,0.1726,1.1907,0.8759,0.7356,0.2889,0.6525,-49.8216,2.2587,-172.4575,-76.3532,0.5048,0.4474,0.2678,0.8863,0.5305,0.5985,0.3688,0.5296,0.5317,1.4362,1.4418,1.0039,0.0118,4.8902,-0.0295,0.1717,0.2402,-0.6025,-0.8198,0.5988,-0.2469,1.189,1.0904,5.7545,-2.0572,-0.8803,1.8486,1.3596,6.3386,-2.5231,0.1109,0.8201,0.9056,3.9053,-0.7202,0.2805,-2.2265,-7.938,0.802,1.2041,1.5014,0.6432,1.4499,2.2542,0.853,2.3683,2.7764,1.0462,0.8291,0.7925,0.9079,1.4735,1.6231,0.0061,2.3154,0.2544,-0.0121,-0.5324,PANTALONI
-0.8345,2.3424,1.5305,6.3137,-4.1859,-0.643,1.3206,1.1492,5.7342,-2.1554,0.4183,4.2342,2.0577,9.1327,-0.6762,2.481,3.0266,1.7397,6.4512,0.0125,1.2978,-1.9948,-0.3364,-1.5371,-0.2592,0.1686,1.3318,0.7438,0.8797,0.5585,0.6605,1.1828,1.7737,0.5532,0.7739,0.3119,0.4363,1.399,1.3011,1.3832,-62.1905,1.0631,-47.7995,-44.9606,0.6699,0.2235,0.1864,0.3335,0.2782,0.834,1.1011,0.6913,0.9787,0.6279,0.8889,1.4157,0.0075,3.8116,-0.0278,-0.1205,-0.5365,-0.1749,-0.4988,0.5827,0.1455,0.8979,0.9476,4.5618,-0.9552,-0.7271,1.803,1.3428,5.2706,-4.0408,0.392,0.3929,0.6268,2.3971,-0.1569,-0.2002,0.3712,-1.8546,0.7057,1.5117,2.1421,0.498,2.2852,4.5886,0.5275,6.8557,12.9967,2.2314,1.126,0.5046,0.8655,1.9031,2.1988,0.0056,2.0296,-0.2447,0.0334,-0.2294,PANTALONI
1.4471,3.4714,1.8632,10.2419,-0.1402,-0.2332,2.5213,1.5879,10.5884,-2.5952,0.5472,5.5768,2.3615,11.266,-0.6864,2.8274,6.0231,2.4542,11.1193,0.006,-6.2049,2.6444,0.5118,-0.4262,-0.0825,0.1935,1.1734,0.789,0.7592,0.6724,0.647,0.9622,1.3768,0.6225,0.5763,0.4521,0.4186,0.9259,0.1648,0.2747,-18.8673,1.6668,-114.4995,-68.6942,3.0499,1.3446,0.803,0.4409,0.2633,0.5972,0.9673,0.9091,0.9211,0.9399,0.9523,1.0132,0.0104,4.468,-0.0527,0.4606,0.8721,0.2794,-0.1845,0.4883,0.6685,0.6162,0.785,2.6358,-0.0287,-0.7442,1.4381,1.1992,6.1329,-2.8514,0.0597,0.4125,0.6423,2.9002,-0.4566,-0.8982,11.189,-12.4568,0.6546,1.2222,1.8671,0.4285,1.4938,3.4861,0.0162,0.0809,4.9941,1.6091,1.2869,0.7998,0.4298,0.9089,2.1147,0.0066,1.9064,-0.4243,0.4609,0.1225,PANTALONI
1.3141,12.8391,3.5832,27.5443,-0.3468,-0.8534,58.2104,7.6296,58.8358,-0.8413,0.7313,25.0256,5.0026,22.9963,-0.4463,7.6908,39.9165,6.318,37.1248,0.0291,-1.5398,1.797,0.1709,-1.167,-0.111,0.0951,0.4696,0.7163,0.5671,1.5251,1.2076,0.7918,0.2206,0.513,0.3216,2.326,1.4583,0.6269,0.2638,0.9994,-6.3656,3.7883,-24.1283,-6.3692,0.6401,1.2863,0.5349,2.0097,0.8356,0.4158,0.4682,1.1978,0.7419,2.5585,1.5848,0.6194,0.004,11.4547,0.2853,0.1061,0.5268,-0.0639,-0.238,0.4549,0.2138,1.3361,1.1559,5.928,-1.281,-0.1696,3.0745,1.7534,8.7425,-1.3893,1.2149,2.0048,1.4159,6.8306,-0.1958,-1.2606,0.176,-0.1396,0.6592,0.8164,1.2384,0.4346,0.6665,1.5336,0.6549,2.977,4.5458,0.7103,0.455,0.6406,0.6781,0.8679,1.2799,0.0029,3.6479,-0.0068,0.1164,-0.5203,PANTALONI
-1.2285,19.4553,4.4108,20.35,-1.4928,-2.8576,31.1831,5.5842,23.2644,-2.5907,0.5569,18.9524,4.3534,20.7764,-0.4341,6.8043,33.2771,5.7686,20.8682,0.0247,0.4299,-2.2059,-0.1805,-5.1311,-0.42,0.0818,0.7899,1.0132,0.7646,1.2827,0.968,0.7547,0.6239,1.0265,0.5846,1.6453,0.9371,0.5695,0.726,1.9379,-23.0843,2.6692,-31.7955,-11.9121,1.26,0.5635,0.3815,0.4472,0.3028,0.6771,0.8747,0.9795,0.9752,1.1198,1.1148,0.9956,0.0107,10.6126,0.8414,-0.1255,-0.6207,-0.2389,-0.8177,0.5011,0.1422,0.8944,0.9457,5.0351,-0.5171,-0.7795,2.6007,1.6127,5.5521,-13.6961,0.8277,2.1776,1.4757,5.2562,-0.1305,-0.1824,0.1718,-0.9418,0.5864,0.6409,1.0928,0.3439,0.4107,1.1943,0.3317,2.8291,8.5293,8.7848,0.7138,0.0813,0.9069,0.9579,1.0563,0.0039,2.5069,-0.1649,0.5527,-0.8739,PANTALONI
