@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
1.8972,11.3069,3.3626,17.4558,-0.3012,1.9173,10.3506,3.2172,16.5144,-2.073,1.8972,11.3069,3.3626,17.4558,-0.3012,5.5252,13.311,3.6484,19.5001,0.0348,0.9896,1,0.3434,1.0106,0.347,0.3434,1.0452,1,0.9216,0.9568,0.8818,0.9216,1.0924,1,0.8494,0.9154,0.7776,0.8494,0.3627,1,-5.7489,2.7573,-15.8513,-5.7489,2.4964,1,0.664,0.4006,0.266,0.664,1.057,1,0.8952,0.9461,0.8469,0.8952,0.017,8.5033,-0.8116,1,0.8791,-0.8116,-0.8687,0.8791,-0.0966,0.2807,0.5298,3.6676,-1.7094,-0.6737,1.5737,1.2545,5.3243,-8.1172,0.6964,1.6534,1.2859,5.2754,-0.0651,0.1433,-0.1386,-0.9673,0.4223,0.412,0.9756,0.1784,0.1698,0.9518,0.4881,7.1742,14.697,2.318,0.2733,0.1179,0.6888,0.6952,1.0093,0.005,1.9334,0.3276,-0.5824,-0.801,TASCA_DESTRA_DAVANTI_PANTALONI
3.2462,15.5532,3.9438,13.5991,0.0111,1.0511,2.0587,1.4348,6.5314,-0.8138,3.2462,15.5532,3.9438,13.5991,0.0111,5.2753,27.5173,5.2457,19.1507,0.0201,3.0883,1,0.6154,0.3238,0.1993,0.6154,2.7486,1,0.7518,0.3638,0.2735,0.7518,7.555,1,0.5652,0.1324,0.0748,0.5652,-0.0523,1,0.3908,-19.125,-7.4745,0.3908,3.8191,1,0.7037,0.2618,0.1843,0.7037,2.0821,1,0.7101,0.4803,0.3411,0.7101,0.0271,8.0202,-0.3741,1,0.9925,-0.3741,-0.2967,0.9925,0.191,0.5713,0.7558,3.4538,-0.449,-0.8747,2.6881,1.6395,6.6499,-9.0796,0.0929,0.7774,0.8817,3.6371,-0.3544,-0.2184,2.0568,-9.4172,0.461,0.8572,1.8595,0.2125,0.7348,3.4576,0.1787,1.1245,6.294,3.613,0.8876,0.2457,0.5194,0.9496,1.8284,0.0052,2.0219,-0.7935,0.5169,-0.5559,TASCA_DESTRA_DAVANTI_PANTALONI
-6.9623,1.7745,1.3321,10.167,?,6.4402,2.9159,1.7076,6.4639,0.3883,-6.9623,1.7745,1.3321,10.167,?,11.821,5.1518,2.2698,8.1751,0.5148,-1.0811,1,-0.589,-0.925,0.5448,-0.589,0.7801,1,0.5869,1.2819,0.7523,0.5869,0.6086,1,0.3444,1.6432,0.566,0.3444,-2.478,1,-1.1721,-0.4036,0.473,-1.1721,0,1,0,0,0.6271,0,1.5729,1,1.2436,0.6358,0.7907,1.2436,0.0588,20.3648,-0.6169,1,-0.9423,-0.6169,0.8439,-0.9423,-0.0497,0.0431,0.2076,0.8452,-1.5255,0.039,0.0705,0.2656,1.0413,-0.6503,0.0306,0.0376,0.1938,0.9411,-1.6047,-1.2735,-1.6211,1.273,0.7815,1.0708,1.3702,0.6108,1.1466,1.8773,1.2442,0.8805,0.7077,0.5304,0.9263,1.7463,0.8117,0.8981,1.1065,0.0004,0.5523,-0.7463,-0.3129,0.2111,TASCA_DESTRA_DAVANTI_PANTALONI
2.9793,16.9771,4.1203,14.1553,-0.0798,1.9474,5.8912,2.4272,8.6971,-0.6276,2.9793,16.9771,4.1203,14.1553,-0.0798,6.14,23.6908,4.8673,17.7209,0.0443,1.5299,1,0.4852,0.6537,0.3172,0.4852,1.6976,1,0.8465,0.5891,0.4987,0.8465,2.8818,1,0.7166,0.347,0.2487,0.7166,0.3118,1,-1.2732,3.207,-4.083,-1.2732,2.4534,1,0.707,0.4076,0.2882,0.707,1.6276,1,0.7988,0.6144,0.4908,0.7988,0.0231,9.0426,-0.7766,1,0.9584,-0.7766,-0.6248,0.9584,-0.0084,0.3165,0.5626,4.1856,-1.1708,-0.4993,1.1842,1.0882,5.4529,-4.6781,0.7618,0.3931,0.627,2.4824,0.0047,0.0168,-0.011,-0.6555,0.517,0.8973,1.7356,0.2673,0.8052,3.0123,0.5025,-192.5507,-383.1922,2.0078,0.7731,0.385,0.7676,1.6861,2.1967,0.0045,1.8502,0.0313,-0.4051,-0.7265,TASCA_DESTRA_DAVANTI_PANTALONI
1.7413,20.3503,4.5111,24.5166,-0.1516,1.9063,31.3887,5.6026,25.0879,-1.4083,1.7413,20.3503,4.5111,24.5166,-0.1516,6.896,34.2323,5.8508,31.3633,0.0097,0.9134,1,0.2525,1.0948,0.2764,0.2525,0.8052,1,0.771,1.2419,0.9576,0.771,0.6483,1,0.5945,1.5424,0.9169,0.5945,0.2199,1,-10.5379,4.5468,-47.914,-10.5379,2.0437,1,0.6723,0.4893,0.3289,0.6723,0.9772,1,0.7817,1.0233,0.7999,0.7817,0.008,10.3334,-0.7432,1,0.9537,-0.7432,-0.7474,0.9537,-0.132,0.3689,0.6073,3.3464,-1.8546,-0.5003,2.7015,1.6436,9.7081,-1.3821,0.782,2.8225,1.68,7.2386,-0.1485,0.2638,-0.1688,-0.6397,0.3695,0.3615,0.9783,0.1365,0.1307,0.9571,0.386,2.3226,6.0174,0.2877,0.186,0.6466,0.3447,0.4623,1.3412,0.0024,2.4263,0.1066,-0.3084,-0.0731,TASCA_DESTRA_DIETRO_PANTALONI
1.6696,14.855,3.8542,18.5479,-0.2831,2.8369,37.9681,6.1618,28.2336,-1.7591,1.6696,14.855,3.8542,18.5479,-0.2831,8.0211,16.9627,4.1186,21.1719,0.1027,0.5885,1,0.2082,1.6992,0.3537,0.2082,0.6255,1,0.9358,1.5987,1.4961,0.9358,0.3912,1,0.8757,2.5559,2.2383,0.8757,0.2273,1,-1.6888,4.3992,-7.4294,-1.6888,1.4127,1,0.6127,0.7079,0.4337,0.6127,0.6569,1,0.8761,1.5222,1.3335,0.8761,0.0096,12.0942,-0.677,1,0.7783,-0.677,-0.7251,0.7783,-0.1542,0.2622,0.512,2.697,-1.924,-0.5051,1.9015,1.3789,7.9596,-0.6985,0.871,4.5196,2.1259,9.7476,-0.2942,0.3053,-0.177,-0.58,0.3713,0.2409,0.6486,0.1379,0.058,0.4207,0.5422,0.8009,1.4773,0.1968,0.1225,0.6222,0.3388,0.2767,0.8166,0.0026,2.5185,0.427,-0.0247,0.3802,TASCA_DESTRA_DIETRO_PANTALONI
3.1429,25.1943,5.0194,24.1893,-0.0981,3.3628,42.9074,6.5504,28.0693,-1.2904,3.1429,25.1943,5.0194,24.1893,-0.0981,9.2188,39.3744,6.2749,33.5636,0.0186,0.9346,1,0.3409,1.07,0.3648,0.3409,0.7663,1,0.7999,1.305,1.0439,0.7999,0.5872,1,0.6399,1.7031,1.0897,0.6399,0.1366,1,-3.403,7.321,-24.9132,-3.403,1.7976,1,0.6442,0.5563,0.3584,0.6442,0.8618,1,0.7207,1.1604,0.8363,0.7207,0.0144,13.4242,-0.8398,1,0.9467,-0.8398,-0.7362,0.9467,-0.1507,0.4138,0.6433,3.8612,-1.7169,-0.2985,3.7794,1.9441,10.5177,-0.9351,0.9339,5.1329,2.2656,9.7102,-0.2003,0.5047,-0.1613,-0.3196,0.3309,0.2839,0.8581,0.1095,0.0806,0.7363,0.4801,1.5055,3.136,0.2615,0.1757,0.6719,0.3671,0.3976,1.0832,0.0026,2.7992,0.6599,-0.096,0.2025,TASCA_DESTRA_DIETRO_PANTALONI
1.6853,24.3418,4.9337,24.9873,-0.225,0.6911,24.8536,4.9853,23.6929,-3.9106,1.6853,24.3418,4.9337,24.9873,-0.225,5.8352,45.6455,6.7561,30.9277,0.0154,2.4386,1,0.2888,0.4101,0.1184,0.2888,0.9897,1,0.7303,1.0105,0.7379,0.7303,0.9794,1,0.5333,1.021,0.5445,0.5333,0.2432,1,-9.4589,4.1111,-38.8865,-9.4589,4.2276,1,0.6493,0.2365,0.1536,0.6493,1.0546,1,0.8079,0.9482,0.7661,0.8079,0.0128,9.3214,-0.8912,1,0.9462,-0.8912,-0.91,0.9462,-0.0955,1.2151,1.1023,7.2754,-3.5079,-0.5565,1.506,1.2272,6.1331,-2.3873,0.991,4.6761,2.1624,10.3395,-0.1118,0.1716,-0.0964,-0.5615,0.8982,0.5098,0.5675,0.8068,0.2599,0.3221,1.3098,5.4454,4.1575,0.8914,0.1735,0.1947,1.1863,0.7037,0.5932,0.0059,2.4879,0.2327,-0.56,-0.4337,TASCA_DESTRA_DIETRO_PANTALONI
6.1504,26.6995,5.1672,28.349,-0.2202,1.7855,17.7093,4.2082,22.3553,-0.4758,6.1504,26.6995,5.1672,28.349,-0.2202,10.8747,31.6903,5.6294,31.924,0.0285,3.4447,1,0.5656,0.2903,0.1642,0.5656,1.2279,1,0.9179,0.8144,0.7475,0.9179,1.5077,1,0.8425,0.6633,0.5588,0.8425,0.7098,1,-5.4698,1.4088,-7.7059,-5.4698,1.5337,1,0.7071,0.652,0.461,0.7071,1.2681,1,0.888,0.7886,0.7003,0.888,0.0238,17.1526,-0.1542,1,0.9095,-0.1542,-0.0026,0.9095,0.2859,0.8045,0.8969,5.1067,-0.6218,-0.515,2.3506,1.5332,6.5977,-1.3525,0.3182,5.5404,2.3538,10.8275,-0.5135,-0.5552,0.8987,-1.6187,0.585,0.3811,0.6514,0.3423,0.1452,0.4243,0.5162,0.533,1.0326,1.1227,0.4401,0.392,0.774,0.4716,0.6094,0.0018,3.8965,-0.1109,0.3969,-0.0946,TASCA_SINISTRA_DAVANTI_PANTALONI
7.1373,1.5506,1.2452,6.1747,0.4322,6.2757,0.7847,0.8858,3.6063,0.5783,7.1373,1.5506,1.2452,6.1747,0.4322,11.9549,2.233,1.4943,7.636,0.5483,1.1373,1,0.597,0.8793,0.5249,0.597,1.4057,1,0.8333,0.7114,0.5928,0.8333,1.9761,1,0.6944,0.5061,0.3514,0.6944,0.9505,1,0.507,1.0521,0.5335,0.507,1.2717,1,0.6433,0.7863,0.5058,0.6433,1.7122,1,0.8086,0.584,0.4723,0.8086,0.0321,20.5503,-0.1284,1,0.9388,-0.1284,0.2182,0.9388,0.311,0.285,0.5338,2.0102,-0.8097,0.1867,0.2232,0.4725,1.4323,-0.6747,-0.024,0.0467,0.2162,1.0596,-1.38,1.6662,-12.9683,-7.7831,1.1299,2.4693,2.1853,1.2768,6.0974,4.7757,1.5587,1.4639,0.9392,1.2987,2.4951,1.9212,1.4034,1.8972,1.3518,0.001,1.1851,0.9486,-0.6709,-0.6996,TASCA_SINISTRA_DAVANTI_PANTALONI
