@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0733,2.6221,1.6193,7.6979,-1.3513,4.8917,10.0796,3.1748,13.6297,-0.061,9.5182,1.748,1.3221,6.2436,0.5005,11.1823,3.9354,1.9838,9.7428,0.4278,-0.015,-0.0077,-0.0066,0.5139,0.4374,0.8512,0.51,1.2248,0.8163,2.4013,1.6004,0.6665,0.2601,1.5001,0.6663,5.7664,2.5613,0.4442,5.642,-0.707,-0.6073,-0.1253,-0.1076,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5648,1.2329,0.7901,2.183,1.3989,0.6408,0.0552,15.6996,-0.3529,0.3656,-0.1002,0.0314,0.7965,0.6062,0.4945,0.0117,0.1082,0.3696,0.455,-0.0789,0.0033,0.0578,0.2029,-2.1828,0.1759,0.0073,0.0856,0.2852,0.04,-6.2668,2.8118,-0.4487,1.8735,1.2642,0.6748,3.5098,1.5983,0.4554,-2.2177,25.9871,-11.7181,10.639,2.2832,0.2146,1.8218,1.2962,0.7115,0.0027,0.7571,-0.8789,-0.771,0.8276,TASCA_GIACCA_ALTA
0.0103,5.1508,2.2695,14.2512,-1.0723,3.9572,10.6997,3.271,21.1461,-0.7447,9.3792,3.1547,1.7761,8.6858,0.3805,10.899,3.8446,1.9608,8.533,0.4428,0.0026,0.0011,0.0009,0.4219,0.3631,0.8606,0.6938,1.2778,1.1575,1.8417,1.6682,0.9058,0.4814,1.6328,1.3397,3.3917,2.783,0.8205,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0525,15.1406,-0.1477,0.538,0.0943,-0.1307,0.5963,0.5813,0.4569,0.0124,0.1115,0.3353,0.492,-0.006,0.0055,0.0744,0.2075,-1.2969,0.2151,0.0079,0.0887,0.2768,0.0703,-75.9181,2.1245,-0.028,1.4999,1.2571,0.8381,2.2496,1.5803,0.7025,-2.7718,15.5128,-5.5967,7.3061,2.2167,0.3034,1.6159,1.2113,0.7496,0.0026,0.7371,-0.9779,-0.8923,0.9027,TASCA_GIACCA_ALTA
-0.0289,2.7286,1.6519,8.85,-1.6463,3.7201,13.2729,3.6432,17.6781,-0.0814,9.5308,2.7591,1.6611,7.4947,0.4075,10.813,6.5171,2.5529,13.2032,0.3389,-0.0078,-0.003,-0.0027,0.3903,0.344,0.8814,0.4534,0.9945,0.6471,2.1933,1.4271,0.6507,0.2056,0.989,0.4187,4.8106,2.0366,0.4234,4.1383,-1.0681,-0.8136,-0.2581,-0.1966,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.5006,1.1808,0.6703,2.3588,1.3389,0.5676,0.0527,14.469,-0.321,0.4391,-0.0283,0.0544,0.7512,0.6731,0.4403,0.0163,0.1276,0.3804,0.4196,-0.029,0.0045,0.0673,0.2156,-2.0084,0.171,0.006,0.0774,0.2381,0.1196,-15.1712,2.5746,-0.1697,1.8966,1.6473,0.8685,3.5972,2.7136,0.7544,-1.9104,8.4996,-4.4491,9.145,2.4234,0.265,1.7644,1.5978,0.9055,0.0024,0.6762,-0.9664,-0.8825,0.8753,TASCA_GIACCA_ALTA
-0.0733,2.6221,1.6193,7.6979,-1.3513,4.8917,10.0796,3.1748,13.6297,-0.061,9.5182,1.748,1.3221,6.2436,0.5005,11.1823,3.9354,1.9838,9.7428,0.4278,-0.015,-0.0077,-0.0066,0.5139,0.4374,0.8512,0.51,1.2248,0.8163,2.4013,1.6004,0.6665,0.2601,1.5001,0.6663,5.7664,2.5613,0.4442,5.642,-0.707,-0.6073,-0.1253,-0.1076,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5648,1.2329,0.7901,2.183,1.3989,0.6408,0.0552,15.6996,-0.3529,0.3656,-0.1002,0.0314,0.7965,0.6062,0.4945,0.0117,0.1082,0.3696,0.455,-0.0789,0.0033,0.0578,0.2029,-2.1828,0.1759,0.0073,0.0856,0.2852,0.04,-6.2668,2.8118,-0.4487,1.8735,1.2642,0.6748,3.5098,1.5983,0.4554,-2.2177,25.9871,-11.7181,10.639,2.2832,0.2146,1.8218,1.2962,0.7115,0.0027,0.7571,-0.8789,-0.771,0.8276,TASCA_GIACCA_ALTA
0.0103,5.1508,2.2695,14.2512,-1.0723,3.9572,10.6997,3.271,21.1461,-0.7447,9.3792,3.1547,1.7761,8.6858,0.3805,10.899,3.8446,1.9608,8.533,0.4428,0.0026,0.0011,0.0009,0.4219,0.3631,0.8606,0.6938,1.2778,1.1575,1.8417,1.6682,0.9058,0.4814,1.6328,1.3397,3.3917,2.783,0.8205,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0525,15.1406,-0.1477,0.538,0.0943,-0.1307,0.5963,0.5813,0.4569,0.0124,0.1115,0.3353,0.492,-0.006,0.0055,0.0744,0.2075,-1.2969,0.2151,0.0079,0.0887,0.2768,0.0703,-75.9181,2.1245,-0.028,1.4999,1.2571,0.8381,2.2496,1.5803,0.7025,-2.7718,15.5128,-5.5967,7.3061,2.2167,0.3034,1.6159,1.2113,0.7496,0.0026,0.7371,-0.9779,-0.8923,0.9027,TASCA_GIACCA_ALTA
-0.2987,3.2638,1.8066,9.1719,-1.2255,3.584,32.6882,5.7174,21.3261,-0.4812,8.8922,2.3984,1.5487,7.2501,0.4164,11.1938,5.055,2.2483,9.884,0.4306,-0.0833,-0.0336,-0.0267,0.4031,0.3202,0.7944,0.316,1.1665,0.8035,3.6917,2.5429,0.6888,0.0998,1.3608,0.6457,13.629,6.4665,0.4745,0.729,-0.9766,-0.6758,-1.3396,-0.9269,0.692,0.2862,0.3318,0.2374,1.1591,0.8295,0.7156,0.4301,1.2651,0.928,2.9415,2.1576,0.7335,0.051,16.0902,0.2012,-0.2518,-0.2239,-0.168,0.6193,0.5021,0.4483,0.3023,0.5498,1.698,-0.9987,-0.1693,0.0524,0.2288,0.7497,-3.6434,-0.461,0.1922,0.4384,1.3171,-1.262,-2.6483,-0.9726,0.3673,2.4028,1.2541,0.5219,5.7734,1.5727,0.2724,1.4423,1.1547,0.8006,5.2617,1.4591,0.2773,2.2649,1.2893,0.5692,0.0035,1.5512,0.2127,-0.9507,0.0604,TASCA_GIACCA_ALTA
-0.7713,3.6612,1.9134,10.1446,-2.1827,8.8328,6.2309,2.4962,10.4659,0.2905,9.1808,3.4807,1.8657,8.2162,0.3239,13.0232,6.669,2.5824,12.2076,0.3418,-0.0873,-0.084,-0.0592,0.9621,0.6782,0.705,0.7665,1.0256,0.7409,1.3379,0.9666,0.7224,0.5876,1.0519,0.549,1.7901,0.9343,0.5219,-1.6239,-1.7676,-1.0973,1.0885,0.6757,0.6208,0.2161,0.2623,0.1718,1.2138,0.7952,0.6552,0.9693,1.2347,0.831,1.2738,0.8573,0.673,0.0658,19.6637,0.1407,-0.4734,-0.211,0.3687,0.8566,0.7873,0.6211,0.0011,0.0327,0.1296,0.811,-0.1686,0.0114,0.1066,0.4501,?,-0.7035,0.0032,0.0566,0.7475,?,-3.6832,-0.8828,0.2397,0.3068,0.5779,1.8835,0.0941,0.3339,3.5475,-1.2358,-0.7441,0.6021,0,0,1,0.288,0.1734,0.6021,0.0049,1.4932,-0.6327,0.6588,-0.9419,TASCA_GIACCA_ALTA
0.1166,0.0045,0.0669,0.3128,-0.2522,6.353,0.0313,0.1769,0.8487,0.8739,9.9301,0.0055,0.0741,0.4456,0.956,11.7902,0.0148,0.1216,0.6277,0.9479,0.0184,0.0117,0.0099,0.6398,0.5388,0.8422,0.378,0.9024,0.5497,2.3874,1.4543,0.6092,0.1429,0.8143,0.3022,5.6995,2.115,0.3711,-0.0107,-0.0065,-0.0055,0.6079,0.5153,0.8477,0.0371,0.0247,0.0207,0.665,0.559,0.8405,0.3685,0.7018,0.4983,1.9044,1.3521,0.71,0.0608,16.4023,-0.1879,0.4923,0.1102,0.1589,0.8608,0.6449,0.3488,0,0.003,0.0098,0.9723,-0.6047,0,0.0015,0.6082,?,-0.1201,0,0.0027,0.1227,?,-0.5768,-2.9038,5.0342,1.9373,1.0903,0.5628,3.7532,1.1888,0.3168,-0.5642,-2.7957,4.9554,0,0,1,0.0161,0.0795,4.9554,0.0037,1.0735,0.9594,0.6295,0.5015,TASCA_GIACCA_ALTA
0.1107,0.0078,0.0884,0.4398,-0.2843,6.4751,0.0853,0.2921,1.5258,0.7961,9.9243,0.0108,0.104,0.5623,0.9452,11.8533,0.0336,0.1833,0.8755,0.9291,0.0171,0.0112,0.0093,0.6524,0.5463,0.8373,0.3026,0.8496,0.4822,2.8072,1.5934,0.5676,0.0916,0.7218,0.2325,7.8805,2.5388,0.3222,-0.0163,-0.01,-0.0085,0.6143,0.5189,0.8446,0.0458,0.0334,0.0277,0.7294,0.6056,0.8303,0.2883,0.7821,0.5024,2.7133,1.7428,0.6423,0.0644,16.5189,-0.0178,0.4507,0.1998,0.0018,0.8803,0.4749,0.3663,0,0.0019,0.0093,0.9751,-0.6108,0,0.0019,0.6134,?,-0.1129,0.0001,0.0087,0.1249,?,-0.5997,-3.2447,5.4109,1.0226,0.2239,0.2189,1.0458,0.0501,0.0479,-0.5911,-2.9029,4.9108,0,0,1,0.0151,0.0741,4.9108,0.0039,1.09,0.0241,0.3364,0.6817,TASCA_GIACCA_ALTA
0.3616,1.4201,1.1917,5.8854,-0.6643,0.2826,13.9944,3.7409,16.7049,-0.6051,9.7497,1.8314,1.3533,7.8583,0.4027,10.466,2.9762,1.7252,7.7745,0.4892,1.2798,0.0371,0.0346,0.029,0.027,0.9316,0.3186,0.8806,0.6908,2.7643,2.1684,0.7844,0.1015,0.7754,0.4772,7.6416,4.7022,0.6153,0.373,-0.4434,-0.3155,-1.1888,-0.8458,0.7115,0.3398,0.2688,0.2323,0.7911,0.6838,0.8643,0.3523,0.7489,0.757,2.1258,2.1487,1.0108,0.0514,13.4945,0.1318,-0.0663,0.0338,0.5733,0.7285,0.8565,0.1277,0.0003,0.0178,0.0614,0.5748,0.146,0.0203,0.1423,0.411,0.0981,0.1281,0.0293,0.1713,0.6277,-1.6506,0.8747,0.9972,1.14,0.1249,0.1038,0.8311,0.0156,0.0108,0.6907,1.8548,-0.2122,-0.1144,0.3167,0.6095,1.9244,0.1493,0.0978,0.6547,0.0012,0.4738,-0.6042,0.4129,-0.9692,TASCA_GIACCA_BASSA
