@RELATION WhereIsSmartphone
@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.76128083,4.519359,2.1258783,15.284716,-1.5819259,-0.018183356,7.4498568,2.7294426,11.537558,-1.2343751,0.39485484,11.792296,3.4339914,20.60151,-1.571159,4.4590526,4.6141315,2.148053,15.680048,0.03195885,-41.866905,1.9280018,0.17072704,-0.046050735,-0.004077852,0.08855129,0.77886903,0.6190692,0.9896769,0.7948309,1.270659,1.5986531,0.60663706,0.38324675,0.9794604,0.63175625,1.6145741,2.5556915,1.4692469,0.7438913,-18.090687,0.5063079,-12.312898,-24.31899,1.1464518,0.73882824,0.36547697,0.64444774,0.31878966,0.49467108,1.3247792,0.74192214,0.97478753,0.5600346,0.73581135,1.3138677,0.005718545,6.596507,-0.049573712,0.6302084,0.21472421,TASCA_DESTRA_DAVANTI_PANTALONI
0.6936526,6.3048735,2.5109508,14.04694,-0.43481186,-0.7579859,3.4579725,1.8595624,8.060588,-1.029281,0.13913138,13.602712,3.6881855,16.540903,-0.6232391,4.2271433,6.5718613,2.563564,13.540376,0.043382775,-0.91512597,4.985594,0.16409488,-5.4479866,-0.17931399,0.032913808,1.3502913,0.68080926,0.9794765,0.5041944,0.7253817,1.4386945,1.8232862,0.46350121,0.95937407,0.254212,0.52617854,2.0698416,1.0411892,0.6702807,-6.9323153,0.64376456,-6.6580744,-10.342406,2.4646895,0.9607492,0.6916625,0.38980535,0.28062865,0.71992,1.7426693,0.8492245,1.0374113,0.48731244,0.59530014,1.2215985,0.006912321,6.235611,0.02427583,0.6934236,0.43035856,TASCA_DESTRA_DAVANTI_PANTALONI
0.14536475,1.4365417,1.1985582,5.7464004,-0.87446296,0.16014588,4.408391,2.0996168,8.755144,-0.9541277,0.39879668,11.953837,3.4574323,16.450342,-0.78607184,3.855581,3.139079,1.7717446,9.387914,0.09051056,0.9077021,0.36450842,0.037702423,0.40157276,0.04153612,0.10343362,0.5708462,0.34666136,0.67648476,0.6072763,1.1850561,1.9514282,0.3258653,0.1201741,0.45763156,0.36878458,1.404358,3.8080714,0.62710977,0.3702731,-2.8693912,0.59044385,-4.57558,-7.749391,0.6842404,0.33284575,0.29699394,0.48644567,0.43404916,0.892287,0.6563456,0.349318,0.6121062,0.53221655,0.9325974,1.7522894,0.003024466,5.70721,-0.17970924,0.19061974,0.7129298,TASCA_DESTRA_DAVANTI_PANTALONI
0.34283817,2.0789835,1.4418681,9.404793,-0.61568135,0.43918172,2.684104,1.6383235,8.691675,-0.3849071,0.22902474,19.530659,4.4193506,19.208506,-0.6158128,4.268254,6.4386225,2.537444,12.601139,0.013650563,0.7806294,1.4969482,0.08032282,1.917617,0.10289494,0.053657714,0.8800875,0.3262624,0.5682364,0.3707159,0.64565897,1.7416544,0.774554,0.10644718,0.3228926,0.13743028,0.4168755,3.0333598,1.483579,0.48955137,-20.550383,0.32997996,-13.851896,-41.977993,0.92749304,0.48965588,0.4556323,0.52793485,0.49125147,0.9305153,1.082046,0.48961607,0.7463446,0.45249096,0.6897531,1.5243468,0.004015918,5.9299583,-0.055992417,0.109728485,0.596905,TASCA_DESTRA_DAVANTI_PANTALONI
0.73661715,5.33082,2.308857,11.7897835,-0.48475882,-0.3278791,6.3462615,2.5191786,11.183992,-1.3928709,0.59123147,17.919273,4.233116,16.56186,-0.89718616,4.804852,7.509414,2.740331,11.2513075,0.020026064,-2.246612,1.2459031,0.15330693,-0.5545698,-0.06823917,0.12304884,0.91651183,0.54542726,0.84254676,0.5951121,0.9192972,1.5447463,0.8399938,0.29749086,0.70988494,0.35415843,0.8451074,2.3862412,0.59127176,0.4914665,-16.741392,0.8312024,-28.314207,-34.064156,1.6989175,0.9096007,0.6916102,0.53540015,0.4070888,0.7603449,1.054166,0.7118635,1.047859,0.67528605,0.9940171,1.4719942,0.0066655474,7.0241847,0.59073967,0.6081097,0.5768974,TASCA_DESTRA_DAVANTI_PANTALONI
0.91299945,5.107903,2.260067,10.395133,-0.4804511,-0.36082172,4.7573113,2.181126,8.435858,-0.75198185,-0.015454864,13.42793,3.664414,16.050224,-0.55003977,4.4494295,4.459713,2.1118033,11.934598,0.047676016,-2.530334,-59.07522,0.20519473,23.346807,-0.08109393,-0.0034734486,1.0361927,0.61676085,1.0702071,0.59521824,1.0328264,1.7352061,1.0736953,0.38039392,1.1453434,0.3542848,1.0667304,3.0109403,0.93170446,0.5923152,-5.6462765,0.6357329,-6.0601583,-9.532555,1.4582646,0.67810625,0.56029004,0.46500906,0.384217,0.82625705,1.2322556,0.64766276,0.8710082,0.52559125,0.7068406,1.3448484,0.006545564,6.6894155,0.22591487,0.6482628,0.6781732,TASCA_DESTRA_DAVANTI_PANTALONI
0.17602396,0.9497825,0.97456783,6.9885173,-0.44376412,-0.48955098,0.9183257,0.95829314,4.8196774,-4.7527246,0.15878575,2.0820887,1.4429444,7.000492,-0.5284832,1.630846,1.5863949,1.2595217,5.552344,0.029568862,-0.35956207,1.1085627,0.10793414,-3.0830915,-0.30018222,0.09736403,1.016983,0.6754022,0.77376026,0.6641234,0.7608389,1.1456288,1.0342544,0.45616812,0.59870493,0.44105986,0.57887584,1.3124655,0.5394534,0.88744587,-12.696814,1.6450834,-23.536442,-14.307141,5.7775593,1.0568683,0.84601325,0.18292643,0.14643091,0.8004907,1.449997,0.9982894,1.2586608,0.6884769,0.8680437,1.2608174,0.0036261857,2.3242836,0.19633211,0.46803018,0.045422733,TASCA_DESTRA_DAVANTI_PANTALONI
0.88943344,8.706194,2.9506261,16.12768,-0.5917446,-1.1492727,7.286994,2.6994433,11.693298,-2.3499105,0.017990524,7.628303,2.7619383,16.018347,-1.1867855,3.7964454,11.320739,3.3646305,11.446237,0.012540955,-0.77390987,49.438995,0.23428059,-63.882114,-0.30272335,0.004738781,1.0930499,1.0683172,0.876954,0.97737277,0.8023001,0.8208742,1.1947579,1.1413015,0.7690482,0.95525753,0.6436854,0.6738344,0.7309331,0.6896823,-41.24379,0.9435641,-56.426212,-59.801144,2.9026499,1.3832064,0.87408745,0.47653228,0.3011343,0.63192844,1.3792242,1.0068254,1.4089941,0.72999406,1.0215845,1.3994422,0.005135533,5.69224,0.40643084,0.62158847,0.12850758,TASCA_DESTRA_DAVANTI_PANTALONI
0.9963278,15.06486,3.8813477,19.761623,-0.52039117,-1.1942254,14.977931,3.8701332,17.003777,-1.1962188,0.115989946,15.631216,3.9536333,21.739428,-1.1164206,6.1689997,10.049743,3.1701329,15.106311,0.06601247,-0.8342879,8.589777,0.16150557,-10.295939,-0.19358493,0.018802067,1.0028977,0.98171663,1.2243485,0.97888017,1.220811,1.2471507,1.0058038,0.96376765,1.4990294,0.95820636,1.4903796,1.5553848,0.730326,0.58982503,-6.335105,0.8076188,-8.674353,-10.740652,1.6787944,1.2653805,0.8036185,0.7537436,0.47868788,0.6350805,1.1621902,0.9090223,1.3081701,0.782163,1.1256075,1.4390957,0.00537787,9.60767,-0.043809727,0.52599525,0.0021048093,TASCA_DESTRA_DAVANTI_PANTALONI
0.5022334,6.4168797,2.5331562,14.246659,-0.5932409,-0.90090394,8.726472,2.9540603,13.32605,-1.522592,-0.22368859,10.335753,3.2149267,14.843875,-1.0411355,4.7746015,3.7962012,1.9483843,9.554338,0.072390616,-0.5574772,-2.2452347,0.10518855,4.0274916,-0.18868673,-0.046849687,0.8575167,0.7879359,1.3001317,0.91885775,1.5161589,1.6500475,0.73533493,0.62084293,1.6903423,0.84429955,2.298738,2.722657,0.6595151,0.7006159,-7.114509,1.0623198,-10.787485,-10.15465,1.692689,1.2295781,0.8681526,0.72640526,0.5128837,0.7060573,1.0690835,0.95976686,1.4911194,0.8977474,1.3947643,1.5536267,0.0037559287,7.1509643,0.33926335,0.13508068,0.14837101,TASCA_DESTRA_DAVANTI_PANTALONI
