@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0295,3.3286,1.8244,11.3673,-1.6493,-0.6625,7.8556,2.8028,15.2605,-1.6726,-0.2466,3.3102,1.8194,8.9985,-1.2632,2.971,6.168,2.4836,9.9448,0.0093,0.0446,0.1198,-0.0099,2.6859,-0.223,-0.083,0.6509,1.0028,0.7346,1.5405,1.1285,0.7326,0.4237,1.0056,0.5397,2.3731,1.2736,0.5367,0.741,1.409,-75.8419,1.9016,-102.3555,-53.8273,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.143,1.6959,1.5345,0.9048,0.0073,4.4708,0.1247,0.5527,-0.2324,0.1398,-0.4187,-0.4022,0.9948,2.2116,1.4872,4.0229,-0.1345,5.7891,1.9916,1.4112,4.3599,0.5193,7.3534,3.3857,1.84,6.0812,0.292,0.1718,0.1353,0.7873,1.0538,0.8082,0.767,1.1105,0.6532,0.5883,-0.1013,-0.1902,1.8782,0.391,0.4129,1.056,0.9227,0.6615,0.7169,0.097,14.5363,0.8649,-0.8019,-0.9895,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0537,5.1377,2.2667,14.3553,-1.646,-0.1113,8.4295,2.9034,15.3556,-0.8323,-0.1006,7.1297,2.6702,10.3896,-0.8058,3.8232,6.1054,2.4709,10.0504,0.0171,0.4824,0.5339,-0.014,1.1069,-0.0291,-0.0263,0.7807,0.8489,0.9173,1.0873,1.175,1.0806,0.6095,0.7206,0.8415,1.1823,1.3807,1.1678,1.2803,1.9262,-51.1964,1.5044,-39.9876,-26.5796,0.6474,0.943,0.5306,1.4566,0.8196,0.5627,0.9349,1.3817,1.4283,1.478,1.5279,1.0338,0.0016,5.6411,-0.0872,0.2493,-0.291,0.169,0.1207,0.0829,1.7346,2.1899,1.4798,4.2787,-0.1058,7.1973,2.4491,1.565,4.4317,0.5251,5.5586,5.8148,2.4114,7.2454,0.1462,0.241,0.3121,1.2948,0.9456,0.6137,0.649,0.8941,0.3766,0.4212,-0.0835,-0.3299,3.9494,0.4146,0.456,1.0997,0.9655,0.5905,0.6117,0.0945,14.6411,0.8933,-0.8747,-0.9689,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1556,4.4259,2.1038,18.6412,-2.9701,0.6055,15.9672,3.9959,25.4634,-0.3549,-0.1857,2.6366,1.6238,9.0172,-0.5441,3.37,12.0977,3.4782,22.9741,0.0193,-0.257,0.8377,-0.0462,-3.2602,0.1797,-0.0551,0.5265,1.2956,0.6049,2.4609,1.1488,0.4668,0.2772,1.6787,0.3658,6.0561,1.3198,0.2179,2.0911,4.389,-30.8309,2.0989,-14.7439,-7.0246,0.2498,0.804,0.2004,3.2183,0.8023,0.2493,0.7321,2.0673,0.8114,2.8239,1.1083,0.3925,0.0067,5.1327,-0.8641,-0.2586,-0.6211,0.5539,0.6533,0.3529,-4.2685,1.3367,1.1562,5.6586,?,2.6183,4.1125,2.0279,8.1467,-0.0349,7.9403,2.576,1.605,6.8681,0.2771,-1.6302,-0.5376,0.3297,0.5701,0.7203,1.2635,0.325,0.5189,1.5965,20.5838,-2.1493,-0.1044,0,0,0.8285,0.6946,0.8239,1.1862,0.0968,14.8508,-0.7505,0.7329,-0.9684,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1748,2.9779,1.7257,8.3896,-1.1474,0.3384,7.2174,2.6865,13.0359,-0.8985,-0.1847,2.3846,1.5442,9.6993,-1.4715,3.0168,3.6583,1.9127,8.023,0.0416,-0.5166,0.9464,-0.0579,-1.8321,0.1122,-0.0612,0.6423,1.1175,0.9022,1.7397,1.4046,0.8074,0.4126,1.2488,0.814,3.0267,1.9729,0.6518,0.7266,0.7763,-12.8825,1.0683,-17.7299,-16.5956,0.569,0.9955,0.4667,1.7496,0.8203,0.4688,0.6436,0.865,1.0457,1.344,1.6248,1.2089,0.0045,4.5973,-0.8429,-0.0173,-0.1704,0.2268,0.1412,-0.0056,-1.9354,7.3399,2.7092,8.8199,-7.2929,3.233,0.3447,0.5871,2.1088,0.4814,8.5662,0.8943,0.9456,3.558,0.6145,-0.5986,-0.2259,0.3774,4.6146,2.8649,0.6208,21.2945,8.2078,0.3854,-3.9624,-1.3674,0.3451,0.2615,0.1152,0.4405,4.1824,2.4789,0.5927,0.0996,14.0866,0.8808,0.9097,0.8283,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0941,0.0077,0.0878,0.43,-0.6017,0.1171,0.0356,0.1886,1.0049,-0.478,0.0448,0.0091,0.0951,0.4319,-0.6382,0.253,0.0129,0.1137,0.5956,0.1275,0.8035,2.0991,0.3721,2.6125,0.4631,0.1772,0.4657,0.9232,0.7723,1.9824,1.6583,0.8365,0.2169,0.8524,0.5965,3.9298,2.7501,0.6998,0.497,0.9599,-1.8553,1.9314,-3.7329,-1.9327,0.3948,1.0181,0.3932,2.5785,0.9959,0.3862,0.4279,0.9954,0.7219,2.3264,1.6872,0.7252,0.0017,0.3772,-0.0834,0.6429,0.2771,0.1434,0.6003,0.4893,8.3169,0.0006,0.0245,0.0859,0.9897,5.1956,0.0015,0.0392,0.1371,0.974,-0.0498,0.0001,0.0089,0.0693,?,1.6008,-166.9202,-104.2759,0.6259,2.745,4.3854,0.3918,7.5353,19.2319,1.608,-119.32,-74.2035,1.5825,0,0,0.6266,1.2397,1.9786,0.1066,13.5624,-1.0114,-0.3044,0.304,?,?,?,?,?,TASCA_GIACCA_ALTA
0.115,0.0058,0.076,0.3274,-0.2579,-0.0102,0.0138,0.1176,0.6522,-0.9114,0.0035,0.0069,0.0829,0.4922,-0.9139,0.1872,0.0048,0.0691,0.3644,0.0986,-11.3218,32.4501,0.6141,-2.8662,-0.0542,0.0189,0.6465,0.9172,1.0997,1.4188,1.701,1.1989,0.4179,0.8413,1.2093,2.0129,2.8935,1.4375,0.2158,0.2855,-1.6827,1.3231,-7.7968,-5.8928,0.7628,1.0121,0.6437,1.3268,0.8439,0.636,0.502,0.6651,0.8983,1.325,1.7895,1.3506,0.0012,0.2775,-0.4104,0.5165,0.4588,-0.0894,-0.1973,0.1895,7.8322,0.0035,0.0596,0.2247,0.9717,5.8871,0.0063,0.0796,0.3016,0.95,0.3982,0.0001,0.0098,0.042,0.8976,1.3304,19.6673,14.7831,0.7482,6.1047,8.1596,0.5597,37.2679,66.5796,1.3487,20.9625,15.543,1.3185,19.3644,14.6868,0.7451,5.3486,7.1783,0.1021,14.1175,-0.9972,0.5184,-0.514,?,?,?,?,?,TASCA_GIACCA_ALTA
0.7869,5.4176,2.3276,14.2554,-1.3018,-3.2231,28.2745,5.3174,24.2915,-6.2975,0.259,13.332,3.6513,17.3085,-0.6275,5.7081,25.5161,5.0513,20.9685,0.015,-0.2441,3.0387,0.1379,-12.4465,-0.5647,0.0454,0.4377,0.6375,0.4608,1.4563,1.0527,0.7228,0.1916,0.4064,0.2123,2.1208,1.1081,0.5225,0.3846,1.2081,-25.266,3.1413,-65.6945,-20.9131,1.8605,0.5823,0.2909,0.313,0.1564,0.4996,0.5868,0.8236,0.6799,1.4034,1.1585,0.8255,0.0347,8.3223,-0.1011,-0.1131,0.1144,-0.2012,-0.8966,0.2757,2.6542,14.5267,3.8114,10.1462,-0.0846,3.7575,24.4937,4.9491,15.5956,-1.2221,5.7289,3.1761,1.7822,4.6793,0.3338,0.7064,0.4633,0.6559,0.7701,2.1386,2.777,0.5931,4.5738,7.7119,0.0923,-0.3376,-3.6584,1.3329,1.3318,0.9992,0.6506,2.1683,3.3329,0.0765,14.9858,-0.6565,-0.8698,0.9132,?,?,?,?,?,TASCA_GIACCA_BASSA
1.5427,7.8583,2.8033,12.2381,-0.2531,-2.8835,32.162,5.6712,23.6657,-5.2262,0.0168,15.1725,3.8952,21.3984,-0.64,5.6444,34.0277,5.8333,23.07,0.0092,-0.535,91.898,0.2733,-171.7673,-0.5109,0.003,0.4943,0.7197,0.4806,1.4559,0.9722,0.6677,0.2443,0.5179,0.2309,2.1198,0.9452,0.4459,0.1244,0.296,-11.5478,2.3788,-92.8103,-39.0151,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5305,1.106,1.0258,0.9275,0.0344,8.7257,-0.3859,-0.129,0.5449,-0.3714,-0.909,0.3743,2.1264,14.1488,3.7615,10.2506,-0.0467,4.8431,7.6366,2.7634,12.2423,-0.8865,6.0627,9.6379,3.1045,9.8905,-0.2558,0.4391,0.3507,0.7988,1.3612,1.2116,0.8901,1.8528,1.468,0.7924,0.0795,0.2269,2.8554,1.5091,1.2435,0.824,0.8373,1.0364,1.2378,0.0847,14.3713,-0.7216,-0.9449,0.9068,?,?,?,?,?,TASCA_GIACCA_BASSA
0.7869,5.4176,2.3276,14.2554,-1.3018,-3.2231,28.2745,5.3174,24.2915,-6.2975,0.259,13.332,3.6513,17.3085,-0.6275,5.7081,25.5161,5.0513,20.9685,0.015,-0.2441,3.0387,0.1379,-12.4465,-0.5647,0.0454,0.4377,0.6375,0.4608,1.4563,1.0527,0.7228,0.1916,0.4064,0.2123,2.1208,1.1081,0.5225,0.3846,1.2081,-25.266,3.1413,-65.6945,-20.9131,1.8605,0.5823,0.2909,0.313,0.1564,0.4996,0.5868,0.8236,0.6799,1.4034,1.1585,0.8255,0.0347,8.3223,-0.1011,-0.1131,0.1144,-0.2012,-0.8966,0.2757,2.6542,14.5267,3.8114,10.1462,-0.0846,3.7575,24.4937,4.9491,15.5956,-1.2221,5.7289,3.1761,1.7822,4.6793,0.3338,0.7064,0.4633,0.6559,0.7701,2.1386,2.777,0.5931,4.5738,7.7119,0.0923,-0.3376,-3.6584,1.3329,1.3318,0.9992,0.6506,2.1683,3.3329,0.0765,14.9858,-0.6565,-0.8698,0.9132,?,?,?,?,?,TASCA_GIACCA_BASSA
1.5427,7.8583,2.8033,12.2381,-0.2531,-2.8835,32.162,5.6712,23.6657,-5.2262,0.0168,15.1725,3.8952,21.3984,-0.64,5.6444,34.0277,5.8333,23.07,0.0092,-0.535,91.898,0.2733,-171.7673,-0.5109,0.003,0.4943,0.7197,0.4806,1.4559,0.9722,0.6677,0.2443,0.5179,0.2309,2.1198,0.9452,0.4459,0.1244,0.296,-11.5478,2.3788,-92.8103,-39.0151,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5305,1.106,1.0258,0.9275,0.0344,8.7257,-0.3859,-0.129,0.5449,-0.3714,-0.909,0.3743,2.1264,14.1488,3.7615,10.2506,-0.0467,4.8431,7.6366,2.7634,12.2423,-0.8865,6.0627,9.6379,3.1045,9.8905,-0.2558,0.4391,0.3507,0.7988,1.3612,1.2116,0.8901,1.8528,1.468,0.7924,0.0795,0.2269,2.8554,1.5091,1.2435,0.824,0.8373,1.0364,1.2378,0.0847,14.3713,-0.7216,-0.9449,0.9068,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1945,12.6579,3.5578,19.4727,-1.324,-1.8037,9.5545,3.091,13.9959,-3.1718,-0.0577,21.4904,4.6358,25.9961,-1.1311,5.323,18.6633,4.3201,19.8428,0.0329,0.1078,3.3732,-0.0365,31.2848,-0.3389,-0.0108,1.151,0.7675,0.8235,0.6668,0.7155,1.0731,1.3248,0.589,0.6782,0.4446,0.5119,1.1515,1.0426,0.804,-16.4335,0.7712,-15.7627,-20.4392,2.4975,0.6869,0.4084,0.275,0.1635,0.5945,1.3913,0.7491,0.9813,0.5384,0.7053,1.3101,0.0183,8.3883,0.4696,0.7158,-0.109,0.1807,-0.7391,-0.0223,8.5057,2.3161,1.5219,4.286,0.5605,-1.541,10.1749,3.1898,9.5313,-2.4091,-0.398,8.7949,2.9656,7.546,-2.025,-5.5197,-21.3725,3.872,0.4771,0.5132,1.0756,0.2276,0.2634,1.1569,-0.8115,-1.082,1.3334,3.488,3.9092,1.1208,0.4497,0.568,1.2631,0.0874,13.9071,0.8939,0.9279,0.898,?,?,?,?,?,TASCA_GIACCA_BASSA
