@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.332,17.5771,4.1925,23.8357,-1.7088,-1.264,98.7473,9.9372,49.8045,-1.0259,0.1169,14.066,3.7505,19.0759,-1.0504,8.3498,64.0565,8.0035,27.6537,0.0394,1.0538,-11.3977,-0.1595,-10.8158,-0.1514,0.014,0.4219,1.1179,0.5238,2.6496,1.2416,0.4686,0.178,1.2496,0.2744,7.0203,1.5416,0.2196,0.5962,1.5387,-13.2581,2.5808,-22.2378,-8.6167,0.3579,0.9458,0.3057,2.6424,0.854,0.3232,0.4786,1.2495,0.8619,2.6109,1.801,0.6898,0.0361,12.4602,0.759,-0.5945,-0.4307,-0.8074,-0.3462,0.2416,2.0459,33.6847,5.8039,15.7209,-1.0079,-7.4883,1.5757,1.2553,9.7635,?,0.574,0.321,0.5666,2.3799,-0.3544,-0.2732,3.5645,-13.0467,4.6235,10.2433,2.2155,21.3772,104.925,4.9083,0.8083,12.6713,15.6773,0,4.4559,0,1.6102,6.6057,4.1025,0.1557,13.9465,0.3027,-0.7149,-0.5047,DESTRA_PANTALONI
0.055,14.8006,3.8472,23.7974,-0.7207,-1.3972,36.9549,6.0791,22.7559,-1.7396,0.3031,13.0313,3.6099,14.456,-0.5231,7.2346,14.495,3.8072,15.9688,0.0563,-0.0394,0.1815,0.0076,-4.6098,-0.1931,0.0419,0.6329,1.0657,1.0105,1.684,1.5967,0.9482,0.4005,1.1358,1.0211,2.8359,2.5495,0.899,0.6898,2.0075,-10.4577,2.9103,-15.1608,-5.2094,1.665,1.4572,0.8173,0.8752,0.4909,0.5609,1.0458,1.6462,1.4902,1.5742,1.425,0.9053,0.0286,10.9096,0.2743,0.0931,0.3409,-0.844,-0.3581,0.5643,-4.9273,3.1494,1.7747,6.7253,?,-7.941,0.6759,0.8221,9.6198,?,0.8865,4.1754,2.0434,6.4671,-0.4965,0.6205,-5.5583,-8.958,2.1587,0.8685,0.4023,4.6598,0.7543,0.1619,0.6991,3.1346,4.4837,1,0,0,0.6991,1.0399,1.4875,0.1916,14.7806,-0.9612,0.7563,-0.7255,DESTRA_PANTALONI
-0.6465,0.0881,0.2969,1.2121,?,-0.3925,1.0992,1.0484,3.9747,-0.7442,-0.1568,0.6427,0.8017,3.1607,-0.5992,1.4155,0.4229,0.6503,2.7385,0.0942,1.6472,4.1227,-0.4567,2.5028,-0.2773,-0.1108,0.2832,0.3703,0.4565,1.3078,1.6121,1.2327,0.0802,0.1372,0.2084,1.7104,2.599,1.5196,0.7148,1.0235,-4.2569,1.432,-5.9558,-4.1591,0,0,0,1.153,0.7538,0.6538,0.305,0.3835,0.4426,1.2575,1.4514,1.1542,0.0151,2.2374,0.6496,0.5902,-0.0996,0.9951,0.0402,0.0746,-7.0282,0.014,0.1183,7.1966,?,6.5822,0.0134,0.1159,0.4016,0.9411,1.8669,0.0017,0.041,0.128,0.9343,-1.0678,-3.7646,3.5258,1.0206,2.883,2.8248,1.0417,8.3118,7.9793,-1.1222,-3.9524,3.522,0,0,3.4968,17.9191,56.2304,3.138,0.1923,15.4773,0.9969,0.8632,0.8345,DESTRA_PANTALONI
-0.4547,2.1239,1.4574,6.3332,-1.3913,-1.7199,8.4626,2.909,9.8388,-2.5607,0.2968,2.4445,1.5635,6.0334,-0.495,3.7055,2.5528,1.5977,5.6174,0.2098,0.2644,-1.5319,-0.1227,-5.7942,-0.4641,0.0801,0.501,0.9321,0.9121,1.8606,1.8207,0.9786,0.251,0.8688,0.832,3.4618,3.315,0.9576,0.5208,1.8444,-2.4709,3.5418,-4.7447,-1.3397,0.9585,0.6563,0.3726,0.6847,0.3887,0.5677,0.6437,1.0497,1.1274,1.6307,1.7515,1.074,0.0354,5.4054,0.2721,0.2517,-0.1183,-0.3644,-0.851,0.4134,7.8706,1.0309,1.0153,3.1635,0.6552,-5.1185,1.8556,1.3622,7.349,?,2.2648,0.0636,0.2522,0.8818,0.6654,-1.5377,3.4753,-2.2601,0.7454,4.0251,5.4002,0.5556,16.2013,29.1623,-0.8182,3.4294,-4.1915,0,3.4823,0,0.4305,3.5875,8.3339,0.1894,15.2539,0.9896,-0.8403,-0.8227,DESTRA_PANTALONI
0.6929,2.7398,1.6552,5.957,-0.5652,-1.027,0.9999,1,3.873,-3.6403,0.4121,3.8546,1.9633,6.3364,-1.2421,2.7723,1.6136,1.2703,4.4626,0.1454,-0.6747,1.6814,0.2499,-2.4922,-0.3705,0.1487,1.6553,0.8431,1.3031,0.5093,0.7872,1.5456,2.74,0.7108,1.6979,0.2594,0.6197,2.3888,0.708,0.6128,-2.8323,0.8656,-4.0004,-4.6217,4.5597,1.3467,0.7288,0.2953,0.1598,0.5412,1.5381,0.9401,1.3349,0.6112,0.8679,1.4199,0.0256,4.4626,-0.5863,0.3097,0.5775,0.0994,-0.7692,0.1442,7.8848,2.2279,1.4926,5.8003,0.381,0.5365,1.8824,1.372,3.4084,-0.3541,5.2175,2.4435,1.5632,5.9042,0.3278,14.6978,1.5112,0.1028,1.0879,0.9549,0.8777,1.1835,0.9118,0.7704,-4.0054,1.2397,-0.3095,3.7225,1.0668,0.2866,1.7018,0.9824,0.5773,0.1857,14.3675,-0.801,-0.9728,0.8242,DESTRA_PANTALONI
-1.6266,24.1527,4.9145,17.1717,-1.0418,-3.8112,24.2608,4.9255,18.4725,-2.3531,0.1759,24.6857,4.9685,16.4763,-0.7003,8.4788,18.412,4.2909,16.1489,0.028,0.4268,-9.2481,-0.1918,-21.6689,-0.4495,0.0207,0.9978,0.9891,1.1453,0.9914,1.1479,1.1579,0.9955,0.9784,1.3118,0.9828,1.3177,1.3407,0.6759,1.2911,-18.8556,1.9102,-27.8974,-14.6042,1.5266,0.8679,0.5062,0.5685,0.3316,0.5833,0.9296,1.0422,1.0633,1.1212,1.1439,1.0203,0.083,13.3037,0.9211,0.234,-0.5899,0.298,-0.734,0.0934,4.0078,15.5298,3.9408,9.8809,-0.0776,2.4296,7.1975,2.6828,8.1033,-0.5596,6.8223,4.934,2.2213,5.9427,0.3206,1.6496,0.5875,0.3561,1.4689,1.7741,1.2078,2.1577,3.1475,1.4588,0.2447,-0.2537,-1.0368,1.7648,1.0483,0.594,1.2194,1.6627,1.3636,0.1655,14.3497,-0.95,-0.8847,0.9679,DESTRA_PANTALONI
-0.4253,1.9897,1.4106,6.3431,-0.9931,-0.5837,29.6255,5.4429,24.1006,-1.1189,0.6125,14.6221,3.8239,15.9903,-0.744,5.8245,13.2088,3.6344,14.9135,0.0495,0.7285,-0.6944,-0.073,-0.9531,-0.1002,0.1052,0.2592,0.3689,0.3881,1.4234,1.4976,1.0521,0.0672,0.1361,0.1506,2.0261,2.2429,1.107,0.2483,0.4633,-4.0735,1.8656,-16.4028,-8.7922,0.2798,0.3471,0.2028,1.2405,0.7249,0.5844,0.2632,0.3967,0.4253,1.5072,1.616,1.0722,0.0193,8.467,-0.3294,0.4234,0.2362,-0.9204,-0.2342,0.3575,3.8471,1.1167,1.0567,3.676,0.2757,-8.6939,0.3521,0.5934,9.5659,?,-1.3537,2.6607,1.6312,5.441,-1.8268,-0.4425,-2.8419,6.4222,1.7809,0.6478,0.3638,3.1717,0.4197,0.1323,-0.1463,-0.398,2.7205,0,2.6369,0,0.3843,0.6756,1.7581,0.196,14.3567,0.9179,-0.9309,-0.9741,DESTRA_PANTALONI
2.4671,35.1515,5.9289,19.4689,-0.6003,-4.8536,8.2837,2.8781,10.8975,-18.14,3.3432,28.4477,5.3336,15.172,-0.3281,10.1531,9.6184,3.1014,11.2496,0.2505,-0.5083,0.7379,0.243,-1.4518,-0.478,0.3293,2.06,1.1116,1.9117,0.5396,0.928,1.7198,4.2434,1.2357,3.6546,0.2912,0.8612,2.9576,0.7071,1.9484,-1.9427,2.7554,-2.7474,-0.9971,21.3676,1.065,0.8106,0.0498,0.0379,0.7611,1.7865,1.2832,1.7306,0.7183,0.9687,1.3487,0.1304,15.7383,0.765,0.3326,0.0363,-0.0283,-0.5417,0.6616,3.5793,15.7342,3.9666,10.931,-0.379,-5.0421,13.5742,3.6843,11.2709,-2.6137,5.3321,0.1974,0.4443,1.3919,0.77,-0.7099,0.6713,-0.9456,1.0766,8.9272,8.2918,1.1591,79.6954,68.7547,0.3686,-0.6446,-1.7489,2.5414,1.3095,0.5153,0.9698,7.8532,8.0974,0.1666,15.4891,0.7674,-0.0764,0.5151,DESTRA_PANTALONI
-1.6167,24.4018,4.9398,15.1074,-1.1479,-5.8716,9.0935,3.0155,10.7986,?,1.5233,28.2599,5.316,16.6544,-0.5334,9.8359,4.4196,2.1023,8.2679,0.4511,0.2753,-1.0613,-0.1644,-3.8546,-0.597,0.1549,1.6381,0.9292,2.3497,0.5673,1.4344,2.5287,2.6834,0.8635,5.5213,0.3218,2.0576,6.3943,0.7477,1.3936,-1.1881,1.864,-1.5891,-0.8525,0,0.6476,0.4669,0,0,0.721,1.399,0.9071,1.8272,0.6484,1.3061,2.0143,0.1256,15.526,0.9326,0.4642,-0.557,0.2187,-0.8075,0.185,5.4902,5.3335,2.3094,7.9699,0.072,-3.743,12.3282,3.5111,12.0113,-2.9738,4.0051,18.3211,4.2803,10.4282,-0.0922,-1.4668,1.3708,-0.9345,0.6577,0.5396,0.8203,0.4326,0.2911,0.6729,-0.0688,-0.7021,10.2089,2.8412,0.8995,0.3166,0.6635,0.7643,1.1518,0.1552,14.2168,-0.513,-0.5707,0.9546,DESTRA_PANTALONI
-0.3019,4.6725,2.1616,9.8357,-0.61,-3.1541,9.0417,3.0069,14.9491,-3.7531,-0.8637,27.8468,5.277,33.3029,-0.3918,6.1038,15.0896,3.8845,23.7253,0.0301,0.0957,0.3496,-0.0495,3.652,-0.5167,-0.1415,0.7189,0.4096,0.5565,0.5698,0.7741,1.3585,0.5168,0.1678,0.3097,0.3247,0.5992,1.8454,0.3157,0.3975,-5.0652,1.259,-16.0437,-12.7433,1.9424,0.2553,0.2497,0.1314,0.1286,0.9782,0.6579,0.2953,0.4146,0.4489,0.6301,1.4037,0.0699,9.1852,-0.2379,-0.3441,0.2924,0.2445,-0.6379,0.2155,4.8182,5.7648,2.401,7.6264,-0.0697,0.7191,13.3284,3.6508,9.4858,-0.724,7.2533,0.4002,0.6326,2.361,0.7272,6.7003,0.6643,0.0991,0.6577,3.7952,5.7707,0.4325,14.4034,33.3011,0.1247,-0.079,-0.633,1.2958,0.8238,0.6358,0.804,3.2301,4.0177,0.1859,15.5566,-0.6915,-0.9565,0.7387,SINISTRA_PANTALONI
0.0748,0.0992,0.315,1.1704,-0.3874,-0.3016,0.1413,0.3759,1.2055,-2.5484,-0.1415,0.0191,0.1381,0.5787,-4.9486,0.5692,0.0521,0.2284,0.7645,0.1727,-0.2479,-0.5286,0.1313,2.1321,-0.5298,-0.2485,0.8381,2.2805,1.3795,2.7212,1.6461,0.6049,0.7023,5.2008,1.9031,7.405,2.7097,0.3659,0.3775,0.6788,-2.0485,1.7983,-5.4268,-3.0177,2.4832,8.6714,0.913,3.4921,0.3677,0.1053,0.9709,2.0224,1.531,2.0831,1.5769,0.757,0.0073,0.7976,0.3965,-0.4052,0.3428,0.1457,-0.6047,-0.3986,8.5113,0.0059,0.0771,0.2169,0.9748,4.3595,0.0285,0.1689,0.4817,0.8968,-2.1643,0.002,0.045,2.2129,?,1.9523,-3.9325,-2.0142,0.4564,1.714,3.7558,0.2083,2.938,14.1062,1.9999,-3.7839,-1.892,1.84,0,0,0.4503,0.098,0.2177,0.2086,15.0351,-1.0003,-0.9568,0.9659,SINISTRA_PANTALONI
-0.7418,3.9356,1.9838,10.5526,-0.8323,-2.5324,15.6655,3.958,15.9982,-5.1102,-1.0148,8.4522,2.9073,12.1396,-2.8091,4.6143,14.7541,3.8411,15.3527,0.0484,0.2929,0.7309,-0.1608,2.4954,-0.5488,-0.2199,0.5012,0.6824,0.5165,1.3614,1.0304,0.7569,0.2512,0.4656,0.2667,1.8534,1.0618,0.5729,0.3582,0.5354,-6.1408,1.4945,-17.1415,-11.4695,2.1997,1.8071,0.357,0.8216,0.1623,0.1975,0.6596,0.8693,0.6873,1.3179,1.042,0.7907,0.0615,7.0344,0.2472,0.022,-0.0107,0.9577,-0.8917,-0.86,7.5047,1.9259,1.3878,4.8567,0.459,5.6294,3.9136,1.9783,7.0709,0.1989,0.8191,1.6545,1.2863,4.1469,-0.1564,1.3331,9.1625,6.873,0.7015,1.0789,1.538,0.4921,1.1641,2.3654,2.3482,-7.3464,-3.1285,1.0172,2.5037,2.4613,0.6869,1.1712,1.7051,0.2047,14.2371,-0.9251,0.456,-0.7494,SINISTRA_PANTALONI
-0.7227,0.2682,0.5178,2.5223,-0.9613,-1.1985,0.8681,0.9317,3.1849,-2.3034,0.5559,1.8508,1.3605,4.5349,-0.1996,2.2102,0.3699,0.6082,2.7547,0.2861,0.603,-1.3,-0.327,-2.156,-0.5423,0.2515,0.5558,0.3806,0.8514,0.6849,1.532,2.2369,0.3089,0.1449,0.7249,0.469,2.3469,5.0035,0.5567,1.6386,-1.1199,2.9435,-2.0117,-0.6834,1.3339,0.3402,0.3333,0.255,0.2499,0.9797,0.792,0.5562,0.9156,0.7023,1.1562,1.6462,0.0335,3.2141,0.7092,0.247,-0.2027,0.8085,0.3566,0.6986,8.712,0.0256,0.1599,0.4149,0.9536,4.4868,0.0995,0.3155,0.8197,0.8305,0.0026,0.0065,0.0805,0.249,-0.5474,1.9417,3407.2063,1754.7679,0.5068,1.9864,3.9194,0.2569,3.946,15.3619,2.1239,-96.8597,-45.6037,1.8497,55.6015,30.0592,0.5061,1.6663,3.2924,0.2178,13.268,-0.9997,0.9564,-0.9602,SINISTRA_PANTALONI
-0.8971,2.2525,1.5008,7.7332,-2.1709,-1.5363,5.0194,2.2404,13.0602,-1.8104,0.8654,8.7447,2.9571,15.0027,-0.4664,3.5845,7.082,2.6612,13.7162,0.0385,0.584,-1.0367,-0.2503,-1.7753,-0.4286,0.2414,0.6699,0.5075,0.564,0.7576,0.8419,1.1112,0.4488,0.2576,0.3181,0.574,0.7087,1.2348,0.6293,1.1096,-9.6488,1.7632,-15.3326,-8.6959,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.5638,0.8705,0.9522,1.0938,0.0421,5.5646,0.2518,-0.5885,-0.4264,-0.4137,-0.6379,0.6723,4.6724,2.2016,1.4838,6.1246,0.2773,1.031,0.6937,0.8329,3.555,-0.1465,8.2867,1.698,1.3031,5.4593,0.4137,4.5319,0.5638,0.1244,1.7815,1.1387,0.6391,3.1739,1.2966,0.4085,-5.1708,0.61,-0.118,2.733,0.9101,0.333,1.7228,1.1219,0.6512,0.2036,14.0359,-0.0139,-0.9211,-0.3593,SINISTRA_PANTALONI
0.095,0.2768,0.5261,2.0241,-0.8818,0.019,0.9458,0.9725,3.0945,-1.2385,0.0843,0.8866,0.9416,4.1807,-0.5604,1.3677,0.255,0.505,2.2586,0.1819,4.9895,1.1273,0.0695,0.2259,0.0139,0.0616,0.5409,0.5587,1.0418,1.0328,1.9259,1.8647,0.2926,0.3122,1.0854,1.0668,3.7092,3.477,0.554,0.6317,-1.8892,1.1404,-3.4103,-2.9905,0.7781,0.4015,0.3896,0.516,0.5007,0.9705,0.6541,0.4842,0.8962,0.7402,1.3701,1.851,0.0027,1.9604,0.4665,-0.3028,-0.0724,-0.077,-0.1421,0.504,8.0907,0.0171,0.1308,0.3935,0.9524,5.528,0.0374,0.1933,0.5784,0.9011,-0.3044,0.0037,0.061,0.4011,?,1.4636,-26.5768,-18.1587,0.6764,2.1444,3.1702,0.4575,4.5984,10.0504,1.4918,-19.6092,-13.1444,1.4116,0,0,0.6804,0.9811,1.442,0.2086,13.9232,-1,-0.7038,0.7124,SINISTRA_PANTALONI
0.3491,13.9841,3.7395,15.5329,-0.5926,-1.9684,26.3758,5.1357,18.3117,-2.436,-0.0299,34.8258,5.9013,16.225,-1.1787,8.3711,9.1078,3.0179,14.5913,0.0942,-0.1774,-11.6837,0.0417,65.8752,-0.2351,-0.0036,0.7281,0.6337,1.2391,0.8703,1.7017,1.9554,0.5302,0.4015,1.5354,0.7574,2.896,3.8237,0.4452,0.6585,-3.8095,1.479,-8.5566,-5.7855,1.83,1.3096,0.6055,0.7156,0.3308,0.4623,0.8483,0.9573,1.0645,1.1286,1.255,1.112,0.0417,13.2114,0.8575,0.6755,-0.0384,0.903,-0.4138,-0.3535,-6.727,5.6026,2.367,8.9356,?,2.2937,11.8046,3.4358,9.2641,-0.5006,5.162,1.5822,1.2578,4.3281,0.4406,-2.9328,-1.3032,0.4443,0.6889,1.8818,2.7315,0.4746,3.5411,7.4609,2.8913,-2.6209,-0.9065,0,0,0.7979,0.9645,2.0645,2.1404,0.183,15.4658,0.7338,0.9438,0.4883,SINISTRA_PANTALONI
2.1534,2.2453,1.4984,6.5293,-0.2813,-2.255,4.0432,2.0108,8.1707,-4.427,-0.0183,3.7538,1.9375,6.6487,-0.7835,4.1402,2.6236,1.6197,7.5382,0.1468,-0.955,-117.7575,0.5201,123.3111,-0.5447,-0.0044,0.7452,0.7734,0.9251,1.0378,1.2414,1.1962,0.5553,0.5981,0.8558,1.0771,1.5411,1.4308,0.2151,0.4908,-1.1054,2.282,-5.1399,-2.2524,3.3847,1.3669,0.5768,0.4039,0.1704,0.422,0.7991,0.982,0.8662,1.2289,1.0839,0.882,0.0636,6.5532,-0.5403,-0.1098,0.6778,0.5472,-0.8589,-0.2922,-9.1738,0.1986,0.4457,9.6449,?,-1.0579,0.7818,0.8842,3.0133,-3.3104,2.0372,5.7613,2.4003,8.059,-0.469,8.672,-4.5031,-0.5193,0.5041,0.1857,0.3684,0.2541,0.0345,0.1357,4.1676,3.7483,0.8994,0,0,0.1274,3.2007,1.1968,0.3739,0.197,13.0967,0.8757,0.7299,0.9545,SINISTRA_PANTALONI
-4.4576,1.8515,1.3607,6.0499,?,-0.6753,2.8512,1.6885,5.1793,-1.9624,3.601,5.7109,2.3897,8.0722,-0.1659,6.4911,1.5729,1.2542,3.9993,0.4968,6.6008,-1.2379,-0.6867,-0.1875,-0.104,0.5548,0.8058,0.5694,1.085,0.7066,1.3464,1.9055,0.6494,0.3242,1.1771,0.4992,1.8127,3.6308,1.7633,5.2678,-1.5325,2.9874,-0.8691,-0.2909,0,0,0,0.2525,0.22,0.8712,1.1681,0.7495,1.5127,0.6416,1.2951,2.0184,0.5245,9.8013,-0.2761,0.2409,-0.1955,-0.7849,-0.7596,0.8785,-3.1899,4.0838,2.0209,6.4805,-43.8378,1.0606,1.4727,1.2136,3.8418,-0.4421,6.9424,0.689,0.8301,2.9102,0.6504,-3.0077,-0.4595,0.1528,1.6652,2.4345,1.462,2.773,5.9268,2.1373,5.3798,-1.1703,-0.2175,0.0543,0.0174,0.32,1.6868,2.2268,1.3201,0.1753,11.5305,0.9837,0.9921,0.9947,SINISTRA_PANTALONI
