@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0351,0.6784,0.8237,8.8306,-0.4483,-0.0216,1.8244,1.3507,12.93,-1.216,-0.0145,1.7161,1.31,17.1007,-1.2199,1.1958,2.7909,1.6706,9.5178,0.004,-1.6227,-2.427,0.0294,1.4957,-0.0181,-0.0121,0.6098,0.6288,0.493,1.0311,0.8085,0.7841,0.3719,0.3953,0.2431,1.0631,0.6537,0.6149,0.3853,0.2909,-71.8222,0.755,-186.4272,-246.9201,1.045,0.7915,0.6381,0.7574,0.6106,0.8061,0.683,0.5164,0.9278,0.7561,1.3585,1.7967,0.0001,1.7766,-0.237,-0.2242,0.1095,-0.1797,-0.0141,-0.2562,-0.5512,0.0047,0.0688,0.6655,?,-0.2006,0.0047,0.0683,0.3355,?,0.0352,0.0007,0.0263,0.112,-0.3105,2.7484,-15.6772,-5.7041,1.0072,2.6187,2.6,1.0145,6.8577,6.76,1.9834,25.0898,12.6498,1,0,0,1.9834,5.9439,2.9968,0.002,0.7925,0.8637,0.3981,0.7162,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
-0.0432,5.67,2.3812,23.6129,-0.3465,-0.3282,3.384,1.8396,15.9756,-0.5209,-0.1184,3.2585,1.8051,19.0225,-0.8002,2.6864,5.2193,2.2846,20.3589,0.0059,0.1317,0.3651,-0.0161,2.7722,-0.1222,-0.0441,1.2944,1.3191,1.0423,1.0191,0.8052,0.7901,1.6755,1.7401,1.0864,1.0385,0.6484,0.6243,1.1106,0.7186,-50.6281,0.647,-45.5882,-70.4556,1.6695,1.6596,0.8563,0.9941,0.5129,0.516,1.4781,1.2413,1.1598,0.8398,0.7847,0.9344,0.0012,3.9418,0.4681,0.3806,0.2868,0.0187,-0.0319,0.1247,0.049,0.0056,0.0746,0.2475,-0.9982,-0.2528,0.0132,0.115,0.7011,?,-0.6578,0.0759,0.2756,0.8901,?,-0.1939,-0.0745,0.3843,0.6483,0.2706,0.4174,0.4203,0.0732,0.1742,0.1763,0.1389,0.7876,0,0,1,0.353,0.278,0.7876,0.0025,0.9934,0.6545,-0.8718,-0.9199,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0027,0.0271,0.1647,2.6612,-1.4625,-0.0195,0.054,0.2324,3.9273,-1.259,-0.1196,0.004,0.0634,0.5541,-1.7722,0.1951,0.0618,0.2485,2.7113,0.0042,0.1362,0.0222,-0.0136,0.1631,-0.1,-0.613,0.7087,2.5988,0.6626,3.6671,0.935,0.255,0.5022,6.7535,0.4391,13.4479,0.8743,0.065,0.7221,4.4621,-136.6065,6.1793,-189.1781,-30.615,0.6216,5.407,0.3969,8.6985,0.6385,0.0734,0.6776,4.8029,0.9815,7.088,1.4485,0.2044,0.0004,0.2873,0.8318,0.4098,-0.0788,0.2591,0.031,-0.1253,0.3978,0,0.0042,0.0126,0.9687,-0.6276,0,0.0059,0.6373,?,0.1158,0.0001,0.0108,0.0347,0.7325,-0.6338,3.434,-5.4181,0.7129,0.3876,0.5437,0.5082,0.1502,0.2956,-0.6141,4.1153,-6.7013,0,3.1117,0,0.0198,0.364,18.3463,0.0026,1.1412,0.9944,0.9864,0.995,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.099,4.0521,2.013,15.3251,-0.3046,-0.5158,3.9589,1.9897,8.4058,-0.9636,-0.1172,0.8785,0.9373,5.2543,-0.9621,2.6565,2.122,1.4567,11.8689,0.0103,-0.1919,-0.8444,0.0373,4.4003,-0.1942,-0.0441,1.0117,2.1477,1.3819,2.1228,1.3659,0.6434,1.0236,4.6124,1.9096,4.5063,1.8657,0.414,0.8673,1.3887,-29.0052,1.6011,-33.4423,-20.8873,2.7442,4.3868,0.9796,1.5986,0.357,0.2233,1.8232,2.9167,1.2912,1.5998,0.7082,0.4427,0.0019,3.9372,0.6097,0.3135,0.2334,0.1471,-0.0198,0.0756,0.1322,0.0079,0.0891,0.2784,-0.2995,-0.1798,0.0183,0.1351,0.3992,?,-0.0858,0.1519,0.3897,1.1178,-0.4953,-0.7352,-1.5408,2.0959,0.6591,0.2285,0.3467,0.4344,0.0522,0.1202,0.1608,0.1733,1.078,0,0.2866,0,0.6975,0.2491,0.3571,0.0008,0.6945,0.8901,-0.9012,-0.9293,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0205,0.008,0.0894,0.8122,-3.1044,-0.0678,0.0142,0.1193,1.6931,-0.7228,-0.1531,0.0079,0.0888,0.557,-2.6003,0.216,0.0119,0.1092,0.9882,0.0166,0.3031,0.1342,-0.0951,0.4427,-0.3138,-0.7089,0.7494,1.0072,0.8189,1.3441,1.0928,0.813,0.5615,1.0145,0.6705,1.8067,1.1941,0.661,0.8649,1.5272,-36.8472,1.7657,-42.6029,-24.128,0.2014,1.2792,0.1969,6.3527,0.978,0.1539,0.4797,1.4583,0.8219,3.0397,1.7133,0.5636,0.0006,0.3149,0.3161,-0.1003,-0.1803,0.1616,-0.0401,-0.446,-0.1445,0,0.003,0.1525,?,-0.731,0,0.0005,0.7318,?,-0.4819,0,0.0066,0.4953,?,0.1976,0.2998,1.5169,5.7551,0.4537,0.0788,33.1212,0.2059,0.0062,0.2084,0.308,1.4774,1,1,1,0.2084,0.308,1.4774,0.0031,1.3573,0.5113,-0.9275,-0.7046,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0321,0.0032,0.0562,0.3504,-0.7627,-0.0306,0.0023,0.048,0.2897,-1.4866,-0.1093,0.0047,0.0687,0.3275,-5.5263,0.1445,0.0032,0.0567,0.292,0.0649,-1.049,-0.294,0.2224,0.2803,-0.212,-0.7565,1.1702,0.8184,0.9906,0.6993,0.8465,1.2105,1.3694,0.6697,0.9813,0.4891,0.7166,1.4652,0.8755,0.5467,-7.4784,0.6244,-8.5421,-13.68,1.7065,3.9611,0.6366,2.3212,0.373,0.1607,1.2097,1.0699,1.2,0.8844,0.992,1.1217,0.0004,0.2102,-0.3796,0.0408,0.2027,-0.189,-0.033,-0.8477,-0.6217,0,0.0018,0.6252,?,-0.3649,0,0.0008,0.3659,?,-0.6918,0,0.001,0.6937,?,1.7038,0.8986,0.5274,2.1083,1.7768,0.8428,4.445,3.1571,0.7102,1.7084,0.9012,0.5275,1,1,1,1.7084,0.9012,0.5275,0.0035,1.6784,-0.6286,-0.8112,0.4886,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.708,4.5214,2.1264,7.0254,-18.8729,-0.1471,0.5178,0.7196,3.1758,-1.5054,-1.1667,4.1299,2.0322,8.2773,-9.0665,2.582,6.8024,2.6081,9.2779,0.0134,11.6082,1.4639,-0.6615,0.1261,-0.057,-0.4519,2.9549,1.0463,0.8153,0.3541,0.2759,0.7792,8.7314,1.0948,0.6647,0.1254,0.0761,0.6071,3.4964,0.8949,-52.9819,0.256,-15.1532,-59.2014,0.2789,0.4299,0.0376,1.5416,0.1348,0.0874,2.2122,0.8487,0.7572,0.3837,0.3423,0.8922,0.0628,3.8225,0.016,0.8349,-0.9646,-0.039,-0.0106,-0.9363,0.2041,0.0437,0.209,0.6502,0.0852,-0.0019,0.0264,0.1626,0.5048,-0.2839,-0.6549,0.0024,0.0494,0.6905,?,-105.1928,-0.3116,0.003,1.2851,4.226,3.2885,1.6514,17.8587,10.8142,-0.5423,-0.0877,0.1617,1.8077,0,0,1.288,0.9417,0.7311,0.0052,0.9907,0.993,0.9895,0.9926,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1505,16.2068,4.0258,47.044,-1.2226,-0.4252,2.8094,1.6761,9.3674,-1.5773,0.2084,8.3856,2.8958,36.4042,-0.5403,3.511,15.3212,3.9142,31.4348,0.0153,-0.3539,0.722,0.0429,-2.0403,-0.1211,0.0594,2.4018,1.3902,1.0285,0.5788,0.4282,0.7398,5.7688,1.9327,1.0578,0.335,0.1834,0.5473,4.514,2.0266,-52.9161,0.449,-11.7226,-26.1109,5.8235,0.8955,0.663,0.1538,0.1139,0.7404,5.0221,1.2923,1.4966,0.2573,0.298,1.1581,0.0017,5.1207,-0.0753,0.6714,-0.1818,0.1241,0.0206,0.0587,0.7147,0.2724,0.5219,1.9242,-0.9951,-0.2526,0.0359,0.1895,0.7685,-1.0048,0.2695,0.023,0.1518,0.5809,-0.1487,-2.8297,2.6522,-0.9373,2.754,3.4381,1.2484,7.5846,11.8205,1.5585,2.4918,12.767,5.1235,2.5161,1.9071,0.758,2.504,3.3126,1.3229,0.0028,1.4667,-0.9583,0.301,-0.3661,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1238,0.0272,0.1649,0.8681,-0.6081,-0.1741,0.0247,0.1573,0.7731,-3.6933,-0.0645,0.0148,0.1217,0.6753,-1.6305,0.3036,0.0244,0.1561,0.6583,0.0731,-0.7111,-1.9208,0.4078,2.7012,-0.5735,-0.2123,1.0487,1.3549,1.0564,1.2919,1.0073,0.7797,1.0998,1.8357,1.116,1.6691,1.0147,0.6079,0.5396,0.7843,-6.322,1.4535,-11.7162,-8.0605,3.2771,2.1028,0.7601,0.6417,0.2319,0.3615,1.1229,1.2855,1.3188,1.1449,1.1745,1.0259,0.0008,0.4619,-0.3819,-0.2931,0.6247,-0.0137,-0.8149,-0.2211,0.6189,0,0.0019,0.0081,0.9871,0.36,0,0.0026,0.0121,0.9668,0.6444,0.0001,0.0099,0.0348,0.947,1.7193,0.9605,0.5587,0.7369,0.1967,0.2669,0.543,0.0387,0.0712,1.7527,0.9918,0.5659,1.7167,0.9515,0.5543,0.6689,0.2325,0.3476,0.0034,1.6233,-0.5871,-0.8703,0.3024,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0352,0.0103,0.1012,0.6485,-0.4887,-0.0444,0.0061,0.0778,0.5111,-1.7832,-0.1139,0.0061,0.0783,0.7128,-1.7312,0.1811,0.0058,0.0762,0.4582,0.0849,-0.7922,-0.3086,0.1941,0.3896,-0.245,-0.629,1.3015,1.2932,1.3282,0.9936,1.0205,1.0271,1.694,1.6724,1.7642,0.9872,1.0415,1.0549,0.6501,0.4712,-5.0069,0.7247,-7.7012,-10.6263,2.3723,1.6691,0.87,0.7036,0.3667,0.5213,1.2689,0.9098,1.4154,0.717,1.1154,1.5558,0.0004,0.2724,-0.0135,-0.1144,0.5284,-0.2405,-0.2467,-0.3984,0.6306,0,0.0014,0.0049,0.9923,0.356,0,0.0023,0.0099,0.9727,0.6758,0,0.0014,0.0048,0.993,1.7714,0.9331,0.5268,0.5987,0.9877,1.6496,0.3585,0.9755,2.7211,1.7922,0.9339,0.5211,1.7567,0.9345,0.532,0.4928,1.0193,2.0685,0.0035,1.6624,-0.0377,-0.7622,-0.2934,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1031,9.6981,3.1142,22.5925,-1.1495,-0.3833,5.1569,2.2709,13.2687,-1.1613,-0.1067,2.6281,1.6211,12.8972,-1.1212,3.5287,5.2006,2.2805,12.3078,0.0149,-0.269,-0.9661,0.0292,3.591,-0.1086,-0.0302,1.3714,1.921,1.3656,1.4008,0.9958,0.7109,1.8806,3.6902,1.8648,1.9622,0.9916,0.5053,1.6946,1.7722,-65.1034,1.0458,-38.4177,-36.7349,1.7121,1.7287,0.8413,1.0097,0.4914,0.4867,1.7027,1.7517,1.8356,1.0288,1.0781,1.0479,0.0014,5.1364,-0.1225,-0.0406,-0.01,0.0344,0.0431,0.0109,-0.5011,0.0024,0.0494,0.5794,?,0.4238,0.0035,0.0592,0.1914,0.6292,0.0815,0.0053,0.0729,0.2933,-0.5167,-1.1823,-6.1468,5.1989,0.8353,0.6779,0.8116,0.6977,0.4595,0.6586,-1.7834,5.7986,-3.2514,0,0,2.6702,3.0265,1.9755,0.6528,0.0023,1.0192,0.5357,-0.1056,0.27,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.5558,6.3634,2.5226,15.1847,-0.6678,-0.8031,5.5658,2.3592,12.1576,-1.7385,0.692,7.0591,2.6569,16.4516,-0.5685,3.7033,6.7068,2.5897,13.3058,0.0083,-0.692,0.8031,0.1501,-1.1606,-0.2169,0.1869,1.0693,0.9494,0.9741,0.888,0.911,1.0259,1.1433,0.9014,0.9488,0.7885,0.8299,1.0525,0.7878,1.0197,-54.4179,1.2944,-69.0784,-53.3674,2.0508,0.868,0.6786,0.4233,0.3309,0.7817,1.249,0.923,1.1412,0.739,0.9137,1.2364,0.0043,5.461,0.127,0.2427,0.3582,0.2459,-0.3064,0.3829,0.2481,0.0345,0.1859,0.5395,0.0533,-0.1265,0.0075,0.0868,0.4469,-2.551,0.0198,0.0608,0.2466,0.827,-0.4544,-1.9609,12.5546,-6.4024,2.1408,0.7536,0.352,4.5831,0.568,0.1239,-0.0946,-0.1176,1.2425,4.5285,1.0022,0.2213,1.2073,0.6524,0.5404,0.001,0.5819,-0.3259,0.9272,-0.2516,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.1063,8.1411,2.8533,19.26,-0.5972,-0.7187,6.8666,2.6204,13.7628,-0.9328,0.0145,6.1887,2.4877,26.176,-0.8975,3.8353,7.0149,2.6486,14.4621,0.024,-0.1479,7.3239,0.0277,-49.513,-0.1874,0.0038,1.0889,1.1469,1.0773,1.0533,0.9894,0.9393,1.1856,1.3155,1.1605,1.1095,0.9789,0.8822,1.0842,0.5816,-20.245,0.5365,-18.6725,-34.8062,1.6934,0.8741,0.8138,0.5162,0.4806,0.931,1.3994,0.7358,1.3318,0.5258,0.9516,1.81,0.0026,5.5604,0.3803,0.2236,0.2281,0.0779,-0.0827,0.0135,0.2,0.0077,0.0879,0.4959,0.218,-0.0443,0.0051,0.0717,0.3023,-2.4113,0.015,0.1697,0.4119,1.085,-0.4286,-4.5143,13.3507,-2.9574,1.2251,0.2134,0.1742,1.5008,0.0455,0.0303,-0.6469,-0.4246,0.6563,7.1567,0.8349,0.1167,1.6407,0.457,0.2786,0.0007,0.6179,-0.1044,0.7393,-0.6424,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.7103,6.5529,2.5599,14.6803,-0.3367,-0.9969,5.5605,2.3581,13.9723,-1.446,-0.2845,10.0768,3.1744,28.2944,-2.407,4.0385,7.4604,2.7314,21.682,0.0442,-0.7125,-2.4971,0.1759,3.5046,-0.2469,-0.0704,1.0856,0.8064,0.9372,0.7428,0.8633,1.1622,1.1785,0.6503,0.8784,0.5518,0.7453,1.3507,0.4477,0.185,-3.6852,0.4132,-8.2311,-19.9197,1.9226,1.3224,0.4841,0.6878,0.2518,0.3661,1.0507,0.5188,0.6771,0.4938,0.6444,1.305,0.0045,6.1675,0.1446,-0.0494,0.5221,0.2446,-0.2615,-0.4901,0.4839,0.0166,0.1288,0.5176,0.1878,0.1079,0.0116,0.1076,0.4145,-0.6859,0.6451,0.0032,0.0568,0.3184,0.6101,4.4865,0.7501,0.1672,1.1977,2.2661,1.892,1.4346,5.1352,3.5795,-0.7099,0.2403,-0.3385,2.5925,0.7805,0.3011,1.2489,1.6259,1.3018,0.0029,1.2741,0.9085,-0.0812,-0.2326,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.172,0.0211,0.1452,0.9069,-0.5047,-0.0711,0.0262,0.1617,1.2053,-0.6795,-0.2269,0.0069,0.0833,0.503,-7.742,0.3458,0.0207,0.1438,0.795,0.0802,-2.4178,-0.7581,0.4973,0.3135,-0.2057,-0.656,0.8975,1.7426,1.0091,1.9416,1.1244,0.5791,0.8056,3.0368,1.0184,3.7698,1.2642,0.3354,0.6238,0.6828,-4.3886,1.0947,-7.0358,-6.4274,0.8398,10.4748,0.6973,12.4728,0.8304,0.0666,0.7524,1.8029,1.1407,2.3962,1.5161,0.6327,0.0011,0.5458,-0.6077,-0.4284,0.6663,0.0356,-0.2054,-0.6276,0.6607,0,0.0015,0.0047,0.9929,-0.0552,0,0.0062,0.0683,?,0.6463,0,0.0017,0.0057,0.9912,-11.9789,1.0224,-0.0853,0.2503,0.9076,3.6261,0.0627,0.8238,13.1483,-9.6386,1.0242,-0.1063,0,1.0225,0,0.0686,0.8237,12.0079,0.0035,1.3622,-0.9023,-0.283,0.1459,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.068,0.0162,0.1273,0.7338,-0.5688,-0.078,0.0078,0.0881,0.5155,-1.4875,-0.1171,0.0067,0.082,0.4591,-4.3166,0.2192,0.0071,0.0841,0.4595,0.0536,-0.8712,-0.5805,0.3101,0.6663,-0.356,-0.5343,1.4445,1.5527,1.5142,1.0749,1.0483,0.9752,2.0865,2.4109,2.2929,1.1555,1.099,0.9511,0.8632,0.7138,-10.2205,0.827,-11.8408,-14.3176,2.2574,5.4177,0.9634,2.3999,0.4268,0.1778,1.4237,1.5986,1.5969,1.1229,1.1217,0.999,0.0006,0.3361,-0.1359,-0.2092,0.4846,-0.459,-0.1257,-0.5322,0.6941,0,0.0013,0.0048,0.993,-0.0895,0,0.0012,0.0911,?,0.593,0,0.0047,0.0213,0.9648,-7.7568,1.1705,-0.1509,1.1299,0.2775,0.2456,1.2767,0.077,0.0603,-7.5819,1.1865,-0.1565,0,1.1527,0,0.0531,0.2274,4.2834,0.0032,1.3766,-0.4094,0.1414,0.6671,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0539,0.0234,0.153,0.9311,-0.8972,-0.0351,0.011,0.105,0.6166,-1.0638,-0.1357,0.0093,0.0966,0.7129,-3.5908,0.2337,0.0117,0.1082,0.6797,0.0363,-1.5354,-0.3971,0.2306,0.2586,-0.1502,-0.5806,1.4573,1.5836,1.414,1.0867,0.9702,0.8929,2.1238,2.5079,1.9993,1.1808,0.9414,0.7972,1.3854,0.7897,-17.2145,0.57,-12.4255,-21.7992,1.6428,3.1607,0.6959,1.924,0.4236,0.2202,1.5101,1.3061,1.3699,0.8649,0.9071,1.0488,0.0005,0.3539,0.035,-0.3723,0.5561,-0.2684,0.2059,-0.5425,0.6879,0,0.0017,0.0063,0.991,-0.0749,0,0.0026,0.081,?,0.5537,0.0001,0.0086,0.0272,0.952,-9.1802,1.2424,-0.1353,0.6526,0.1997,0.306,0.4259,0.0399,0.0936,-8.4662,1.2712,-0.1501,0,1.2211,0,0.0772,0.2298,2.9751,0.0032,1.3165,0.4604,-0.6783,-0.6574,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.1141,0.037,0.1924,1.0032,-0.3329,-0.0944,0.1583,0.3978,2.3954,-0.8113,-0.2428,0.0338,0.184,1.2066,-1.2645,0.4832,0.0766,0.2768,1.2738,0.0587,-1.2097,-0.4701,0.2363,0.3886,-0.1953,-0.5026,0.4838,1.0461,0.6954,2.1626,1.4374,0.6647,0.234,1.0944,0.4835,4.6766,2.0661,0.4418,0.2335,0.3719,-3.1564,1.5925,-13.5167,-8.4879,0.5691,1.4125,0.5562,2.4821,0.9773,0.3938,0.4188,0.8314,0.7875,1.9853,1.8805,0.9472,0.001,0.7159,-0.4953,0.1075,0.6391,-0.3212,-0.3235,0.1344,0.6914,0,0.003,0.0128,0.9816,-0.1189,0.0006,0.0253,0.1485,?,0.5786,0.0001,0.0097,0.0298,0.9498,-5.8153,1.1951,-0.2055,0.1183,0.3078,2.6022,0.014,0.0947,6.7713,-4.6014,1.213,-0.2636,0,1.1737,0,0.0862,0.4302,4.9899,0.0032,1.3889,-0.9002,-0.5603,0.6723,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
