@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.2562,2.8179,1.6787,11.0186,-1.5326,-0.7082,9.8247,3.1344,17.9567,-1.0031,-0.8396,16.4717,4.0585,20.244,-0.8384,4.3344,11.5993,3.4058,13.4047,0.0122,-0.3618,-0.3052,0.0591,0.8435,-0.1634,-0.1937,0.5356,0.4136,0.4929,0.7723,0.9203,1.1917,0.2868,0.1711,0.2429,0.5965,0.847,1.4201,0.7415,0.7222,-40.2619,0.974,-54.2955,-55.7456,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.822,0.887,1.3396,1.5102,0.0056,6.4817,-0.7888,-0.2822,0.0763,0.5599,-0.1273,0.137,-0.0088,0.0165,0.1284,0.5812,-5.9423,0.1387,0.013,0.1141,0.5379,-0.1874,0.7281,0.0099,0.0996,0.53,0.3416,-0.0634,-0.0121,0.1906,1.1252,1.2889,1.1455,1.2661,1.6613,1.3121,5.8604,-1.8091,-0.3087,0.1848,0.104,0.5628,1.0805,1.0967,1.015,0.0037,0.9666,-0.3519,0.9629,-0.2453,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1412,2.3437,1.5309,11.0286,-1.4648,-0.9849,4.4784,2.1162,16.1278,-1.0667,-0.1249,1.6345,1.2785,8.9098,-0.6845,2.1475,4.8507,2.2024,9.4192,0.0101,-0.1433,-1.13,0.0657,7.8836,-0.4587,-0.0582,0.7234,1.1974,0.6951,1.6553,0.9609,0.5805,0.5233,1.4339,0.4832,2.7399,0.9233,0.337,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.005,3.2976,-0.2277,-0.7193,-0.2511,0.573,-0.3916,0.1424,0.3493,0.026,0.1611,0.4273,0.338,-0.1325,0.0139,0.1178,0.3693,?,-0.3065,0.0557,0.2361,0.8069,-3.7888,-2.6357,-1.1397,0.4324,1.368,0.6826,0.499,1.8715,0.466,0.249,-0.5907,-0.3417,0.5785,0,3.8309,0,1.1572,0.5296,0.4577,0.0024,0.8192,-0.8625,0.6521,-0.6325,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0748,4.3382,2.0828,9.4662,-0.5764,0.2283,7.3845,2.7174,16.9421,-1.345,-0.3252,4.7748,2.1851,13.9839,-0.9332,3.4516,4.7472,2.1788,12.5098,0.029,0.3277,-0.23,0.0217,-0.7018,0.0661,-0.0942,0.7665,0.9532,0.956,1.2436,1.2472,1.0029,0.5875,0.9086,0.9139,1.5465,1.5556,1.0058,0.3562,0.5127,-9.2698,1.4395,-26.0245,-18.0788,0.8312,0.8302,0.4661,0.9988,0.5608,0.5615,0.5587,0.6769,0.7567,1.2115,1.3543,1.1178,0.002,5.3983,0.0429,-0.1916,0.411,-0.8882,-0.1166,0.1239,-0.689,0.0016,0.0397,0.7567,?,0.3539,0.0035,0.0588,0.1852,0.5786,-0.2745,0.0026,0.0509,0.3954,?,-1.947,2.5106,-1.2894,0.6745,0.7785,1.1541,0.455,0.6061,1.332,-2.9747,1.9135,-0.6433,0,1,0,4.0851,1.9135,0.4684,0.0041,1.3174,-0.0121,-0.8627,-0.2772,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3453,11.3767,3.3729,17.5054,-1.0049,-2.0573,21.0619,4.5893,22.2509,-2.2847,0.2089,22.095,4.7005,22.4425,-0.7709,5.9395,23.651,4.8632,18.5965,0.0042,0.1678,-1.6526,-0.0581,-9.8478,-0.3464,0.0352,0.735,0.7176,0.6936,0.9763,0.9437,0.9665,0.5402,0.5149,0.481,0.9532,0.8905,0.9342,0.5669,0.8981,-111.2257,1.5842,-196.1901,-123.8435,1.2889,0.689,0.4675,0.5345,0.3627,0.6786,0.7867,0.78,0.9413,0.9915,1.1965,1.2068,0.0106,9.1142,-0.665,-0.427,0.1652,0.2381,-0.7188,0.0384,-0.4799,0.0944,0.3072,0.8858,-7.6927,0.2687,0.0174,0.1319,0.488,-0.019,0.6876,0.0184,0.1356,0.4829,0.47,-1.7858,-0.698,0.3908,2.3294,2.2664,0.973,5.4261,5.1367,0.9467,86.3484,-1.8307,-0.0212,0.2128,0.1118,0.5256,1.8154,1.8343,1.0104,0.0045,1.4658,0.6464,0.9416,0.6154,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.396,11.8751,3.446,26.3473,-1.7998,-1.3184,21.2468,4.6094,25.5406,-1.4232,0.1396,18.9698,4.3554,24.7546,-1.1859,6.1203,16.5476,4.0679,19.1293,0.0135,0.3003,-2.8369,-0.0647,-9.4456,-0.2154,0.0228,0.7476,0.7912,0.8471,1.0583,1.1331,1.0707,0.5589,0.626,0.7176,1.12,1.284,1.1464,1.1291,1.2611,-64.5154,1.1169,-57.1401,-51.1575,0.8928,0.831,0.4853,0.9307,0.5435,0.584,1.0316,1.0643,1.3773,1.0317,1.3352,1.2941,0.0069,9.4565,-0.3595,-0.4082,-0.263,-0.4473,-0.2961,0.2937,-0.4113,0.163,0.4037,1.3143,-1.3332,0.1083,0.0296,0.1721,0.5326,-0.5997,0.1572,0.4449,0.667,1.7714,-1.2274,-3.7976,-2.6166,0.689,2.345,0.6052,0.2581,5.499,0.3663,0.0666,3.7611,0.7693,0.2046,1.6918,0.7083,0.4187,2.4675,0.742,0.3007,0.0023,1.3812,-0.3833,-0.9547,0.3728,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4786,4.4468,2.1087,11.5893,-1.6192,-0.4314,7.6999,2.7749,12.3683,-1.019,0.1352,5.8436,2.4174,19.7315,-0.2404,3.6,5.4639,2.3375,16.4658,0.0132,1.1095,-3.54,-0.1329,-3.1907,-0.1198,0.0376,0.7599,0.8723,0.9021,1.1479,1.1871,1.0342,0.5775,0.761,0.8138,1.3177,1.4092,1.0695,1.1477,1.8735,-32.5499,1.6323,-28.3598,-17.3742,0.7223,0.2782,0.2652,0.3851,0.3671,0.9533,0.937,0.5874,0.7038,0.6268,0.7512,1.1983,0.0036,5.6285,-0.276,-0.0784,-0.2727,0.4854,-0.0363,0.3337,-0.104,0.0325,0.1802,0.6334,-2.2716,0.005,0.0728,0.2699,0.8382,-1.7306,0.3048,0.6891,0.8301,1.8924,-0.9794,-20.6244,-0.3414,0.0166,0.6678,0.2171,0.3251,0.4459,0.0471,0.1057,0.8278,0.4696,0.5673,0.6307,0.2025,0.3211,0.7556,0.3347,0.4429,0.0018,1.2699,0.9652,0.9261,0.9162,TASCA_SINISTRA_DAVANTI_PANTALONI
0.355,6.7037,2.5892,22.8358,-1.0277,-1.2027,37.31,6.1082,50.4878,-0.348,-0.1203,16.1117,4.0139,25.6952,-0.3659,5.8394,27.6138,5.2549,38.2484,0.0225,-0.2952,-2.9501,0.0608,9.9952,-0.206,-0.0206,0.4239,0.645,0.4927,1.5217,1.1624,0.7638,0.1797,0.4161,0.2428,2.3157,1.3511,0.5835,0.8879,1.6814,-13.1578,1.8936,-14.8185,-7.8254,0.3007,0.5987,0.2878,1.9909,0.9572,0.4808,0.4523,0.8887,0.597,1.9649,1.32,0.6718,0.0068,8.4531,-0.2683,-0.0111,-0.2134,0.2476,0.4755,0.5997,0.1856,0.0129,0.1135,0.4216,-0.0289,-0.4941,0.0419,0.2047,0.8106,?,-0.1406,0.0674,0.2597,0.7446,-2.194,-0.3756,-1.3201,3.5147,0.5545,0.4371,0.7883,0.3075,0.1911,0.6215,0.0146,0.0231,1.5848,0,1.7577,0,0.5201,0.5662,1.0886,0.003,0.9311,-0.4265,-0.1257,0.3018,TASCA_SINISTRA_DAVANTI_PANTALONI
0.208,0.3582,0.5985,2.1238,-1.0154,-0.5589,0.8794,0.9378,3.9545,-1.8048,0.0079,0.4013,0.6335,3.1486,-0.6043,1.3059,0.2891,0.5377,2.3317,0.1257,-0.3723,26.3562,0.1593,-70.7999,-0.4279,0.006,0.6382,0.9447,1.113,1.4804,1.744,1.1781,0.4073,0.8925,1.2387,2.1915,3.0416,1.3879,0.4205,0.9022,-3.192,2.1455,-7.5908,-3.538,0.7474,0.5369,0.3951,0.7184,0.5287,0.7359,0.5371,0.6745,0.9109,1.2559,1.696,1.3504,0.0033,1.9023,-0.3662,-0.1614,0.3712,0.0536,-0.7067,0.0409,0.3652,0.0012,0.0346,0.1235,0.7233,-0.6229,0.0002,0.0148,0.6496,?,-0.1548,0.0025,0.0503,0.2294,?,-0.5863,-2.3587,4.0229,2.3355,0.688,0.2946,5.4548,0.4733,0.0868,-0.497,-1.4072,2.8313,0,0,1,0.1901,0.5383,2.8313,0.0041,1.143,0.6896,0.8986,0.733,TASCA_SINISTRA_DAVANTI_PANTALONI
0.334,0.5208,0.7217,2.5263,-0.533,-0.3805,0.8679,0.9316,3.6234,-2.0057,-0.0655,0.5232,0.7233,4.025,-0.6565,1.3274,0.4105,0.6407,2.4679,0.0732,-0.8778,-5.1002,0.2516,5.81,-0.2866,-0.0493,0.7746,0.9977,1.1264,1.288,1.4541,1.129,0.6,0.9954,1.2688,1.6589,2.1145,1.2746,0.3633,0.5506,-4.5037,1.5157,-12.3981,-8.1796,1.3671,0.6782,0.6189,0.4961,0.4527,0.9125,0.6972,0.6277,1.0237,0.9002,1.4682,1.631,0.0028,1.9696,-0.5874,-0.0616,0.6738,0.1346,-0.7044,0.1221,0.1934,0.0074,0.0861,0.2236,0.28,-0.6701,0.0007,0.026,0.6999,?,-0.3005,0.0069,0.083,0.4,?,-0.2886,-0.6436,2.2301,3.3139,1.0369,0.3129,10.9816,1.0751,0.0979,-0.1242,-0.2174,1.7497,0,0,1,0.3194,0.5589,1.7497,0.0041,1.164,0.8985,0.9908,0.8903,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2481,5.7626,2.4005,14.7046,-0.8966,-0.8935,2.7851,1.6689,9.5561,-1.2713,0.1023,1.616,1.2712,6.7334,-0.8974,2.6064,4.2408,2.0593,7.8837,0.0321,-0.2777,2.4246,0.0952,-8.7318,-0.3428,0.0393,1.4384,1.8884,1.1657,1.3128,0.8104,0.6173,2.0691,3.5659,1.3589,1.7235,0.6568,0.3811,1.2996,2.1827,-26.5739,1.6795,-20.4473,-12.1745,1.8428,2.1848,0.9519,1.1856,0.5165,0.4357,1.5388,2.1838,1.8652,1.4192,1.2121,0.8541,0.0047,3.9764,-0.1663,-0.1446,0.2067,0.3656,-0.643,0.0835,-0.049,0.1558,0.3947,1.0783,-0.9455,-0.1762,0.2112,0.4595,1.1712,-1.1976,-0.0875,0.4697,0.6854,1.4809,-0.9431,0.2779,0.5597,2.0142,0.8589,0.5759,0.6705,0.7377,0.3316,0.4496,0.8211,0.7291,0.888,1.0399,0.7273,0.6993,0.9207,0.7281,0.7909,0.001,1.559,0.9683,0.989,0.9891,TASCA_SINISTRA_DIETRO_PANTALONI
0.5746,5.8577,2.4203,12.7972,-0.7461,-1.1718,7.6953,2.774,14.057,-1.3506,0.0485,7.687,2.7725,15.5092,-0.9118,4.2435,4.9383,2.2222,10.3948,0.0534,-0.4903,11.8425,0.1354,-24.1527,-0.2761,0.0114,0.8725,0.8729,1.0891,1.0005,1.2483,1.2476,0.7612,0.762,1.1862,1.0011,1.5583,1.5566,0.677,0.7392,-9.3305,1.0919,-13.7821,-12.622,1.2256,0.9035,0.6674,0.7372,0.5446,0.7388,0.9104,0.8251,1.2311,0.9064,1.3523,1.492,0.0071,6.5228,-0.307,0.4111,0.2319,0.5018,-0.1932,0.184,0.3837,0.0198,0.1407,0.4459,0.3115,0.0353,0.0133,0.1155,0.4356,-0.9276,0.5781,0.0605,0.2459,0.7075,0.1563,10.8763,0.6637,0.061,1.218,0.5722,0.4698,1.4836,0.3274,0.2207,-0.9625,1.5396,-1.5996,2.866,0.7724,0.2695,1.0236,0.6303,0.6157,0.0038,1.0662,0.7126,0.6095,0.4521,TASCA_SINISTRA_DIETRO_PANTALONI
0.0216,5.1525,2.2699,13.7154,-0.8207,-0.9732,9.6524,3.1068,17.372,-2.1014,0.2252,7.3335,2.708,18.6396,-0.581,3.1713,13.0795,3.6166,15.0173,0.0023,-0.0222,0.0961,0.0068,-4.3215,-0.3069,0.071,0.7306,0.8382,0.6276,1.1473,0.8591,0.7488,0.5338,0.7026,0.3939,1.3162,0.738,0.5607,0.5252,0.9026,-177.8351,1.7184,-338.5743,-197.0303,1.3448,0.6389,0.5005,0.4751,0.3721,0.7833,0.7895,0.7358,0.9133,0.932,1.1568,1.2412,0.0053,4.9546,0.2877,0.5228,0.0469,-0.1409,-0.6809,0.3741,0.196,0.017,0.1303,0.4622,0.1665,-0.312,0.0027,0.0519,0.4168,?,-0.6279,0.1319,0.3632,1.1995,-2.4248,-0.6282,-0.3122,0.4969,2.509,0.3588,0.143,6.2949,0.1288,0.0205,-0.2216,-0.1087,0.4907,0,1.5834,0,1.109,0.3853,0.3475,0.0039,1.1808,0.121,0.9035,-0.1001,TASCA_SINISTRA_DIETRO_PANTALONI
0.7749,1.5124,1.2298,6.9217,-0.5116,-0.2437,7.7372,2.7816,19.1211,-0.5907,-0.0828,6.7209,2.5925,16.4856,-0.7805,3.3707,5.2757,2.2969,14.9368,0.0032,-3.1794,-9.355,0.2299,2.9424,-0.0723,-0.0246,0.4421,0.4744,0.5354,1.0729,1.211,1.1287,0.1955,0.225,0.2867,1.1512,1.4666,1.2739,0.33,0.3242,-48.2288,0.9826,-146.1699,-148.764,0.3809,0.4945,0.3056,1.2983,0.8022,0.6179,0.362,0.4199,0.4634,1.1599,1.2801,1.1037,0.0044,4.9507,-0.2382,0.2957,0.2756,0.4404,0.09,0.2054,0.1728,0.0076,0.0873,0.4194,0.1828,0.0268,0.0087,0.0931,0.3583,-0.9381,0.4599,0.0455,0.2134,0.6497,0.2615,6.4404,0.3758,0.0584,0.9367,0.4089,0.4365,0.8775,0.1672,0.1905,-0.5408,0.4077,-0.7539,2.7755,0.5833,0.2102,1.1703,0.6455,0.5515,0.0026,0.7207,-0.0384,0.6858,-0.4373,TASCA_SINISTRA_DIETRO_PANTALONI
0.5654,1.5966,1.2636,6.5378,-0.3822,1.4297,5.4615,2.337,10.344,-0.1421,-0.0444,0.8378,0.9153,4.1717,-0.5826,2.3797,4.5987,2.1445,9.2526,0.0339,0.3955,-12.7346,0.2376,-32.2028,0.6008,-0.0187,0.5407,1.3805,0.5892,2.5532,1.0898,0.4268,0.2923,1.9058,0.3472,6.5189,1.1876,0.1822,1.4048,1.1772,-5.5757,0.838,-3.969,-4.7363,0.5222,1.7944,0.4939,3.4358,0.9457,0.2753,0.632,1.5672,0.7066,2.4796,1.118,0.4509,0.008,3.4883,0.6605,0.0018,0.7088,0.3464,0.9499,0.2509,0.2081,0.2702,0.5198,1.2921,-0.9199,-0.1131,0.1753,0.4187,1.0592,-1.8952,0.1316,0.4075,0.6383,1.4049,-0.9717,-1.8397,1.5811,-0.8594,1.2415,0.8143,0.6559,1.5412,0.6631,0.4303,0.8929,0.8942,1.0014,1.8396,0.9445,0.5134,1.2199,0.9197,0.7539,0.0014,1.5632,0.9076,0.9897,0.957,TASCA_SINISTRA_DIETRO_PANTALONI
0.1433,0.6665,0.8164,2.8176,-0.4944,0.2097,1.1082,1.0527,4.8633,-0.3376,0.0126,0.3624,0.602,3.4561,-0.6759,1.2713,0.5856,0.7653,3.8076,0.0516,0.6831,11.3666,0.1127,16.6392,0.165,0.0099,0.7755,1.3561,1.0668,1.7487,1.3757,0.7867,0.6014,1.8391,1.1382,3.0579,1.8924,0.6189,0.7594,0.6688,-4.4968,0.8807,-5.9219,-6.7239,0.5186,0.9142,0.4696,1.7629,0.9055,0.5137,0.5794,0.8152,0.74,1.4071,1.2772,0.9077,0.0013,1.9319,0.8101,-0.3298,0.5981,0.0624,0.8196,0.0851,0.053,0.3797,0.6162,1.3235,-0.9423,-0.0623,0.129,0.3591,0.96,-1.7335,0.0209,0.4769,0.6906,1.406,-0.9919,-0.8497,2.5307,-2.9785,1.7159,0.8923,0.5201,2.9442,0.7963,0.2705,1.0547,0.9171,0.8695,1.9402,0.9653,0.4975,1.3786,0.9413,0.6828,0.0004,1.6575,0.9651,0.9972,0.9813,TASCA_SINISTRA_DIETRO_PANTALONI
0.7911,0.7124,0.844,3.4471,-0.255,0.7882,2.4341,1.5602,6.1554,-0.24,-0.126,0.6755,0.8219,4.9559,-0.4655,1.7527,2.013,1.4188,5.5133,0.0295,1.0038,-6.2779,0.4514,-6.2543,0.4497,-0.0719,0.541,1.0269,0.5949,1.8983,1.0996,0.5793,0.2927,1.0546,0.3539,3.6035,1.2092,0.3356,0.5879,0.445,-4.1824,0.7569,-7.1141,-9.3983,0.5533,0.8122,0.4835,1.4678,0.8738,0.5953,0.56,0.6956,0.6252,1.242,1.1165,0.8989,0.006,2.6352,0.7983,-0.0615,0.8222,0.3266,0.9258,0.2367,0.3252,0.2981,0.5459,1.3299,-0.8872,0.0038,0.102,0.3194,0.9532,-1.7226,0.2642,0.397,0.6301,1.4079,-1.0221,84.6405,1.2308,0.0145,1.7093,0.8665,0.5069,2.9217,0.7508,0.257,1.0366,0.8785,0.8475,2.0128,1.0121,0.5029,1.3951,0.9446,0.6771,0.0023,1.6004,0.9636,0.9966,0.9805,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0821,3.0453,1.7451,14.1169,-2.7092,0.0176,49.2506,7.0179,59.6104,-0.3288,0.2859,26.6658,5.1639,39.4258,-0.4157,6.4371,37.6145,6.1331,52.4179,0.0145,-4.6747,-0.2872,-0.0128,0.0614,0.0027,0.0444,0.2487,0.3379,0.2845,1.359,1.1443,0.842,0.0618,0.1142,0.081,1.847,1.3094,0.7089,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0848,0.1367,0.0716,1.6109,0.8434,0.5236,0.2368,0.3581,0.2693,1.512,1.1372,0.7521,0.0015,9.3408,-0.2351,-0.1403,-0.2984,0.7437,0.6563,0.5782,0.503,0.0181,0.1345,0.4239,0.3584,-0.2821,0.0012,0.0348,0.354,?,-0.1338,0.0039,0.0627,0.2441,-21.6879,-1.7829,-3.7582,2.1079,3.8707,2.1457,0.5543,14.9822,4.6039,0.3073,-0.6688,-1.0145,1.5169,0,61.3972,0,1.1975,1.7364,1.45,0.0031,0.9193,-0.2156,-0.768,0.0516,TASCA_GIACCA
-0.021,4.0041,2.001,15.9335,-2.1698,-0.0974,9.1493,3.0248,16.4507,-1.1765,0.2107,15.184,3.8967,16.6964,-0.714,4.7192,6.1207,2.474,11.1482,0.0619,0.2154,-0.0996,-0.0044,-0.4622,-0.0206,0.0446,0.6615,0.5135,0.8088,0.7762,1.2226,1.575,0.4376,0.2637,0.6542,0.6026,1.4948,2.4808,1.2266,1.5681,-14.8398,1.2785,-12.0986,-9.4633,0.665,0.516,0.423,0.7759,0.6361,0.8197,0.9686,0.9543,1.4292,0.9853,1.4756,1.4977,0.0012,7.0277,0.3574,0.2045,-0.1121,-0.0852,-0.1122,0.3667,0.2858,0.006,0.0771,0.2541,0.4405,-0.118,0.0133,0.1155,0.3132,?,-0.0796,0.0006,0.025,0.162,?,-2.421,-3.5905,1.483,0.6682,3.087,4.6198,0.4465,9.5295,21.3427,-0.6389,-1.2351,1.9332,0,0,1,0.8114,1.5685,1.9332,0.0016,0.4834,-0.9526,-0.5666,0.5543,TASCA_GIACCA
