@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.1513,3.6419,1.9084,11.9179,-0.9134,0.134,5.6247,2.3716,11.5712,-1.3948,-0.0752,1.4523,1.2051,5.972,-0.582,2.6819,3.5729,1.8902,9.1071,0.0282,1.1289,-2.0113,0.0564,-1.7816,0.05,-0.0281,0.8047,1.5836,1.0096,1.968,1.2547,0.6376,0.6475,2.5077,1.0193,3.8729,1.5742,0.4065,0.8442,2.5896,-21.5494,3.0675,-25.5265,-8.3215,1.2891,1.65,0.6647,1.28,0.5156,0.4028,1.03,1.9956,1.3086,1.9376,1.2706,0.6557,0.0022,4.111,0.648,-0.6896,-0.0877,-0.6903,-0.2702,0.1817,-2.3529,2.8874,1.6992,4.8885,?,-9.1411,0.3901,0.6246,9.7133,?,1.8635,0.3137,0.5601,1.5737,0.4414,0.2574,-1.2627,-4.9054,2.7206,3.0337,1.1151,7.4019,9.2031,1.2433,0.5033,-3.9309,-7.8108,1,0,0,0.5033,3.1063,6.1721,0.1002,13.3576,-0.9754,-0.9837,0.9924,1100,0,0,0,1,DIETRO_PANTALONI
0.0839,0.3645,0.6038,3.5388,-0.6848,0.1574,1.0119,1.0059,4.3788,-1.0889,-0.0945,0.2463,0.4963,2.6696,-0.9557,1.1221,0.4043,0.6358,2.4119,0.0235,0.5329,-0.8881,0.0748,-1.6665,0.1403,-0.0842,0.6002,1.2165,0.9495,2.0268,1.582,0.7806,0.3602,1.4798,0.9016,4.1079,2.5028,0.6093,0.6301,1.1025,-24.7903,1.7497,-39.3413,-22.485,1.002,1.5388,0.8504,1.5357,0.8487,0.5527,0.8082,1.3256,1.4672,1.6403,1.8155,1.1069,0.0021,1.6441,-0.0385,0.0804,0.1519,0.2475,0.1104,-0.1822,-0.1978,0.8446,0.919,2.715,-0.5817,-9.3165,0.0186,0.1365,9.4235,?,2.8907,0.1143,0.338,0.9967,0.7214,0.0212,-0.0684,-3.223,6.732,2.7186,0.4038,45.3194,7.3906,0.1631,0.106,-0.3868,-3.6504,0,0.4797,0,0.2881,2.7239,9.4545,0.1016,13.0675,0.9821,0.9884,0.9642,1100,0,0,0,1,DIETRO_PANTALONI
4.2371,0.5795,0.7613,3.563,0.3966,-1.0541,2.8375,1.6845,5.1906,-2.7471,-0.142,0.7613,0.8725,3.2451,-1.094,4.7478,0.7213,0.8493,2.9544,0.5203,-4.0197,-29.8429,0.8924,7.4241,-0.222,-0.0299,0.4519,0.8725,0.8964,1.9305,1.9835,1.0274,0.2042,0.7612,0.8035,3.727,3.9341,1.0556,-0.6155,-1.3815,0.7309,2.2446,-1.1875,-0.529,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,0.6864,1.098,1.206,1.5995,1.7569,1.0984,0.0874,6.6763,-0.2363,0.1717,0.8281,-0.8638,-0.6478,0.4841,1.8303,6.051,2.4599,7.7685,-0.184,-8.9512,1.5072,1.2277,9.7712,?,-0.8981,4.3983,2.0972,6.0646,-4.4172,-0.2045,-2.0378,9.9663,2.0037,1.1729,0.5854,4.0147,1.3758,0.3427,0.1236,0.2442,1.9759,0,5.8605,0,0.795,1.281,1.6112,0.18,13.108,0.8696,-0.978,-0.9276,1100,0,0,0,1,DIETRO_PANTALONI
5.1376,21.3133,4.6166,14.6782,-0.3351,-1.8507,59.8834,7.7384,24.9159,-2.1961,1.9939,56.3537,7.5069,25.8047,-1.0965,12.41,17.3362,4.1637,13.9727,0.2768,-2.776,2.5767,0.414,-0.9282,-0.1491,0.1607,0.5966,0.615,1.1088,1.0308,1.8586,1.803,0.3559,0.3782,1.2294,1.0626,3.4542,3.2506,0.2152,0.273,-0.6888,1.2685,-3.2008,-2.5233,1.4103,0.8932,0.569,0.6334,0.4035,0.637,0.5891,0.5688,1.0505,0.9656,1.7832,1.8468,0.0632,19.1401,-0.3638,0.6396,0.729,0.1879,-0.7689,0.1797,6.3512,3.9933,1.9983,7.3116,0.1744,-2.0897,18.6031,4.3131,12.7476,-1.4008,5.1004,2.8571,1.6903,5.168,0.3635,-3.0393,1.2452,-0.4097,0.4633,1.1822,2.5517,0.2147,1.3977,6.5112,-0.2076,0.5233,-2.5205,1.6678,1.0908,0.654,0.5736,1.4148,2.4666,0.0867,15.8327,-0.4689,-0.7933,0.8319,1100,0,0,0,1,DIETRO_PANTALONI
0.7058,7.4639,2.732,9.7089,-0.3828,-0.7267,1.6362,1.2792,6.2327,-0.7139,0.0216,3.5058,1.8724,8.6903,-0.659,3.2246,3.2344,1.7984,8.0874,0.047,-0.9712,32.7347,0.2189,-33.7054,-0.2254,0.0067,2.1358,1.4591,1.5191,0.6832,0.7113,1.0411,4.5616,2.129,2.3077,0.4667,0.5059,1.0839,1.0352,0.7785,-6.7444,0.752,-6.5149,-8.6631,1.9307,1.3404,0.8274,0.6942,0.4286,0.6173,1.5577,1.1172,1.2005,0.7172,0.7707,1.0745,0.0107,4.8086,-0.1325,0.5355,0.7172,-0.1633,-0.1689,0.3842,6.6142,1.2497,1.1179,5.0541,0.4473,0.2562,4.0243,2.0061,6.6469,-0.6861,6.7309,1.5446,1.2428,4.7201,0.4041,25.8146,0.9827,0.0381,0.5573,0.8995,1.6141,0.3106,0.8091,2.6054,-1.512,1.2775,-0.8449,2.3195,1.1543,0.4977,0.7604,1.0708,1.4082,0.0994,15.1102,-0.2403,-0.9084,0.0047,1100,0,0,0,1,DAVANTI_PANTALONI
0.019,0.0133,0.1153,0.5733,-1.0683,-0.06,0.0041,0.0644,0.3015,-2.0501,-0.1352,0.0131,0.1146,0.5848,-2.6475,0.2155,0.0064,0.0799,0.3782,0.16,-0.3162,-0.1404,0.0881,0.4438,-0.2785,-0.6275,1.7905,1.0057,1.4432,0.5617,0.806,1.435,3.2058,1.0114,2.0828,0.3155,0.6497,2.0593,1.4612,0.6976,-4.1102,0.4774,-2.8129,-5.8918,2.804,1.7288,0.6156,0.6165,0.2196,0.3561,1.9014,0.9803,1.5159,0.5156,0.7972,1.5463,0.0015,0.3175,-0.2513,-0.0637,0.1725,-0.1679,-0.1326,-0.6089,7.9329,0.0007,0.0262,0.1,0.9875,5.4491,0.0015,0.0384,0.1398,0.9747,-1.8823,0.0001,0.0101,1.8978,?,1.4558,-4.2144,-2.8949,0.6818,2.6015,3.8155,0.4649,6.7676,14.5578,1.4642,-4.1537,-2.8369,1.4452,0,0,0.7157,0.0527,0.0736,0.1001,15.2644,-0.9805,-0.0578,0.1379,1100,0,0,0,1,DAVANTI_PANTALONI
0.977,8.3982,2.898,12.9992,-0.3115,-0.6548,1.3139,1.1462,5.0503,-0.9716,-0.0146,4.4337,2.1056,9.9255,-1.0689,3.3733,4.15,2.0371,10.49,0.0556,-1.492,-66.8803,0.2896,44.8269,-0.1941,-0.0043,2.5282,1.3763,1.4226,0.5444,0.5627,1.0336,6.3919,1.8942,2.0237,0.2963,0.3166,1.0684,1.2406,0.6021,-4.9991,0.4853,-4.0295,-8.3027,3.8694,2.066,0.8923,0.5339,0.2306,0.4319,2.574,1.3097,1.2392,0.5088,0.4814,0.9462,0.0128,5.0603,0.1702,0.686,0.8242,0.0246,0.1422,0.4658,6.6759,1.9291,1.3889,4.6486,0.495,-0.1223,1.2154,1.1025,4.0533,-1.1306,6.7436,2.8984,1.7025,5.2388,0.3817,-54.6086,0.99,-0.0181,1.2598,0.8158,0.6476,1.5872,0.6656,0.4193,-2.1183,1.4088,-0.665,4.8385,1.0864,0.2245,1.1469,0.8873,0.7737,0.1032,14.4155,0.1669,-0.9866,-0.2719,1100,0,0,0,1,DAVANTI_PANTALONI
0.7244,1.5145,1.2307,5.447,-0.1876,-2.5415,16.762,4.0941,15.9531,-34.7778,-0.3606,2.4133,1.5535,6.3186,-3.3361,3.1717,17.7445,4.2124,15.9128,0.016,-0.285,-2.0089,0.2284,7.0482,-0.8013,-0.1137,0.3006,0.7922,0.2921,2.6355,0.9719,0.3688,0.0904,0.6276,0.0854,6.9457,0.9446,0.136,0.0555,0.177,-3.3158,3.1898,-59.7703,-18.7377,10.2867,3.1477,0.2836,0.306,0.0276,0.0901,0.3414,0.8621,0.3423,2.5248,1.0025,0.3971,0.0287,4.5615,-0.9206,-0.3928,0.9235,0.169,-0.9893,-0.253,6.9059,0.215,0.4636,2.183,0.6998,6.8521,0.1746,0.4178,1.8658,0.7768,-1.0555,0.0117,0.1084,1.2416,?,1.0079,-6.5427,-6.4917,1.1097,4.2786,3.8555,1.2315,18.3061,14.865,0.7836,-4.0994,-5.2314,0.8698,0,0,1.17,1.7582,1.5027,0.1052,14.8135,-0.9977,-0.55,0.5251,1100,0,0,0,1,DAVANTI_PANTALONI
0.0188,0.0062,0.0785,0.3529,-0.8846,-0.0329,0.0018,0.0429,0.2076,-1.3742,-0.087,0.0177,0.1329,0.5928,-2.6454,0.1627,0.0082,0.0906,0.4147,0.0497,-0.5721,-0.2167,0.1158,0.3787,-0.2025,-0.5345,1.8297,0.5909,0.8672,0.3229,0.474,1.4677,3.3479,0.3491,0.752,0.1043,0.2246,2.1542,1.3783,0.3851,-7.6343,0.2794,-5.5389,-19.8241,2.1411,1.1516,0.4291,0.5379,0.2004,0.3726,1.6996,0.5954,0.8511,0.3503,0.5008,1.4295,0.001,0.229,0.1222,0.312,-0.1885,-0.2141,0.2854,-0.8103,7.4682,0.0004,0.0188,0.054,0.9928,6.3285,0.0004,0.0199,0.0571,0.991,-0.5882,0.0006,0.025,0.6321,?,1.1801,-12.6961,-10.7586,0.9451,0.7517,0.7954,0.8933,0.5651,0.6326,1.1811,-11.7719,-9.9671,1.179,0,0,0.9454,0.0854,0.0903,0.1043,14.3849,-0.9659,0.9836,-0.9755,1100,0,0,0,1,DAVANTI_PANTALONI
-0.0156,0.3458,0.588,5.4884,-0.326,-0.0136,0.0722,0.2688,2.2899,-0.618,-0.0566,2.0751,1.4405,16.3371,-0.7705,0.6545,2.0683,1.4382,10.1671,0.0044,1.1505,0.276,-0.0239,0.2399,-0.0207,-0.0865,2.1877,0.4082,0.4089,0.1866,0.1869,1.0016,4.7861,0.1666,0.1672,0.0348,0.0349,1.0033,1.5428,0.1898,-30.1857,0.123,-19.5651,-159.0301,2.9246,0.4485,0.4053,0.1534,0.1386,0.9036,2.3968,0.3359,0.5398,0.1402,0.2252,1.6069,0.0006,0.9433,0.515,0.75,0.198,0.6463,0.0413,-0.0351,-1.4236,0.0007,0.0273,1.4871,?,-9.6749,0,0.0051,9.6798,?,0.734,0.0009,0.0301,0.1213,0.8483,0.1471,-1.9395,-13.1807,5.3737,0.9077,0.1689,28.877,0.824,0.0285,0.1536,-2.1926,-14.2717,1,0,0,0.1536,12.2574,79.7839,0.1032,11.8325,-0.9077,-0.2008,0.6242,1100,0,0,0,1,DAVANTI_PANTALONI
-1.8514,9.6194,3.1015,9.6915,-3.7309,-2.0642,8.2719,2.8761,8.5135,-1.5671,2.1012,13.0828,3.617,13.488,-0.6629,5.9816,7.298,2.7015,10.7132,0.0459,0.8969,-0.8811,-0.3095,-0.9824,-0.3451,0.3513,1.0784,0.8575,1.1481,0.7952,1.0646,1.3389,1.1629,0.7353,1.3181,0.6323,1.1334,1.7926,1.4706,1.4214,-14.8325,0.9666,-10.0859,-10.4349,0.6177,0.2526,0.1824,0.4089,0.2954,0.7224,1.1384,0.7185,0.9046,0.6312,0.7947,1.259,0.0366,8.9754,-0.7675,-0.7024,-0.7666,0.6527,0.3856,0.6605,-5.2675,10.1266,3.1822,8.9006,?,1.8894,16.0576,4.0072,10.4305,-0.5937,5.9364,3.398,1.8434,4.7015,0.3985,-2.7879,-0.8873,0.3183,0.7941,1.7263,2.1738,0.6306,2.9802,4.7256,2.2905,-2.8576,-1.2476,0,0,0.8373,0.8533,1.8931,2.2185,0.0859,15.1761,0.9526,0.8387,0.9376,1100,0,0,0,1,DAVANTI_PANTALONI
-0.1949,0.0828,0.2877,1.8564,-0.5983,-0.0537,0.0079,0.0887,0.5541,-3.9713,0.0908,0.4304,0.656,6.205,-0.5703,0.4256,0.389,0.6237,4.0926,0.007,3.6295,-2.1465,-0.458,-0.5914,-0.1262,0.2134,3.2438,0.4386,0.4613,0.1352,0.1422,1.0519,10.5222,0.1924,0.2128,0.0183,0.0202,1.1064,1.5698,0.3084,-24.1561,0.1964,-15.3879,-78.3328,10.4203,0.2939,0.2818,0.0282,0.027,0.9588,3.3501,0.2992,0.4536,0.0893,0.1354,1.5162,0.0023,0.593,-0.2236,0.6189,0.3958,0.2156,-0.3738,0.5541,0.9742,0.0078,0.0885,0.3129,0.7346,-9.7461,0.0001,0.0088,9.7552,?,0.4754,0.0002,0.0154,0.0472,0.9059,-0.1,2.0495,-20.5024,10.0845,5.7283,0.568,101.6962,32.8129,0.3227,-0.0888,1.9064,-21.467,0,2.3509,0,0.0321,6.6335,206.7835,0.1032,11.1957,0.9984,-0.6161,-0.5241,1100,0,0,0,1,DAVANTI_PANTALONI
0.1223,7.525,2.7432,10.7361,-1.0219,-1.6204,5.9502,2.4393,8.2024,-1.4037,0.4121,4.3584,2.0877,11.2161,-1.8653,4.3828,1.4349,1.1979,5.3867,0.2925,-0.0755,0.2968,0.0279,-3.9322,-0.3697,0.094,1.1246,1.314,2.29,1.1684,2.0364,1.7428,1.2647,1.7265,5.2443,1.3652,4.1468,3.0375,1.1328,0.7431,-2.4366,0.656,-2.1509,-3.2788,1.556,1.3565,0.6974,0.8718,0.4482,0.5141,1.3089,0.9572,1.9931,0.7313,1.5227,2.0822,0.0175,6.6916,-0.6813,-0.3106,0.1699,0.2626,-0.2583,-0.5065,-5.2315,4.862,2.205,8.419,?,-0.164,8.6548,2.9419,8.2883,-1.9627,7.0083,6.1152,2.4729,6.97,0.2396,31.9068,-0.7465,-0.0234,0.7495,0.8917,1.1897,0.5618,0.7951,1.4153,1.5333,-3.8335,-2.5002,0,0,0.3052,1.0158,1.2079,1.1891,0.0911,14.7207,0.8801,0.8973,0.9913,1100,0,0,0,1,DAVANTI_PANTALONI
-3.9753,0.9243,0.9614,5.6797,?,-2.7168,0.6228,0.7892,3.9707,?,-2.9686,0.6037,0.777,4.2422,?,5.7733,0.8165,0.9036,2.908,0.5815,1.4632,1.3391,-0.6886,0.9152,-0.4706,-0.5142,1.2182,1.2374,1.064,1.0157,0.8734,0.8599,1.4841,1.531,1.132,1.0316,0.7628,0.7394,1.4304,1.3389,-1.4058,0.936,-0.9828,-1.05,1,1,0,1,0,0,1.4304,1.3389,1.9532,0.936,1.3655,1.4588,0.5142,9.6607,-0.0464,-0.0142,-0.6816,0.2862,-0.5532,-0.5728,-4.8947,2.3986,1.5487,7.1914,?,0.5057,0.9452,0.9722,3.0508,-0.6868,6.5589,1.1014,1.0495,3.2129,0.6013,-9.6794,-0.7463,0.0771,1.593,1.4757,0.9264,2.5376,2.1778,0.8582,5.7893,-1.4841,-0.2563,0,0,0.2244,2.3572,2.2383,0.9495,0.1864,12.4057,0.9884,0.9971,0.9947,125000,0,0,0,1,DAVANTI_PANTALONI
-0.3734,0.7729,0.8792,4.4926,-2.3204,-1.8807,1.8872,1.3738,5.9361,-2.5057,-0.6721,4.4752,2.1155,6.629,-1.4872,3.1765,1.1733,1.0832,4.2857,0.218,0.1985,0.5555,-0.1175,2.7981,-0.5921,-0.2116,0.64,0.4156,0.8117,0.6494,1.2683,1.953,0.4096,0.1727,0.6588,0.4217,1.6085,3.8143,0.74,0.7921,-2.6286,1.0704,-3.5522,-3.3186,0.7991,0.5077,0.2469,0.6353,0.309,0.4863,0.7568,0.6777,1.0483,0.8955,1.3851,1.5468,0.0406,4.724,-0.3687,0.0093,-0.2447,0.8056,-0.6346,-0.7292,-3.7059,5.5532,2.3565,6.5294,?,1.7822,9.0222,3.0037,8.936,-0.8264,8.0136,0.5324,0.7297,2.2073,0.745,-2.0794,-0.4624,0.2224,0.7845,3.2295,4.1165,0.6155,10.4299,16.9453,1.6148,-1.0124,-0.627,0,0,0.5652,0.7307,2.9581,4.0484,0.1801,14.8827,0.9235,0.8205,0.9732,1100,0,0,0,1,DAVANTI_PANTALONI
-0.6924,0.2942,0.5424,2.1992,-4.9434,-3.1671,2.6378,1.6241,6.0813,?,-1.3732,10.1511,3.1861,10.2201,-1.0783,4.7666,2.758,1.6607,5.6944,0.1574,0.2186,0.5042,-0.1453,2.3063,-0.6644,-0.2881,0.3339,0.1702,0.3266,0.5098,0.978,1.9185,0.1115,0.029,0.1067,0.2599,0.9564,3.6807,0.3008,0.345,-1.7196,1.1468,-5.7168,-4.9848,0,0.0752,0.0548,0,0,0.7277,0.3616,0.2152,0.3862,0.595,1.0679,1.7948,0.0704,6.9753,-0.3598,-0.1282,0.263,-0.1126,-0.8191,-0.2516,-1.4157,9.5713,3.0938,9.6913,-5.0321,4.3408,2.6313,1.6221,6.4357,-0.1617,7.9137,0.5519,0.7429,3.0125,0.6454,-0.3261,-0.1789,0.5485,1.9072,4.1643,2.1834,3.6375,17.3416,4.7674,9.0257,-1.4743,-0.1633,0.29,0.1891,0.6521,1.5059,3.217,2.1363,0.1827,14.5683,0.9239,0.8519,0.9527,1100,0,0,0,1,DAVANTI_PANTALONI
1.0186,8.2356,2.8698,16.3781,-0.8357,0.4043,3.5772,1.8914,10.3674,-1.3076,-0.1397,11.2099,3.3481,19.6736,-0.4723,4.0507,7.8347,2.7991,15.1902,0.0178,2.5196,-7.2928,0.2515,-2.8945,0.0998,-0.0345,1.5173,0.8571,1.0253,0.5649,0.6757,1.1962,2.3022,0.7347,1.0512,0.3191,0.4566,1.4308,1.2692,1.1815,-27.1596,0.9309,-21.3989,-22.9883,1.9859,0.6677,0.5769,0.3362,0.2905,0.8641,1.5798,0.8325,1.0782,0.527,0.6825,1.2952,0.0112,5.9706,-0.0334,-0.0921,0.2597,-0.4865,-0.3057,0.5045,-9.0883,0.1351,0.3676,9.4037,?,-3.4334,0.3597,0.5997,5.0703,?,0.8336,0.5952,0.7715,3.0435,-0.0947,2.647,-10.9029,-4.119,0.613,0.4765,0.7774,0.3757,0.227,0.6043,1.8547,35.7238,19.2617,1,0,0,1.8547,3.0898,1.6659,0.0995,13.377,-0.9802,0.9635,-0.9473,1100,0,0,0,1,DAVANTI_PANTALONI
0.5006,9.5225,3.0859,15.4871,-0.7602,-0.5168,2.0501,1.4318,7.9989,-1.4935,0.0331,4.7599,2.1817,9.25,-1.0275,3.5558,4.2076,2.0512,8.1245,0.0994,-0.9686,15.1103,0.1408,-15.6,-0.1453,0.0093,2.1552,1.4144,1.5044,0.6563,0.698,1.0636,4.6449,2.0006,2.2632,0.4307,0.4872,1.1313,1.3961,1.4268,-7.4593,1.022,-5.3429,-5.2279,2.7427,1.9285,0.9753,0.7031,0.3556,0.5057,1.9362,1.6743,1.9062,0.8647,0.9845,1.1385,0.0077,5.1652,0.6233,0.3223,0.3075,0.0567,-0.0457,0.2634,6.6641,1.3078,1.1436,4.631,0.4832,1.8593,1.4803,1.2167,3.7851,0.0624,6.4668,3.5228,1.8769,6.5526,0.1623,3.5843,1.0305,0.2875,0.9399,0.6093,0.6482,0.8835,0.3712,0.4202,17.1821,3.4101,0.1985,2.2198,1.1456,0.5161,1.2235,0.7067,0.5777,0.1007,14.9902,-0.0415,-0.8586,-0.4534,1100,0,0,0,1,DAVANTI_PANTALONI
