@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.3459,5.7221,2.3921,9.743,-0.7879,-1.0545,6.5149,2.5524,9.5332,-1.5945,9.9707,33.9217,5.8242,21.117,-0.0386,11.1292,22.9459,4.7902,18.5117,0.1062,0.328,-0.0347,-0.0311,-0.1058,-0.0948,0.8959,0.9372,0.4107,0.4994,0.4382,0.5328,1.2159,0.8783,0.1687,0.2494,0.1921,0.2839,1.4783,0.7328,5.4686,-1.9516,7.4624,-2.6631,-0.3569,1.4831,0.268,0.2631,0.1807,0.1774,0.9817,1.022,0.4614,0.5263,0.4514,0.515,1.1407,0.1045,14.2755,-0.0377,-0.7115,-0.6711,0.3595,0.3144,0.9828,0.0658,0.0163,0.1276,0.3325,-0.2871,-0.4429,0.025,0.1582,0.649,?,-0.1126,0.0046,0.0681,0.2135,-5.9538,-0.1485,-0.5843,3.9353,0.8062,1.8733,2.3237,0.6499,3.5093,5.3994,0.1143,0.4057,3.5498,0,8.4133,0,0.5124,1.5573,3.0393,0.0048,0.6706,0.9911,-0.8108,-0.8751,-0.4394,1.5932,1.2622,4.6506,-3.0709,-2.1404,2.0225,1.4222,4.7702,-4.2821,1.2972,0.3097,0.5565,2.7461,-0.162,0.2053,-0.3387,-1.65,0.8875,2.2681,2.5555,0.7877,5.1443,6.5305,0.9072,9.165,10.1026,1.265,0.4834,0.3821,0.9749,1.6935,1.7371,0.0265,4.5101,0.5704,0.0635,-0.4886,DESTRA_PANTALONI
0.888,6.5456,2.5584,12.9956,-1.0236,2.794,24.9907,4.9991,21.9766,-0.4253,9.3458,4.0258,2.0064,9.5385,0.2272,11.2315,5.3532,2.3137,14.9168,0.2116,0.3178,0.095,0.0791,0.299,0.2488,0.8321,0.5118,1.2751,1.1058,2.4915,2.1606,0.8672,0.2619,1.6259,1.2227,6.2077,4.6684,0.752,1.0024,-2.3436,-1.6417,-2.338,-1.6378,0.7005,0.4165,0.5203,0.3394,1.2491,0.8149,0.6524,0.5913,1.3624,0.8712,2.304,1.4733,0.6394,0.1031,15.9707,-0.5729,0.1502,-0.4241,-0.3793,0.4012,0.5281,0.3823,0.0123,0.1107,0.3075,0.4224,-0.0013,0.0455,0.2134,0.6115,-1.1659,0.8102,0.0012,0.0351,0.0931,0.8905,-291.5168,0.4719,-0.0016,0.5188,3.1523,6.0758,0.2692,9.9373,36.915,-0.6831,0.2971,-0.4349,1.8858,0.6264,0.3322,0.5029,3.3047,6.5711,0.0094,1.3814,-0.945,-0.958,0.948,-1.0258,1.0231,1.0115,4.0086,-3.1908,-2.0011,3.139,1.7717,5.3897,-6.5937,0.9611,0.6942,0.8332,2.6607,-0.2136,0.5126,-1.0673,-2.0821,0.5709,1.214,2.1264,0.3259,1.4738,4.5216,0.6522,6.5183,9.9949,1.3477,0.4363,0.3237,0.7438,1.5066,2.0257,0.0257,4.3284,0.3537,-0.057,-0.4677,DESTRA_PANTALONI
0.8074,15.1393,3.8909,16.0474,-0.7268,5.0796,23.0881,4.805,25.7999,-0.2753,9.3031,14.7371,3.8389,14.108,0.0932,12.2057,16.9862,4.1214,21.1177,0.1014,0.1589,0.0868,0.0661,0.546,0.4162,0.7622,0.8098,1.0136,0.9441,1.2517,1.1659,0.9314,0.6557,1.0273,0.8913,1.5667,1.3592,0.8676,1.2129,-4.6554,-2.8352,-3.8384,-2.3376,0.609,0.4594,0.5973,0.3955,1.3003,0.8609,0.6621,0.622,1.1375,0.7599,1.8287,1.2217,0.6681,0.1119,18.1084,-0.7046,-0.1688,-0.4308,0.1182,0.6306,0.749,0.4155,0.014,0.1184,0.3814,0.3627,0.0622,0.0308,0.1755,0.5006,-0.5514,0.764,0.0003,0.016,0.0483,0.9388,6.68,0.5439,0.0814,0.6748,7.3934,10.9562,0.4554,54.6625,120.038,-1.22,0.293,-0.2402,1.8546,0.7584,0.4089,0.7618,7.8924,10.3598,0.0092,1.3473,-0.9915,0.6365,-0.6658,-0.1575,1.1895,1.0906,4.3237,-1.4304,-2.2485,0.9439,0.9715,4.5689,?,2.2264,1.1191,1.0579,3.9211,-0.0293,0.07,-0.0707,-1.0099,1.1226,1.031,0.9184,1.2603,1.0629,0.8434,0.557,22.8267,40.9834,0,0.467,0,0.9463,1.1027,1.1652,0.0333,5.3741,0.6625,-0.2316,-0.4286,DESTRA_PANTALONI
0.0312,25.6423,5.0638,25.0521,-0.345,2.9193,43.4387,6.5908,24.2033,-0.4935,11.0989,41.9494,6.4768,25.6317,0.1244,14.0402,45.6117,6.7536,31.0703,0.1259,0.0107,0.0028,0.0022,0.263,0.2079,0.7905,0.7683,0.7818,0.7498,1.0176,0.9759,0.959,0.5903,0.6113,0.5622,1.0355,0.9524,0.9197,0.8035,-1.7645,-1.4359,-2.1959,-1.787,0.8138,1.1493,0.6363,0.524,0.5536,0.4559,0.8236,1.0351,0.9774,0.8063,0.9443,0.779,0.825,0.2391,20.5967,0.4018,0.4084,0.4915,-0.1755,0.1279,0.9205,-0.0727,0.018,0.1341,0.3434,-1.6846,-0.237,0.0497,0.223,0.6425,-8.0329,-0.693,0.0005,0.0222,0.7336,?,0.3068,0.1049,0.3421,0.6012,6.0347,10.0378,0.3614,36.4176,100.7575,0.3772,0.2937,0.7788,1.7984,0,0,0.5345,0.4681,0.8758,0.0153,1.0898,0.8582,0.3742,-0.0378,1.1151,3.2344,1.7984,5.3561,-0.4124,-2.1136,11.5156,3.3935,11.1813,-3.4021,-0.9331,2.9037,1.704,5.6945,-2.2413,-0.5276,-1.1951,2.2653,0.53,1.0554,1.9914,0.2809,1.1139,3.9658,0.181,0.3971,2.1945,1.493,2.1586,1.4458,0.479,0.9406,1.9635,0.0534,6.4439,0.0949,-0.4796,0.3875,DESTRA_PANTALONI
0.1661,0.4551,0.6746,2.6808,-1.104,2.9952,1.6186,1.2722,4.8564,0.0597,9.8058,2.067,1.4377,5.6867,0.5687,10.3329,2.5237,1.5886,6.1454,0.5629,0.0554,0.0169,0.0161,0.3055,0.2899,0.949,0.5303,0.4692,0.4247,0.8849,0.8008,0.905,0.2812,0.2202,0.1803,0.783,0.6413,0.819,-4.5585,-0.1876,-0.1778,0.0411,0.039,0.9477,0.2467,0.0966,0.0906,0.3917,0.3674,0.9379,0.552,0.4714,0.4362,0.854,0.7902,0.9254,0.2331,13.4087,-0.3956,0.0369,-0.0454,0.4816,0.6252,0.9845,0.161,0.2115,0.4599,1.228,-1.086,0.0282,0.0015,0.0388,0.1202,-0.4181,0.4694,0.5241,0.7239,1.7574,-0.8499,5.7004,0.343,0.0602,11.8375,0.6352,0.0537,140.127,0.4035,0.0029,18.0389,0.7918,0.0439,6.945,0.6197,0.0892,10.2158,0.6987,0.0684,0.0113,1.3758,0.8179,0.9665,0.932,0.8121,0.2915,0.5399,2.237,-0.2576,-2.1492,0.5079,0.7127,3.6835,?,1.3131,0.2518,0.5018,1.6066,0.1991,-0.3779,0.6185,-1.6368,0.7576,1.0759,1.4202,0.5739,1.1575,2.0169,0.1244,-1.1468,-9.2202,0,0.8867,0,0.6073,1.3924,2.2928,0.0601,4.3503,0.0016,0.7967,0.2854,DESTRA_PANTALONI
-0.139,0.2084,0.4565,2.0191,-0.6888,10.6797,12.9357,3.5966,12.4584,0.2921,9.8753,11.3785,3.3732,11.5531,0.3101,14.5556,24.2539,4.9248,16.9594,0.3021,-0.013,-0.0141,-0.0096,1.0815,0.7337,0.6785,0.1269,0.1353,0.0927,1.0662,0.7303,0.6849,0.0161,0.0183,0.0086,1.1368,0.5333,0.4691,-0.1602,-0.1585,-0.1122,0.9897,0.7002,0.7075,0.0679,0.0714,0.0492,1.0509,0.7242,0.6892,0.1621,0.1748,0.1191,1.0784,0.7346,0.6812,0.2852,20.9618,0.4666,0.4033,0.4378,0.9952,0.999,0.9986,0.6357,0,0.0059,0.0175,0.973,-0.0989,0.0002,0.0124,0.1115,?,-0.541,0,0.0062,0.5586,?,-6.4281,-1.1751,0.1828,0.475,0.9539,2.0084,0.2256,0.9099,4.0336,-5.6364,-1.1253,0.1996,0,0,1,0.1566,0.0313,0.1996,0.0165,1.2756,-0.3444,-0.5914,0.1991,0.221,0.0188,0.137,0.4892,-0.1141,-0.1346,0.045,0.212,0.6811,-4.8091,-0.0445,0.0556,0.2357,0.7877,-1.0302,-1.6421,-4.9704,3.0268,0.6463,0.5814,0.8996,0.4177,0.338,0.8092,0.0888,0.1253,1.4107,3.7455,1.1319,0.3022,0.7183,0.6211,0.8647,0.0051,0.623,0.2985,-0.4492,-0.2709,DESTRA_PANTALONI
-1.0937,1.3189,1.1484,4.9362,-2.484,-9.2515,4.7051,2.1691,15.3738,?,11.4139,4.9802,2.2316,7.4925,0.5191,14.8385,7.888,2.8086,10.1778,0.5093,0.1182,-0.0958,-0.0737,-0.8105,-0.6235,0.7692,0.5294,0.5146,0.4089,0.972,0.7723,0.7946,0.2803,0.2648,0.1672,0.9448,0.5965,0.6314,0.2289,-0.4351,-0.3331,-1.9007,-1.4552,0.7656,0,0.0909,0.0683,0,0,0.7512,0.3211,0.6588,0.485,2.0519,1.5105,0.7362,0.2889,22.0274,0.2767,0.2912,0.0198,-0.6269,-0.8845,0.9166,-0.6509,0.0001,0.01,0.664,?,-0.2165,0.0026,0.0515,0.2923,?,-0.39,0.0081,0.0902,0.6039,?,3.0069,1.669,0.5551,0.1938,0.1106,0.5705,0.0376,0.0122,0.3254,2.2715,1.0994,0.484,1,1,1,2.2715,1.0994,0.484,0.0155,1.2573,-0.5468,0.2502,-0.912,-1.2412,1.0827,1.0405,3.0046,-116.4605,1.0844,0.7208,0.849,3.0515,0.0677,-0.6314,0.3387,0.582,1.7949,-2.9811,-1.1446,1.9658,-1.7175,1.2256,1.7879,1.4587,1.5022,3.1965,2.1279,-13.4375,2.2165,-0.1649,0.0078,0.0567,7.2601,0.9846,1.674,1.7001,0.0346,3.0958,-0.9069,0.1458,-0.3316,DESTRA_PANTALONI
0.4234,1.888,1.3741,5.953,-0.6039,4.4457,8.6846,2.947,11.2011,-0.1688,8.2117,4.5193,2.1259,9.851,0.2685,9.8563,5.3222,2.307,10.639,0.267,0.0952,0.0516,0.043,0.5414,0.4511,0.8331,0.4663,0.6464,0.5956,1.3862,1.2774,0.9215,0.2174,0.4178,0.3548,1.9216,1.6318,0.8492,1.3853,-0.6199,-0.5785,-0.4475,-0.4176,0.9333,0.3873,0.2756,0.2557,0.7116,0.6603,0.9279,0.5315,0.6043,0.5595,1.1371,1.0528,0.9259,0.0994,13.9824,0.0575,-0.3039,-0.0982,0.1727,0.7315,0.7767,0.5915,0.0018,0.0421,0.177,0.7363,-0.5301,0.0023,0.048,0.5897,?,0.0704,0.0146,0.1207,0.4276,-0.226,-1.1159,8.405,-7.532,0.878,0.3488,0.3972,0.7709,0.1216,0.1578,-0.8379,-6.2691,7.4817,0,1.924,0,0.3001,0.4139,1.379,0.0085,1.2156,0.4506,-0.9684,-0.3383,-0.5682,0.3877,0.6226,2.7376,-2.2282,-0.9684,3.4487,1.8571,5.9344,-1.7756,-1.6307,0.2727,0.5222,2.8286,?,0.5867,0.3484,0.5939,0.3353,1.1922,3.5559,0.1124,1.4214,12.6448,0.4977,0.668,1.3421,0.3966,0,0,0.4613,0.9678,2.098,0.0211,3.9762,0.448,-0.3967,0.2107,SINISTRA_PANTALONI
-0.0564,0.0334,0.1828,0.7208,-1.0098,10.3605,0.5073,0.7122,2.3602,0.7951,8.9384,0.284,0.5329,1.7895,0.8175,13.6852,0.7766,0.8813,2.9227,0.8068,-0.0054,-0.0063,-0.0041,1.1591,0.7571,0.6531,0.2567,0.343,0.2074,1.3366,0.8082,0.6047,0.0659,0.1177,0.043,1.7865,0.6532,0.3656,-0.0395,-0.0452,-0.0297,1.1428,0.7504,0.6567,0.0311,0.0366,0.0237,1.1749,0.7615,0.6481,0.3054,0.4028,0.2466,1.3189,0.8075,0.6123,0.1471,19.4657,0.6792,0.5365,0.6272,0.9722,0.9956,0.9897,0.6501,0,0.0031,0.0114,0.9826,0.3659,0,0.0044,0.0179,0.9518,0.6534,0,0.0025,0.006,0.9908,1.7769,0.9949,0.5599,0.6874,1.2372,1.7998,0.4725,1.5307,3.2393,1.8277,0.9939,0.5438,1.7704,1.0022,0.5661,0.6382,1.8974,2.9732,0.0107,1.6693,-0.4767,-0.7948,-0.1753,-0.0383,0.0395,0.1988,0.674,-3.8936,-0.0608,0.014,0.1182,0.4924,-2.0579,0.0033,0.0057,0.0756,0.2574,-0.8285,0.629,-11.551,-18.3654,1.6825,2.6293,1.5628,2.8307,6.9133,2.4423,1.6183,4.5976,2.8411,0.8553,0.9783,1.1438,1.3688,2.6183,1.9129,0.0008,0.3264,0.8266,-0.476,-0.4283,SINISTRA_PANTALONI
-0.4629,4.667,2.1603,10.0615,-0.7689,7.4222,80.2517,8.9583,33.9986,-0.1934,10.7105,26.7694,5.1739,19.4244,-0.0886,14.784,63.1408,7.9461,30.8063,0.0851,-0.0624,-0.0432,-0.0313,0.693,0.502,0.7245,0.2412,0.4175,0.2719,1.7314,1.1274,0.6511,0.0582,0.1743,0.0739,2.9979,1.271,0.424,0.7936,2.7673,-1.5254,3.4869,-1.9221,-0.5512,0.1997,0.3188,0.1689,1.5965,0.846,0.5299,0.2959,0.518,0.3266,1.7503,1.1036,0.6305,0.1402,21.0073,-0.014,0.0496,0.0202,0.4754,0.8709,0.8048,0.4047,0.0056,0.0749,0.2167,0.5914,-0.6048,0.0069,0.083,0.6969,?,-0.2128,0.0051,0.0712,0.3134,?,-0.6692,-1.9023,2.8425,0.902,1.0515,1.1657,0.8137,1.1056,1.3588,-0.4501,-1.0008,2.2235,0,0,1,0.311,0.6915,2.2235,0.0082,1.2223,0.9862,-0.948,-0.9667,-0.1721,0.6083,0.7799,3.403,-1.2095,0.4981,1.5273,1.2358,5.4677,-0.8356,-1.4784,1.4324,1.1968,4.1069,-6.7395,-0.3456,0.1164,-0.3369,0.6311,0.6516,1.0326,0.3983,0.4246,1.0662,0.7484,0.5209,0.696,0.5171,2.9025,5.6134,0.6224,0.8286,1.3313,0.0169,3.2863,0.0123,-0.0435,-0.3057,SINISTRA_PANTALONI
