@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.004,16.9203,4.1134,22.5664,-1.1452,-1.2221,39.0671,6.2504,34.2128,-1.7716,0.2172,21.1806,4.6022,24.4197,-0.7826,6.5909,35.2689,5.9388,25.0884,0.019,0.0033,-0.0186,-0.0006,-5.6264,-0.1854,0.033,0.6581,0.8938,0.6926,1.3581,1.0525,0.7749,0.4331,0.7989,0.4798,1.8445,1.1077,0.6005,0.5509,1.1237,-24.8554,2.0399,-45.1204,-22.119,0.8522,0.7679,0.4114,0.9011,0.4827,0.5357,0.6596,0.9241,0.8995,1.401,1.3637,0.9733,0.0065,10.1533,-0.3879,-0.3554,0.0918,-0.6005,-0.5325,0.3163,-0.3281,0.0797,0.2823,0.8693,-1.8488,-0.3422,0.0128,0.1132,0.6109,-10.9964,0.6085,0.0075,0.0867,0.3312,0.5516,0.9587,-0.5391,-0.5624,2.4938,3.2581,1.3065,6.2189,10.6152,1.7069,1.0075,-1.3851,-1.3748,5.9924,0.4132,0.069,1.423,2.625,1.8447,0.004,1.3607,0.0446,-0.3771,-0.3778,DIETRO_PANTALONI
-0.717,8.7875,2.9644,16.5705,-2.3674,0.1549,18.2847,4.2761,28.0195,-1.1834,0.5187,9.055,3.0092,20.1562,-0.783,4.02,20.7737,4.5578,19.1381,0.0171,-4.6303,-1.3823,-0.1784,0.2985,0.0385,0.129,0.6932,0.9851,0.6504,1.421,0.9382,0.6602,0.4806,0.9705,0.423,2.0193,0.8802,0.4359,0.7671,1.3161,-34.988,1.7157,-45.611,-26.5845,0.3835,0.4353,0.2527,1.1352,0.6591,0.5806,0.5914,0.8221,0.8658,1.3901,1.4641,1.0532,0.0047,6.182,-0.0236,-0.6068,-0.6971,-0.7329,-0.0376,0.4659,-0.4009,0.0174,0.1321,0.615,-5.0562,-0.3398,0.006,0.0773,0.577,?,0.5788,0.0045,0.0674,0.2855,0.6023,1.1798,-0.6926,-0.5871,1.7083,1.9579,1.1461,2.9184,3.8335,1.3136,0.8899,-1.1874,-1.3344,0,0.1415,0,1.0659,2.1542,2.0211,0.0041,1.3232,-0.5376,0.6938,0.0055,DIETRO_PANTALONI
0.1249,3.5686,1.8891,9.7367,-1.1154,-0.7883,8.941,2.9902,14.2365,-1.3977,-0.0462,3.626,1.9042,8.1431,-0.7577,3.188,6.6112,2.5712,9.1911,0.0295,-0.1584,-2.7043,0.0392,17.0706,-0.2473,-0.0145,0.6318,0.992,0.7347,1.5703,1.1629,0.7406,0.3991,0.9842,0.5398,2.4658,1.3524,0.5485,0.6186,1.4625,-18.3442,2.3642,-29.6537,-12.5429,0.7752,0.9935,0.486,1.2816,0.6269,0.4892,0.6839,1.1957,1.0594,1.7483,1.5489,0.886,0.004,4.9443,-0.215,-0.3394,-0.2068,-0.6241,-0.4971,0.5078,0.1718,0.0491,0.2216,0.9424,-0.7643,-0.2106,0.1511,0.3887,0.9406,-4.2688,0.6197,0.0101,0.1003,0.3049,0.5701,-0.8157,0.2773,-0.3399,0.5702,2.2099,3.8759,0.3251,4.8837,15.0225,0.5357,-1.0099,-1.8851,2.9919,0.7532,0.2517,1.0019,3.0911,3.0853,0.0034,1.2158,-0.147,-0.8002,0.5685,DIETRO_PANTALONI
-0.1421,19.9996,4.4721,28.9428,-1.7584,-1.3853,44.364,6.6606,38.6951,-2.2674,-0.0029,24.2223,4.9216,29.3114,-1.0594,6.1025,53.2846,7.2996,31.9057,0.0064,0.1026,49.0609,-0.0233,478.384,-0.227,-0.0005,0.6714,0.9087,0.6126,1.3533,0.9125,0.6742,0.4508,0.8257,0.3753,1.8315,0.8326,0.4546,0.6871,1.2236,-89.6821,1.7808,-130.5233,-73.2943,0.886,0.7372,0.3268,0.8321,0.3688,0.4432,0.748,0.9874,0.9071,1.3201,1.2128,0.9187,0.0076,9.531,0.8872,0.0866,-0.3764,0.3201,-0.5332,0.056,-0.0445,0.0471,0.2171,0.6506,-4.8778,-0.2385,0.0037,0.0605,0.3546,-11.3007,-0.8447,0.0264,0.1624,0.9695,?,0.1865,0.0527,0.2823,3.5874,1.3366,0.3726,12.8693,1.7864,0.1388,1.6574,0.5569,0.336,3.8398,0,0,1.8348,0.6711,0.3658,0.0045,1.2271,-0.421,-0.9319,0.4402,DIETRO_PANTALONI
0.18,0.4923,0.7017,4.7543,-0.93,-0.2992,5.076,2.253,11.645,-0.952,-0.1181,2.8231,1.6802,11.7392,-0.4618,2.2331,3.5404,1.8816,8.1338,0.0036,-0.6015,-1.5237,0.0806,2.533,-0.134,-0.0529,0.3114,0.4176,0.3729,1.3409,1.1974,0.893,0.097,0.1744,0.1391,1.798,1.4337,0.7974,0.4034,0.6178,-78.8293,1.5315,-195.42,-127.5982,0.4129,0.3067,0.3018,0.7428,0.7308,0.9838,0.4083,0.405,0.5845,0.992,1.4317,1.4433,0.0019,3.1201,-0.4387,-0.009,0.1246,0.2742,-0.0434,0.2395,0.2139,0.0066,0.0815,0.4167,0.2746,0.0102,0.0151,0.1228,0.3779,-2.3782,0.4273,0.0352,0.1876,0.5894,0.3426,21.0746,0.5007,0.0238,0.6637,0.4345,0.6547,0.4405,0.1888,0.4286,-0.5929,0.5134,-0.8659,5.1355,0.6407,0.1248,1.1028,0.707,0.6411,0.0025,0.7488,-0.7005,0.8163,-0.9495,DAVANTI_PANTALONI
-0.0056,0.0272,0.1651,1.6523,-4.3094,-0.3132,0.0494,0.2222,2.0795,-9.2959,0.0124,0.02,0.1416,0.7909,-0.8229,0.3884,0.0441,0.21,2.2569,0.0315,0.018,-0.4562,-0.0145,-25.319,-0.8064,0.0319,0.7428,1.1658,0.786,1.5695,1.0581,0.6742,0.5517,1.3591,0.6178,2.4633,1.1196,0.4545,0.7143,3.7562,-18.249,5.2585,-25.5481,-4.8584,1.5408,0.7173,0.1335,0.4655,0.0867,0.1862,0.7946,2.0891,0.7321,2.6292,0.9214,0.3504,0.0016,0.5472,0.3025,-0.3922,-0.42,-0.0102,-0.8911,0.1224,-0.1588,0,0.0026,0.1681,?,-0.7565,0,0.0016,0.7617,?,-0.4698,0.0001,0.008,0.4794,?,0.21,0.3381,1.6101,1.6218,0.3207,0.1977,2.6303,0.1029,0.0391,0.2207,0.3506,1.5886,1,1,1,0.2207,0.3506,1.5886,0.0046,1.3852,0.2724,0.5651,0.4105,DAVANTI_PANTALONI
0.1346,0.7406,0.8606,4.8445,-1.4624,-0.2227,5.4286,2.3299,12.2099,-0.8371,-0.0055,3.8573,1.964,13.7109,-0.4085,2.4897,3.8956,1.9737,11.8739,0.0028,-0.6047,-24.5528,0.0541,40.6032,-0.0894,-0.0022,0.3694,0.4382,0.436,1.1863,1.1805,0.9951,0.1364,0.192,0.1901,1.4073,1.3935,0.9902,0.5171,0.7236,-85.6443,1.3992,-165.6147,-118.3615,0.296,0.2021,0.1652,0.6827,0.5582,0.8175,0.3968,0.3533,0.408,0.8905,1.0283,1.1547,0.0014,3.4834,-0.0262,0.1811,-0.0521,0.2772,0.0824,0.3849,0.186,0.0095,0.0977,0.438,0.2198,-0.0192,0.0141,0.1189,0.3269,-4.0029,0.3761,0.0421,0.2052,0.5951,0.2824,-9.7028,0.4945,-0.051,0.8213,0.476,0.5795,0.6746,0.2266,0.3359,-0.4718,0.5268,-1.1166,8.5927,0.677,0.0788,1.3401,0.7361,0.5493,0.0023,0.6606,-0.6076,0.7886,-0.9448,DAVANTI_PANTALONI
0.0022,3.9391,1.9847,16.8308,-0.6688,-2.0524,26.9477,5.1911,21.7349,-50.7672,-0.1831,34.5844,5.8809,41.9203,-0.8109,3.7061,55.9818,7.4821,28.1605,0.0026,-0.0011,-0.012,0.0006,11.2124,-0.5538,-0.0494,0.3823,0.3375,0.2653,0.8827,0.6938,0.786,0.1462,0.1139,0.0704,0.7792,0.4814,0.6178,0.3164,0.3593,-90.3755,1.1355,-285.5988,-251.5182,24.0219,0.4357,0.3572,0.0181,0.0149,0.8199,0.7744,0.4015,0.5977,0.5185,0.7718,1.4886,0.0111,5.5138,-0.1928,0.08,0.207,0.4952,-0.9163,-0.1391,0.2903,0.0432,0.2079,0.4952,0.2129,0.1907,0.0233,0.1528,0.3688,0.1478,0.439,0.0191,0.1384,0.3302,0.502,1.522,0.6612,0.4344,1.361,1.503,1.1043,1.8524,2.2589,1.2194,2.0929,0.4022,0.1922,1.4536,0.9487,0.6527,1.3427,1.4997,1.1169,0.003,0.92,0.9893,0.9977,0.9931,DAVANTI_PANTALONI
-0.0962,0.0149,0.122,0.678,-1.6577,-0.1105,0.0096,0.098,0.5432,-1.9676,-0.038,0.0073,0.0853,0.4888,-2.1382,0.2056,0.0124,0.1113,0.4626,0.039,0.8708,2.5345,-0.4678,2.9106,-0.5372,-0.1846,1.245,1.4313,1.0967,1.1496,0.8809,0.7662,1.5501,2.0486,1.2028,1.3216,0.7759,0.5871,1.1743,1.2699,-22.5078,1.0814,-19.1673,-17.7241,1.3939,1.638,0.5299,1.1752,0.3802,0.3235,1.2483,1.3872,1.4656,1.1113,1.1741,1.0565,0.0008,0.3141,0.2606,-0.1879,-0.541,0.8568,-0.7403,-0.5052,0.6401,0,0.0043,0.0137,0.9789,0.3469,0,0.0066,0.018,0.9495,0.6691,0,0.0039,0.0135,0.9799,1.8451,0.9567,0.5185,0.6525,1.1176,1.7127,0.4258,1.2489,2.9335,1.8709,0.9582,0.5122,1.8148,0.9592,0.5286,0.7597,1.0097,1.3291,0.0053,1.6561,-0.8952,-0.9459,0.7414,DAVANTI_PANTALONI
-0.0272,0.9622,0.9809,10.6695,-1.8267,-0.0274,2.8471,1.6873,13.2284,-0.807,0.0911,2.0186,1.4208,8.9169,-1.1543,1.7072,2.9231,1.7097,9.3922,0.0046,0.9936,-0.2989,-0.016,-0.3009,-0.0161,0.0534,0.5813,0.6904,0.5737,1.1876,0.9869,0.831,0.338,0.4767,0.3292,1.4104,0.974,0.6906,1.1671,1.4431,-157.5118,1.2365,-134.9612,-109.1459,0.5156,0.9119,0.4,1.7686,0.7758,0.4386,0.8066,1.1966,1.136,1.4835,1.4084,0.9494,0.0005,2.5372,0.1331,-0.2335,0.1002,-0.7518,0.1345,0.0484,-0.3974,0.0011,0.0333,0.4351,?,0.5582,0.0003,0.0165,0.1083,0.8301,-0.4582,0.0048,0.0692,0.5292,?,-0.7119,0.8673,-1.2183,2.0202,0.4807,0.238,4.081,0.2311,0.0566,-0.8222,0.8221,-0.9999,0,1,0,4.0183,0.8221,0.2046,0.0044,1.4138,0.8699,0.4883,0.66,DAVANTI_PANTALONI
0.2588,2.5819,1.6068,8.7765,-0.5923,-0.4677,11.0406,3.3227,16.7393,-0.6064,-0.021,8.1767,2.8595,15.9336,-0.6501,3.6595,8.6932,2.9484,13.0429,0.0111,-0.5534,-12.3498,0.0707,22.315,-0.1278,-0.0057,0.4836,0.5619,0.545,1.162,1.127,0.9698,0.2339,0.3158,0.297,1.3502,1.27,0.9406,0.5166,0.52,-22.2308,1.0066,-43.0309,-42.7486,0.529,0.5708,0.4179,1.0792,0.79,0.7321,0.5243,0.5508,0.6729,1.0506,1.2834,1.2216,0.0028,5.5125,-0.3687,0.115,0.2931,0.7436,0.0528,0.2749,0.2127,0.0319,0.1787,0.6574,-0.9558,0.2131,0.0127,0.1128,0.3822,0.2234,0.436,0.0088,0.0939,0.5162,0.1051,0.9984,0.4879,0.4887,1.5845,1.9028,1.2009,2.5105,3.6207,1.4422,-2.9229,-5.2996,1.8131,0.683,0.5827,0.8531,1.72,1.2734,0.7403,0.0028,0.9199,-0.9235,0.7844,-0.5429,DAVANTI_PANTALONI
0.093,1.7491,1.3226,7.9864,-0.8336,0.1359,3.2305,1.7974,13.0866,-1.556,0.4057,2.3957,1.5478,9.1593,-0.6666,2.0199,3.4871,1.8674,9.418,0.0024,0.6841,0.2291,0.046,0.3349,0.0673,0.2009,0.7358,0.8545,0.7082,1.1612,0.9625,0.8289,0.5414,0.7301,0.5016,1.3485,0.9264,0.687,0.4558,0.9911,-157.5365,2.1746,-345.6621,-158.9565,0.8507,0.7925,0.4613,0.9316,0.5423,0.5821,0.6103,0.8719,0.848,1.4288,1.3895,0.9725,0.0023,3.0717,0.2279,0.1709,0.0867,-0.0799,0.1004,0.4982,-0.4479,0.0202,0.142,0.5743,?,0.4648,0.0028,0.0526,0.1844,0.6879,-0.3577,0.0503,0.2242,0.8524,-1.6788,-0.9636,1.252,-1.2992,2.7011,0.6334,0.2345,7.2959,0.4012,0.055,-1.4128,1.075,-0.7609,0,0,1.8569,3.1146,0.6737,0.2163,0.0039,1.3164,0.8579,0.9408,0.6505,DAVANTI_PANTALONI
0.3019,2.5879,1.6087,8.5651,-0.8764,-0.4658,8.6481,2.9408,20.2907,-0.612,-0.2452,3.1867,1.7851,12.6498,-1.3625,3.1169,5.0757,2.2529,13.3615,0.0049,-0.6482,-1.2312,0.0969,1.8994,-0.1494,-0.0787,0.547,0.9012,0.714,1.6474,1.3053,0.7924,0.2992,0.8121,0.5099,2.7138,1.7038,0.6278,0.5193,0.5484,-61.2039,1.0559,-117.8521,-111.6127,0.3626,0.8525,0.34,2.3508,0.9375,0.3988,0.4221,0.6771,0.641,1.604,1.5186,0.9467,0.0032,4.599,-0.2424,-0.1013,0.0398,0.5886,-0.2041,-0.2417,0.0988,0.0479,0.2188,0.7955,-1.5379,0.2101,0.0045,0.0673,0.2954,0.296,0.4814,0.0168,0.1297,0.4977,0.283,0.4705,0.2053,0.4364,3.2506,1.6871,0.519,10.5661,2.8462,0.2694,-3.8818,-2.4538,0.6321,0.747,0.4516,0.6045,2.6928,1.5984,0.5936,0.0028,0.8881,-0.858,-0.3451,0.2977,DAVANTI_PANTALONI
0.0737,0.7505,0.8663,4.8031,-1.6283,-2.4273,9.3964,3.0654,9.337,-12.9398,0.8763,3.3619,1.8336,7.3531,-0.3307,3.0982,10.5753,3.252,9.5756,0.0137,-0.0304,0.0841,0.0238,-2.7701,-0.7835,0.2828,0.2826,0.4725,0.2664,1.6718,0.9426,0.5638,0.0799,0.2232,0.071,2.795,0.8885,0.3179,0.3433,1.6284,-22.3562,4.743,-65.1164,-13.729,2.7283,0.3307,0.1882,0.1212,0.069,0.5691,0.5144,0.6532,0.5016,1.2698,0.9751,0.7679,0.0587,4.4369,-0.1194,-0.2099,0.021,-0.7948,-0.9888,0.8524,-0.0313,0.0425,0.2062,0.5504,-3.6076,0.2016,0.025,0.158,0.4492,0.1697,0.6377,0.0352,0.1877,0.7277,0.0264,-0.1552,-0.0491,0.3161,1.3048,1.0986,0.842,1.7025,1.2069,0.7089,-4.6951,-21.8432,4.6523,0.2208,0.1598,0.7238,1.2253,0.7564,0.6173,0.0038,1.0117,-0.9923,0.8732,-0.9231,DAVANTI_PANTALONI
0.3668,0.7514,0.8668,4.5949,-0.6422,-0.6144,2.2883,1.5127,8.4712,-1.9908,-0.6456,2.1505,1.4665,8.3791,-1.6411,1.6628,3.3539,1.8314,7.5858,0.0217,-0.5971,-0.5682,0.2206,0.9516,-0.3695,-0.3882,0.573,0.5911,0.4733,1.0315,0.826,0.8007,0.3284,0.3494,0.224,1.0641,0.6823,0.6412,0.3187,0.3451,-10.6864,1.083,-33.5354,-30.9645,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.6057,1.011,1.1167,1.1046,0.0048,2.5827,-0.5927,-0.145,0.4024,0.7777,-0.8343,-0.6485,0.0848,0.0147,0.1214,0.4882,-2.5714,0.2294,0.0001,0.0116,0.0508,0.808,0.7253,0.0076,0.0874,0.3787,0.5038,0.3698,0.117,0.3163,10.4898,1.3885,0.1324,110.0355,1.9278,0.0175,-1.6431,-0.9144,0.5565,0.5163,0.1791,0.347,9.6045,1.2893,0.1342,0.0038,1.0939,-0.67,0.9981,-0.6417,DAVANTI_PANTALONI
0.5661,1.9508,1.3967,7.3289,-0.2364,-0.9779,3.3789,1.8382,7.8472,-14.3096,-0.9696,3.7095,1.926,10.9025,-1.5815,2.1162,6.7778,2.6034,9.2934,0.0177,-0.5788,-0.5838,0.2675,1.0086,-0.4621,-0.4582,0.7598,0.7252,0.5365,0.9544,0.7061,0.7398,0.5773,0.5259,0.2878,0.9109,0.4985,0.5473,0.1911,0.2098,-8.3831,1.0981,-43.8728,-39.9525,11.5642,1.4035,0.6265,0.1214,0.0542,0.4464,0.934,0.6722,0.7886,0.7198,0.8444,1.1731,0.0074,3.1566,-0.6922,0.3246,0.5706,0.4139,-0.9437,-0.537,0.1497,0.006,0.0773,0.5458,-1.021,0.2083,0.002,0.0443,0.2685,0.3245,0.6822,0.0029,0.0539,0.3425,0.517,0.7186,0.2194,0.3053,1.7463,1.4351,0.8218,3.0497,2.0596,0.6754,-2.1382,-0.7521,0.3518,0.6795,0.3808,0.5605,2.0327,1.5933,0.7839,0.0036,1.0547,-0.9754,0.7366,-0.731,DAVANTI_PANTALONI
0.2663,5.71,2.3896,18.9911,-0.461,-0.1293,13.2182,3.6357,22.1887,-1.4842,0.4655,6.1177,2.4734,17.5875,-0.8295,4.4906,5.1842,2.2769,15.3963,0.0261,-2.0597,0.5721,0.0593,-0.2777,-0.0288,0.1037,0.6573,0.9661,1.0495,1.4699,1.5968,1.0863,0.432,0.9334,1.1014,2.1606,2.5497,1.1801,0.4521,0.7515,-14.5348,1.6624,-32.153,-19.3414,1.4552,1.3522,0.8222,0.9292,0.565,0.6081,0.8559,1.0798,1.2335,1.2616,1.4412,1.1423,0.0028,6.7421,-0.446,0.2736,0.4267,-0.0155,-0.1906,0.0179,-0.2017,0.0394,0.1984,0.6839,-1.9177,0.5233,0.0229,0.1514,0.5778,0.1834,-0.1,0.0573,0.2394,0.7226,-0.8834,-0.3854,2.0178,-5.2357,1.3107,0.8285,0.6321,1.7179,0.6864,0.3995,-3.4645,1.3263,-0.3828,0.3313,0.6109,1.8443,1.1835,0.9465,0.7997,0.0029,1.0054,-0.4672,0.6556,-0.7745,DAVANTI_PANTALONI
-0.286,2.8918,1.7005,8.5568,-1.2216,-0.1972,5.0556,2.2485,10.6108,-0.9655,-0.0575,2.9915,1.7296,10.9057,-0.5278,2.5304,4.6599,2.1587,8.725,0.0157,1.4499,4.9746,-0.113,3.431,-0.0779,-0.0227,0.7563,0.9832,0.7878,1.3,1.0416,0.8012,0.572,0.9667,0.6206,1.69,1.0849,0.642,0.9027,1.2489,-33.7825,1.3835,-37.4233,-27.0495,0.7135,0.5396,0.4345,0.7563,0.609,0.8053,0.8064,0.7846,0.9807,0.973,1.2161,1.2499,0.0019,3.9564,-0.6147,-0.2712,-0.2464,0.5056,0.1096,0.2739,-0.0714,0.0179,0.1339,0.4818,-1.7455,0.046,0.0449,0.2118,0.8637,-2.1186,0.4426,0.6524,0.8077,1.9058,-0.9878,-1.5528,-0.1612,0.1038,0.6321,0.1658,0.2623,0.3995,0.0275,0.0688,0.522,0.3234,0.6196,0.6336,0.183,0.2889,0.5578,0.2528,0.4532,0.0024,1.2103,0.9435,0.9455,0.9316,DAVANTI_PANTALONI
