@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.3604,0.4787,0.6919,3.3777,-1.6931,0.0724,2.5635,1.6011,6.962,-0.8169,0.2451,1.3005,1.1404,5.5997,-0.8611,1.9851,0.5969,0.7726,3.5291,0.1253,-4.9759,-1.4702,-0.1815,0.2955,0.0365,0.1235,0.4321,0.6067,0.8955,1.404,2.0723,1.476,0.1867,0.3681,0.8019,1.9712,4.2943,2.1785,0.6784,0.8196,-4.2019,1.2082,-6.1941,-5.1267,0.3273,0.4168,0.3109,1.2735,0.9498,0.7458,0.4852,0.6032,0.9571,1.2433,1.9727,1.5867,0.0032,3.0011,-0.1306,-0.1603,-0.3011,0.4803,-0.0026,0.0111,-0.4578,0.3389,0.5821,2.8204,-1.4729,2.4176,0.1298,0.3603,1.1519,0.6049,9.4677,0.01,0.1,0.3639,0.9622,-0.1893,-0.0484,0.2554,1.6159,5.8194,3.6013,2.6111,33.8649,12.9697,-0.9527,-0.1811,0.1901,0.3912,0.1183,0.3025,2.4485,7.7504,3.1654,0.0709,12.4848,0.2192,0.0405,-0.9412,PANTALONI
-0.0195,0.8641,0.9296,3.1404,-0.912,-0.2083,1.9798,1.4071,5.7899,-1.0886,-0.0002,0.99,0.995,4.096,-1.0903,1.7126,0.9448,0.972,3.4554,0.0367,0.0938,93.8957,-0.0114,1000.8331,-0.1216,-0.0001,0.6606,0.9343,0.9563,1.4142,1.4476,1.0236,0.4365,0.8729,0.9146,1.9999,2.0955,1.0478,0.4964,0.7011,-11.3887,1.4125,-22.944,-16.2434,0.5925,0.8382,0.4579,1.4146,0.7728,0.5463,0.5424,0.7667,0.9088,1.4135,1.6756,1.1854,0.0015,2.7373,0.9364,0.2308,0.0009,0.4629,-0.1607,-0.1879,8.5531,0.0215,0.1466,0.5333,0.9386,4.7468,0.0703,0.2651,0.9516,0.8247,0.6051,0.0227,0.1506,0.5364,0.3237,1.8019,14.1361,7.8453,0.553,0.9732,1.76,0.3058,0.9471,3.0976,1.822,31.7702,17.4368,1.6009,10.9557,6.8436,0.5605,0.9942,1.7739,0.069,13.905,-0.9976,0.5657,-0.6201,PANTALONI
-0.4815,7.2304,2.6889,13.0573,-0.9139,-0.7309,10.507,3.2415,13.7752,-1.6545,-0.387,9.7247,3.1184,21.3392,-1.1697,4.5799,7.402,2.7207,11.3142,0.0238,0.6588,1.2442,-0.1051,1.8885,-0.1596,-0.0845,0.8295,0.8623,0.9883,1.0394,1.1914,1.1462,0.6881,0.7435,0.9768,1.0805,1.4195,1.3138,0.7262,0.542,-22.6198,0.7463,-31.1491,-41.7358,1.3147,0.6937,0.5887,0.5276,0.4477,0.8486,0.9479,0.6119,1.1541,0.6455,1.2175,1.886,0.0068,6.8919,-0.3481,-0.222,0.1245,-0.0322,-0.3895,-0.2053,0.8279,1.3623,1.1672,4.6812,-0.1025,2.0346,2.8878,1.6993,5.9262,-0.5514,9.3304,0.0392,0.198,1.5235,0.8424,0.4069,0.0887,0.2181,0.6868,5.8963,8.5845,0.4718,34.766,73.6939,0.2065,-0.0534,-0.2587,1.1116,0.4393,0.3952,0.7899,3.0727,3.89,0.0685,12.8126,-0.6819,-0.0829,-0.4668,PANTALONI
0.1915,2.4171,1.5547,5.0715,-0.8591,-0.0006,4.9436,2.2234,8.128,-0.8392,-0.2763,3.1687,1.7801,8.5138,-0.5095,3.0746,1.1892,1.0905,4.3193,0.2503,-311.8745,-0.6931,0.0623,0.0022,-0.0002,-0.0899,0.6992,0.8734,1.4257,1.2491,2.0389,1.6324,0.4889,0.7628,2.0326,1.5601,4.1572,2.6647,0.6319,0.8155,-1.6247,1.2906,-2.5711,-1.9922,0.6173,0.4837,0.4735,0.7835,0.767,0.9789,0.6239,0.5957,1.1741,0.9547,1.8818,1.9711,0.0024,4.6951,0.9373,-0.0298,0.3208,0.0368,0.4235,0.263,8.2974,0.1406,0.375,1.2579,0.8583,5.1238,0.3086,0.5556,1.8823,0.6874,-0.732,0.0851,0.2918,1.3754,?,1.6194,-11.3351,-6.9997,0.6749,1.2852,1.9042,0.4555,1.6517,3.6259,1.8411,-5.5413,-3.0098,1.4745,0,0,0.6683,0.9146,1.3686,0.0704,14.1532,-0.9943,0.8394,-0.7919,PANTALONI
1.1826,6.1593,2.4818,15.5829,-0.706,-2.2513,12.1773,3.4896,18.7779,-1.2612,0.3944,13.3448,3.6531,17.8923,-0.7431,5.4856,8.2117,2.8656,12.3982,0.0389,-0.5253,2.9982,0.2156,-5.7074,-0.4104,0.0719,0.7112,0.6794,0.8661,0.9553,1.2178,1.2748,0.5058,0.4615,0.7501,0.9125,1.4829,1.6251,0.6157,0.8454,-12.8344,1.3731,-20.8451,-15.1807,1.0999,0.8899,0.7081,0.809,0.6437,0.7957,0.8298,0.8709,1.2569,1.0495,1.5146,1.4431,0.018,8.5118,-0.6294,0.1115,0.3101,0.3266,-0.4368,0.2092,-2.9373,7.2208,2.6872,8.0496,?,4.611,5.7594,2.3999,10.3884,-0.498,7.1657,1.9482,1.3958,4.0654,0.5229,-0.637,-0.4099,0.6435,1.1197,1.9252,1.7194,1.2538,3.7064,2.9563,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.063,15.0812,0.5251,0.8866,0.092,PANTALONI
0.4789,8.8861,2.981,14.2922,-1.313,-2.5037,14.3081,3.7826,15.3833,-4.6869,1.1585,17.4705,4.1798,18.2684,-0.3438,5.5629,17.5586,4.1903,14.8156,0.0355,-0.1913,0.4134,0.0861,-2.1612,-0.4501,0.2083,0.7881,0.7132,0.7114,0.905,0.9027,0.9975,0.6211,0.5086,0.5061,0.819,0.8149,0.995,0.6399,1.736,-14.8602,2.7128,-23.2221,-8.5602,2.2843,0.4545,0.4023,0.199,0.1761,0.885,0.9291,0.7823,0.9647,0.8421,1.0383,1.2331,0.0215,8.6906,-0.5196,-0.2277,0.1481,-0.3404,-0.8722,0.6474,-1.4735,5.9236,2.4338,9.5488,?,0.8666,3.9257,1.9813,7.0371,-2.069,8.3587,0.9382,0.9686,3.4023,0.6508,-1.7004,-0.1763,0.1037,1.2284,2.5127,2.0456,1.5089,6.3139,4.1844,2.0128,-1.5057,-0.7481,0,0,0.2353,1.3569,2.8065,2.0683,0.0656,11.759,0.981,0.7052,0.7805,PANTALONI
-0.2058,9.7225,3.1181,19.1016,-1.0849,-1.1858,19.3989,4.4044,20.0265,-1.452,0.7481,12.9777,3.6025,19.2622,-0.9763,5.9411,8.8101,2.9682,12.2419,0.0534,0.1735,-0.2751,-0.0346,-1.5851,-0.1996,0.1259,0.7079,0.8655,1.0505,1.2226,1.4839,1.2137,0.5012,0.7492,1.1036,1.4948,2.2019,1.473,0.8381,1.0446,-14.3839,1.2463,-17.1618,-13.77,1.1218,0.94,0.7084,0.8379,0.6315,0.7536,0.9538,0.9917,1.5603,1.0397,1.6359,1.5735,0.0103,9.2131,0.5987,-0.1219,-0.3087,0.2462,-0.416,0.2273,7.7249,4.2743,2.0674,8.1351,0.1427,4.0122,5.9098,2.431,8.2898,0.1464,1.809,6.9467,2.6357,10.8031,-0.4122,1.9254,4.2704,2.2179,0.8504,0.7844,0.9223,0.7233,0.6153,0.8507,0.9524,-0.4295,-0.451,0.9771,1.2405,1.2696,0.9813,0.753,0.7674,0.0644,14.2917,-0.7792,0.1584,-0.6877,PANTALONI
-1.7368,5.8874,2.4264,11.7746,-1.7978,-1.6699,10.8492,3.2938,18.1673,-1.4599,0.737,14.871,3.8563,26.011,-0.3775,5.4376,8.3877,2.8962,19.9951,0.0204,1.0401,-2.3565,-0.3194,-2.2658,-0.3071,0.1355,0.7366,0.6292,0.8378,0.8541,1.1373,1.3315,0.5427,0.3959,0.7019,0.7296,1.2935,1.773,0.7017,1.0614,-18.1799,1.5126,-25.9072,-17.128,0.5698,0.2229,0.2062,0.3911,0.3618,0.9251,0.6481,0.4527,0.5889,0.6984,0.9086,1.3009,0.0183,8.409,0.5933,-0.163,-0.3131,0.3788,-0.1919,0.4275,5.6052,7.1798,2.6795,9.7525,-0.142,4.0416,4.2851,2.0701,6.7397,0.1541,4.6348,15.457,3.9315,11.7132,-0.4168,1.3869,1.2094,0.872,1.2944,0.6815,0.5265,1.6755,0.4645,0.2772,-0.988,0.3519,-0.3562,1.0719,1.033,0.9637,1.447,0.8326,0.5754,0.0603,15.315,-0.3533,-0.4344,-0.6414,PANTALONI
-0.1674,1.7046,1.3056,5.5051,-0.6986,-0.0058,5.3277,2.3082,8.7491,-1.1238,0.5012,4.0997,2.0248,9.0467,-0.5604,3.1702,1.3609,1.1666,4.6737,0.2262,28.6674,-0.3341,-0.0528,-0.0117,-0.0018,0.1581,0.5656,0.6448,1.1192,1.14,1.9786,1.7357,0.32,0.4158,1.2526,1.2996,3.915,3.0125,0.4891,0.6969,-1.657,1.425,-3.388,-2.3776,0.7867,0.559,0.5366,0.7105,0.682,0.9599,0.6292,0.6085,1.1779,0.9671,1.872,1.9357,0.0038,4.6892,0.7104,0.0457,0.0904,0.537,0.1799,0.1723,7.0914,0.1299,0.3604,1.1621,0.8513,6.7305,0.1537,0.392,1.2795,0.8216,-0.531,0.0203,0.1424,0.7737,?,1.0536,-13.3558,-12.6761,0.9195,2.5317,2.7534,0.8454,6.4095,7.5815,1.1284,-8.596,-7.6181,1.0891,0,0,0.9082,1.502,1.6537,0.0699,14.3528,-0.998,-0.1354,0.1867,PANTALONI
-0.1597,1.353,1.1632,5.2872,-0.7336,0.0751,2.0113,1.4182,6.0337,-0.7169,0.455,4.423,2.1031,8.3164,-0.6672,2.6754,0.8674,0.9313,4.3151,0.1615,-2.1273,-0.3511,-0.0597,0.165,0.0281,0.1701,0.8202,0.5531,1.2489,0.6743,1.5228,2.2582,0.6727,0.3059,1.5599,0.4547,2.3188,5.0993,0.888,0.6723,-2.6924,0.757,-3.0319,-4.005,0.8679,0.6114,0.5927,0.7045,0.6829,0.9694,0.8763,0.6358,1.2253,0.7255,1.3983,1.9273,0.0036,3.9031,0.5771,-0.2498,0.0252,0.1595,0.0352,0.0243,8.1954,0.0503,0.2242,0.7815,0.9091,5.3187,0.1054,0.3246,1.1726,0.7992,-0.7241,0.0367,0.1916,1.0727,?,1.5409,-11.3186,-7.3456,0.6907,1.1701,1.6941,0.477,1.3691,2.8701,1.6743,-7.2838,-4.3505,1.4719,0,0,0.6665,0.7286,1.0931,0.0715,14.2381,-0.9953,0.6702,-0.6035,PANTALONI
-0.1487,1.2426,1.1147,5.2263,-0.5991,0.1406,4.4303,2.1048,8.6896,-0.7403,0.395,3.7722,1.9422,8.1128,-0.6541,2.8283,1.6439,1.2822,4.8249,0.1659,-1.0581,-0.3766,-0.0526,0.3559,0.0497,0.1396,0.5296,0.5739,0.8694,1.0837,1.6416,1.5148,0.2805,0.3294,0.7559,1.1745,2.695,2.2947,0.5297,0.6103,-2.0397,1.1522,-3.8507,-3.342,0.6545,0.6664,0.565,1.0181,0.8631,0.8478,0.6014,0.6442,1.0832,1.0711,1.801,1.6815,0.0031,4.1313,0.5722,0.0408,-0.0288,0.4808,0.2424,0.1023,7.4927,0.1259,0.3548,1.131,0.8608,6.2273,0.1731,0.4161,1.3196,0.8035,-0.9163,0.1117,0.3342,1.4843,?,1.2032,-8.1775,-6.7964,0.8527,1.0615,1.2449,0.7271,1.1268,1.5498,1.2964,-4.7118,-3.6347,1.21,0,0,0.8571,0.762,0.8891,0.0684,14.6362,-0.989,0.3057,-0.166,PANTALONI
-0.6673,12.2777,3.504,18.2643,-1.4444,-1.8482,19.2231,4.3844,26.1256,-1.1226,0.6166,7.7704,2.7875,17.2827,-0.4218,5.4037,14.3121,3.7831,20.6813,0.0306,0.3611,-1.0823,-0.1235,-2.9975,-0.342,0.1141,0.7992,1.257,0.9262,1.5729,1.1589,0.7368,0.6387,1.5801,0.8579,2.4739,1.3431,0.5429,0.7811,2.1049,-16.5258,2.6949,-21.1582,-7.8511,0.6071,0.6147,0.3502,1.0125,0.5769,0.5698,0.6991,1.0568,0.8831,1.5117,1.2632,0.8357,0.0148,8.4476,0.2141,-0.2273,-0.2213,0.0277,-0.3917,0.6225,1.6004,9.7619,3.1244,9.5475,-0.1449,2.3394,0.8601,0.9274,3.7406,0.1122,8.7201,1.353,1.1632,5.4927,0.4266,0.6841,0.1835,0.2683,3.3689,2.6861,0.7973,11.3492,7.2152,0.6357,-2.5549,-0.2957,0.1157,1.9791,0.8706,0.4399,2.5524,1.7382,0.681,0.066,13.4788,-0.4393,-0.9071,0.2264,PANTALONI
-1.0471,9.6363,3.1042,18.8151,-1.6296,-0.7202,12.126,3.4822,15.0673,-1.1682,0.4512,7.1128,2.667,13.8414,-0.6226,4.8732,6.9458,2.6355,14.1409,0.0327,1.4539,-2.3209,-0.2149,-1.5963,-0.1478,0.0926,0.8915,1.164,1.1779,1.3057,1.3213,1.012,0.7947,1.3548,1.3874,1.7048,1.7458,1.024,1.4363,2.1955,-24.4235,1.5286,-17.005,-11.1245,1.0297,0.8388,0.4895,0.8146,0.4754,0.5835,1.2487,1.3593,1.3305,1.0886,1.0655,0.9788,0.0096,7.6607,-0.203,-0.3156,-0.2262,0.0797,-0.3193,0.4533,1.2337,7.8578,2.8032,7.5429,-0.2252,2.6459,2.2281,1.4927,4.3826,-0.1427,8.7952,0.1986,0.4457,2.1484,0.7683,0.4663,0.1403,0.3008,1.8779,6.2895,3.3491,3.5267,39.5581,11.2168,2.5329,-0.1946,-0.0768,1.6052,0.6639,0.4136,1.7211,3.5109,2.0399,0.0662,13.9495,-0.8011,-0.8886,0.5968,PANTALONI
0.2072,19.063,4.3661,19.9333,-0.6861,0.9459,26.4145,5.1395,21.6485,-0.4509,0.9901,19.4293,4.4079,19.759,-0.4276,7.1744,15.3524,3.9182,19.9911,0.0384,0.2191,0.2093,0.0289,0.9554,0.1318,0.138,0.8495,0.9905,1.1143,1.166,1.3117,1.125,0.7217,0.9811,1.2417,1.3595,1.7205,1.2656,1.2056,1.3705,-10.1632,1.1368,-8.4298,-7.4156,0.7923,0.8542,0.5687,1.078,0.7177,0.6658,0.9208,1.0088,0.9971,1.0956,1.0829,0.9884,0.01,11.0173,0.5335,-0.2343,0.1217,0.4157,0.4172,0.6972,3.7462,2.3067,1.5188,8.3985,-0.1424,5.5379,6.704,2.5892,7.5347,0.1573,6.1566,4.5597,2.1353,7.0091,0.2187,0.6765,0.6085,0.8995,0.5866,0.7113,1.2126,0.3441,0.5059,1.4703,-0.7444,-0.5337,0.717,0.8222,0.8195,0.9967,1.1146,1.1982,1.075,0.0659,15.5008,-0.1153,-0.2842,-0.8963,PANTALONI
-0.2574,1.7008,1.3041,5.528,-0.8755,-0.5791,3.6385,1.9075,8.8585,-0.7026,0.0544,5.0049,2.2372,8.9908,-0.5906,3.0862,1.2239,1.1063,5.2524,0.201,0.4446,-4.7346,-0.0834,-10.6494,-0.1876,0.0176,0.6837,0.5829,1.1788,0.8526,1.7242,2.0222,0.4674,0.3398,1.3897,0.727,2.9729,4.0894,0.7059,0.773,-1.9531,1.0951,-2.7668,-2.5265,0.5665,0.5214,0.4484,0.9204,0.7915,0.8599,0.624,0.6149,1.0525,0.9853,1.6865,1.7117,0.0045,4.6168,0.4741,0.0029,-0.051,0.6206,0.252,0.3628,7.8967,0.0249,0.1579,0.5934,0.928,5.794,0.0457,0.2138,0.7969,0.8695,0.1047,0.1588,0.3986,1.3777,-0.4853,1.3629,75.396,55.3203,0.7387,0.3962,0.5364,0.5456,0.157,0.2877,1.4399,-16.9893,-11.7991,1.3492,8.8843,6.5849,0.7447,0.4307,0.5784,0.07,14.0483,-0.9978,-0.5027,0.4638,PANTALONI
0.116,1.1413,1.0683,5.5282,-0.4562,0.2595,4.0248,2.0062,8.2547,-0.5082,-0.0584,5.0429,2.2456,8.8154,-0.6753,3.0478,1.0043,1.0021,4.5575,0.2226,0.4469,-1.9866,0.0381,-4.4453,0.0852,-0.0192,0.5325,0.4757,1.0661,0.8934,2.0019,2.2409,0.2836,0.2263,1.1365,0.7981,4.0078,5.0215,0.6227,0.4874,-1.3269,0.7827,-2.1311,-2.7227,0.6936,0.7215,0.6476,1.0402,0.9336,0.8975,0.6697,0.6271,1.213,0.9364,1.8112,1.9343,0.0021,4.3447,0.3894,-0.123,0.2017,0.5151,0.461,0.2049,7.8635,0.0148,0.1215,0.4799,0.9406,5.8519,0.0259,0.1608,0.6376,0.8971,0.0484,0.049,0.2214,0.9,-1.0415,1.3438,162.3827,120.8426,0.7555,0.5486,0.7261,0.5708,0.301,0.5273,1.3673,-16.5519,-12.1057,1.304,18.3265,14.0539,0.7526,0.5332,0.7085,0.0705,13.9049,-1.0013,0.3293,-0.3216,PANTALONI
0.0366,1.458,1.2075,4.3138,-0.6833,0.17,5.6263,2.372,9.62,-0.4672,0.354,4.0703,2.0175,8.1268,-0.5983,2.9757,2.4552,1.5669,6.684,0.1262,0.2153,0.1034,0.0123,0.4802,0.0571,0.119,0.509,0.5985,0.7706,1.1757,1.5138,1.2876,0.2591,0.3582,0.5938,1.3823,2.2916,1.6579,0.5716,0.5756,-1.8132,1.007,-3.172,-3.1501,0.3909,0.504,0.335,1.2895,0.8571,0.6647,0.4484,0.5308,0.6454,1.1837,1.4393,1.2159,0.0027,4.5225,0.6413,0.1579,0.6004,0.659,0.7458,0.3535,7.6921,0.0674,0.2597,1.0964,0.8636,6.0319,0.1067,0.3267,1.3032,0.8109,0.5381,0.1509,0.3885,1.1073,0.0871,1.2752,14.2937,11.2088,0.7948,0.6684,0.841,0.6317,0.4468,0.7073,1.2415,65.6721,52.8981,1.1658,6.6245,5.6823,0.8413,0.9901,1.1769,0.0675,14.2622,-0.9884,0.2298,-0.3737,PANTALONI
-0.0807,4.0642,2.016,10.0458,-1.02,-0.2545,9.4244,3.0699,16.3515,-1.1607,0.2331,5.6096,2.3685,12.2635,-0.5299,3.6452,5.9363,2.4364,8.6238,0.0775,0.3171,-0.3463,-0.0221,-1.092,-0.0698,0.0639,0.6567,0.8512,0.8274,1.2962,1.26,0.9721,0.4312,0.7245,0.6846,1.6801,1.5876,0.945,0.5775,1.1942,-6.9986,2.0678,-12.1186,-5.8607,0.6572,0.6204,0.532,0.9441,0.8095,0.8574,0.6144,0.8192,1.1649,1.3333,1.8961,1.422,0.0025,5.6056,-0.7548,0.074,0.2284,0.4666,-0.124,0.2001,-2.0562,3.2103,1.7917,5.7382,?,4.9215,1.5441,1.2426,4.5592,0.4386,7.5748,5.5881,2.3639,9.5122,-0.0458,-0.4178,-0.2715,0.6497,1.4419,0.758,0.5257,2.079,0.5745,0.2763,-1.6112,13.7841,-8.5552,0,0,0.8928,1.2586,0.6033,0.4793,0.0662,14.5611,-0.9608,0.8984,-0.967,GIACCA
