@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.4015,2.0447,1.4299,6.765,-0.952,2.4038,2.6793,1.6369,9.168,-0.3105,-0.4015,2.0447,1.4299,6.765,-0.952,3.303,1.9596,1.3998,7.7479,0.0494,-0.167,1,-0.1216,-5.9867,0.7278,-0.1216,0.8736,1,1.0215,1.1447,1.1693,1.0215,0.7631,1,1.0435,1.3104,1.3673,1.0435,1.5187,1,-8.1963,0.6584,-5.3968,-8.1963,0.4954,1,0.4252,2.0185,0.8583,0.4252,0.7379,1,0.8731,1.3552,1.1833,0.8731,0.0134,5.0814,0.6459,1,0.4629,0.6459,0.7612,0.4629,3.9462,112.894,10.6252,37.6785,-0.5506,-29.6226,7.9442,2.8185,31.9199,?,-23.9865,1.9882,1.41,26.3397,?,-0.1332,-0.1645,1.235,3.7697,7.5355,1.9989,14.2109,56.7834,3.9958,0.4191,0.5079,1.2119,0,0,1,1.1804,1.4305,1.2119,0.2083,62.8626,0.7021,0.4783,0.0764,2.1685,0.1401,0.3743,1,0.6667,SINISTRA_PANTALONI
8.7469,0.7826,0.8847,3.8645,0.6381,5.1523,1.2615,1.1232,3.7538,0.5016,8.7469,0.7826,0.8847,3.8645,0.6381,13.4443,1.6407,1.2809,5.6138,0.6584,1.6977,1,0.6506,0.589,0.3832,0.6506,0.7877,1,0.6907,1.2696,0.8768,0.6907,0.6204,1,0.477,1.6118,0.7689,0.477,1.8033,1,0.6298,0.5545,0.3493,0.6298,1.4176,1,0.6498,0.7054,0.4584,0.6498,1.0295,1,0.6884,0.9714,0.6687,0.6884,0.0705,22.6461,0.1312,0.9999,0.9381,0.1312,0.4653,0.9381,-39.166,0.4894,0.6996,40.6799,?,-2.7906,2.0227,1.4222,5.3391,-5.3618,22.4203,0.2215,0.4706,1.86,0.9201,14.0348,-1.7469,-0.1245,0.4919,1.4866,3.0222,0.2419,2.2098,9.1335,9.0404,-1.8993,-0.2101,0,0,0.0361,7.6193,21.8704,2.8704,0.238,64.4704,-0.759,0.3066,-0.212,4.8421,0.133,0.3646,1,0.8,SINISTRA_PANTALONI
0.6897,5.5401,2.3538,14.0061,-0.4336,1.7778,6.9277,2.632,14.062,-0.8353,0.6897,5.5401,2.3538,14.0061,-0.4336,4.0988,5.3202,2.3066,13.6409,0.0174,0.388,1,0.1683,2.5776,0.4338,0.1683,0.8943,1,1.0205,1.1182,1.1411,1.0205,0.7997,1,1.0413,1.2505,1.3021,1.0413,0.6619,1,-17.5864,1.5108,-26.5702,-17.5864,1.2751,1,0.7038,0.7842,0.5519,0.7038,0.996,1,1.0268,1.004,1.0309,1.0268,0.0109,5.9751,-0.0409,1,0.6135,-0.0409,-0.0323,0.6135,15.4499,418.7031,20.4622,65.2786,-1.1847,-28.1695,30.9124,5.5599,40.6189,?,-28.8799,5.29,2.3,32.4585,?,-0.5485,-0.535,0.9754,3.6803,8.8966,2.4173,13.5448,79.1501,5.8436,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.2323,81.7196,-0.0801,0.2177,-0.7183,0,0,0,0,0,SINISTRA_PANTALONI
8.4414,2.7054,1.6448,8.9442,0.3975,5.3015,1.6156,1.2711,5.0607,0.405,8.4414,2.7054,1.6448,8.9442,0.3975,13.1522,4.6675,2.1604,12.23,0.4402,1.5923,1,0.6418,0.628,0.4031,0.6418,1.294,1,0.7613,0.7728,0.5883,0.7613,1.6746,1,0.5796,0.5972,0.3461,0.5796,1.7133,1,0.6135,0.5837,0.3581,0.6135,1.7455,1,0.6795,0.5729,0.3893,0.6795,1.7674,1,0.7313,0.5658,0.4138,0.7313,0.0702,22.1844,-0.0568,1,0.9627,-0.0568,0.2111,0.9627,-38.7984,2.7121,1.6468,41.8198,?,-2.545,2.6127,1.6164,5.5786,?,24.6605,2.1965,1.4821,6.9,0.7427,15.2447,-1.5733,-0.1032,1.0188,1.1112,1.0906,1.038,1.2347,1.1895,7.4964,-2.0995,-0.2801,1,0,0,7.4964,6.0608,0.8085,0.2475,66.004,-0.5274,0.8095,-0.5964,3.9194,1.2677,1.1259,3,0.4,SINISTRA_PANTALONI
-2.7603,13.5157,3.6764,17.6826,-3.5939,4.0126,7.1414,2.6723,13.3313,-0.1948,-2.7603,13.5157,3.6764,17.6826,-3.5939,7.1229,14.7763,3.844,16.9748,0.1326,-0.6879,1,-0.3875,-1.4537,0.5633,-0.3875,1.3757,1,0.9564,0.7269,0.6952,0.9564,1.8926,1,0.9147,0.5284,0.4833,0.9147,6.3644,1,-5.3316,0.1571,-0.8377,-5.3316,0.345,1,0.1967,2.8988,0.5702,0.1967,1.3264,1,1.0417,0.7539,0.7854,1.0417,0.0295,10.1091,0.6959,1,-0.8604,0.6959,-0.3327,-0.8604,18.3918,23.5301,4.8508,20.7001,0.3989,-25.3603,25.7512,5.0746,29.8798,?,-13.0672,26.5605,5.1537,17.6987,?,-0.7252,-1.4075,1.9408,0.9559,0.9412,0.9846,0.9137,0.8859,0.9695,-0.4598,-0.7763,1.6882,0,0,1,0.6928,1.1696,1.6882,0.1786,56.8194,0.887,0.6137,0.2846,6.3211,0.218,0.4669,1,0.8571,SINISTRA_PANTALONI
-2.7566,25.122,5.0122,20.3603,-19.8431,0.1951,13.2622,3.6417,14.7291,-2.2311,-2.7566,25.122,5.0122,20.3603,-19.8431,5.5825,47.5777,6.8977,27.7292,0.0171,-14.1305,1,-0.4938,-0.0708,0.0349,-0.4938,1.3763,1,0.7267,0.7266,0.528,0.7267,1.8943,1,0.528,0.5279,0.2787,0.528,1.9058,1,-40.2234,0.5247,-21.1054,-40.2234,0.2143,1,0.0346,4.6667,0.1616,0.0346,1.3823,1,0.7343,0.7234,0.5312,0.7343,0.0226,8.7369,0.8797,1,-0.9843,0.8797,-0.85,-0.9843,36.3996,18.5641,4.3086,19.6875,0.5882,-10.2551,255.0923,15.9716,67.0625,-0.4965,-21.5043,282.5492,16.8092,61.5625,-1.5321,-3.5494,-1.6927,0.4769,0.2698,0.2563,0.9502,0.0728,0.0657,0.9028,-1.264,-0.755,0.5973,1.0669,1.9666,1.8432,0.2936,0.3198,1.0893,0.2515,80.0332,0.2945,0.5072,0.9476,1,0,0,0,1,SINISTRA_PANTALONI
6.7675,20.7001,4.5497,18.4753,-0.1764,2.9998,10.5683,3.2509,16.3008,-0.3168,6.7675,20.7001,4.5497,18.4753,-0.1764,11.1757,27.6682,5.2601,20.3878,0.0863,2.256,1,0.6056,0.4433,0.2684,0.6056,1.3995,1,0.865,0.7145,0.618,0.865,1.9587,1,0.7482,0.5105,0.382,0.7482,0.7065,1,-1.4387,1.4154,-2.0363,-1.4387,1.2687,1,0.7038,0.7882,0.5548,0.7038,1.1334,1,0.9062,0.8823,0.7995,0.9062,0.0545,17.4509,-0.1771,1,0.9362,-0.1771,0.0732,0.9362,-20.9181,591.048,24.3115,70.1385,-1.9975,-30.6583,117.7844,10.8529,45.1187,?,8.8908,521.4247,22.8347,65.8173,-0.7303,0.6823,-2.3528,-3.4483,2.2401,1.0647,0.4753,5.018,1.1335,0.2259,1.0359,1.6826,1.6242,0,0.6151,0,1.5545,1.0657,0.6855,0.2074,83.1339,-0.6993,-0.5637,0.4047,0.375,0.3648,0.604,2,0,SINISTRA_PANTALONI
4.116,23.2981,4.8268,23.0158,-0.3438,3.0056,7.6844,2.7721,12.1887,-0.3738,4.116,23.2981,4.8268,23.0158,-0.3438,8.8068,19.6373,4.4314,22.3684,0.0801,1.3694,1,0.4674,0.7302,0.3413,0.4674,1.7412,1,1.0892,0.5743,0.6256,1.0892,3.0319,1,1.1864,0.3298,0.3913,1.1864,1.7755,1,-3.0247,0.5632,-1.7036,-3.0247,1.9304,1,0.7044,0.518,0.3649,0.7044,1.8883,1,1.0289,0.5296,0.5449,1.0289,0.0356,13.4733,-0.1455,1,0.8869,-0.1455,0.0074,0.8869,-7.5099,787.2082,28.0572,72.1786,-1.3822,-33.8973,32.8278,5.7296,45.4193,?,-2.3245,334.187,18.2808,59.2178,-0.7657,0.2215,3.2308,14.5826,4.8969,1.5348,0.3134,23.9799,2.3556,0.0982,0.9221,1.6309,1.7687,0,0.9034,0,1.5892,1.2189,0.767,0.1891,77.2144,-0.2339,-0.5823,-0.0893,0.163,0.1365,0.3694,1,0,SINISTRA_PANTALONI
6.811,3.7063,1.9252,10.4058,0.2134,6.9266,1.9686,1.4031,5.5391,0.4604,6.811,3.7063,1.9252,10.4058,0.2134,12.0253,5.5311,2.3518,12.0678,0.4138,0.9833,1,0.5664,1.017,0.576,0.5664,1.3721,1,0.8186,0.7288,0.5966,0.8186,1.8827,1,0.6701,0.5312,0.3559,0.6701,0.5972,1,0.3315,1.6745,0.555,0.3315,1.2886,1,0.6426,0.7761,0.4987,0.6426,1.8786,1,0.8623,0.5323,0.459,0.8623,0.0634,20.5486,0.0516,1,0.9148,0.0516,0.4406,0.9148,-34.9623,1.451,1.2046,37.0193,?,-22.1352,16.4231,4.0525,28.7399,?,33.9011,1.0857,1.042,4.0192,0.8876,1.5795,-1.0313,-0.6529,0.2972,1.1561,3.8893,0.0884,1.3365,15.1266,1.2881,-1.1663,-0.9055,1,0,0,1.2881,9.2107,7.1507,0.2861,90.9985,-0.6814,0.1882,0.4825,0.0642,0.0601,0.2451,1,0,SINISTRA_PANTALONI
8.1449,4.2142,2.0529,9.2477,0.3365,5.6815,1.5809,1.2573,5.8926,0.3827,8.1449,4.2142,2.0529,9.2477,0.3365,12.925,7.9107,2.8126,12.3667,0.3985,1.4336,1,0.6302,0.6976,0.4396,0.6302,1.6327,1,0.7299,0.6125,0.447,0.7299,2.6657,1,0.5327,0.3751,0.1998,0.5327,1.2835,1,0.5722,0.7791,0.4458,0.5722,1.46,1,0.6778,0.685,0.4643,0.6778,1.5694,1,0.7478,0.6372,0.4765,0.7478,0.0702,21.9712,0.2768,1,0.9761,0.2768,0.4755,0.9761,-37.6894,4.7421,2.1776,41.5192,?,-8.9067,21.8832,4.6779,20.2194,?,34.2806,2.7616,1.6618,4.9194,0.8654,4.2316,-1.0994,-0.2598,0.4655,1.3104,2.815,0.2167,1.7172,7.9241,2.0534,-1.3131,-0.6395,1,0,0,2.0534,8.4398,4.1101,0.2826,80.8768,-0.6866,0.8545,-0.6227,0,0,0,0,0,SINISTRA_PANTALONI
7.2988,2.5321,1.5912,8.1468,0.3683,6.4956,1.5135,1.2302,4.8702,0.4866,7.2988,2.5321,1.5912,8.1468,0.3683,12.2668,4.8407,2.2002,10.3604,0.4719,1.1237,1,0.595,0.8899,0.5295,0.595,1.2935,1,0.7232,0.7731,0.5592,0.7232,1.673,1,0.5231,0.5977,0.3127,0.5231,1.0289,1,0.513,0.9719,0.4986,0.513,1.3595,1,0.6573,0.7356,0.4835,0.6573,1.6728,1,0.7863,0.5978,0.4701,0.7863,0.0642,21.0931,0.2774,1,0.9552,0.2774,0.547,0.9552,-35.6023,4.6106,2.1472,39.119,?,-11.8331,8.1714,2.8586,17.7597,?,35.2196,4.0704,2.0175,5.8197,0.8453,3.0087,-1.0109,-0.336,0.7512,1.0643,1.4169,0.5642,1.1327,2.0075,2.2027,-1.2302,-0.5585,1,0,0,2.2027,6.7218,3.0517,0.2708,82.655,-0.5936,0.9433,-0.5826,?,?,?,?,?,SINISTRA_PANTALONI
1.0475,15.8413,3.9801,29.4321,-0.2997,2.166,7.2353,2.6899,12.5327,-0.6811,1.0475,15.8413,3.9801,29.4321,-0.2997,5.4178,16.4514,4.056,31.7833,0.0094,0.4836,1,0.1933,2.0679,0.3998,0.1933,1.4797,1,0.9813,0.6758,0.6632,0.9813,2.1894,1,0.9629,0.4567,0.4398,0.9629,1.3366,1,-22.4564,0.7482,-16.8017,-22.4564,3.0376,1,0.7058,0.3292,0.2323,0.7058,2.3484,1,0.926,0.4258,0.3943,0.926,0.0142,7.8838,-0.1984,1,0.7288,-0.1984,-0.1986,0.7288,12.7871,693.958,26.3431,82.6782,-1.7287,-29.2529,73.26,8.5592,44.5175,-26.4976,-23.9201,54.4998,7.3824,35.2783,-7.9094,-0.4371,-0.5346,1.2229,3.0777,3.5684,1.1594,9.4725,12.7332,1.3442,1.221,1.6724,1.3697,18.7154,7.652,0.4089,1.8572,2.3436,1.2619,0.2156,81.1194,-0.4559,-0.9359,0.3752,0,0,0,0,0,SINISTRA_PANTALONI
0.4907,11.3528,3.3694,20.8282,-0.4292,2.0601,7.3996,2.7202,12.71,-0.6537,0.4907,11.3528,3.3694,20.8282,-0.4292,5.0832,8.9914,2.9986,19.6408,0.0477,0.2382,1,0.0965,4.1986,0.4053,0.0965,1.2386,1,1.1237,0.8073,0.9072,1.1237,1.5342,1,1.2626,0.6518,0.823,1.2626,1.2449,1,-6.3563,0.8033,-5.1058,-6.3563,1.8962,1,0.7066,0.5274,0.3727,0.7066,1.6387,1,1.0605,0.6102,0.6471,1.0605,0.0117,7.8053,-0.3447,1,0.7432,-0.3447,-0.1489,0.7432,16.8654,619.1097,24.8819,79.0787,-1.362,-27.2025,35.0086,5.9168,40.1398,?,-25.7647,4.2948,2.0724,29.6387,?,-0.62,-0.6546,1.0558,4.2053,12.0063,2.855,17.6845,144.1516,8.1513,1.136,1.5385,1.3543,0,0,1,1.9701,2.6681,1.3543,0.2209,81.9226,-0.118,-0.7064,0.2364,0,0,0,0,0,SINISTRA_PANTALONI
2.5937,17.2418,4.1523,22.7659,-0.4654,4.3543,15.4701,3.9332,16.7947,-0.187,2.5937,17.2418,4.1523,22.7659,-0.4654,8.0491,17.5798,4.1928,22.6327,0.0329,0.5957,1,0.3222,1.6788,0.541,0.3222,1.0557,1,0.9903,0.9472,0.9381,0.9903,1.1145,1,0.9808,0.8972,0.88,0.9808,2.7325,1,-9.3848,0.366,-3.4345,-9.3848,1.098,1,0.6638,0.9107,0.6046,0.6638,1.3555,1,1.0059,0.7377,0.7421,1.0059,0.0309,12.8582,0.3036,1,0.6699,0.3036,0.6149,0.6699,-16.295,1123.575,33.5198,84.2987,-1.5592,-24.7137,118.236,10.8736,46.019,-191.0955,-15.0516,70.5754,8.4009,34.7992,-4.6311,0.6593,1.0826,1.6419,3.0827,3.99,1.2943,9.5028,15.9202,1.6753,1.1219,1.7946,1.5996,137.4968,5.3301,0.0388,1.8318,2.4224,1.3224,0.1805,75.6294,-0.5832,-0.6774,0.1419,0,0,0,0,0,SINISTRA_PANTALONI
8.3382,2.7562,1.6602,8.2016,0.3917,5.7222,1.7129,1.3088,4.9821,0.4263,8.3382,2.7562,1.6602,8.2016,0.3917,13.1646,5.7131,2.3902,11.2641,0.4456,1.4572,1,0.6334,0.6863,0.4347,0.6334,1.2685,1,0.6946,0.7883,0.5476,0.6946,1.6091,1,0.4824,0.6214,0.2998,0.4824,1.4263,1,0.5832,0.7011,0.4089,0.5832,1.5525,1,0.6635,0.6441,0.4274,0.6635,1.6462,1,0.7281,0.6075,0.4423,0.7281,0.0705,22.3986,0.3885,1,0.9734,0.3885,0.5883,0.9734,-41.0522,7.5644,2.7503,45.0592,?,-13.7583,10.2758,3.2056,22.3785,?,30.4743,12.2196,3.4957,11.5799,0.6805,2.9838,-1.3471,-0.4515,0.858,0.7868,0.917,0.7361,0.619,0.8409,2.0135,-1.8272,-0.9075,1,0,0,2.0135,3.8912,1.9325,0.2847,85.2849,-0.4768,0.9672,-0.3066,0,0,0,0,0,SINISTRA_PANTALONI
7.8629,2.867,1.6932,7.9528,0.4067,5.7154,1.324,1.1507,5.0999,0.4226,7.8629,2.867,1.6932,7.9528,0.4067,12.5466,5.9564,2.4406,11.4168,0.4423,1.3757,1,0.6267,0.7269,0.4555,0.6267,1.4715,1,0.6938,0.6796,0.4715,0.6938,2.1654,1,0.4813,0.4618,0.2223,0.4813,1.4601,1,0.6021,0.6849,0.4124,0.6021,1.5174,1,0.6548,0.659,0.4315,0.6548,1.5594,1,0.6966,0.6413,0.4467,0.6966,0.0672,21.4411,0.4979,1,0.9795,0.4979,0.662,0.9795,-40.5102,5.1366,2.2664,44.519,?,-12.0524,4.5827,2.1407,18.8385,?,31.046,5.0347,2.2438,8.2794,0.7608,3.3612,-1.3048,-0.3882,1.0587,1.0101,0.9541,1.1209,1.0202,0.9102,2.3632,-1.6902,-0.7152,1,0,0,2.3632,5.3771,2.2753,0.2819,83.6086,-0.8253,0.8973,-0.8508,0,0,0,0,0,SINISTRA_PANTALONI
8.1789,2.4586,1.568,7.8362,0.4018,6.0718,2.2459,1.4986,5.8712,0.3951,8.1789,2.4586,1.568,7.8362,0.4018,13.1168,5.7672,2.4015,11.4815,0.4295,1.347,1,0.6235,0.7424,0.4629,0.6235,1.0463,1,0.6529,0.9558,0.624,0.6529,1.0947,1,0.4263,0.9135,0.3894,0.4263,1.3724,1,0.609,0.7286,0.4438,0.609,1.3496,1,0.651,0.741,0.4823,0.651,1.3347,1,0.6825,0.7492,0.5114,0.6825,0.0677,22.4296,0.5067,1,0.9654,0.5067,0.7126,0.9654,-42.8286,1.9692,1.4033,45.4788,?,-11.7913,5.2823,2.2983,14.6988,?,28.5717,4.0365,2.0091,6.5994,0.7936,3.6322,-1.499,-0.4127,0.6106,0.6985,1.144,0.3728,0.4879,1.3086,3.0941,-1.7919,-0.5791,1,0,0,3.0941,6.8913,2.2273,0.2737,83.1916,0.0616,0.8416,0.1551,0,0,0,0,0,SINISTRA_PANTALONI
-1.3665,3.7533,1.9374,8.8466,-7.0544,4.7144,4.2931,2.072,11.3901,0.0349,-1.3665,3.7533,1.9374,8.8466,-7.0544,5.6441,5.9044,2.4299,10.4612,0.2074,-0.2899,1,-0.2421,-3.4499,0.8353,-0.2421,0.935,1,0.7973,1.0695,0.8527,0.7973,0.8743,1,0.6357,1.1438,0.7271,0.6357,-18.8322,1,-2.8308,-0.0531,0.1503,-2.8308,0.0931,1,0.0832,10.7447,0.8942,0.0832,0.7767,1,0.8457,1.2875,1.0888,0.8457,0.0272,8.0437,-0.2072,1,-0.7229,-0.2072,0.7898,-0.7229,28.9591,2.6139,1.6168,7.7988,0.7624,-24.559,13.124,3.6227,29.9393,?,-15.8859,75.9681,8.716,41.2781,-1.2411,-1.1792,-1.8229,1.546,0.4463,0.1855,0.4156,0.1992,0.0344,0.1728,-0.8357,-1.0945,1.3097,0,1.7818,0,0.2605,0.1889,0.7253,0.2201,70.9652,-0.6528,-0.0606,-0.6404,?,?,?,?,?,TASCA_GIACCA_ALTA
