@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.2864,19.3224,4.3957,17.5871,-0.5585,-2.1532,20.7662,4.557,17.7576,-1.1941,0.6357,17.4151,4.1731,17.8581,-0.6499,7.4145,9.2236,3.037,14.8342,0.0744,-0.5974,2.0237,0.1735,-3.3872,-0.2904,0.0857,0.9646,1.0533,1.4474,1.092,1.5005,1.3741,0.9305,1.1095,2.0949,1.1924,2.2514,1.8881,0.6521,0.896,-5.2831,1.3739,-8.1013,-5.8966,1.3943,1.0426,0.7041,0.7477,0.505,0.6753,0.9904,0.9848,1.1856,0.9944,1.1971,1.2039,0.0272,11.6512,0.1712,0.526,0.4872,0.0579,-0.3447,0.2091,4.9418,9.402,3.0663,8.714,0.0404,1.7942,34.0559,5.8357,15.3968,-1.0264,4.5973,3.9001,1.9749,6.1477,0.1727,2.7544,1.075,0.3903,0.5254,1.5526,2.955,0.2761,2.4107,8.732,-0.047,0.2855,-6.0757,1.1951,1.2219,1.0225,0.566,1.4174,2.5045,0.0727,15.3217,-0.5652,-0.8652,0.7958,?,?,?,?,?,PANTALONI
1.2739,7.31,2.7037,13.815,-0.4039,-0.9639,7.931,2.8162,14.5788,-1.1756,-0.0748,15.153,3.8927,18.2125,-1.114,5.1976,5.9365,2.4365,10.277,0.1005,-1.3216,-17.0388,0.2451,12.8921,-0.1855,-0.0144,0.9601,0.6946,1.1097,0.7235,1.1558,1.5977,0.9217,0.4824,1.2314,0.5234,1.336,2.5525,0.5045,0.4141,-3.4604,0.8208,-6.8588,-8.3561,1.4685,1.1423,0.8613,0.7778,0.5865,0.754,0.9476,0.7585,1.3443,0.8005,1.4186,1.7722,0.0167,7.6472,0.3383,0.3349,0.3732,0.5152,-0.1435,-0.0986,3.8158,13.6247,3.6912,9.5783,0.0027,4.3257,8.1449,2.8539,8.3935,-0.2039,6.1194,3.6753,1.9171,6.2412,0.1877,0.8821,0.6236,0.7069,1.2934,1.9254,1.4887,1.6728,3.7071,2.2161,-0.018,0.0178,-0.9854,1.3775,1.2499,0.9074,1.1412,1.5347,1.3449,0.0876,14.4851,-0.9832,-0.83,0.9119,?,?,?,?,?,PANTALONI
0.5929,3.5553,1.8855,10.309,-0.8407,-1.0997,6.4486,2.5394,10.4099,-1.3198,0.1994,4.9224,2.2186,9.2783,-0.8047,3.7854,2.1977,1.4825,5.7536,0.1904,-0.5391,2.9738,0.1566,-5.516,-0.2905,0.0527,0.7425,0.8499,1.2719,1.1446,1.713,1.4966,0.5513,0.7223,1.6177,1.3101,2.9343,2.2398,0.795,1.138,-3.4796,1.4315,-4.377,-3.0576,1.2481,1.0894,0.7881,0.8729,0.6314,0.7234,0.9903,1.1111,1.7918,1.122,1.8093,1.6126,0.0133,5.7818,0.1963,-0.0653,0.1578,0.2336,-0.4126,0.0185,3.1901,11.5408,3.3972,9.0735,0.0229,4.3003,7.156,2.6751,8.847,-0.3561,6.792,2.6564,1.6298,4.9751,0.3786,0.7418,0.4697,0.6331,1.2699,2.0844,1.6413,1.6128,4.3446,2.6939,-0.0916,0.0702,-0.7665,1.4234,1.1599,0.8149,1.0256,1.8238,1.7783,0.091,14.6899,-0.9263,-0.9179,0.9478,?,?,?,?,?,PANTALONI
0.7595,5.5569,2.3573,13.9689,-0.517,-0.3394,13.7588,3.7093,16.2942,-1.3439,0.4149,13.2045,3.6338,13.5359,-0.5165,5.406,4.1601,2.0396,9.2114,0.1069,-2.2381,1.8306,0.1405,-0.8179,-0.0628,0.0768,0.6355,0.6487,1.1558,1.0208,1.8186,1.7816,0.4039,0.4208,1.3358,1.042,3.3074,3.1741,0.5096,1.0326,-4.3187,2.0264,-8.4748,-4.1822,1.3246,1.0317,0.8928,0.7789,0.674,0.8654,0.8573,1.032,1.5165,1.2038,1.7689,1.4695,0.0097,7.9846,0.287,-0.2836,0.019,0.2846,-0.1316,0.3159,2.5203,13.6295,3.6918,10.226,-0.0714,5.3078,5.2027,2.2809,7.9763,-0.0863,6.3685,2.2494,1.4998,5.6232,0.2777,0.4748,0.3957,0.8334,1.6186,2.4615,1.5208,2.6197,6.0591,2.3129,1.0758,-0.3153,-0.2931,1.2998,1.2261,0.9432,1.282,1.8185,1.4185,0.0912,14.5956,-0.9133,-0.911,0.9109,?,?,?,?,?,PANTALONI
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.1342,21.6678,4.6549,34.6428,-0.5053,0.1118,19.0082,4.3598,31.3122,-0.4052,1.3028,24.7848,4.9784,24.4389,-0.4138,6.2091,28.6352,5.3512,31.0408,0.0412,-1.2005,-0.103,-0.0216,0.0858,0.018,0.2098,1.0677,0.935,0.8699,0.8757,0.8147,0.9303,1.1399,0.8742,0.7567,0.7669,0.6638,0.8655,1.2879,1.6258,-8.7171,1.2624,-6.7686,-5.3616,1.0328,1.3313,0.7109,1.289,0.6883,0.5339,1.1064,1.4175,1.116,1.2812,1.0087,0.7873,0.0137,9.5751,0.7205,-0.1448,0.356,-0.232,0.3781,0.4996,1.685,11.9519,3.4572,10.236,-0.347,2.2058,2.1836,1.4777,6.3013,0.0959,8.3711,4.2544,2.0626,6.6579,0.3182,0.7639,0.2013,0.2635,2.3396,1.6761,0.7164,5.4736,2.8093,0.5132,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.0919,13.27,0.7348,-0.9051,-0.8965,?,?,?,?,?,PANTALONI
0.9379,27.7555,5.2684,27.1962,-2.2666,-0.7912,4.4304,2.1048,11.5056,-2.5225,0.9113,5.9078,2.4306,12.5648,-0.823,5.5379,9.7615,3.1243,18.5072,0.05,-1.1855,1.0292,0.1694,-0.8682,-0.1429,0.1646,2.503,2.1675,1.6862,0.866,0.6737,0.778,6.2648,4.6981,2.8434,0.7499,0.4539,0.6052,2.2903,3.3266,-19.3648,1.4525,-8.4551,-5.8212,2.5489,1.208,0.4273,0.4739,0.1677,0.3538,2.3637,2.1645,1.4695,0.9157,0.6217,0.6789,0.0159,7.9447,-0.0885,0.0581,-0.4078,-0.1299,-0.1441,-0.206,5.9898,0.6628,0.8141,3.0432,0.6073,-2.7774,0.7724,0.8789,3.762,?,-7.1037,0.5514,0.7425,8.1313,?,-2.1566,-0.8432,0.391,0.9263,1.0964,1.1836,0.8581,1.2021,1.4009,-1.2511,-0.5788,0.4627,0,0,1,0.8089,0.3743,0.4627,0.101,15.871,0.1023,0.9225,-0.2759,?,?,?,?,?,PANTALONI
-0.0126,5.5654,2.3591,11.0103,-0.7234,-1.8556,3.848,1.9616,10.8261,-9.4968,0.0253,13.5825,3.6854,14.7668,-0.8698,4.8423,2.992,1.7298,9.0941,0.0878,0.0068,-0.4972,-0.0026,-73.3838,-0.3832,0.0052,1.2026,0.6401,1.3638,0.5323,1.1341,2.1306,1.4463,0.4097,1.8601,0.2833,1.2861,4.5395,0.4719,0.6728,-5.2792,1.4258,-11.1881,-7.8467,6.1942,0.8089,0.6408,0.1306,0.1035,0.7921,1.017,0.7456,1.2107,0.7331,1.1905,1.6238,0.0191,6.9406,-0.1408,0.2766,0.1172,0.0392,-0.4236,-0.1172,3.1015,9.1502,3.0249,8.2162,0.0661,2.1036,7.7451,2.783,10.5937,-1.7024,7.745,5.2354,2.2881,7.7367,0.1607,1.4744,0.4004,0.2716,1.0869,1.322,1.2163,1.1814,1.7478,1.4794,-0.0871,0.3926,-4.5064,2.2442,0.9544,0.4253,0.7756,1.062,1.3693,0.0887,14.1631,-0.8057,-0.9003,0.9774,?,?,?,?,?,PANTALONI
2.6623,6.5338,2.5561,6.6465,-0.0183,-1.061,1.0851,1.0417,3.9082,-5.5392,-1.6007,1.6002,1.265,4.2988,-23.4556,3.5628,7.3013,2.7021,6.9607,0.0245,-2.5092,-1.6632,0.7472,0.6628,-0.2978,-0.4493,2.4539,2.0207,0.946,0.8235,0.3855,0.4682,6.0214,4.0831,0.8949,0.6781,0.1486,0.2192,0.036,0.0289,-0.6803,0.8029,-18.9023,-23.5415,10.9216,37.1333,0.9147,3.4,0.0838,0.0246,1.7006,1.5461,0.9549,0.9091,0.5615,0.6176,0.1492,5.4443,-0.7464,-0.4884,0.9636,0.8231,-0.8694,-0.6949,2.3922,4.1518,2.0376,6.502,0.1058,3.258,0.6437,0.8023,2.6191,0.3355,7.6436,1.3548,1.164,3.9336,0.5621,0.7343,0.313,0.4262,2.5396,1.7505,0.6893,6.4496,3.0644,0.4751,0.582,0.1524,0.2619,1.8449,0.8095,0.4388,2.4825,1.6529,0.6658,0.0983,13.2938,-0.99,-0.9565,0.9811,?,?,?,?,?,PANTALONI
2.776,11.9852,3.462,10.2266,-0.0556,-1.2239,1.3194,1.1487,4.2754,-3.9302,-1.1155,1.8933,1.376,6.1953,-3.3873,3.9805,9.802,3.1308,9.0939,0.0854,-2.2682,-2.4886,0.6974,1.0972,-0.3075,-0.2802,3.0139,2.516,1.1058,0.8348,0.3669,0.4395,9.0835,6.3303,1.2227,0.6969,0.1346,0.1932,0.1582,0.1127,-0.6349,0.7125,-4.014,-5.6333,11.1712,6.8603,0.9743,0.6141,0.0872,0.142,2.392,1.6507,1.1245,0.6901,0.4701,0.6813,0.1469,5.6813,-0.7143,0.1361,0.9822,-0.0192,-0.761,0.0271,1.4521,3.6846,1.9195,6.2578,0.0285,2.4913,0.6645,0.8152,2.8496,0.1921,8.4037,0.9337,0.9663,2.5352,0.7347,0.5829,0.1728,0.2965,2.3547,1.9865,0.8436,5.5445,3.9461,0.7117,0.2709,0.0261,0.0965,1.8261,0.674,0.3691,2.196,2.4684,1.124,0.1021,12.3472,-0.9607,-0.7854,0.8628,?,?,?,?,?,PANTALONI
2.275,1.8875,1.3739,4.3652,0.0791,-0.3324,0.425,0.652,2.6406,-2.4667,-1.3406,3.2548,1.8041,6.4648,-1.6976,3.2413,2.1447,1.4645,4.4377,0.1733,-6.8446,-1.6971,0.7019,0.2479,-0.1025,-0.4136,2.1073,0.7615,0.9381,0.3614,0.4452,1.2319,4.4407,0.5799,0.8801,0.1306,0.1982,1.5176,-0.1996,-0.0922,0.403,0.4618,-2.0193,-4.3724,6.2231,1.978,0.883,0.3178,0.1419,0.4464,1.6531,0.6752,0.9837,0.4085,0.595,1.4568,0.121,4.7168,-0.1794,0.0014,0.8141,-0.2651,-0.158,-0.4256,2.4634,3.0905,1.758,5.5469,0.0743,2.3542,0.1092,0.3305,0.9199,0.6729,7.9211,0.5088,0.7133,3.2969,0.644,1.0464,0.311,0.2972,5.3197,2.4647,0.4633,28.2989,6.0746,0.2147,0.2353,0.0747,0.3173,2.1306,0.647,0.3037,6.0297,1.6825,0.279,0.098,12.7387,-0.9454,-0.8147,0.6122,?,?,?,?,?,PANTALONI
2.869,4.817,2.1948,7.2578,-0.0386,-0.576,2.1617,1.4703,5.2871,-1.4476,-1.5985,8.5533,2.9246,10.2949,-1.8308,4.6746,4.7975,2.1903,7.0716,0.0768,-4.9809,-1.7948,0.6137,0.3603,-0.1232,-0.3419,1.4928,0.7505,1.002,0.5027,0.6713,1.3352,2.2284,0.5632,1.0041,0.2527,0.4506,1.7829,0.0862,0.0405,-0.458,0.4696,-5.3139,-11.3148,3.2351,1.9216,0.9123,0.594,0.282,0.4748,1.3727,0.705,1.0263,0.5136,0.7477,1.4558,0.1516,7.1196,0.1339,-0.5379,0.8627,0.0775,-0.087,-0.7032,2.6359,4.251,2.0618,7.0273,0.0774,1.0124,0.6117,0.7821,2.2031,-0.1146,8.3452,2.6582,1.6304,5.5605,0.4663,2.6037,0.3159,0.1213,2.6362,1.2646,0.4797,6.9496,1.5992,0.2301,-2.6034,0.1214,-0.0466,3.8538,0.7312,0.1897,3.1897,1.2638,0.3962,0.1013,12.0413,-0.8953,-0.9178,0.8396,?,?,?,?,?,PANTALONI
2.401,1.7757,1.3325,4.5547,0.0344,0.5012,0.3883,0.6231,2.6699,-0.8752,-2.708,5.4285,2.3299,6.5703,-43.8533,3.9393,5.4234,2.3288,6.7263,0.035,4.791,-0.8866,0.6095,-0.1851,0.1272,-0.6874,2.1386,0.5719,0.5722,0.2674,0.2676,1.0005,4.5735,0.3271,0.3274,0.0715,0.0716,1.0009,-0.1301,-0.0252,0.6643,0.194,-5.1066,-26.3255,3.3128,32.2,0.6767,9.72,0.2043,0.021,1.7059,0.6932,0.6771,0.4064,0.3969,0.9768,0.1661,5.8213,0.4838,-0.5066,0.7379,0.2206,-0.0253,-0.9498,2.3617,3.6759,1.9173,5.5215,0.0255,2.9124,0.2384,0.4883,1.4082,0.6173,7.7997,3.4366,1.8538,5.9609,0.366,0.8109,0.3028,0.3734,3.9265,1.0342,0.2634,15.4174,1.0696,0.0694,0.0636,0.042,0.66,1.5398,0.6026,0.3914,3.9209,0.9263,0.2362,0.0995,13.0738,0.983,-0.9648,-0.9067,?,?,?,?,?,PANTALONI
0.3319,0.0099,0.0997,0.4687,0.2041,-0.1711,0.0112,0.1057,0.5491,-3.6965,0.5172,0.0124,0.1114,0.5603,0.2831,0.6573,0.0085,0.0921,0.4928,0.4458,-1.9397,0.6418,0.505,-0.3309,-0.2603,0.7869,0.9427,0.8944,1.0821,0.9489,1.1479,1.2098,0.8886,0.8,1.1709,0.9003,1.3176,1.4635,-0.2781,0.5433,0.3032,-1.9533,-1.0901,0.5581,5.0371,0.7535,0.6623,0.1496,0.1315,0.8789,0.8536,0.8365,0.9511,0.98,1.1142,1.137,0.0064,1.0248,0.1954,-0.3123,0.1923,-0.2203,-0.3941,0.8128,-7.7699,0.0054,0.0735,7.9224,?,5.312,0.0125,0.1117,0.381,0.9303,2.762,0.0002,0.0144,0.0457,0.9836,-1.4627,-2.8131,1.9232,0.6579,5.0915,7.7388,0.4329,25.9237,59.889,-1.5584,-2.8962,1.8585,0,0,1.965,20.7961,173.528,8.3443,0.0981,15.844,0.9985,-0.3797,-0.4363,?,?,?,?,?,PANTALONI
0.318,0.0141,0.1188,0.5923,-0.0394,-0.1684,0.0103,0.1017,0.4777,-5.7894,0.4252,0.0072,0.0848,0.4528,0.3481,0.5767,0.0093,0.0962,0.4958,0.4281,-1.8885,0.7479,0.5514,-0.3961,-0.292,0.7372,1.1688,1.4009,1.2349,1.1986,1.0566,0.8815,1.366,1.9624,1.5249,1.4366,1.1163,0.7771,0.0551,-0.0929,-0.0605,-1.6848,-1.0972,0.6512,8.1,0.8205,0.6572,0.1013,0.0811,0.8011,1.2401,1.3081,1.1946,1.0549,0.9634,0.9132,0.0056,0.9144,-0.0323,-0.0131,0.6923,-0.0073,-0.3339,0.6264,-6.8079,0.0008,0.028,6.8553,?,6.3238,0.0014,0.038,0.128,0.9799,3.1458,0.0003,0.0167,0.0581,0.9818,-1.0766,-2.1641,2.0102,0.7381,1.6762,2.271,0.5448,2.8096,5.1572,-1.0962,-2.1937,2.0011,0,0,2.0048,53.5639,118.0335,2.2036,0.0981,16.2774,0.9995,-0.9193,-0.9488,?,?,?,?,?,PANTALONI
0.1929,0.2863,0.5351,4.5504,-0.4286,0.0515,0.4701,0.6856,3.5972,-3.6527,-0.5595,0.4089,0.6394,4.4754,-4.2033,0.9264,0.6599,0.8124,4.7378,0.0441,3.7446,-0.3448,0.2082,-0.0921,0.0556,-0.604,0.7804,0.8368,0.6586,1.0722,0.844,0.7871,0.6091,0.7002,0.4338,1.1497,0.7123,0.6196,0.4834,0.3776,-6.2437,0.7811,-12.9161,-16.535,4.1198,3.7033,0.6426,0.8989,0.156,0.1735,1.265,1.0168,0.9604,0.8038,0.7592,0.9446,0.0059,1.3917,-0.2724,-0.6821,0.728,0.2454,-0.6559,-0.788,2.1741,0.1849,0.43,2.2419,0.4672,6.2724,0.1983,0.4453,2.3922,0.6457,-7.193,0.0435,0.2086,7.7157,?,0.3466,-0.3023,-0.872,0.9656,2.0617,2.1352,0.9323,4.2505,4.5592,0.4509,-0.2547,-0.565,0.6232,0,0,0.9372,0.2906,0.31,0.0969,15.6395,-0.9656,-0.8051,0.9284,?,?,?,?,?,PANTALONI
1.7046,9.5023,3.0826,13.7758,-0.8542,-1.4917,4.7887,2.1883,9.1989,-2.286,-0.2698,7.4053,2.7213,15.0956,-0.751,4.755,4.2897,2.0712,9.9771,0.0754,-1.1427,-6.3183,0.3585,5.5291,-0.3137,-0.0567,1.4087,1.1328,1.4883,0.8042,1.0566,1.3139,1.9843,1.2832,2.2151,0.6467,1.1163,1.7263,0.9917,0.9802,-7.7991,0.9884,-7.8643,-7.9563,2.6539,0.8617,0.6885,0.3247,0.2594,0.7989,1.4975,0.9126,1.3807,0.6094,0.922,1.513,0.023,6.9889,0.4014,-0.022,0.3688,-0.1562,0.0428,0.1031,6.4726,9.7209,3.1178,9.5775,0.0183,0.7991,17.8198,4.2214,11.8354,-0.9933,3.889,10.9719,3.3124,8.3681,-0.0194,8.0994,1.6643,0.2055,0.7386,0.9413,1.2744,0.5455,0.886,1.6241,-0.0303,-1.1212,36.946,1.6432,1.1886,0.7233,0.8092,1.1445,1.4144,0.0767,14.416,-0.7607,-0.9158,0.9166,?,?,?,?,?,PANTALONI
-0.1336,15.5243,3.9401,17.5241,-1.1727,-0.6826,13.9722,3.7379,23.0265,-1.1072,-0.113,16.4931,4.0612,26.6596,-1.013,5.564,15.5284,3.9406,17.8201,0.0515,0.1957,1.182,-0.024,6.0393,-0.1227,-0.0203,1.0541,0.9702,0.9999,0.9204,0.9486,1.0306,1.1111,0.9413,0.9997,0.8471,0.8998,1.0621,0.7818,0.705,-9.7802,0.9018,-12.5104,-13.872,0.7381,0.609,0.4293,0.8251,0.5816,0.7049,0.761,0.6573,0.9834,0.8637,1.2922,1.496,0.007,8.419,-0.2464,-0.1714,0.1745,0.6829,-0.3541,-0.1307,4.9379,25.3348,5.0334,16.4264,-0.9246,-6.5398,2.0711,1.4391,9.7635,?,-0.374,1.4735,1.2139,5.092,-1.898,-0.7551,-13.2014,17.4839,3.4975,4.1466,1.1856,12.2328,17.1939,1.4056,0.8083,2.3663,2.9276,0,4.8574,0,1.6824,3.2259,1.9174,0.082,14.3542,0.5601,-0.6675,-0.8088,?,?,?,?,?,PANTALONI
0.4268,24.62,4.9619,31.075,-0.7964,-0.2516,17.5344,4.1874,20.1573,-1.3196,-0.0671,16.3889,4.0483,19.8275,-1.3647,6.6602,14.4345,3.7993,18.7133,0.0483,-1.6965,-6.3595,0.0641,3.7486,-0.0378,-0.0101,1.1849,1.2257,1.306,1.0344,1.1022,1.0655,1.4041,1.5022,1.7056,1.0699,1.2148,1.1354,1.2014,1.204,-14.5166,1.0022,-12.0831,-12.057,1.9906,2.063,0.8798,1.0364,0.442,0.4264,1.5416,1.5673,1.6606,1.0166,1.0772,1.0595,0.0051,10.0485,0.0787,-0.1691,0.2734,0.1159,-0.2422,-0.2529,-0.4574,25.944,5.0935,15.4468,-0.7711,-8.0122,1.5782,1.2563,9.6718,?,1.0585,3.0997,1.7606,6.4671,-0.4965,0.0571,-0.4321,-7.5693,4.0545,2.8931,0.7135,16.439,8.3698,0.5091,0.6954,3.1346,4.5079,0,2.0181,0,1.5971,2.3885,1.4955,0.0826,14.2778,0.1821,0.0525,-0.7152,?,?,?,?,?,PANTALONI
