@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-1.5297,5.0097,2.2382,11.2336,-2.897,2.9127,7.6703,2.7695,15.8017,-0.039,-1.5297,5.0097,2.2382,11.2336,-2.897,4.5655,10.01,3.1639,18.9422,0.0163,-0.5252,1,-0.3351,-1.9041,0.638,-0.3351,0.8082,1,0.7074,1.2374,0.8754,0.7074,0.6531,1,0.5005,1.5311,0.7663,0.5005,14.0645,1,-26.6828,0.0711,-1.8972,-26.6828,0.1895,1,0.1497,5.2757,0.7898,0.1497,0.7109,1,0.593,1.4066,0.8342,0.593,0.039,6.9691,-0.32,1,-0.7729,-0.32,0.7055,-0.7729,0.1871,0.0228,0.1511,0.4629,-0.0238,-0.0109,0.0078,0.0886,0.3633,-0.7917,-0.4673,0.0041,0.0641,0.5837,?,-17.2371,-0.4003,0.0232,1.7054,2.3581,1.3827,2.9084,5.5606,1.9119,0.0669,0.0184,0.275,2.23,0,0,1.2742,0.793,0.6223,0.0054,0.7308,-0.3862,-0.9135,0.6369,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
6.9926,27.4549,5.2397,27.5763,-0.9155,-3.541,5.0362,2.2442,11.8464,-29.2,6.9926,27.4549,5.2397,27.5763,-0.9155,12.2162,21.0404,4.587,20.0566,0.0868,-1.9747,1,0.5724,-0.5064,-0.2899,0.5724,2.3348,1,1.1423,0.4283,0.4892,1.1423,5.4515,1,1.3049,0.1834,0.2394,1.3049,1.1507,1,-6.915,0.869,-6.0095,-6.915,36.7,1,0.6555,0.0272,0.0179,0.6555,2.3278,1,1.3749,0.4296,0.5907,1.3749,0.1094,19.798,-0.381,1,0.589,-0.381,-0.4105,0.589,-0.7388,0.0019,0.044,0.7991,?,-0.5558,0.0063,0.0795,0.7105,?,-0.1749,0.004,0.0634,0.3033,?,1.3293,4.2252,3.1786,0.553,0.693,1.2533,0.3058,0.4803,1.5706,1.1247,2.6343,2.3422,1,1,1,1.1247,2.6343,2.3422,0.0098,1.4695,-0.9375,0.392,-0.6285,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.8804,8.67,2.9445,9.1171,0.0246,3.454,0.776,0.8809,4.118,0.2509,4.8804,8.67,2.9445,9.1171,0.0246,7.9571,14.368,3.7905,11.9873,0.151,1.413,1,0.6133,0.7077,0.4341,0.6133,3.3425,1,0.7768,0.2992,0.2324,0.7768,11.1723,1,0.6034,0.0895,0.054,0.6034,0.1667,1,0.1078,6,0.647,0.1078,1.7003,1,0.662,0.5881,0.3893,0.662,2.214,1,0.7606,0.4517,0.3435,0.7606,0.0887,13.2149,0.6067,1,0.9962,0.6067,0.6569,0.9962,-0.0688,0.0189,0.1374,0.3821,-3.9811,-0.4044,0.0609,0.2468,0.8031,?,-0.6423,0.0134,0.1159,0.7358,?,0.17,0.107,0.6295,0.5568,1.1857,2.1294,0.3101,1.4059,4.5343,0.3803,0.415,1.0914,0,0,1,0.4758,0.5193,1.0914,0.0088,1.1691,0.9911,-0.9241,-0.9007,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.3854,0.7259,0.852,4.814,0.224,6.3007,1.2287,1.1085,6.1685,0.1624,2.3854,0.7259,0.852,4.814,0.224,7.3072,0.364,0.6033,5.2871,0.4557,0.3786,1,0.3264,2.6413,0.8623,0.3264,0.7686,1,1.4121,1.301,1.8372,1.4121,0.5908,1,1.9942,1.6926,3.3753,1.9942,1.1621,1,0.3138,0.8605,0.2701,0.3138,0.8424,1,0.6386,1.1871,0.7581,0.6386,0.7804,1,0.9105,1.2814,1.1667,0.9105,0.0708,11.0716,-0.7404,1,0.3157,-0.7404,0.3705,0.3157,0.3566,0.0003,0.0164,0.075,0.8231,-0.8599,0,0.0048,0.8673,?,-0.2708,0.0015,0.0388,0.3023,?,-0.4146,-1.3168,3.1756,3.3859,0.4229,0.1249,11.4642,0.1788,0.0156,-0.402,-1.1536,2.8695,0,0,1,0.0864,0.248,2.8695,0.0096,1.4872,0.506,0.9497,0.2519,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-7.8319,0.0103,0.1017,8.0964,?,5.1507,0.0131,0.1145,0.5604,0.8974,-7.8319,0.0103,0.1017,8.0964,?,12.2156,0.0198,0.1408,0.7296,0.9421,-1.5206,1,-0.6411,-0.6577,0.4216,-0.6411,0.888,1,0.7224,1.1262,0.8136,0.7224,0.7885,1,0.5219,1.2682,0.6619,0.5219,-1.651,1,-0.6825,-0.6057,0.4134,-0.6825,0,1,0,0,0.4339,0,14.4466,1,11.0973,0.0692,0.7682,11.0973,0.1222,20.8145,-0.037,1.0005,-0.9389,-0.037,0.3766,-0.9389,-0.0453,0,0.0055,0.0542,?,0.6339,0,0.0005,0.0014,0.9978,0.4801,0,0.0017,0.0056,0.9883,-0.0715,-0.0944,1.3203,11.4394,3.2452,0.2837,130.86,10.5314,0.0805,-0.0855,-0.1135,1.3266,0,0,1.314,38.3784,9.6198,0.2507,0.008,1.1593,0.9554,-0.9936,-1.068,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.0104,10.0424,3.169,10.9183,0.1058,2.2489,0.962,0.9808,4.4459,0.0006,4.0104,10.0424,3.169,10.9183,0.1058,6.2538,19.1603,4.3772,14.8432,0.1633,1.7833,1,0.6413,0.5608,0.3596,0.6413,3.2309,1,0.724,0.3095,0.2241,0.724,10.4388,1,0.5241,0.0958,0.0502,0.5241,507.647,1,0.4459,0.002,0.0009,0.4459,2.7448,1,0.6883,0.3643,0.2508,0.6883,2.4558,1,0.7356,0.4072,0.2995,0.7356,0.0604,10.2696,0.6217,1,0.9975,0.6217,0.6714,0.9975,-0.1784,0.0468,0.2164,0.6392,?,-0.1952,0.011,0.1048,0.4734,?,-0.8811,0.0149,0.122,0.9483,?,0.9139,0.2025,0.2216,2.0641,1.7733,0.8592,4.2603,3.1447,0.7381,1.3503,0.6741,0.4992,1,1,1,1.3503,0.6741,0.4992,0.0091,1.2547,0.9821,-0.9314,-0.9422,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.4856,5.6248,2.3717,9.9003,-0.0682,7.4811,2.6053,1.6141,7.8426,0.2884,2.4856,5.6248,2.3717,9.9003,-0.0682,8.6494,7.367,2.7142,11.2313,0.2301,0.3323,1,0.2874,3.0097,0.8649,0.2874,1.4693,1,0.8738,0.6806,0.5947,0.8738,2.159,1,0.7635,0.4632,0.3536,0.7635,-0.1987,1,-0.1882,-5.0329,0.947,-0.1882,0.8409,1,0.6353,1.1892,0.7555,0.6353,1.2624,1,0.8815,0.7922,0.6983,0.8815,0.0818,12.6411,0.6681,1,0.9136,0.6681,0.8892,0.9136,0.3253,0.0007,0.0269,0.1181,0.6963,-0.4265,0.0457,0.2138,0.7345,?,-0.4471,0.0079,0.0887,0.568,?,-0.7628,-0.7276,0.9538,0.1256,0.3028,2.41,0.0158,0.0917,5.808,-0.3686,-0.4767,1.2932,0,0,1,0.1608,0.2079,1.2932,0.0069,1.199,-0.3055,0.7811,-0.6814,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-7.7182,0.0067,0.0817,7.9116,?,5.6217,0.0047,0.0686,0.2891,0.9501,-7.7182,0.0067,0.0817,7.9116,?,12.2782,0.008,0.0896,0.4247,0.966,-1.3729,1,-0.6286,-0.7284,0.4579,-0.6286,1.1915,1,0.9125,0.8393,0.7659,0.9125,1.4197,1,0.8327,0.7044,0.5866,0.8327,-1.4388,1,-0.6557,-0.695,0.4558,-0.6557,0,1,0,0,0.4634,0,27.3665,1,18.6267,0.0365,0.6806,18.6267,0.1228,21.0581,0.5468,0.9961,-0.9512,0.5468,-0.2756,-0.9512,-0.0265,0,0.0029,0.0312,?,0.7517,0,0.0003,0.0011,0.9985,0.4187,0,0.0022,0.0066,0.9843,-0.0353,-0.0633,1.7952,9.9412,1.3118,0.132,98.8267,1.7209,0.0174,-0.0416,-0.0753,1.8097,0,0,1.784,28.5928,4.7286,0.1654,0.0086,1.1969,-0.2265,-0.979,0,71.6841,0,0.0001,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
3.6761,35.0105,5.917,25.3319,-0.3793,5.0987,5.2325,2.2875,8.74,-0.1956,3.6761,35.0105,5.917,25.3319,-0.3793,9.9302,29.6685,5.4469,22.5346,0.1467,0.721,1,0.3702,1.387,0.5135,0.3702,2.5867,1,1.0863,0.3866,0.42,1.0863,6.691,1,1.1801,0.1495,0.1764,1.1801,4.8715,1,-1.7981,0.2053,-0.3691,-1.7981,2.5124,1,0.6955,0.398,0.2768,0.6955,2.8984,1,1.1241,0.345,0.3878,1.1241,0.0721,14.8727,-0.5488,1,0.8856,-0.5488,-0.4067,0.8856,0.0621,0.0535,0.2313,0.9735,-0.7752,-0.4492,0.0105,0.1026,0.7404,?,-0.7322,0.0128,0.1132,0.8207,?,-0.1383,-0.0848,0.6135,2.2553,2.0433,0.906,5.0863,4.1749,0.8208,0.5742,0.518,0.9021,0,0,1,1.3148,1.1861,0.9021,0.0085,1.3845,0.1701,-0.4143,-0.7924,73.1359,0,0.0001,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
5.5635,0.0149,0.1222,0.7899,0.8676,-7.6958,0.0326,0.1805,8.2892,?,5.5635,0.0149,0.1222,0.7899,0.8676,11.0078,0.0205,0.1431,0.6985,0.9384,-0.7229,1,0.5054,-1.3833,-0.6991,0.5054,0.677,1,0.8539,1.477,1.2612,0.8539,0.4584,1,0.7291,2.1815,1.5907,0.7291,-0.6243,1,0.4859,-1.6019,-0.7784,0.4859,0,1,0.5256,0,0,0.5256,0.0953,1,1.1308,10.4938,11.8666,1.1308,0.109,18.8228,0.3431,0.9995,0.5656,0.3431,-0.58,0.5656,-0.4673,0,0.0037,0.4798,?,-0.384,0,0.002,0.391,?,0.0484,0,0.0036,0.0125,0.7652,1.217,-9.651,-7.9304,1.8609,1.0208,0.5485,3.463,1.0421,0.3009,1.2272,-11.7775,-9.5972,1,0,0,1.2272,38.3764,31.2721,0.006,0.8997,0.3615,0.8849,0.1736,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
