@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.2278,0.0697,0.264,2.6298,-0.8157,0.1684,0.1807,0.4251,4.077,-1.0794,0.2002,0.1757,0.4192,1.7117,-0.3822,0.5555,0.2378,0.4877,2.3495,0.0385,-1.3527,-1.1377,-0.41,0.841,0.3031,0.3604,0.6211,0.6298,0.5414,1.014,0.8716,0.8596,0.3858,0.3967,0.2931,1.0282,0.7597,0.7389,0.5583,2.4963,-12.5437,4.4716,-22.4692,-5.0248,0.7387,1.1695,0.5927,1.5832,0.8023,0.5068,0.645,1.5364,1.1193,2.3818,1.7352,0.7285,0.0035,0.8636,0.5318,-0.4422,-0.1149,0.044,0.1987,0.4793,0.001,0.0006,0.0246,0.1068,-0.3763,0.0002,0.0033,0.0572,0.2414,-2.58,0.0625,0.0007,0.0263,0.0983,0.1265,4.9687,0.0161,0.0032,0.4297,0.9359,2.1779,0.1847,0.8759,4.7433,0.1679,-2.0514,-12.2197,1.1509,0.6898,0.5993,0.4425,1.087,2.4565,0.0006,0.1189,-0.9139,0.339,-0.4763,-13.0014,0.5033,0.7094,14.6515,?,59.7028,0.3101,0.5569,1.8997,0.9686,-12.1603,0.8054,0.8975,13.9267,?,-0.2178,1.0692,-4.9097,1.274,0.7905,0.6205,1.6231,0.6249,0.385,-0.2501,1.052,-4.2063,0,1,0,7.7125,1.052,0.1364,0.6293,84.8644,-0.1,0.0035,-0.448,TASCA_DESTRA_DIETRO_PANTALONI
2.7716,14.1041,3.7555,24.8411,-0.1818,-2.2171,2.8065,1.6752,6.8656,-3.8163,-1.5231,9.2,3.0332,19.6386,-0.9872,5.5446,10.2852,3.2071,21.0635,0.0977,-1.2501,-1.8197,0.4999,1.4557,-0.3999,-0.2747,2.2418,1.2382,1.171,0.5523,0.5224,0.9458,5.0256,1.5331,1.3713,0.305,0.2729,0.8945,0.7025,0.3917,-1.6764,0.5576,-2.3864,-4.2797,14.7453,2.127,0.9005,0.1442,0.0611,0.4234,3.6182,1.2649,1.1793,0.3496,0.3259,0.9324,0.0407,8.0629,0.2559,0.3408,0.7517,-0.2944,-0.0865,0.1669,0.8211,1.7418,1.3198,5.9248,-0.3778,-1.1401,2.4785,1.5743,6.3094,-3.6085,2.0606,2.9528,1.7184,6.1673,-0.341,-0.7202,0.3985,-0.5533,0.8383,0.768,0.9162,0.7028,0.5899,0.8394,0.3289,1.036,3.1503,3.141,0.935,0.2977,0.9391,0.9607,1.023,0.0263,4.8511,-0.2186,-0.6181,0.491,-35.7074,5.7027,2.388,38.6398,?,10.4662,167.4712,12.9411,38.7589,-0.4323,-14.7272,5.4629,2.3373,19.0186,?,-3.4117,2.4246,-0.7107,0.1845,1.0217,5.5368,0.0341,1.0439,30.6561,3.3029,2.0317,0.6151,0,1,0,0.9969,2.0317,2.0379,0.4212,64.6015,0.5243,0.257,0.8654,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0194,0.0697,0.2639,2.6784,-1.4569,0.0002,0.1587,0.3984,3.9484,-1.2108,0.0368,0.0055,0.0743,0.5652,-0.6779,0.227,0.1841,0.4291,2.6743,0.0069,78.0758,0.5281,0.0856,0.0068,0.0011,0.1621,0.6625,3.5544,0.6151,5.3655,0.9285,0.1731,0.4388,12.6338,0.3783,28.7887,0.8621,0.0299,0.7345,6.9557,-85.896,9.4705,-116.9508,-12.349,0.6104,3.2364,0.4048,5.3021,0.6632,0.1251,0.6783,4.7391,1.0015,6.9862,1.4764,0.2113,0.0004,0.339,0.928,0.564,-0.0565,0.4164,0.06,-0.0207,-0.0054,0.0002,0.0146,0.0577,-2.0096,0.0274,0.0005,0.0217,0.0876,-0.3278,-0.0034,0.0003,0.016,0.0865,-1.9137,-0.1983,1.6189,-8.1642,0.6749,0.9154,1.3564,0.4555,0.838,1.8397,1.7812,0.6778,0.3805,0.2905,0.6454,2.2215,0.6585,0.6667,1.0123,0.0003,0.0549,0.6852,0.1531,0.262,-41.7262,0.0384,0.1959,42.2989,?,-1.8972,0.0735,0.271,2.2797,?,-9.562,0.0604,0.2458,9.9594,?,21.994,4.3638,0.1984,0.723,0.7971,1.1026,0.5227,0.6354,1.2156,18.5549,4.2471,0.2289,1,1,1,18.5549,4.2471,0.2289,0.4511,53.1854,0.2658,-0.3346,0.3601,TASCA_SINISTRA_DAVANTI_PANTALONI
2.8129,10.8907,3.3001,19.2553,-0.1913,-3.6528,3.9432,1.9857,7.4968,-5.2514,-0.924,2.2149,1.4882,5.2846,-1.5391,5.6302,7.458,2.7309,15.9489,0.0382,-0.7701,-3.0443,0.4996,3.9533,-0.6488,-0.1641,1.6619,2.2175,1.2084,1.3343,0.7271,0.545,2.7619,4.9171,1.4603,1.7803,0.5287,0.297,0.491,0.9653,-4.8792,1.966,-9.9371,-5.0545,13.478,7.7658,0.9747,0.5762,0.0723,0.1255,2.5685,3.6437,1.2073,1.4186,0.4701,0.3313,0.049,8.599,-0.461,0.0987,0.8656,0.0489,-0.6624,0.0618,0.5316,0.4143,0.6437,2.7312,-0.4764,-0.9253,0.8982,0.9477,3.9531,-5.5649,3.4311,4.0703,2.0175,6.256,0.0144,-0.5745,0.1549,-0.2697,0.6792,0.319,0.4697,0.4613,0.1018,0.2207,0.263,-9.6161,-36.5646,3.0721,0.2914,0.0949,0.6909,0.4366,0.6319,0.0374,5.1939,-0.5388,-0.4378,0.7485,-13.0845,111.4324,10.5562,27.7191,-19.0951,20.7916,53.4774,7.3128,23.1003,0.2127,-29.9103,6.0569,2.4611,35.3394,?,-0.6293,0.4375,-0.6951,1.4435,4.2893,2.9714,2.0837,18.3977,8.8292,-4.2216,0.7453,-0.1766,0.047,0,0,1.1999,0.7844,0.6537,0.4032,64.0399,0.6442,-0.4343,0.3774,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0272,0.0132,0.1149,0.8185,-2.5186,-0.0429,0.0302,0.1738,1.7079,-0.7357,0.0406,0.0074,0.0863,0.4956,-0.9655,0.1708,0.0259,0.1609,0.9868,0.0241,-0.6331,0.6685,0.159,-1.056,-0.2511,0.2378,0.6614,1.3319,0.7142,2.0137,1.0798,0.5362,0.4375,1.7739,0.5101,4.0548,1.1659,0.2875,0.8093,2.4063,-24.0448,2.9734,-29.7123,-9.9927,0.2364,0.9224,0.23,3.9019,0.9731,0.2494,0.4792,1.6513,0.8294,3.4458,1.7308,0.5023,0.0007,0.2576,0.5119,-0.1441,-0.2762,0.2257,0.1404,-0.0408,-0.0342,0.0018,0.0424,0.2243,-7.0947,-0.0078,0.0032,0.0567,0.3183,-4.7577,0.0206,0.0003,0.0181,0.157,-0.6013,4.3782,-1.6599,-0.3791,0.7474,2.3385,3.129,0.5585,5.4685,9.7906,0.7475,3.3344,4.4609,0.5012,0.2826,0.5638,0.7047,1.4286,2.0272,0.0004,0.0902,0.9202,0.0955,0.1646,-35.7913,0.0811,0.2848,36.5997,?,-7.228,0.2073,0.4553,7.8598,?,23.5219,0.0301,0.1735,0.7202,0.9699,4.9517,-1.5216,-0.3073,0.6255,1.6416,2.6247,0.3912,2.695,6.8891,4.6566,-1.5763,-0.3385,1,0,0,4.6566,50.8178,10.9131,0.4524,66.5412,-0.8164,0.0679,0.0587,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0158,0.0025,0.0499,0.2664,-0.748,-0.0235,0.0019,0.0441,0.258,-1.6929,0.0404,0.0037,0.0606,0.3176,-0.6509,0.0946,0.0016,0.0399,0.1915,0.0687,-0.6728,0.391,0.1669,-0.5812,-0.2481,0.4268,1.1316,0.8226,1.2506,0.7269,1.1051,1.5203,1.2806,0.6766,1.5639,0.5284,1.2213,2.3114,0.7027,0.9103,-8.0708,1.2953,-11.4852,-8.8665,1.5905,0.7921,0.7411,0.498,0.4659,0.9355,1.0324,0.8387,1.3909,0.8124,1.3472,1.6584,0.0005,0.1417,-0.2009,0.1109,0.2823,-0.2887,-0.4071,0.5477,-0.0048,0.0002,0.0125,0.0566,-0.8967,0.0238,0.0003,0.0172,0.0908,-0.3764,0.0027,0.0001,0.0079,0.0331,-0.7416,-0.2026,-1.8119,8.9448,0.726,1.5801,2.1766,0.527,2.4968,4.7375,1.0781,1.8983,1.7608,0.4525,1.5698,3.4695,0.6235,1.7097,2.7419,0.0003,0.0433,0.6175,0.0161,0.1773,-24.92,0.0764,0.2764,25.3189,?,-27.8758,0.0104,0.102,28.0197,?,18.7648,0.032,0.1788,0.7202,0.9624,0.894,-1.328,-1.4855,2.7094,1.5459,0.5706,7.3408,2.3897,0.3255,0.9036,-1.3746,-1.5212,1,0,0,0.9036,35.1547,38.9047,0.4404,71.5606,0.0087,-0.7021,0.2008,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.8911,1.1434,1.0693,6.4313,?,-0.3258,1.2706,1.1272,4.0588,-1.2376,-3.6659,2.6997,1.6431,7.9718,?,5.6585,1.7811,1.3346,6.1447,0.3033,11.9446,1.0614,-0.6877,0.0889,-0.0576,-0.6479,0.9486,0.6508,0.8012,0.686,0.8446,1.2312,0.8999,0.4235,0.642,0.4706,0.7134,1.5158,2.8648,0.8067,-2.4041,0.2816,-0.8392,-2.98,0,1,0,0,0.2057,0,1.5845,0.8067,1.0466,0.5091,0.6605,1.2974,0.1217,8.509,-0.4213,-0.0841,-0.4998,-0.2155,0.4314,-0.7951,1.5285,1.2725,1.1281,4.408,0.0322,3.551,1.0705,1.0347,3.6224,0.3325,-1.4217,0.8281,0.91,3.372,-9.4151,0.4304,-1.0751,-2.4977,1.0903,1.2396,1.137,1.1887,1.5366,1.2927,0.0812,-0.0481,-0.592,0.8393,14.0679,16.7623,1.2169,1.3072,1.0743,0.0936,6.516,0.3894,-0.2467,-0.1545,11.1321,245.1588,15.6575,46.3125,-0.2955,-8.9517,7.6401,2.7641,12.875,?,-24.8423,52.3369,7.2344,31.125,?,-1.2436,-0.4481,0.3603,5.6647,2.1643,0.3821,32.0886,4.6842,0.146,0.8204,0.3394,0.4137,0,0,1,3.5971,1.488,0.4137,0.6513,49.2784,-0.5252,0.885,-0.0777,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.943,50.737,7.123,48.007,-2.2194,0.1513,2.5844,1.6076,7.494,-1.4164,-0.6719,19.1309,4.3739,36.7579,-0.6006,5.8442,47.433,6.8872,35.3063,0.0153,-19.4529,4.3801,-0.5036,-0.2252,0.0259,-0.115,4.4308,1.6285,1.0342,0.3675,0.2334,0.6351,19.6323,2.6521,1.0697,0.1351,0.0545,0.4033,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,4.8082,0.6493,0.4159,0.135,0.0865,0.6405,6.4061,1.306,1.3597,0.2039,0.2123,1.0411,0.0315,8.2728,0.0592,0.683,-0.624,0.1861,0.0438,-0.1019,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-29.9122,136.2446,11.6724,46.3196,?,-23.9635,17.2251,4.1503,28.1387,?,46.5299,91.5846,9.57,24.9008,0.5713,1.2482,-0.6429,-0.515,2.8124,1.2197,0.4337,7.9096,1.4876,0.1881,1.6461,-1.3961,-0.8481,1,0,0,1.6461,1.8602,1.13,0.6279,100.4056,0.6308,0.9898,0.6821,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0227,0.0165,0.1284,0.628,-1.2163,-0.0128,0.0056,0.0745,0.3549,-0.739,-0.0247,0.0155,0.1244,0.5584,-1.7581,0.1842,0.0049,0.0697,0.3623,0.0289,-1.7652,-0.9171,0.1231,0.5196,-0.0697,-0.1342,1.7227,1.032,1.8422,0.5991,1.0693,1.785,2.9677,1.0651,3.3936,0.3589,1.1435,3.1863,2.2852,0.9682,-31.9566,0.4237,-13.9842,-33.0074,1.3885,1.3995,0.7595,1.0079,0.547,0.5427,1.7696,1.1245,1.7335,0.6355,0.9796,1.5415,0.0004,0.2756,-0.0964,-0.2675,0.138,0.1912,0.1812,-0.2621,-0.0125,0.0029,0.054,0.1987,-1.3561,0.028,0.0017,0.0416,0.2072,-0.8344,0.0011,0.0006,0.0245,0.1132,-1.2176,-0.4478,-11.4696,25.6151,1.2982,2.2039,1.6977,1.6853,4.8571,2.8821,1.2132,1.8395,1.5162,0.7465,1.6515,2.2125,0.9588,1.7547,1.8302,0.0003,0.1067,0.5389,0.166,0.6263,-9.0105,0.0802,0.2832,9.4193,?,-53.4609,0.0433,0.208,53.8193,?,12.4868,0.0597,0.2443,0.8408,0.9348,0.1685,-0.7216,-4.2814,1.3618,1.1597,0.8516,1.8546,1.3448,0.7251,0.175,-0.7811,-4.463,1,0,0,0.175,11.2033,64.0127,0.5919,74.9582,-0.5657,0.3065,-0.6127,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0036,0.0076,0.0872,0.3717,-0.7084,-0.0077,0.0041,0.0643,0.282,-1.3249,-0.0154,0.003,0.0549,0.3001,-1.2177,0.1125,0.0024,0.0491,0.217,0.072,-0.4707,-0.2368,0.0324,0.5031,-0.0689,-0.1369,1.3563,1.5895,1.7756,1.1719,1.3091,1.1171,1.8396,2.5264,3.1526,1.3733,1.7138,1.2479,0.9593,0.9355,-9.1506,0.9752,-9.5387,-9.7811,1.794,1.608,0.9305,0.8963,0.5187,0.5787,1.3184,1.2388,1.7131,0.9396,1.2995,1.3829,0.0002,0.1699,0.0187,-0.1121,0.2699,-0.242,-0.1448,0.0178,-0.0143,0.0007,0.0267,0.0972,-2.0391,-0.0006,0.0013,0.0362,0.1442,-0.8058,-0.0023,0.0013,0.0354,0.1453,-1.0359,23.5324,6.1174,0.26,0.7381,0.7559,1.0242,0.5448,0.5715,1.0489,1.0135,0.8823,0.8706,0.4005,0.4482,1.1191,0.6741,0.6691,0.9926,0.0002,0.0852,0.8424,0.7069,0.8831,-19.1334,0.0197,0.1405,19.4397,?,-49.7056,0.0278,0.1667,50.0992,?,16.8979,0.0272,0.165,0.4791,0.972,0.3849,-1.1323,-2.9415,0.8429,0.8512,1.0098,0.7105,0.7245,1.0197,0.388,-1.1697,-3.0144,1,0,0,0.388,40.5732,104.5637,0.5882,85.7369,0.3754,-0.0211,-0.0044,TASCA_SINISTRA_DAVANTI_PANTALONI
